tack another 47 tags nested 52
told building 50 told cancer 71
told choice 45 told church 114
told clothes 63 told disease 56
told doctor 715 told english 384
told entire 110 told family 357
told french 220 told future 141
told german 135 told guests 45
told indians 174 told latter 48
told letter 267 told little 377
told master 230 told matter 205
told moment 125 told number 74
told object 81 told office 61
told owners 40 told palace 40
told papers 43 told person 211
told police 517 told priest 103
told prince 392 told prison 54
told public 129 told report 71
told school 127 told second 160
told secret 182 told spirit 106
told strange 42 told teacher 102
told thought 55 told united 41
told waters 42 told needed 261
told should 436 told thought 71
told wanted 234 told thought 40
told wanted 73 told utmost 40
told needed 2402 told thought 66
told wanted 769 told wished 221
told affair 48 told events 46
told gossip 102 told latest 68
told little 60 told matter 65
told reasons 158 told looked 107
told nodded 203 told seemed 73
told smiled 73 told thought 49
told turned 56 told second 169
told should 405 told thought 51
told wanted 99 told rolled 57
told cousin 76 told affair 100
told french 57 told indians 54
told matter 318 told police 60
told behave 135 told escape 41
told handle 87 told obtain 40
told accept 189 told answer 229
told attack 48 told become 66
told betray 44 told commit 45
told expect 634 told follow 128
told forget 591 told grieve 326
told listen 170 told loiter 47
told meddle 147 told mention 489
told overdo 48 told pursue 85
told report 89 told return 538
told strike 50 told travel 42
told wander 42 told record 72
told answer 55 told attack 77
told effort 56 told english 174
told marrying 81 told agreed 156
told already 260 told always 333
told better 506 told bought 117
told called 66 told dreamed 52
told greatly 48 told highly 57
told judged 81 told killed 57
told lacked 140 told learned 54
told looked 1297 told missed 47
told needed 3282 told neither 94
told passed 42 told played 75
told relied 42 told seemed 444
told should 20951 told showed 62
told simply 172 told talked 146
told thought 3383 told treated 54
told waited 43 told wanted 5400
told wished 2114 told worked 157
told anyone 277 told england 42
told france 139 told someone 60
told something 79 told another 72
told england 246 told europe 41
told france 82 told future 600
told london 75 told regard 49
told return 91 told summer 97
told winter 73 told looked 469
told needed 64 told rested 71
told seemed 841 told served 63
told should 459 told showed 62
told simply 42 told wanted 55
told advice 53 told answer 41
told brother 357 told client 53
told cousin 130 told desire 126
told family 238 told feelings 115
told friend 456 told master 98
told mission 41 told object 100
told opinion 110 told orders 59
told papers 44 told scheme 129
told sister 648 told amount 55
told matter 576 told person 61
told course 1042 told settling 57
told actual 63 told affair 202
told agency 51 told allied 51
told allies 144 told amount 119
told animal 235 told answer 182
told armies 57 told artist 57
told attack 214 told battle 534
told belgian 42 told better 99
told bishop 324 told blacks 45
told bodies 83 told boston 61
told bridge 90 told brother 43
told buddha 49 told building 213
told bullet 114 told caller 44
told cancer 42 told cattle 111
told chance 52 told charge 89
told chiefs 62 told choice 73
told church 704 told clergy 43
told client 49 told coffee 45
told coffin 40 told common 131
told copper 58 told county 93
told couple 48 told course 110
told credit 44 told crisis 55
told custom 50 told cutter 53
told deputy 49 told design 70
told dinner 43 told disease 144
told doctor 854 told driver 92
told earlier 45 told editor 69
told effect 79 told english 2092
told enmity 97 told entire 639
told estate 64 told events 51
told family 471 told famous 56
told farmer 43 told fellow 203
told fighting 56 told figure 95
told finest 44 told flight 73
told forest 91 told former 344
told french 2978 told friend 44
told future 217 told garden 40
told german 1012 told golden 56
told greater 77 told greeks 127
told ground 128 told guards 126
told guests 41 told hindus 53
told horses 118 told hunter 102
told indians 811 told injury 54
told island 177 told italian 208
told jewish 207 told judges 112
told kaiser 87 told killer 89
told knight 44 told ladies 121
told lances 46 told latest 86
told latter 772 told lawyer 52
told letter 1013 told little 335
told london 55 told maiden 48
told market 62 told master 608
told matter 777 told measure 40
told messiah 57 told middle 43
told mission 121 told moment 360
told murder 90 told muslim 116
told nature 42 told nearest 112
told number 261 told object 412
told office 130 told orders 100
told owners 53 told painting 158
told palace 66 told papers 183
told pastor 48 told person 494
told phrase 53 told pistol 40
told plague 59 told planes 40
told poison 83 told police 961
told policy 118 told polish 116
told porter 45 told priest 193
told prince 782 told proper 173
told public 470 told rebels 140
told recent 68 told remedy 56
told report 207 told result 85
told rights 54 told romans 119
told rumors 44 told russian 514
told scheme 58 told school 621
told second 482 told secret 289
told senate 122 told senora 72
told slaves 68 told sooner 118
told source 41 told soviet 914
told speaker 50 told speech 68
told spirit 156 told states 42
told station 73 told statue 48
told stones 48 told strange 61
told street 41 told strike 55
told sultan 241 told supply 43
told surest 52 told swedes 44
told system 85 told teacher 82
told temple 62 told thought 152
told tories 59 told troops 316
told united 2500 told vessel 140
told victim 97 told weapons 85
told weight 44 told whites 131
told winter 48 told writer 82
told younger 85 told become 49
told already 78 told always 41
told needed 684 told seldom 51
told should 1879 told thought 368
told wanted 1196 told wished 249
told castle 77 told needed 40
told should 123 told thought 45
told wanted 58 told wanted 123
told utmost 87 told wanted 51
told follow 77 told remain 66
told return 72 told remain 43
told indians 45 told lasted 55
told attack 226 told special 53
told another 45 told little 57
told ruined 66 told indians 44
told future 42 told moment 102
told merely 137 told normal 62
told simply 43 told matter 54
told dinner 125 told wanted 92
told befell 182 told battle 40
told matter 80 told measure 63
told arrange 53 told behave 143
told escape 78 told handle 77
told placed 272 told accept 75
told answer 42 told attack 50
told become 54 told expect 434
told follow 130 told forget 215
told grieve 71 told listen 98
told meddle 70 told mention 145
told return 246 told vilify 51
told attack 44 told english 84
told agreed 75 told already 63
told always 64 told freely 47
told looked 158 told needed 397
told shared 40 told should 1423
told thanked 53 told thought 1391
told wanted 2205 told wished 848
told worked 108 told anyone 205
told england 133 told france 44
told future 360 told looked 112
told seemed 99 told should 194
told brother 112 told family 80
told friend 41 told master 48
told horses 54 told matter 230
told course 240 told affair 42
told allies 71 told animal 43
told answer 79 told attack 88
told battle 109 told bishop 49
told bridge 51 told building 104
told choice 53 told church 353
told course 66 told crisis 62
told custom 41 told design 41
told doctor 175 told dragon 56
told english 1622 told entire 243
told existing 51 told family 127
told french 1316 told future 201
told german 247 told greater 41
told ground 89 told horses 73
told indians 523 told island 115
told italian 41 told jewish 128
told ladder 83 told ladies 52
told latter 125 told letter 67
told little 201 told master 124
told matter 338 told messiah 122
told mission 55 told moment 160
told nearest 135 told number 117
told object 153 told person 119
told police 288 told policy 47
told priest 113 told prince 79
told proper 54 told public 172
told rebels 68 told remedy 43
told report 54 told romans 119
told russian 129 told school 289
told second 81 told secret 93
told sooner 50 told source 41
told soviet 254 told spirit 198
told strange 61 told strike 53
told temple 42 told troops 202
told united 469 told vessel 63
told victim 55 told whites 107
told wished 44 told needed 221
told should 729 told thought 65
told wanted 554 told wished 211
told likely 130 told choice 60
told simple 66 told spirit 58
told gossip 80 told little 54
told reasons 87 told little 68
told simple 73 told treated 58
told behave 47 told handle 83
told accept 55 told answer 162
told expect 185 told follow 214
told forget 98 told invite 62
told listen 166 told meddle 99
told mention 313 told overdo 43
told wander 114 told killed 61
told should 72 told thought 160
told wanted 292 told wished 49
told brother 219 told career 85
told cousin 43 told family 92
told friend 160 told nephew 61
told sister 204 told matter 83
told actual 41 told affair 47
told answer 76 told church 49
told doctor 77 told english 56
told entire 70 told family 47
told french 69 told german 41
told little 71 told master 48
told matter 61 told moment 73
told number 52 told object 43
told palace 49 told person 87
told police 68 told prince 98
told public 51 told second 127
told secret 45 told system 57
told united 84 told needed 59
told should 500 told talked 56
told thought 46 told wanted 65
told expect 139 tomb cradle 128
tone accent 42 tone manner 166
tone become 59 tone almost 50
tone amused 52 tone gentle 72
tone polite 58 tone regret 50
tone relief 55 tone someone 148
tongs shovel 52 tons united 129
tons ammonia 177 tons sulfur 59
tons twenty 108 tons carbon 94
tons copper 60 tons sulfur 96
took stride 233 took without 53
took inside 78 took babies 89
took letter 124 took become 48
took realize 51 took become 54
took realize 69 took return 52
took become 62 took happen 55
took saints 71 took little 41
took assist 75 took escort 171
took coffee 158 took english 55
took italian 52 took office 225
took street 112 took another 45
took public 141 took school 768
took dinner 3394 took supper 211
took twenty 54 took english 182
took honest 111 took italian 62
took bishop 53 took future 56
took poison 97 took island 66
took street 84 took prison 219
took active 48 took earshot 93
took england 86 took london 93
took prison 323 took public 61
took school 2460 took dinner 1032
took supper 66 took coffee 449
took candle 51 took pieces 115
took depart 80 took coffee 42
took office 5053 took deputy 86
took member 1306 took united 63
took albany 48 took another 48
took church 47 took church 41
took reside 70 took london 52
took rejoin 44 took clothes 2010
took clothes 130 took azores 51
took border 68 took bridge 68
took desert 61 took flight 87
took island 60 took middle 42
took nearest 337 took office 88
took police 47 took return 174
took second 79 took soviet 42
took stairs 124 took states 103
took station 81 took summer 49
took united 322 took advent 71
took clothes 63 took jewels 40
took loaves 77 took papers 104
took thought 52 took sombre 44
took answer 54 took better 723
took chance 82 took stride 88
took dinner 48 took dinner 44
took island 41 took market 71
took prison 105 took prison 61
took school 248 took dinner 685
took settle 40 took utmost 49
took stride 74 took answer 42
took answer 245 took arrive 163
took become 54 took decide 69
took finish 77 took mature 60
took realize 55 took reload 53
took settle 40 took handle 140
took allied 40 took laughing 62
took nursling 60 took england 97
took france 61 took english 60
took escort 81 took escort 45
took caused 41 took drawings 49
took elders 41 took entire 119
took famous 79 took greater 56
took letter 111 took little 125
took memory 66 took public 48
took sacred 69 took younger 55
took africa 79 took berlin 140
took boston 44 took canada 68
took dublin 42 took england 669
took europe 135 took france 257
took london 472 took mexico 55
took moscow 64 took oxford 51
took school 44 took vienna 71
took memory 58 took sacred 72
took england 108 took london 47
took honest 90 took street 236
took prison 92 took school 51
took dinner 363 tool master 58
tool readily 46 tool useful 240
tool useful 138 tool manage 86
tool select 60 tore pieces 86
tore pieces 184 tore pieces 109
tore clothes 128 tore pieces 188
tore shreds 51 torn pieces 165
toss window 43 toss window 90
toss window 197 toss dressing 120
toss window 62 towing cutter 51
town houses 58 town reached 160
town doctor 79 town credit 84
town matter 58 town another 81
town prison 41 town anyone 48
town sights 119 town wanted 44
town another 111 town decide 245
town shadow 103 town stirring 40
town wholly 62 town center 83
town become 251 town bounds 91
toys chewed 83 toys played 51
toys pushed 66 trap unwary 43
tray candle 43 tray before 51
tread render 63 tread courts 82
treat equals 201 treat senses 118
treat proper 41 treat utmost 1483
treat future 49 treat little 112
treat little 96 treat proper 87
treat utmost 1991 treat equals 61
treat detail 43 treat future 265
treat moment 48 treat little 82
treat little 51 treat greater 48
treat proper 86 treat utmost 2684
treat powers 41 treat person 311
treat allies 44 treat equals 59
treat person 77 treat oration 55
treat utmost 613 tree ground 131
tree felled 54 tree summer 525
tree almost 48 tree almost 57
tree become 41 tree pieces 41
tree itself 55 tree lights 40
tree little 45 trial christ 118
trial public 84 trial forced 55
trial raised 46 trial relied 284
trial waived 63 trial crimes 59
trial should 45 trial effect 40
trial follow 45 trip forget 41
trip hawaii 368 trod heavens 151
true proved 159 true proven 87
true public 109 true should 66
true speaker 65 true should 56
true bridle 68 true denied 79
true proved 68 true merits 125
true groups 62 true models 48
true points 59 true states 55
true values 78 true united 47
true safety 103 true formed 68
true church 45 true escape 49
true viewed 45 true course 64
true another 45 true guilty 53
true forces 50 true higher 43
true leaders 44 true enabling 146
true greater 76 true moment 324
true always 59 true without 56
true nature 47 true genius 115
true better 93 true another 53
true always 49 true engaged 46
true merely 55 true partly 230
true advent 129 true catching 157
true easiest 44 true impede 59
truth afraid 46 truth should 49
truth should 48 truth closer 51
truth latter 44 truth intent 142
truth better 120 truth broken 71
truth called 111 truth changed 184
truth clearly 42 truth created 84
truth denied 1131 truth dimmed 66
truth evaded 52 truth forced 60
truth gained 42 truth hidden 785
truth judged 86 truth learned 124
truth proved 791 truth proven 104
truth reached 278 truth served 41
truth shaken 54 truth spoken 185
truth stated 187 truth taught 180
truth tested 112 truth thought 94
truth treated 42 truth wholly 49
truth without 46 truth itself 41
truth always 44 truth effect 91
truth another 64 truth adjust 49
truth denied 62 truth hidden 89
truth spoken 129 truth better 85
truth another 167 truth should 42
truth learned 40 truth proved 122
truth stated 205 truth taught 45
truth tested 43 truth christ 57
truth always 126 truth spirit 109
truth bitter 107 truth unable 41
truth expert 92 truth christ 41
truth simple 144 truth object 41
truth always 40 truth hardly 46
truth looked 40 truth missed 44
truth needed 128 truth simply 88
truth thought 49 truth wanted 416
truth wished 52 truth matter 125
truth allies 62 truth english 312
truth entire 48 truth family 47
truth french 412 truth german 139
truth indians 42 truth latter 40
truth leaders 49 truth little 55
truth police 56 truth prince 46
truth public 154 truth russian 44
truth school 42 truth soviet 63
truth thought 41 truth united 419
truth energy 41 trying murder 92
trying another 51 trying another 119
trying various 42 trying chorus 48
trying school 318 trying soccer 81
trying swimming 105 trying strength 239
trying strength 103 tube gently 82
tube passed 504 tube placed 141
tube passed 108 tube placed 55
tube passed 60 tube placed 55
tube closed 64 tube passed 120
tube placed 75 tune vulgar 95
tune become 46 turn escape 115
turn better 141 turn changes 82
turn further 414 turn greater 201
turn higher 191 turn serious 56
turn effect 66 turn impact 84
turn effect 101 turn changes 45
turn further 158 turn greater 112
turn higher 56 turn follow 77
turn listen 79 turn church 118
turn office 792 turn school 51
turn perish 64 turn starve 133
turn answer 41 turn follow 131
turn glance 79 turn listen 107
turn follow 43 turn better 153
turn changes 101 turn further 509
turn greater 114 turn higher 208
turn office 57 turn layers 255
turn lights 3951 turn another 896
turn better 196 turn lights 2491
turn around 164 turn annual 157
turn better 1217 turn hunter 56
turn prince 73 turn affect 71
turn matter 191 turn felony 74
turn actual 100 turn amount 55
turn answer 76 turn client 43
turn effect 66 turn entire 74
turn initial 48 turn latter 256
turn number 123 turn person 171
turn public 54 turn second 109
turn stocks 42 turn system 54
turn united 96 turn vendor 50
turn weight 45 turn should 53
turn profit 50 turn choosing 65
turn office 813 turn prison 122
turn starve 121 turn plants 54
turn praising 81 turn office 42
type readily 52 type solved 75
type another 53 type number 124
type called 58 type changed 285
type created 100 type denied 45
type relied 41 type solved 49
type stored 40 type itself 47
type proper 55 type england 50
type bought 46 type called 100
type locked 51 type opened 121
type passed 42 type placed 63
type readily 65 type solved 66
type stored 81 type traced 85
type treated 65 type called 149
type common 50 type become 276
type common 49 type plates 134
