wad ware the best blood 177
was what he knew about 143
was what he meant about 43
was what he most cared 93
was what he most feared 81
was what he most loved 42
was what he said about 472
was what he said after 47
was what in these weeks 70
was what it said about 90
was what my good mother 43
was what so many people 52
was what the girl would 51
was what the lord chief 40
was what the lord would 44
was what the young people 48
was what we call today 337
was what we know today 127
was what we name healthy 60
was what we were about 91
was what we were after 555
was what we were feeling 48
was what we were looking 443
was what we were really 76
was what we were seeking 93
was what we were talking 296
was what we were waiting 128
was what we were working 51
was when he heard about 130
was when he left ithaca 42
was when it took place 65
was when my life began 100
was when the great hairy 47
was when the lord jesus 47
was when the three angels 87
was when the work began 102
was when we heard about 48
was when we were about 181
was when we were alone 157
was when we were asked 76
was when we were driving 129
was when we were first 810
was when we were getting 109
was when we were given 40
was when we were growing 176
was when we were looking 91
was when we were passing 65
was when we were playing 165
was when we were pulling 40
was when we were putting 41
was when we were really 48
was when we were running 52
was when we were sitting 167
was when we were staying 57
was when we were still 337
was when we were taken 84
was when we were talking 201
was when we were walking 137
was when we were within 45
was when we were working 149
was when we were writing 65
was wise to have taken 41
was wise to keep quiet 45
was wise to take every 45
was wise to wait until 72
was wont in such cases 59
was wont to call abbot 43
was wont to draw lines 73
was wont to have forty 106
was wont to keep easter 81
was wont to lend money 238
was wont to make merry 126
was wont to make sport 46
was wont to ride about 46
was wont to speak plain 252
was wont to take place 138
was wont to talk about 74
was wont to term waste 41
was wont to walk about 77
was worn by aged women 53
was worn by young girls 53
was worn in cold weather 52
was worth an army corps 243
was worth as much again 80
was worth at least eight 92
was worth at least fifty 487
was worth at least forty 98
was worth at least seven 129
was worth at least thirty 198
was worth at least twice 333
was worth so much money 198
was worth the asking price 50
was worth the high price 70
was worth the time spent 106
was wrong in their lives 128
was wrong the other night 56
was wrong to find fault 42
was wrong to have acted 43
was wrong to have dwelt 51
was wrong to have given 68
was wrong to have taken 116
was wrong to have tried 44
was wrong to kill people 98
was wrong to lend money 59
was wrong to take money 47
was wrong to talk about 166
was wrong to think about 115
way ahead of most people 228
way ahead of their peers 40
way ahead of their times 48
way along the back roads 44
way along the dirt roads 43
way along the gulf coast 49
way along the lake shore 141
way along the lane which 112
way along the line until 42
way along the north coast 223
way along the north shore 228
way along the road until 48
way along the road which 247
way along the same route 93
way along the side aisle 45
way along the south coast 306
way along the south shore 162
way along the suez canal 41
way along the wall until 544
way along the west coast 257
way among the lost people 91
way among the sand dunes 46
way among the throng again 81
way among the young people 66
way back in early times 62
way back in your chair 51
way back the next morning 91
way back to base after 94
way back to camp after 392
way back to camp again 42
way back to camp alone 40
way back to cape evans 42
way back to fort bragg 44
way back to health after 49
way back to india after 123
way back to life again 46
way back to port royal 113
way back to rome after 43
way back to sunk creek 46
way back to their bases 94
way back to their boats 129
way back to their cabin 80
way back to their camps 71
way back to their cells 63
way back to their desks 46
way back to their farms 55
way back to their father 48
way back to their first 103
way back to their hives 40
way back to their homes 3004
way back to their hotel 611
way back to their house 405
way back to their hunting 40
way back to their lines 168
way back to their mother 96
way back to their nests 226
way back to their people 94
way back to their place 89
way back to their point 48
way back to their rooms 477
way back to their roots 89
way back to their ships 306
way back to their small 42
way back to their table 690
way back to their tents 71
way back to their tribe 56
way back to their units 252
way back to town after 60
way back to town again 48
way back to union lines 60
way back to west point 58
way back to work after 90
way back to your father 83
way back to your first 102
way back to your hotel 287
way back to your house 198
way back to your place 152
way down in their hearts 251
way down the back steps 120
way down the bill stood 58
way down the birth canal 211
way down the dark aisle 47
way down the dark stair 50
way down the dark steps 63
way down the food chain 191
way down the glen again 56
way down the gray front 64
way down the great river 117
way down the hall until 107
way down the hill after 49
way down the hill again 134
way down the hill until 66
way down the line until 122
way down the list until 95
way down the main aisle 107
way down the next block 100
way down the road again 47
way down the road until 123
way down the road where 48
way down the road which 65
way down the side aisle 109
way down the south slope 43
way down the three steps 56
way down the tree trunk 63
way down the west coast 1077
way down the west slope 47
way down to just above 47
way down to their heels 42
way down to their knees 54
way down to your belly 68
way down to your knees 53
way during the early months 54
way during the last fifty 50
way during the last thirty 109
way during the past forty 58
way during the same period 65
way early the next morning 407
way even if other people 42
way even to think about 52
way four or five times 249
way from the city gates 51
way from the great lakes 348
way from the gulf coast 47
way from the main house 108
way from the moat house 42
way from the north coast 44
way from the open polar 46
way from the other people 42
way from the other world 50
way from the rock where 47
way from the same cause 42
way from the shop floor 43
way from the south coast 80
way from the spot where 198
way from the third floor 91
way from the town where 64
way from the very first 800
way from the very start 388
way from the west coast 822
way half an hour later 94
way have no other force 52
way home he kept thinking 54
way home in fair weather 62
way home the next morning 227
way home the other night 44
way home to their wives 40
way into an early grave 104
way into an open space 43
way into the bush until 70
way into the city after 48
way into the city where 57
way into the dark night 44
way into the early hours 68
way into the early morning 66
way into the food chain 1321
way into the fort while 42
way into the good books 42
way into the great aztec 63
way into the great lakes 124
way into the great river 41
way into the great world 94
way into the hall where 255
way into the holy place 489
way into the jest books 128
way into the less dense 43
way into the living rooms 77
way into the main house 58
way into the main river 67
way into the main stream 189
way into the next field 47
way into the next phase 47
way into the next world 283
way into the open field 60
way into the open pores 48
way into the open space 89
way into the open water 84
way into the other parts 41
way into the other world 112
way into the room where 993
way into the room which 235
way into the rude court 83
way into the ruling class 58
way into the soft flesh 43
way into the soft parts 77
way into the text books 68
way into the town after 58
way into the union lines 121
way into the very depths 221
way into the very hearts 43
way into the very midst 149
way into the wide world 77
way into the work force 67
way into the wrong hands 284
way like so many blind 91
way most of their lives 48
way nook of your farms 101
way open to their gaining 146
way open to these cunning 42
way over the blue ridge 87
way over the dark abyss 160
way over the hill until 43
way over the past thirty 41
way over the rising waves 55
way over the same period 66
way over the same route 53
way over the sand dunes 45
way over to their house 44
way over to their table 193
way over to your house 111
way over to your place 135
way past the very steps 50
way some of these people 141
way there is less danger 114
way three or four hours 44
way three or four miles 66
way three or four times 755
way three or four weeks 78
way till in some parts 60
way till we were within 42
way what is taking place 45
way when he most wants 137
way when the time comes 458
way when we talk about 85
way will be made plain 392
way will be much easier 56
way will be open again 130
weak eyes to your father 228
weak link in their chain 119
weak link in your chain 132
weak spot in their armor 61
wear arms at their meeting 93
wear gags in their mouths 256
wear much the same clothing 44
wear three or four pairs 84
web site to learn about 84
wee were in great danger 43
wet from the early morning 66
wet from the rain which 168
who acts as their agent 61
who acts in truth comes 61
who acts in ways which 43
who also in many cases 50
who among the wise would 45
who bears the same title 111
who bore in their hands 158
who bore in their hearts 58
who bore on their backs 62
who bore on their faces 107
who bore on their spears 44
who bore so many names 76
who bore the full brunt 190
who bore the glad tidings 42
who bore the main brunt 180
who bore the same first 41
who bore the same names 250
who bore the same title 273
who brings us good tidings 72
who buys or uses goods 88
who buys to sell again 187
who came an hour later 62
who came at full speed 46
who came by last night 40
who came in from every 108
who came in full force 77
who came in great haste 53
who came in great state 255
who came in just after 187
who came in last night 363
who came in late would 84
who came in like swine 48
who came in some force 49
who came in soon after 669
who came in such large 74
who came in such power 40
who came in their canoes 61
who came in their place 48
who came in their ships 59
who came in their train 42
who came in three times 149
who came in your place 40
who came so much later 106
who came the next morning 165
who came to break every 52
who came to draw water 645
who came to find fault 52
who came to give blood 100
who came to give thanks 54
who came to help build 79
who came to help quell 66
who came to hull house 91
who came to india about 157
who came to india after 469
who came to india either 43
who came to india later 51
who came to keep house 89
who came to know about 365
who came to know jesus 82
who came to learn about 333
who came to life after 135
who came to life again 250
who came to live under 119
who came to live within 55
who came to look after 529
who came to make homes 45
who came to make known 92
who came to make money 105
who came to play cards 102
who came to port royal 60
who came to rome about 398
who came to rome after 98
who came to rome under 74
who came to speak about 47
who came to swear fealty 45
who came to take jesus 66
who came to talk about 347
who came to their doors 342
who came to their gates 63
who came to their homes 158
who came to their house 520
who came to their lands 52
who came to their lodge 47
who came to their ports 45
who came to their table 177
who came to these lands 99
who came to these parts 307
who came to town about 64
who came to town every 89
who came to town looking 44
who came to west point 75
who came to work drunk 56
who came to work every 104
who came to work under 108
who came to your father 47
who came to your house 1301
who came up from below 112
who came up from egypt 141
who came up from texas 43
who came up soon after 105
who care as much about 219
who care no more about 45
who care so much about 289
who care the least about 81
who care the most about 557
who care to know about 135
who care to know anything 50
who care to think about 71
who cast me here raise 40
who cheat on their taxes 178
who cheat on their wives 263
who clung to their homes 120
who clung to their mother 59
who come by their money 53
who come in here every 61
who come to draw water 109
who come to know about 101
who come to know jesus 58
who come to learn about 138
who come to life again 165
who come to look after 162
who come to make money 52
who come to talk about 55
who come to their doors 141
who come to their first 44
who come to their homes 88
who come to their house 88
who come to these parts 125
who come to work every 82
who come to your house 889
who come to your store 43
who cuts the last stalk 51
who dare to take risks 90
who dare to talk about 47
who dare to think about 45
who deals in such goods 114
who dealt in dark hints 113
who dealt in such goods 76
who dealt in tall yarns 47
who deep in their hearts 72
who died at four months 80
who died at kent state 44
who died at their hands 90
who died at their posts 252
who died at three months 83
who died at troy would 93
who died in great agony 53
who died in their first 289
who died in their homes 62
who died in their prime 162
who died in their sleep 93
who died in their teens 49
who died in three hours 58
who died in your house 161
who died in your place 81
who died of aids after 45
who died of camp fever 40
who died on their wedding 61
who died or were missing 47
who died so soon after 119
who died the next morning 60
who died the same evening 57
who died the same night 202
who died the week after 42
who drew up these rules 47
who during the early months 50
who during the early period 56
who during the last eight 117
who during the last fifty 181
who during the last forty 205
who during the last months 73
who during the last reign 63
who during the last thirty 269
who during the last weeks 40
who during the nazi period 59
who during the past eight 54
who during the past fifty 43
who during the past forty 43
who during the past thirty 52
who during the same period 483
who during the third reich 44
who early in their lives 97
who early the next morning 48
who earns the most money 143
who even in these times 50
who fail in their first 78
who fail to find brief 93
who fail to gain entry 49
who fail to look after 48
who fail to take action 91
who fail to take steps 48
who fain the blow would 61
who fall in love while 87
who fall in their power 62
who fall on hard times 207
who fall on their faces 57
who fall on their knees 194
who fall to their knees 43
who fans the pink blush 40
who fears an evil which 47
who fears the lord shall 103
who feel in duty bound 41
who feel in their bones 102
who feel in their hearts 213
who feel the same about 128
who fell at their posts 65
who fell in love while 81
who fell in their hands 104
who fell in their power 44
who fell on evil times 40
who fell on hard times 777
who fell on their faces 88
who fell on their knees 505
who fell or were taken 62
who fell to their knees 142
who felt in duty bound 101
who felt in their hearts 128
who felt it their right 113
who felt the full brunt 75
who felt the full force 261
who felt the full value 77
who felt the same about 183
who fill the other house 86
who find it much easier 184
who find it worth while 139
who find no peace night 101
who find so much fault 72
who fled the third reich 74
who fled to india after 48
who fled to their ships 53
who fled to union lines 99
who flew the only broad 55
who flow as life flows 150
who form the moving crowd 43
who form the ruling class 98
who from an early period 182
who from an early stage 62
who from the nest shall 63
who from the very first 2272
who from the very start 695
who from thy root shall 80
who gave as their reason 127
who gave in their names 345
who gave me even under 54
who gave me many hours 55
who gave me some money 46
who gave me some pills 45
who gave me their names 48
who gave me their trust 40
who gave me these facts 55
who gave no such reason 48
who gave of their lives 41
who gave the last deadly 75
who gave the last rites 50
who gave the same reply 51
who gave up many hours 63
who gave up their homes 142
who gave up their lands 62
who gave up their lives 2602
who gave up their livings 45
who gave up their right 43
who gave up their whole 203
who gave us their views 42
who gets the ball first 90
who gets the ball rolling 122
who gets the last laugh 210
who gets the last piece 62
who gets the most cards 48
who gets the most money 133
who gets the most right 42
who gets the most votes 878
who give the most money 61
who give up their lives 657
who give up their right 40
who give up their whole 71
who grew up during world 142
who half an hour since 43
who hate the lord would 47
who have an early onset 90
who have as good right 123
who have as much cause 43
who have as much money 43
who have as much reason 50
who have as much right 1506
who have at last found 315
who have at least begun 72
who have at least given 69
who have at least tried 116
who have at other times 44
who have at some period 53
who have at some point 219
who have at some stage 71
who have in many cases 527
who have in most cases 231
who have in past times 93
who have in some cases 287
who have in some sense 138
who have in their hands 1034
who have in their hearts 385
who have in their homes 53
who have in their keeping 348
who have in their lives 77
who have in their midst 80
who have in their minds 182
who have in their mother 54
who have in their power 78
who have in their souls 159
who have in their veins 121
who have in turn acted 46
who have in vain tried 46
who have no care about 41
who have no clear notion 52
who have no clue about 131
who have no gold plate 120
who have no good reason 104
who have no good works 74
who have no just claim 206
who have no laws above 44
who have no love which 93
who have no more claim 132
who have no more feeling 56
who have no more notion 68
who have no more power 76
who have no more reason 44
who have no more right 456
who have no more sense 102
who have no other basis 76
who have no other cause 69
who have no other claim 362
who have no other creed 59
who have no other guide 209
who have no other guilt 59
who have no other homes 86
who have no other major 50
who have no other merit 260
who have no other method 49
who have no other notion 71
who have no other option 446
who have no other place 685
who have no other power 77
who have no other reason 239
who have no other right 55
who have no other signs 57
who have no other social 52
who have no other title 207
who have no other trade 222
who have no other tutor 40
who have no other views 355
who have no other voice 54
who have no other weapon 68
who have no such claim 50
who have no such power 120
who have no such reason 41
who have no such right 208
who have no such sense 51
who have no such strong 47
who have no very strong 54
who have no will could 47
who have so many books 64
who have so many times 163
who have so much cause 86
who have so much cried 53
who have so much learning 52
who have so much money 481
who have so much power 617
who have so much reason 181
who have so much right 127
who have so much sense 40
who have the aids virus 334
who have the best claim 245
who have the best mines 218
who have the best reason 74
who have the best right 1364
who have the best sense 101
who have the best title 80
who have the folio plate 57
who have the full power 76
who have the good sense 626
who have the good taste 150
who have the holy ghost 197
who have the last laugh 55
who have the least cause 57
who have the least claim 180
who have the least feeling 59
who have the least money 144
who have the least notion 55
who have the least power 388
who have the least reason 210
who have the least right 147
who have the least sense 54
who have the least share 58
who have the least skill 46
who have the least spark 156
who have the least taste 81
who have the least value 51
who have the main share 47
who have the means would 45
who have the most cause 54
who have the most money 993
who have the most power 1626
who have the most reason 179
who have the most right 120
who have the most vivid 84
who have the most votes 163
who have the risk still 84
who have the same basic 200
who have the same blood 353
who have the same cause 50
who have the same claim 58
who have the same color 113
who have the same dreams 46
who have the same enemy 66
who have the same ethnic 85
who have the same father 416
who have the same feeling 187
who have the same first 110
who have the same genes 161
who have the same goals 226
who have the same habit 68
who have the same hobby 55
who have the same hopes 67
who have the same human 43
who have the same ideals 106
who have the same kinds 146
who have the same learning 40
who have the same legal 43
who have the same level 323
who have the same moral 43
who have the same mother 569
who have the same names 126
who have the same needs 687
who have the same point 53
who have the same power 259
who have the same right 648
who have the same score 82
who have the same sense 50
who have the same skill 75
who have the same social 591
who have the same taste 56
who have the same title 70
who have the same topic 42
who have the same total 124
who have the same totem 364
who have the same value 78
who have the same views 185
who have the same vision 58
who have the same wants 53
who have the sole power 104
who have the sole right 226
who have the true taste 53
who have the truth within 43
who have the very worst 51
who have the voting power 48
who have the will power 46
who have to know about 57
who have to learn about 92
who have to live under 601
who have to live within 97
who have to look after 798
who have to make plans 44
who have to make quick 41
who have to make sense 65
who have to move about 146
who have to take action 171
who have to teach others 57
who have to think about 208
who have to wait longer 147
who have to wait until 144
who have to walk miles 41
who have to work longer 52
who have to work under 317
who have to work within 131
who heard it will never 154
who heard the case found 176
who heard the case ruled 81
who heard the last words 75
who heard the news while 62
who heard the same voice 63
who hears me will quite 40
who held in their grasp 45
who held in their hands 1311
who held in their mouths 114
who held my hand while 48
who held so much power 166
who held the fort while 46
who held the four winds 67
who held the heavy chain 42
who held the keys pending 43
who held the land under 115
who held the most power 75
who held the ninth place 43
who held the post under 74
who held the post until 831
who held the rope began 55
who held the rope which 77
who held the same ideals 40
who held the same place 64
who held the same title 102
who held the same views 831
who held up their hands 358
who hold in their hands 1526
who hold in your hands 137
who hold it must spread 40
who hold the most power 89
who hold the same ideals 40
who hold the same views 737
who hold the view which 54
who hold the wide heaven 54
who hold up their hands 304
who hope to make money 111
who hope to meet again 95
who join the peace corps 103
who join the work force 84
who keep in their hands 48
who keep the ball rolling 91
who keep the home fires 67
who keep the mind fixed 43
who kept an open house 62
who kept in their hearts 47
who kept me from falling 62
who kept on good terms 96
who kept the ball rolling 105
who kept the best house 54
who kept the best table 51
who kept the faith alive 66
who kept the fire burning 45
who kept the home fires 573
who kept the moat house 46
who kept the most aloof 114
who kill in cold blood 40
who knew as much about 2229
who knew by heart every 92
who knew in their hearts 273
who knew me well would 131
who knew no more about 1145
who knew no more binding 45
who knew no other method 67
who knew no other moral 58
who knew no other mother 113
who knew no other tongue 68
who knew no other trade 203
who knew no other world 55
who knew so many people 69
who knew so much about 2534
who knew the back roads 50
who knew the bird would 51
who knew the full story 350
who knew the full value 90
who knew the great world 45
who knew the least about 271
who knew the lord jesus 61
who knew the love which 40
who knew the most about 2919
who knew the pair would 53
who knew the race horse 75
who knew the true facts 127
who knew the true state 197
who knew the true story 200
who knew the true value 76
who knew the truth about 1330
who knew the truth could 52
who knew the truth would 216
who knew the wide spread 47
who know as much about 813
who know in their bones 91
who know in their hearts 442
who know me best would 67
who know me well would 159
who know me will agree 45
who know me will judge 82
who know no more about 839
who know of what stuff 122
who know or care about 71
who know or care anything 81
who know or have known 75
who know or have reason 85
who know so many truths 50
who know so much about 764
who know the full story 116
who know the full value 43
who know the great value 43
who know the leading people 55
who know the least about 563
who know the lord jesus 204
who know the most about 3982
who know the three vedas 70
who know the true facts 49
who know the true state 107
who know the true story 65
who know the true value 124
who know the truth about 704
who know to keep within 57
who lack the most basic 138
who lack the very first 57
who learn the laws which 199
who learn the same indian 72
who leave the work force 162
who left no male heirs 57
who left no male issue 263
who left the army after 58
who left the city after 53
who left the most lasting 136
who left the most vivid 53
who left the same coast 40
who left the south after 53
who left the work force 104
who left us their glory 188
who lies in your bosom 128
who lift up their hands 110
who lift up their hearts 53
who like so many others 344
who like the same music 43
who like to brag about 67
who like to help others 114
who like to help people 55
who like to keep track 65
who like to know about 71
who like to know where 106
who like to learn about 55
who like to look beneath 74
who like to make money 59
who like to move about 80
who like to play games 115
who like to take risks 88
who like to talk about 1787
who like to think about 196
who like to walk about 201
who like to work alone 96
who live at home while 54
who live by bread alone 46
who live by lies ought 43
who live by other people 59
who live by their beauty 80
who live by their daily 297
who live by their hands 120
who live by their labor 711
who live by their trade 48
who live in areas where 2046
who live in areas which 128
who live in city slums 63
who live in felt tents 70
who live in fine homes 47
who live in good homes 51
who live in high crime 141
who live in love truly 60
who live in many parts 43
who live in more rural 78
who live in much finer 48
who live in other lands 153
who live in other parts 1143
who live in other people 64
who live in other times 91
who live in other towns 113
who live in poor housing 105
who live in poor urban 48
who live in single rooms 42
who live in some parts 177
who live in such close 84
who live in such homes 66
who live in their father 55
who live in their homes 96
who live in their house 63
who live in their midst 271
who live in these hills 86
who live in these homes 143
who live in these lands 68
who live in these later 122
who live in these lower 43
who live in these parts 402
who live in these rooms 45
who live in these slums 108
who live in these small 76
who live in these times 171
who live in these towns 112
who live in third world 134
who live in those homes 40
who live in those lands 49
who live in those parts 204
who live in those small 46
who live in very large 69
who live in very small 50
who live in your house 790
who live in your state 57
who live in your towns 133
who live on good terms 54
who live on other people 118
who live on their banks 93
who live on their farms 73
who live on their lands 86
who live on their money 50
who live on their rents 42
who live on their wages 72
who live on these farms 44
who live on these lands 57
who live on will fight 48
who live on your block 58
who live or have lived 937
who live or work close 175
who live or work nearby 97
who live or work within 207
who live so much alone 133
who look at these pages 41
who look so much alike 306
who lord it over others 100
who lose the main scope 57
who lost so much money 42
who love or have loved 60
who love the lord above 216
who love the lord jesus 5015
who love the lord shall 49
who love the same woman 170
who love to talk about 292
who love to turn aside 42
who made an early start 52
who made as much money 64
who made as much noise 75
who made it best knows 104
who made it their boast 98
who made it their chief 525
who made it their first 122
who made it their glory 77
who made it their place 47
who made it their pride 83
who made it their steady 42
who made it their study 217
who made it their trade 279
who made it their whole 54
who made it very plain 48
who made it were bound 71
who made me think about 147
who made me very happy 50
who made my life easier 130
who made my task easier 44
who made my work easier 88
who made no fuss about 48
who made no such claim 40
who made so many people 42
who made so many trips 50
who made so much money 228
who made so much noise 437
who made the best offer 60
who made the best score 42
who made the best showing 217
who made the best terms 48
who made the last change 47
who made the last stand 81
who made the laws which 42
who made the least noise 44
who made the most lasting 225
who made the most money 1181
who made the most noise 607
who made the most rapid 55
who made the most sense 119
who made the most telling 61
who made the next major 40
who made the rain would 61
who made the same claim 199
who made the same error 49
who made the same point 196
who made the same reply 60
who made the same score 47
who made the steam engine 42
who made the very first 112
who made the wild woods 79
who made up only about 79
who made up their minds 1031
who made up what might 68
who make as much money 59
who make it their boast 164
who make it their calling 202
who make it their chief 665
who make it their daily 99
who make it their first 225
who make it their glory 116
who make it their hobby 83
who make it their joint 84
who make it their sport 40
who make it their study 353
who make it their trade 319
who make it their whole 51
who make no such claim 98
who make so much money 71
who make so much noise 148
who make the best showing 97
who make the laws under 233
who make the laws which 142
who make the least noise 52
who make the most money 547
who make the most noise 764
who make the most rapid 61
who make the most sense 42
who make the same claim 158
who make the same point 92
who make the same score 40
who make the soul giddy 52
who make up only about 148
who make up their minds 995
who make up what might 44
who make up your world 48
who means to teach others 52
who meant to take share 97
who meet to talk about 57
who mock my life knowing 71
who more or less agree 67
who more or less fully 50
who more or less lived 112
who more or less share 110
who most of these people 91
who move the third heaven 75
who must at some point 52
who must be born again 54
who must be kept alive 47
who must be kept apart 40
who must be kept happy 49
who must be kept under 263
who must be left alone 55
who must be made aware 168
who must be made serve 48
who must be over thirty 70
who must be told about 43
who must be well aware 65
who must be well known 67
who must in some sense 61
who need to keep track 107
who need to know about 1635
who need to know jesus 249
who need to know where 152
who need to know which 110
who need to learn about 731
who need to make sense 70
who need to take action 114
who need to talk about 130
who need to think about 113
who none the less would 48
who once in their lives 64
who over the past thirty 137
who over the years would 104
who owed me some money 80
who owed so much money 76
who owed the bank money 41
who owes me some money 137
who owns the bare legal 50
who owns the land where 166
who owns the land which 64
who paid the full price 143
who paid the most money 63
who paid the most taxes 120
who paid the poor rates 80
who paid the same price 48
who pats the nuts which 62
who pays the full value 162
who plan to work after 68
who play the leading parts 123
who play the leading roles 173
who play the main roles 48
who play the same games 61
who play the same sport 40
who plod on their eight 41
who prey on young girls 43
who quit or were fired 108
who reads or hears about 63
who reads the most books 83
who rely on other people 48
who rent the steam power 48
who ride the high horse 48
who rise to great place 43
who rode at full speed 74
who rode the winged horse 63
who rose in their place 54
who rose to fame after 62
who rose to fame under 43
who rose to great power 165
who rose to high place 53
who said he knew where 239
who said in their hearts 113
who said so much about 48
who said the bill would 43
who said the same about 83
who sail the ocean under 49
who save by your right 67
who says he will engage 68
who says he will fight 76
who says he will never 86
who says he will write 80
who says so much about 51
who says the same words 47
who seek by evil words 124
who seek me early shall 144
who seek the lord jesus 72
who seek the lord shall 731
who seek the truth about 110
who seek to gain power 78
who seek to help others 98
who seek to help people 58
who seek to keep alive 46
who seek to learn about 131
who seek to make money 100
who seek to make sense 188
who seek to rise above 250
who seek to save souls 47
who seek to work within 87
who seem to care about 179
who seem to have acted 299
who seem to have added 41
who seem to have aimed 131
who seem to have begun 130
who seem to have borne 219
who seem to have built 60
who seem to have drawn 79
who seem to have dwelt 49
who seem to have every 94
who seem to have first 83
who seem to have found 685
who seem to have fully 58
who seem to have given 497
who seem to have grown 165
who seem to have known 388
who seem to have lived 1201
who seem to have loved 55
who seem to have mixed 43
who seem to have moved 176
who seem to have never 66
who seem to have owned 62
who seem to have power 56
who seem to have quite 69
who seem to have risen 79
who seem to have ruled 84
who seem to have shown 101
who seem to have spent 211
who seem to have spread 42
who seem to have sprung 148
who seem to have stood 89
who seem to have taken 1730
who seem to have thrown 54
who seem to have tried 119
who seem to have urged 100
who seem to know about 83
who seem to know anything 42
who seem to know where 97
who seem to make light 115
who seem to rise above 94
who seem to take pride 70
who sees no deep moral 61
who sees the fine facts 66
who send in their names 53
who send me their books 107
who send me their poetry 55
who send so many souls 55
who sent an army under 144
who sent in their names 87
who sent it back again 41
who sent me into exile 40
who sent me some roses 93
who sent us here shall 50
who sets the least value 48
who shed so much blood 72
who shed so much glory 100
who shed the most blood 55
who show by their deeds 81
who show by their lives 82
who show in their lives 74
who show no other signs 102
who shut the door after 54
who shut up their shops 63
who sink an inch lower 49
who sits at your right 104
who sits at your table 99
who sits on your right 101
who slew the giant goliath 224
who some of these people 279
who some of those people 67
who sows in tears shall 54
who sows the wind shall 198
who speak in high terms 45
who speak in such terms 47
who speak in their dreams 59
who speak in these pages 120
who speak in these terms 101
who speak no other tongue 41
who speak so much about 68
who speak the same first 74
who speak the same mother 104
who speak the same tongue 713
who speak the truth about 52
who stay at home often 53
who stay at home while 73
who stay in their homes 75
who stay in their place 50
who stay in their rooms 43
who stop to think about 100
who take as much pains 40
who take as much pride 66
who take as their point 66
who take at face value 107
who take on these roles 55
who take or have taken 68
who take so much pains 233
who take the least pains 61
who take the most pains 58
who take the test score 60
who take to their heels 95
who take up their abode 366
who take up their cause 144
who take up their cross 211
who talk in their sleep 370
who talk so much about 903
who talk the most about 571
who teach the same grade 96
who tell the same story 238
who tell the truth about 254
who tend to have fewer 91
who tend to have large 86
who tend to have longer 49
who tend to have lower 294
who tend to have strong 48
who tend to live longer 206
who tend to talk about 64
who tend to think about 50
who think in such terms 165
who think in these terms 383
who think in those terms 60
who think it worth while 1338
who think on these lines 85
who think so have never 73
who think so much about 64
who think the same about 46
who three or four times 79
who threw the cold water 122
who threw up their hands 262
who throw up their hands 366
who told it unto esther 180
who told me more about 103
who told me much about 234
who told me their story 41
who told me there would 60
who told me these facts 51
who told the best story 71
who told the same story 259
who told the truth about 440
who told the truth would 44
who told us many merry 76
who told us much about 86
who took an airing every 47
who took as much pride 97
who took as their model 82
who took as their motto 66
who took as their point 48
who took at face value 98
who took me when first 86
who took so much pains 533
who took so much pride 105
who took so much snuff 46
who took the call asked 47
who took the drug while 45
who took the full brunt 46
who took the full force 52
who took the gold medal 89
who took the land route 62
who took the leading parts 123
who took the leading roles 72
who took the most pains 61
who took the name felix 40
who took the name urban 156
who took the same route 204
who took the same stand 60
who took the same tests 68
who took the test twice 85
who took the test under 82
who took the test would 57
who took the veil after 46
who took the very first 48
who took the wrong turning 340
who took to their boats 81
who took to their heels 504
who took up arms after 65
who took up arms under 119
who took up land under 177
who took up their abode 2039
who took up their cause 298
who took up their cross 58
who took up their posts 68
who tread in their steps 60
who trod in their steps 82
who turn the best hopes 48
who turn the other cheek 203
who turn up their noses 851
who upon the faith thereof 65
who upon the like trump 47
who used as their tools 52
who used the cash method 79
who used the same method 332
who used the same title 45
who used the same words 161
who used the term first 41
who used the word white 57
who used to brag about 93
who used to come about 265
who used to come daily 206
who used to come every 524
who used to come often 164
who used to come round 384
who used to come running 49
who used to come visit 46
who used to draw water 71
who used to dream about 49
who used to give teaching 152
who used to herd geese 80
who used to keep about 628
who used to keep house 46
who used to kill people 46
who used to lend money 119
who used to live about 48
who used to live above 119
who used to live close 135
who used to live nearby 178
who used to live right 138
who used to live under 127
who used to live where 98
who used to look after 906
who used to make house 90
who used to make night 92
who used to meet every 234
who used to move about 55
who used to play about 82
who used to play cards 77
who used to play chess 51
who used to ride about 111
who used to roam about 335
who used to send mails 80
who used to take every 62
who used to take pride 72
who used to talk about 504
who used to tell about 50
who used to tell people 59
who used to walk about 692
who used to work under 134
who uses the cash basis 52
who uses the cash method 413
who uses the same method 53
who uses the same words 122
who uses the true teaching 64
who uses the unit under 45
who view it from below 444
who view it from beneath 66
who walk in their sleep 720
who walk on their hands 93
who want the truth about 57
who want to find fault 59
who want to gain power 59
who want to give money 49
who want to have goals 41
who want to have power 42
who want to help build 60
who want to help create 45
who want to help others 558
who want to help people 183
who want to help solve 52
who want to join black 40
who want to jump right 42
who want to keep alive 62
who want to keep people 48
who want to keep power 46
who want to keep track 131
who want to keep women 98
who want to keep working 101
who want to know about 2444
who want to know anything 61
who want to know every 62
who want to know still 67
who want to know where 819
who want to know which 168
who want to learn about 6476
who want to lend money 54
who want to live alone 55
who want to live close 98
who want to live longer 127
who want to live under 105
who want to live within 53
who want to look after 96
who want to make change 111
who want to make films 119
who want to make money 2397
who want to make music 128
who want to make others 44
who want to make people 64
who want to make quick 69
who want to make sense 118
