wad they accuse the best 82
who being unable to find 41
who being unable to keep 53
who being unable to make 49
who both killed the lord 411
who can accept the fact 81
who can access the data 191
who can access the file 245
who can access the site 78
who can adjust the great 54
who can afford it also 66
who can afford it buys 58
who can afford it come 50
who can afford it from 53
who can afford it give 207
who can afford it have 1160
who can afford it hire 111
who can afford it keep 97
who can afford it least 174
who can afford it leave 90
who can afford it live 177
who can afford it make 128
who can afford it move 157
who can afford it must 185
who can afford it puts 44
who can afford it seek 60
who can afford it send 344
who can afford it take 178
who can afford it tend 78
who can afford it there 93
who can afford it wears 41
who can afford it will 1203
who can afford no more 388
who can afford no other 66
who can afford the best 1502
who can afford the cost 1433
who can afford the down 44
who can afford the fare 48
who can afford the fees 322
who can afford the high 1008
who can afford the loss 109
who can afford the means 60
who can afford the more 167
who can afford the most 217
who can afford the rent 73
who can afford the risk 137
who can afford the time 1389
who can afford the trip 120
who can afford the very 211
who can afford to care 42
who can afford to come 180
who can afford to dine 42
who can afford to feed 97
who can afford to give 1732
who can afford to have 1469
who can afford to help 111
who can afford to hire 1115
who can afford to hold 224
who can afford to hunt 55
who can afford to join 118
who can afford to keep 1318
who can afford to leave 585
who can afford to lend 52
who can afford to live 3781
who can afford to look 141
who can afford to lose 684
who can afford to make 1057
who can afford to meet 99
who can afford to miss 45
who can afford to move 574
who can afford to part 99
who can afford to pass 69
who can afford to pick 61
who can afford to play 240
who can afford to rent 203
who can afford to ride 178
who can afford to risk 126
who can afford to save 215
who can afford to seek 72
who can afford to sell 190
who can afford to send 904
who can afford to shop 251
who can afford to speak 83
who can afford to stay 493
who can afford to take 1807
who can afford to tell 99
who can afford to think 116
who can afford to throw 160
who can afford to treat 114
who can afford to turn 109
who can afford to wait 887
who can afford to will 150
who can afford to work 247
who can always be seen 60
who can always be sure 63
who can answer it best 45
who can answer the most 220
who can arrange to have 91
who can assist in making 67
who can assist in their 48
who can assume the form 89
who can assume the role 153
who can attend to more 47
who can attend to their 69
who can attest the truth 142
who can attest to their 55
who can attest to your 363
who can become the most 87
who can better do these 40
who can bridge the gaps 54
who can bridge the gulf 49
who can choose the best 41
who can choose to live 62
who can cleanse the soul 43
who can commit the most 260
who can convey the same 149
who can decide the fate 47
who can defend it from 47
who can derive as much 57
who can derive at best 41
who can detect the ideal 40
who can devise no other 48
who can devise the best 117
who can devise the most 107
who can devote the time 101
who can employ it most 59
who can endure no other 64
who can endure no pain 49
who can endure the most 126
who can expect to find 99
who can expect to have 92
who can expect to live 209
who can expect to make 45
who can fairly be said 233
who can figure the cost 55
who can forbear to pity 120
who can handle the ball 105
who can handle the most 84
who can handle the work 72
who can hardly be held 49
who can hardly be other 139
who can hardly be said 980
who can hardly be seen 41
who can inform us what 93
who can invent the most 99
who can listen as well 58
who can listen to such 74
who can listen to their 76
who can listen to what 54
who can listen to your 116
who can manage on their 63
who can manage to have 84
who can manage to hold 43
who can manage to keep 74
who can manage to live 127
who can manage to look 53
who can manage to make 71
who can manage to stay 49
who can measure the depth 53
who can measure the love 46
who can measure the worth 46
who can muster the most 42
who can neither be seen 47
who can obtain the most 105
who can pierce the veil 40
who can profit by such 150
who can profit by those 41
who can recall the days 125
who can recall the early 46
who can recall the time 167
who can recall to mind 85
who can recite the most 50
who can redeem us even 59
who can refute the truth 49
who can relate to other 82
who can relate to their 150
who can relate to these 57
who can relate to what 137
who can relate to your 175
who can remain at home 85
who can remain in their 57
who can remove it from 249
who can render the most 91
who can rescue us from 86
who can reside in those 53
who can resist the lure 55
who can resist the urge 74
who can resort to such 40
who can resort to their 73
who can return to their 186
who can return to work 48
who can secure the most 63
who can snatch an hour 64
who can suffer the most 221
who can supply the most 41
who can supply the same 42
who can supply the want 40
who can unfold the theory 50
who can wonder at their 123
who can wonder at what 45
who can wonder if many 42
who did almost as much 63
who did assert the bill 55
who did choose to lose 48
who did choose to work 58
who did credit to their 54
who did little or nothing 715
who did little to help 91
who did manage to break 63
who did manage to come 45
who did manage to find 122
who did manage to gain 75
who did manage to hold 41
who did manage to keep 53
who did manage to leave 57
who did manage to make 115
who did manage to reach 133
who did manage to stay 49
who did manage to work 47
who did neither of these 72
who did poorly in high 71
who did poorly in their 43
who did refuse to lend 46
who did return to their 133
who did return to work 109
who did something or other 93
who did strike it rich 50
who does little or nothing 105
who each thought the other 45
who fly around us ever 45
who for reasons of health 362
who for reasons of self 111
who for reasons of their 711
who get little or nothing 69
who goes before the lord 43
who goes beyond the call 58
who goes through the door 71
who goes through the form 88
who goes through the gate 42
who goes through the land 64
who goes through the most 93
who goes through the same 318
who going through the vale 100
who got busted in their 133
who had abused the laws 49
who had access to cars 45
who had access to cash 43
who had access to data 40
who had access to free 93
who had access to good 122
who had access to high 104
who had access to know 129
who had access to land 519
who had access to many 314
who had access to more 540
who had access to most 111
who had access to much 252
who had access to only 155
who had access to other 145
who had access to some 355
who had access to such 396
who had access to their 344
who had access to these 536
who had access to those 171
who had access to what 162
who had access to your 134
who had advice to give 74
who had agreed in their 47
who had agreed to back 70
who had agreed to care 56
who had agreed to come 685
who had agreed to form 63
who had agreed to give 713
who had agreed to have 206
who had agreed to help 757
who had agreed to hide 55
who had agreed to hire 61
who had agreed to hold 130
who had agreed to join 580
who had agreed to keep 257
who had agreed to kill 66
who had agreed to leave 118
who had agreed to lend 105
who had agreed to live 164
who had agreed to loan 44
who had agreed to look 158
who had agreed to make 471
who had agreed to meet 622
who had agreed to move 119
who had agreed to open 44
who had agreed to pass 42
who had agreed to play 202
who had agreed to pose 40
who had agreed to rent 58
who had agreed to sail 49
who had agreed to sell 496
who had agreed to send 120
who had agreed to show 74
who had agreed to sign 108
who had agreed to speak 128
who had agreed to stay 406
who had agreed to stop 47
who had agreed to such 78
who had agreed to take 1839
who had agreed to talk 114
who had agreed to teach 93
who had agreed to tell 52
who had agreed to their 50
who had agreed to turn 59
who had agreed to vote 63
who had agreed to wait 64
who had agreed to what 40
who had agreed to work 742
who had almost as many 120
who had almost as much 639
who had almost in their 73
who had almost no other 330
who had almost the look 94
who had almost the same 137
who had already in some 48
who had already in their 86
who had already so many 112
who had already so much 175
who had already the will 71
who had always to keep 45
who had angered the gods 48
who had argued the case 363
who had arisen in their 75
who had backed the losing 53
who had backed the wrong 158
who had backed up their 40
who had barred the door 105
who had become an ally 126
who had become an anti 94
who had become an army 58
who had become an icon 93
who had become as much 217
who had become at least 50
who had become in some 48
who had become in their 40
who had become my best 95
who had become my good 61
who had become or were 72
who had become so angry 48
who had become so bold 53
who had become so fond 57
who had become so from 52
who had become so great 79
who had become so much 710
who had become so poor 75
who had become so rich 51
who had become so used 130
who had become so very 147
who had become so well 101
who had become the acting 95
who had become the ally 76
who had become the best 130
who had become the butt 75
who had become the city 54
who had become the duke 87
who had become the great 143
who had become the heir 45
who had become the hero 106
who had become the idol 160
who had become the leading 934
who had become the main 141
who had become the more 83
who had become the most 2761
who had become the only 171
who had become the ruling 47
who had become the sole 166
who had become the talk 49
who had become the third 58
who had become the very 177
who had become the wife 689
who had become the young 44
who had become to lamb 51
who had begged to come 80
who had begged to have 42
who had better be left 91
who had better go down 59
who had bitten the dust 62
who had bitten the hand 41
who had bolted the door 51
who had booked the room 42
who had bought at high 44
who had bought in good 46
who had bought it from 1495
who had bought or been 65
who had bought or sold 93
who had bought so much 40
who had bought the book 311
who had bought the farm 203
who had bought the film 56
who had bought the land 663
who had bought the lease 65
who had bought the lots 69
who had bought the other 46
who had bought the pearl 44
who had bought the same 77
who had bought the site 49
who had bought the town 52
who had bought up half 101
who had bought up land 74
who had bought up most 56
who had brains as well 54
who had braved so many 161
who had braved so much 216
who had braved the cold 186
who had braved the rain 57
who had braved the wrath 128
who had breathed the same 44
who had broken in upon 217
who had broken my heart 92
who had broken no laws 93
who had broken so many 92
who had broken the back 91
who had broken the bank 62
who had broken the code 76
who had broken the great 45
who had broken the heart 88
who had broken the laws 441
who had broken the most 168
who had broken the news 629
who had broken the peace 449
who had broken the rule 99
who had broken the vase 60
who had broken the yoke 52
who had broken up from 69
who had broken up into 42
who had broken up their 140
who had buried the body 60
who had burned the flag 49
who had called at their 42
who had called in sick 192
who had called it forth 601
who had called it into 353
who had called me from 61
who had called me into 78
who had called my good 55
who had called my name 122
who had called so early 174
who had called the cops 43
who had called the dogs 53
who had called the great 40
who had called the mass 44
who had called the other 70
who had called the tune 40
who had called the young 43
who had called to find 59
who had called to make 95
who had called to take 70
who had called to tell 108
who had called to wish 41
who had called up many 127
who had caught it from 111
who had caught the ball 64
who had caught the fire 65
who had caught the fish 111
who had caught the full 46
who had caught the last 197
who had caught the most 44
who had caught the name 77
who had caught the same 44
who had caught the thief 45
who had caught the word 62
who had caught up their 45
who had caused me much 96
who had caused me such 191
who had caused so many 354
who had caused so much 4257
who had caused the break 91
who had caused the deaths 240
who had caused the evil 70
who had caused the fall 71
who had caused the fire 101
who had caused the great 69
who had caused the harm 58
who had caused the loss 134
who had caused the most 107
who had caused the pain 54
who had caused the pest 61
who had caused the ruin 71
who had caused the young 53
who had changed my life 128
who had changed so much 328
who had changed the face 182
who had changed the most 302
who had changed the name 115
who had charge of fort 131
who had charge of many 43
who had charge of some 230
who had charge of such 834
who had charge of their 528
who had charge of these 866
who had charge of those 156
who had charge of what 144
who had charge of your 53
who had chased the deer 109
who had chosen as their 85
who had chosen or been 51
who had chosen the army 41
who had chosen the good 62
who had chosen the jews 47
who had chosen the life 216
who had chosen the most 90
who had chosen the name 175
who had chosen the other 98
who had chosen the road 41
who had chosen the same 286
who had chosen the side 80
who had chosen the site 125
who had chosen the wrong 285
who had chosen to ally 45
who had chosen to call 83
who had chosen to cast 58
who had chosen to come 357
who had chosen to flee 59
who had chosen to give 195
who had chosen to have 176
who had chosen to hide 41
who had chosen to join 304
who had chosen to keep 84
who had chosen to leave 576
who had chosen to live 1524
who had chosen to make 474
who had chosen to move 143
who had chosen to play 54
who had chosen to ride 78
who had chosen to seek 66
who had chosen to send 51
who had chosen to shut 41
who had chosen to side 76
who had chosen to stay 1356
who had chosen to take 434
who had chosen to throw 68
who had chosen to turn 58
who had chosen to wait 53
who had chosen to walk 98
who had chosen to work 391
who had cleaned the cold 54
who had cleared the land 272
who had cleared the soil 98
who had closed the door 311
who had closed the eyes 41
who had coined the name 69
who had coined the term 1380
who had coined the word 220
who had cooked the food 61
who had copied it from 169
who had copies in their 52
who had cotton to sell 44
who had created so many 94
who had created so much 492
who had created the best 49
who had created the great 72
who had created the leading 87
who had created the most 161
who had created the part 707
who had created the role 775
who had created the theory 43
who had created the union 54
who had created the very 42
who had created the wealth 48
who had credit to pass 40
who had danced the role 49
who had deemed it their 71
who had defied the arms 88
who had defied the gods 47
who had defied the laws 99
who had defied the odds 69
who had defied the pope 73
who had denied the faith 402
who had denied the lord 85
who had denied the truth 53
who had dreamed of having 163
who had dreamed of making 97
who had dreamed of such 44
who had dreamed the dream 82
who had driven in from 396
who had driven it from 43
who had driven it into 51
who had driven me from 316
who had driven me home 79
who had driven me into 53
who had driven me over 99
who had driven me there 48
who had driven so many 45
who had driven the cart 83
who had driven the girl 40
who had driven the last 61
who had driven the poor 55
who had driven up from 548
who had driven us from 137
who had earlier in their 48
who had earlier on been 46
who had edited the book 48
who had engaged in acts 55
who had engaged in anti 127
who had engaged in many 73
who had engaged in more 68
who had engaged in some 224
who had engaged in such 210
who had engaged in their 76
who had engaged in these 229
who had engaged in what 51
who had engaged the great 83
who had engaged the room 88
who had engaged the seats 58
who had engaged to come 55
who had engaged to give 47
who had engaged to join 59
who had engaged to live 48
who had engaged to make 47
who had engaged to meet 76
who had engaged to send 45
who had engaged to take 141
who had english as their 61
who had enough of their 59
who had enough to live 93
who had failed at home 90
who had failed at least 138
who had failed at other 89
who had failed at west 40
who had failed in duty 40
who had failed in life 503
who had failed in other 441
who had failed in some 143
who had failed in their 2216
who had failed in town 253
who had failed or were 120
who had failed the exam 69
who had failed the test 258
who had failed to back 48
who had failed to break 101
who had failed to call 83
who had failed to clean 85
who had failed to clear 118
who had failed to come 628
who had failed to cope 49
who had failed to cure 155
who had failed to draw 74
who had failed to file 238
who had failed to find 1543
who had failed to flee 94
who had failed to form 57
who had failed to gain 858
who had failed to give 884
who had failed to grow 85
who had failed to halt 57
who had failed to have 186
who had failed to heed 232
who had failed to help 207
who had failed to hold 163
who had failed to join 398
who had failed to keep 1148
who had failed to kill 117
who had failed to learn 392
who had failed to leave 154
who had failed to live 403
who had failed to make 2855
who had failed to meet 713
who had failed to move 133
who had failed to note 65
who had failed to obey 305
who had failed to open 42
who had failed to pass 822
who had failed to pick 95
who had failed to play 43
who had failed to reach 593
who had failed to rise 73
who had failed to save 342
who had failed to sell 93
who had failed to send 263
who had failed to show 485
who had failed to sign 132
who had failed to speak 44
who had failed to stay 70
who had failed to stop 228
who had failed to take 1232
who had failed to teach 68
who had failed to tell 99
who had failed to treat 59
who had failed to turn 353
who had failed to vote 269
who had failed to warn 121
who had failed to work 88
who had fallen at their 80
who had fallen by their 75
who had fallen in arms 57
who had fallen in love 11412
who had fallen in some 113
who had fallen in such 49
who had fallen in their 515
who had fallen in these 72
who had fallen in those 74
who had fallen on evil 1116
who had fallen on hard 3842
who had fallen on their 129
who had fallen or been 193
who had fallen or fled 72
who had fallen or were 93
who had fallen to such 47
who had fallen to their 238
who had farmed the land 176
who had filled in their 44
who had filled so great 43
who had filled so high 48
who had filled so many 66
who had filled the great 49
who had filled the hall 42
who had filled the high 65
who had filled the land 60
who had filled the most 255
who had filled the post 486
who had filled the role 60
who had filled the room 61
who had filled the same 299
who had filled the seats 52
who had filled the very 56
who had footed the bill 43
who had forced it upon 87
who had forced me into 52
who had forced the door 130
who had forced the gate 152
who had forced us into 76
who had formed an anti 81
who had formed an army 79
who had formed in line 50
who had formed it were 129
who had formed the army 48
who had formed the bulk 222
who had formed the core 292
who had formed the crew 111
who had formed the great 49
who had formed the hard 43
who had formed the main 61
who had formed the mind 41
who had formed the most 358
who had formed the plan 67
who had formed the ruling 43
who had formed the same 51
who had formed the union 49
who had fought as hard 87
who had fought at bull 65
who had fought at fort 59
who had fought at mons 75
who had fought at their 74
who had fought at troy 319
who had fought by their 90
who had fought in cuba 91
who had fought in india 107
who had fought in korea 199
who had fought in many 427
who had fought in most 41
who had fought in north 153
who had fought in other 54
who had fought in some 69
who had fought in south 277
who had fought in their 210
who had fought in these 67
who had fought in those 60
who had fought in three 43
who had fought in vain 118
who had fought in wars 88
who had fought on foot 55
who had fought on many 56
who had fought on their 140
who had fought or been 67
who had fought so hard 3532
who had fought so many 361
who had fought so well 2855
who had fought the bill 44
who had fought the case 41
who had fought the duel 66
who had fought the fire 100
who had fought the good 855
who had fought the great 122
who had fought the hard 69
who had fought the last 55
who had fought the lord 73
who had fought the most 178
who had fought the same 117
who had fought the wars 64
who had fought to free 283
who had fought to have 46
who had fought to keep 241
who had fought to make 148
who had fought to save 310
who had fought us hard 96
who had framed the bill 54
who had gained at least 49
who had gained it were 41
who had gained or lost 52
who had gained so great 55
who had gained so many 272
who had gained so much 1346
who had gained the deck 143
who had gained the good 75
who had gained the love 81
who had gained the most 546
who had gained the town 53
who had gained the vote 50
who had gotten in late 49
who had gotten in over 56
who had gotten it from 408
who had gotten me into 121
who had gotten so vast 113
who had gotten the best 94
who had gotten the most 97
who had gotten the word 41
who had gotten to know 667
who had gotten up early 163
who had gotten up from 133
who had gotten us into 67
who had grants of land 84
who had guided the ship 112
who had handed in their 162
who had handed it over 164
who had heeded the call 122
who had helped in making 51
who had helped in their 67
who had helped me along 104
who had helped me during 84
who had helped me find 107
who had helped me into 105
who had helped me make 47
who had helped me most 86
who had helped me over 160
who had helped me when 133
who had helped so many 249
who had helped so much 520
who had helped the army 40
who had helped the duke 43
who had helped the jews 44
who had helped the most 41
who had helped the young 92
who had helped to blow 48
who had helped to break 151
who had helped to burn 63
who had helped to bury 126
who had helped to care 47
who had helped to clean 44
who had helped to drag 52
who had helped to draw 158
who had helped to fill 64
who had helped to find 48
who had helped to form 292
who had helped to free 222
who had helped to gain 92
who had helped to give 142
who had helped to hide 61
who had helped to hold 53
who had helped to keep 213
who had helped to kill 214
who had helped to look 52
who had helped to make 2441
who had helped to open 105
who had helped to pass 82
who had helped to plan 211
who had helped to pull 93
who had helped to push 66
who had helped to ruin 110
who had helped to save 496
who had helped to send 114
who had helped to show 62
who had helped to slay 53
who had helped to take 153
who had helped to turn 108
who had helped to work 45
who had helped us along 50
who had helped us during 102
who had helped us find 42
who had helped us move 42
who had helped us when 47
who had hidden in some 42
who had hidden in their 65
who had hidden it there 156
who had horses to sell 79
who had houses of their 119
who had hunted the wren 45
who had indeed no need 72
who had ingested the drug 46
who had issued the call 124
who had issued the writ 147
who had joined in their 131
who had joined in these 81
who had joined it during 55
who had joined it from 60
who had joined it were 49
who had joined me from 49
who had joined the anti 278
who had joined the arab 112
who had joined the army 3713
who had joined the band 294
who had joined the bank 120
who had joined the body 91
who had joined the camp 252
who had joined the club 192
who had joined the crew 149
who had joined the duke 67
who had joined the firm 2010
who had joined the fray 90
who had joined the free 400
who had joined the gold 110
who had joined the great 107
who had joined the holy 105
who had joined the hunt 100
who had joined the klan 123
who had joined the know 42
who had joined the left 53
who had joined the line 117
who had joined the main 117
who had joined the navy 748
who had joined the nazi 980
who had joined the north 72
who had joined the other 252
who had joined the peace 80
who had joined the plot 48
who had joined the reds 48
who had joined the rising 93
who had joined the rush 82
who had joined the same 68
who had joined the sect 185
who had joined the ship 1202
who had joined the show 51
who had joined the side 53
who had joined the south 120
who had joined the third 127
who had joined the three 41
who had joined the throng 98
who had joined the tour 44
who had joined the union 1602
who had joined the unit 169
who had joined the work 86
who had joined the young 194
who had joined up from 42
who had joined us during 129
who had joined us from 368
who had joined us only 74
who had joined us some 56
who had joined us were 73
who had jumped or been 40
who had jumped to their 103
who had jumped up from 128
who had kicked the ball 50
who had killed as many 53
who had killed at least 219
who had killed my wife 47
who had killed so many 770
who had killed the bird 90
who had killed the deer 134
who had killed the fish 65
who had killed the giant 53
who had killed the girl 93
who had killed the great 70
who had killed the last 103
who had killed the most 145
who had killed the other 161
who had killed the seals 51
who had killed the three 259
who had killed the young 155
who had landed an army 43
who had landed at cape 53
who had landed in north 42
who had landed in their 99
who had landed on some 46
who had landed on their 262
who had landed on these 136
who had lapsed in their 53
who had lapsed in time 46
who had lately so much 110
who had learned as much 67
who had learned at home 72
who had learned at last 65
who had learned by heart 103
who had learned in some 50
who had learned in their 113
who had learned it from 1358
who had learned of their 243
who had learned of these 44
who had learned so much 804
who had learned so well 68
who had learned the arts 251
who had learned the game 331
who had learned the great 78
who had learned the hard 343
who had learned the maya 40
who had learned the meaning 91
who had learned the most 264
who had learned the name 48
who had learned the news 86
who had learned the same 100
who had learned the true 84
who had learned the truth 154
who had learned the ways 162
who had learned the word 55
who had learned to call 92
who had learned to care 62
who had learned to cook 114
who had learned to cope 174
who had learned to draw 120
who had learned to dread 112
who had learned to feel 69
who had learned to find 61
who had learned to give 84
who had learned to hate 288
who had learned to have 59
who had learned to hold 43
who had learned to keep 166
who had learned to know 915
who had learned to like 156
who had learned to live 1769
who had learned to look 437
who had learned to love 1380
who had learned to make 460
who had learned to obey 269
who had learned to play 627
who had learned to pray 48
who had learned to rate 223
who had learned to rely 75
who had learned to rest 63
who had learned to ride 240
who had learned to rule 50
who had learned to sign 61
who had learned to speak 1146
who had learned to spin 41
who had learned to swim 170
who had learned to take 391
who had learned to talk 304
who had learned to their 52
who had learned to think 337
who had learned to throw 44
who had learned to treat 67
who had learned to turn 75
who had learned to wait 42
who had learned to walk 272
who had learned to wash 76
who had learned to weave 47
who had learned to work 304
who had lifted it from 41
who had lifted up their 60
who had lingered to look 41
who had little of their 47
who had little or none 285
who had little or nothing 1867
who had little to gain 404
who had little to give 204
who had little to hope 149
who had little to learn 86
who had little to look 44
who had little to lose 1198
who had little to sell 50
who had little to show 95
who had locked the door 225
who had locked up their 62
who had looked at life 48
who had looked at their 59
who had looked in upon 61
who had looked in vain 142
who had looked me over 49
who had looked on life 43
who had looked so much 156
who had looked the other 102
who had looked to their 45
who had looked up from 175
who had looked up when 46
who had lorded it over 852
who had manned the wall 99
who had merely the name 54
who had milked the cows 51
who had missed so many 58
who had missed so much 116
who had missed the boat 176
who had missed the last 318
who had missed the mark 46
who had missed the road 50
who had murder in their 41
who had neither of these 106
who had neither the means 485
who had neither the need 46
who had neither the same 84
who had neither the time 986
who had neither the wealth 45
who had neither the will 283
who had neither the wish 82
who had nobody to care 62
who had nobody to help 45
who had nobody to look 203
who had nobody to talk 46
who had notice of such 121
who had notice of their 89
who had notice of what 88
who had nursed me when 50
who had nursed the sick 101
who had nursed the youth 64
who had obeyed the call 85
who had opened my eyes 60
who had opened so many 47
who had opened the ball 65
who had opened the book 89
who had opened the case 52
who had opened the door 16394
who had opened the eyes 184
who had opened the gate 858
who had opened the road 43
who had opened the tomb 56
who had opened up their 56
who had orders to blow 57
who had orders to call 56
who had orders to cast 50
who had orders to find 45
who had orders to fire 193
who had orders to give 133
who had orders to have 47
who had orders to hold 59
who had orders to join 92
who had orders to keep 206
who had orders to kill 162
who had orders to make 138
who had orders to meet 90
who had orders to obey 41
who had orders to sail 109
who had orders to sell 42
who had orders to send 60
who had orders to stay 50
who had orders to stop 67
who had orders to take 341
who had orders to throw 54
who had orders to wait 78
who had parted so young 41
who had passed at least 134
who had passed at once 60
who had passed it along 72
who had passed on during 41
who had passed on from 61
who had passed on into 117
who had passed on some 57
who had passed on their 62
who had passed on were 67
who had passed so many 295
who had passed so much 67
who had passed the alps 227
who had passed the best 196
who had passed the bill 85
who had passed the early 138
who had passed the elbe 57
who had passed the exam 118
who had passed the fifth 59
who had passed the foot 42
who had passed the gate 53
who had passed the high 41
who had passed the last 243
who had passed the line 51
who had passed the most 119
who had passed the same 174
who had passed the sixth 304
who had passed the test 417
who had passed the third 115
who had passed the three 129
who had passed the time 153
who had passed the word 63
who had passed the years 42
who had passed to their 93
who had paused in their 150
who had paused to look 59
who had paused to rest 43
who had paused to speak 53
who had paused to take 59
who had picked the wrong 63
who had picked up from 53
who had picked up many 50
who had picked up some 712
who had picked up their 222
who had picked up what 47
who had pieces of gold 45
who had placed it there 1200
who had placed me there 83
who had placed so many 57
who had placed so much 455
who had placed the bomb 127
who had placed the call 143
who had played at least 61
who had played in only 106
who had played in south 49
who had played no part 822
who had played no role 208
who had played so great 428
who had played so leading 40
who had played so many 149
who had played so well 149
who had played the fool 63
who had played the game 762
who had played the harp 52
who had played the hero 60
who had played the joke 68
who had played the leading 1142
who had played the main 67
who had played the most 783
who had played the part 2287
who had played the piano 244
who had played the role 1218
who had played the same 346
who had played the young 50
who had pleaded in vain 93
who had pleaded the fifth 237
who had plenty of cash 69
who had plenty of corn 44
who had plenty of food 114
who had plenty of gold 95
who had plenty of good 106
who had plenty of guns 44
who had plenty of land 91
who had plenty of nothing 47
who had plenty of other 179
who had plenty of room 64
who had plenty of self 93
who had plenty of time 813
who had plenty of work 144
who had plunged so deep 56
who had popped up from 60
who had poured in from 187
who had poured so much 62
who had powers of life 48
who had prices on their 50
who had proved by their 138
who had proved so much 44
who had proved so true 58
who had proved the most 199
who had proved to have 55
who had pulled me from 48
who had pulled the plug 57
who had pulled the string 47
who had pulled the wool 43
who had pulled up their 97
who had pushed in from 55
who had pushed me into 71
who had pushed on ahead 51
who had pushed on into 61
who had pushed so hard 64
who had pushed the door 50
who had pushed up into 84
who had raised an army 468
who had raised in arms 42
who had raised it from 82
who had raised me from 95
who had raised so many 222
who had raised so much 43
who had raised the city 42
who had raised the flag 210
who had raised the most 119
who had raised the same 48
who had raised the young 50
who had rarely if ever 241
who had reached at least 124
who had reached so high 45
who had reached the ages 47
who had reached the apex 72
who had reached the bank 41
who had reached the beach 76
who had reached the camp 104
who had reached the city 217
who had reached the door 331
who had reached the edge 84
who had reached the fifth 56
who had reached the foot 124
who had reached the fort 49
who had reached the full 41
who had reached the gate 54
who had reached the goal 150
who had reached the great 48
who had reached the high 160
who had reached the land 43
who had reached the last 189
who had reached the north 175
who had reached the other 116
who had reached the pole 49
who had reached the post 131
who had reached the rank 501
who had reached the ripe 105
who had reached the road 50
who had reached the same 649
who had reached the south 49
who had reached the spot 125
who had reached the third 97
who had reached the time 44
who had reached the tomb 299
who had reached the town 123
who had reached the very 272
who had reached the years 161
who had reasons of their 181
who had relied on their 219
who had rented it from 69
who had rented the hall 51
who had rented the land 42
who had rented the room 177
who had ridden in from 366
who had ridden on ahead 253
who had ridden so hard 41
who had ridden the post 56
who had ridden the range 50
who had ridden up from 229
who had rights to land 142
who had rights to what 101
who had risked so much 1593
who had robbed the bank 213
who had robbed the mail 180
who had robbed the poor 105
who had robbed the safe 43
who had rolled up their 57
who had ruined my life 81
who had ruined so many 63
who had rushed in from 156
who had rushed on deck 75
who had rushed to arms 132
who had rushed to help 104
who had rushed to join 104
who had rushed to meet 64
who had rushed to their 100
who had rushed up from 106
who had sacked the city 55
who had sailed as mate 54
who had sailed on cook 49
who had sailed on many 54
who had sailed to india 89
who had sailed up from 72
who had scaled the wall 107
who had scored at least 48
who had scored the most 104
who had seemed so eager 48
who had seemed so kind 41
who had seemed so much 123
who had seemed so very 86
who had seemed the most 281
who had seemed the very 129
who had seemed to care 73
who had seemed to come 75
who had seemed to have 498
who had seemed to hold 44
who had seemed to john 46
who had seemed to know 135
who had seemed to like 88
who had seemed to live 58
who had seemed to love 88
who had seemed to make 45
who had seemed to take 194
who had seemed to think 50
who had seized it from 181
who had seized the city 169
who had seized the fort 62
who had seized the guns 62
who had seized the helm 73
who had seized the land 124
who had seized the ship 83
who had seized the town 353
who had seldom if ever 133
who had served as acting 832
who had served as aide 175
who had served as army 71
who had served as best 47
who had served as city 74
who had served as cook 43
who had served as high 205
who had served as john 45
who had served as lord 125
who had served as mate 58
who had served as part 55
who had served as such 189
who had served as their 256
who had served as third 48
who had served as vice 1143
who had served at fort 129
who had served at least 1079
who had served in arms 53
who had served in cuba 127
who had served in four 42
who had served in high 436
who had served in india 2013
who had served in iran 106
who had served in iraq 165
who had served in korea 318
who had served in like 45
who had served in lord 49
who had served in many 554
who had served in more 112
who had served in north 516
who had served in other 267
who had served in some 222
who had served in south 876
who had served in such 120
who had served in syria 41
who had served in their 323
who had served in these 179
who had served in those 129
who had served in three 260
who had served in turn 65
who had served in wars 64
who had served in west 116
who had served it well 71
who had served me well 96
who had served on many 83
who had served or were 276
who had served so ably 73
who had served so many 96
who had served so much 50
who had served so well 375
who had served the army 69
who had served the bank 50
who had served the city 197
who had served the duke 108
who had served the firm 206
who had served the food 40
who had served the full 73
who had served the great 65
who had served the guns 63
who had served the last 125
who had served the late 292
who had served the lord 127
who had served the nazi 167
who had served the same 156
who had served the south 54
who had served the third 64
who had served the town 81
who had served the union 160
who had served us well 140
who had shaken my hand 40
who had shaken the dust 133
who had shaken the hand 116
who had shared in none 55
who had shared in their 230
who had shared in these 57
who had shared my life 82
who had shared so many 436
who had shared so much 705
who had shared the early 57
who had shared the fate 113
who had shared the last 60
who had shared the life 136
who had shared the most 136
who had shared the room 47
who had shared the same 831
who had showed so much 105
who had signed it were 275
who had signed the anti 109
who had signed the bill 118
who had signed the bond 209
who had signed the book 43
who had signed the call 253
who had signed the deed 249
who had signed the last 82
who had signed the late 58
who had signed the lease 117
who had signed the note 119
who had signed the pact 68
who had signed the peace 332
who had signed the same 75
who had signed the will 52
who had signed up were 53
who had slaves to sell 66
who had smiled at their 49
who had smoked at least 153
who had sneaked in from 48
who had soared so high 54
who had something in mind 70
who had something in their 54
who had something of their 52
who had something to gain 694
who had something to give 319
who had something to hide 655
who had something to hope 120
who had something to learn 61
who had something to live 58
who had something to lose 1084
who had something to sell 600
who had something to show 63
who had something to teach 178
who had something to tell 291
