wading pool in the park 43
were sold to an eager 40
were sold to be paid 48
were sold to be used 82
were sold to the army 143
were sold to the bank 146
were sold to the best 192
were sold to the city 562
were sold to the duke 117
were sold to the firm 227
were sold to the great 48
were sold to the jews 97
were sold to the late 101
were sold to the most 59
were sold to the north 241
were sold to the other 51
were sold to the poor 396
were sold to the rich 80
were sold to the said 47
were sold to the same 346
were sold to the south 336
were sold to the town 120
were sold to the union 107
were sold to the west 400
were some at the time 251
were some by no means 44
were some in the army 56
were some in the city 77
were some in the early 76
were some in the land 41
were some in the north 44
were some in the room 59
were some in the south 97
were some in the tent 49
were some in the town 84
were some in the west 103
were some of my best 255
were some of my kind 51
were some of my most 340
were some of the acts 136
were some of the aims 64
were some of the anti 83
were some of the areas 311
were some of the band 48
were some of the best 16460
were some of the boys 253
were some of the city 482
were some of the core 51
were some of the crew 101
were some of the doings 46
were some of the early 1846
were some of the ends 45
were some of the evil 126
were some of the fears 66
were some of the fine 51
were some of the good 282
were some of the great 1398
were some of the guys 65
were some of the hard 127
were some of the heads 67
were some of the heavy 44
were some of the high 394
were some of the ideas 725
were some of the jews 69
were some of the jobs 114
were some of the kids 47
were some of the last 1319
were some of the late 50
were some of the laws 175
were some of the leading 4366
were some of the least 321
were some of the less 395
were some of the main 4099
were some of the male 82
were some of the many 1914
were some of the means 1458
were some of the media 43
were some of the more 8402
were some of the most 54526
were some of the ones 185
were some of the only 449
were some of the other 4368
were some of the poems 78
were some of the poets 69
were some of the poor 262
were some of the rare 61
were some of the rest 46
were some of the rich 74
were some of the same 1437
were some of the side 40
were some of the songs 129
were some of the sons 54
were some of the south 42
were some of the tars 77
were some of the time 92
were some of the tory 40
were some of the town 99
were some of the uses 71
were some of the very 2890
were some of the ways 1410
were some of the well 352
were some of the wild 79
were some of the young 387
were some on the left 105
were some on the other 54
were some to be seen 58
were sons of the gods 103
were sons of the great 47
were sons of the late 70
were sons of the most 132
were sons of the same 744
were sons of the soil 251
were soon at the bank 40
were soon at the base 139
were soon at the beach 43
were soon at the door 543
were soon at the edge 96
were soon at the foot 286
were soon at the gate 243
were soon at the mouth 74
were soon at the side 112
were soon at the spot 153
were soon by the side 50
were soon in the arms 106
were soon in the boat 140
were soon in the city 56
were soon in the great 41
were soon in the grip 44
were soon in the heart 149
were soon in the land 578
were soon in the main 96
were soon in the making 52
were soon in the most 135
were soon in the open 534
were soon in the room 100
were soon in the same 126
were soon in the scow 63
were soon in the thick 371
were soon in the town 94
were soon in the very 224
were soon in the warm 52
were soon on the bank 49
were soon on the beach 118
were soon on the best 1080
were soon on the deck 107
were soon on the edge 129
were soon on the high 185
were soon on the main 93
were soon on the most 511
were soon on the move 522
were soon on the open 83
were soon on the other 288
were soon on the road 1659
were soon on the same 41
were soon on the sick 44
were soon on the spot 1037
were soon on the yard 112
were soon to be among 137
were soon to be back 48
were soon to be bent 60
were soon to be born 60
were soon to be cast 47
were soon to be even 42
were soon to be felt 290
were soon to be free 87
were soon to be heard 394
were soon to be held 272
were soon to be laid 186
were soon to be left 147
were soon to be lost 212
were soon to be made 971
were soon to be more 374
were soon to be other 49
were soon to be over 388
were soon to be part 69
were soon to be seen 1240
were soon to be sent 347
were soon to be sold 104
were soon to be their 109
were soon to be torn 72
were soon to be upon 63
were soon to be used 336
were soon to be very 81
were soon to be well 120
were soon to go forth 46
were soon to go home 57
were soon to go into 139
were soon up in arms 231
were soon up to their 241
were sore at the loss 51
were sore by the time 48
were sort of the same 43
were south of the alps 44
were south of the city 67
were south of the great 110
were south of the line 76
were south of the main 48
were south of the road 46
were sowing it in such 47
were sown at the rate 105
were sown at the same 250
were sown at the time 101
were sown at the very 135
were sown by the wind 51
were sown in my heart 42
were sown in my mind 62
were sown in the days 46
were sown in the early 281
were sown in the fall 102
were sown in the heart 42
were sown in the last 69
were sown in the late 167
were sown in the month 46
were sown in the open 112
were sown in the same 174
were sown in the soil 115
were sown in the spring 691
were sown in the time 78
were sown in the very 193
were sown in the years 66
were sown on the same 107
were sown to the acre 45
were stung by the same 41
were stung to the heart 82
were such as an idle 50
were such as at once 104
were such as by their 40
were such as he heard 43
were such as he knew 42
were such as it well 62
were such as no lady 234
were such as no other 259
were such as no self 47
were such as the best 65
were such as the like 122
were such as the most 268
were such as the poets 41
were such as the same 57
were such as to break 70
were such as to call 1035
were such as to cast 123
were such as to defy 121
were such as to deny 45
were such as to draw 346
were such as to fall 104
were such as to fill 301
were such as to find 44
were such as to form 354
were such as to free 47
were such as to gain 173
were such as to give 3606
were such as to have 1077
were such as to hold 79
were such as to keep 469
were such as to leave 1565
were such as to lend 144
were such as to make 12153
were such as to mark 98
were such as to meet 137
were such as to more 40
were such as to move 111
were such as to need 95
were such as to rule 73
were such as to seem 52
were such as to send 58
were such as to shew 107
were such as to show 943
were such as to stir 64
were such as to take 115
were such as to tend 55
were such as to test 51
were such as to throw 315
were such as to turn 58
were such as we find 67
were such as we have 492
were such as we were 44
were such at the date 100
were such at the time 1075
were such in my camp 50
were such in the days 81
were such or so much 47
were sunk at the mouth 146
were sunk at the same 49
were sunk by the fire 129
were sunk by the guns 58
were sunk in the dark 47
were sunk in the deep 91
were sunk in the depth 45
were sunk in the early 44
were sunk in the gulf 99
were sunk in the lake 149
were sunk in the last 54
were sunk in the main 62
were sunk in the most 738
were sunk in the mouth 55
were sunk in the north 554
were sunk in the ocean 258
were sunk in the open 40
were sunk in the rock 55
were sunk in the same 156
were sunk in the sand 82
were sunk in the side 69
were sunk in the soil 80
were sunk in the south 46
were sunk to the depth 166
were sunk up to their 46
were sure at the time 43
were sure of an open 44
were sure of at least 124
were sure of it when 119
were sure of the best 44
were sure of the fact 118
were sure of the good 122
were sure of the truth 71
were sure to be able 84
were sure to be among 118
were sure to be back 326
were sure to be cast 168
were sure to be full 64
were sure to be gone 117
were sure to be good 72
were sure to be heard 110
were sure to be held 67
were sure to be late 47
were sure to be left 70
were sure to be less 45
were sure to be lost 102
were sure to be made 507
were sure to be many 175
were sure to be more 700
were sure to be most 352
were sure to be other 92
were sure to be paid 84
were sure to be ready 40
were sure to be safe 59
were sure to be seen 313
were sure to be sent 127
were sure to be shot 68
were sure to be some 422
were sure to be soon 48
were sure to be there 1056
were sure to be told 54
were sure to be used 78
were sure to be very 104
were sure to be warm 41
were sure to be well 855
were sure to be wrong 60
were sure to do well 53
were sure to go down 108
were sure to go wrong 47
were swim in the rays 54
were swinging by the neck 50
were swinging in the wind 158
were swinging on the gate 59
were taking at the time 411
were taking in so much 41
were taking in the early 44
were taking it in turn 61
were taking it to heart 47
were taking me to jail 48
were taking me to some 57
were taking on an ugly 64
were taking on the role 96
were taking on the same 41
were taking on the tone 55
were taking to the road 158
were taking up so much 165
were taking up the land 87
were taking up the same 63
were taking up the work 92
were taking us to their 65
were tearing up the road 60
were tears in my eyes 3194
were tears in the blue 49
were tears in the eyes 2467
were tears in the girl 184
were tears in the good 54
were tears in the poor 49
were tears in the young 114
were tears on my face 120
were there at an early 66
were there at the birth 105
were there at the door 57
were there at the edge 62
were there at the foot 41
were there at the gate 44
were there at the lake 47
were there at the last 78
were there at the reading 178
were there at the same 1640
were there at the time 13930
were there at the very 338
were there at the wrong 60
were there by my side 94
were there by the time 131
were there by the will 48
were there in an hour 44
were there in my mind 59
were there in my time 118
were there in no time 449
were there in the back 107
were there in the boat 79
were there in the book 82
were there in the camp 79
were there in the city 255
were there in the dark 251
were there in the days 184
were there in the early 381
were there in the fall 70
were there in the farm 46
were there in the form 114
were there in the full 140
were there in the great 51
were there in the hall 157
were there in the heart 57
were there in the hope 63
were there in the land 47
were there in the last 106
were there in the late 89
were there in the living 98
were there in the love 79
were there in the month 163
were there in the most 44
were there in the name 56
were there in the other 103
were there in the past 507
were there in the room 836
were there in the same 238
were there in the spring 192
were there in the test 49
were there in the thick 65
were there in the time 316
were there in the town 191
were there in the union 48
were there in the very 135
were there in the yard 91
were there on the beach 102
were there on the great 70
were there on the other 136
were there on the page 48
were there on the part 47
were there on the same 231
were there on the spot 338
were there to be done 77
were there to be heard 101
were there to be made 194
were there to be more 150
were there to be seen 1544
were there to be shot 51
were there to be sold 77
were there to be some 67
were there to be such 107
were there to be sure 83
were there to be told 45
were there to be used 780
were there to do more 92
were there to do some 58
were there to do their 226
were there to do what 212
were there to the last 42
were thick at the base 59
were third on the bill 50
were third on the list 70
were those at the other 79
were those at the time 389
were those at the very 102
were those in the army 201
were those in the camp 55
were those in the city 198
were those in the coal 94
were those in the days 92
were those in the early 175
were those in the form 52
were those in the great 45
were those in the high 109
were those in the late 79
were those in the more 67
were those in the most 130
were those in the north 683
were those in the other 255
were those in the past 165
were those in the room 96
were those in the same 47
were those in the south 640
were those in the three 46
were those in the time 43
were those in the town 253
were those in the west 402
were those of an able 48
were those of an angel 82
were those of an angry 44
were those of an arab 218
were those of an army 73
were those of an eagle 110
were those of an early 55
were those of an idiot 52
were those of an open 53
were those of an over 88
were those of at least 75
were those of my time 84
were those of so many 103
were those of the aged 103
were those of the anglo 183
were those of the anti 84
were those of the arab 45
were those of the army 231
were those of the bank 159
were those of the best 470
were those of the body 141
were those of the born 46
were those of the boys 73
were those of the camp 84
were those of the city 825
were those of the cloth 46
were those of the crew 49
were those of the days 70
were those of the deer 42
were those of the duke 485
were those of the eagle 41
were those of the early 602
were those of the fall 44
were those of the farm 312
were those of the fifth 118
were those of the fire 53
were those of the five 219
were those of the folk 42
were those of the four 415
were those of the free 131
were those of the gods 122
were those of the good 263
were those of the goths 42
were those of the great 1648
were those of the hall 45
were those of the heart 175
were those of the hero 45
were those of the high 165
were those of the holy 335
were those of the home 185
were those of the ideal 40
were those of the isle 51
were those of the jews 227
were those of the land 178
were those of the last 286
were those of the late 489
were those of the leading 188
were those of the left 190
were those of the less 59
were those of the living 44
were those of the lord 146
were those of the main 52
were those of the male 139
were those of the many 64
were those of the mass 126
were those of the mind 216
were those of the moon 97
were those of the more 608
were those of the most 2195
were those of the next 98
were those of the north 822
were those of the other 1173
were those of the pack 45
were those of the past 708
were those of the poor 409
were those of the pope 57
were those of the post 45
were those of the rest 133
were those of the rich 63
were those of the ruling 181
were those of the same 450
were those of the self 110
were those of the ship 100
were those of the sixth 40
were those of the smith 41
were those of the sons 57
were those of the soul 49
were those of the south 794
were those of the third 360
were those of the three 1077
were those of the time 635
were those of the town 321
were those of the true 153
were those of the type 63
were those of the union 195
were those of the vast 40
were those of the very 448
were those of the well 271
were those of the west 452
were those of the whig 176
were those of the wife 61
were those of the wild 166
were those of the wind 209
were those of the wolf 97
were those of the years 81
were those of the young 417
were those on the left 422
were those on the north 98
were those on the other 164
were those on the side 42
were those on the south 90
were those on the west 135
were those to be used 67
were those to the north 213
were those to the south 62
were those to the west 92
were three at the time 152
were three in the room 66
were three in the same 40
were three of the best 437
were three of the boys 47
were three of the five 781
were three of the four 1557
were three of the great 134
were three of the leading 258
were three of the main 64
were three of the many 118
were three of the more 241
were three of the most 3632
were three of the name 204
were three of the nine 51
were three of the other 44
were three of the same 72
were three of the sons 46
were three of the very 40
were three of us boys 84
were three of us from 134
were three of us here 68
were three of us kids 52
were three of us left 327
were three of us living 113
were three of us there 342
were three of us young 52
were tied at the back 563
were tied at the ends 75
were tied at the knee 87
were tied at the time 44
were tied by at least 95
were tied by the fact 121
were tied by the feet 100
were tied by the heads 85
were tied by the legs 80
were tied by the neck 86
were tied in the back 122
were tied in the same 79
were tied on the back 180
were tied on to their 46
were tied to me like 61
were tied to the arms 80
were tied to the axle 40
were tied to the back 710
were tied to the bank 159
were tied to the bars 58
were tied to the base 101
were tied to the belt 69
were tied to the body 83
were tied to the cart 76
were tied to the city 76
were tied to the cost 362
were tied to the dock 157
were tied to the door 121
were tied to the ends 158
were tied to the fact 44
were tied to the farm 54
were tied to the fate 67
were tied to the feet 170
were tied to the foot 118
were tied to the four 157
were tied to the great 81
were tied to the guns 52
were tied to the hair 50
were tied to the home 283
were tied to the iron 64
were tied to the land 4365
were tied to the legs 183
were tied to the line 47
were tied to the main 67
were tied to the mast 54
were tied to the neck 40
were tied to the other 101
were tied to the past 172
were tied to the pier 71
were tied to the pole 87
were tied to the post 220
were tied to the rail 76
were tied to the rise 40
were tied to the roof 100
were tied to the rope 74
were tied to the ruling 43
were tied to the same 252
were tied to the side 103
were tied to the soil 815
were tied to the tail 148
were tied to the tops 56
were tied to the tree 196
were tied to the very 44
were tied to the wall 87
were tied to the west 41
were tied up at their 92
were tied up by their 115
were tied up in bags 66
were tied up in land 70
were tied up in other 52
were tied up in port 197
were tied up in rags 100
were tied up in some 57
were tied up in such 64
were tied up in their 229
were tied up in these 51
were tied up on other 45
were tied up to their 94
were time to go home 49
were time to go into 44
were told at an early 54
were told at the door 98
were told at the last 86
were told at the next 48
were told at the same 235
were told at the time 2204
were told at the very 49
were told at the well 55
were told by an angel 174
were told by no less 64
were told by the angel 62
were told by the army 52
were told by the camp 52
were told by the city 48
were told by the early 40
were told by the fire 92
were told by the good 42
were told by the great 131
were told by the holy 49
were told by the late 66
were told by the lord 111
were told by the media 78
were told by the most 42
were told by the nuns 45
were told by the other 58
were told by the same 188
were told by the sioux 42
were told by the young 102
were told if we were 40
were told in my hearing 53
were told in so many 106
were told in the city 47
were told in the days 89
were told in the early 98
were told in the form 59
were told in the last 151
were told in the most 239
were told in the past 397
were told in the same 250
were told in the third 101
were told in the three 113
were told in the town 48
were told me by many 91
were told me of ready 116
were told of the birth 61
were told of the coming 174
were told of the early 47
were told of the fact 48
were told of the fate 61
were told of the good 67
were told of the great 259
were told of the many 97
were told of the need 102
were told of the plan 191
were told of the wealth 43
were told of the young 46
were told on the radio 44
were told on the spot 42
were told to be back 108
were told to be good 68
were told to be here 117
were told to be home 95
were told to be more 232
were told to be ready 1219
were told to be sure 194
were told to be there 130
were told to be very 410
were told to be wary 56
were told to do nothing 101
were told to do their 247
were told to do what 107
were told to go ahead 421
were told to go along 45
were told to go away 455
were told to go back 1185
were told to go down 434
were told to go forth 60
were told to go home 1559
were told to go into 612
were told to go over 191
were told to go there 187
were told to me during 79
were torn at the knee 209
were torn by the same 59
were torn by the wind 89
were torn in the line 48
were torn to the very 64
were torn up by their 261
were torn up to make 99
were true at the same 64
were true at the time 425
were true in the case 181
were true in the main 66
were true in the past 320
were true in the same 52
were true of the other 41
were true or at least 51
were true to the best 139
were true to the faith 165
were true to the last 117
were true to the life 105
were true to the union 159
were true to the whig 70
were trying at the same 127
were trying at the time 65
were trying to be cool 58
were trying to be fair 173
were trying to be good 303
were trying to be heard 89
were trying to be just 46
were trying to be kind 649
were trying to be like 338
were trying to be more 576
were trying to be nice 405
were trying to be self 43
were trying to be sure 56
were trying to be very 471
were trying to do away 215
were trying to do from 56
were trying to do good 184
were trying to do here 214
were trying to do just 291
were trying to do more 228
were trying to do much 53
were trying to do some 205
were trying to do their 945
were trying to do there 180
were trying to do were 46
were trying to do what 894
were trying to do when 334
were trying to do your 105
were trying to eat their 85
were trying to go back 169
were trying to go home 54
were trying to go into 139
were trying to the most 43
were upon us in full 52
were urging me to take 55
were used as an early 74
were used as an open 48
were used as the base 1818
were used as the best 289
were used as the core 196
were used as the data 278
were used as the fuel 138
were used as the gold 180
were used as the host 89
were used as the main 2061
were used as the male 98
were used as the means 400
were used as the media 126
were used as the most 393
were used as the norm 58
were used as the only 356
were used as the site 92
were used as the sole 955
were used as the test 1686
were used as the text 50
were used as the third 97
were used as the three 42
were used as the time 104
were used as the true 47
were used as the unit 392
were used at an early 423
were used at the back 43
were used at the base 148
were used at the early 45
were used at the ends 137
were used at the great 66
were used at the last 52
were used at the other 85
were used at the rate 264
were used at the same 1658
were used at the site 137
were used at the three 43
were used at the time 3741
were used at the trial 160
were used at the turn 97
were used at the very 101
were used by as many 54
were used by at least 343
were used by so many 60
were used by the anglo 263
were used by the anti 137
were used by the army 660
were used by the bank 111
were used by the best 105
were used by the body 53
were used by the boers 47
were used by the boys 124
were used by the city 240
were used by the crew 46
were used by the duke 40
were used by the early 1247
were used by the firm 269
were used by the four 133
were used by the gods 44
were used by the great 427
were used by the high 106
were used by the holy 222
were used by the huns 52
were used by the inca 136
were used by the jews 476
were used by the last 64
were used by the late 157
were used by the leading 58
were used by the living 287
were used by the lord 151
were used by the male 49
were used by the maya 221
were used by the media 102
were used by the more 368
were used by the most 377
were used by the navy 350
were used by the nazi 139
were used by the north 268
were used by the other 262
were used by the poets 51
were used by the poor 337
were used by the rest 60
were used by the rich 219
were used by the ruling 313
were used by the same 552
were used by the sioux 43
were used by the south 254
were used by the three 131
were used by the town 56
were used by the union 225
were used by the very 143
were used by the well 89
were used by the west 107
were used by the young 117
were used in an early 149
were used in an open 46
were used in at least 329
were used in so many 66
were used in the acts 62
were used in the areas 88
were used in the army 305
were used in the arts 93
were used in the back 169
were used in the base 128
were used in the best 302
were used in the body 186
were used in the book 307
were used in the camp 53
were used in the case 1299
were used in the cell 123
were used in the city 347
were used in the coal 157
were used in the code 56
were used in the coding 67
were used in the cold 40
were used in the core 47
were used in the cost 148
were used in the cult 145
were used in the data 741
were used in the days 514
were used in the diet 95
were used in the dining 162
were used in the dyeing 47
were used in the early 4500
were used in the face 88
were used in the fall 70
were used in the farm 43
were used in the fifth 179
were used in the film 447
were used in the fire 41
were used in the fits 48
were used in the five 156
were used in the flow 49
were used in the food 133
were used in the form 998
were used in the four 435
were used in the free 81
were used in the full 92
were used in the game 389
were used in the great 520
were used in the gulf 162
were used in the hall 46
were used in the hand 174
were used in the healing 48
were used in the high 318
were used in the home 796
were used in the hope 236
were used in the hunt 148
were used in the iran 44
were used in the iron 265
were used in the item 103
were used in the land 97
were used in the last 943
were used in the late 1647
were used in the least 79
were used in the life 89
were used in the line 112
were used in the living 50
were used in the main 1236
were used in the making 2614
were used in the many 59
were used in the mass 288
were used in the media 70
were used in the meta 86
were used in the mine 47
were used in the mining 72
were used in the more 570
were used in the most 1088
were used in the name 90
were used in the navy 105
were used in the next 302
were used in the ninth 71
were used in the north 862
were used in the open 207
were used in the other 620
were used in the past 9846
were used in the play 119
were used in the post 213
were used in the prior 67
were used in the raid 52
were used in the range 135
were used in the ratio 68
were used in the reading 137
were used in the rest 115
were used in the rite 66
were used in the role 58
were used in the roof 95
were used in the room 105
were used in the sale 57
were used in the same 5355
were used in the sewing 40
were used in the show 55
were used in the single 151
were used in the sixth 54
were used in the south 1010
were used in the spring 126
were used in the task 93
were used in the tenth 44
were used in the test 3127
were used in the text 387
were used in the theory 59
were used in the third 622
were used in the three 950
were used in the time 1352
were used in the town 100
were used in the trial 678
were used in the ussr 98
were used in the vast 64
were used in the very 361
were used in the video 40
were used in the wall 203
were used in the wars 106
were used in the weaving 127
were used in the well 44
were used in the west 915
were used in the work 1106
were used in the wrong 66
were used in the years 128
were used of the lord 66
were used of the same 48
were used on at least 80
were used on my side 61
were used on the back 138
were used on the data 77
were used on the early 91
were used on the face 41
were used on the farm 189
were used on the great 154
were used on the high 99
were used on the land 83
were used on the last 66
were used on the left 140
were used on the line 111
were used on the main 109
were used on the moon 94
were used on the more 95
were used on the most 98
were used on the nile 183
were used on the north 49
were used on the other 225
were used on the part 179
were used on the road 79
were used on the roof 135
were used on the same 680
were used on the side 143
were used on the site 81
were used on the spot 61
were used on the spur 59
were used on the test 97
were used on the three 44
were used on the trip 47
were used on the west 153
were used on the work 57
were used to at home 1299
were used to be bent 127
were used to be kept 67
were used to be made 91
were used to be paid 46
were used to be said 59
were used to be sent 52
were used to be sure 44
were used to be well 42
were used to in their 472
were used to it from 95
were used to so much 41
were used to the best 841
were used to the cold 264
were used to the dark 705
were used to the fact 133
were used to the free 50
were used to the full 531
were used to the great 47
were used to the hard 107
were used to the heavy 43
were used to the high 53
were used to the life 131
were used to the more 237
were used to the open 64
were used to the other 46
were used to the same 283
were used to the ways 155
were used to the work 88
were used up at once 75
were used up in making 66
were very up to date 151
were wading by the pier 85
were wading in the wash 42
were wading up to their 231
were waking up to their 74
were waning as to many 94
were waving in the wind 427
were waving to me from 48
were waving to us from 49
were wearing at the time 714
were weary of the duns 67
were weary of the spear 45
were weary of the theme 86
were weary of the work 83
were weary to the bone 74
were well at the time 158
were well if he were 70
were well if it were 212
were well if we were 67
were well in the open 71
were well in the past 327
were well in the room 53
were well on in life 58
were well on in their 73
were well on in years 300
were well on the move 58
were well on the other 69
were well on the road 3065
were well to the fore 2506
were well to the left 684
were well to the north 407
were well to the south 452
were well to the west 128
were well up in their 152
were well up in years 96
were well up the road 40
were well up to their 107
were well up to time 64
were west of the main 42
were when in the womb 45
were wide of the mark 4423
were wide of the truth 141
were wise in the ways 579
were wise to do evil 57
were wise to the fact 52
were wise to the ways 103
were wont to be full 52
were wont to be heard 94
were wont to be held 513
were wont to be kept 229
were wont to be laid 216
were wont to be made 824
were wont to be more 142
were wont to be most 281
were wont to be paid 156
were wont to be said 49
were wont to be seen 118
were wont to be sent 108
were wont to be sold 53
were wont to be there 201
were wont to be used 441
were wont to be very 100
were wont to be when 142
were wont to do their 106
were wont to do upon 142
were wont to do when 501
were wont to go down 126
were wont to go forth 98
were wont to go into 67
were wont to go over 55
were worn at the back 43
were worn at the neck 72
were worn at the same 174
were worn at the time 329
were worn by me from 63
were worn by the boys 48
were worn by the early 53
were worn by the feet 77
were worn by the high 56
were worn by the jews 98
were worn by the living 268
were worn by the more 45
were worn by the most 107
were worn by the poor 115
were worn by the rich 138
were worn by the same 127
were worn by the young 79
were worn in the days 68
were worn in the early 108
were worn in the form 60
were worn in the hair 509
were worn in the hats 50
were worn in the late 111
were worn in the past 109
were worn in the same 119
were worn in the time 171
were worn on the arms 90
were worn on the back 198
were worn on the body 207
were worn on the feet 176
were worn on the finger 45
were worn on the heads 64
were worn on the left 1021
were worn on the legs 75
were worn on the neck 107
were worn on the same 41
were worn on the shoes 40
were worn on the thumb 50
were worn to the bone 267
were worn to the gums 95
were worn to the last 42
were worth at the time 399
were worth on the open 50
were writ in my youth 50
were writ in the days 97
were wrong at the time 154
were wrong at the very 132
were wrong in the eyes 64
were wrong in the past 186
were wrong or at least 47
were wrong to do what 56
were years in the making 315
were years in the past 129
were years of the most 189
were young at the time 1995
were young in the early 70
were young in the faith 93
were young in the last 43
were young in the nest 133
west angle of the camp 54
west angle of the city 1213
west angle of the fort 456
west angle of the great 213
west angle of the hall 65
west angle of the hill 44
west angle of the keep 76
west angle of the lake 446
west angle of the main 60
west angle of the nave 659
west angle of the north 274
west angle of the said 93
west angle of the south 158
west angle of the town 680
west angle of the wall 248
west angle of the west 65
west axis of the city 162
west axis of the site 42
west bank at the mouth 63
west bank of the avon 141
west bank of the blue 422
west bank of the cape 233
west bank of the city 55
west bank of the ebro 121
west bank of the elbe 1205
west bank of the great 702
west bank of the gulf 59
west bank of the kali 72
west bank of the lake 1146
west bank of the lena 64
west bank of the main 272
west bank of the miami 80
west bank of the mouth 114
west bank of the nile 17726
west bank of the north 689
west bank of the oder 837
west bank of the oise 135
west bank of the pearl 126
west bank of the pond 47
west bank of the rock 61
west bank of the said 89
west bank of the same 97
west bank of the south 412
west bank of the suez 1369
west bank of the wadi 187
west bank of the west 240
west bank of the wide 54
west bank of the yalu 97
west base of the hill 53
west base of the range 85
west bays of the nave 387
west brow of the hill 42
west door of st paul 122
west door of the nave 181
west edge of the city 412
west edge of the great 59
west edge of the lake 125
west edge of the main 50
west edge of the north 56
west edge of the park 180
west edge of the road 80
west edge of the site 292
west edge of the town 489
west edge of the wood 70
west ends of the city 95
west ends of the lake 50
west ends of the main 57
west ends of the nave 103
west ends of the north 169
west ends of the room 42
west ends of the south 42
west ends of the town 229
west face of the city 45
west face of the fort 225
west face of the great 54
west face of the hill 360
west face of the north 175
west face of the range 57
west face of the rock 145
west face of the same 47
west face of the south 145
west face of the wall 274
west face of the west 101
west foot of the blue 228
west foot of the hill 87
west fork of the gila 52
west fork of the south 77
west gate of the city 1340
west gate of the fort 307
west gate of the park 79
west gate of the town 472
west half of the north 730
west half of the room 95
west half of the same 55
west half of the south 709
west half of the town 48
west half of the west 96
west just as he sank 42
west limb of the fold 65
west limb of the moon 130
west line of the city 334
west line of the land 79
west line of the said 205
west line of the town 264
west line to the north 48
west line to the south 101
west most of the time 255
west part of the city 3103
west part of the fort 53
west part of the great 72
west part of the hill 131
west part of the isle 70
west part of the lake 121
west part of the land 53
west part of the main 58
west part of the nave 137
west part of the north 598
west part of the park 65
west part of the range 97
west part of the room 83
west part of the said 175
west part of the same 119
west part of the site 236
west part of the south 552
west part of the town 7482
west part of the wall 160
west side at the foot 44
west side of an ocean 57
west side of an open 57
west side of it there 61
west side of the alps 84
west side of the arch 226
west side of the avon 209
west side of the axis 140
west side of the back 96
west side of the bank 141
west side of the barn 304
west side of the base 537
west side of the beach 125
west side of the belt 55
west side of the bend 42
west side of the blue 1368
west side of the body 98
west side of the bowl 67
west side of the burn 160
west side of the camp 1085
west side of the cape 467
west side of the cave 223
west side of the city 22458
west side of the cone 123
west side of the cove 547
west side of the dale 51
west side of the deep 102
west side of the dike 47
west side of the dining 137
west side of the disk 48
west side of the dock 153
west side of the dome 220
west side of the door 372
west side of the dyke 109
west side of the elbe 231
west side of the fair 114
west side of the fall 70
west side of the farm 610
west side of the fiord 175
west side of the fire 463
west side of the flat 178
west side of the font 41
west side of the foot 106
west side of the ford 47
west side of the fort 1208
west side of the gate 328
west side of the gila 48
west side of the glen 94
west side of the great 4301
west side of the gulf 1460
west side of the hall 1191
west side of the high 2061
west side of the hill 6262
west side of the hole 76
west side of the holy 54
west side of the home 94
west side of the huge 65
west side of the isle 388
west side of the keep 97
west side of the lake 19355
west side of the land 395
west side of the lane 776
west side of the last 144
west side of the lava 45
west side of the lawn 149
west side of the line 581
west side of the living 179
west side of the loch 633
west side of the logs 43
west side of the loop 146
west side of the main 3538
west side of the mall 85
west side of the mesa 211
west side of the miami 143
west side of the mill 257
west side of the mine 211
west side of the moat 53
west side of the moon 71
west side of the moor 61
west side of the most 63
west side of the mouth 652
west side of the nave 195
west side of the neck 64
west side of the next 44
west side of the nile 3030
west side of the north 5922
west side of the ocean 521
west side of the oder 151
west side of the open 126
west side of the oslo 162
west side of the other 46
west side of the park 3063
west side of the pass 1804
west side of the patio 130
west side of the pearl 64
west side of the pier 373
west side of the pike 317
west side of the plot 68
west side of the pond 1061
west side of the pool 173
west side of the port 515
west side of the post 278
west side of the range 3330
west side of the reef 279
west side of the rift 243
west side of the road 21633
west side of the rock 1345
west side of the roof 193
west side of the room 1772
west side of the ross 120
west side of the ruin 96
west side of the said 1087
west side of the salt 76
west side of the same 1152
west side of the sand 225
west side of the shed 44
west side of the site 2021
west side of the south 4544
west side of the spit 75
west side of the spring 128
west side of the spur 50
west side of the suez 146
west side of the sweat 86
west side of the tank 247
west side of the tell 128
west side of the tent 83
west side of the third 241
west side of the tipi 121
west side of the tomb 199
west side of the town 14118
west side of the tree 309
west side of the ural 211
west side of the vale 163
west side of the vein 51
west side of the wadi 551
west side of the wall 1492
west side of the ward 53
west side of the wash 67
west side of the west 1497
west side of the wide 95
west side of the wind 170
west side of the wire 62
west side of the wood 243
west side of the yard 409
west side of the york 64
west side of the zone 54
west side or to have 68
west side to the foot 94
west side to the north 58
west side to the south 56
west wall of the cave 102
west wall of the city 490
west wall of the dining 171
west wall of the fort 261
west wall of the great 307
west wall of the hall 375
west wall of the keep 65
west wall of the living 257
west wall of the main 434
west wall of the nave 4177
west wall of the north 2177
west wall of the range 53
west wall of the room 1010
west wall of the same 230
west wall of the south 1435
west wall of the third 48
west wall of the tomb 135
west wall of the town 103
west wall of the west 130
west wall to the north 46
west wall to the south 56
west ward of the city 79
west wind is the most 56
what acts it is their 40
what acts on the part 103
what adds to the joke 46
what areas do we need 84
what areas of my life 272
what areas of the body 469
what areas of the city 111
what beating of the heart 48
what best to do next 66
