wadded up under the left 40
writer of verse as well 92
writer on logic to make 56
writer to adopt the form 51
writer to apply the term 69
writer to begin by laying 50
writer to carry so great 60
writes as though he knew 47
writes as though he were 770
writes as though it were 211
writes at about the same 74
writes in order to find 46
writes in order to have 251
writes in order to make 68
writes in order to teach 77
writes in terms of high 87
writes in terms of such 43
writes on paper is like 59
writes the names of those 92
writes to arthur to know 41
writhed to dodge the shot 59
writhes as though it were 40
writings he makes it clear 46
writings he seems to have 266
writings in order to find 94
writings in order to give 51
writings in order to make 138
writings in order to show 99
writings in terms of their 112
writings in which the term 52
writings in which the word 60
writings in which we find 67
writings is aware of these 56
writings of about the same 52
writings of basil the great 187
writings of either of these 77
writings of giles of rome 103
writings of nathan of gaza 68
writings of others as well 50
writings of plato is only 41
writings of thoreau is wrong 81
writings of which the most 106
writings of which we have 200
writings of which we know 51
writings or sayings of those 50
writings to which it gave 47
writings to which we have 233
