waft of cloud has fallen 41
when the light was better 182
when the light was bright 44
when the light was turned 1166
when the limbs are active 56
when the limbs are flexed 57
when the limit was raised 99
when the limit was reached 113
when the lines are broken 42
when the lines are spoken 45
when the liver and spleen 251
when the lives and safety 40
when the loads are placed 152
when the loans are repaid 201
when the local real estate 48
when the lords and barons 115
when the lords and ladies 85
when the lower and middle 89
when the match was agreed 53
when the match was broken 61
when the match was placed 66
when the match was struck 68
when the meeting had broken 47
when the meeting was broken 61
when the meeting was called 448
when the meeting was closed 89
when the meeting was opened 131
when the metal had cooled 92
when the metal has become 43
when the metal has cooled 150
when the metal has reached 92
when the metal was poured 105
when the method was called 64
when the method was changed 40
when the mines are closed 48
when the mines are opened 46
when the mists had cleared 67
when the mists had lifted 55
when the model was created 48
when the model was fitted 55
when the model was tested 71
when the money was handed 200
when the money was issued 48
when the money was levied 110
when the money was loaned 83
when the money was needed 110
when the money was placed 74
when the money was raised 83
when the money was repaid 77
when the money was stolen 103
when the money was turned 69
when the money was wanted 52
when the morning had dawned 45
when the morning sun blazes 50
when the morning sun shines 153
when the mother and infant 312
when the mother and sister 81
when the mother had kissed 40
when the mother has active 52
when the mother has already 70
when the mother has become 54
when the mother was absent 297
when the mother was already 57
when the mother was killed 42
when the mother was unable 84
when the motion has become 98
when the motion was called 40
when the motion was passed 91
when the motor has reached 258
when the movie was filmed 41
when the music had become 41
when the music was played 147
when the nails are driven 157
when the names are called 84
when the nation can review 74
when the nation had become 179
when the nation had fallen 41
when the nation has become 61
when the nation was almost 81
when the nation was already 186
when the nation was becoming 105
when the nation was called 98
when the nation was deeply 69
when the nation was engaged 232
when the nation was enjoying 87
when the nation was entering 44
when the nation was fighting 192
when the nation was forced 53
when the nation was formed 86
when the nation was groaning 50
when the nation was plunged 115
when the nation was rocked 41
when the nation was shaken 41
when the nation was united 91
when the nation was without 51
when the nausea and vomiting 155
when the nazis had already 45
when the nerve and muscle 122
when the night had closed 86
when the night had driven 42
when the night had fallen 175
when the night had passed 229
when the night has already 41
when the night has closed 70
when the night has fallen 116
when the night has passed 92
when the night was almost 62
when the night was already 142
when the night was fairly 57
when the night was pretty 67
when the noble and learned 202
when the noise and signal 44
when the noise was raised 43
when the norms and values 148
when the notes are played 69
when the notes are struck 79
when the novel was becoming 41
when the nurse and client 308
when the nurse was absent 63
when the older and younger 44
when the older man turned 46
when the opera was closed 57
when the opera was staged 55
when the order for retreat 66
when the order was changed 67
when the order was filled 60
when the order was issued 1115
when the order was passed 308
when the order was placed 619
when the order was served 78
when the order was signed 81
when the organ has become 52
when the organ was played 89
when the others are absent 130
when the others are asleep 434
when the others are closed 41
when the others are sleeping 72
when the others had already 107
when the others had failed 44
when the others had fallen 52
when the others had passed 70
when the others had turned 93
when the owner can afford 42
when the owner was absent 193
when the owner was around 128
when the owner was unable 48
when the pages are opened 50
when the pages are turned 74
when the pains are feeble 53
when the pains are severe 106
when the pains are violent 68
when the paint was washed 100
when the paper was bought 57
when the paper was folded 70
when the paper was handed 107
when the paper was issued 50
when the paper was opened 42
when the paper was placed 88
when the paper was signed 85
when the parts are fitted 42
when the parts are joined 95
when the parts are needed 41
when the parts are placed 52
when the parts are united 148
when the parts are viewed 85
when the party for lyndon 51
when the party had become 45
when the party had broken 88
when the party had passed 95
when the party had reached 151
when the party has notice 90
when the party was almost 46
when the party was already 83
when the party was banned 160
when the party was broken 52
when the party was camped 83
when the party was forced 64
when the party was formed 313
when the party was served 65
when the party was united 53
when the party who claims 52
when the patch was reached 41
when the pause had lasted 55
when the pause was broken 87
when the peers had little 153
when the people and senate 87
when the people are already 143
when the people are asleep 166
when the people are called 151
when the people are engaged 49
when the people are forced 49
when the people are gained 44
when the people are imbued 45
when the people are roused 73
when the people are starving 85
when the people are taught 113
when the people are unable 62
when the people are united 194
when the people had already 122
when the people had become 244
when the people had broken 40
when the people had chosen 41
when the people had reached 55
when the people had sinned 47
when the people had turned 57
when the people who should 56
when the period has passed 56
when the phone rang around 96
when the phone rang beside 74
when the phone rang inside 53
when the phone was picked 162
when the piece was hissed 92
when the piece was played 124
when the piles are driven 108
when the pines are cleared 68
when the pipes are choked 43
when the pipes are placed 44
when the place had become 64
when the place was almost 101
when the place was already 56
when the place was bought 56
when the place was burned 48
when the place was called 156
when the place was cleared 67
when the place was closed 247
when the place was filled 253
when the place was opened 153
when the place was packed 124
when the place was raided 110
when the place was reached 94
when the place was sacked 47
when the place was swimming 54
when the place was thronged 48
when the place was turned 56
when the plane had landed 54
when the plane has reached 45
when the plane was forced 46
when the plant has become 69
when the plant has reached 305
when the plant was closed 281
when the plant was opened 45
when the plant was placed 61
when the plant was shaken 103
when the plate was broken 50
when the plate was passed 218
when the plate was placed 67
when the plate was pushed 41
when the point has reached 54
when the point was argued 43
when the point was raised 239
when the point was reached 257
when the poles are joined 59
when the polls are closed 260
when the ponds and rivers 47
when the ponds and streams 45
when the ponds are frozen 64
when the pores are closed 67
when the pores are filled 184
when the ports are closed 117
when the ports are opened 43
when the power and status 107
when the power and weight 133
when the power has become 116
when the power has failed 55
when the power was created 542
when the power was turned 254
when the press and public 221
when the press has teemed 53
when the press was around 45
when the press was filled 64
when the press was landed 106
when the price had fallen 137
when the price had reached 73
when the price has become 135
when the price has fallen 304
when the price has reached 129
when the price per barrel 59
when the price was agreed 59
when the price was around 125
when the price was higher 142
when the price was lowest 64
when the price was raised 262
when the prime and strength 150
when the prime and target 356
when the prize has struck 72
when the prize was almost 44
when the probe was placed 69
when the pulse has become 45
when the pulse has passed 46
when the pupil has become 108
when the pupil has learned 133
when the pupil has reached 134
when the pupil has something 55
when the purse was opened 75
when the queen and prince 395
when the queen was absent 125
when the queen was pleased 113
when the quiet was broken 44
when the quota was reached 40
when the rains and floods 73
when the rains had failed 50
when the rains had fallen 48
when the ranks are broken 108
when the ranks are formed 53
when the rates are cheaper 60
when the rates are lowest 48
when the rates are raised 45
when the reader and writer 47
when the reader has already 51
when the reader has become 92
when the reader has gained 42
when the reader has learned 51
when the region had become 46
when the region was almost 41
when the reins are pulled 167
when the right one blazes 48
when the risks are greater 46
when the river had become 62
when the river had changed 45
when the river had fallen 105
when the river had frozen 57
when the river has become 42
when the river has fallen 63
when the river was almost 53
when the river was closed 235
when the river was dammed 154
when the river was filled 55
when the river was frozen 880
when the river was higher 63
when the river was reached 90
when the river was turned 50
when the roads are better 43
when the roads are closed 102
when the roads are filled 40
when the roads are frozen 68
when the roads got better 43
when the roads had become 46
when the rocks and fallen 61
when the rocks are broken 41
when the rooms are filled 40
when the roots are active 47
when the roots are placed 59
when the roots are unable 67
when the roses are blooming 79
when the rotor and stator 183
when the rotor has reached 75
when the route was changed 59
when the ruins are cleared 96
when the rules are broken 1183
when the rules are changed 133
when the rules are framed 44
when the rules are unclear 50
when the rules that govern 44
when the rumor got abroad 40
when the sails are furled 51
when the scale was turned 72
when the scene had opened 46
when the scene had passed 46
when the scene was changed 191
when the scene was closed 67
when the scene was filmed 75
when the scope and nature 45
when the screw was turned 60
when the search has become 52
when the search was called 48
when the season for active 61
when the season for skinning 91
when the season has passed 59
when the season was already 44
when the season was closed 48
when the season was passed 74
when the seeds are formed 68
when the seeds are mature 490
when the seeds are placed 57
when the seeds are ripening 120
when the seeds are soaked 49
when the seine was frozen 59
when the sense has cooled 290
when the setting sun floods 50
when the setting sun lights 80
when the setting sun shines 289
when the setting sun turned 53
when the shaft had reached 44
when the shame had marked 52
when the sheep and cattle 52
when the sheep are driven 67
when the sheep are turned 45
when the sheet was folded 85
when the sheet was pulled 45
when the shell has reached 62
when the ships had sailed 49
when the shock had passed 102
when the shock has passed 67
when the shock was turned 64
when the shops are closed 668
when the shore was reached 72
when the shots are edited 48
when the shout was raised 46
when the sides and bottom 55
when the siege had already 55
when the siege had lasted 238
when the siege was lifted 208
when the siege was raised 899
when the skies are bright 92
when the skies are cloudy 55
when the skies had cleared 64
when the skiff had reached 51
when the skull was opened 60
when the slave was landed 44
when the smoke and flames 57
when the smoke had cleared 1695
when the smoke had fairly 42
when the smoke had lifted 46
when the smoke had rolled 49
when the smoke has cleared 385
when the smoke has rolled 41
when the smoke was changed 117
when the snows are melted 116
when the snows had fallen 93
when the snows had melted 166
when the solid and liquid 180
when the souls and bodies 40
when the sound has reached 66
when the sound was changed 52
when the sound was turned 64
when the space was filled 67
when the space was needed 75
when the spasm had passed 80
when the speed has reached 106
when the spell was broken 390
when the springs and brooks 54
when the squad car pulled 61
when the stage had become 53
when the stage was reached 94
when the stamp act passed 74
when the stars are afraid 84
when the stars are bright 140
when the stars are hidden 73
when the state and church 46
when the state had become 89
when the state had little 44
when the state has already 89
when the state has become 292
when the state has failed 193
when the state one edward 124
when the state was already 58
when the state was becoming 61
when the state was called 46
when the state was changed 64
when the state was created 223
when the state was engaged 63
when the state was forced 74
when the state was formed 226
when the state was unable 147
when the steed was stolen 103
when the steel has reached 52
when the steps had passed 43
when the stiff and frigid 41
when the stock had reached 47
when the stock has become 40
when the stock has reached 44
when the stock was bought 51
when the stock was issued 611
when the stock was quoted 51
when the stone was placed 92
when the stone was rolled 374
when the store had closed 64
when the store was closed 576
when the store was opened 86
when the store was robbed 53
when the storm and stress 207
when the storm had abated 468
when the storm had already 40
when the storm had broken 105
when the storm had cleared 111
when the storm had driven 41
when the storm had passed 1535
when the storm has cleared 193
when the storm has passed 1262
when the storm was abated 40
when the storm was abroad 42
when the storm was already 91
when the storm was gathering 162
when the storm was passed 99
when the story got around 161
when the story was already 43
when the story was passed 55
when the story was retold 59
when the stream had become 251
when the stream had reached 43
when the strings are broken 249
when the strings are pulled 194
when the strings are struck 82
when the study was closed 42
when the style was changed 114
when the sword was sheathed 94
when the table was cleared 873
when the table was created 376
when the table was loaded 44
when the table was served 147
when the table was turned 67
when the table was vacant 64
when the tanks are filled 111
when the tapes are played 43
when the taxes are levied 76
when the thames was frozen 395
when the theater was closed 92
when the thighs are flexed 147
when the thorax was opened 121
when the throne was filled 122
when the throne was seized 75
when the throne was vacant 263
when the times and seasons 41
when the times had changed 56
when the title has passed 57
when the title was changed 487
when the toils and dangers 45
when the tombs are turned 58
when the topic was raised 89
when the topic was taught 43
when the total had reached 48
when the tower was raised 41
when the tower was struck 47
when the trade was opened 80
when the train did arrive 52
when the train goes through 167
when the train had already 62
when the train had passed 294
when the train had pulled 130
when the train had reached 64
when the train has passed 255
when the train ran through 45
when the train was almost 49
when the train was already 238
when the train was halted 109
when the train was pulled 56
when the train was standing 102
when the train was starting 64
when the treaty was agreed 61
when the treaty was before 110
when the treaty was broken 80
when the treaty was formed 86
when the treaty was framed 80
when the treaty was signed 3599
when the treaty with england 50
when the treaty with france 123
when the treaty with mexico 46
when the trees and bushes 170
when the trees and hedges 48
when the trees and plants 71
when the trees and shrubs 253
when the trees are already 80
when the trees are blooming 44
when the trees are bursting 72
when the trees are clothed 65
when the trees are felled 618
when the trees are loaded 55
when the trees are mature 183
when the trees are pruned 108
when the trees are tapped 68
when the trees are without 59
when the trees had hidden 74
when the trend was toward 120
when the tribe was forced 45
when the truce was broken 54
when the truce was called 43
when the truce was signed 184
when the trunk was opened 160
when the trust was created 1388
when the trust was formed 182
when the tubes are filled 66
when the tubes are placed 146
when the tumor has already 61
when the tumor has become 90
when the tumor has reached 176
when the turks and greeks 76
when the uncle and nephew 96
when the units are changed 71
when the upper and middle 265
when the urban heat island 51
when the urine has become 126
when the urine has cooled 62
when the valve was closed 131
when the valve was opened 186
when the vault was closed 77
when the vault was opened 335
when the veins are filled 41
when the venue was changed 63
when the venus and adonis 54
when the vines are pruned 103
when the vizor was raised 42
when the voice had spoken 120
when the voice was raised 46
when the voice was silent 67
when the voids are filled 47
when the votes are evenly 41
when the wagon had halted 73
when the wagon was loaded 48
when the walls are broken 57
when the warning was issued 44
when the waste was placed 55
when the watch was called 199
when the watch was changed 276
when the water had become 121
when the water had cleared 47
when the water had cooled 53
when the water had fallen 105
when the water had reached 188
when the water has already 51
when the water has become 265
when the water has boiled 99
when the water has cleared 49
when the water has cooled 155
when the water has fallen 209
when the water has passed 124
when the water has reached 547
when the water has soaked 50
when the water has warmed 81
when the water was almost 133
when the water was already 53
when the water was boiled 112
when the water was changed 130
when the water was deeper 48
when the water was fairly 41
when the water was forced 40
when the water was formed 53
when the water was freezing 51
when the water was frozen 439
when the water was higher 129
when the water was needed 47
when the water was poured 307
when the water was pumped 204
when the water was raised 53
when the water was turned 590
when the water was warmer 135
when the waves are crashing 40
when the waves had driven 63
when the weather got better 183
when the weather got colder 231
when the weather got cooler 41
when the weather got warmer 391
when the weather had become 203
when the weather had changed 64
when the weather had cleared 355
when the weather had turned 196
when the weather had warmed 45
when the weather has become 280
when the weather has cleared 92
when the weather has turned 73
when the weather has warmed 106
when the weather was almost 75
when the weather was already 104
when the weather was becoming 47
when the weather was better 553
when the weather was bitter 78
when the weather was bright 171
when the weather was chilly 71
when the weather was cloudy 185
when the weather was colder 205
when the weather was cooler 173
when the weather was decent 130
when the weather was freezing 60
when the weather was gloomy 91
when the weather was likely 74
when the weather was milder 63
when the weather was neither 47
when the weather was pretty 41
when the weather was serene 170
when the weather was severe 213
when the weather was stormy 650
when the weather was sultry 102
when the weather was warmer 718
when the whale was killed 74
when the whale was struck 47
when the wheel has turned 104
when the wheel was loaded 42
when the wheel was turned 179
when the whigs and tories 185
when the white has become 49
when the white man landed 45
when the white man wanted 106
when the white men wanted 42
when the whole earth seemed 97
when the whole earth should 57
when the whole has become 109
when the whole mob seemed 76
when the whole sky seemed 102
when the widow was drinking 47
when the winds and storms 57
when the winds are abroad 47
when the winds are asleep 41
when the winds are caught 63
when the winds are hushed 174
when the winds are lulled 82
when the winning run scored 50
when the wires are placed 67
when the wires are pulled 48
when the wives and slaves 50
when the woman had become 42
when the woman has already 48
when the woman has become 74
when the woman has reached 57
when the woman saw samuel 411
when the woman was already 72
when the woman was created 51
when the woman was killed 73
when the woman who served 59
when the women who worked 43
when the woods and fields 193
when the woods and groves 78
when the woods are ablaze 40
when the woods are cleared 66
when the woods are filled 80
when the wording was changed 42
when the words and actions 89
when the words and voices 40
when the words are changed 42
when the words are dubious 195
when the words are placed 60
when the words are proper 76
when the words are spoken 798
when the words had passed 56
when the works are closed 183
when the world all around 43
when the world had already 85
when the world had become 217
when the world had changed 88
when the world had fallen 62
when the world had seemed 173
when the world had turned 67
when the world has already 90
when the world has become 626
when the world has changed 128
when the world has passed 66
when the world has reached 59
when the world has seemed 42
when the world has shrunk 72
when the world has turned 109
when the world hath fewest 457
when the world lay before 41
when the world oil market 85
when the world was almost 91
when the world was already 447
when the world was asleep 412
when the world was becoming 177
when the world was better 117
when the world was bright 72
when the world was created 1936
when the world was emerging 61
when the world was entering 51
when the world was filled 209
when the world was formed 175
when the world was frozen 88
when the world was peopled 102
when the world was plunged 156
when the world was shaken 97
when the world was simple 59
when the world was sleeping 45
when the world was thought 78
when the world was tumbling 46
when the world was turned 165
when the world was upside 96
when the world was vaster 84
when the world was warmer 41
when the world was watching 98
when the world was wearied 52
when the world was without 181
when the world was younger 840
when the worse for liquor 41
when the worst and meanest 123
when the worst does happen 47
when the worst had passed 91
when the worst was already 43
when the wound has become 49
when the wound was closed 97
when thy father and myself 55
when to pause for effect 44
when to raise our voices 63
when to stand his ground 53
when to start and finish 125
when we admit that something 42
when we again see before 49
when we allow our bodies 48
when we asked for something 71
when we asked her whether 67
when we asked him whether 226
when we asked his opinion 42
when we asked them whether 168
when we awoke and looked 54
when we began our career 56
when we begin our prayer 75
when we burst out laughing 48
when we claim that something 53
when we could and should 41
when we could get through 53
when we could ill afford 95
when we could lay before 54
when we could not afford 866
when we could not answer 74
when we could not decide 51
when we could not defend 50
when we could not detach 53
when we could not figure 62
when we could not follow 48
when we could not locate 55
when we could not manage 55
when we could not obtain 142
when we could see clearly 43
when we could see little 41
when we elect our public 67
when we enter our closet 68
when we filed out through 56
when we fired and killed 47
when we fired one musket 177
when we first read through 51
when we greet one another 66
when we infer that before 47
when we judge that something 79
when we lived and worked 67
when we loved one another 61
when we pause long enough 44
when we place them beside 79
when we raise our voices 135
when we search for something 43
when we sense that something 45
when we serve one another 43
when we shall bring before 45
when we shall get another 54
when we shall get clearer 44
when we shall get through 61
when we shall not borrow 98
when we shall see better 61
when we shall see christ 70
when we shall see reality 70
when we share our feelings 50
when we start that number 45
when we trace its origin 67
when we trace its source 62
when we trace them through 44
when we undid his collar 67
when we urged our horses 42
when we would get another 48
when we would not expect 60
when we would not listen 45
when we would sit around 61
whom an order for relief 94
whom an order was issued 42
whom be glory and praise 146
whom be honor and praise 43
whom be thanks and praise 144
whom he asked for advice 66
whom he began his career 139
whom he built his church 202
whom he calls his brother 63
whom he calls his friend 147
whom he calls his master 346
whom he calls his patron 45
whom he cared but little 48
whom he chose his guards 73
whom he could ask advice 55
whom he could get access 51
whom he could ill afford 118
whom he could not accept 41
whom he could not afford 450
whom he could not always 120
whom he could not attack 57
whom he could not banish 55
whom he could not defend 85
whom he could not depend 117
whom he could not desert 168
whom he could not endure 313
whom he could not entice 40
whom he could not escape 168
whom he could not expect 219
whom he could not forget 150
whom he could not govern 50
whom he could not hinder 54
whom he could not ignore 56
whom he could not induce 101
whom he could not manage 130
whom he could not master 41
whom he could not obtain 101
whom he could not openly 49
whom he could not readily 62
whom he could not recall 98
whom he could not refuse 329
whom he could not regard 88
whom he could not remove 203
whom he could not resist 229
whom he could not revive 94
whom he could not safely 129
whom he could not seduce 44
whom he could not subdue 175
whom he could see clearly 67
whom he could see through 102
whom he daily and hourly 53
whom he dared not attack 54
whom he dared not offend 231
whom he dared not openly 71
whom he dared not refuse 50
whom he dared not strike 71
whom he dares not attack 70
whom he dined had passed 76
whom he hated and envied 62
whom he hoped that flogging 52
whom he knelt and prayed 46
whom he knows and trusts 447
whom he knows but little 53
whom he likes and trusts 69
whom he lived and taught 63
whom he lived and worked 1010
whom he lived for twenty 90
whom he lives using chairs 46
whom he loved and adored 96
whom he loved and looked 53
whom he loved and served 698
whom he loved and treated 98
whom he loved and valued 90
whom he loved and wanted 86
whom he loved and wedded 171
whom he loved and wished 92
whom he loved far better 135
whom he loved with secret 84
whom he loved with tender 227
whom he loves and adores 83
whom he loves and honors 73
whom he loves and serves 86
whom he loves and trusts 210
whom he named his eldest 111
whom he named his second 69
whom he never had before 60
whom he never saw before 1248
whom he really did prefer 79
whom he shall act justly 180
whom he slays and spoils 51
whom he spent his evenings 117
whom he spoke with wonder 53
whom he sways are little 169
whom he takes his orders 113
whom he tells that another 60
whom he thinks may assist 53
whom he thinks that useful 150
whom he turns for advice 92
whom he wills and guides 137
whom he would not accept 62
whom he would not choose 43
whom he would not conceal 114
whom he would not mention 50
whom he would not permit 287
whom he would not suffer 347
whom he wrote his famous 107
whom he wrote this letter 66
whom it could ill afford 61
whom it knows and trusts 50
whom it spurs and drives 64
whom it would ill become 57
whom my father had always 56
whom my father had raised 65
whom my father had spoken 124
whom my father had worked 74
whom my father has engaged 69
whom my father has spoken 80
whom my hopes had already 40
whom my house was filled 117
whom no change can invade 286
whom no storm had shaken 71
whom no woman can resist 57
whom the alarm had reached 84
whom the angles and saxons 59
whom the author has already 52
whom the author has chosen 42
whom the author has sailed 41
whom the author has spoken 149
whom the author has talked 93
whom the author has worked 229
whom the check was issued 66
whom the chief was always 50
whom the chief was called 84
whom the child can depend 64
whom the child can relate 59
whom the child has already 72
whom the child has become 79
whom the child has formed 52
whom the child has learned 40
whom the child was placed 85
whom the child was stolen 82
whom the clock can confer 51
whom the count had become 56
whom the count had spoken 70
whom the crown has thought 69
whom the curse has fallen 44
whom the devil was thought 52
whom the doubt has arisen 82
whom the elder was called 74
whom the false and bloody 55
whom the father had chosen 68
whom the father has chosen 107
whom the first and second 220
whom the first was called 79
whom the force that creates 116
whom the forms and habits 46
whom the glass had passed 43
whom the goods are bought 107
whom the grave had hidden 108
whom the grave has closed 65
whom the horse was sacred 48
whom the human and divine 58
whom the laird had termed 56
whom the laugh was turned 43
whom the light has shined 41
whom the lords and ladies 72
whom the money was loaned 72
whom the nabob was unable 75
whom the names and places 65
whom the nation had chosen 55
whom the nation has chosen 63
whom the nation then thought 125
whom the notes are issued 44
whom the order was issued 294
whom the order was placed 45
whom the order was served 90
whom the order was sought 64
whom the people are better 56
whom the people can select 93
whom the people had already 78
whom the people had become 48
whom the people had chosen 320
whom the people had looked 43
whom the people had placed 90
whom the people long called 68
whom the place was called 78
whom the place was sacred 54
whom the power was vested 77
whom the press had dubbed 54
whom the reader can readily 61
whom the reader has already 986
whom the reader has become 82
whom the reader may recall 52
whom the right has passed 55
whom the right has vested 308
whom the right one occurs 53
whom the risen sun shines 105
whom the siege had almost 46
whom the sight had deeper 59
whom the state was created 53
whom the state was forced 138
whom the steady and mature 65
whom the stock was issued 117
whom the storm had driven 44
whom the sword had spared 451
whom the taxes are levied 93
whom the times and seasons 43
whom the title was vested 75
whom the trust was created 139
whom the turks had driven 57
whom the white man treated 52
whom the white men called 87
whom the whole earth belongs 88
whom the whole earth seemed 89
whom the woods and groves 114
whom the words are spoken 214
whom the world goes fairly 40
whom the world had agreed 70
whom the world had already 45
whom the world had always 103
whom the world had become 66
whom the world had broken 42
whom the world had little 96
whom the world had turned 42
whom the world has agreed 311
whom the world has already 78
whom the world has always 99
whom the world has become 93
whom the world has called 128
whom the world has failed 46
whom the world has passed 56
whom the world has talked 43
whom the world has thought 66
whom the world has treated 49
whom the world has turned 60
whom the world was created 664
whom the world was formed 52
whom the world was peopled 135
whom the world was scarce 59
whom to apply for advice 53
whom to apply for relief 42
whom to marry and whether 43
whom to share her feelings 100
whom to share his feelings 60
whom to trust that little 67
whom we claim our origin 71
whom we could ill afford 109
whom we could not afford 96
whom we could not esteem 300
whom we could not follow 57
whom we could not forget 46
whom we could not locate 50
whom we could not number 61
whom we could not obtain 72
whom we could see without 147
whom we guard our spoons 83
whom we lived and worked 72
whom we never saw before 445
whom we shall hear farther 144
whom we shall hear further 391
whom we shall hear something 59
whom we shall not devour 44
whom we shall say something 57
whom we shall see gathering 94
whom we shall see something 42
whom we share our planet 118
whom we share this planet 520
whom we would not expect 82
whom we would not permit 100
wick he shall not quench 144
wide in front and narrow 108
wide the doors for christ 75
width of about six inches 45
width of about two inches 271
width to admit one person 46
wife he never saw before 205
wife of yours has always 43
wife to visit her family 91
wild in woods and hedges 59
wild thing sorry for itself 105
will as alert and fierce 48
will be about one degree 46
will be about one dollar 58
will be about one million 154
will be about six inches 159
will be about ten inches 57
will be about ten million 53
will be about two inches 315
will be about two million 76
will be about two orders 64
will be above and beyond 147
will be action and reaction 41
will be after them without 40
will be alert and active 62
will be alive and remain 86
will be anything but pleased 98
will be anything but simple 88
will be armed with enough 51
will be armed with nuclear 54
will be asked for advice 120
will be asked for another 47
will be aware that neither 88
will be aware that something 139
will be based not merely 61
will be beaten and killed 45
will be beaten with brains 192
will be blown off course 65
will be bound and gagged 100
will be bound and placed 52
will be bound for another 792
will be breaking new ground 169
will be brief and simple 67
will be built and tested 188
will be built this summer 121
will be burnt off before 280
will be cared for better 58
will be cared for through 53
will be cared for without 95
will be cause for regret 179
will be civil and obliging 47
will be cutting one another 230
will be daily and hourly 100
will be dated and signed 60
will be drawn off through 103
will be drawn out through 56
will be drawn with regard 49
will be easier all around 181
will be easier and better 473
will be easier and cheaper 669
will be easier and clearer 72
will be easier and faster 716
will be easier for future 70
will be easier for readers 63
will be easier for someone 58
will be easier than before 139
will be easily and cheaply 49
will be easily and clearly 41
will be either too little 56
will be faced with another 447
will be faced with choosing 65
will be faced with deciding 88
will be faced with ethical 86
will be faced with further 104
will be faced with greater 106
will be faced with higher 283
will be faced with issues 49
will be faced with marble 41
will be faced with serious 213
will be faced with severe 91
will be faced with something 44
will be faced with various 64
will be faint and languid 137
will be fewer and farther 96
will be fewer and larger 97
will be fewer but better 93
will be fewer but larger 76
will be filed and served 72
will be filed for future 134
will be first and second 91
will be found all through 144
will be found and killed 55
will be found both curious 52
will be found both highly 81
will be found both simple 86
will be found both useful 172
will be found but little 404
will be found but purity 166
will be found easy enough 65
will be found far better 270
will be found far beyond 55
will be found far greater 40
will be found long enough 68
will be found lying asleep 56
will be found near enough 212
will be found not devoid 54
will be found not guilty 434
will be found not merely 351
will be found not wholly 61
will be found not without 164
will be found out sooner 140
will be found that almost 935
will be found that amongst 96
will be found that another 102
will be found that before 135
will be found that better 174
will be found that bodies 40
will be found that bright 40
will be found that changes 54
will be found that christ 56
will be found that energy 45
will be found that england 60
will be found that english 95
will be found that enough 116
will be found that errors 77
will be found that except 66
will be found that france 50
will be found that further 171
will be found that greater 102
will be found that hardly 115
will be found that horses 53
will be found that instead 221
will be found that little 229
will be found that modern 62
will be found that nature 267
will be found that neither 842
will be found that plants 52
will be found that prices 62
will be found that profit 60
will be found that public 61
will be found that pupils 77
will be found that simple 56
will be found that slight 98
will be found that something 308
will be found that special 60
will be found that strata 43
will be found that through 85
will be found that twenty 112
will be found that unless 185
will be found that various 99
will be found that virgil 76
will be found that whereas 148
will be found that whether 51
will be found that whilst 382
will be found that without 76
will be found with greater 48
will be found with little 41
will be found with regard 122
will be found yet another 48
will be frank and ardent 42
will be frank and honest 96
will be frank and humble 49
will be frogs for dinner 52
will be front and center 365
will be fully and clearly 78
will be fully and fairly 136
will be fully and freely 90
will be fully and timely 45
will be gains and losses 94
will be given and should 46
will be given due credit 80
will be given due regard 160
will be given due weight 259
will be given for another 40
will be given for direct 96
will be given for further 158
will be given for future 55
will be given for various 71
will be given its proper 193
will be given new bodies 117
will be given one minute 133
will be given tax effect 91
will be given that effect 89
will be given with regard 110
will be given with special 55
will be given yet another 46
will be guiding you through 68
will be hanged for murder 79
will be hanged for treason 64
will be happy and pleased 48
will be happy and secure 189
will be happy and useful 62
will be healthy and normal 66
will be heated and cooled 181
will be holding its annual 94
will be hours yet before 50
will be hungry and thirsty 95
will be killing one another 46
will be known all through 41
will be known and judged 59
will be known and remade 68
will be known long before 51
will be known with greater 44
will be learning new skills 55
will be lengthy and costly 46
will be liable for actual 65
will be liable for damage 487
will be liable for income 283
will be liable for injury 164
will be liable for losses 205
will be liable for murder 69
will be light and devoid 45
will be light and fluffy 169
will be longer and better 43
will be longer and deeper 103
will be longer and harder 160
will be longer than normal 105
will be looking for another 411
will be looking for anyone 40
will be looking for better 117
will be looking for places 69
will be looking for reasons 61
will be looking for someone 389
will be looking for something 383
will be loved and served 43
will be loved and sought 43
will be loved and valued 54
will be lower and output 75
will be lower and prices 44
will be lower for higher 46
will be lower for larger 46
will be lower than actual 47
will be lower than before 1092
will be lower than normal 683
will be lower than without 82
will be meadow and forest 175
will be mingled with silver 115
will be moist and tender 94
will be months yet before 44
will be moses and elijah 54
will be named and prizes 87
will be nausea and vomiting 50
will be newer and better 41
will be noted for finish 44
will be noted that actual 41
will be noted that almost 429
will be noted that another 63
will be noted that before 293
will be noted that beyond 91
will be noted that carbon 76
will be noted that changes 83
will be noted that column 50
will be noted that direct 46
will be noted that double 86
will be noted that except 307
will be noted that figure 228
will be noted that income 54
will be noted that instead 163
will be noted that little 115
will be noted that neither 1378
will be noted that oxygen 48
will be noted that points 47
will be noted that prices 81
will be noted that section 635
will be noted that simple 45
will be noted that sodium 163
will be noted that special 63
will be noted that through 57
will be noted that twenty 54
will be noted that unlike 94
will be noted that values 81
will be noted that various 89
will be noted that whereas 592
will be noted that whether 58
will be noted that whilst 228
will be noted that william 46
will be noted that without 73
will be older and younger 68
will be plain and simple 75
will be proud and pleased 93
will be quiet and gentle 81
will be quiet and listen 72
will be quite bad enough 154
will be quite big enough 72
will be quite dry before 43
will be quite far enough 47
will be quite long enough 213
will be quite near enough 288
will be right and proper 245
will be rough and uneven 71
will be running for office 56
will be running off through 40
will be safer and better 306
will be safer and cheaper 49
