packed in boxes or bags 41
public at large or only 92
public at large or some 145
public at large the fact 53
public at large to have 346
public at large to know 102
public at large to look 41
public at large to make 208
public at large to take 188
public at large to think 81
public by posting it upon 131
public by reason of their 143
public by telling the same 75
public in front of their 55
public in order to gain 464
public in order to give 217
public in order to have 212
public in order to help 203
public in order to keep 304
public in order to live 43
public in order to make 998
public in order to meet 211
public in order to save 154
public in order to sell 270
public in order to show 140
public in place of true 82
public in terms of their 385
public in terms of what 162
public in thinking the work 73
public is about the same 40
public is about to lose 156
public is asked to make 56
public is aware of their 90
public is aware of these 104
public is aware of what 225
public is quite as much 151
public is still the same 40
public is tired of hearing 42
public is willing to give 305
public is willing to have 169
public is willing to hold 419
public is willing to make 110
public is willing to take 127
public the chief or sole 57
public the facts of life 47
public the names of their 59
public the names of those 323
public the right to fish 54
public the right to know 106
public the right to make 105
public to judge of their 46
puffed the cigar to life 64
puffed the smoke of their 44
pulled by mules or oxen 94
pulled in again to look 57
pulled in front of their 84
pulled me aside to talk 59
pulled me aside to tell 200
pulled me round to face 58
pulled my scarf up over 41
pulled my shirt up over 107
pulled the bedding up over 41
pulled the capes of their 73
pulled the chain to turn 68
pulled the chair up next 47
pulled the cover up over 247
pulled the dress on over 151
pulled the dress up over 95
pulled the duvet up over 85
pulled the hoods of their 79
pulled the lever to open 96
pulled the piece of wood 42
pulled the plane up into 44
pulled the power to idle 53
pulled the quilt up over 918
pulled the scarf up over 45
pulled the sheet up over 3876
pulled the shirt on over 63
pulled the shirt up over 46
pulled the spread up over 44
pulled the strings of their 58
pulled the strings to make 53
pulled the truck up next 47
pulled the whole thing down 134
pulled up above the knee 130
pulled up right on time 40
pulled up under my chin 76
pulled up under the chin 49
pulley on which the belt 44
pulpit as though he were 48
pulpit the names of those 58
pulpit the scene of news 75
pulses of which we have 72
punish by force of arms 41
punish in order to make 48
punish the abuse of their 136
punish the author of such 45
punish the author of these 98
punish the denial if ever 97
punish the enemy on their 70
punish the rogue at such 87
punish the selling or giving 76
pupils at about the same 43
pupils in order of their 69
pupils in order to find 73
pupils in order to gain 56
pupils in order to give 106
pupils in order to have 41
pupils in order to help 141
pupils in order to keep 49
pupils in order to know 40
pupils in order to learn 47
pupils in order to make 164
pupils in order to meet 43
pupils in terms of their 590
pupils of about the same 237
pupils of nearly the same 66
pupils the value of self 193
pupils to carry on their 62
pupils to engage in some 42
pupils to grasp the meaning 46
pupils to write as many 46
pupils to write in their 61
pupils to write the word 92
purely by reason of their 45
purely in order to give 71
purely in order to have 49
purely in order to keep 40
purely in order to make 111
purely in order to work 52
purely in search of health 72
purely in terms of cost 95
purely in terms of form 67
purely in terms of race 61
purely in terms of self 180
purely in terms of size 47
purely in terms of some 41
purely in terms of such 116
purely in terms of their 1335
purely in terms of these 72
purely in terms of those 71
purely in terms of time 162
purely in terms of what 708
purely in terms of your 41
purely to avoid the loss 55
purify the hearts of those 96
purify the minds of those 44
purify the springs of life 51
purity in order to make 44
purity of blood in their 53
purity of style as well 41
pursed as though he were 177
purses as light as mine 167
purses as plump as their 59
pursue by force of arms 115
pursue in order to find 70
pursue in order to gain 95
pursue in order to keep 77
pursue in order to live 47
pursue in order to make 118
pursue in order to meet 88
pursue in order to reach 255
pursue the cause of peace 49
pursue the enemy at once 42
pursue the enemy in their 73
pursue the enemy in your 81
pursue the enemy to their 49
pursue the first of these 104
pursue the goals of their 87
pursue the issue of what 131
pursue the light of their 43
pursue the logic of their 152
pursue the method of those 141
pursue the right to vote 47
pursue the search of truth 63
pursue the shade of fame 52
pursue the study of some 43
pursue the study of such 93
pursue the study of their 64
pursue the study of these 199
pursue the tenor of their 40
pursue the topic in more 78
pursue the track we most 47
pursue the train of ideas 88
pursuing an enemy of whom 71
pursuing the enemy in their 41
pursuing the first of these 152
pursuing the logic of their 52
pursuing the study of these 79
pushed in order to make 48
pushed in under the door 70
pushed it under my nose 66
pushed it under the door 312
pushed on until he came 135
pushed on until we came 108
pushed the edges of these 158
pushed the plate of food 109
pushed the price of gold 146
pushed the price of land 42
pushed the price of wheat 107
pushed the whole thing into 46
pushed the wisps of hair 44
pushed up above the brim 41
pushed up thames to reading 84
pushes the bolus of food 64
pushes the water up into 78
puzzle of words to make 47
puzzle the cause in such 49
puzzling at first to find 112
