package it offers to its 69
purpose of securing to him 261
purpose of securing to his 66
purpose of securing to sir 61
purpose of securing to them 229
purpose of securing to you 42
purpose of settling in new 109
purpose of settling in that 101
purpose of settling the new 141
purpose of settling up his 41
purpose of sleeping or eating 48
purpose of smelting the ore 104
purpose of smoothing the way 75
purpose of speech is not 64
purpose of spending the day 42
purpose of standing on his 44
purpose of stopping the war 83
purpose of studying the art 55
purpose of studying the law 147
purpose of studying the new 47
purpose of theology is not 66
purpose of therapy is not 106
purpose of training is not 78
purpose of unifying the two 43
purpose of violating the law 212
purpose of visiting an old 213
purpose of visiting the old 54
purpose of wrapping up and 51
purpose on behalf of all 41
purpose on behalf of any 63
purpose on behalf of his 41
purpose or decree of god 115
purpose or design as was 45
purpose or desire to let 205
purpose or effect is not 49
purpose or effect of this 50
purpose or intent of this 66
purpose or object of this 41
purpose or passed to any 124
purpose or whether it was 92
purpose the better the art 87
purpose the findings of its 56
purpose the memory of men 45
purpose to allude to them 89
purpose to assist at this 103
purpose to assure me that 104
purpose to attain to his 48
purpose to confer on him 73
purpose to escape the tax 86
purpose to inform me that 87
purpose to infringe in any 314
purpose to insist on his 73
purpose to myself to win 129
purpose to plague me with 42
purpose to return to his 203
purpose to submit to his 40
purpose to submit to you 98
purpose to violate the law 157
purpose we regard as its 79
purposing to follow it with 44
pursued by england in this 40
pursued by fishes in his 59
pursued in detail in this 57
pursued in regard to all 53
pursued in regard to that 51
pursued in regard to them 142
pursued in regard to this 123
pursued the course he did 109
pursued the course he had 215
pursued the course of his 261
pursued the course of its 65
pursued the duties of his 64
pursued the indians as far 49
pursued the object of his 249
pursued the policy he had 45
pursued the policy of his 403
pursued the policy of non 254
pursued the policy of not 55
pursued the rebels as far 56
pursued the system of his 65
pursues the course of his 62
pursues the methods it has 61
pursues the object of her 72
pursues the object of his 98
pursues the object of its 51
pursues the shadow of his 40
pursuit is thought to aim 49
pursuit of profit at any 64
pursuit of profit is not 118
pursuit of wisdom is not 55
pursuit to listen to his 61
