if accused upon vehement 48
is derived from biblical 189
is derived from boccaccio 77
is derived from branches 1034
is derived from breakdown 138
is derived from buddhism 98
is derived from buddhist 229
is derived from business 1232
is derived from calculus 127
is derived from carbonic 223
is derived from carotene 235
is derived from celestial 49
is derived from cellular 151
is derived from cervical 76
is derived from chemical 884
is derived from children 68
is derived from christian 545
is derived from clinical 547
is derived from collagen 472
is derived from combined 51
is derived from comments 50
is derived from commerce 140
is derived from communion 43
is derived from complete 43
is derived from computer 238
is derived from concepts 201
is derived from concrete 75
is derived from conscious 152
is derived from constant 87
is derived from consumer 287
is derived from contract 183
is derived from contrast 44
is derived from creatures 64
is derived from criminal 165
is derived from critical 65
is derived from cultural 202
is derived from cultures 80
is derived from cysteine 193
is derived from decisions 77
is derived from definite 58
is derived from deposits 151
is derived from detailed 423
is derived from dextrose 56
is derived from domestic 559
is derived from donations 113
is derived from durkheim 197
is derived from economic 389
is derived from education 92
is derived from einstein 42
is derived from electric 91
is derived from electron 406
is derived from elements 129
is derived from elevation 143
is derived from employer 49
is derived from engineering 131
is derived from entirely 45
is derived from epithelial 182
is derived from equations 803
is derived from essential 43
is derived from everyday 109
is derived from evidence 228
is derived from examples 82
is derived from exception 64
is derived from exercise 45
is derived from exercising 49
is derived from expected 114
is derived from explicit 64
is derived from exposure 68
is derived from external 645
is derived from extracts 60
is derived from financial 95
is derived from formulas 49
is derived from foucault 180
is derived from frequent 117
is derived from fructose 85
is derived from gasoline 42
is derived from geometric 45
is derived from germanic 66
is derived from glycerol 161
is derived from glycogen 404
is derived from granitic 52
is derived from hinduism 111
is derived from historic 51
is derived from hospital 67
is derived from humanity 44
is derived from hydrogen 120
is derived from imitation 80
is derived from immediate 136
is derived from imported 142
is derived from incident 61
is derived from increased 176
is derived from indirect 308
is derived from induction 49
is derived from industry 461
is derived from infected 44
is derived from inflicting 117
is derived from informal 62
is derived from instinct 48
is derived from interest 1294
is derived from internal 424
is derived from intuition 85
is derived from invested 62
is derived from isolated 129
is derived from japanese 261
is derived from josephus 99
is derived from lectures 83
is derived from licenses 52
is derived from linguistic 86
is derived from literary 190
is derived from magnetic 74
is derived from marginal 58
is derived from maritime 96
is derived from materials 241
is derived from maternal 197
is derived from maximizing 54
is derived from medicine 41
is derived from medieval 223
is derived from membrane 214
is derived from methionine 445
is derived from microbial 70
is derived from military 168
is derived from minerals 62
is derived from modified 63
is derived from moisture 105
is derived from molasses 40
is derived from morphine 572
is derived from mountain 49
is derived from movement 83
is derived from multiple 538
is derived from muscular 87
is derived from mythology 51
is derived from nitrogen 183
is derived from numerous 601
is derived from observed 282
is derived from officers 57
is derived from ordinary 237
is derived from oriental 54
is derived from original 266
is derived from oxidation 681
is derived from parental 105
is derived from passages 65
is derived from passenger 84
is derived from paternal 183
is derived from patients 186
is derived from patterns 69
is derived from payments 141
is derived from performing 70
is derived from personal 1344
is derived from pharyngeal 49
is derived from physical 454
is derived from pictures 71
is derived from pigments 45
is derived from platonic 47
is derived from plutarch 120
is derived from positive 217
is derived from possessing 79
is derived from posterior 93
is derived from potential 48
is derived from practice 500
is derived from pregnant 53
is derived from premises 96
is derived from premiums 50
is derived from pressure 55
is derived from proceeds 67
is derived from processing 126
is derived from products 116
is derived from property 1877
is derived from prophecy 84
is derived from proteins 151
is derived from publicly 48
is derived from purified 97
is derived from pursuits 80
is derived from questions 76
is derived from rainfall 199
is derived from realistic 46
is derived from recently 44
is derived from recycled 156
is derived from reflecting 107
is derived from relations 142
is derived from relative 91
is derived from religious 785
is derived from remnants 94
is derived from residual 70
is derived from residues 53
is derived from revenues 58
is derived from salaries 98
is derived from salivary 47
is derived from sanskrit 3065
is derived from saussure 48
is derived from scotland 45
is derived from scottish 114
is derived from secretion 41
is derived from segments 59
is derived from selected 59
is derived from sensation 651
is derived from sensible 140
is derived from separate 151
is derived from sequence 65
is derived from services 250
is derived from skeletal 84
is derived from socrates 40
is derived from software 45
is derived from specific 461
is derived from standard 368
is derived from statutes 123
is derived from students 101
is derived from sunlight 212
is derived from surfaces 46
is derived from symbolic 74
is derived from synthesis 154
is derived from synthetic 56
is derived from terminal 47
is derived from theatrical 114
is derived from tourists 61
is derived from tradition 419
is derived from transfer 46
is derived from treatment 63
is derived from tropical 80
is derived from tyrosine 231
is derived from ultimate 53
is derived from underlying 550
is derived from variations 59
is derived from vascular 90
is derived from velocity 42
is derived from vertical 61
is derived from visitors 75
is derived from volcanic 220
is derived from whatever 138
is derived from witnessing 56
is derived more directly 96
is derived most directly 48
is derived most probably 69
is directing their attention 66
is dispute among scholars 74
is distant from calcutta 76
is distant three quarters 49
is divided along economic 42
is divided along linguistic 52
is divided along religious 88
is divided along sectarian 55
is divided among children 45
is divided among families 61
is divided among hundreds 62
is divided among multiple 342
is divided among numerous 305
is divided among scholars 60
is divided among separate 66
is divided from darkness 66
is divided into absolute 119
is divided into abstract 64
is divided into academic 115
is divided into accounting 169
is divided into accounts 52
is divided into activity 79
is divided into adjacent 55
is divided into aliquots 153
is divided into analysis 42
is divided into anatomic 57
is divided into apparent 52
is divided into articles 236
is divided into beautiful 44
is divided into bedrooms 55
is divided into boroughs 87
is divided into branches 812
is divided into brigades 144
is divided into business 250
is divided into cavities 47
is divided into cellular 82
is divided into cervical 224
is divided into chambers 927
is divided into channels 503
is divided into chapters 6072
is divided into circuits 190
is divided into circular 283
is divided into climatic 58
is divided into clinical 69
is divided into clusters 470
is divided into coherent 45
is divided into colleges 56
is divided into communes 244
is divided into complete 61
is divided into concrete 49
is divided into congruent 56
is divided into conscious 92
is divided into constant 285
is divided into consumer 56
is divided into contending 61
is divided into corporeal 63
is divided into cortical 52
is divided into counties 1929
is divided into criminal 121
is divided into cubicles 80
is divided into cultural 77
is divided into definite 734
is divided into detached 91
is divided into discrete 2004
is divided into disjoint 251
is divided into distinct 3489
is divided into district 243
is divided into divisions 1446
is divided into domestic 135
is divided into duodenum 141
is divided into economic 214
is divided into eighteen 2557
is divided into elements 958
is divided into episodes 181
is divided into essential 52
is divided into external 343
is divided into families 490
is divided into fiftieths 113
is divided into fourteen 7302
is divided into fractions 347
is divided into functions 161
is divided into geometric 70
is divided into hundreds 588
is divided into immediate 94
is divided into infinite 94
is divided into interest 277
is divided into internal 420
is divided into isolated 119
is divided into lectures 53
is divided into lettered 141
is divided into linguistic 54
is divided into locations 131
is divided into military 205
is divided into moieties 103
is divided into multiple 4025
is divided into mutually 994
is divided into narrower 135
is divided into nineteen 2349
is divided into numbered 1022
is divided into numerous 5012
is divided into opposite 84
is divided into ordinary 409
is divided into original 51
is divided into packages 46
is divided into paddocks 56
is divided into pakistan 55
is divided into parallel 390
is divided into parietal 133
is divided into parishes 684
is divided into personal 190
is divided into physical 372
is divided into platoons 50
is divided into polygons 42
is divided into positions 41
is divided into positive 216
is divided into posterior 163
is divided into potential 83
is divided into problems 54
is divided into projects 47
is divided into property 75
is divided into proximal 268
is divided into quarters 2644
is divided into questions 132
is divided into religious 110
is divided into required 47
is divided into segments 6079
is divided into separate 7849
is divided into services 49
is divided into sextants 70
is divided into somewhat 57
is divided into specific 960
is divided into standard 191
is divided into straight 142
is divided into strophes 79
is divided into subheadings 74
is divided into subjects 252
is divided into subtypes 125
is divided into subunits 229
is divided into suitable 290
is divided into temporal 64
is divided into terraces 117
is divided into thousands 346
is divided into treatises 49
is divided into treatment 63
is divided into triangular 278
is divided into vertebrae 63
is divided into vertical 886
is divided into villages 265
is divided just proximal 172
is divided will indicate 41
is drafted into military 71
is dragged along struggling 57
is dressed more formally 41
is dropped from aircraft 41
is dwarfed when compared 76
is educating their children 54
is ejected from volcanoes 44
is elected from eternity 43
is emitted from luminous 61
is emitted from volcanoes 53
is endowed more properly 111
is entered during execution 70
is entered into computer 190
is entered into concerning 52
is entered into directly 47
is entered into evidence 111
is entered into pursuant 543
is equally clear evidence 142
is equally good authority 86
is equally good evidence 459
is equally good practice 43
is equally great whatever 51
is equally their business 41
is equally their interest 71
is equally true concerning 209
is equally true respecting 127
is equally true whatever 96
is equally well absorbed 57
is equally well accepted 70
is equally well attested 192
is equally well conveyed 43
is equally well designed 69
is equally well disposed 59
is equally well entitled 47
is equally well equipped 187
is equally well executed 52
is equally well finished 42
is equally well grounded 45
is equally well informed 404
is equally well observed 60
is equally well obtained 45
is equally well possible 131
is equally well prepared 282
is equally well provided 141
is equally well received 111
is equally well regarded 85
is equally well rewarded 173
is equally well situated 95
is equally well supplied 128
is evident among children 44
is evident from abundant 54
is evident from accounts 113
is evident from allusions 132
is evident from analysis 177
is evident from appendix 352
is evident from articles 83
is evident from authentic 42
is evident from chapters 75
is evident from clinical 180
is evident from comments 186
is evident from domesday 41
is evident from electron 59
is evident from equations 1006
is evident from everyday 81
is evident from examples 223
is evident from formulas 67
is evident from frequent 146
is evident from increased 53
is evident from induction 98
is evident from informal 77
is evident from inspecting 67
is evident from internal 91
is evident from josephus 150
is evident from literary 94
is evident from numerous 1345
is evident from ordinary 69
is evident from passages 459
is evident from personal 60
is evident from physical 128
is evident from plutarch 53
is evident from practice 42
is evident from speeches 48
is evident from symmetry 734
is evident from xenophon 54
is evident when accurate 82
is evident when children 202
is evident when compared 421
is evident when patients 43
is evident when students 92
is exactly like everyone 43
is exactly like perceiving 56
is exactly most dangerous 55
is exactly these questions 40
is exactly what accounts 50
is exactly what actually 53
is exactly what american 315
is exactly what attracts 68
is exactly what business 151
is exactly what children 159
is exactly what christian 173
is exactly what concerns 50
is exactly what cultural 43
is exactly what dentists 148
is exactly what durkheim 40
is exactly what economic 62
is exactly what einstein 133
is exactly what everyone 269
is exactly what evolution 62
is exactly what explains 44
is exactly what flaubert 121
is exactly what foucault 68
is exactly what happened 43261
is exactly what industry 77
is exactly what japanese 104
is exactly what lawrence 63
is exactly what managers 47
is exactly what marshall 42
is exactly what occurred 2304
is exactly what pakistan 44
is exactly what prevents 160
is exactly what produces 65
is exactly what provides 48
is exactly what scholars 41
is exactly what socrates 240
is exactly what students 152
is exactly what thousands 62
is exactly what troubles 83
is exactly what washington 66
is excited into activity 85
is excited into vibration 82
is excused from criminal 112
is excused from delivering 79
is excused from delivery 231
is excused from fulfilling 45
is excused from liability 534
is excused from performing 707
is excused from physical 52
is excused from testifying 77
is exposed more directly 65
is familiar from everyday 145
is familiar from examples 43
is familiar from numerous 57
is familiar from standard 43
is fetched from external 57
is finally made explicit 192
is finally made manifest 42
is finally made possible 87
is finally more powerful 47
is finally paying attention 85
is focused more directly 169
is focused more narrowly 147
is focused upon developing 63
is focused upon explicit 159
is focused upon specific 65
is forever asking questions 104
is founded upon absolute 74
is founded upon adequate 120
is founded upon authority 78
is founded upon cartesian 45
is founded upon christian 152
is founded upon coherent 44
is founded upon complete 40
is founded upon contract 250
is founded upon economic 77
is founded upon equality 60
is founded upon erroneous 70
is founded upon evidence 154
is founded upon historic 54
is founded upon industry 40
is founded upon instinct 49
is founded upon interest 132
is founded upon lectures 45
is founded upon mistaken 98
is founded upon morality 59
is founded upon numerous 44
is founded upon personal 339
is founded upon physical 82
is founded upon positive 66
is founded upon property 74
is founded upon rebellion 78
is founded upon religious 64
is founded upon tradition 93
is freedom from authority 44
is freedom from economic 55
is freedom from external 295
is freedom from internal 46
is freedom from personal 56
is freedom from physical 93
is freedom from pressure 57
is gathered from multiple 86
is gathered from numerous 53
is gathered from personal 48
is general among american 59
is granted such authority 44
is granted upon condition 183
is greatest among children 160
is greatest among families 58
is greatest among patients 74
is greatest when children 68
is greatest when maternal 42
is greatest when students 41
is grilled over charcoal 57
is grouped into clusters 64
is guarded more jealously 48
is happening have filtered 40
is happening when children 45
is happier when punished 43
is happily more probable 61
is helpful when attempting 103
is helpful when children 41
is helpful when developing 68
is helpful when discussing 134
is helpful when evaluating 150
is helpful when performing 49
is helpful when positive 65
is helpful when students 54
is highest among american 42
is highest among children 325
is highest among families 75
is highest among patients 124
is himself made prisoner 142
is himself well disposed 45
is however also possible 437
is however clear evidence 45
is however good evidence 52
is however just possible 88
is however more apparent 96
is however more commonly 77
is however more probable 316
is however most probable 150
is however most unlikely 84
is however much evidence 44
is however only apparent 133
is however only partially 53
is however only possible 229
is however some confusion 49
is however some evidence 414
is however very beautiful 41
is however very doubtful 297
is however very possible 112
is however very probable 298
is however very unlikely 115
is immense when compared 70
is imposed upon children 130
is imposed upon domestic 209
is imposed upon everyone 79
is imposed upon property 271
is imposed upon subjects 51
is increasing among american 44
is increasing among children 119
is increasing only slightly 66
is induced during infection 48
is induced upon exposure 53
is inferior when compared 122
is infused into patients 66
is injured most commonly 62
is insight into subjects 43
is jehovah from eternity 71
is kindled into enthusiasm 135
is largely made possible 261
is largely north american 49
is largely only apparent 40
is largely what happened 181
is legally your property 47
is liberty plus economic 54
is limited very strictly 54
is limited when compared 813
is locally most powerful 80
is locally very abundant 155
is located just adjacent 43
is located just northwest 313
is located just offshore 139
is located just opposite 195
is located just posterior 868
is located just proximal 226
is located just slightly 40
is located just southwest 154
is located just underneath 147
is located more caudally 68
is located more distally 162
is located more dorsally 65
is located most commonly 96
is located only slightly 61
is located some distance 4425
is lowered only slightly 102
is meaningful only relative 76
is measured from absolute 111
is measured from baseline 238
is measured from midnight 41
is measured more directly 76
is measured most commonly 96
is measured most directly 63
is minimal when compared 928
is minutes from downtown 75
is misleading when compared 52
is misused when employed 49
is morally more valuable 69
is moreover some evidence 53
is moreover very probable 54
is mounted some distance 56
is natural their interest 69
is nominal when compared 63
is notable when compared 57
is notably less frequent 46
is notably more frequent 61
is nowhere else attested 163
is nowhere else employed 44
is nowhere else mentioned 680
is nowhere else possible 50
is nowhere else recorded 113
is nowhere else referred 112
is nowhere even mentioned 61
is nowhere made explicit 378
is nowhere more absolute 52
is nowhere more abundant 164
is nowhere more apparent 10860
is nowhere more beautiful 117
is nowhere more charmingly 71
is nowhere more compelling 111
is nowhere more complete 87
is nowhere more critical 57
is nowhere more dangerous 83
is nowhere more directly 62
is nowhere more dramatic 101
is nowhere more eloquent 54
is nowhere more essential 131
is nowhere more explicit 254
is nowhere more forcibly 308
is nowhere more manifest 1964
is nowhere more markedly 83
is nowhere more obviously 60
is nowhere more palpable 84
is nowhere more poignant 78
is nowhere more powerful 114
is nowhere more profound 69
is nowhere more relevant 134
is nowhere more signally 45
is nowhere more strictly 66
is nowhere more strikingly 1614
is nowhere more urgently 43
is nowhere more valuable 61
is nowhere very abundant 201
is nowhere very numerous 76
is occupying much attention 58
is occupying their attention 57
is occupying your attention 47
is offered into evidence 663
is omitted among powerful 93
is omitted from analysis 54
is omitted from biography 80
is opposed free activity 204
is ordered from smallest 73
is outside their immediate 98
is outside their province 109
is painful upon pressure 49
is painful when injected 53
is payable from payments 92
is payable upon delivery 74
is peculiar when compared 54
is perfect only inasmuch 97
is perhaps also intended 127
is perhaps also possible 256
is perhaps also referred 40
is perhaps also relevant 268
is perhaps also surprising 56
is perhaps best achieved 555
is perhaps best analyzed 70
is perhaps best answered 418
is perhaps best assessed 89
is perhaps best attested 449
is perhaps best captured 1955
is perhaps best compared 237
is perhaps best confined 48
is perhaps best conveyed 730
is perhaps best depicted 108
is perhaps best effected 92
is perhaps best embodied 239
is perhaps best employed 43
is perhaps best entitled 56
is perhaps best equipped 65
is perhaps best examined 122
is perhaps best explored 122
is perhaps best imagined 44
is perhaps best observed 206
is perhaps best obtained 122
is perhaps best prepared 96
is perhaps best provided 97
is perhaps best recalled 48
is perhaps best referred 176
is perhaps best regarded 2778
is perhaps best rendered 436
is perhaps best reserved 223
is perhaps best resolved 86
is perhaps best typified 472
is perhaps even enhanced 51
is perhaps even possible 152
is perhaps even somewhat 40
is perhaps half finished 49
is perhaps just possible 405
is perhaps less accurate 133
is perhaps less affected 149
is perhaps less apparent 494
is perhaps less beautiful 57
is perhaps less commonly 166
is perhaps less compelling 133
is perhaps less complete 109
is perhaps less convincing 194
is perhaps less critical 132
is perhaps less dangerous 150
is perhaps less definite 41
is perhaps less directly 117
is perhaps less disturbing 89
is perhaps less dramatic 174
is perhaps less elevated 174
is perhaps less emphasis 42
is perhaps less essential 105
is perhaps less evidence 40
is perhaps less expected 249
is perhaps less explicit 70
is perhaps less frequent 208
is perhaps less generous 98
is perhaps less immediate 40
is perhaps less injurious 46
is perhaps less notorious 42
is perhaps less obviously 133
is perhaps less original 70
is perhaps less powerful 185
is perhaps less probable 80
is perhaps less profound 40
is perhaps less relevant 240
is perhaps less satisfying 127
is perhaps less specific 44
is perhaps less suitable 120
is perhaps less surprising 1945
is perhaps less valuable 107
is perhaps less vigorous 45
is perhaps made possible 100
is perhaps more abstract 45
is perhaps more abundant 229
is perhaps more academic 50
is perhaps more accurate 4569
is perhaps more adequate 135
is perhaps more advanced 331
is perhaps more affected 118
is perhaps more agreeable 112
is perhaps more ambitious 84
is perhaps more amenable 100
is perhaps more apparent 1762
is perhaps more apposite 113
is perhaps more arguable 52
is perhaps more attached 73
is perhaps more authentic 48
is perhaps more beautiful 368
is perhaps more brilliant 67
is perhaps more challenging 158
is perhaps more commonly 989
is perhaps more compelling 336
is perhaps more complete 214
is perhaps more confusion 46
is perhaps more conscious 110
is perhaps more constant 55
is perhaps more convincing 451
is perhaps more credible 173
is perhaps more critical 515
is perhaps more dangerous 903
is perhaps more decisive 76
is perhaps more definite 78
is perhaps more delicate 80
is perhaps more detailed 91
is perhaps more directly 551
is perhaps more distinct 41
is perhaps more disturbing 644
is perhaps more dominant 41
is perhaps more doubtful 476
is perhaps more dramatic 197
is perhaps more elevated 56
is perhaps more eloquent 133
is perhaps more emphasis 64
is perhaps more emphatic 46
is perhaps more entitled 50
is perhaps more essential 362
is perhaps more evidence 142
is perhaps more explicit 294
is perhaps more flexible 134
is perhaps more forceful 47
is perhaps more frequent 825
is perhaps more fruitful 487
is perhaps more generous 71
is perhaps more graceful 64
is perhaps more ignorant 51
is perhaps more immediate 76
is perhaps more inclined 219
is perhaps more indebted 196
is perhaps more inherent 56
is perhaps more injurious 74
is perhaps more insidious 188
is perhaps more interest 113
is perhaps more intimate 100
is perhaps more intriguing 169
is perhaps more involved 50
is perhaps more irritating 52
is perhaps more literary 50
is perhaps more numerous 174
is perhaps more obviously 249
is perhaps more original 168
is perhaps more perplexing 40
is perhaps more personal 103
is perhaps more poignant 86
is perhaps more positive 75
is perhaps more possible 150
is perhaps more powerful 393
is perhaps more probable 2803
is perhaps more probably 68
is perhaps more profound 199
is perhaps more properly 931
is perhaps more realistic 1130
is perhaps more relevant 1631
is perhaps more rigorous 64
is perhaps more romantic 56
is perhaps more satisfying 306
is perhaps more sensible 183
is perhaps more seriously 44
is perhaps more specific 280
is perhaps more strictly 278
is perhaps more strikingly 208
is perhaps more suitable 889
is perhaps more suitably 50
is perhaps more surprising 3759
is perhaps more symbolic 98
is perhaps more terrible 78
is perhaps more terrifying 68
is perhaps more tolerant 69
is perhaps more urgently 41
is perhaps more usefully 129
is perhaps more valuable 968
is perhaps most abundant 213
is perhaps most accurate 385
is perhaps most advanced 220
is perhaps most affected 105
is perhaps most apparent 3048
is perhaps most beautiful 117
is perhaps most challenging 53
is perhaps most cogently 143
is perhaps most commonly 3253
is perhaps most compelling 338
is perhaps most complete 91
is perhaps most convincing 99
is perhaps most critical 363
is perhaps most dangerous 103
is perhaps most directly 339
is perhaps most disturbing 684
is perhaps most dramatic 202
is perhaps most eloquent 46
is perhaps most essential 153
is perhaps most explicit 575
is perhaps most famously 266
is perhaps most forcibly 79
is perhaps most frequent 242
is perhaps most fruitful 75
is perhaps most intriguing 290
is perhaps most manifest 359
is perhaps most notorious 70
is perhaps most numerous 56
is perhaps most obnoxious 102
is perhaps most obviously 567
is perhaps most original 89
is perhaps most palpable 62
is perhaps most poignant 84
is perhaps most powerful 128
is perhaps most probable 508
is perhaps most profound 47
is perhaps most properly 106
is perhaps most realistic 73
is perhaps most relevant 693
is perhaps most renowned 111
is perhaps most satisfying 46
is perhaps most sensible 67
is perhaps most strikingly 1286
is perhaps most suitable 222
is perhaps most surprising 1464
is perhaps most urgently 73
is perhaps most usefully 209
is perhaps most valuable 638
is perhaps nothing surprising 63
is perhaps only apparent 199
is perhaps only exceeded 63
is perhaps only implicit 51
is perhaps only partially 97
is perhaps only possible 485
is perhaps only recently 63
is perhaps only slightly 238
is perhaps only surprising 63
is perhaps some confusion 102
is perhaps some evidence 269
is perhaps some interest 51
is perhaps some tendency 101
is perhaps some validity 40
is perhaps their strongest 51
is perhaps very slightly 42
is perhaps what accounts 58
is perhaps what explains 60
is perhaps what happened 113
is perhaps what prompted 76
is perhaps worth attempting 42
is perhaps worth clarifying 145
is perhaps worth commenting 360
is perhaps worth concluding 62
is perhaps worth describing 150
is perhaps worth digressing 73
is perhaps worth discussing 89
is perhaps worth explaining 115
is perhaps worth indicating 60
is perhaps worth preserving 207
is perhaps worth recounting 140
is perhaps worth reflecting 285
is perhaps worth reprinting 132
is perhaps worth suggesting 239
is popular among american 107
is popular among business 42
is popular among children 93
is popular among families 40
is popular among japanese 46
is popular among scholars 42
is popular among students 228
is popular among tourists 63
is preparing some surprise 85
is present during exercise 45
is present from infinity 134
is present more commonly 67
is present most commonly 98
is present when children 54
is present when patients 98
is pressed into intimate 63
is prevent good software 47
is printed from entirely 75
is providing such services 55
is providing these services 95
is providing those services 59
is quickly made apparent 54
is rapidly losing interest 47
is rapidly losing whatever 68
is rapidly making progress 52
is realized only partially 59
is receiving fair treatment 61
is receiving full attention 77
is receiving great attention 367
is receiving less attention 168
is receiving less emphasis 51
is receiving more attention 2819
is receiving more emphasis 135
is receiving most attention 117
is receiving much attention 2534
is receiving much interest 41
is receiving some attention 453
is receiving their attention 49
is receiving wide attention 251
is reduced during anesthesia 93
is reduced during exercise 146
is reduced from eighteen 44
is reduced from fourteen 47
is reduced from infinity 129
is reduced only slightly 743
is reduced very slightly 51
is reduced when children 55
is reduced when compared 543
is reduced when patients 67
is refined into gasoline 177
is related more directly 481
is related most directly 163
is related only remotely 42
is related seem probable 46
is related very directly 52
is related what happened 68
is released during allergic 56
is released during chemical 47
is released during digestion 107
is released during exercise 65
is released during ovulation 230
is released during oxidation 52
is released during platelet 107
is released from cellular 53
is released from chemical 45
is released from cortical 89
is released from cultured 43
is released from detention 350
is released from glycogen 148
is released from granules 40
is released from hospital 151
is released from infected 340
is released from internal 70
is released from isolated 153
is released from isolation 125
is released from liability 2651
is released from membrane 560
is released from military 54
is released from nitrogen 43
is released from personal 96
is released from platelet 146
is released from pressure 439
is released from skeletal 78
is released from specific 47
is released from synaptic 117
is released from vascular 115
is released from vesicles 155
is released upon platelet 44
is released when hydrogen 112
is remoter from sensation 74
is removed during processing 838
is removed during secretion 47
is removed during treatment 51
is removed from adjacent 45
is removed from conscious 54
is removed from contexts 43
is removed from everyday 160
is removed from exposure 250
is removed from immediate 148
is removed from isolation 89
is removed from operation 89
is removed from ordinary 215
is removed from parental 87
is removed from personal 51
is removed from physical 81
is removed from politics 179
is removed from underneath 260
is removed some distance 236
is removed upon suspicion 97
is removed when drainage 107
is repeated many hundreds 63
is repeated many thousands 74
is reporting what happened 45
is retired from business 120
is revealed more directly 41
is revealed most directly 91
is revealed most obviously 79
is revealed most strikingly 180
is revealed only partially 57
is revealed very strikingly 46
is rightly much insisted 40
is roughly three quarters 42
is roughly what happened 331
is secured from weariness 64
is shifted from property 49
is shifted only slightly 132
is shifted very slightly 48
is shipped from calcutta 72
is shorter when compared 50
is shouted forth martially 56
is similar among children 52
is similar among patients 47
is smaller when compared 199
is socially more valuable 106
is socially well adjusted 107
is society when regarded 236
is somehow less relevant 62
is somehow less valuable 67
is somehow more accurate 52
is somehow more authentic 142
is somehow more beautiful 48
is somehow more powerful 87
is somehow more profound 46
is somehow more satisfying 65
is somehow more valuable 105
is startling when compared 96
is steadily making progress 112
is stirred into activity 198
is striated like skeletal 82
is suffering from adenoids 44
is suffering from advanced 336
is suffering from arrested 77
is suffering from arthritis 374
is suffering from bronchial 61
is suffering from cataract 41
is suffering from cerebral 185
is suffering from clinical 129
is suffering from complete 62
is suffering from confusion 45
is suffering from congestion 104
is suffering from coronary 47
is suffering from dangerous 41
is suffering from debility 48
is suffering from delirium 449
is suffering from delusions 509
is suffering from diphtheria 67
is suffering from dyspepsia 139
is suffering from economic 202
is suffering from emotional 261
is suffering from epilepsy 370
is suffering from exposure 102
is suffering from financial 140
is suffering from frequent 48
is suffering from gonorrhea 47
is suffering from headaches 64
is suffering from illusions 82
is suffering from increased 59
is suffering from infection 47
is suffering from inflation 237
is suffering from injuries 48
is suffering from insanity 100
is suffering from internal 306
is suffering from jaundice 288
is suffering from meningitis 47
is suffering from moderate 56
is suffering from multiple 224
is suffering from muscular 72
is suffering from narration 116
is suffering from negative 43
is suffering from neuralgia 81
is suffering from numerous 45
is suffering from overwork 238
is suffering from paranoid 62
is suffering from physical 835
is suffering from pneumonia 320
is suffering from pollution 89
is suffering from pressure 40
is suffering from problems 103
is suffering from profound 56
is suffering from prolonged 167
is suffering from religious 58
is suffering from retention 157
is suffering from scarcity 42
is suffering from senility 46
is suffering from shortage 86
is suffering from sickness 251
is suffering from smallpox 168
is suffering from symptoms 207
is suffering from syphilis 622
is suffering from terminal 273
is suffering from terrible 52
is suffering from toothache 248
is suffering very severely 46
is superior when compared 99
is taxable when actually 52
is taxable when received 462
is tricked into professing 103
is unknown what happened 150
is unusual among american 122
is unusual among developing 54
is unusual among japanese 43
is unusual among primates 68
is unusual when compared 322
is useless when daylight 58
is ushered into eternity 68
is usually also affected 133
is usually also included 165
is usually also increased 43
is usually also involved 194
is usually also obtained 45
is usually also possible 171
is usually also provided 196
is usually also referred 48
is usually also regarded 44
is usually also required 267
is usually best achieved 511
is usually best assessed 53
is usually best detected 83
is usually best effected 102
is usually best equipped 138
is usually best observed 61
is usually best obtained 242
is usually best practice 60
is usually best provided 111
is usually best received 106
is usually best recorded 42
is usually best reserved 50
is usually clear evidence 79
is usually dark greenish 43
is usually done annually 96
is usually done directly 202
is usually done entirely 59
is usually done initially 63
is usually done manually 939
is usually done mentally 71
is usually done nowadays 50
is usually done outdoors 94
is usually done secretly 54
is usually done silently 42
is usually done verbally 56
is usually done visually 44
is usually done whenever 42
is usually from december 62
is usually from eighteen 97
is usually from november 56
is usually full recovery 59
is usually good business 134
is usually good evidence 262
is usually good practice 1370
is usually good provided 48
is usually good strategy 56
is usually great compared 47
is usually held annually 71
is usually held constant 359
is usually high compared 115
is usually high relative 49
is usually just referred 94
is usually just slightly 70
is usually kept constant 579
is usually kept separate 207
is usually kept slightly 45
is usually laid directly 64
is usually least affected 96
is usually left attached 84
is usually left entirely 200
is usually left implicit 204
is usually left unchanged 44
is usually left unspoken 46
is usually left unstated 74
is usually left untreated 75
is usually less abundant 285
is usually less accurate 311
is usually less affected 658
is usually less apparent 103
is usually less complete 202
is usually less conflict 87
is usually less critical 181
is usually less dangerous 131
is usually less definite 67
is usually less detailed 95
is usually less distinct 148
is usually less disturbing 99
is usually less dramatic 292
is usually less emphasis 55
is usually less explicit 72
is usually less flexible 79
is usually less frequent 223
is usually less intimate 42
is usually less involved 141
is usually less powerful 89
is usually less profound 86
is usually less relevant 40
is usually less satisfying 125
is usually less severely 93
is usually less specific 166
is usually less valuable 80
is usually less vigorous 82
is usually less virulent 58
is usually less volatile 54
is usually made apparent 99
is usually made circular 103
is usually made contingent 123
is usually made directly 262
is usually made entirely 108
is usually made explicit 199
is usually made manifest 230
is usually made parallel 64
is usually made possible 303
is usually made slightly 206
is usually made somewhat 202
is usually made straight 42
is usually many thousands 83
is usually mild compared 52
is usually more abstract 95
is usually more abundant 1074
is usually more accurate 1910
is usually more actively 40
is usually more advanced 734
is usually more affected 894
is usually more agreeable 87
is usually more alkaline 47
is usually more amenable 145
is usually more apparent 766
is usually more beautiful 68
is usually more brilliant 63
is usually more cellular 117
