if after due deliberation 42
in which that organization 532
in which that performance 309
in which that personality 227
in which that perspective 97
in which that philosopher 302
in which that possibility 130
in which that potentiality 44
in which that proclamation 45
in which that relationship 959
in which that requirement 66
in which that respectable 96
in which that satisfaction 65
in which that scholarship 40
in which that sensibility 45
in which that sovereignty 103
in which that understanding 511
in which that unfortunate 369
in which they accommodate 157
in which they accompanied 148
in which they accumulated 306
in which they acknowledge 975
in which they alternately 404
in which they anticipated 436
in which they apprehended 165
in which they appropriated 150
in which they approximate 514
in which they arbitrarily 45
in which they articulated 361
in which they ascertained 101
in which they assiduously 42
in which they assimilated 107
in which they categorized 59
in which they cognitively 41
in which they collaborate 332
in which they commemorate 69
in which they communicate 2482
in which they concentrate 444
in which they confidently 166
in which they congratulate 68
in which they consolidate 41
in which they constituted 874
in which they constructed 666
in which they contemplate 425
in which they continually 665
in which they contributed 1069
in which they coordinated 44
in which they crystallize 158
in which they customarily 371
in which they deliberated 218
in which they demonstrate 1134
in which they desperately 92
in which they disapproved 101
in which they disbelieved 57
in which they disembarked 47
in which they disregarded 62
in which they disseminate 65
in which they distinguished 519
in which they distributed 271
in which they effectively 278
in which they elaborately 76
in which they empirically 49
in which they encountered 962
in which they enlightened 48
in which they entertained 375
in which they established 2042
in which they exaggerated 127
in which they exemplified 61
in which they experienced 2222
in which they facilitated 124
in which they foregathered 59
in which they fortunately 89
in which they harmoniously 41
in which they highlighted 105
in which they hypothesized 75
in which they illustrated 90
in which they impersonate 61
in which they implemented 195
in which they incessantly 193
in which they incorporate 450
in which they interlarded 49
in which they internalize 94
in which they interpreted 1063
in which they interrelate 1045
in which they interrogate 42
in which they intersected 56
in which they interviewed 423
in which they investigate 321
in which they manipulated 503
in which they manufacture 256
in which they momentarily 68
in which they necessarily 617
in which they nevertheless 233
in which they obstinately 127
in which they occasionally 928
in which they outnumbered 119
in which they painstakingly 42
in which they participate 22072
in which they passionately 212
in which they periodically 123
in which they permanently 188
in which they perpetrated 69
in which they perpetually 118
in which they perpetuated 84
in which they practically 256
in which they precipitate 99
in which they predominate 1972
in which they principally 374
in which they professedly 51
in which they proliferate 190
in which they promulgated 63
in which they purportedly 101
in which they rationalized 42
in which they recommended 1409
in which they reconstruct 92
in which they reluctantly 58
in which they remonstrate 73
in which they represented 2570
in which they scrutinized 40
in which they selectively 80
in which they slaughtered 103
in which they subordinate 55
in which they substituted 109
in which they supplicated 57
in which they surrendered 317
in which they temporarily 387
in which they theoretically 51
in which they transferred 171
in which they transformed 182
in which they transmitted 101
in which they transported 236
in which they unanimously 331
in which they undoubtedly 273
in which they universally 94
in which they voluntarily 443
in which they volunteered 144
in which things everlastingly 68
in which things participate 108
in which this abnormality 93
in which this acceleration 53
in which this accumulated 62
in which this accumulation 163
in which this achievement 174
in which this adventurous 65
in which this alternative 640
in which this ambivalence 136
in which this anticipation 44
in which this appointment 124
in which this apprehension 50
in which this appropriation 99
in which this aristarchus 48
in which this articulation 91
in which this assimilation 53
in which this bibliography 44
in which this catastrophe 134
in which this certificate 48
in which this civilization 112
in which this coincidence 153
in which this commandment 167
in which this comparative 55
in which this compensation 96
in which this complicated 256
in which this complication 496
in which this condemnation 46
in which this condensation 56
in which this consecration 43
in which this consequence 83
in which this consistency 64
in which this constituent 113
in which this constitutes 66
in which this constitution 424
in which this construction 546
in which this consultation 63
in which this consummation 67
in which this contributes 59
in which this contribution 286
in which this contrivance 45
in which this controversy 655
in which this conventional 43
in which this convergence 96
in which this conversation 819
in which this cooperative 99
in which this coordination 135
in which this degeneration 74
in which this deliverance 62
in which this denomination 51
in which this destructive 88
in which this deterioration 65
in which this development 4689
in which this differential 233
in which this disagreeable 104
in which this discrepancy 202
in which this dissertation 126
in which this distinctive 137
in which this distinguished 763
in which this distribution 551
in which this disturbance 210
in which this ecclesiastic 40
in which this emancipation 87
in which this enlargement 55
in which this enlightened 44
in which this environment 180
in which this equilibrium 260
in which this equivalence 89
in which this evolutionary 60
in which this expenditure 137
in which this experienced 42
in which this exploitation 135
in which this flexibility 97
in which this fundamental 761
in which this grammatical 44
in which this hypothetical 87
in which this illumination 84
in which this illustration 136
in which this imperfection 72
in which this improvement 291
in which this independent 75
in which this inflammation 47
in which this inheritance 78
in which this instability 78
in which this instinctive 80
in which this intelligent 93
in which this intercourse 72
in which this intermediate 61
in which this intersection 69
in which this intervention 235
in which this intolerance 59
in which this introduction 116
in which this involvement 156
in which this jurisdiction 321
in which this legislative 55
in which this magnificent 169
in which this maintenance 85
in which this manipulation 70
in which this manufacture 108
in which this masterpiece 77
in which this mathematical 62
in which this mobilization 47
in which this modification 274
in which this mythological 56
in which this notification 150
in which this omnipresent 40
in which this opportunity 205
in which this organization 801
in which this paradoxical 68
in which this parallelism 90
in which this partnership 95
in which this performance 279
in which this persistence 147
in which this personality 165
in which this perspective 326
in which this philosopher 520
in which this philosophic 55
in which this picturesque 41
in which this polarization 40
in which this possibility 762
in which this potentiality 131
in which this predicament 79
in which this preliminary 130
in which this preoccupation 84
in which this prerogative 176
in which this prescription 51
in which this presentation 130
in which this probability 158
in which this problematic 78
in which this proclamation 125
in which this professional 113
in which this progressive 147
in which this pronunciation 49
in which this proportional 208
in which this purification 48
in which this redefinition 56
in which this relationship 3352
in which this replacement 92
in which this reproduction 57
in which this requirement 836
in which this resemblance 203
in which this respectable 44
in which this restrictive 71
in which this restructuring 125
in which this satisfaction 69
in which this scholarship 48
in which this sensibility 93
in which this sensitivity 49
in which this significant 101
in which this simultaneous 52
in which this socialization 47
in which this sovereignty 69
in which this specificity 49
in which this speculative 52
in which this substitution 246
in which this superstition 203
in which this temperature 261
in which this terminology 167
in which this transitional 65
in which this transmission 206
in which this triumvirate 87
in which this troublesome 59
in which this uncertainty 159
in which this understanding 1419
in which this unfortunate 537
in which two adolescents 43
in which two adversaries 85
in which two allegorical 40
in which two alternative 470
in which two antagonists 108
in which two applications 60
in which two chimpanzees 49
in which two chromosomes 171
in which two commodities 265
in which two communities 109
in which two competitors 113
in which two consecutive 413
in which two contestants 207
in which two coordinates 47
in which two corporations 136
in which two corresponding 105
in which two departments 50
in which two differently 46
in which two distinctive 47
in which two distinguished 73
in which two equivalents 104
in which two experienced 133
in which two experiments 44
in which two frequencies 57
in which two fundamental 168
in which two genetically 95
in which two governments 174
in which two hemispheres 56
in which two hydrocarbon 161
in which two independent 1165
in which two individuals 2599
in which two institutions 61
in which two instruments 114
in which two intermediate 64
in which two measurements 66
in which two microphones 53
in which two particulars 42
in which two photographs 81
in which two professional 84
in which two propositions 220
in which two significant 65
in which two simultaneous 104
in which two superpowers 166
in which two transactions 65
in which two transistors 95
in which was accumulated 86
in which was conspicuous 72
in which was constructed 100
in which was established 344
in which was experienced 41
in which was illustrated 51
in which was inaugurated 102
in which was promulgated 40
in which was recommended 100
in which was represented 741
in which with probability 51
in which you acknowledge 487
in which you alternately 42
in which you anticipated 41
in which you communicate 1400
in which you concentrate 264
in which you congratulate 89
in which you constructed 41
in which you contemplate 158
in which you continually 141
in which you contributed 52
in which you demonstrate 601
in which you distinguished 197
in which you encountered 169
in which you established 55
in which you experienced 840
in which you incorporate 246
in which you interpreted 61
in which you investigate 98
in which you nevertheless 46
in which you occasionally 137
in which you participate 2970
in which you recommended 83
in which you represented 121
in which you slaughtered 44
in which you temporarily 72
in which you voluntarily 59
in white and accompanied 117
in white lead manufacture 53
in wills and conveyances 107
in wills and inventories 656
in wills and settlements 155
in winning and consolidating 59
in women and achievement 230
in women and adolescents 83
in women and colonization 377
in women and development 698
in women and exploitation 736
in women and infertility 43
in women and masculinity 48
in women and occasionally 60
in women and performance 182
in women and philanthropy 63
in women and prostitution 425
in women and sovereignty 92
in women for prostitution 448
in women who experienced 411
in women who participate 90
in women with complicated 51
in women with constipation 43
in women with established 1500
in women with generalized 172
in women with gynecologic 284
in women with hypertension 858
in women with infertility 928
in women with interstitial 87
in women with intractable 60
in women with osteoporosis 1671
in women with pathological 63
in women with progressive 41
in women with significant 226
in women with symptomatic 259
in women with unexplained 737
in woods and shrubberies 84
in woody and mountainous 40
in words and arrangements 65
in words and chauvinists 68
in words and combinations 41
in words and consecutive 55
in words and construction 66
in words and conversation 53
in words and countenance 47
in words and disputations 67
in words and grammatical 499
in words and illustrated 51
in words and illustration 43
in words and imperialists 93
in words and mathematical 53
in words and photographs 1616
in words and pronunciation 42
in words and propositions 302
in words and publications 58
in words are represented 50
in words nor contravened 42
in words that anticipated 165
in words that communicate 59
in words that reverberate 45
in words they acknowledge 46
in working and communicating 62
in working and maintenance 80
in working for improvement 47
in working out adjustments 70
in working out alternative 143
in working out arrangements 377
in working out complicated 51
in working out compromises 208
in working out cooperative 71
in working out differences 149
in working out mathematical 90
in working with adolescents 1311
in working with alternative 40
in working with chronically 253
in working with communities 481
in working with consultants 97
in working with contractors 42
in working with corporations 44
in working with delinquents 146
in working with electricity 130
in working with established 53
in working with governments 110
in working with handicapped 494
in working with independent 53
in working with individuals 2537
in working with institutions 61
in working with involuntary 61
in working with legislators 54
in working with mathematical 92
in working with personality 125
in working with professional 135
in working with prospective 65
in working with supervisors 55
in working with traumatized 289
in works and emergencies 47
in works not professedly 115
in world cup competitions 64
in woven and embroidered 49
in writing and accompanied 490
in writing and administering 132
in writing and communicate 99
in writing and communicating 73
in writing and conspicuous 409
in writing and conversation 1555
in writing and disseminating 60
in writing and distributed 445
in writing and illumination 84
in writing and illustration 118
in writing and performance 277
in writing and photography 284
in writing and presentation 87
in writing and promulgated 54
in writing and pronunciation 72
in writing and transmitted 156
in writing and understanding 175
in writing for instruments 88
in writing for presentation 59
in writing for professional 71
in writing for registration 74
in writing for transmission 46
in writing her dissertation 47
in writing his dissertation 229
in writing his experiences 45
in writing his masterpiece 117
in writing his observations 91
in writing job descriptions 352
in writing that independent 313
in writing that unavoidable 233
in writing this dissertation 409
in writing this introduction 371
in writing with particulars 54
in yards and playgrounds 42
in yeasts and filamentous 125
ion reacts with bicarbonate 96
is about being comfortable 76
is about being established 107
is about being responsible 82
is about her relationship 67
is about his experiences 119
is about his personality 40
is about his relationship 86
is about how governments 57
is about how individuals 157
is about one microsecond 134
is about one millisecond 70
is about our relationship 277
is about our understanding 40
is about six centimeters 45
is about ten centimeters 101
is about that relationship 42
is about this relationship 40
is about two centimeters 157
is about two millimeters 151
is above all conspicuous 101
is above all conventional 90
is above all differences 51
is above all distasteful 60
is above all distinctions 131
is above all distinguished 106
is above all distressful 125
is above all exemplified 41
is above all institutions 68
is above all perceptible 55
is above all possibility 43
is above all represented 86
is above all responsible 220
is above all significant 128
is above all understanding 194
is above and independent 186
is above its equilibrium 608
is above its fundamental 48
is above our understanding 433
is above that corresponding 51
is above that temperature 83
is above this temperature 138
is acrid and disagreeable 101
is acute and accompanied 119
is acute and intelligent 61
is acute and progressive 53
is added and fermentation 155
is added for convenience 189
is added for fermentation 122
is added for preservation 93
is after all conceivable 70
is after all responsible 115
is after all significant 46
is after all unnecessary 46
is after his resurrection 43
is again being transformed 40
is again not necessarily 129
is again not significant 173
is aided and accelerated 144
is alert and comfortable 42
is alert and cooperative 660
is alert and intelligent 206
is alert and progressive 76
is alien and destructive 89
is alien and indifferent 46
is alien and inoperative 41
is alive and continually 40
is alive and intelligent 184
is alive and progressive 56
is alive with butterflies 62
is alive with possibility 74
is alive with restaurants 51
is alone and exclusively 100
is alone and unprotected 142
is amazing how differently 57
is amazing how disagreeable 172
is ample and comfortable 58
is ample for agriculture 43
is amusing and instructive 639
is amusing and significant 44
is anything but advantageous 53
is anything but comfortable 408
is anything but commendable 92
is anything but commonplace 406
is anything but conspicuous 46
is anything but conventional 816
is anything but disagreeable 137
is anything but hypothetical 62
is anything but independent 131
is anything but indifferent 252
is anything but intelligent 51
is anything but irrevocable 51
is anything but perfunctory 42
is anything but pessimistic 98
is anything but picturesque 133
is anything but politically 56
is anything but predictable 355
is anything but prepossessing 389
is anything but professional 62
is anything but progressive 75
is anything but respectable 61
is anything but sentimental 184
is anything but spectacular 53
is anything but superfluous 63
is anything but symmetrical 57
is anything but transparent 270
is anything but unambiguous 108
is anything but unequivocal 88
is anything but unimportant 50
is anything but uninteresting 40
is anything but universally 45
is anything that contributes 103
is anything that corresponds 91
is anything that distinguishes 197
is armed and disciplined 87
is asked for confirmation 43
is asked for forgiveness 43
is author and illustrator 58
is awake and comfortable 46
is awake and cooperative 308
is aware and appreciative 61
is aware and understands 93
is aware that differences 76
is aware that individuals 63
is aware that mathematical 51
is based are fundamental 63
is based are illustrated 65
is based are necessarily 63
is based are questionable 43
is based are universally 46
is based not exclusively 67
is based not necessarily 60
is based too exclusively 112
is based was commissioned 66
is basic and foundational 52
is basic and fundamental 914
is basic for understanding 585
is bathed with perspiration 175
is begging for forgiveness 66
is begun with jurisdiction 52
is below its equilibrium 629
is below that corresponding 119
is below that recommended 55
is below that temperature 66
is below this temperature 149
is beset with ambiguities 88
is beset with applications 40
is beset with fundamental 41
is beset with innumerable 407
is beset with insuperable 130
is beset with longitudinal 42
is beset with uncertainty 261
is binding and irrevocable 301
is black with conspicuous 54
is bland and uninteresting 64
is blind and destructive 59
is blind and indifferent 54
is blind and instinctive 49
is blind and purposeless 81
is borne out empirically 179
is bosnia and herzegovina 188
is bound and constrained 58
is bound and transported 73
is brave and independent 67
is brave and intelligent 140
is brave and magnanimous 56
is brave and resourceful 81
is brief and descriptive 63
is brief and fragmentary 138
is brief and informative 45
is brief and necessarily 47
is brief and perfunctory 118
is brief and unambiguous 68
is brief and unimportant 47
is brief but informative 126
is brief but significant 122
is broad and complicated 62
is broad and conspicuous 50
is broad and cylindrical 42
is broad and diversified 100
is broad and encompasses 401
is broad and fundamental 44
is broad and unqualified 53
is brown and conspicuous 43
is built and consecrated 51
is built and constructed 48
is built and established 60
is built and individuals 46
is built are transmitted 50
is built for immortality 101
is built with mathematical 40
is cause and consequence 111
is cause for apprehension 231
is cause for felicitation 69
is cause for replacement 76
is cause for satisfaction 392
is cause for significant 55
is cause for thankfulness 360
is change and development 147
is change and uncertainty 61
is changing and impermanent 178
is changing his environment 47
is changing our relationship 45
is changing our understanding 158
is changing with temperature 93
is cited and interpreted 68
is close and affectionate 77
is close and confidential 47
is close and instructive 65
is close and significant 42
is coded and transferred 49
is coded and transmitted 303
is coded for transmission 51
is coeval with christianity 123
is coeval with civilization 75
is crude and approximate 41
is crude and commonplace 48
is crude and ineffective 45
is crude and inefficient 75
is crude and insensitive 59
is crude and rudimentary 42
is crude and undeveloped 122
is cruel and bloodthirsty 73
is cruel and destructive 190
is cruel and disgraceful 46
is cruel and indifferent 58
is cruel and insensitive 52
is cruel and remorseless 47
is cruel and unnecessary 436
is cruel and unreasonable 62
is deadly and destructive 86
is dirty and dilapidated 105
is dirty and disagreeable 181
is doubt and controversy 46
is doubt and uncertainty 371
is drawn for convenience 94
is drawn off aseptically 54
is drawn off periodically 170
is drawn with mathematical 52
is drawn with probability 116
is drawn with replacement 373
is dreary and uninteresting 52
is dried and incinerated 56
is dried and transferred 70
is earned and distributed 47
is easier for adolescents 44
is easier for christianity 45
is easier for governments 258
is easier for individuals 412
is easier for programmers 94
is easier for respondents 121
is easier than construction 160
is easier than conventional 54
is easier than discernment 87
is easier than understanding 244
is easily and comfortably 99
is easily and effectively 295
is easily and effectually 65
is easily and efficiently 252
is easily and objectively 69
is easily and permanently 95
is easily and universally 44
is echoed and intensified 46
is edema and inflammation 45
is either being constructed 104
is either not established 94
is either not practicable 132
is either not represented 73
is either not significant 108
is either too complicated 203
is either too restrictive 70
is empty and disappointing 59
is empty and ineffective 72
is empty with probability 54
is engaging and informative 62
is equal and independent 84
is equal and simultaneous 83
is erect and independent 45
is every day exemplified 46
is every day experienced 131
is every day illustrated 45
is every way unfortunate 137
is faced with alternative 375
is faced with annihilation 46
is faced with complicated 45
is faced with constraints 75
is faced with fundamental 80
is faced with innumerable 137
is faced with insuperable 71
is faced with restrictions 45
is faced with significant 245
is faced with uncertainty 317
is faced with understanding 124
is faint and disagreeable 45
is false and blasphemous 78
is false and contradicts 42
is false and counterfeit 496
is false and destructive 152
is false and exaggerated 179
is false and extravagant 43
is false and meretricious 50
is false and mischievous 273
is false and sentimental 59
is false and unnecessary 47
is false and unreasonable 45
is fiery and magnificent 206
is filed and understands 70
is filed for registration 90
is filed for transmission 47
is final and constitutes 42
is final and independent 72
is final and irremediable 99
is final and irreparable 79
is final and irrevocable 1421
is final and unalterable 155
is final for confirmation 121
is finding its satisfaction 61
is finding new applications 133
is first and fundamental 136
is first and principally 410
is first being established 88
is first being implemented 43
is fishing for compliments 205
is fixed and ascertained 149
is fixed and corresponds 84
is fixed and determinate 625
is fixed and established 355
is fixed and independent 785
is fixed and irrevocable 177
is fixed and perpetuated 43
is fixed and predictable 148
is fixed and represented 70
is fixed and unalterable 1326
is fixed for convenience 43
is fixed for performance 202
is fluid and electrolyte 550
is fluid and transparent 69
is folly and superstition 50
is found and established 55
is found and experienced 45
is found and highlighted 45
is found and implemented 52
is found that corresponding 59
is found that corresponds 226
is found that development 50
is found that differences 135
is found that electricity 52
is found that equilibrium 138
is found that individuals 239
is found that intermediate 41
is found that measurements 56
is found that occasionally 60
is found that performance 73
is found that practically 294
is found that significant 142
is found that temperature 269
is found this significant 40
is found too troublesome 54
is found who understands 48
is found with conventional 42
is found with probability 65
is fresh and distinctive 45
is fresh and imaginative 74
is fresh and independent 68
is fresh and picturesque 46
is fully and effectively 241
is fully and effectually 61
is fully and efficiently 134
is fully and elaborately 52
is fully and excellently 44
is fully and exclusively 305
is fully and exquisitely 41
is fully and graphically 61
is fully and permanently 110
is fully and undoubtedly 61
is fully and universally 73
is genial and consolatory 51
is getting too complicated 860
is given and experienced 43
is given and illustrated 215
is given and independent 59
is given and interpreted 59
is given and unalterable 76
is given any opportunity 50
is given for achievement 77
is given for agriculture 66
is given for comparative 108
is given for construction 81
is given for convenience 321
is given for development 139
is given for distinguished 79
is given for illustration 319
is given for improvement 53
is given for independent 62
is given for individuals 83
is given for maintenance 119
is given for manufacturing 42
is given for notification 45
is given for performance 96
is given for professional 66
is given for prophylaxis 86
is given for regeneration 53
is given for significant 50
is given for understanding 123
is given his instructions 63
is given his opportunity 76
is given its distinctive 137
is given its instructions 40
is given its opportunity 105
is given its organization 47
is given off plentifully 58
is given one opportunity 40
is given out alternately 52
is given that illustrates 81
is given that opportunity 59
is given this opportunity 139
is given with instructions 45
is given with reservations 47
is glowing with illumination 42
is grace and forgiveness 50
is grand and magnificent 346
is grand and picturesque 300
is greed and selfishness 66
is gross and intolerable 53
is growing and consolidating 46
is grown and distributed 47
is grown for subsistence 51
is grown too incredulous 132
is growth and development 1502
is growth and reproduction 55
is guilt and delinquency 71
is happy and comfortable 412
is harsh and disagreeable 359
is harsh and unpalatable 44
is harsh and unreasonable 90
is headed for catastrophe 104
is healthy and comfortable 115
is healthy and intelligent 64
is healthy and progressive 80
is heaped with multifarious 72
is heated and accelerated 109
is heated and pressurized 169
is heated and transferred 42
is heated its temperature 109
is heated with electricity 55
is hence not necessarily 71
is hilly and mountainous 1918
is hilly and picturesque 144
is holding him responsible 42
is holding them accountable 165
is holding you accountable 134
is holding you responsible 84
is homey and comfortable 58
is hoped and anticipated 118
is hoped and confidently 57
is hoped that arrangements 209
is hoped that comparative 45
is hoped that comparisons 40
is hoped that construction 114
is hoped that development 231
is hoped that differences 63
is hoped that experiments 132
is hoped that governments 74
is hoped that improvement 79
is hoped that individuals 243
is hoped that instructors 102
is hoped that intelligent 73
is hoped that observations 86
is hoped that presentation 55
is hoped that professional 72
is hoped that prospective 75
is hoped that significant 111
is hoped that understanding 344
is humid and subtropical 115
is hunger and malnutrition 64
is inept and contumacious 46
is knowing and intelligent 182
is knowing and understanding 464
is known and anticipated 42
is known and apprehended 62
is known and ascertained 117
is known and comfortable 115
is known and conjectured 74
is known and corresponds 64
is known and distinguished 1388
is known and established 491
is known and experienced 1237
is known and identifiable 51
is known and independent 65
is known and interpreted 51
is known and permissible 81
is known and predictable 206
is known and represented 120
is known and universally 59
is known for convenience 71
is known for incorporating 42
is known for manufacturing 116
is known for spectacular 63
is known that agriculture 41
is known that atmospheric 105
is known that charlemagne 75
is known that chlorophyll 102
is known that cholesterol 253
is known that christianity 92
is known that conventional 76
is known that development 80
is known that differences 176
is known that dislocations 54
is known that distinguished 40
is known that electricity 61
is known that epinephrine 52
is known that erythrocytes 42
is known that fluctuations 55
is known that hypertension 60
is known that individuals 589
is known that inflammation 42
is known that interactions 67
is known that intravenous 44
is known that introduction 42
is known that lymphocytes 90
is known that macrophages 112
is known that malnutrition 75
is known that michelangelo 105
is known that mitochondria 80
is known that occasionally 74
is known that performance 115
is known that practically 155
is known that professional 60
is known that replacement 40
is known that respiratory 43
is known that sensitivity 52
is known that significant 178
is known that substitution 41
is known that temperature 544
is known that unsaturated 51
is known with approximate 45
is known with comparative 43
is known with probability 43
is laden with ambiguities 56
is laden with connotations 51
is laden with implications 83
is laden with uncertainty 61
is large and comfortable 877
is large and comfortably 51
is large and complicated 1542
is large and conspicuous 727
is large and constitutes 47
is large and continually 91
is large and corresponds 41
is large and cylindrical 102
is large and distinctive 42
is large and distributed 92
is large and diversified 579
is large and encompasses 73
is large and guilelessly 50
is large and independent 80
is large and irregularly 265
is large and magnificent 250
is large and picturesque 51
is large and protuberant 95
is large and respectable 120
is large and significant 621
is large and symmetrical 84
is large and symptomatic 45
is later than deuteronomy 125
is learning and development 43
is learning and understanding 93
is legal and conventional 227
is legal and permissible 115
is lengthy and complicated 804
is liable and responsible 154
is liable for assessments 84
is liable for compensation 665
is liable for contribution 130
is liable for infringements 73
is liable for maintenance 107
is liable for malpractice 212
is liable for necessaries 898
is liable for negligently 166
is liable for partnership 186
is liable for performance 47
is liable for satisfaction 51
is liable for unauthorized 99
is light and blessedness 44
is light and comfortable 215
is light and inexpensive 131
is light and transparent 275
is light and troublesome 46
is linear and corresponds 52
is linear and independent 202
is linear and predictable 70
is linear and progressive 191
is linear and proportional 115
is linear and symmetrical 108
is linear with temperature 741
is lined with bookshelves 186
is lined with comfortable 44
is lined with cylindrical 144
is lined with flagellated 58
is lined with hydrophobic 163
is lined with innumerable 68
is lined with magnificent 221
is lined with photographs 161
is lined with picturesque 93
is lined with polyethylene 51
is lined with renaissance 67
is lined with respiratory 525
is lined with restaurants 677
is lined with transitional 426
is lived and experienced 2013
is lived and interpreted 64
is local and conventional 57
is local and independent 43
is local law enforcement 43
is lofty and mountainous 99
is lofty and precipitous 125
is longer than anticipated 140
is looking for advancement 40
is looking for alternative 340
is looking for confirmation 136
is looking for consistency 87
is looking for differences 193
is looking for experienced 165
is looking for explanations 82
is looking for improvement 66
is looking for individuals 143
is looking for investments 54
is looking for satisfaction 60
is looking for significant 62
is looking for understanding 51
is loose and comfortable 176
is lower for individuals 97
is lower than alternative 43
is lower than anticipated 1022
is lower than atmospheric 584
is lower than competitors 48
is lower than conventional 127
is lower than corresponding 77
is lower than equilibrium 45
is lower than recommended 168
is lower than replacement 59
is loyal and affectionate 91
is loyal and progressive 72
is lucid and informative 61
is lucid and instructive 41
is madly and dishonestly 42
is manly and independent 46
is meager and fragmentary 53
is meeting its commitments 75
is meeting its performance 75
is meeting this requirement 52
is mercy and forgiveness 454
is messy and complicated 115
is mined and transported 112
is mingled with apprehension 42
is missing and unaccounted 55
is missing his opportunity 49
is mixed and centrifuged 167
is mixed and complicated 126
is mixed and distributed 48
is mixed with apprehension 61
is mixed with atmospheric 183
is mixed with carbonaceous 51
is mixed with combustible 51
is mixed with erythrocytes 53
is mixed with quicksilver 65
is moist with perspiration 173
is moved and transformed 47
is naive and impractical 43
is naive and instinctive 43
is naive and sentimental 40
is naked and defenseless 40
is named with significant 101
is nearly all mountainous 125
is nearly all redissolved 52
is nearly that corresponding 41
is neatly and comfortably 84
is never any disturbance 73
is never any improvement 42
is never any interruption 75
is never any opportunity 45
is never any possibility 369
is never any satisfaction 55
is never any significant 46
is never any uncertainty 114
is never this magnificent 50
is noble and distinguished 265
is noble and intelligent 47
is noble and magnanimous 235
is noble and magnificent 88
is noble and praiseworthy 228
is noble and significant 64
is noted and illustrated 45
is noted and interpreted 42
is noted for agriculture 44
is noted for manufacturing 44
is noted that individuals 53
is noted that practically 48
is noted that significant 49
is noted with satisfaction 348
is novel and distinctive 49
is novel and picturesque 58
is novel and significant 71
is odious and destructive 178
is odious and intolerable 101
is often and incorrectly 110
is often and necessarily 40
is often but imperfectly 92
is often but incorrectly 67
is often for convenience 66
is often not accompanied 537
is often not anticipated 60
is often not articulated 124
is often not capitalized 40
is often not comfortable 58
is often not commercially 43
is often not compensated 44
is often not competitive 50
is often not conspicuous 89
is often not discernible 167
is often not distinguished 211
is often not distributed 60
is often not effectively 83
is often not established 198
is often not experienced 129
is often not identifiable 83
is often not implemented 142
is often not independent 67
is often not interpreted 46
is often not necessarily 127
is often not perceptible 120
is often not permissible 58
is often not politically 85
is often not practicable 799
is often not practically 83
is often not predictable 170
is often not proportional 83
is often not recommended 220
is often not represented 146
is often not responsible 81
is often not significant 273
is often not susceptible 111
is often not sustainable 142
is often not symmetrical 72
is often not technically 61
is often not transferred 50
is often not transparent 94
is often not volunteered 60
is often set arbitrarily 42
is often too complicated 746
is often too embarrassed 51
is often too exclusively 58
is often too restrictive 234
is older and understands 44
is older than agriculture 152
is older than christendom 70
is older than christianity 2650
is older than civilization 269
is older than complicated 107
is older than deuteronomy 43
is older than hippocrates 47
is order and consistency 50
is order and organization 50
is owned and copyrighted 69
is owned and distributed 95
is paved with gravestones 101
is pending has jurisdiction 97
is plain and comfortable 75
is plain and inexpensive 48
is plain and perspicuous 330
is plain and unambiguous 1785
is plain and unavoidable 41
is plain and undecorated 95
is plain and unequivocal 474
is plain and uninteresting 75
is plain and unvarnished 99
is plain that christianity 86
is plain that commodities 89
is plain that individuals 62
is plain that protestants 67
is plain that unreasonable 43
is pleasing and comfortable 78
is pleasing and instructive 124
is pleasing and intelligent 67
is pleasing and picturesque 188
is poetic and imaginative 112
is power and civilization 118
is power and opportunity 70
is praying for deliverance 51
is praying for forgiveness 61
is pride and haughtiness 111
is pride and satisfaction 46
is pride and selfishness 52
is proof that christianity 43
is proud and independent 134
is quick and inexpensive 624
is quick and intelligent 193
is quiet and comfortable 504
is quiet and cooperative 254
is quiet and indifferent 76
is quiet and inoffensive 102
is quiet and intelligent 41
is quiet and picturesque 43
is quiet and respectable 90
is quiet and understated 66
is quiet and undisturbed 386
is quiet and unobtrusive 509
is quite too transparent 107
is rainy and disagreeable 41
is ranting and exaggerated 52
is raped and impregnated 83
is rapid and accompanied 146
is rapid and destructive 94
is rapid and independent 84
is rapid and inexpensive 432
is rapid and noninvasive 47
is rapid and perspicuous 56
is rapid and practically 72
is rapid and predictable 66
is rapid and progressive 269
is rapid and significant 78
is rather for convenience 72
is rather its consequence 142
is rather its geographical 176
is rather too complicated 492
is rather too paradoxical 101
is rather too restrictive 61
is rather too speculative 45
is reaching its fulfillment 73
is really and effectively 81
is really and effectually 81
is really and exclusively 148
is really and necessarily 75
is really and objectively 170
is really and permanently 82
is really and practically 341
is really and spiritually 51
is really both conciliatory 111
is really both instructive 60
is really its consequence 75
is really not complicated 103
is really not conceivable 68
is really not independent 65
is really not permissible 67
is really not practicable 50
is really not recommended 71
is really not respectable 73
is really not responsible 145
is really not significant 250
is really not unreasonable 43
is really one indivisible 64
is really too complicated 192
is really too extravagant 46
is really too unimportant 40
is really two instruments 62
is really two restaurants 59
is reason and understanding 42
is reason for apprehension 96
is reason for satisfaction 89
is reason for thankfulness 109
is reason that constitutes 47
is reason that distinguishes 126
is right and advantageous 64
is right and comfortable 76
is right and commendable 226
is right and conformable 54
is right and permissible 75
is right and practicable 62
is right and praiseworthy 290
is right and respectable 95
is right and responsible 62
