karma is based upon 53
known to stand upon 73
known to stand well 145
known to start from 126
known to steve from 47
known to still have 53
known to store food 83
known to stray from 86
known to stray into 83
known to sweep away 117
known to swoop down 90
known to thrive best 70
known to thrive upon 48
known to thrive well 59
known to trace their 151
known to track down 93
known to utter such 55
known to visit their 64
known to visit these 42
known to waste time 47
known to weigh four 57
known to weigh from 115
known to weigh more 562
known to weigh over 222
known to which side 129
known to whoso know 41
known to within five 40
known to within some 48
known to wrest from 112
known to write their 66
known to yield from 121
known to yield good 155
known to yield high 76
known to yield more 363
known to yield only 47
known to yield over 98
known to yield such 71
known to yield very 55
known we could have 309
known we might have 235
known we shall have 60
known we would find 54
known we would have 327
knows at first hand 2606
knows by whose hand 175
knows he comes from 42
knows he could have 455
knows he could make 100
knows he knows nothing 123
knows he knows what 46
knows he looks good 48
knows he looks like 42
knows he might have 192
knows he needs help 203
knows he needs more 101
knows he never paid 63
knows he never will 224
knows he shall have 94
knows he shall take 63
knows he tried hard 43
knows he would have 481
knows he would like 105
knows he would lose 64
knows if anything will 76
knows in every case 62
knows in times like 58
knows is really good 61
knows it comes from 167
knows it could have 119
knows it fully well 87
knows it looks like 62
knows it might have 103
knows it passing well 54
knows it quite well 706
knows it right away 185
knows it right well 66
knows it takes more 167
knows it takes time 101
knows it would have 302
knows it would hurt 45
knows it would make 94
knows it would only 47
knows it would take 98
knows me quite well 580
knows me really well 187
knows me right well 61
knows me would ever 72
knows me would know 66
knows me would tell 44
knows me would think 53
knows my every move 148
knows my every need 134
knows my first name 62
knows my whole heart 40
knows my whole life 125
knows my whole mind 143
knows no bliss save 42
knows no bound when 43
knows no color line 360
knows no earthly waking 329
knows no finer hour 97
knows no lapse from 139
knows no limit save 190
knows no limit when 40
knows no longer what 154
knows no moral code 55
knows no turning back 82
knows on which hand 43
knows on which side 2296
knows on whose side 54
knows or about what 54
knows or cares much 340
knows or cares nothing 107
knows or cares very 52
knows or cares what 1514
knows or cares when 51
knows or could know 148
knows or feels what 172
knows or might know 89
knows or thinks nothing 68
knows the bible from 100
knows the bible well 337
knows the cards also 46
knows the child best 324
knows the child well 583
knows the child will 127
knows the class well 54
knows the coast well 112
knows the court must 127
knows the court will 59
knows the exact cost 137
knows the exact date 1493
knows the exact form 66
knows the exact hour 154
knows the exact length 92
knows the exact meaning 388
knows the exact name 47
knows the exact range 41
knows the exact rate 44
knows the exact size 162
knows the exact spot 302
knows the exact time 662
knows the exact truth 207
knows the exact type 56
knows the facts best 305
knows the facts from 87
knows the facts will 213
knows the father also 88
knows the father save 247
knows the feeling well 55
knows the field well 115
knows the final truth 53
knows the first four 318
knows the first line 45
knows the first name 58
knows the first part 50
knows the first rule 69
knows the first three 40
knows the first time 80
knows the house best 111
knows the house well 91
knows the house will 335
knows the human body 258
knows the human form 42
knows the human heart 1315
knows the human mind 92
knows the human race 197
knows the human soul 114
knows the inner life 98
knows the inner meaning 80
knows the judge will 43
knows the magic word 81
knows the missing link 88
knows the money will 54
knows the morse code 50
knows the music well 77
knows the others will 68
knows the people here 108
knows the people there 113
knows the people well 224
knows the people whom 43
knows the people will 90
knows the place like 66
knows the place very 50
knows the place well 895
knows the price paid 57
knows the proud afar 58
knows the punch line 155
knows the reader will 99
knows the region well 401
knows the right from 126
knows the right kind 57
knows the right road 51
knows the right time 668
knows the right timing 40
knows the right word 117
knows the river like 64
knows the river well 342
knows the route well 178
knows the rules well 127
knows the rural gods 59
knows the shady side 54
knows the short cuts 81
knows the story from 103
knows the story only 40
knows the story told 90
knows the story well 239
knows the story will 103
knows the terms upon 55
knows the topic well 55
knows the total cost 108
knows the trade well 47
knows the trail well 41
knows the under self 56
knows the whole case 66
knows the whole fact 51
knows the whole plan 65
knows the whole play 55
knows the whole range 101
knows the whole time 85
knows the whole truth 1470
knows the whole veda 54
knows the woods like 51
knows the world best 68
knows the world from 78
knows the world must 96
knows the world only 332
knows the world well 361
knows the world will 259
knows thy solid worth 115
knows to which side 65
knows up front what 139
knows we could have 89
knows we might have 53
knows we shall have 48
knows we would have 92
