keel and stern post 225
know one place well 51
know one plant from 161
know one tribe from 53
know one which will 63
know one woman from 51
know our blood gets 70
know our every move 324
know our inner self 102
know our lives have 71
know our lives must 120
know our lives will 63
know our loved ones 271
know our minds were 40
know our noble duke 45
know our people have 82
know our people here 64
know our people well 77
know our people will 106
know our right hand 91
know our whole duty 43
know she after some 42
know she comes from 175
know she could come 71
know she could cook 43
know she could feel 124
know she could find 40
know she could have 564
know she could make 120
know she could more 40
know she could move 43
know she could play 93
know she could speak 73
know she could take 124
know she could talk 77
know she could tell 101
know she feels like 53
know she knows what 287
know she lived here 86
know she lived there 113
know she lives here 70
know she looks like 152
know she might have 287
know she needs help 221
know she needs more 102
know she never said 55
know she never told 58
know she never used 53
know she never went 61
know she never will 217
know she really means 63
know she really meant 50
know she shall have 55
know she takes care 55
know she takes fire 61
know she wants more 47
know she works hard 131
know she would come 185
know she would feel 89
know she would find 83
know she would give 155
know she would hate 44
know she would have 3247
know she would help 78
know she would keep 43
know she would learn 45
know she would like 922
know she would look 48
know she would love 338
know she would make 162
know she would meet 56
know she would miss 40
know she would need 49
know she would only 65
know she would send 53
know she would soon 102
know she would stay 41
know she would take 125
know she would tell 144
know she would think 60
know she would turn 42
know she would wait 81
know she would want 440
know she would wish 109
know ten times more 616
know than about what 44
know than anything else 57
know than comes from 105
know that about five 83
know that about four 169
know that about half 804
know that about three 290
know that about your 153
know that action must 51
know that action will 95
know that added years 43
know that after five 92
know that after four 100
know that after half 42
know that after having 282
know that after hearing 45
know that after last 53
know that after leaving 99
know that after many 174
know that after more 74
know that after only 56
know that after reading 270
know that after seeing 41
know that after some 186
know that after such 510
know that after their 219
know that after these 102
know that after three 317
know that after what 147
know that after years 134
know that after your 204
know that alice means 121
know that allah sees 67
know that allah will 71
know that angels come 62
know that angels have 87
know that angels were 69
know that anything came 41
know that anything else 831
know that anything ever 146
know that anything less 97
know that anything like 404
know that anything more 951
know that anything said 58
know that anything very 158
know that anything will 353
know that anything worth 53
know that apart from 1782
know that aside from 492
know that atoms have 75
know that aught were 114
know that axioms once 99
know that beneath their 41
know that beneath your 47
know that birds have 237
know that black hawk 45
know that blood will 63
know that board must 67
know that books burn 59
know that books have 107
know that books were 110
know that brain size 44
know that breast milk 99
know that caesar will 59
know that cases have 49
know that change must 71
know that change will 99
know that chest pain 47
know that child care 76
know that china left 113
know that china will 68
know that clark kent 68
know that comes from 91
know that could have 130
know that could help 235
know that could make 51
know that cures have 40
know that cutting down 111
know that daddy will 49
know that david will 56
know that dreams have 111
know that drugs have 64
know that drugs were 51
know that eight years 118
know that either there 53
know that enemy well 88
know that every atom 129
know that every baby 43
know that every blow 105
know that every body 220
know that every book 88
know that every breath 54
know that every case 92
know that every cell 145
know that every cent 118
know that every city 89
know that every drop 88
know that every evil 40
know that every fine 68
know that every form 319
know that every four 114
know that every girl 119
know that every good 514
know that every great 217
know that every heart 123
know that every home 42
know that every hour 496
know that every inch 93
know that every item 100
know that every kind 235
know that every knee 40
know that every last 77
know that every life 140
know that every line 223
know that every living 572
know that every mass 105
know that every month 141
know that every move 237
know that every note 49
know that every once 117
know that every other 588
know that every pair 174
know that every part 268
know that every plan 51
know that every race 48
know that every rule 49
know that every seed 45
know that every ship 42
know that every single 1393
know that every soul 176
know that every spot 44
know that every spring 91
know that every star 67
know that every step 974
know that every such 150
know that every time 7447
know that every town 61
know that every tree 47
know that every true 170
know that every truth 91
know that every vote 60
know that every week 303
know that every word 1467
know that every work 148
know that every young 97
know that father died 40
know that father will 88
know that feeling good 45
know that feeling very 98
know that feeling well 483
know that feeling when 362
know that feels good 127
know that fifty years 220
know that firms will 56
know that first hand 145
know that first time 40
know that force will 54
know that forty years 150
know that george bush 109
know that george eliot 162
know that george sand 103
know that george will 55
know that getting along 52
know that getting into 112
know that getting your 56
know that girls have 85
know that girls like 131
know that girls were 77
know that hands held 42
know that harry will 72
know that heaven will 134
know that henry clay 59
know that henry ford 145
know that henry viii 257
know that holding such 77
know that holding their 45
know that house well 115
know that human beings 5458
know that human life 1256
know that israel will 80
know that italy will 41
know that jesus also 42
know that jesus came 345
know that jesus died 610
know that jesus gave 64
know that jesus knew 77
know that jesus made 66
know that jesus must 80
know that jesus rose 88
know that jesus said 325
know that jesus told 77
know that jesus took 100
know that jesus used 66
know that jesus went 77
know that jesus will 518
know that keeping your 48
know that large areas 173
know that large sums 201
know that later when 45
know that light rays 172
know that light will 88
know that looks like 103
know that loved ones 60
know that marco polo 109
know that might have 139
know that might help 418
know that might make 60
know that might seem 84
know that money means 46
know that money must 42
know that money will 189
know that mother will 180
know that motor cars 71
know that music will 42
know that nearly four 50
know that nearly half 398
know that nearly three 66
know that never dies 169
know that never felt 66
know that never have 66
know that never more 65
know that never once 176
know that never will 56
know that night when 58
know that often there 216
know that often these 56
know that often what 122
know that often when 365
know that others also 159
know that others call 61
know that others care 438
know that others feel 187
know that others felt 73
know that others find 118
know that others have 2589
know that others hold 133
know that others knew 53
know that others know 383
know that others like 304
know that others love 52
know that others must 81
know that others need 56
know that others think 160
know that others view 50
know that others want 52
know that others were 738
know that others will 1293
know that pains have 82
know that people also 48
know that people call 415
know that people came 101
know that people care 279
know that people come 235
know that people died 86
know that people ever 56
know that people feel 215
know that people find 73
know that people from 393
know that people give 47
know that people grow 45
know that people hate 52
know that people have 2756
know that people hearing 92
know that people here 170
know that people hide 58
know that people hold 47
know that people just 64
know that people know 98
know that people learn 276
know that people like 2272
know that people live 158
know that people living 101
know that people look 111
know that people love 144
know that people made 40
know that people make 268
know that people must 220
know that people need 353
know that people only 103
know that people other 40
know that people react 84
know that people seek 58
know that people speak 58
know that people such 55
know that people take 84
know that people talk 138
know that people tend 451
know that people there 54
know that people think 388
know that people used 147
know that people vary 112
know that people very 48
know that people want 396
know that people went 48
know that people were 1420
know that people whom 57
know that people will 1836
know that people work 66
know that peter will 50
know that phone call 41
know that place down 40
know that place like 133
know that place well 161
know that plans were 61
know that plays were 47
know that poetry must 58
know that polar bears 61
know that queen anne 50
know that quite early 84
know that quite well 2633
know that reason will 40
know that right away 855
know that right from 202
know that right here 184
know that right there 115
know that right well 546
know that robin hood 62
know that running away 205
know that russia will 97
know that saint paul 74
know that sales will 53
know that santa anna 79
know that santa maria 42
know that satan will 85
know that seamen have 48
know that seems like 385
know that seven years 125
know that shall make 43
know that since last 62
know that since their 64
know that since there 135
know that since these 68
know that since your 249
know that sixty years 97
know that sleep will 45
know that smoking during 60
know that social life 51
know that social work 109
know that stars have 50
know that staying down 49
know that steps have 43
know that stick hurt 49
know that still more 233
know that story from 45
know that story well 179
know that stuff will 41
know that takes time 49
know that thirty feet 67
know that thirty years 240
know that though their 78
know that though there 228
know that though these 92
know that though your 48
know that times have 325
know that times were 79
know that today many 128
know that today most 49
know that today there 402
know that today will 50
know that trans union 47
know that trees have 51
know that trees talk 90
know that uncle john 49
know that under other 81
know that under some 203
know that under such 317
know that under their 102
know that under these 462
know that under those 108
know that under your 215
know that until just 70
know that until last 53
know that until much 91
know that until very 67
know that until years 63
know that users will 59
know that voice from 61
know that voice well 40
know that wages have 55
know that water from 42
know that water must 63
know that water runs 161
know that water will 526
know that where their 52
know that where there 1138
know that where these 81
know that where your 44
know that which lies 93
know that which means 95
know that which will 239
know that while many 196
know that while most 138
know that while some 524
know that while such 55
know that while their 136
know that while there 995
know that while these 200
know that while those 50
know that while your 135
know that windy rift 49
know that within days 46
know that within five 123
know that within four 64
know that within half 68
know that within less 44
know that within their 85
know that within these 99
know that within those 48
know that within three 209
know that within your 53
know that woman from 62
know that woman well 57
know that women also 71
know that women have 1273
know that women like 446
know that women live 51
know that women love 61
know that women make 99
know that women must 130
know that women need 73
know that women tend 114
know that women want 103
know that women were 797
know that women will 186
know that words have 256
know that words like 585
know that words such 68
know that words were 102
know that working hard 46
know that worse will 52
know that would give 59
know that would have 519
know that would help 340
know that would hurt 101
know that would make 562
know that would only 107
know that would save 50
know that would take 195
know that would work 105
know that wyoming will 55
know that yours will 73
know thee would think 66
know them again when 160
know them apart from 92
know them could have 72
know them first hand 72
know them might have 70
know them quite well 2650
know them rather well 309
know them really well 1101
know them right away 101
know them today came 125
know them today date 52
know them today grew 41
know them today have 377
know them today only 52
know them today were 1404
know them today will 373
know them under their 46
know them would cease 52
know them would have 169
know them would think 49
know they belong here 41
know they could call 40
know they could come 120
know they could find 80
know they could give 75
know they could have 757
know they could just 40
know they could learn 93
know they could lose 55
know they could make 206
know they could only 66
know they could rely 76
know they could sell 59
know they could take 75
know they could talk 117
know they could tell 41
know they exist among 58
know they found those 46
know they might come 50
know they might have 489
know they might need 48
know they never have 118
know they never made 119
know they never tell 41
know they never were 61
know they never will 386
know they often have 45
know they really care 73
know they really have 87
know they really love 49
know they really need 63
know they really want 114
know they really were 42
know they shall find 65
know they shall have 152
know they still have 313
know they still love 94
know they still made 227
know they still need 64
know they still send 40
know they would come 205
know they would even 66
know they would ever 41
know they would face 60
know they would feel 101
know they would find 105
know they would give 134
know they would have 2822
know they would help 72
know they would just 41
know they would keep 49
know they would kill 101
know they would like 568
know they would look 46
know they would lose 122
know they would love 233
know they would make 147
know they would meet 40
know they would need 72
know they would only 60
know they would send 41
know they would soon 159
know they would take 239
know they would talk 44
know they would tell 65
know they would think 75
know they would want 178
know they would wish 50
know they would work 46
know things about life 56
know things about other 75
know things about their 196
know things about what 54
know things about your 187
know things apart from 61
know things change from 91
know things which have 57
know things which were 71
know things would have 75
know things would turn 42
know this about their 92
know this about your 153
know this basic fact 103
know this cause also 62
know this child will 52
know this coast well 43
know this comes from 91
know this could have 58
know this either from 46
know this evening what 240
know this feeling very 47
know this feeling well 118
know this feeling will 46
know this first from 72
know this first hand 386
know this house like 66
know this house very 57
know this house well 245
know this looks like 170
know this magic very 101
know this method will 142
know this might come 53
know this might have 42
know this might make 44
know this might seem 296
know this morning what 55
know this people well 56
know this place from 54
know this place like 379
know this place very 171
know this place well 968
know this place will 55
know this quite well 1071
know this region well 88
know this right away 504
know this right from 42
know this river well 40
know this seems hard 44
know this seems like 908
know this seems very 48
know this story from 136
know this story very 41
know this story well 357
know this story will 73
know this stuff cold 112
know this stuff will 44
know this until much 135
know this until years 40
know this woman from 127
know this woman very 84
know this woman well 150
know this world only 41
know this world well 44
know this world will 52
know this would come 41
know this would have 157
know this would make 80
know this would only 47
know thou canst speak 58
know thou canst throw 40
know two women less 62
know was right there 63
know who broke into 140
know who built these 45
know who comes from 77
know who comes here 71
know who comes into 54
know who could come 63
know who could find 62
know who could give 114
know who could have 2024
know who could help 364
know who could keep 40
know who could make 173
know who could play 68
know who could pull 44
know who could take 118
know who could tell 123
know who dares jest 75
know who every body 59
know who first came 63
know who first gave 91
know who first made 161
know who first said 256
know who first told 65
know who first used 218
know who holds what 43
know who knows what 599
know who knows whom 100
know who lived here 256
know who lived next 86
know who lived there 1138
know who lives down 59
know who lives here 625
know who lives next 247
know who lives over 44
know who lives there 2164
know who looks like 129
know who makes these 81
know who makes those 42
know who makes what 113
know who might come 369
know who might drop 91
know who might have 2069
know who might help 188
know who might know 319
know who might need 111
know who might show 138
know who might take 56
know who might turn 106
know who might walk 50
know who might want 168
know who needs help 339
know who needs what 205
know who needs your 43
know who never gets 81
know who owned what 104
know who people were 157
know who really owns 118
know who really runs 103
know who rules over 83
know who shall come 197
know who shall have 94
know who spend their 53
know who stole your 143
know who stood there 40
know who takes care 115
know who wants what 164
know who works there 158
know who would call 43
know who would care 73
know who would come 286
know who would dare 171
know who would ever 158
know who would find 40
know who would give 127
know who would have 1764
know who would help 69
know who would keep 60
know who would kill 43
know who would know 141
know who would lend 44
know who would like 213
know who would look 89
know who would love 97
know who would make 295
know who would meet 60
know who would play 55
know who would send 40
know who would show 43
know who would stay 48
know who would take 523
know who would tell 57
know who would think 52
know who would want 459
know who would wish 43
know who wrote these 338
know who wrote those 345
know who wrote what 208
know why every time 77
know why human beings 149
know why people call 134
know why people come 110
know why people feel 119
know why people find 53
know why people give 46
know why people hate 53
know why people have 552
know why people join 48
know why people keep 135
know why people leave 41
know why people like 708
know why people love 52
know why people make 183
know why people need 43
know why people take 61
know why people talk 87
know why people think 418
know why people want 252
know why people were 332
know why people will 71
know why women have 139
know why women were 76
know with anything like 124
know with every cell 41
know with people like 53
know with which other 46
know with which part 59
know yet about life 132
know yet quite what 56
know you after reading 46
know you again when 51
know you apart from 51
know you belong here 63
know you broke into 86
know you broke your 82
know you carry your 62
know you could bake 53
know you could break 45
know you could call 59
know you could come 147
know you could cook 682
know you could draw 284
know you could even 79
know you could feel 132
know you could find 213
know you could give 115
know you could grow 40
know you could have 2779
know you could help 192
know you could just 149
know you could keep 85
know you could kill 96
know you could knit 52
know you could learn 71
know you could live 125
know you could look 96
know you could lose 90
know you could love 86
know you could make 728
know you could move 83
know you could only 50
know you could play 485
know you could pull 49
know you could rent 48
know you could ride 146
know you could save 85
know you could sell 107
know you could speak 401
know you could stay 60
know you could stop 54
know you could swim 114
know you could take 262
know you could talk 338
know you could teach 51
know you could tell 230
know you could think 67
know you could throw 67
know you could turn 50
know you could walk 97
know you could work 53
know you count your 71
know you dearly love 144
know you enjoy your 109
know you folks have 66
know you found your 45
know you girls have 64
know you girls will 60
know you gotta have 54
know you lived here 383
know you lived there 83
know you loved your 336
know you might feel 76
know you might find 149
know you might have 935
know you might just 47
know you might need 74
know you might think 358
know you might want 88
know you nearly well 44
know you never come 61
know you never even 63
know you never have 341
know you never heard 126
know you never knew 85
know you never know 100
know you never left 49
know you never like 52
know you never look 66
know you never made 60
know you never meant 375
know you never mind 118
know you never said 102
know you never seen 49
know you never take 107
know you never talk 40
know you never tell 67
know you never think 64
know you never told 101
know you never want 109
know you never went 47
know you never were 187
know you never will 680
know you often have 50
know you people have 168
know you people think 58
know you people were 62
know you people will 46
know you quite well 1312
know you rather like 102
know you rather well 353
know you really care 870
know you really feel 51
know you really have 380
know you really know 40
know you really like 521
know you really love 388
know you really meant 68
know you really must 77
know you really need 164
know you really want 845
know you really well 400
know you really were 89
know you really will 49
know you right away 74
know you right well 48
know you shall have 96
know you shall know 85
know you since some 53
know you smell like 47
know you sound like 55
know you spend most 40
know you spend your 55
know you spent time 42
know you still care 499
know you still feel 98
know you still have 950
know you still like 47
know you still live 148
know you still love 940
know you still miss 54
know you still need 93
know you still think 185
know you still want 257
know you tried hard 130
know you tried your 234
know you truly care 110
know you truly love 66
know you under your 49
know you value more 74
know you value their 222
know you value your 106
know you where these 49
know you would also 47
know you would care 93
know you would come 423
know you would ever 61
know you would feel 441
know you would find 345
know you would give 399
know you would hate 82
know you would have 5584
know you would help 213
know you would just 76
know you would keep 83
know you would know 53
know you would leave 60
know you would like 4144
know you would look 66
know you would lose 52
know you would love 677
know you would make 359
know you would mind 45
know you would miss 41
know you would much 62
know you would need 78
know you would only 130
know you would pity 51
know you would stay 48
know you would take 308
know you would tell 137
know you would think 526
know you would turn 54
know you would want 564
know you would wish 471
