debilitated can actually be 78
distribution and toxicity of 283
distribution and transfer of 504
distribution and treatment of 405
distribution and turnover in 69
distribution and turnover of 349
distribution and typology of 77
distribution and valuation of 68
distribution and variations in 228
distribution and variations of 255
distribution and velocity of 149
distribution and viability of 105
distribution are affected by 297
distribution are believed to 54
distribution are compared in 47
distribution are computed as 111
distribution are critical to 98
distribution are depicted in 78
distribution are designed to 52
distribution are entitled to 53
distribution are essential to 91
distribution are examined in 46
distribution are examples of 97
distribution are expected to 186
distribution are functions of 115
distribution are governed by 232
distribution are included in 211
distribution are involved in 74
distribution are observed in 76
distribution are obtained as 113
distribution are obtained by 278
distribution are obtained in 47
distribution are outlined in 53
distribution are presumed to 79
distribution are probably the 59
distribution are produced by 69
distribution are provided by 134
distribution are provided in 123
distribution are referred to 197
distribution are regarded as 206
distribution are relevant to 43
distribution are reported in 117
distribution are required in 49
distribution are required to 145
distribution are reviewed in 44
distribution are supposed to 72
distribution are unlikely to 116
distribution being confined to 94
distribution being effected by 123
distribution being governed by 47
distribution being regarded as 47
distribution can actually be 73
distribution can describe the 53
distribution can probably be 79
distribution can scarcely be 66
distribution can therefore be 446
distribution for analysis of 47
distribution for describing the 118
distribution for estimating the 79
distribution for evaluating the 48
distribution for purposes of 1665
distribution has affected the 52
distribution has increased in 62
distribution has increased the 54
distribution has occurred in 56
distribution has resulted in 335
distribution has worsened in 55
distribution may actually be 70
distribution may indicate the 75
distribution may possibly be 60
distribution may properly be 118
distribution may therefore be 259
distribution not included in 58
distribution that combines the 56
distribution that conforms to 101
distribution that consists of 578
distribution that contains the 116
distribution that followed the 47
distribution that includes the 224
distribution that increases the 43
distribution that occurred in 201
distribution that produced the 54
distribution that produces the 137
distribution that provides an 71
distribution that provides the 132
distribution that reflects the 336
distribution that resulted in 95
distribution that supports the 47
distribution thus obtained is 160
distribution was accepted by 43
distribution was achieved by 190
distribution was achieved in 79
distribution was adjusted to 67
distribution was affected by 198
distribution was analyzed by 119
distribution was analyzed in 55
distribution was approved by 67
distribution was assessed by 92
distribution was assigned to 147
distribution was compared to 177
distribution was composed of 43
distribution was computed by 94
distribution was computed in 50
distribution was confined to 197
distribution was designed to 131
distribution was dictated by 52
distribution was effected by 139
distribution was effected in 45
distribution was employed to 44
distribution was examined by 126
distribution was examined in 106
distribution was expanded to 59
distribution was expected to 116
distribution was extended to 163
distribution was followed by 119
distribution was governed by 147
distribution was hampered by 63
distribution was improved by 41
distribution was included in 98
distribution was increased to 45
distribution was intended to 111
distribution was modified by 46
distribution was modified to 40
distribution was observed as 90
distribution was observed at 81
distribution was observed by 112
distribution was observed in 614
distribution was observed on 49
distribution was observed to 119
distribution was obtained as 178
distribution was obtained at 55
distribution was obtained by 969
distribution was obtained in 521
distribution was preceded by 85
distribution was probably the 54
distribution was produced by 78
distribution was proposed by 155
distribution was provided by 107
distribution was recorded by 46
distribution was recorded in 62
distribution was regarded as 266
distribution was replaced by 89
distribution was reported by 145
distribution was reported in 71
distribution was reported to 57
distribution was required to 81
distribution was selected as 63
distribution was selected to 47
distribution was supposed to 102
distribution with altitude of 55
distribution with emphasis on 82
distribution with interest by 311
distribution with latitude of 47
distribution with variations in 41
distribution with wavelength of 66
distributor and importer of 43
distributor and marketer of 79
distributor and producer of 89
distributor and retailer of 212
distributor and retailer to 43
distributor for purposes of 55
distributor was entitled to 79
distributor was required to 131
distrustful and critical of 78
distrustful and inclined to 45
disturbance and agitation of 61
disturbance and conflict in 83
disturbance and confusion in 432
disturbance and confusion of 562
disturbance and disorder in 304
disturbance and disorder of 177
disturbance and distress in 75
disturbance and distress of 47
disturbance and distress to 127
disturbance and exposure of 42
disturbance and languishing of 70
disturbance and maintain the 43
disturbance and movement of 73
disturbance and nuisance of 47
disturbance and recovery in 92
disturbance and recovery of 308
disturbance and symptoms of 42
disturbance and therefore the 42
disturbance are included in 48
disturbance had occurred at 60
disturbance had occurred in 250
disturbance has affected the 71
disturbance has occurred at 62
disturbance has occurred in 267
disturbance has resulted in 141
disturbance may actually be 55
disturbance may therefore be 43
disturbance that affected the 57
disturbance that followed the 111
disturbance that increases the 56
disturbance that involves the 43
disturbance that occurred at 85
disturbance that occurred in 129
disturbance that produced the 58
disturbance that produces the 54
disturbance that resulted in 129
disturbance was confined to 141
disturbance was expected to 54
disturbance was followed by 229
disturbance was increased by 67
disturbance was observed in 160
disturbance was observed on 60
disturbance was produced by 124
disturbance was provoked by 42
disturbance was reported by 67
disturbance was reported in 59
disturbance was reported to 62
disturbance was supposed to 49
diversified and enlarged in 90
diversified and enriched by 227
diversified and enriched the 96
diversified and expanded in 42
diversified and expanded the 100
diversified and expanded to 135
diversified and increased in 117
diversified and relieved by 115
diversified its products to 43
diversities and divisions of 63
diversities with infusions in 48
documentary that examines the 93
documentary that explores the 109
documentary was produced by 122
domesticity was essential to 84
dormitories for students in 53
dormitories for students of 41
drastically new approach to 74
drunkenness and addiction to 43
drunkenness and disorder in 80
drunkenness and disorder of 42
drunkenness and disturbing the 206
drunkenness and excesses of 65
drunkenness and gluttony at 141
drunkenness and gluttony is 62
drunkenness and gluttony of 60
drunkenness and mastered by 44
drunkenness has increased in 74
drunkenness was punished by 71
drunkenness was regarded as 283
duplications and deletions in 86
duplications and deletions of 187
duplications and omissions in 71
duplications and omissions of 49
dutifulness and affection to 40
