daft and happy hills 52
during his search after 45
during his senior season 398
during his seven months 402
during his seven weeks 129
during his short abode 73
during his short exile 48
during his short period 910
during his short reign 4545
during his short spell 185
during his short stays 88
during his short stint 208
during his short visit 1929
during his spare hours 496
during his speaking tours 71
during his state visit 2951
during his study hours 42
during his study period 208
during his swiss exile 80
during his vision quest 116
during his visit about 44
during his visit which 99
during his visit would 70
during his walks about 60
during his walks round 40
during his watch below 184
during his wedding night 83
during his white house 710
during his whole adult 95
during his whole after 42
during his whole earthly 50
during his whole march 134
during his whole period 273
during his whole reign 5278
during his whole visit 188
during his whole working 131
during his working hours 2116
during his working period 83
during his working visit 44
during hot humid weather 162
during hot sunny weather 94
during its acute phase 90
during its acute stage 147
during its adult stage 111
during its boost phase 138
during its brief period 766
during its brief reign 85
during its brief season 55
during its brief spell 77
during its brief visit 62
during its closing hours 40
during its closing months 71
during its eight months 118
during its feeding period 58
during its final hours 57
during its final months 206
during its final period 98
during its final phase 277
during its final season 65
during its final stage 136
during its final thirty 40
during its final weeks 97
during its first brief 52
during its first cycle 59
during its first dozen 96
during its first eight 1358
during its first fifty 1869
during its first forty 450
during its first growing 67
during its first growth 45
during its first hours 106
during its first major 95
during its first meeting 329
during its first months 1083
during its first night 57
during its first period 1037
during its first phase 998
during its first round 53
during its first season 4109
during its first seven 1278
during its first siege 61
during its first sitting 78
during its first sixty 363
during its first stage 593
during its first thirty 1420
during its first visit 118
during its first weeks 445
during its flood stage 44
during its grand opening 47
during its growing period 1146
during its growing season 725
during its growth cycle 174
during its growth period 490
during its growth phase 235
during its growth spurt 54
during its growth stage 73
during its holding period 45
during its later period 152
during its later phase 146
during its later stage 45
during its learning phase 54
during its major growth 50
during its nesting season 77
during its opening hours 64
during its opening months 48
during its opening phase 43
during its opening season 56
during its pilot phase 76
during its pupal stage 48
during its rapid growth 354
during its resting period 125
during its resting phase 57
during its resting state 53
during its seven months 109
during its short period 413
during its short reign 54
during its short season 144
during its short spell 45
during its vogue tends 60
during its whole growth 47
during its whole motion 40
during its whole period 375
during its working hours 85
during its working period 41
during its worst period 242
during log phase growth 208
during long hours spent 94
during long working hours 81
during low water level 80
during low water period 66
during low water season 90
during non working hours 57
during now nearly eight 40
during old kingdom times 62
during one breathing cycle 40
during one brief period 298
during one class period 776
during one clock cycle 377
during one clock period 165
during one clock pulse 391
during one engine cycle 60
during one field season 53
during one growing season 2024
during one loading cycle 117
during one rainy season 152
during one short period 405
during one short sally 171
during one short season 316
during one solar cycle 61
during one tidal cycle 247
during one tidal period 148
during one whole night 73
during one whole period 51
during one whole season 62
during our adult lives 252
during our bible study 41
during our brief meeting 170
during our brief period 58
during our brief visit 403
during our daily lives 510
during our daily walks 54
during our earthly lives 171
during our eight months 53
during our evening walks 72
during our field study 111
during our field trips 104
during our field visit 187
during our first brief 45
during our first class 66
during our first evening 149
during our first field 61
during our first hours 55
during our first lunch 55
during our first march 43
during our first meeting 1857
during our first months 268
during our first morning 41
during our first night 885
during our first period 110
during our first phone 107
during our first round 47
during our first season 250
during our first seven 55
during our first visit 1688
during our first weeks 203
during our focus group 54
during our joint lives 316
during our lunch breaks 206
during our lunch hours 128
during our lunch period 65
during our merry meeting 47
during our period would 48
during our phone calls 113
during our pilot study 89
during our rainy season 111
during our seven months 42
during our short lives 72
during our short period 50
during our short stiff 43
during our short visit 516
during our social hours 54
during our staff meeting 42
during our study period 1401
during our watch below 132
during our whole lives 1264
during our whole march 82
during our whole period 163
during our whole route 50
during our whole visit 191
during our working hours 180
during our working lives 277
during peak crime hours 41
during peak evening hours 54
during peak hours would 91
during peak usage hours 165
during peak usage times 250
during peak viewing hours 241
during peak viewing times 60
during rem sleep could 48
during rem sleep often 41
during rem sleep would 52
during six months after 270
during six weeks after 72
during six weeks spent 44
during that awful night 817
during that awful period 278
during that awful season 41
during that awful storm 56
during that black period 41
during that brief meeting 63
during that brief pause 58
during that brief period 5605
during that brief season 79
during that brief space 335
during that brief spell 94
during that brief visit 221
during that class period 163
during that clock cycle 52
during that closing period 56
during that dreary period 76
during that fatal night 341
during that fatal period 85
during that final period 148
during that first brief 48
during that first class 82
during that first evening 208
during that first meeting 868
during that first morning 104
during that first night 803
during that first period 1109
during that first phase 171
during that first phone 77
during that first round 42
during that first season 1314
during that first stage 105
during that first visit 1196
during that fishing season 50
during that grading period 43
during that growing season 106
during that happy period 217
during that happy season 56
during that later period 198
during that lengthy period 170
during that night march 40
during that night which 64
during that period about 284
during that period added 47
during that period after 221
during that period alone 122
during that period began 134
during that period could 773
during that period eight 41
during that period either 496
during that period every 167
during that period falls 136
during that period found 86
during that period known 90
during that period lived 80
during that period makes 51
during that period might 376
during that period nearly 123
during that period never 119
during that period often 125
during that period people 76
during that period ranged 104
during that period rather 96
during that period russia 43
during that period seems 135
during that period shall 772
during that period shows 274
during that period since 92
during that period still 149
during that period though 42
during that period under 441
during that period until 121
during that period where 108
during that period which 1661
during that period while 259
during that period within 112
during that period would 1855
during that period wrote 89
during that quiet period 54
during that rainy night 42
during that rainy season 129
during that season which 44
during that season would 58
during that seven months 91
during that short drive 62
during that short night 45
during that short period 7229
during that short season 71
during that short space 602
during that short visit 162
during that short while 104
during that tense period 128
during that uneasy period 44
during that visit which 41
during that vital period 50
during that waiting period 338
during that wearying march 65
during that whole evening 68
during that whole night 120
during that whole period 2751
during that whole season 82
during that working period 66
during this acute period 132
during this acute phase 326
during this acute stage 157
during this awful period 178
during this bible study 49
during this black period 76
during this breathing space 185
during this breathing spell 150
during this brief meeting 44
during this brief pause 96
during this brief period 9843
during this brief phase 62
during this brief reign 84
during this brief scene 72
during this brief season 89
during this brief space 142
during this brief spell 80
during this brief visit 421
during this broad period 45
during this class period 225
during this closing period 112
during this cooling period 123
during this delay period 139
during this dreary period 152
during this easter season 73
during this fatal night 48
during this fatal period 100
during this field season 99
during this field study 195
during this fiery ordeal 43
during this final period 1067
during this final phase 1050
during this final scene 46
during this final stage 1749
during this final visit 60
during this first class 41
during this first cycle 116
during this first epoch 121
during this first evening 79
during this first flush 65
during this first major 59
during this first meeting 669
during this first night 510
during this first period 8923
during this first phase 3076
during this first round 320
during this first season 393
during this first short 47
during this first stage 4506
during this first visit 1341
during this fluid period 41
during this forming period 58
during this fourth period 125
during this fourth phase 86
during this fourth stage 131
during this grace period 139
during this grading period 73
during this growing period 381
during this growing season 85
during this growth period 1013
during this growth phase 147
during this growth spurt 105
during this growth stage 99
during this happy period 275
during this holding period 267
during this later period 5863
during this later phase 571
during this later stage 456
during this learning period 418
during this learning phase 93
during this lengthy period 750
during this longer period 197
during this marking period 127
during this meeting which 88
during this opening period 62
during this opening phase 115
during this period about 1210
during this period above 84
during this period acted 122
during this period added 188
during this period after 683
during this period again 130
during this period agree 70
during this period aided 65
during this period aimed 166
during this period allow 41
during this period alone 447
during this period apart 62
during this period appear 569
during this period arose 198
during this period athens 129
during this period based 163
during this period began 763
during this period begin 49
during this period belong 74
during this period broke 62
during this period built 88
during this period calls 94
during this period cause 43
during this period causing 40
during this period ceased 48
during this period china 158
during this period chose 62
during this period comes 464
during this period could 2878
during this period earned 107
during this period either 1155
during this period ended 80
during this period every 223
during this period exist 46
during this period faced 124
during this period falls 134
during this period finds 49
during this period first 262
during this period focus 107
during this period forms 134
during this period found 622
during this period fresh 49
during this period fully 66
during this period george 40
during this period given 86
during this period gives 346
during this period helps 176
during this period human 43
during this period indian 140
during this period israel 90
during this period japan 155
during this period known 67
during this period large 217
during this period later 272
during this period leaves 101
during this period lends 42
during this period lived 189
during this period local 69
during this period major 60
during this period makes 526
during this period might 1317
during this period moved 182
during this period nearly 258
during this period needs 285
during this period never 434
during this period noted 137
during this period occur 85
during this period offer 195
during this period often 1070
during this period ought 67
during this period people 196
during this period plays 44
during this period point 84
during this period prove 78
during this period quite 183
during this period ranged 730
during this period ranges 119
during this period rather 341
during this period reaching 57
during this period really 68
during this period refer 119
during this period rests 61
during this period reveal 710
during this period ruled 44
during this period russia 87
during this period seems 1512
during this period serve 171
during this period seven 62
during this period shall 299
during this period showing 51
during this period shows 2840
during this period since 925
during this period small 45
during this period social 84
during this period spain 88
during this period speaks 57
during this period spent 153
during this period spoke 71
during this period spread 108
during this period stand 70
during this period state 104
during this period stems 69
during this period still 592
during this period stood 165
during this period table 66
during this period takes 99
during this period tells 72
during this period tends 133
during this period thanks 67
during this period though 601
during this period throws 50
during this period total 232
during this period trade 129
during this period tried 192
during this period under 1488
during this period until 632
during this period water 50
during this period where 360
during this period which 5935
during this period while 1712
during this period whose 209
during this period within 290
during this period women 258
during this period working 107
during this period works 44
during this period would 5979
during this period writing 41
during this period wrote 376
during this phase change 96
during this phase could 133
during this phase might 67
during this phase often 45
during this phase since 80
during this phase tends 50
during this phase which 169
during this phase would 232
during this pilot study 156
during this quiet period 455
during this rainy season 248
during this rapid growth 168
during this rapid march 168
during this rather short 59
during this reign which 56
during this resting period 138
during this roman period 46
during this rough period 50
during this royal visit 59
during this season which 106
during this season would 73
during this seven months 48
during this short breathing 77
during this short fight 44
during this short march 69
during this short morning 57
during this short period 13255
during this short phase 43
during this short reign 335
during this short scene 51
during this short season 135
during this short space 386
during this short spell 45
during this short visit 448
during this siege which 42
during this slack period 217
during this sleep stage 174
during this sleep state 140
during this stage could 64
during this stage might 51
during this stage often 78
during this stage since 44
during this stage which 98
during this stage would 134
during this steady state 61
during this study could 56
during this study period 520
during this study ranged 46
during this study which 118
during this study would 47
during this tense period 443
during this testing period 228
during this testing phase 73
during this tough period 41
during this turning point 52
during this uneasy period 57
during this visit which 122
during this visit would 187
during this vital period 354
during this vital phase 54
during this vital stage 95
during this waiting period 3170
during this whole ordeal 393
during this whole period 11278
during this whole reign 908
during this whole scene 184
during this whole season 73
during this whole space 76
during this working period 45
during two field trips 206
during two hours about 114
during two hours after 83
during two large urban 106
during two months after 91
during two weeks after 163
during two whole hours 52
during two whole months 235
dust and acrid smoke 92
dust and ashes about 44
dust and ashes after 51
dust and ashes beneath 99
dust and ashes proud 179
dust and ashes shall 40
dust and ashes thrown 41
dust and ashes under 88
dust and ashes which 374
dust and ashes while 48
dust and ashes within 117
dust and ashes would 64
dust and black smoke 535
dust and dried blood 119
dust and dried grass 81
dust and dried leaves 125
dust and fumes which 73
dust and gases which 82
dust and germs which 52
dust and grass seeds 42
dust and grime which 53
dust and leaves about 155
dust and leaves which 114
dust and loose hairs 63
dust and loose paper 716
dust and noise which 70
dust and paint chips 115
dust and paint fumes 67
dust and sleet which 233
dust and small chips 115
dust and small rocks 122
dust and smoke arose 101
dust and smoke began 79
dust and smoke cloud 50
dust and smoke still 61
dust and smoke where 59
dust and smoke which 466
dust and smoke would 164
dust and stone chips 73
dust and stray paper 46
dust and toxic fumes 54
dust and toxic gases 86
dust and waste paper 163
dust and water proof 89
dust and water vapor 1390
dust and water which 47
dust and worms under 40
dust being blown about 107
dust per cubic meter 369
dust that blows about 93
dust that could cause 41
dust was blown about 57
dust with spain about 55
duty and breach thereof 44
duty and eight hours 70
duty and exert every 99
duty and filial piety 110
duty and honor above 44
duty and honor bound 291
duty and honor which 130
duty and honor would 57
duty and human feeling 66
duty and legal right 127
duty and local taxes 92
duty and moral feeling 198
duty and power under 53
duty and right which 75
duty and sales taxes 74
duty and trust which 68
duty and value added 439
duty and would never 41
duty are often still 65
duty for eight hours 268
duty for eight months 59
duty for every woman 43
duty for fifty noble 62
duty for which alone 40
duty had taken place 52
duty has taken place 169
duty may arise where 45
duty that could claim 47
duty that might gather 92
duty that might occur 52
duty they often shirk 68
duty with which stout 52
dyed with faint orange 48
dyed with human blood 290
dyeing and cleaning works 197
dyeing and tanning leather 43
dyes are often added 55
dyes for water tracing 74
dyes his reeking sword 327
dyes that change color 149
dyke that would stand 44
