dabit ilia prolem . 41
does not release . 181
does not relent . 534
does not relish . 301
does not remain . 3153
does not remark . 43
does not remedy . 117
does not remove . 586
does not render . 114
does not reoccur . 497
does not repair . 48
does not repent . 1374
does not repine . 116
does not report . 457
does not resent . 113
does not reside . 633
does not resign . 456
does not resist . 1783
does not resorb . 49
does not result . 4795
does not resume . 147
does not retain . 249
does not retire . 241
does not retreat . 471
does not return ! 11205
does not revert . 87
does not revive . 284
does not revoke . 51
does not revolt . 205
does not reward . 118
does not ripple . 60
does not rotate . 2728
does not rustle . 64
does not salute . 184
does not satiate . 86
does not scorch . 595
does not scroll . 141
does not secure . 182
does not seduce . 80
does not select . 207
does not settle . 697
does not shiver . 109
does not shriek . 49
does not shrink . 1092
does not sicken ? 116
does not signal ! 111
does not slouch . 42
does not smother . 69
does not smudge . 151
does not sneeze . 68
does not soften . 222
does not splash . 105
does not sprawl . 53
does not sprout . 165
does not square . 87
does not squint . 85
does not squirm . 40
does not starve . 537
does not strain . 68
does not stress . 101
does not strike . 686
does not strive . 293
does not submit . 423
does not sucker . 96
does not suffer ! 7163
does not supply . 1704
does not swerve . 118
does not switch . 120
does not swivel . 45
does not tackle . 55
does not theorize . 83
does not thicken . 169
does not threaten . 479
does not tickle . 101
does not topple . 68
does not totter . 41
does not travel . 1061
does not trifle . 46
does not tumble . 55
does not twitch . 68
does not unfold . 157
does not unlock . 45
does not unroll . 52
does not unwind . 70
does not update . 80
does not uphold . 82
does not vanish ! 7099
does not verify . 123
does not violate . 239
does not vitiate . 182
does not waiver . 94
does not wander . 581
does not wiggle . 63
does not wobble . 432
does not wonder . 185
does not worsen . 349
does not wrangle . 114
does not yellow . 90
does one answer ? 54
does one become . 112
does one choose ? 413
does one decide ? 436
does one expect ? 159
does one follow ? 59
does one measure ? 66
does one select ? 73
does real damage . 77
does real estate . 52
does red clover . 61
does say something . 241
does see something . 83
does sex matter ? 60
does she answer ? 147
does she arrive ? 189
does she attend ? 52
does she become . 107
does she behave ? 77
does she charge ? 168
does she choose ? 109
does she decide ? 47
does she desire ? 87
does she employ ? 46
does she expect ? 569
does she follow ? 80
does she handle ? 83
does she intend ? 46
does she listen ? 110
does she manage ? 164
does she matter ? 96
does she mention ? 82
does she notice ? 42
does she prefer ? 175
does she reside ? 138
does she return ? 123
does she suffer ? 88
does she travel ? 87
does that already . 90
does that anyhow . 45
does that anyway . 174
does that better . 53
does that convey ? 80
does that counts . 224
does that denote ? 93
does that depend ? 75
does that entail ? 746
does that figure ? 101
does that follow . 403
does that happen ! 7063
does that import ? 60
does that matter ! 19088
does that relate ? 47
does them anyway . 50
does them better . 140
does them credit . 414
does them homage ? 51
does them honour . 315
does this affect ? 139
does this afford ! 49
does this already . 62
does this amount ? 156
does this answer ? 62
does this anyway . 45
does this become . 216
does this better . 58
does this convey ? 106
does this demand ? 45
does this denote ? 67
does this depend ? 318
does this entail ? 876
does this extend ? 115
does this follow ? 462
does this happen ! 24520
does this import ? 61
does this matter . 3720
does this nicely . 97
does this relate ? 108
does this result ? 55
does this violate ? 61
does this volume . 113
does this writer . 65
does too little . 476
does war itself . 46
does with adults . 104
does with another . 108
does with effort . 93
does with humans . 49
does with itself . 99
does with ladies . 82
does with nature . 60
does with oxygen . 52
does you credit ! 2798
does you honour . 433
does you injury . 49
dog and baboon . 81
dog and cattle . 49
dog and hunter . 115
dog and jackal . 49
dog and master . 719
dog and monkey . 667
dog and myself . 128
dog and parrot . 40
dog and rabbit . 643
dog and smiled . 98
dog and turtle . 62
dog can handle . 41
dog for breeding . 44
dog for dinner . 96
dog for myself . 40
dog for supper . 90
dog got killed . 58
dog had barked . 111
dog had killed . 58
dog had rabies . 81
dog had stayed . 45
dog has rabies . 74
dog his master . 76
dog its master . 45
dog lag behind . 43
dog lay sleeping . 53
dog new tricks ! 11850
dog old tricks . 84
dog she wanted . 58
dog that barked . 90
dog that counts . 46
dog that passed . 127
dog that sleeps . 71
dog was around . 43
dog was asleep . 188
dog was buried . 88
dog was burned . 55
dog was called . 58
dog was doomed . 45
dog was enough . 47
dog was growling . 66
dog was killed . 587
dog was laughing . 155
dog was pointing . 43
dog was silent . 163
dog was sleeping . 86
dog was standing . 41
dog was stolen . 97
dog was vicious . 69
dog with rabies . 352
dogging her motions . 49
dogma and belief . 226
dogma and custom . 41
dogma and morals . 219
dogma and ritual . 1062
dogma and theology . 341
dogma for another . 107
dogma new tricks . 54
dogma with another . 86
doing all summer . 406
doing all winter . 124
doing and allowing . 169
doing and becoming . 208
doing and enduring . 54
doing and enjoying . 188
doing and listen . 247
doing and planning . 368
doing and smiled . 63
doing and stared . 166
doing and striving . 59
doing and watching . 57
doing any better . 1350
doing any chores . 41
doing any damage . 4254
doing any fighting . 163
doing any injury . 1033
doing any painting . 49
doing any planning . 55
doing any shooting . 87
doing any shopping . 208
doing are obvious . 68
doing bad actions . 42
doing but little . 129
doing far better . 146
doing for another . 174
doing for canada . 54
doing for christ . 381
doing for dinner . 728
doing for england . 108
doing for france . 72
doing for itself . 303
doing for myself . 741
doing for school . 55
doing god honour . 68
doing her chores . 455
doing her homage . 142
doing her honour . 188
doing her injury . 54
doing her knitting . 94
doing her makeup . 119
doing her rounds . 72
doing her shopping . 255
doing her utmost . 91
doing him damage . 93
doing him favors . 155
doing him homage . 391
doing him honour . 849
doing him injury . 322
doing his chores . 626
doing his duties . 142
doing his errand . 71
doing his office . 320
doing his painting . 51
doing his rounds . 396
doing his shopping . 70
doing his tricks . 124
doing his utmost . 357
doing its damage . 111
doing its office . 261
doing its utmost . 152
doing odd chores . 69
doing our chores . 118
doing our duties . 70
doing our utmost . 197
doing real damage . 115
doing that already ! 845
doing that anyhow . 53
doing that anyway . 708
doing that before . 765
doing that counts . 213
doing that lately . 243
doing that myself ! 562
doing that something . 70
doing that summer . 83
doing them anyway . 118
doing them before . 44
doing them better . 243
doing them damage . 62
doing them favors . 114
doing them honour . 252
doing them injury . 392
doing them myself . 157
doing them poorly . 58
doing things better . 896
doing things cheaply . 50
doing things faster . 76
doing things myself . 202
doing things slowly . 79
doing this already . 380
doing this anyway . 522
doing this before . 481
doing this course . 69
doing this earlier . 54
doing this follow . 49
doing this instead . 58
doing this lesson . 86
doing this minute . 174
doing this myself . 222
doing this sooner . 68
doing this summer . 1141
doing this survey . 46
doing this winter . 192
doing too little . 1839
doing was futile . 49
doing was insane . 45
doing was laughing . 48
doing was normal . 40
doing was obvious . 71
doing was sleeping . 62
doing was stupid . 46
doing with little . 47
doing with myself . 358
doing you favors . 59
doing you honour . 55
doing you injury . 41
dolce far niente ! 4329
dolce jar niente . 125
dolcy far nienty . 41
dolls and babies . 52
dolls and clothes . 77
dolls and dishes . 92
dolls and trucks . 54
domes and arches . 314
domes and basins . 811
domes and ridges . 73
domes and spires . 511
domes and towers ! 1412
domes and vaults . 289
domes are formed . 44
domes nor arches . 77
don her clothes . 40
don her shroud ! 101
don his armour . 95
don his clothes . 160
don his helmet . 89
donning his clothes . 51
donning his jacket . 41
donut and coffee . 96
doo for dinner ! 52
doors all around . 65
doors all closed . 85
doors all locked . 60
doors all winter . 201
doors and alleys . 66
doors and arches . 89
doors and beyond . 58
doors and blinds . 231
doors and ceilings . 190
doors and chairs . 46
doors and chests . 55
doors and cracks . 41
doors and fences . 73
doors and fittings . 54
doors and floors . 220
doors and frames . 568
doors and houses . 42
doors and moldings . 50
doors and niches . 77
doors and openings . 82
doors and paneling . 50
doors and panels . 219
doors and pushed . 53
doors and railings . 47
doors and sashes . 83
doors and shouting . 92
doors and stairs . 146
doors and stoops . 51
doors and tables . 61
doors and waited . 174
doors and window . 123
doors and without . 671
doors are barred . 150
doors are bolted . 172
doors are broken . 41
doors are closed ! 4710
doors are fitted . 75
doors are locked ! 3524
doors are needed . 44
doors are opened . 2587
doors are placed . 112
doors are secure . 95
doors being closed . 253
doors being locked . 126
doors being opened . 367
doors big enough . 48
doors for access . 81
doors for christ . 54
doors for ladies . 89
doors for nought ? 129
doors for safety . 98
doors had closed . 288
doors had opened . 339
doors she passed . 43
doors than without . 90
doors that locked . 58
doors that opened . 69
doors they opened . 46
doors they passed . 117
doors was broken . 123
doors was closed . 87
doors was locked . 164
doors was opened . 69
doped with copper . 55
doped with erbium . 49
doped with indium . 179
doped with lithium . 49
doped with oxygen . 122
dos son cuatro . 95
doses are changed . 64
doses are ingested . 81
doses are missed . 153
doses are needed . 838
doses are reached . 192
doses for adults . 154
doses for humans . 48
doses per course . 53
doses than adults . 284
doses than before . 48
dot and circle . 64
dot its shores . 159
dot with butter . 6804
doth all excell . 49
doth but hearken . 41
doth his course . 57
doth not depend ? 57
doth not extend . 213
doth not follow . 43
doth not forget . 49
doth not infuse . 138
doth not mention . 94
doth not perish . 51
doth not profit . 435
doth not suffer . 64
doth now arrive ? 46
doth she behold ? 70
doth that happen ? 41
doth yet remain . 100
dotting her cheeks . 55
doubt and anguish ! 856
doubt and atheism . 59
doubt and belief . 1246
doubt and caution . 384
doubt and crisis . 166
doubt and debate . 726
doubt and desire . 327
doubt and dismay . 1507
doubt and hatred . 68
doubt and hazard . 48
doubt and heresy . 167
doubt and horror . 115
doubt and misery . 553
doubt and regret . 292
doubt and revolt . 53
doubt and sorrow . 729
doubt and stress . 76
doubt and strife . 133
doubt and tension . 155
doubt and terror . 798
doubt and thought . 44
doubt and unrest . 413
doubt and wavering . 40
doubt and wonder . 960
doubt any further . 42
doubt can remain . 295
doubt had arisen . 97
doubt had passed . 50
doubt has arisen . 176
doubt her powers . 42
doubt her sanity . 554
doubt her senses . 57
doubt her strength . 117
doubt her virtue . 50
doubt his claims . 65
doubt his feelings . 42
doubt his genius . 44
doubt his honour . 91
doubt his memory . 50
doubt his mission . 51
doubt his opinion . 48
doubt his powers . 75
doubt his reality . 46
doubt his sanity . 1674
doubt his senses . 409
doubt his strength . 48
doubt his talent . 95
doubt his wisdom . 335
doubt its future . 41
doubt its nature . 40
doubt its reality . 1913
doubt its return . 88
doubt its safety . 42
doubt its wisdom . 486
doubt long before . 50
doubt may remain . 101
doubt nor regret . 97
doubt our sanity . 235
doubt than before . 134
doubt this belief . 42
doubt this figure . 107
doubt this greatly . 120
doubt this opinion . 107
doubt this result . 113
doubt was cleared . 47
doubt was erased . 54
doubt was infamy . 55
doubt was solved . 112
dough and butter . 64
dough has formed . 138
dough with butter . 83
doves and pigeons . 767
downe and slaine . 113
downe her cheeke . 156
downs and mutton . 64
downs and plains . 51
downs near hastings . 44
dowry and estate . 339
dozed and dreamed . 177
dozed off myself . 237
dozen fbi agents . 41
dozen for dinner . 47
dozen for myself . 41
dozen log cabins . 154
dozen new states . 40
dozen per minute . 43
dozen was formed . 84
drabs and browns . 45
draft and burden . 43
draft and revise . 450
draft for france . 43
draft for review . 97
draft his report . 115
draft his speech . 51
draft its report . 77
draft was cashed . 73
draft was issued . 68
drags her anchor . 87
drain and ground . 77
drain and refill . 51
drain and source . 2300
drain her energy . 74
drain her strength . 90
drain his energy . 108
drain his strength . 100
drain off excess . 75
drain off freely . 78
drain off liquid . 101
drain off readily . 72
drain off slowly . 89
drain our energy . 204
drain out freely . 66
drain out slowly . 60
drain was placed . 94
drama and ballet . 206
drama and beyond . 155
drama and cinema . 156
drama and colour . 46
drama and comedy . 1198
drama and crisis . 47
drama and debate . 55
drama and detail . 47
drama and emotion . 385
drama and energy . 63
drama and english . 71
drama and essays . 61
drama and fiction . 1748
drama and humour . 73
drama and impact . 80
drama and movies . 50
drama and novels . 150
drama and pageant . 41
drama and painting . 262
drama and passion . 175
drama and realism . 50
drama and reality . 96
drama and ritual . 204
drama and satire . 91
drama and speech . 129
drama and sports . 100
drama and tension . 297
drama and trauma . 61
drama being played . 43
drama don carlos . 57
drama than comedy . 43
drama that ensued . 96
drama was created . 142
drama was played . 377
drama was staged . 136
drank and argued . 48
drank and danced . 404
drank and feasted . 75
drank and fought . 136
drank and nodded . 67
drank and played . 63
drank and rested . 114
drank and sighed . 53
drank and smiled . 41
drank and smoked . 508
drank and talked . 734
drank and thought . 54
drank and waited . 79
drank and washed . 54
drank but little . 254
drank her coffee . 1230
drank his bottle . 52
drank his brandy . 189
drank his coffee . 2239
drank his liquor . 45
drank his scotch . 95
drank his whisky . 130
drank hot coffee . 118
drank its waters . 147
drank nor smoked . 803
drank our coffee . 380
drank out already ! 48
drank too freely . 102
drank too heavily . 80
drank with relish . 273
drave them heavily . 90
drawing and annealing . 49
drawing and botany . 83
drawing and building . 162
drawing and coloring . 1041
drawing and colour . 1348
drawing and crafts . 46
drawing and design . 2731
drawing and detail . 43
drawing and drafting . 254
drawing and english . 44
drawing and engraving . 1169
drawing and french . 266
drawing and handling . 80
drawing and measuring . 169
drawing and modeling . 780
drawing and painting ! 25650
drawing and plotting . 55
drawing and pressing . 201
drawing and printing . 541
drawing and shooting . 90
drawing and speech . 47
drawing and spinning . 404
drawing and studying . 44
drawing and twisting . 166
drawing any closer . 57
drawing any salary . 49
drawing are taught . 142
drawing big crowds . 151
drawing for plotting . 347
drawing for printing . 162
drawing for prizes . 272
drawing her chariot . 92
drawing her closer . 2143
drawing her inside . 126
drawing him closer . 880
drawing him deeper . 106
drawing him inside . 90
drawing him upward . 41
drawing his chariot . 43
drawing his dagger . 448
drawing his pension . 110
drawing his pistol . 1538
drawing his rapier . 51
drawing his salary . 195
drawing than painting . 106
drawing them closer . 216
drawing this diagram . 46
drawing this figure . 48
drawing was created . 192
drawing was taught . 44
drawn and anxious . 806
drawn and bitter . 90
drawn and bloody . 88
drawn and burned . 41
drawn and cocked . 245
drawn and formed . 41
drawn and issued . 60
drawn and pallid . 72
drawn and passed . 88
drawn and quoted . 68
drawn and sallow . 89
drawn and serious . 202
drawn and shaded . 43
drawn and signed . 488
drawn and solemn . 59
drawn and somber . 93
drawn and sunken . 45
drawn and tested . 174
drawn any closer . 53
drawn any further . 141
drawn are obvious . 57
drawn for battle . 71
drawn for juries . 51
drawn for myself . 49
drawn her better . 53
drawn his dagger . 76
drawn his hamlet ? 60
drawn his pistol . 245
drawn his strength . 87
drawn its strength . 89
drawn off course . 51
drawn out affair . 1013
drawn out battle . 203
drawn out further . 101
drawn out slowly . 43
drawn she looked . 61
drawn than before . 120
drawn than driven . 55
drawn them closer . 136
drawn war chariot . 42
drawn was obvious . 64
drawn with anguish . 74
drawn with caution . 754
drawn with crayon . 68
drawn with emotion . 113
drawn with horror . 45
drawn with misery . 63
drawn with passion . 43
drawn with pencil . 125
drawn with safety . 77
drawn with sorrow . 69
drawn with spirit . 156
drawn with strain . 91
drawn with tension . 177
drawn with terror . 49
drawn yet closer . 112
draws and paints . 187
draws big crowds . 126
draws for prizes . 47
draws her closer . 67
draws her strength . 53
draws him closer . 76
draws his dagger . 120
draws his family . 61
draws his friend . 50
draws his pistol . 121
draws his salary . 122
draws his strength . 149
draws its energy . 80
draws its origin . 127
draws its pupils . 147
draws its source . 60
draws its strength . 660
draws its supply . 322
draws them closer . 87
draws you closer . 46
drays and wagons . 91
dreading her answer . 111
dreading her reaction . 97
dreading his answer . 293
dreading his reaction . 61
dreading his return . 111
dreading this moment . 480
dreads his return . 45
dreaming and planning . 434
dreaming and reality . 180
dreaming and scheming . 210
dreaming and sleeping . 661
dreaming and watching . 41
dreams and actions . 127
dreams and demons . 42
dreams and desire . 104
dreams and dotage . 142
dreams and doubts . 118
dreams and drawings . 96
dreams and errors . 52
dreams and events . 72
dreams and fables . 434
dreams and feelings . 225
dreams and ghosts . 110
dreams and images . 353
dreams and labors . 85
dreams and memory . 146
dreams and movies . 41
dreams and passion . 48
dreams and phobias . 43
dreams and reality . 2087
dreams and theories . 93
dreams and trance . 50
dreams and utopias . 108
dreams and values . 164
dreams and visions ! 24508
dreams and voices . 57
dreams and wishes . 1679
dreams and yearnings . 141
dreams are broken . 68
dreams are common . 103
dreams are created . 50
dreams are dashed . 61
dreams are dreamed . 42
dreams are formed . 88
dreams are normal . 45
dreams are reality . 56
dreams are visions . 72
dreams for myself . 70
dreams for reality . 249
dreams had changed . 117
dreams mean something . 93
dreams than reality . 77
dreams that follow . 64
dreams they shared . 47
dreams with anyone . 40
dreams with horror . 99
dreams with reality . 890
dreams with terror . 120
dreamy and languid . 40
dreamy and remote . 111
dreary and barren . 175
dreary and bitter . 54
dreary and dismal . 83
dreary and futile . 70
dreary and imposing . 57
dreary and lonely . 238
dreary and stupid . 52
dreary one indeed . 42
dreary than before . 55
dress and accent . 99
dress and actions . 379
dress and armour . 108
dress and attire . 89
dress and behave . 754
dress and bonnet . 1387
dress and corset . 50
dress and custom . 212
dress and design . 52
dress and dialect . 185
dress and fashion . 1135
dress and feathers . 46
dress and feature . 89
dress and figure . 354
dress and finery . 628
dress and gaiety . 47
dress and gloves . 186
dress and gossip . 50
dress and grooming . 2624
dress and habits . 1838
dress and hairdo . 59
dress and headgear . 133
dress and houses . 60
dress and jacket . 340
dress and jewels . 769
dress and leggings . 155
dress and luxury . 327
dress and makeup . 649
dress and manner . 6755
dress and mantle . 179
dress and parade . 218
dress and person . 1277
dress and pulled . 49
dress and regalia . 116
dress and ritual . 82
dress and shield . 49
dress and sighed . 70
dress and smiled . 244
dress and speech . 2845
dress and station . 41
dress and sweater . 102
dress and thought . 60
dress and tights . 92
dress and toilet . 210
dress and turban . 76
dress and weapons . 522
dress for another . 121
dress for battle . 202
dress for church . 1226
dress for dinner ! 39184
dress for ladies . 124
dress for myself . 430
dress for school . 1065
dress for summer . 118
dress for sunday . 119
dress for supper . 734
dress for winter . 152
dress had changed . 159
dress has changed . 130
dress her myself . 54
dress her wounds . 335
dress his wounds . 2666
dress its wounds . 58
dress our wounds . 103
dress she wanted . 352
dress than before . 96
dress they wanted . 51
dress this garden . 207
dress too warmly . 95
dress was becoming . 50
dress was casual . 47
dress was changed . 57
dress was lovely . 80
dress was pretty . 119
dress was ripped . 51
dress was ruined . 292
dress was simple . 154
dress was soaked . 167
dress was soiled . 74
dress was stunning . 54
dress was superb . 52
dress you myself . 318
dried and bagged . 200
dried and boiled . 126
dried and broken . 61
dried and burned . 1039
dried and canned . 359
dried and cleaned . 558
dried and colder . 45
dried and combed . 41
dried and cooled . 304
dried and folded . 175
dried and frozen . 128
dried and graded . 43
dried and ground . 3162
dried and hulled . 56
dried and ironed . 400
dried and melted . 73
dried and mended . 70
dried and milled . 362
dried and packed . 495
dried and reused . 71
dried and rolled . 96
dried and rubbed . 96
dried and sacked . 48
dried and salted . 1397
dried and shrank . 76
dried and shrunk . 384
dried and sieved . 239
dried and sifted . 316
dried and smoked . 1584
dried and sorted . 181
dried and stored . 3824
dried and tested . 111
dried and warmed . 419
dried and washed . 99
dried but slowly . 61
dried cow manure . 422
dried egg powder . 258
dried egg whites . 173
dried for export . 369
dried for fodder . 68
dried for market . 291
dried for winter . 497
dried her cheeks . 113
dried her clothes . 82
dried his clothes . 148
dried mud bricks . 1076
dried our clothes . 376
dried red chiles . 159
dried red pepper . 226
dried too slowly . 79
dried with cotton . 111
dried with towels . 73
drier and cleaner . 99
drier and clearer . 47
drier and colder . 468
drier and cooler . 535
drier and firmer . 139
drier and harder . 228
drier and hotter . 483
drier and thinner . 200
drier and warmer . 907
drier than before . 625
drier than normal . 896
dries and cracks . 179
dries out slowly . 70
drift and debris . 57
drift and hammer . 229
drift and intent . 52
drift and wander . 47
drift any further . 51
drift off course . 642
drift off target . 115
drift with events . 126
drill and hammer . 198
drill and marching . 258
drill and parade . 444
drill and review . 758
drill and training . 917
drill his troops . 135
drill was simple . 44
drill with rifles . 50
drily and hardly . 124
drink all around . 385
drink and another . 61
drink and cigars . 94
drink and clothes . 497
drink and dinner . 715
drink and disease . 201
drink and drinking . 107
drink and fighting . 100
drink and forget . 264
drink and gamble . 2308
drink and gambling . 2106
drink and gossip . 472
drink and listen . 182
drink and nodded . 316
drink and passion . 103
drink and sighed . 245
drink and sipped . 123
drink and smiled . 668
drink and snacks . 121
drink and supper . 64
drink and talked . 69
drink and waited . 603
drink and whores . 109
drink any coffee . 197
drink any liquor . 72
drink are served . 238
drink bad coffee . 48
drink being poured . 58
drink but little . 235
drink for another . 52
drink for chiefs . 63
drink for dinner . 128
drink for myself . 276
drink for relief . 99
drink for solace . 139
drink for supper . 50
drink her coffee . 545
drink his bottle . 115
drink his coffee . 923
drink his liquor . 75
drink hot coffee . 213
drink hot scotch . 46
drink its nectar . 47
drink its waters . 323
drink nor gamble . 220
drink one spirit . 333
drink our coffee . 308
drink than coffee . 50
drink that coffee . 260
drink that poison . 53
drink they wanted . 105
drink this coffee . 244
drink this poison . 78
drink this slowly . 40
drink too deeply . 109
drink too freely . 121
drink too heavily . 129
drink too little . 186
drink was poured . 62
drink was served . 223
drink with anyone . 73
drink with dinner . 547
drink with relish . 252
drink with safety . 93
drink with someone . 141
drips and spills . 113
drive and affect . 145
drive and another . 55
drive and desire . 470
drive and emotion . 89
drive and energy . 2755
drive and folder . 353
drive and libido . 89
drive and memory . 82
drive and motive . 45
drive and parked . 115
drive and passion . 259
drive and reboot . 144
drive and reward . 404
drive and spirit . 111
drive and talent . 136
drive and tension . 60
drive and vigour . 40
drive and waited . 44
drive any farther . 249
drive any faster . 277
drive any further . 493
drive can handle . 107
drive for awhile . 208
drive for backup . 116
drive for berlin . 54
drive for empire . 204
drive for errors . 526
drive for moscow . 102
drive for profit . 1073
drive for reform . 805
drive for revenge . 345
drive for status . 242
drive gas engines . 50
drive had failed . 68
drive has failed . 236
drive her around . 222
drive her ashore . 46
drive her insane . 765
drive her myself . 65
drive her places . 79
drive her through . 61
drive him around . 403
drive him ashore . 46
drive him insane . 1136
drive him myself . 73
drive him onward . 54
drive his actions . 41
drive his cattle . 90
drive his chariot . 118
drive his horses . 98
drive his plough . 55
drive men insane . 117
drive off ammonia . 76
drive off cattle . 66
drive off demons . 58
drive off wolves . 89
drive one another . 47
drive one insane . 232
drive our actions . 311
drive our engines . 50
drive out another . 298
drive out demons . 2181
drive out devils . 287
drive out disease . 94
drive out rivals . 64
drive out specie . 43
drive red trucks ? 67
drive six horses . 43
drive them across . 45
drive them around . 565
drive them ashore . 161
drive them deeper . 47
drive them farther . 42
drive them faster . 82
drive them further . 40
drive them inland . 48
drive them insane . 249
drive them myself . 69
drive them onward . 67
drive them places . 45
drive them through . 144
drive this market . 40
drive this reaction . 199
drive this result . 96
drive thru window . 231
drive too slowly . 72
drive was halted . 68
drive was lovely . 44
drive was silent . 49
drive with caution . 360
drive with safety . 59
drive you around . 728
drive you insane ! 1849
drive you myself . 380
drive you places . 41
driving and drinking . 386
driving and safety . 42
driving and shooting . 46
driving and sleeping . 139
driving and speeding . 196
driving and steering . 113
driving any further . 59
driving gas engines . 104
driving her around . 106
driving her higher . 46
driving her insane . 668
driving him around . 131
driving him deeper . 63
driving him insane . 942
driving him inside . 47
driving him onward . 127
driving his actions . 60
driving his cattle . 67
driving his chariot . 171
driving his horses . 78
driving his phaeton . 40
driving off cattle . 268
driving off horses . 119
driving out another . 95
driving out demons . 891
driving out devils . 118
driving out pompey . 60
driving them around . 136
driving them ashore . 58
driving them insane . 135
driving them onward . 64
driving this result . 65
driving too slowly . 301
driving two horses . 93
driving was stolen . 93
driving you around . 89
driving you insane ! 241
droit des femmes . 77
droll and tawdry . 81
droop and drowse . 328
droop and falter . 46
droop and perish . 105
drops all around . 94
drops and sprays . 285
drops are enough . 42
drops are formed . 228
drops are needed . 100
drops had fallen . 84
drops his domino . 120
drops his pencil . 53
drops low enough . 107
drops per gallon . 90
drops per minute . 8900
drops per second . 1647
dross and refuse . 54
dross and vanity . 293
drouth and famine . 108
drouth was broken . 52
drove and talked . 74
drove her around . 61
drove her ashore . 133
drove her higher . 49
drove her insane . 444
drove her inside . 51
drove her onward . 142
drove him abroad . 129
drove him around . 108
drove him further . 55
drove him insane . 1000
drove him inside . 102
drove him onward . 401
drove his actions . 53
drove his chariot . 42
drove his horses . 101
drove men insane . 59
drove off cattle . 63
drove off laughing . 96
drove off slowly . 286
drove out another . 124
drove out demons . 100
drove out devils . 63
drove out silver . 53
drove them around . 67
drove them ashore . 207
drove them heavily . 45
drove them inland . 85
drove them insane . 241
drove them inside . 169
drove them onward . 159
drove them through . 46
drove too slowly . 78
drove with johnny . 126
drown her myself . 112
drown her screams . 67
drown her sorrow . 54
drown his misery . 60
drown his sorrow . 850
drown one another . 230
drown our sorrow . 51
drown our voices . 61
drown you myself . 46
drugs and agents . 72
drugs and cancer . 88
drugs and charms . 46
drugs and disease . 317
drugs and dosage . 65
drugs and drinking . 512
drugs and drinks . 174
drugs and fluids . 252
drugs and gambling . 325
drugs and liquor . 377
drugs and lithium . 58
drugs and metals . 88
drugs and methods . 99
drugs and murder . 184
drugs and opiates . 55
drugs and opioids . 47
drugs and oxygen . 69
drugs and partying . 75
drugs and petrol . 47
drugs and plants . 108
drugs and potions . 147
drugs and racism . 59
drugs and serums . 68
drugs and spells . 43
drugs and spices . 612
drugs and sports . 54
drugs and stress . 81
drugs and syringes . 76
drugs and terror . 75
drugs and therapy . 148
drugs and toxins . 1050
drugs and weapons . 870
drugs are abused . 98
drugs are banned . 57
drugs are common . 183
drugs are ingested . 53
drugs are listed . 125
drugs are needed . 580
drugs are quicke . 87
drugs are stored . 81
drugs are tested . 128
drugs are useful . 170
drugs being abused . 45
drugs being tested . 125
drugs for cancer . 110
drugs for escape . 55
drugs for export . 50
drugs for humans . 73
drugs for malaria . 50
drugs for profit . 177
drugs for relief . 258
drugs for seniors . 116
drugs for solace . 47
drugs for therapy . 106
drugs had failed . 198
drugs has failed . 86
drugs than adults . 87
drugs they needed . 91
drugs they wanted . 51
drugs with caution . 132
drums and bugles . 578
drums and cannon . 53
drums and chanting . 242
drums and chants . 80
drums and cheers . 72
drums and colors . 62
drums and danced . 64
drums and dances . 100
drums and drumming . 55
drums and flutes . 1738
drums and gourds . 47
drums and guitar . 429
drums and headers . 67
drums and rotors . 66
drums and sheaves . 60
drums and shouting . 135
drums and sticks . 76
drums and tabors . 44
drums and violins . 72
drums and vocals . 113
drums and voices . 79
drums and wheels . 85
drums are played . 104
drums are silent . 98
drums beat faster . 93
drums beat louder . 73
drums beat loudly . 50
drums with sticks . 50
drunk and asleep . 953
drunk and bitter . 48
drunk and fighting . 226
drunk and forget . 52
drunk and fought . 51
drunk and furious . 93
drunk and laughing . 92
drunk and lonely . 55
drunk and riotous . 86
drunk and shouting . 57
drunk and sleeping . 169
drunk and sleepy . 217
drunk and stoned . 587
drunk and stupid . 205
drunk and unruly . 121
drunk and violent . 532
drunk for another . 48
drunk her coffee . 45
drunk his coffee . 254
drunk than before . 53
drunk too freely . 69
drunk with brandy . 381
drunk with cheers . 78
drunk with choler ? 77
drunk with desire . 336
drunk with elation . 46
drunk with emotion . 95
drunk with fighting . 292
drunk with liquor . 102
drunk with mescal . 43
drunk with nectar . 72
drunk with passion . 338
drunk with relief . 50
drunk with safety . 84
drunk with vanity . 40
drunk with whisky . 42
dry air masses . 143
dry all summer . 173
dry all winter . 170
dry and anaemic . 44
dry and barren . 2451
dry and bitter . 459
dry and bright . 423
dry and broken . 79
dry and burned . 60
dry and chalky . 139
dry and chilly . 59
dry and choked . 74
dry and clammy . 73
dry and closed . 41
dry and coarse . 293
dry and coated . 377
dry and cracking . 182
dry and crispy . 97
dry and crusty . 213
dry and desert . 80
dry and flabby . 47
dry and fluffy . 485
dry and forced . 47
dry and formal . 270
dry and friable . 362
dry and frosty . 140
dry and frozen . 44
dry and furred . 195
dry and glassy . 52
dry and glazed . 289
dry and glossy . 107
dry and golden . 95
dry and grainy . 59
dry and gritty . 235
dry and harden . 3784
dry and hoarse . 206
dry and hollow . 250
dry and ignite . 172
dry and intact . 621
dry and ironic . 80
dry and jejune . 78
dry and leathery . 374
dry and liquid . 164
dry and mature . 154
