dabbled with his blood 662
dialogue with his reader 143
dialogue with his uncle 76
dialogue with new delhi 139
dialogue with that which 102
dialogue with that world 48
dialogue with them about 455
dialogue with them would 58
dialogue with this group 64
dialogue with you about 138
diameter and are about 184
diameter and are borne 180
diameter and are easily 113
diameter and are either 166
diameter and are found 278
diameter and are known 72
diameter and are lined 123
diameter and are often 693
diameter and are quite 68
diameter and are round 62
diameter and are white 70
diameter and can easily 56
diameter and can store 60
diameter and can weigh 50
diameter and has about 51
diameter and has walls 43
diameter and its focal 64
diameter and its walls 63
diameter and may occur 62
diameter and may weigh 78
diameter and not fixed 57
diameter and one meter 140
diameter and then cutting 47
diameter and thin walls 55
diameter and was about 58
diameter and was built 55
diameter and was found 77
diameter and with lengths 48
diameter and with walls 135
diameter are too large 55
diameter are too small 205
diameter did not change 112
diameter does not allow 53
diameter does not appear 141
diameter does not change 721
diameter for all sizes 126
diameter for any given 329
diameter for its orbit 251
diameter one year after 67
diameter than that found 43
diameter than that given 47
diameter than that which 128
diameter that are found 96
diameter that was drawn 91
diameter they are about 54
diameter was too large 125
diameter was too small 113
diamonds and all kinds 88
diamonds and all sorts 110
diamonds and fur coats 90
diamonds and long black 58
diamonds and two clubs 106
diamonds are being mined 42
diamonds are not found 77
diamonds are now found 57
diamonds she had given 47
diamonds that are found 47
diamonds that had ceased 48
diamonds that her father 40
diamonds that you could 42
diamonds with her dirty 183
diaspora does not refer 41
dickens are you talking 152
dictate all his action 65
dictate her own terms 637
dictate his own price 58
dictate his own terms 6699
dictate how and where 338
dictate how they shall 43
dictate how they would 98
dictate how you shall 45
dictate how you spend 137
dictate its own rules 62
dictate its own terms 2917
dictate our own terms 838
dictate that any state 63
dictate that for every 89
dictate that one ought 93
dictate that they shall 46
dictate that they would 165
dictate that this would 84
dictate that you would 59
dictating her own terms 91
dictating his own terms 457
dictating how you shall 63
dictating its own terms 163
dietary fat and blood 133
dietary fat and breast 1650
dietary fat and colon 121
dietary fat and fatty 56
dietary fat and fiber 655
dietary fat and serum 92
dietary fat and sugar 140
dietary fat and total 308
differing for each point 70
differs but two hours 102
differs for each amino 40
differs for each child 158
differs for each class 111
differs for each group 236
differs with each child 138
differs with each group 41
differs with each index 45
differs with his father 127
diffuse and may occur 44
diffuse and not easily 243
diffuse that they could 43
diggers who are burying 161
digital ink and paint 486
digital set top boxes 99
dignify man and exalt 44
dignity and all human 43
dignity and are equal 131
dignity and are worthy 43
dignity and ease which 56
dignity and easy grace 55
dignity and her lowly 86
dignity and her pride 77
dignity and her sense 63
dignity and his merit 42
dignity and his moral 62
dignity and his place 45
dignity and his power 77
dignity and his pride 103
dignity and his right 221
dignity and his sense 93
dignity and his whole 104
dignity and its beauty 60
dignity and its power 112
dignity and its value 42
dignity and our moral 43
dignity and our power 231
dignity and seat which 78
dignity and use thereof 44
dignity and with grace 51
dignity and with honor 53
dignity and with pride 61
dignity are her clothing 740
dignity did not allow 205
dignity did not appear 42
dignity did not stoop 50
dignity does not admit 48
dignity does not allow 125
dignity does not appear 60
dignity does not exist 95
dignity each man shall 68
dignity for all human 339
dignity for all people 575
dignity for all women 68
dignity for any indian 103
dignity for his people 69
dignity for our people 125
dignity she had never 71
dignity than any which 45
dignity than his father 65
dignity than that which 328
dignity than they could 44
dignity that can never 47
dignity that doth hedge 117
dignity that had never 51
dignity that one might 48
dignity that one would 71
dignity that she could 143
dignity that she would 67
dignity that they could 55
dignity that they would 109
dignity that was given 46
dignity that was lacking 57
dignity that was never 51
dignity that was quite 41
dignity that was theirs 89
dignity that was truly 47
dignity that you would 108
dignity they had never 58
dignity using our voice 43
dignity with his father 43
dignity with that which 70
dilated and his hands 40
dilated and its walls 401
dilated and not reacting 87
dilated for any reason 45
dilation does not occur 81
dilemma and one which 47
dilemma did not arise 75
dilemma did not exist 112
dilemma does not appear 91
dilemma does not apply 85
dilemma does not arise 395
dilemma does not exist 406
dilemma does not occur 48
dilemma does not really 44
dilemma does not worry 41
dilemma for both sides 70
dilemma has its roots 54
dilemma she had faced 46
dilemma than that which 67
dilemma that can arise 76
dilemma that had faced 160
dilemma that has faced 235
dilemma that has never 47
dilemma that may arise 79
dilemma that now faces 48
dilemma that she faced 57
dilemma that they could 88
dilemma that they faced 83
dilemma that this poses 57
dilemma that was never 64
dilemma was not easily 47
dilemma was one which 50
dilemma was that while 346
dilemma with her mother 96
diluted them with water 45
diluted with hot water 3083
diluted with ice water 145
diluted with one fourth 49
diluted with one ounce 80
diluted with one quart 46
diluted with six parts 189
diluted with six times 272
diluted with tap water 574
diluted with ten parts 316
diluted with ten times 699
diluted with two parts 980
dilution does not change 91
dilution does not occur 129
dilution that has taken 63
dilution with hot water 144
dilution with tap water 81
dimpled arm has mowed 49
dinners and all sorts 53
dinners and his wines 41
dinners and long walks 70
dinners she had given 41
dinners that are given 50
dinners with her father 84
dinners with his mother 50
directing each and every 91
directing her own films 50
directing her own plays 57
directing him but feels 81
directing his men where 42
directing his own films 307
directing his own learning 219
directing his own plays 209
directing his own steps 50
directing his own works 47
directing men and women 216
directing our own lives 303
directing that all people 93
directing that all ships 48
directing that they begin 49
directing that they shall 156
directs all his hopes 87
directs all his steps 53
directs all things either 59
directs and for cause 65
directs each and every 44
directs his own action 49
directs his own labor 45
directs his own plays 94
directs his son diego 94
directs that all peers 47
directs that all taxes 45
directs that any costs 131
directs that his debts 64
directs that his house 49
directs that she shall 49
directs that they shall 842
directs that this shall 80
directs that you cause 47
directs that you close 291
directs that you cross 396
directs that you order 50
directs that you shall 68
directs that you start 67
directs them and makes 44
direful and sad event 165
dirtied his own hands 43
dirtied with his blood 68
disabling but not fatal 43
disband them they would 49
discard all but about 73
discard and try again 109
discard any that float 44
discard them and start 99
discard them for others 47
discard them one after 42
discern any real force 150
discern but one point 77
discern how and where 65
discern how they could 44
discern how they might 69
discern how this comes 98
discern that all power 82
discern that all which 49
discern that his voice 105
discern that she would 47
discern with his glass 48
discord and bad feeling 64
discord and ill feeling 73
discord and war would 51
discord are not worthy 87
discord had its value 43
discord with his father 179
discuss all that later 214
discuss all this later 366
discuss and read about 163
discuss and then write 98
discuss any and every 147
discuss each and every 546
discuss him with others 43
discuss his own plans 74
discuss his own views 88
discuss how and under 51
discuss how and where 225
discuss how each child 40
discuss how each group 75
discuss how each might 103
discuss how one could 83
discuss how one might 339
discuss how one would 69
discuss how our model 97
discuss how she could 95
discuss how she feels 93
discuss how she might 140
discuss how she would 71
discuss how that could 44
discuss how they apply 125
discuss how they could 2045
discuss how they found 75
discuss how they might 2161
discuss how they shall 41
discuss how they would 1682
discuss how this change 72
discuss how this comes 41
discuss how this could 215
discuss how this issue 77
discuss how this method 80
discuss how this might 866
discuss how this model 162
discuss how this study 51
discuss how this works 284
discuss how this would 98
discuss how you could 386
discuss how you might 929
discuss how you would 1502
discuss law and order 81
discuss men and women 71
discuss them all under 44
discuss them all would 182
discuss them for hours 49
discuss them now would 44
discuss them one after 80
discuss them with others 1502
discuss them with peers 101
discuss them with people 163
discuss them with staff 52
discuss things for hours 43
discuss things that might 87
discuss things with others 118
discuss things with people 184
discuss this any longer 244
discuss this idea later 41
discuss this one point 47
discuss this with others 194
discuss this with people 66
discuss who was right 65
discuss why they chose 241
discuss why they might 82
discuss why they would 59
discuss why this might 189
discuss why you agree 50
discuss why you chose 140
discuss why you might 114
discuss why you would 75
discuss with each child 49
discuss with her about 72
discuss with her father 210
discuss with her mother 674
discuss with him about 215
discuss with him after 46
discuss with him anything 109
discuss with him every 55
discuss with him later 42
discuss with him plans 72
discuss with him until 43
discuss with him which 70
discuss with his chief 50
discuss with his class 42
discuss with his father 653
discuss with his mother 483
discuss with his people 48
discuss with his staff 83
discuss with them about 143
discuss with them anything 40
discuss with them every 46
discuss with them plans 55
discuss with them where 42
discuss with them which 96
discuss with you about 302
discuss with you after 58
discuss with you again 62
discuss with you alone 55
discuss with you anything 74
discuss with you first 243
discuss with you later 192
discuss with you right 68
discuss with you today 1167
discuss with you which 121
discuss with you while 51
disdain for all forms 230
disdain for all kinds 41
disdain for her father 160
disdain for her mother 220
disdain for his father 298
disdain for his guest 107
disdain for his mother 133
disdain for his rival 81
disdain for that which 125
disdain for this world 299
diseased and dead trees 128
diseased and dying people 43
diseased and dying trees 155
diseased men and women 230
diseases all and pains 43
diseases and all forms 43
diseases and all kinds 111
diseases and all sorts 53
diseases and are often 240
diseases and bad weather 52
diseases and can cause 56
diseases and death rates 90
diseases and his mother 59
diseases and may cause 51
diseases and may occur 51
diseases and not others 58
diseases are being spread 45
diseases are due either 92
diseases are not cured 271
diseases are not easily 156
diseases are not fatal 83
diseases are not found 126
diseases are not fully 86
diseases are not healed 40
diseases are not known 314
diseases are not major 41
diseases are not often 177
diseases are not really 57
diseases are not spread 178
diseases are now known 513
diseases are now under 86
diseases can not exist 110
diseases can not spread 67
diseases did not appear 77
diseases did not begin 55
diseases did not exist 325
diseases did not occur 110
diseases did not spread 64
diseases does not appear 89
diseases does not exist 45
diseases may bring about 59
diseases than are others 71
diseases than for others 48
diseases that are based 78
diseases that are causing 73
diseases that are easily 334
diseases that are either 370
diseases that are fatal 167
diseases that are found 237
diseases that are killing 108
diseases that are known 740
diseases that are liable 60
diseases that are major 114
diseases that are often 1033
diseases that are quite 94
diseases that are really 56
diseases that are spread 789
diseases that are still 587
diseases that are truly 41
diseases that are under 45
diseases that bring about 109
diseases that can cause 1757
diseases that can easily 80
diseases that can mimic 217
diseases that can occur 254
diseases that can spread 185
diseases that had never 83
diseases that had taken 44
diseases that may alter 57
diseases that may appear 119
diseases that may arise 140
diseases that may cause 1213
diseases that may exist 40
diseases that may mimic 342
diseases that may occur 362
diseases that may spread 51
diseases that they cause 459
diseases that they could 104
diseases that they might 73
diseases that they would 124
diseases that you might 70
diseases they are liable 51
diseases they can cause 81
diseases they had never 84
diseases they may carry 76
diseases they may cause 71
diseases was not known 41
diseases you can catch 102
disgust and our ennui 49
disgust for all forms 54
disgust for all human 73
disgust for all kinds 100
disgust for her father 46
disgust for her mother 49
disgust for his father 194
disgust for his mother 71
disgust for that which 89
disgust she was feeling 40
disgust she was known 49
disgust that her mother 55
disgust that one feels 46
disgust that she could 72
disgust that she would 146
disgust that they would 64
disgust was not plain 63
disgust with all forms 41
disgust with his father 185
disgust with his mother 233
disgust with this world 69
disgust you with human 144
dishpan with hot water 54
dislike and fear which 45
dislike for all forms 110
dislike for all kinds 215
dislike for any reason 105
dislike for her father 275
dislike for her mother 328
dislike for him which 125
dislike for his father 652
dislike for his mother 350
dislike for his uncle 123
dislike for that which 70
dislike for this method 45
dislike for this woman 113
dislike her own looks 235
dislike she had taken 95
dislike them they would 90
dislike they had taken 141
dislike this old woman 47
dislike was too strong 130
dislike you for anything 49
disliking are not under 45
dismiss each and every 44
dismiss for any reason 61
dismiss for this reason 50
dismiss him for cause 73
dismiss them for cause 54
dismiss them too easily 42
dismiss them with every 64
dismiss them with hands 65
dismiss them with scorn 55
disobey and get first 123
disobey any law which 58
display all his skill 102
display all year round 42
display and for cutting 58
display and then click 182
display and then press 61
display and use thereof 58
display did not change 45
display does not allow 126
display does not appear 260
display does not change 592
display does not imply 41
display does not match 65
display each and every 106
display for two weeks 133
display his own glory 133
display his own learning 390
display his own power 198
display his own skill 227
display than that which 57
display that had taken 41
display them for others 40
display them one after 57
display them was wanting 53
display them with pride 156
display was not getting 57
dispose all things which 91
dispose all too easily 53
dispute and are bound 54
dispute and both sides 49
dispute and bring about 76
dispute are not bound 47
dispute can not agree 330
dispute did not appear 55
dispute did not arise 171
dispute did not belong 101
dispute did not exist 109
dispute does lie within 211
dispute does not admit 89
dispute does not alone 52
dispute does not appear 384
dispute does not arise 185
dispute does not belong 209
dispute does not exist 145
dispute does not prove 56
dispute for its place 59
dispute had its roots 118
dispute had long since 61
dispute has its roots 55
dispute how they shall 46
dispute that all action 52
dispute that are above 123
dispute that can arise 143
dispute that had begun 136
dispute that had raged 66
dispute that had taken 124
dispute that has raged 85
dispute that may arise 2776
dispute that may occur 69
dispute that she never 78
dispute that they could 139
dispute that they might 42
dispute that they would 126
dispute that this would 40
dispute that was never 97
dispute that was still 44
dispute they had about 40
dispute things for which 139
dispute this and argue 182
dispute this and claim 151
dispute was all about 180
dispute was being waged 45
dispute was cut short 93
dispute was not about 1157
dispute was not ended 113
dispute was not fully 54
dispute was not really 98
dispute was not which 109
dispute was not within 87
dispute was now growing 88
dispute was one which 210
dispute with all flesh 65
dispute with all sorts 226
dispute with her about 359
dispute with her father 808
dispute with her mother 568
dispute with him about 1862
dispute with him every 142
dispute with him would 45
dispute with his chief 74
dispute with his elder 42
dispute with his father 1954
dispute with his local 45
dispute with his mother 468
dispute with his nurse 44
dispute with his older 44
dispute with his people 125
dispute with his rival 116
dispute with his uncle 263
dispute with his whole 52
dispute with our author 101
dispute with red china 51
dispute with sir george 163
dispute with them about 584
dispute with them every 90
dispute with them until 112
dispute with you about 1158
disputing with her about 81
disputing with her uncle 230
disputing with him about 142
disputing with his father 40
disputing with them about 150
disputing with you about 52
disrupt law and order 507
dissect each and every 50
dissent does not exist 51
dissent may not share 47
dissent that our holding 40
dissent was not based 46
distant age and clime 40
distant age are false 52
distant and dim field 77
distant and far below 49
distant and low tones 119
distant and near vision 807
distant and not easily 80
distant and not quite 84
distant and that world 41
distant and too close 48
distant and too small 49
distant bow with which 48
distant but not local 51
distant but six miles 40
distant but ten miles 119
distant but two miles 51
distant day they would 51
distant din that world 189
distant for any vision 61
distant for its naked 49
distant men and women 54
distant nor too close 113
distant seas and lands 338
distant seas and oceans 51
distant than that which 149
distant than they really 257
distant that its light 237
distant that she could 114
distant that they appear 197
distant that they could 228
distant that they might 113
distant that they would 124
distant they may appear 42
distant things and people 45
distant with each passing 111
distort his own thinking 41
disturb her any longer 329
disturb him any longer 92
disturb him for anything 64
disturb him that night 45
disturb him who knows 71
disturb law and order 381
disturb men long after 134
disturb you any longer 1039
disturb you this morning 48
ditches and dry water 47
ditches that bring water 48
ditties and say funny 59
diverse and are found 49
diverse and are often 192
diverse and far apart 59
diverse and far reaching 86
diverse and not easily 162
diverse and not fully 57
diverse for this court 359
diverse men and women 431
diverse than one might 195
diverse than one would 58
diverse than that found 71
diverse than that which 58
diverse that how could 41
diverse that one could 61
diverse that they could 167
diverse that they would 94
diverse they may appear 127
diverse things and people 75
diverse with each passing 43
diverting and using water 108
divided all his goods 66
divided and each group 44
divided and far apart 40
divided and its edges 53
divided and its parts 155
divided and put under 41
divided and set apart 210
divided and that chews 45
divided and weak china 46
divided can not stand 1030
divided day and night 207
divided his own cloak 46
divided his own force 85
divided his own house 43
divided his own party 216
divided men and women 377
divided off and given 48
divided our own people 63
divided that its parts 166
divided that they appear 50
divided that they could 293
divided that they would 53
divided them and would 44
divided them was equal 182
divided with his people 79
divided with one class 125
divides and they point 79
divides day and night 93
divides men and women 519
divined that her father 50
divined that her mother 76
divined that his father 42
divined that she would 182
divined that they would 105
divined that this proud 68
divined that this would 57
divined that you would 60
diviner law than israel 42
divines who had taken 240
division and death rates 66
division and had taken 46
division and his staff 129
division and its staff 46
division and not unity 50
division and that which 63
division and was later 86
division are not known 57
division can not occur 107
division did not appear 138
division did not apply 80
division did not begin 78
division did not carry 45
division did not change 45
division did not cross 48
division did not enter 43
division did not exist 361
division did not march 40
division did not occur 326
division does not admit 40
division does not agree 77
division does not allow 50
division does not alter 57
division does not appear 458
division does not apply 425
division does not arise 64
division does not begin 77
division does not change 184
division does not exist 599
division does not fully 41
division does not imply 218
division does not occur 1000
division does not really 68
division does not yield 58
division for any reason 108
division for cpa firms 111
division for six months 96
division had its first 44
division had long since 40
division had not moved 41
division had not taken 150
division has its roots 75
division has not taken 85
division may not occur 72
division than that which 140
division that can occur 44
division that had begun 75
division that had grown 62
division that had moved 40
division that had never 50
division that had taken 226
division that has taken 135
division that they would 53
division that was about 88
division that was holding 40
division that was later 55
division that was still 41
division that was under 122
division was being taken 121
division was each night 74
division was not based 151
division was not equal 77
division was not fully 42
division was not healed 43
division was not quite 195
division was not really 54
division was not rigid 74
division was not sharp 86
division was not strong 45
division was not taken 77
division was now under 69
division was one which 47
division was put under 116
division was that which 113
division was then moved 116
division was then taken 101
division was too small 68
division was two miles 43
divorce all his wives 139
divorce and death rates 110
divorce and her father 403
divorce and her mother 325
divorce and his failing 51
divorce and his father 173
divorce and his mother 296
divorce and she wants 50
divorce and she would 194
divorce and then marry 187
divorce and they would 106
divorce and try again 172
divorce can not belong 84
divorce did not appear 45
divorce did not apply 50
divorce did not change 112
divorce did not count 46
divorce did not exist 350
divorce did not occur 144
divorce did not really 50
divorce does not appear 134
divorce does not apply 66
divorce does not cause 55
divorce does not change 147
divorce does not create 45
divorce does not exist 330
divorce does not imply 48
divorce does not occur 178
divorce does not solve 51
divorce for any cause 1595
divorce for any reason 1327
divorce for both sexes 45
divorce for one cause 69
divorce for six months 53
divorce for that cause 88
divorce for that reason 85
divorce for this cause 207
divorce for this reason 99
divorce had not taken 77
divorce has not taken 45
divorce her and marry 2311
divorce him and marry 363
divorce law that would 61
divorce not long after 167
divorce one year later 115
divorce than are first 67
divorce than are girls 57
divorce that had taken 41
divorce that has taken 51
divorce them and marry 49
divorce was her fault 68
divorce was his fault 59
divorce was not final 547
divorce was not known 67
divorce was not legal 172
divorce was not really 75
divorce was not valid 175
divorce was now final 72
divorce was set aside 85
divorce with his first 97
divorce you and marry 403
divorcing men and women 786
divorcing them thus oddly 70
doctors and all others 55
doctors and all sorts 69
doctors and had spent 255
doctors and his mother 97
doctors and lay people 332
doctors and mid wives 69
doctors and old women 91
doctors and one nurse 119
doctors and red cross 120
doctors and they could 103
doctors and they would 54
doctors and was given 44
doctors are all alike 193
doctors are being asked 181
doctors are not alone 40
doctors are not aware 281
doctors are not easily 45
doctors are not given 43
doctors are not quite 184
doctors are not really 90
doctors are not telling 147
doctors are not willing 126
doctors are now working 47
doctors are too quick 77
doctors but they could 90
doctors can not agree 217
doctors can not easily 54
doctors can not really 69
doctors deal with social 82
doctors did but watch 44
doctors did not agree 307
doctors did not allow 124
doctors did not appear 78
doctors did not bother 95
doctors did not exist 60
doctors did not offer 44
doctors did not quite 52
doctors did not really 192
doctors did not share 59
doctors had long since 89
doctors had not found 119
doctors had not given 145
doctors had not known 68
doctors had not taken 66
doctors say that change 86
doctors say that people 47
doctors say they would 52
doctors she had known 40
doctors that she could 159
doctors that she would 233
doctors that they could 231
doctors that they might 49
doctors that they would 296
doctors who are asked 42
doctors who are aware 73
doctors who are board 56
doctors who are either 103
doctors who are faced 50
doctors who are fully 67
doctors who are known 78
doctors who are looking 67
doctors who are often 161
doctors who are quite 44
doctors who are still 247
doctors who are treating 544
doctors who are willing 541
doctors who are women 51
doctors who are working 207
doctors who had begun 63
doctors who had cared 111
doctors who had first 113
doctors who had given 296
doctors who had known 81
doctors who had never 246
doctors who had saved 43
doctors who had spent 81
doctors who had taken 281
doctors who had tried 181
doleful lip and falls 42
dollars and all costs 134
dollars and are based 109
dollars and are often 43
dollars and are still 40
dollars and for which 65
dollars and had built 42
dollars and had given 59
dollars and had spent 45
dollars and his board 66
dollars and his father 42
dollars and his mother 40
dollars and man hours 81
dollars and odd cents 53
dollars and one ration 135
dollars and pay taxes 95
dollars and she would 62
dollars and six cents 761
dollars and six months 325
dollars and ten cents 3106
dollars and that large 44
dollars and that would 165
dollars and then selling 40
dollars and they could 87
dollars and they would 131
dollars and two cents 519
dollars and two months 75
dollars and two thirds 335
dollars and two weeks 55
dollars and was about 54
dollars and was given 88
dollars and was still 82
dollars and you could 131
dollars and you would 57
dollars are being given 61
dollars are being saved 64
dollars are being spent 8795
dollars are being taken 41
dollars are not spent 107
dollars are now spent 158
dollars are set aside 146
dollars did not change 41
dollars did not sound 45
dollars does not appear 46
dollars does not change 116
dollars does not sound 187
dollars each and costs 85
dollars each and every 332
dollars each and shall 72
dollars each for every 298
dollars each year since 89
dollars each year until 79
dollars each year while 46
dollars for all kinds 48
dollars for all sorts 40
dollars for any breach 62
dollars for each adult 253
dollars for each alien 179
dollars for each alley 66
dollars for each bitch 48
dollars for each brand 146
dollars for each camel 45
dollars for each child 1878
dollars for each claim 66
dollars for each class 69
dollars for each horse 135
dollars for each indian 446
dollars for each meeting 349
dollars for each negro 136
dollars for each night 99
dollars for each ounce 62
dollars for each party 62
dollars for each period 56
dollars for each piece 131
dollars for each place 158
dollars for each pound 167
dollars for each pupil 283
dollars for each round 48
dollars for each scalp 105
dollars for each seaman 75
dollars for each share 434
dollars for each slave 718
dollars for each state 85
dollars for each story 131
dollars for each table 103
dollars for each visit 135
dollars for each wagon 217
dollars for each woman 44
dollars for each working 134
dollars for gas money 41
dollars for her board 169
dollars for her boots 60
dollars for her first 241
dollars for her story 141
dollars for him alive 84
dollars for his board 82
dollars for his claim 91
dollars for his costs 154
dollars for his first 307
dollars for his horse 76
dollars for his house 235
dollars for his labor 88
dollars for his local 72
dollars for his mother 116
dollars for his pains 102
dollars for his place 105
dollars for his scalp 60
dollars for his share 521
dollars for his stock 161
dollars for his story 187
dollars for his whole 46
dollars for its first 67
dollars for one evening 63
dollars for one night 304
dollars for one ounce 54
dollars for one piece 41
dollars for one pound 119
dollars for our title 60
dollars for red cross 47
dollars for six hours 60
dollars for six months 793
dollars for six weeks 157
dollars for ten hours 100
dollars for ten months 56
dollars for ten weeks 71
dollars for ten words 49
dollars for that first 44
dollars for that forty 95
dollars for that green 84
dollars for that horse 216
dollars for that house 57
dollars for that mouse 71
dollars for that period 71
dollars for that piece 67
dollars for that strip 43
dollars for that which 106
dollars for this cause 59
dollars for this horse 73
dollars for this house 51
dollars for this jewel 46
dollars for this piece 85
dollars for this place 98
dollars for two hours 210
dollars for two months 229
dollars for two people 79
dollars for two weeks 453
dollars may not sound 45
dollars now and again 48
dollars now and fifty 66
dollars now being spent 402
dollars one year after 56
dollars per day after 46
dollars per day shall 112
dollars per day until 132
dollars per day which 68
dollars per day while 524
dollars per day would 81
dollars per ton would 95
dollars per year after 109
dollars per year could 97
dollars per year shall 64
dollars per year since 99
dollars per year spent 94
dollars per year until 150
dollars per year which 153
dollars per year while 124
dollars per year would 258
dollars she had earned 158
dollars she had given 127
dollars she had saved 308
dollars she had spent 53
dollars than that which 50
dollars than they could 85
dollars than they would 124
dollars than you would 40
dollars that are spent 579
dollars that her father 56
dollars that his father 44
dollars that his mother 58
dollars that she could 113
dollars that she would 74
dollars that they could 345
dollars that they might 53
dollars that they spend 53
dollars that they would 168
dollars that was given 44
dollars that was spent 47
dollars that you could 106
dollars that you spend 66
dollars that you would 177
dollars they are willing 47
dollars they had earned 131
dollars they had given 45
dollars they had saved 150
dollars they had spent 95
dollars this year alone 55
dollars was being spent 479
dollars was big money 73
dollars was real money 74
dollars was set apart 78
dollars was set aside 582
dollars you can spend 98
dolphin and seal shows 145
domains and his herds 177
domains and not others 52
domains are not easily 46
domains are not shown 46
domains are too large 44
domains are too small 50
domains but not others 84
domains does not occur 50
domains for dna binding 210
domains that are based 43
domains that are either 160
domains that are found 71
domains that are known 83
domains that are often 229
domains that are quite 107
domains that are still 57
dominion does not exist 41
dominion god has given 45
dominion than that which 123
dominion that was given 71
dominion they are under 82
dominion was now fully 52
dominoes with his father 58
donated his own blood 62
donated his own money 69
donation you can write 93
donkeys and one horse 71
donkeys off our corns 58
doorway and she could 56
doorway and then stood 49
doorway and two small 75
doorway and was about 85
doorway and was looking 89
doorway and was staring 46
doorway has one order 84
doorway was too small 68
doorway with both hands 124
doorway with her father 45
doorway with her hands 595
doorway with her mother 88
doorway with his broad 155
doorway with his hands 663
doorway with his large 64
doorway with his mother 97
doorway with his rifle 97
doorway with his sword 52
doorway with his usual 41
doorway with his white 46
doorway with one order 350
dormant for six months 107
dormant for two months 49
dosages are not given 104
doubled and was still 40
doubled each day until 51
doubled each year since 290
doubled each year until 64
doubled for this round 66
doubled her own fleet 43
doubled his own warmth 112
doubled one low point 56
doubled them both under 68
doubles and two singles 175
doubles with each cycle 222
doubles with his words 163
doubles with hot water 150
doublet and his shirt 78
doubted any man could 49
doubted any man would 44
doubted but she would 78
doubted but that every 64
doubted but that people 59
doubted but they would 277
doubted but you would 65
doubted her own power 76
doubted her own words 71
doubted his own power 285
doubted his own right 85
doubted his own words 120
doubted how that could 47
doubted how they would 57
doubted not but would 75
doubted not she would 157
doubted not that every 63
doubted not they would 373
doubted she had slept 40
doubted she was aware 106
doubted that all would 93
doubted that any nation 173
doubted that any woman 91
doubted that any would 106
doubted that god could 170
doubted that god would 472
doubted that her father 391
doubted that her mother 443
doubted that his father 663
doubted that his first 51
doubted that his mother 145
doubted that his views 107
doubted that his words 62
doubted that man could 70
doubted that one could 263
doubted that one would 43
doubted that our parting 59
doubted that she cared 54
doubted that she could 2288
doubted that she loved 244
doubted that she might 44
doubted that she really 112
doubted that she would 5280
doubted that that would 114
doubted that they apply 46
doubted that they belong 84
doubted that they could 2196
doubted that they exist 104
doubted that they loved 83
doubted that they might 116
doubted that they really 109
doubted that they would 6435
doubted that things would 110
doubted that this action 62
doubted that this change 62
doubted that this could 420
doubted that this method 83
doubted that this moral 223
doubted that this odious 41
doubted that this woman 72
doubted that this would 2691
doubted that war would 129
doubted that you could 154
doubted that you loved 65
doubted that you would 893
doubter can not doubt 56
douched with hot water 90
dowager and her court 114
dowager and her party 157
dowered with this world 92
drafted for two months 58
drafted not long after 42
drafted out with drums 78
dragged him for about 45
dragged him for miles 48
dragged him out again 215
dragged him out under 46
dragged his long limbs 149
dragged his own father 57
dragged his own frame 40
dragged its hot weeks 61
dragged men and women 160
dragged off and beaten 138
dragged off and thrown 157
dragged off his boots 113
dragged off his horse 400
dragged off his shirt 60
dragged off with hooks 72
dragged one leg after 74
dragged out and beaten 674
dragged out and burnt 141
dragged out and given 149
dragged out and hanged 250
dragged out and piled 47
dragged out and slain 186
dragged out and taken 193
dragged out and thrown 852
dragged out for months 188
dragged out for nearly 76
dragged out for seven 57
dragged out for weeks 69
dragged out his sword 52
dragged out his watch 125
dragged out his words 94
dragged out with hooks 82
dragged out with ropes 54
dragged them out again 75
dragged them with ropes 95
dragons and all deeps 459
dragons and all kinds 45
dragons and all sorts 92
dragons did not exist 62
dragoon and his horse 82
dragoon was too rough 43
dragoon who was about 48
drained and put under 310
drained and set aside 117
drained and then dried 121
drained but not dried 61
drained her own glass 54
drained his own glass 320
drained off and dried 127
drained off and fresh 82
drained off and people 79
drained off his drink 48
drained off his glass 299
drained that she could 64
drapery than his black 46
drapery with both hands 61
drapery with her right 44
drastic and far reaching 373
drastic than any which 95
drastic than that which 222
drastic than they would 40
drastic that they would 68
drastic ups and downs 182
drawers and two small 109
drawled out his words 151
dreadful but her style 44
dreadful day and night 231
dreadful man was about 41
dreadful than any which 111
dreadful than death about 177
dreadful than that which 375
dreadful that she could 85
dreadful that they could 44
dreadful that they would 61
dreadful things that could 118
dreadful things that might 235
dreadful things that people 41
dreadful things that would 162
dreamers that lie under 67
dreamily that she would 46
drearily for not knowing 117
drenching him with water 108
drenching them with spray 51
drenching them with water 265
dressed and going about 94
dressed and his hands 46
dressed and his limbs 151
dressed and was about 211
dressed and was holding 126
dressed and was putting 49
dressed and was rolling 43
dressed and was seated 83
dressed and was sitting 397
dressed and was taken 92
dressed and was waiting 116
dressed and was walking 54
dressed and with money 43
dressed and with round 42
dressed for bad weather 128
dressed for her drive 61
dressed for her evening 142
dressed for her first 863
dressed for her grave 41
dressed for her meeting 82
dressed for her morning 64
dressed for her party 62
dressed for her visit 152
dressed for her wedding 1125
dressed for his first 159
dressed for his meeting 47
dressed for his morning 63
dressed for his parts 40
dressed for his visit 99
dressed for his wedding 214
dressed for hot weather 40
dressed for our evening 52
dressed for our first 93
dressed for this evening 52
dressed for this place 172
dressed for this short 131
