dab the surface with 61
did he fulfill this 54
did he furnish any 62
did he grapple with 93
did he himself and 40
did he himself lead 40
did he himself not 148
did he himself say 58
did he himself see 182
did he imagine for 40
did he imagine his 158
did he imagine how 229
did he imagine she 98
did he imagine that 5481
did he imagine them 61
did he imagine they 51
did he imagine this 61
did he imitate his 40
did he implore his 78
did he impress his 253
did he impress them 50
did he impress you 201
did he improve his 184
did he incline his 40
did he include all 40
did he include any 70
did he include them 86
did he include this 45
did he increase his 208
did he indulge his 92
did he inherit his 164
did he inherit this 116
did he initiate any 46
did he inquire how 50
did he inquire who 46
did he justify his 283
did he justify this 78
did he magnify his 54
did he neglect any 339
did he neglect his 871
did he neglect that 46
did he noticed that 154
did he observe any 314
did he observe his 63
did he observe that 1300
did he observe them 49
did he observe this 68
did he perform all 58
did he perform any 240
did he perform for 89
did he perform his 1320
did he perform that 247
did he perform this 354
did he perhaps mean 49
did he perhaps not 44
did he perhaps see 58
did he persist with 51
did he picture her 43
did he possess all 50
did he possess any 574
did he possess his 143
did he possess one 113
did he possess that 1256
did he possess them 68
did he possess this 53
did he predict that 170
did he prepare for 291
did he prepare his 128
did he present any 139
did he present his 362
did he present that 47
did he present them 79
did he present this 53
did he presume that 151
did he pretend not 85
did he pretend that 724
did he prevent his 45
did he proceed that 68
did he proceed with 216
did he procure his 90
did he procure our 40
did he produce any 263
did he produce his 174
did he produce this 53
did he profess any 153
did he profess his 43
did he promise her 57
did he promise him 55
did he promise his 47
did he promise that 528
did he promise them 96
did he promise you 466
did he propose any 177
did he propose for 65
did he propose that 556
did he propose this 63
did he prosper that 55
did he protect his 77
did he protect them 42
did he protest his 103
did he protest that 526
did he provide any 311
did he provide for 420
did he provide his 50
did he provide them 44
did he publish any 144
did he publish his 557
did he publish them 46
did he qualify for 77
did he quarrel with 384
did he question her 158
did he question his 149
did he question that 196
did he question why 52
did he quicken his 71
did he realized that 258
did he receive all 48
did he receive and 93
did he receive any 1811
did he receive for 1267
did he receive her 48
did he receive him 62
did he receive his 1011
did he receive one 258
did he receive per 105
did he receive that 569
did he receive them 331
did he receive this 362
did he receive you 286
did he recover and 51
did he recover his 624
did he reflect that 506
did he reflect with 100
did he rejoice that 101
did he relieve his 40
did he reprove them 65
did he request any 43
did he request that 219
did he require any 108
did he require his 66
did he require that 163
did he require them 66
did he reserve for 53
did he reserve his 70
did he reserve that 189
did he respect her 49
did he respect his 64
did he respond with 145
did he restore them 139
did he retrace his 90
did he retract his 88
did he reverse his 84
did he satisfy his 96
did he sharpen his 43
did he shuffle his 59
did he slacken his 323
did he specify that 98
did he stooped his 91
did he stretch his 57
did he stretch out 129
did he subject his 49
did he succeed any 63
did he succeed that 1626
did he succeed with 187
did he suggest any 375
did he suggest for 42
did he suggest how 89
did he suggest that 4160
did he suggest they 55
did he suggest you 44
did he support and 47
did he support his 143
did he support them 80
did he suppose his 62
did he suppose she 94
did he suppose that 2722
did he suppose they 63
did he suppose this 86
did he suppose was 138
did he surmise that 131
did he surpass all 62
did he surpass his 80
did he survive all 44
did he survive and 43
did he survive his 108
did he survive that 46
did he survive this 55
did he suspect any 117
did he suspect her 105
did he suspect him 72
did he suspect his 95
did he suspect how 142
did he suspect she 48
did he suspect that 4422
did he sustain his 124
did he testify and 578
did he testify that 70
did he torment her 53
did he torment them 82
did he trouble his 164
did he upbraid them 51
did he venture any 66
did he venture out 356
did he withdraw his 432
did he withhold his 174
did he wrestle with 218
did in affording you 57
did in america and 197
did in america was 166
did in ancient and 53
did in belgium and 102
did in believing that 42
did in britain and 295
did in cambodia and 47
did in central and 172
did in central asia 87
did in chapter iii 96
did in chapter one 200
did in chapter six 52
did in chapter two 183
did in chicago and 99
did in chicago was 77
did in college and 109
did in college was 62
did in company with 696
did in composing his 61
did in concert with 180
did in contact with 66
did in contest with 52
did in denmark and 52
did in detroit and 43
did in disputing with 43
did in embodying his 44
did in essence was 70
did in everything that 65
did in exchange for 178
did in florida and 50
did in galilee and 46
did in general not 54
did in germany and 789
did in germany was 875
did in grenada and 40
did in history and 44
did in holland and 66
did in ireland and 144
did in january and 76
did in lebanon and 41
did in october and 57
did in preparing for 181
did in preparing this 83
did in private and 65
did in private was 152
did in providing for 56
did in singapore and 58
did in southeast asia 446
did in vietnam and 228
did in vietnam was 121
did in virginia and 106
did is because they 40
did it abandon its 77
did it account for 474
did it achieve any 104
did it achieve its 308
did it achieve that 44
did it achieve this 86
did it acquire any 72
did it acquire its 354
did it acquire that 142
did it acquire this 76
did it against all 72
did it against her 98
did it against his 436
did it attempt any 40
did it attract any 73
did it because all 116
did it because for 53
did it because god 113
did it because her 294
did it because his 624
did it because one 109
did it because our 96
did it because she 4490
did it because that 1446
did it because they 5381
did it because this 179
did it because you 3529
did it believe that 658
did it between them 110
did it bravely and 120
did it chiefly for 53
did it comfort her 50
did it compare with 969
did it compete with 94
did it comport with 217
did it concern her 95
did it concern him 290
did it concern them 112
did it confine its 82
did it confirm that 42
did it conform with 59
did it connect with 65
did it consist with 164
did it contain any 932
did it contain that 53
did it declare that 168
did it deprive him 60
did it deprive them 72
did it deserve its 41
did it destroy his 48
did it develop and 136
did it develop any 72
did it develop its 87
did it develop out 83
did it develop that 118
did it display any 71
did it disturb her 93
did it disturb him 114
did it embrace all 62
did it enhance his 50
did it exhibit any 93
did it explain how 192
did it explain why 305
did it express any 115
did it express his 75
did it finally end 58
did it finally get 68
did it fulfill its 51
did it furnish any 73
did it hastily and 44
did it heartily and 66
did it herself and 87
did it herself with 83
did it himself and 262
did it himself for 50
did it himself with 109
did it impress him 44
did it impress you 124
did it improve his 48
did it include all 196
did it include any 290
did it increase his 106
did it increase its 82
did it inspire him 74
did it involve any 266
did it involve him 55
did it justify its 44
did it knowingly and 113
did it largely for 40
did it millions and 64
did it occasion any 149
did it perform its 118
did it persist for 64
did it portend for 100
did it possess all 50
did it possess any 278
did it possess that 118
did it prepare you 51
did it present any 212
did it prevent her 133
did it prevent him 625
did it prevent his 273
did it prevent them 339
did it proceed that 51
did it proceed with 54
did it produce any 698
did it produce its 49
did it produce that 154
did it promise for 75
did it propose any 88
did it protect them 49
did it provide any 598
did it provide for 2299
did it provide her 49
did it provide him 129
did it provide that 394
did it provide them 121
did it provoke any 66
did it quicker than 58
did it quickly and 669
did it quietly and 374
did it rapidly and 59
did it receive any 364
did it receive its 461
did it receive that 182
did it recover its 118
did it reflect all 120
did it reflect any 105
did it reflect his 67
did it relieve his 51
did it relieve them 55
did it require any 482
did it require for 94
did it require him 80
did it require that 624
did it require them 120
did it satisfy his 64
did it satisfy you 48
did it signify any 70
did it signify for 126
did it signify how 42
did it signify that 890
did it specify any 70
did it specify how 64
did it specify that 171
did it stagger him 86
did it succeed that 47
did it suffice for 66
did it suffice that 97
did it suggest any 175
did it suggest that 1190
did it survive for 66
did it swiftly and 87
did it together and 207
did it together with 118
did it tremble for 46
did it trouble her 67
did it trouble him 151
did it undergo any 77
did it willingly and 370
did it withdraw her 48
did king richard then 58
did me justice then 45
did my brothers and 259
did my friends and 138
did my heroine read 47
did my husband and 206
did my husband bring 71
did my husband die 160
did my husband say 146
did my laundry and 170
did my lessons and 72
did my noblest vow 48
did my parents and 222
did my parents get 50
did my parents not 47
did my parents say 44
did my parents try 51
did my partner and 42
did my quality and 47
did my research and 269
did my research for 112
did my respect for 57
did my servant job 58
did my sisters and 94
did no research and 78
did no service for 46
did no violence nor 50
did no worship that 46
did of himself and 73
did of history and 44
did on arrival was 334
did on election day 210
did on occasion act 126
did on occasion and 50
did on occasion get 94
did on occasion lead 131
did on occasion try 48
did on occasion use 372
did on purpose that 40
did on receiving this 46
did on returning was 50
did on sundays and 50
did on tuesday and 59
did or because they 47
did so against all 51
did so against her 162
did so against his 517
did so because all 144
did so because any 40
did so because both 111
did so because each 80
did so because for 118
did so because god 97
did so because her 298
did so because his 1082
did so because its 369
did so because men 54
did so because not 59
did so because one 350
did so because our 125
did so because she 2562
did so because that 1033
did so because they 26301
did so because this 613
did so because with 44
did so because you 639
did so believe and 54
did so believing that 1028
did so briefly and 280
did so chiefly for 102
did so chiefly with 52
did so comfort and 234
did so comfort her 41
did so delight and 44
did so despite being 58
did so despite his 197
did so despite its 53
did so expecting that 40
did so finally with 41
did so frankly and 53
did so hastily and 48
did so heartily that 48
did so himself and 47
did so jointly with 81
did so knowingly and 267
did so largely for 279
did so largely out 176
did so largely with 106
did so noticed that 50
did so perform them 73
did so plainly and 232
did so prevail with 69
did so quickly and 453
did so quickly that 173
did so quietly and 373
did so quietly that 52
did so rapidly and 92
did so realized that 111
did so receive them 44
did so reprove him 97
did so resound with 45
did so shortly and 45
did so sparingly and 44
did so sweetly death 85
did so swiftly and 63
did so terrify and 79
did so timidly and 47
did so together with 182
did so torment him 64
did so usually this 54
did so usually with 44
did so willingly and 420
did so willingly for 44
did the absorbing and 42
did the accused say 151
did the african and 41
did the alliance for 56
did the alliance with 75
did the ancient and 120
did the ancient kings 132
did the ancient oak 68
did the ancient one 53
did the animals and 80
did the animals get 126
did the animals that 264
did the anxiety and 45
did the apostle mean 471
did the apostle say 638
did the article say 155
did the artists and 104
did the artists who 160
did the artwork and 43
did the artwork for 228
did the assyrian kings 57
did the athenians act 219
did the athenians and 109
did the athenians pay 42
did the audition and 42
did the austrian and 63
did the autopsy and 109
did the autopsy say 56
did the average age 157
did the average for 44
did the average man 233
did the average non 100
did the balance lie 43
did the balance swing 42
did the balance tip 52
did the bankers and 58
did the bastard say 50
did the belgians and 43
did the bishops and 214
did the bishops who 45
did the blessed one 552
did the bondage end 46
did the british and 1636
did the british bring 46
did the british east 78
did the british get 243
did the british lion 53
did the british not 248
did the british now 114
did the british see 162
did the british then 195
did the british try 248
did the british use 167
did the british who 86
did the brothers and 56
did the buffalo and 51
did the burglar get 43
did the canadian and 59
did the captain and 338
did the captain get 56
did the captain mean 138
did the captain say 696
did the captain see 57
did the catholic and 69
did the central and 67
did the chances for 70
did the chinese and 385
did the chinese get 224
did the chinese not 174
did the chinese use 50
did the clayton act 140
did the climate and 69
did the colonel say 495
did the colored man 54
did the company and 90
did the company buy 55
did the company earn 218
did the company get 225
did the company not 130
did the company owe 144
did the company pay 818
did the company that 115
did the company try 49
did the company use 364
did the concept that 101
did the concern for 124
did the concern with 54
did the congress and 103
did the congress not 61
did the contact with 75
did the content and 56
did the contest end 48
did the control and 73
did the coroner say 81
did the council and 95
did the council for 47
did the council not 63
did the counsel for 81
did the country and 111
did the country any 68
did the country east 42
did the country get 134
did the country see 44
did the country with 48
did the courage and 82
did the criteria for 66
did the critics and 73
did the critics say 74
did the critics who 42
did the culture and 53
did the curtain and 40
did the customs and 44
did the deceased die 136
did the decision not 67
did the decline set 46
did the delphic god 70
did the demands for 280
did the dentist say 43
did the designing and 106
did the designs and 40
did the designs for 197
did the directing and 40
did the diseased and 56
did the dispute end 46
did the dispute with 40
did the doctors and 142
did the doctors say 683
did the doctors who 101
did the duchess and 105
did the duchess hear 89
did the economy and 61
did the economy get 60
did the editors and 49
did the egyptian and 58
did the embargo act 52
did the emperor and 325
did the emperor hear 44
did the emperor not 107
did the emperor say 124
did the emperor use 41
did the empress and 237
did the empress say 76
did the engravings for 62
did the errands and 75
did the eternal son 45
did the european and 91
did the european war 46
did the exalted one 389
did the extorting and 48
did the faculty and 63
did the farmers and 160
did the farmers get 71
did the farmers who 88
did the federal and 69
did the federal law 79
did the figures and 53
did the figures for 149
did the flowers and 141
did the flowers for 130
did the following day 991
did the following for 63
did the following men 92
did the following things 478
did the following two 95
did the following with 48
did the following year 1953
did the framers and 42
did the framers mean 63
did the framers not 100
did the freedom thus 117
did the friends and 119
did the friends who 50
did the gallant and 49
did the gardening and 174
did the general and 142
did the general mean 85
did the general run 97
did the general say 671
did the germans and 508
did the germans bring 42
did the germans get 149
did the germans not 186
did the germans see 53
did the germans try 73
did the germans use 92
did the germans who 120
did the germans with 45
did the giraffe get 57
did the gorgeous son 53
did the greatest and 77
did the greatest things 82
did the harangue say 84
did the hardest and 212
did the heaviest and 77
did the hebrews and 50
did the highest and 46
did the history and 129
did the hundred and 127
did the husband and 188
did the husband get 42
did the illusion that 82
did the impetus for 146
did the impulse for 54
did the increasing use 66
did the infants who 42
did the injured man 44
did the italians and 144
did the italians get 42
did the jesuits and 93
did the kitchen and 85
did the knights and 100
did the language and 84
did the largest and 40
did the laundry and 1119
did the laundry for 447
did the lawyers and 75
did the lawyers for 59
did the lawyers say 61
did the lawyers who 66
did the legwork and 74
did the legwork for 91
did the lettering and 59
did the lettering for 42
did the letters and 46
did the letters say 115
did the liberal and 108
did the listening air 76
did the listening and 55
did the location and 44
did the machine gun 59
did the maddest things 47
did the manager and 43
did the manager say 88
did the manners and 72
did the marketing and 402
did the marketing for 246
did the markets for 43
did the marquis say 116
did the marriage end 160
did the masters and 73
did the material and 47
did the material for 82
did the material that 54
did the medical and 119
did the medical men 48
did the members not 47
did the members who 49
did the message get 73
did the message mean 224
did the message say 375
did the mexican and 63
did the mexican war 241
did the millions who 75
did the motives and 57
did the muslims and 64
did the national and 54
did the natural and 125
did the needful and 68
did the needful for 50
did the northern and 166
did the numbers and 137
did the numbers mean 53
did the officer lay 84
did the officer say 255
did the officer then 45
did the officer who 82
did the orderly and 87
did the orthodox and 41
did the outlook for 58
did the paintings and 50
did the paintings for 78
did the parents and 193
did the parents get 46
did the parents not 40
did the parents say 93
did the parents who 81
did the parties mean 107
did the parties say 52
did the patient and 113
did the patient die 314
did the patient get 175
did the patient not 63
did the patient say 147
did the patient see 62
did the patient use 119
did the peasants and 144
did the peasants not 51
did the peasants who 47
did the pedants and 40
did the persians and 88
did the persons who 189
did the phantom then 71
did the picture and 47
did the pioneers use 68
did the pioneers who 109
did the poorest job 51
did the position and 49
did the postman bring 51
did the preacher mean 654
did the preacher say 377
did the preceding day 121
did the preceding one 396
did the preceding year 311
did the premier say 149
did the present one 118
did the previous day 1327
did the previous one 1542
did the previous two 221
did the previous year 2673
did the priests and 562
did the priests say 49
did the priests who 95
did the princes and 156
did the printer get 50
did the problem end 62
did the problem get 83
did the problem lie 217
did the problem with 54
did the process end 174
did the process not 41
did the program and 42
did the program for 55
did the program get 63
did the program not 45
did the project for 69
did the project get 108
did the project team 106
did the prophet mean 197
did the prophet not 124
did the prophet say 484
did the pursuer and 55
did the pursuit and 45
did the quakers and 59
did the quality and 140
did the quarrel end 176
did the rascals rob 53
did the recording and 43
did the reforms not 203
did the remaining two 131
did the repairs and 94
did the request for 85
did the research and 1086
did the research for 1407
did the research team 59
did the research that 459
did the research with 46
did the respect and 47
did the respect for 61
did the results for 60
did the results not 47
did the reverse and 140
did the richard iii 78
did the routine things 77
did the ruffians who 59
did the russians and 173
did the russians get 86
did the russians not 110
did the russians see 42
did the russians try 51
did the sailors and 40
did the sailors who 44
did the saracen but 122
did the savages lay 88
did the scenery and 76
did the scenery for 92
did the schools and 99
did the science and 64
did the scribes and 536
did the sedition act 46
did the selecting and 52
did the senator say 163
did the sergeant say 45
did the servant say 59
did the servant who 92
did the service and 81
did the service for 82
did the sheriff and 46
did the sheriff say 207
did the sherman act 99
did the silence mean 48
did the sincere and 67
did the sisters who 44
did the smaller and 52
did the smaller one 95
did the society for 166
did the solution lie 87
did the southern and 59
did the soviets and 110
did the soviets get 65
did the soviets not 75
did the spanish and 357
did the spanish bring 48
did the stories that 43
did the stranger say 303
did the streets and 48
did the student and 44
did the student get 86
did the student say 53
did the student use 268
did the student who 127
did the subject get 92
did the suffering and 46
did the support for 112
did the surgery and 134
did the surveying and 64
did the teachers and 205
did the teachers say 45
did the teachers use 48
did the teachers who 147
did the teachers with 55
did the thoughts and 54
did the thousand and 99
did the tourist bit 83
did the traders and 158
did the tragedy end 57
did the trojans and 119
did the trouble end 180
did the trouble lie 46
did the trouble with 40
did the unhappy man 92
did the unknown man 46
did the unusual and 62
did the vandals read 135
did the variety and 67
did the vehicle get 105
did the vietnam war 546
did the villain say 47
did the violence and 74
did the virginia and 42
did the visitor ask 63
did the volstead act 44
did the warriors who 44
did the weakness and 46
did the western and 55
did the wildest and 41
did the wildest things 43
did the witness say 80
did the witness see 74
did the workers and 199
did the workers get 56
did the workers not 91
did the workers who 102
did the worship and 43
did the wounded man 82
did the writers and 83
did the writers who 75
did the wrongful act 105
did the yankees win 55
did the youngest son 64
did to abraham and 85
did to account for 58
did to achieve his 83
did to achieve that 57
did to achieve them 57
did to achieve this 143
did to acquire her 69
did to believe that 95
did to deceive his 93
did to deserve all 134
did to deserve being 72
did to deserve her 66
did to deserve him 42
did to deserve his 70
did to deserve that 416
did to deserve them 65
did to deserve this 749
did to deserve you 254
did to develop his 63
did to educate his 53
did to everything that 141
did to execute his 75
did to express his 53
did to germany and 44
did to himself and 131
did to himself was 51
did to improve his 73
did to improve its 41
did to improve our 44
did to jericho and 143
did to jupiter and 86
did to justify his 55
did to pharaoh and 285
did to prepare for 626
did to prevent all 61
did to prevent any 43
did to prevent being 60
did to prevent her 64
did to prevent his 91
did to prevent them 53
did to prevent this 45
did to promote and 41
did to promote his 58
did to promote this 49
did to protect and 76
did to protect her 95
did to protect him 40
did to protect his 126
did to protect its 49
did to protect them 60
did to protect you 69
did to provide for 91
did to provoke her 60
did to provoke him 67
did to provoke this 44
did to relieve his 45
did to religion and 46
did to society was 71
did to support her 44
did to support his 83
did to survive and 58
did to survive was 40
did we abandon our 62
did we account for 55
did we achieve our 85
did we achieve this 119
did we acquire our 86
did we acquire them 48
did we acquire this 105
did we attempt any 77
did we believe dying 51
did we believe that 1192
did we believe this 51
did we confine our 71
did we declare war 56
did we deserve them 73
did we express our 71
did we finally get 120
did we foresee that 236
did we imagine how 55
did we imagine that 1677
did we observe any 437
did we observe that 233
did we observe this 42
did we perform this 44
did we possess them 190
did we pretend that 40
did we proceed with 54
did we receive any 302
did we receive our 91
did we receive them 48
did we receive this 65
did we reflect that 40
did we respect and 62
did we suggest that 356
did we suppose that 475
did we suspect that 1150
did we suspect then 48
did we welcome you 102
die an agonizing death 867
die an eternal death 285
die an ignoble death 195
die an inglorious death 260
die an instant death 70
die an obscure death 48
die an unhappy death 94
die an unhappy man 45
die as infants and 135
die as martyrs and 90
die as martyrs for 365
die as quickly and 152
die as regards his 40
die by bullets than 52
die by justice than 41
die by suicide and 168
die by suicide are 110
die by suicide each 146
die by suicide than 269
die by violence and 146
die if exposed for 54
die in america and 64
die in anxiety and 45
die in charity with 882
die in comfort and 353
die in company with 173
die in contact with 147
die in defending them 77
die in despair and 196
die in dignity and 437
die in exchange for 249
die in expiation for 55
die in extreme old 85
die in freedom than 103
die in harness and 286
die in harness than 64
die in infancy and 1854
die in infancy are 1953
die in infancy but 120
die in infancy may 42
die in infancy than 436
die in infancy they 99
die in infancy with 44
die in january for 66
die in neglect and 89
die in payment for 49
die in poverty and 2144
die in poverty than 79
die in silence and 611
die in southeast asia 117
die in suffering and 50
die in vietnam and 129
die in vietnam for 63
die is because they 161
die is covered with 62
die is natural and 91
die is removed and 41
die is smaller than 109
die of anorexia each 43
die of anxiety and 223
die of asphyxia and 117
die of boredom and 583
die of boredom with 97
die of chagrin and 98
die of cholera and 205
die of cholera than 48
die of chronic lung 91
die of despair and 357
die of destiny had 95
die of diseases and 107
die of diseases that 444
die of diseases with 65
die of disgust and 189
die of extreme old 150
die of fatigue and 430
die of illness and 150
die of leukemia and 136
die of natural death 48
die of neglect and 726
die of pleasure than 165
die of poverty and 311
die of sadness and 109
die of suicide than 63
die of tetanus and 41
die of typhoid and 163
die of vexation and 51
die of weakness and 122
die on calvary for 62
die on contact with 127
die or abandon them 53
die or because they 51
die or conquer for 73
die or conquer with 78
die or divorce her 88
die or survive with 171
die or undergo any 74
die so quickly and 165
die so quickly for 76
die so quickly that 261
die so rapidly that 130
die the dreadful death 113
die the eternal death 117
die the following day 1073
die the following year 2052
die the gentler way 68
die the glorious death 81
die the happier for 58
die the instant that 103
die the instant they 51
die the natural death 269
die the richest man 59
die to achieve his 41
die to deprive him 77
die to everything that 350
die to furnish his 100
die to himself and 395
die to oneself and 117
die to prevent his 58
die to protect her 447
die to protect him 161
die to protect his 245
die to protect our 91
die to protect them 114
die to protect you 117
die to regarding that 49
die to shelter you 56
dig the animals out 46
dig the bullets out 97
dig the ditches and 206
dig the ditches for 67
dig the germans out 57
dig the potatoes and 198
dig the potatoes for 42
dig the potatoes out 50
dig the tunnels and 65
dig up corpses and 88
dig up everything that 44
dig up everything they 64
dig up everything you 85
dig up fossils and 40
dig up material for 67
dig up potatoes and 81
dig up records that 104
dig up streets and 59
dim in outline and 55
din of battles and 86
din of chatter and 98
din of cymbals and 75
din of general war 91
din of gunfire and 103
din of hammering and 134
din of hammers and 392
din of reproof and 49
din of revelry and 118
din of shovels and 41
din of shrieks and 89
din of traffic and 283
din of traffic was 62
dip in alcohol and 101
dip in coldest dew 87
dip is steeper than 54
dip of vanilla ice 60
doer of everything that 69
doer of justice sat 48
does an average job 60
does an elegant job 46
does an illegal act 148
does an immense deal 154
does an inquest mean 41
does at present and 207
does at present for 81
does at present lay 139
does at present that 97
does at present with 121
does by combining with 56
does do wonders for 42
does go forward with 69
does go together with 46
does he abandon his 195
does he account for 1608
does he achieve his 195
does he achieve that 145
does he achieve this 351
does he achieve with 56
does he acquire any 68
does he acquire his 95
does he acquire one 45
does he acquire this 65
does he address her 47
does he address him 63
does he address his 216
does he address them 102
does he address this 65
does he advance any 99
does he assault and 57
does he attempt any 119
does he balance his 46
does he believe all 42
does he believe and 40
does he believe any 63
does he believe are 51
does he believe god 74
does he believe her 49
does he believe his 112
does he believe that 10844
does he believe them 80
does he believe they 79
does he believe this 300
does he collect for 64
does he collect his 73
does he command that 45
does he command them 72
does he command you 93
does he compare his 121
does he compare them 111
does he compare with 991
does he compete with 57
does he concede that 274
does he condemn them 74
does he conduct his 73
does he confess his 86
does he confess that 166
does he confine his 381
does he confine this 143
does he confuse his 45
does he connect his 42
does he connect them 48
does he connect this 50
does he connect with 60
does he conquer them 42
does he consult his 43
does he contend that 821
does he control his 211
does he declare his 101
does he declare that 666
does he deliver his 50
does he deserve any 46
does he deserve for 60
does he deserve his 263
does he deserve our 49
does he deserve that 266
does he deserve this 99
does he deserve who 148
does he despise them 48
does he develop any 53
does he develop his 193
does he develop that 59
does he develop this 94
does he discern that 221
does he discuss any 48
does he discuss his 71
does he discuss how 94
does he discuss them 42
does he dislike you 50
does he dismiss him 40
does he display any 239
does he display his 140
does he display this 41
does he dispute that 169
does he examine how 40
does he exclaim with 43
does he exhibit any 208
does he exhibit his 78
does he exhibit that 41
does he explain his 459
does he explain how 1863
does he explain its 56
does he explain that 712
does he explain them 63
does he explain this 287
does he explain why 931
does he express any 351
does he express for 51
does he express his 720
does he express that 158
does he express them 44
does he express this 153
does he foresee that 93
does he forfeit his 77
does he forsake his 61
does he fulfill his 127
does he furnish any 81
does he grapple with 44
does he himself not 76
does he himself say 225
does he imagine his 75
does he imagine that 2286
does he impress you 138
does he include any 66
does he include them 45
does he include this 61
does he increase his 109
does he justify his 371
does he justify that 84
does he justify this 206
does he lecture for 88
does he neglect his 80
does he nowhere see 48
does he observe that 279
does he perform any 85
does he perform his 242
does he perform this 62
does he perhaps mean 150
does he possess all 45
does he possess and 42
does he possess any 367
does he possess his 84
does he possess that 513
does he possess this 73
does he possess who 49
does he prepare and 67
does he prepare for 75
does he prepare his 43
does he present any 139
does he present for 70
does he present his 290
does he present that 41
does he present them 97
does he present this 70
does he presume that 217
does he pretend that 738
does he proceed with 94
does he produce any 108
does he profess that 42
does he project his 54
does he promise that 106
does he promise them 50
does he propose any 80
does he propose doing 48
does he propose for 88
does he propose that 497
does he protect his 42
does he provide any 464
does he provide for 390
does he qualify for 53
does he qualify his 50
does he quarrel with 127
does he question his 78
does he question that 135
does he receive any 290
does he receive for 304
does he receive his 253
does he receive per 93
does he receive them 44
does he receive this 119
does he recover his 93
does he reflect that 103
does he require any 135
does he require for 76
does he require that 249
does he require them 45
does he require this 114
does he reserve his 123
does he resolve his 44
does he resolve this 73
does he respond with 73
does he retract his 61
does he satisfy his 72
does he sharpen his 44
does he specify how 77
does he specify that 57
does he stretch his 43
does he stretch out 46
does he succeed with 42
does he suggest any 201
does he suggest for 93
does he suggest how 105
does he suggest that 5724
does he suggest they 43
does he suggest this 66
does he support his 398
does he support them 45
does he support this 210
does he suppose that 2830
does he suppose this 50
does he suspect how 50
does he suspect that 945
does he trouble his 100
does he usually get 158
does he venture out 99
does he withdraw his 48
does he withhold his 56
does he wrestle with 65
does in america and 66
does in animals and 58
does in britain and 84
does in company with 57
does in concert with 40
does in contact with 71
does in general not 415
does in germany and 90
does in harmony with 49
does in persons who 57
does in physics and 44
does in preparing for 94
does in receiving them 43
does in science and 59
does in society who 133
does is carried out 44
does is confirm that 159
does is limited and 48
does is perfect and 43
does is provide for 40
does is provide you 59
does is subject both 59
does is suggest that 138
does it abandon its 71
does it account for 10033
does it achieve its 457
does it achieve that 118
does it achieve this 240
does it acquire any 139
does it acquire its 266
does it acquire this 67
does it address all 100
does it address any 47
does it address how 53
does it advance our 77
does it against his 180
does it attempt any 45
does it attract and 55
does it because bad 49
does it because god 41
does it because her 73
does it because his 211
does it because one 170
does it because she 1221
does it because that 140
does it because they 162
does it because you 108
does it behoove you 46
does it believe that 992
does it benefit him 42
does it benefit them 98
does it benefit you 147
does it collect its 42
does it combine with 396
does it comfort you 42
does it command our 51
does it command you 71
does it compare and 98
does it compare with 29365
does it compete with 235
does it comport with 2417
does it concern all 42
does it concern any 77
does it concern her 91
does it concern him 186
does it concern one 235
does it concern our 42
does it concern that 42
does it concern thee 120
does it concern them 183
does it concern you 1014
does it condemn them 50
does it conduct heat 43
does it confine its 115
does it confirm that 145
does it conform with 139
does it connect with 712
does it consist and 109
does it consist with 414
does it consort with 48
does it consult its 69
does it consume per 48
does it contain all 371
does it contain and 128
does it contain any 2526
does it contain for 162
does it contain its 61
does it contain one 214
does it contain that 562
does it contain them 46
does it contain two 46
does it contend that 301
does it control for 69
does it control its 46
does it control them 66
does it control you 73
does it correct for 45
does it declare that 302
does it decrease with 54
does it deprive him 90
does it deprive them 68
does it deserve all 54
does it deserve any 122
does it deserve its 161
does it deserve our 67
does it deserve that 382
does it deserve this 62
does it destroy any 47
does it destroy our 43
does it destroy them 64
does it develop and 190
does it develop its 115
does it discuss how 51
does it display any 179
does it display its 86
does it dispute that 118
does it disturb our 82
does it disturb you 143
does it embrace all 86
does it endorse any 105
does it enhance our 121
does it enlarge our 42
does it entitle him 63
does it entitle them 94
does it entitle you 43
does it exactly mean 319
does it exclude all 85
does it exclude any 91
does it exclude him 70
does it exclude that 125
does it exclude them 112
does it exclude this 42
does it exhaust all 45
does it exhibit any 314
does it exhibit that 139
does it explain all 136
does it explain and 47
does it explain any 41
does it explain his 101
does it explain how 1138
does it explain its 75
does it explain our 49
does it explain that 208
does it explain them 62
does it explain why 3443
does it express and 42
does it express any 176
does it express his 98
does it express its 103
does it express that 125
does it express them 56
does it fulfill its 248
does it function and 79
does it function for 61
does it function with 46
does it furnish any 281
does it furnish for 154
does it furnish him 49
does it himself and 67
does it himself with 42
does it imagine that 92
does it impress its 46
does it impress one 97
does it impress you 94
does it improve our 55
does it include all 1038
does it include and 177
does it include any 1208
does it include both 73
does it include his 87
does it include non 45
does it include that 256
does it include them 64
does it increase and 43
does it increase his 57
does it increase its 82
does it increase our 199
does it increase with 134
does it inspire you 55
does it involve all 66
does it involve and 91
does it involve any 1023
does it involve for 61
does it involve him 42
does it involve one 43
does it involve that 47
does it involve you 52
does it justify any 68
does it justify his 52
does it justify its 149
does it justify our 71
does it justify you 42
does it mandate that 110
does it occasion any 126
does it operate and 132
does it operate with 154
does it overlap with 99
does it perform any 168
does it perform for 135
does it perform its 349
