dace along unto the 43
dogs came upon the 60
dogs come from the 195
dogs come into the 172
dogs coming down the 60
dogs coming from the 93
dogs coming into the 81
dogs coming over the 41
dogs died during the 101
dogs even when the 45
dogs fall upon the 53
dogs fell into the 90
dogs fell upon it 56
dogs fell upon the 129
dogs fled from me 55
dogs from even the 49
dogs from time to 338
dogs from whom the 81
dogs gave rise to 107
dogs give birth to 78
dogs hanging from the 41
dogs have been at 42
dogs have been in 130
dogs have been on 57
dogs have been so 139
dogs have been the 235
dogs have been to 94
dogs have come to 221
dogs have died of 55
dogs have eaten it 80
dogs have eaten of 48
dogs have eaten the 66
dogs have gone to 95
dogs have lost the 74
dogs have nothing in 42
dogs have nothing to 70
dogs help make up 93
dogs jump into the 45
dogs just want to 42
dogs know what is 52
dogs laid hold of 55
dogs like those in 191
dogs like those of 59
dogs must also be 101
dogs must learn to 122
dogs must rely on 42
dogs need lots of 54
dogs racing ahead of 45
dogs rose from the 59
dogs sank into the 49
dogs soon learn to 85
dogs take care of 117
dogs taking part in 57
dogs there must be 89
dogs there were in 77
dogs there will be 95
dogs took care of 67
dogs took part in 65
dogs went back to 155
dogs went hand in 74
dogs went into the 208
dogs were able to 954
dogs were also in 44
dogs were among the 128
dogs were back in 71
dogs were bred by 69
dogs were bred in 90
dogs were bred to 351
dogs were coming up 58
dogs were eager to 115
dogs were eaten by 53
dogs were eaten in 69
dogs were fond of 56
dogs were free of 62
dogs were free to 81
dogs were from the 73
dogs were full of 57
dogs were glad to 148
dogs were gone up 44
dogs were hard to 51
dogs were held by 40
dogs were held in 403
dogs were just as 192
dogs were kept as 332
dogs were kept at 144
dogs were kept by 118
dogs were kept in 614
dogs were kept on 320
dogs were kept to 122
dogs were laid on 51
dogs were left at 53
dogs were left in 111
dogs were left to 369
dogs were lost in 55
dogs were made by 55
dogs were made in 102
dogs were made of 45
dogs were made to 352
dogs were meant to 67
dogs were more or 92
dogs were much in 53
dogs were pacing the 42
dogs were part of 180
dogs were ready to 169
dogs were said to 254
dogs were seen as 111
dogs were seen by 40
dogs were seen in 80
dogs were seen to 113
dogs were sent in 259
dogs were sent to 284
dogs were shot by 49
dogs were shot in 50
dogs were shut up 118
dogs were sold at 46
dogs were sold in 45
dogs were sold to 49
dogs were soon at 63
dogs were sure to 51
dogs were tearing at 73
dogs were there in 56
dogs were there to 99
dogs were tied in 48
dogs were tied to 243
dogs were tied up 370
dogs were trying to 324
dogs were upon it 53
dogs were upon the 49
dogs were used as 1247
dogs were used at 52
dogs were used by 228
dogs were used in 2120
dogs were used on 86
dogs were used to 1486
dogs were wont to 55
dogs when there is 100
dogs will also be 74
dogs will bark at 227
dogs will come at 82
dogs will come to 56
dogs will cost me 56
dogs will fail to 56
dogs will find it 59
dogs will find the 56
dogs will have no 43
dogs will have to 262
dogs will learn to 114
dogs will lick up 130
dogs will need to 107
dogs will pick up 141
dogs will rise up 57
dogs will soon be 43
dogs will take the 42
dogs will tend to 49
dogs will want to 83
doings among some of 40
doings from time to 97
doings have been so 52
doings have been the 68
doings have come to 50
doings have made it 51
doings here when he 41
doings like those of 214
doings there will be 145
doings will come to 40
doings will have to 62
doings your sins do 72
doll away from me 53
doll away from the 70
doll back into the 134
doll hanging from the 126
doll just like the 40
doll made from an 46
doll made from the 70
dome rising from the 337
dome rising over the 139
dome rose from the 72
dome seen from the 73
done also among the 40
done also during the 88
done also from the 65
done also when the 106
done among boys at 41
done among those of 47
done away even by 41
done away from it 47
done away from the 3301
done away much of 164
done away only by 75
done away when the 260
done back home in 141
done back there in 56
done back when he 40
done best among us 54
done best during the 52
done best from the 58
done best when it 137
done best when the 246
done best when we 42
done came back to 108
done came from the 71
done came home to 75
done care must be 202
done come back to 178
done come home to 47
done down here in 58
done down here on 43
done down here to 47
done down there in 176
done during most of 190
done during part of 50
done during such an 165
done during time of 40
done duty during the 80
done early during the 47
done even among the 47
done even during the 307
done even from the 143
done even half of 86
done even less in 66
done even less to 187
done even more if 95
done even more in 127
done even more to 625
done even when he 123
done even when it 209
done even when no 68
done even when the 1248
done even when we 86
done evil into the 57
done evil unto the 3725
done evil will be 101
done evil will go 73
done farm work in 46
done fine work as 123
done fine work in 1143
done fine work on 130
done five years in 125
done five years of 99
done four years in 109
done four years of 165
done from among the 105
done from anger or 56
done from duty in 48
done from duty is 57
done from duty no 91
done from duty or 218
done from duty we 92
done from five to 70
done from four to 80
done from hand to 68
done from here on 150
done from home or 46
done from july to 74
done from june to 93
done from lack of 60
done from left to 896
done from life at 74
done from life by 240
done from life in 188
done from life or 66
done from love of 233
done from love to 435
done from month to 61
done from north to 49
done from side to 81
done from some of 49
done from those of 186
done from three to 85
done from time to 4652
done from want of 111
done from week to 70
done from what he 79
done from what is 198
done gone back to 62
done gone down to 47
done gone into the 57
done gone over the 55
done good among the 53
done good unto the 1902
done good will be 56
done good will go 89
done good work as 1125
done good work at 410
done good work by 273
done good work if 59
done good work in 7689
done good work is 62
done good work of 53
done good work on 747
done good work or 51
done good work so 187
done good work to 165
done great evil in 52
done great evil to 73
done great good by 148
done great good in 845
done great good to 656
done great harm by 235
done great harm in 447
done great harm to 3601
done great hurt to 125
done great work at 44
done great work in 967
done great work on 128
done great wrong in 72
done great wrong to 439
done half what he 41
done hard time in 121
done hard work in 140
done have been in 82
done have been on 48
done have been the 97
done have been to 48
done have done it 40
done here during the 362
done here from the 94
done here must be 112
done here only in 90
done here only to 90
done here over the 58
done here till the 93
done here upon the 46
done here what he 53
done here will be 332
done into those of 51
done just ahead of 51
done just fine in 82
done just fine on 101
done just fine so 40
done just like the 367
done just nothing at 44
done just once in 50
done just prior to 1288
done just what he 1388
done just what it 231
done just what my 64
done just what the 681
done just what we 253
done just when the 113
done last time by 48
done last time he 42
done last time is 78
done least well in 65
done less good to 42
done less harm in 130
done less harm to 282
done less well at 84
done less well by 57
done less well in 589
done less well on 83
done less work in 66
done making love to 58
done many acts of 308
done many years of 167
done more acts of 59
done more during the 345
done more evil in 54
done more evil to 48
done more from the 79
done more good as 313
done more good by 496
done more good if 225
done more good in 881
done more good or 254
done more good to 1249
done more harm by 442
done more harm in 847
done more harm or 119
done more harm to 12473
done more hurt to 400
done more like an 75
done more over the 107
done more reading in 47
done more unto my 44
done more when he 44
done more work at 54
done more work in 1212
done more work of 66
done more work on 729
done more work to 83
done more wrong to 104
done most during the 107
done most good in 45
done most good or 136
done most good to 82
done most harm to 645
done most made it 41
done most work in 70
done most work on 99
done much along the 59
done much also to 87
done much during the 582
done much else in 42
done much else to 66
done much even if 55
done much evil in 215
done much evil on 63
done much evil to 155
done much good as 164
done much good at 122
done much good by 1937
done much good if 142
done much good in 5689
done much good on 54
done much good or 48
done much good so 127
done much good to 1613
done much harm by 320
done much harm if 56
done much harm in 957
done much harm to 3261
done much hurt in 95
done much hurt to 242
done much less in 79
done much less to 277
done much like the 52
done much more as 120
done much more at 62
done much more by 157
done much more if 422
done much more in 2330
done much more of 132
done much more on 97
done much more to 2124
done much over the 642
done much reading in 175
done much reading of 54
done much reading on 89
done much what he 72
done much when the 59
done much work as 228
done much work at 128
done much work in 2413
done much work of 307
done much work on 4715
done much work to 306
done much wrong in 66
done much wrong to 113
done must also be 188
done next time to 82
done next week or 40
done nothing during the 702
done nothing else as 52
done nothing else at 66
done nothing else by 77
done nothing else he 224
done nothing else in 1448
done nothing else it 364
done nothing else of 97
done nothing else so 116
done nothing else the 112
done nothing else to 426
done nothing even if 46
done nothing even to 42
done nothing from the 76
done nothing good in 83
done nothing good or 214
done nothing good to 90
done nothing great or 41
done nothing here to 70
done nothing like it 219
done nothing more by 111
done nothing more in 593
done nothing more on 62
done nothing more or 100
done nothing more to 468
done nothing much in 119
done nothing much to 302
done nothing over the 92
done nothing save by 47
done nothing save in 40
done nothing save to 78
done nothing till he 136
done nothing till the 41
done nothing upon the 48
done nothing when he 78
done nothing when the 165
done nothing worth the 79
done nothing wrong as 330
done nothing wrong at 337
done nothing wrong by 324
done nothing wrong if 77
done nothing wrong in 1108
done nothing wrong on 52
done nothing wrong or 345
done nothing wrong so 404
done nothing wrong to 670
done once during the 97
done once more in 54
done once when he 42
done once when the 79
done only along the 97
done only among the 50
done only during the 1000
done only from the 623
done only good to 102
done only half as 50
done only half of 112
done only half the 205
done only harm to 54
done only just in 53
done only once as 40
done only once at 236
done only once by 87
done only once in 1876
done only once on 165
done only once or 447
done only once the 45
done only once to 88
done only over the 127
done only part of 153
done only three or 40
done only upon the 267
done only what as 109
done only what he 825
done only what is 133
done only what it 216
done only what the 351
done only what we 245
done only when an 241
done only when he 199
done only when it 1256
done only when no 119
done only when the 7901
done only when we 523
done other acts of 94
done other work in 125
done other work of 40
done other work on 50
done over from the 113
done over here in 64
done over most of 54
done over much of 50
done over there in 97
done over those of 88
done over time by 49
done over time in 65
done over time to 79
done poor work in 130
done some acting in 141
done some acts of 75
done some boxing in 86
done some deed of 189
done some evil in 40
done some evil thing 58
done some evil to 63
done some form of 230
done some good as 151
done some good at 158
done some good by 515
done some good if 203
done some good in 3701
done some good on 105
done some good thing 151
done some good to 1192
done some great thing 357
done some harm by 50
done some harm in 151
done some harm to 602
done some kind of 884
done some more of 75
done some other thing 92
done some part of 120
done some reading in 1096
done some reading of 106
done some reading on 1600
done some reading or 49
done some sort of 639
done some such thing 151
done some time at 40
done some time in 655
done some time on 75
done some time or 119
done some type of 128
done some work as 531
done some work at 463
done some work in 3383
done some work of 249
done some work on 10051
done some work or 49
done some work to 258
done some wrong in 111
done some wrong or 88
done some wrong thing 80
done some wrong to 320
done such acts as 163
done such evil in 63
done such feats of 44
done such good to 256
done such harm to 225
done such work as 597
done such work at 61
done such work in 316
done such work on 49
done such wrong to 63
done taking care of 152
done their best as 149
done their best at 192
done their best by 435
done their best in 1550
done their best on 117
done their best or 280
done their best to 88907
done their duty as 4158
done their duty at 261
done their duty by 2528
done their duty if 366
done their duty in 3815
done their duty is 85
done their duty it 46
done their duty of 74
done their duty on 275
done their duty or 71
done their duty so 599
done their duty the 140
done their duty to 5991
done their duty we 51
done their jobs as 73
done their jobs in 109
done their jobs so 75
done their part as 532
done their part by 1219
done their part if 54
done their part in 3617
done their part of 490
done their part on 76
done their part so 149
done their part to 1882
done their reading in 49
done their time in 211
done their time on 48
done their tour of 55
done their work as 1154
done their work at 398
done their work by 435
done their work he 72
done their work if 80
done their work in 6779
done their work is 147
done their work it 70
done their work of 3297
done their work on 1454
done their work or 71
done their work so 3477
done their work the 292
done their work to 593
done there among the 43
done there came the 47
done there during the 326
done there from the 49
done there must be 703
done there need be 106
done there over the 49
done there upon the 75
done there were no 118
done there will be 3616
done these days by 116
done these days in 192
done these days is 75
done these days on 105
done these days to 78
done three days in 40
done three years at 54
done three years in 224
done three years of 246
done till late in 66
done till there is 45
done took care of 114
done upon land in 70
done upon many of 43
done upon some of 55
done upon such an 515
done upon those of 75
done upon what is 115
done vast harm to 42
done very ably by 52
done very early in 1176
done very early on 76
done very late in 118
done very much as 821
done very much at 132
done very much by 114
done very much in 1015
done very much of 205
done very much on 174
done very much the 307
done very much to 2918
done very soon to 89
done very well as 2140
done very well at 2182
done very well by 2374
done very well if 627
done very well in 22879
done very well is 60
done very well of 51
done very well on 1661
done very well or 151
done very well so 1571
done very well the 109
done very well to 1566
done very well up 163
done very wrong in 868
done very wrong to 487
done well ahead of 389
done well among the 92
done well during the 1103
done well even if 62
done well even in 105
done well from the 430
done well here in 85
done well here to 45
done well into the 78
done well just to 55
done well must be 62
done well only by 189
done well only if 96
done well only in 101
done well over the 672
done well there in 48
done well there is 54
done well upon the 62
done well what he 147
done well when he 210
done well when it 272
done well when the 138
done well when we 64
done well will be 66
done went into the 49
done were done by 73
done were done in 61
done were such as 64
done were there no 63
done were those of 146
done were told to 46
done what came to 49
done what during the 58
done what even the 59
done what good he 41
done what lies in 141
done what many of 227
done what most of 215
done what must be 388
done what none of 762
done what only an 169
done what only the 84
done what some of 105
done what there is 66
done what will be 71
done what years of 56
done when land is 91
done when leaving the 69
done when left to 53
done when living in 42
done when love is 62
done when making the 61
done when most of 124
done when nothing is 42
done when once the 79
done when only the 63
done when soil is 41
done when some of 124
done when steam is 69
done when taking the 70
done when there is 5821
done when time is 109
done when trying to 182
done when work is 73
done will also be 765
done will come to 69
done will give the 66
done will have an 61
done will have the 86
done will have to 770
done will help the 53
done will help to 101
done will learn the 59
done will make it 73
done will make the 77
done will need to 85
done will only be 60
done will tend to 55
done will there be 90
done work such as 96
done work upon it 52
done work upon the 83
done wrong during the 187
done wrong even to 57
done wrong from the 42
done wrong over the 71
done wrong when he 83
done wrong will be 67
done your best as 127
done your best at 92
done your best by 94
done your best in 455
done your best on 62
done your best to 7585
done your duty as 1462
done your duty at 48
done your duty by 1325
done your duty if 86
done your duty in 3079
done your duty so 194
done your duty to 1293
done your hair in 152
done your part as 193
done your part by 239
done your part in 733
done your part of 273
done your part so 194
done your part to 422
done your time in 89
done your work as 264
done your work at 43
done your work in 247
done your work of 56
done your work on 83
done your work so 155
dons came back to 45
doom came over me 62
doom coming like the 67
doom fell upon the 55
doom hanging over me 69
doom hanging over the 666
doom hanging over us 236
doom hangs over the 153
doom laid upon me 96
doom their work to 40
doom will fall on 93
door ajar when he 117
door away from me 214
door away from the 1867
door back into the 1797
door back onto the 53
door back over the 44
door blew open in 54
door came back to 80
door came clear to 51
door came down on 77
door came from the 199
door came into the 149
door came just as 71
door came open at 43
door came open in 54
door came open to 82
door came over to 161
door clad only in 271
door coming from the 226
door down from the 478
door down into the 255
door down trying to 88
door down when he 41
door even when it 43
door even when the 86
door ever open to 89
door ever shut in 52
door facing into the 63
door facing onto the 48
door fell into the 86
door fell upon the 103
door fits into the 72
door fled from the 43
door fled into the 74
door flew back on 95
door flew open as 1320
door flew open at 440
door flew open by 48
door flew open he 76
door flew open in 646
door flew open of 69
door flew open on 339
door flew open so 285
door flew open the 65
door flew open to 663
door flung open as 101
door flung open by 95
door flung open in 76
door flung open on 47
door flung open to 139
door from banging to 47
door from here to 46
door from left to 52
door from side to 42
door from time to 2371
door gave into the 52
door gave onto the 86
door gave upon the 51
door giving into the 302
door giving onto the 703
door giving upon the 235
door half open as 114
door half open at 44
door half open in 193
door half open on 48
door half open so 130
door half open to 309
door hanging open as 105
door hanging open on 47
door held open by 849
door held shut by 83
door here leads to 43
door huge heaps of 46
door into what he 60
door into what is 61
door jamb into the 49
door just ahead of 386
door just down the 127
door just like he 40
door just like it 72
door just like the 175
door just over the 108
door just past the 107
door just prior to 63
door just when the 69
door keys from the 71
door knob when he 50
door knob when the 95
door leading back to 392
door leading down the 86
door leading down to 1558
door leading from an 47
door leading from it 163
door leading from my 105
door leading from the 21646
door leading into an 1360
door leading into it 1169
door leading into my 186
door leading into the 59862
door leading onto the 1480
door leading upon the 57
door leads down to 94
door leads from the 1609
door leads into an 224
door leads into it 52
door leads into the 2414
door left ajar by 131
door left ajar to 113
door left open at 72
door left open by 534
door left open in 174
door left open on 80
door left open or 80
door left open so 237
door left open to 445
door lets forth the 53
door lies open to 72
door life among the 40
door life during the 133
door like those of 52
door lock from the 77
door made from the 69
door made when it 93
door maid came up 49
door making sure it 46
door mats were by 129
door much like the 99
door must also be 145
door must have an 45
door once more on 101
door once more to 158
door only when he 151
door only when the 92
door open ahead of 62
door open down the 183
door open during the 758
door open even as 48
door open even if 40
door open ever so 97
door open from the 1152
door open half an 101
door open here to 60
door open inch by 97
door open into the 2385
door open just an 93
door open just as 1042
door open just in 261
door open just to 54
door open leading to 88
door open most of 167
door open only to 189
door open onto the 446
door open till he 41
door open till the 55
door open upon the 115
door open when he 2412
door open when it 413
door open when the 872
door open when we 330
door open wide as 70
door open wide so 171
door open wide to 279
door over there is 87
door seen from the 46
door shut down the 42
door shut during the 42
door shut from the 311
door shut just as 754
door shut just in 66
door shut upon me 85
door shut upon the 204
door shut upon us 72
door shut when he 177
door shut when it 40
door shut when the 209
door sill into the 40
door slam down the 91
door slam from the 42
door slam shut as 119
door slam shut in 103
door slam shut on 106
door slid back in 71
door slid back on 59
door slid back to 120
door slid into the 151
door slid open as 330
door slid open at 216
door slid open he 54
door slid open in 185
door slid open on 284
door slid open to 547
door slid shut in 58
door slid shut on 117
door some time in 82
door swinging into the 76
door swinging open as 52
door swinging open in 65
door swinging open on 86
door swinging open to 131
door swings into the 108
door swings open as 137
door swings open at 295
door swings open in 92
door swings open on 281
door swings open to 392
door swung back as 87
door swung back at 57
door swung back he 42
door swung back in 51
door swung back on 1487
door swung back to 218
door swung into the 95
door swung open an 151
door swung open as 2128
door swung open at 737
door swung open by 121
door swung open he 203
door swung open in 1032
door swung open it 81
door swung open of 200
door swung open on 2807
door swung open so 416
door swung open the 201
door swung open to 2856
door swung shut as 106
door swung shut in 85
door swung shut on 221
door swung wide as 97
door swung wide on 83
door swung wide to 169
door there came the 235
door there came to 169
door there into the 136
door there must be 146
door there used to 112
door there were no 101
door there were the 99
door there will be 200
door took care of 41
door took hold of 86
door upon hearing the 83
door used only by 56
door very early in 143
door very much as 65
door very wide to 51
door went back to 42
door went into the 92
door were able to 46
door were full of 41
door were heard to 59
door were made by 42
door were made in 42
door were made of 132
door were open to 69
door were those of 70
door were trying to 49
door when leaving the 94
door when there is 465
door wide into the 64
door wide open as 752
door wide open at 207
door wide open by 45
door wide open he 115
door wide open in 601
door wide open on 375
door wide open or 40
door wide open so 1152
door wide open the 48
door wide open to 7891
door will also be 56
door will have the 55
door will have to 385
door will help to 53
door will keep the 55
door will make it 53
door will need to 77
door will open as 41
door will open at 137
door will open by 105
door will open in 102
door will open on 111
door will open to 451
door will open up 64
door will soon be 124
door will take us 45
door will tend to 56
door work done by 54
door work will be 94
dorm room during the 40
dorm room next to 50
dorm room when he 48
dory away from the 41
dose from five to 93
dose from four to 73
dose from three to 49
dose from time to 150
dose gave rise to 63
dose giving rise to 42
dose jack gave me 43
dose just prior to 110
dose must also be 144
dose need only be 58
dose only when the 54
dose range used in 148
dose rate along the 52
dose rate during the 121
dose rate from an 102
dose rate from the 558
dose rate must be 159
dose rate over the 153
dose rate used in 83
dose rate when the 46
dose rate will be 321
dose there will be 54
dose used during the 44
dose used must be 50
dose when there is 70
dose when used as 48
dose will also be 74
dose will have no 44
dose will have the 51
dose will have to 380
dose will kill the 73
dose will make the 41
dose will need to 298
dose will reach the 63
dose will tend to 42
dost call tears to 103
dost give life to 56
dost hold upon the 74
dost look upon the 137
dost pour upon the 742
dost rest upon the 69
dost sell unto us 177
dost swear only to 67
dost take away the 95
dost take care of 152
dost talk nothing to 444
dost think will be 53
dost turn pale at 43
dost walk upon the 61
dots away from the 47
dots from left to 109
dots like those in 55
dots like those on 56
dots moving along the 62
dots were made at 43
dots were made by 62
dots were made in 47
dots were made on 115
dots were moving in 58
dots were seen in 59
dots were used as 130
dots were used in 79
dots were used to 210
dots will tend to 71
dove away from the 448
dove back down to 156
dove back into my 165
dove back into the 4576
dove back onto the 40
dove came back to 405
dove came flying in 45
dove came flying to 53
dove came from the 60
dove cooed from the 42
dove deep into the 936
dove dove into the 66
dove down from the 202
dove down into the 1853
dove flew back to 75
dove flew down to 61
dove flew from the 82
dove flew into the 354
dove flew over the 92
dove flying from the 139
dove flying into the 59
dove flying over the 68
dove must cease to 63
dove sent forth by 84
dove sent from the 98
dove will peck the 265
down along side of 729
down along side the 189
down also from the 100
down also into the 85
down also some of 42
down also upon the 207
down among boys of 63
down among some of 143
down among those of 112
down among those to 88
down arms into the 71
down arms till the 106
down away from it 254
down away from me 197
down away from my 61
down away from the 7115
down away from us 125
down back home in 84
down back into the 712
down back onto the 43
down back there in 102
down beds upon the 40
down blow from the 40
down break from the 57
down came from the 338
down came three or 54
down clay from the 99
down clear from the 91
down coal from the 196
down cold from the 159
down coming into the 42
down crying when he 106
down dale over the 117
down deep among the 290
down deep into an 116
down deep into it 169
down deep into my 664
down deep into the 15324
down deep there is 51
down down down in 55
down down down the 77
down down down to 262
down down down up 183
down down from the 56
down down into the 768
down during most of 378
down during much of 116
down during part of 183
down early from the 120
down edge bone of 91
down even among the 77
down even during the 233
down even from the 396
down even into the 1942
down even more as 356
down even more at 49
down even more by 391
down even more if 192
down even more in 427
down even more of 141
down even more on 346
down even more so 127
down even more the 194
down even more to 344
down even some of 42
down even unto the 308
down even unto us 217
down even upon the 498
down even when he 344
down even when it 408
down even when the 978
down even when we 174
down ever from the 141
down evil upon us 46
down fall upon thy 63
down fast from the 257
down fast into the 58
down fast upon the 51
down fell into the 88
down figs from the 89
down fire from the 1548
down fire upon the 846
down fire upon thy 73
down five days of 189
down five ways in 149
down flat along the 131
down flat among the 215
down flat from the 174
down flat into the 169
down flat onto the 338
down flat over the 240
down flat upon it 105
down flat upon my 137
down flat upon the 2691
down flat when he 170
down flat when the 163
down flow from the 52
down food from the 96
down food into the 110
down four feet to 46
down free from the 183
down from adam to 628
down from afar the 314
down from afar to 135
down from ages of 185
down from alba to 242
down from amid the 121
down from among the 2766
down from atop the 986
down from back to 189
down from bard to 113
down from book to 131
down from brow to 42
down from camp ii 102
down from camp iv 69
down from camp to 133
down from cell to 101
down from chin to 51
down from city to 262
down from cost to 186
down from crag to 411
down from dawn to 57
down from days of 797
down from deck to 140
down from door to 217
down from eaves to 113
down from edge of 43
down from even the 129
down from five in 47
down from five or 50
down from five to 1304
down from four in 100
down from four to 668
down from guru to 300
down from hair to 200
down from hand to 1145
down from heir to 130
down from here at 59
down from here by 57
down from here in 231
down from here is 59
down from here on 274
down from here to 1246
down from high in 713
down from high on 309
down from high to 474
down from high up 770
down from hill to 48
down from home to 43
down from hour to 186
down from india to 46
down from judea to 479
down from june to 50
down from lack of 1779
down from left to 4492
down from limb to 139
down from line to 175
down from loss of 249
down from male to 121
down from many of 139
down from miami to 104
down from mind to 44
down from month to 215
down from most of 50
down from mouth to 2801
down from neck to 173
down from nine to 220
down from noon to 43
down from north of 353
down from north to 1564
down from nose to 138
down from over my 74
down from over the 2758
down from past to 44
down from peking to 378
down from pool to 190
down from race to 449
down from rail to 86
down from rank to 96
down from rich to 56
down from rock to 1899
down from rome to 333
down from roof to 103
down from room to 202
down from seoul to 87
down from side to 515
down from singer to 155
down from sire to 2157
down from some of 1255
down from south to 351
down from stem to 187
down from step to 568
down from such an 286
down from syria to 147
down from tens of 102
down from theory to 109
down from there as 84
down from there at 460
down from there by 130
down from there he 41
down from there in 631
down from there is 161
down from there on 349
down from there or 135
down from there so 61
down from there the 51
down from there to 2297
down from these to 199
down from third to 121
down from those in 151
down from those of 575
down from three or 113
down from three to 906
down from tier to 55
down from time to 25544
down from tone to 81
down from town at 104
down from town by 122
down from town in 215
down from town on 213
down from town to 1602
down from tray to 75
down from tree to 284
down from trying to 256
down from turf to 54
down from wall to 142
down from want of 548
down from week to 157
down from west to 810
down from what he 849
down from what is 642
down from what it 689
down from what the 251
down from what we 274
down from word of 71
down from yale to 124
down from years of 530
down from york to 121
down full length in 718
down full length on 2416
down full length to 47
down full sail on 64
down full upon the 276
down full upon us 97
down giving rise to 259
down gold from the 189
down great arms of 88
down great bags of 93
down great part of 622
down hanging from the 43
down hard cash to 59
down hard from the 242
down hard into the 2093
down hard just as 40
down hard next to 159
down hard onto my 46
down hard onto the 1619
down hard over my 111
down hard over the 402
down hard upon it 337
down hard upon my 111
down hard upon the 2488
down hard when he 147
down hard when it 87
down hard when the 199
down have been of 150
down have been the 107
down heavy fire on 401
down help from the 45
down here ahead of 62
down here along the 428
down here amid the 49
down here among the 1682
down here among us 331
down here during the 1018
down here early in 132
down here even if 64
down here from an 44
down here from my 166
down here from the 5220
down here from up 392
down here full of 40
down here have the 40
down here have to 153
down here hoping to 219
down here into the 1216
down here just as 552
down here just at 50
down here just do 104
down here just in 72
down here just the 53
down here just to 2708
down here like an 51
down here like the 203
down here like we 52
down here most of 151
down here must be 229
down here next to 1246
down here once in 387
down here once or 131
down here only as 40
down here only in 173
down here only the 140
down here only to 299
down here over the 402
down here ready to 54
down here says he 96
down here seem to 182
down here some of 864
down here soon to 61
down here south of 65
down here there is 373
down here three or 65
down here till he 97
down here till the 219
down here till we 171
down here told me 104
down here trying to 1701
down here upon the 1026
down here used to 44
down here want to 149
down here were the 45
down here what he 130
down here what is 122
down here what it 130
down here what the 87
down here what we 57
down here when he 758
down here when it 464
down here when the 1040
down here when we 668
down here will be 679
down hill along the 58
down hill from the 1110
down hill into the 1538
down hill most of 70
down hill over the 135
down hill side of 220
down hill till it 45
down hill upon the 41
down hill when he 138
down hill when the 45
down huge areas of 64
down into areas of 483
down into bars of 112
down into beds of 187
down into bits of 73
down into clear sea 81
down into dust by 47
down into even the 125
down into eyes as 45
down into fits of 123
down into five or 219
down into four or 316
down into four to 54
down into from the 429
down into half the 111
down into heaps of 136
down into hell as 146
down into hell by 423
down into hell in 183
down into hell is 157
down into hell on 47
down into hell or 44
down into hell to 947
down into hers as 237
down into india by 89
down into ingots of 313
down into ingots to 88
down into kent to 415
down into lots of 241
down into many of 137
down into more of 50
down into more or 549
down into most of 43
down into much the 40
down into part of 113
down into sand or 43
down into sets of 728
down into slow or 96
down into some of 1560
down into such an 272
down into teams of 75
down into tears as 128
down into tears at 77
down into tears in 44
down into tears of 74
down into those of 345
down into three or 790
down into three to 70
down into town in 45
down into town on 40
down into town to 461
down into type of 58
down into what he 519
down into what is 2234
down into what it 116
down into what the 218
down into what we 606
down just ahead of 539
down just back of 287
down just clear of 117
down just like an 114
down just like he 278
down just like it 201
down just like my 45
down just like the 1209
down just like we 119
down just north of 302
down just once in 148
down just over the 978
down just past the 270
down just prior to 633
down just south of 295
down just such an 92
down just trying to 60
down just west of 243
down just what he 384
down just what is 183
down just what it 278
down just what the 452
down just what we 119
down just when he 369
down just when it 397
down just when the 336
down just when we 246
down lake erie in 42
down lake erie to 534
down last week at 50
down last week by 142
down last week in 192
down last week on 45
down last week to 354
down late into the 49
down laws good in 51
down leaving only the 211
down left side of 658
down like bits of 104
down like corn in 129
down like deer as 141
down like dogs at 91
down like dogs by 147
down like dogs if 82
down like dogs in 670
down like dogs on 145
down like dogs or 57
down like fish in 42
down like hail on 187
down like mire in 292
down like most of 135
down like rags on 44
down like rain in 153
down like rain on 729
down like rats if 46
down like rats in 445
down like rows of 366
down like sand in 95
down like snow in 43
down like snow on 220
down like some of 192
down like those of 1652
down like wheat in 213
down line from the 141
down list from the 663
down list next to 1630
down list sets the 158
down list when the 139
down list will be 517
down logs from the 140
down love lane to 49
down many feet to 86
down menu from the 1051
down menu like the 98
down menu next to 1578
down menu when the 178
down menu will be 275
down more from the 70
down more good by 41
down more into the 184
down more room in 83
down most part of 121
down much during the 41
down much like the 126
down much more by 88
down much more in 55
down much more of 41
down musing what we 721
down must also be 124
down must come the 59
down must come up 842
down next door to 247
down next month to 195
down next week to 780
down nuts from the 93
down once during the 203
down once from the 51
down once into the 53
down once more as 494
down once more at 2987
down once more by 1020
down once more he 53
down once more in 3901
down once more on 4019
down once more the 606
down once more to 10526
down once upon the 42
down once when he 56
down only during the 334
down only from the 219
down only half an 139
down only half as 50
down only half of 117
down only half the 217
down only into the 541
down only just in 56
down only once in 280
down only once or 45
down only once to 61
down only part of 403
down only some of 41
down only such as 269
down only three or 112
down only upon the 57
down only what he 734
down only what is 388
down only what the 190
down only when he 1020
down only when it 732
down only when the 2595
down only when we 270
down other jobs in 88
down other side of 67
down over cuba by 235
down over cuba on 50
down over edge of 49
down over half of 85
down over half the 192
down over here by 190
down over here in 156
down over here on 188
down over hers as 43
down over hers in 201
down over laos in 153
down over most of 558
down over much of 415
down over part of 314
down over side of 64
down over some of 67
down over there at 176
down over there by 232
down over there in 737
down over there on 555
down over there to 66
down over time as 393
down over time by 317
down over time in 394
down over time to 375
down over what is 63
down over what we 148
down pale from the 119
down pall mall in 220
down pall mall on 50
