dame whose milk we 92
down after seeing the 164
down after some of 45
down after such an 171
down after taking it 106
down after taking the 291
down after three or 253
down after trying to 102
down after work on 46
down after years of 972
down again along the 486
down again amid the 135
down again among the 1778
down again came the 126
down again clean as 56
down again during the 1029
down again facing the 137
down again from on 127
down again from the 4954
down again full of 41
down again half an 48
down again into an 346
down again into it 44
down again into my 376
down again into the 24375
down again just as 954
down again just in 51
down again just to 50
down again like an 195
down again like the 246
down again more or 65
down again next to 1498
down again once he 48
down again once the 224
down again only to 230
down again onto the 925
down again over the 2004
down again past the 229
down again side by 284
down again till he 359
down again till it 110
down again till the 544
down again till we 274
down again upon it 130
down again upon my 409
down again upon the 9245
down again went the 121
down again when he 2088
down again when it 692
down again when the 3221
down again when we 294
down alive from the 502
down alive into the 3372
down alone bent on 90
down alone from the 210
down alone into the 1184
down alone upon the 134
down anything from the 104
down apart from the 758
down armed into the 44
down arrow from the 63
down arrow just to 67
down arrow keys in 94
down arrow keys on 829
down arrow keys or 308
down arrow keys to 5637
down arrow next to 23233
down arrow once to 125
down aside from the 139
down badly during the 96
down badly over the 42
down badly when it 99
down based upon the 164
down beacon hill to 123
down below along the 136
down below among the 670
down below came the 335
down below cost of 94
down below deck to 129
down below during the 45
down below even the 48
down below from the 362
down below here on 134
down below into the 1389
down below lies the 52
down below must be 56
down below over the 41
down below some of 70
down below there in 305
down below there is 618
down below there to 206
down below those of 65
down below trying to 87
down below upon the 161
down below were the 355
down below what is 123
down below what it 159
down below when he 167
down below when the 336
down below when we 46
down below will be 175
down birds from the 96
down birds upon the 73
down black over the 98
down blood flow to 358
down blows upon the 59
down bolts must be 53
down books from no 85
down books from the 361
down bound into the 782
down burning into the 74
down cargo nets to 101
down close along the 109
down close over the 599
down close upon it 261
down close upon the 695
down close upon us 109
down coals from the 66
down comes from the 310
down could also be 45
down could only be 68
down daily from the 386
down daily into the 99
down draft from the 210
down easily from the 372
down easily into the 554
down easily over the 51
down easily when the 107
down either bank of 63
down either during the 90
down either from the 230
down either heads or 157
down either into the 102
down either side in 44
down either side of 15580
down either side the 58
down either side to 311
down either upon the 49
down every atom of 109
down every bank in 49
down every case in 63
down every clue to 47
down every copy of 83
down every door in 88
down every drop of 228
down every five or 85
down every flue in 455
down every foot of 109
down every form of 587
down every four or 136
down every high thing 620
down every hour of 51
down every hour or 255
down every inch of 854
down every item in 97
down every item of 402
down every kind of 922
down every line of 106
down every living thing 360
down every loom in 41
down every month or 123
down every month to 111
down every once in 1004
down every part of 800
down every pint of 45
down every ride of 44
down every road in 55
down every side of 47
down every sign of 154
down every single thing 745
down every sort of 300
down every spring to 41
down every step in 86
down every step of 300
down every third or 109
down every three or 171
down every time an 44
down every time he 2185
down every time in 121
down every time it 560
down every time the 839
down every time to 168
down every time we 751
down every tree in 503
down every tree of 138
down every tree on 163
down every type of 123
down every wall of 328
down every week or 205
down every week to 258
down every word as 314
down every word he 1458
down every word in 475
down every word of 1784
down every word on 61
down every word or 131
down every word the 819
down every word we 64
down extra hard on 136
down fifty feet of 244
down fifty feet on 47
down fifty feet or 303
down fifty feet to 211
down first base on 101
down first from the 222
down first into the 741
down first upon the 132
down flaming logs of 90
down forty feet of 138
down forty feet or 51
down forty feet to 75
down fresh from the 334
down fruit from the 92
down funds from the 42
down getting ready to 54
down gives rise to 115
down gleaming upon the 57
down grade from the 334
down grade into the 82
down happy over it 126
down heaven upon me 188
down hills into the 199
down hither from the 105
down holding onto the 45
down honor from the 45
down inner side of 128
down items such as 89
down jesus from the 50
down large areas of 737
down large sums of 127
down later into the 147
down later when the 141
down leaves from the 68
down light from the 194
down light upon the 44
down lines from the 180
down lists next to 101
down local laws on 62
down looking into the 147
down looking over the 154
down loose from the 171
down lower into the 373
down lower over the 118
down manly book of 110
down manna from the 119
down menus along the 107
down menus from the 313
down menus make it 42
down menus next to 118
down menus such as 58
down menus will be 42
down metal from the 59
down might well be 40
down miles from the 133
down money from the 106
down motion along the 60
down motion from an 48
down motion from the 137
down music from the 137
down naked among the 143
down naked into the 159
down naked next to 87
down naked upon the 198
down nearly half an 104
down nearly half of 196
down nearly half the 209
down nearly into the 130
down neatly into the 98
down neatly over the 59
down never more to 89
down night from the 52
down notes during the 447
down notes from the 443
down notes such as 119
down notes tied to 40
down often during the 109
down often into the 85
down often leads to 40
down others into the 117
down panting among the 93
down peering into the 46
down people from the 114
down period when the 94
down pipes from the 61
down plumb into the 246
down plump into the 258
down plump upon the 73
down power from the 164
down prone upon the 89
down quick among the 54
down quick into the 1410
down quite early in 187
down quite flat on 135
down quite hard on 160
down quite into the 175
down quite well in 112
down rather hard on 392
down rather late to 141
down really hard on 411
down right along the 134
down right among the 119
down right away in 109
down right away on 117
down right away or 146
down right away so 58
down right away to 693
down right from the 918
down right here at 118
down right here in 987
down right here on 692
down right here to 68
down right into my 90
down right into the 1529
down right next to 4955
down right onto the 105
down right over my 43
down right over the 702
down right side of 374
down right side up 515
down right there at 161
down right there in 1531
down right there on 1369
down right upon the 204
down river along the 207
down river during the 42
down river from the 3106
down river into the 173
down river past the 61
down river road in 46
down river road to 67
down river side of 49
down river when the 47
down rocks from the 270
down rocks into the 90
down rocks upon the 80
down roots along the 56
down roots among the 184
down roots from the 106
down roots here in 81
down roots into the 1243
down roots when the 44
down ropes from the 362
down ropes into the 228
down rules such as 123
down sadly into the 91
down seeking whom he 73
down shall have as 325
down sharp upon the 149
down sheer into it 93
down sheer into the 707
down shirt open at 277
down since there is 198
down sixty feet to 65
down slope from the 774
down slope into the 188
down slope side of 66
down smiling from the 85
down souse into the 195
down stage from the 43
down state bans on 47
down state laws as 413
down state laws in 148
down state laws on 83
down steps from the 286
down steps into the 497
down steps leading to 104
down still clinging to 185
down still more by 221
down still more in 167
down still more of 69
down still more on 40
down still more the 243
down still more to 160
down stream along the 674
down stream among the 171
down stream during the 109
down stream face of 51
down stream from the 4167
down stream into the 326
down stream like an 161
down stream over the 135
down stream past the 120
down stream side of 702
down stream there is 51
down stream till he 41
down stream when the 51
down taken from the 195
down thence into the 245
down thence upon the 82
down thereof unto the 95
down thirty feet of 99
down thirty feet or 112
down thirty feet to 207
down thirty years of 47
down thither from the 73
down thrown side of 57
down tight into the 141
down tight onto the 45
down tight over my 60
down tight over the 414
down tight upon the 108
down tight when the 56
down tiles from the 73
down trail from the 40
down trees along the 344
down trees during the 121
down trees from the 487
down trees upon the 69
down twice during the 372
down twice from the 112
down twice into the 95
down twice over the 115
down twice upon the 44
down under date of 203
down under some of 100
down under such an 522
down under threat of 138
down under tons of 41
down uneasy lies the 111
down until even the 48
down until four or 500
down until late in 364
down until most of 180
down until nothing is 43
down until only the 1060
down until some of 81
down until there is 1777
down until told to 64
down until well on 44
down value will be 53
down water from the 3425
down water into the 117
down water loss by 83
down water upon it 89
down water upon the 168
down weakly upon the 108
down whack upon the 117
down where most of 41
down where there is 1286
down which came the 309
down which come the 42
down which flow the 198
down which leads to 42
down which made it 114
down which many of 124
down which most of 153
down which must be 403
down which part of 45
down which pass the 47
down which pour the 101
down which runs the 249
down which some of 224
down which there is 406
down which went the 92
down which were to 173
down which will be 438
down while leaving the 60
down while making the 139
down while moving the 858
down while reading the 173
down while some of 58
down while taking the 45
down while there is 369
down while those of 76
down while trying to 2454
down while typing the 89
down whole areas of 46
down whole rows of 229
down whose face the 153
down whose jaws the 58
down within days of 138
down within feet of 42
down within five or 175
down within four or 79
down within half an 454
down within range of 339
down within reach of 2311
down within three or 144
down within view of 110
down words from the 371
down world will be 57
down would also be 53
down would come the 1967
down would drop the 134
down would fall the 161
down would have the 130
down would have to 796
down would make it 127
down would make the 159
down would only be 52
down would seem to 427
down would tend to 52
down yearly from the 48
doze every three or 62
dozing sages drop the 72
drag arising from the 238
drag china into the 77
drag clips from the 236
drag comes from the 74
drag files from the 208
drag files into the 193
drag force acting on 3501
drag force acts in 152
drag force acts on 113
drag force along the 143
drag force from the 411
drag force must be 159
drag force when the 126
drag force will be 538
drag icons from the 105
drag israel into the 79
drag italy into the 105
drag items from the 545
drag japan into the 54
drag marks from the 119
drag others down to 250
drag others into it 110
drag others into the 206
drag people from the 94
drag people into the 250
drag plays upon the 82
drag russia into the 180
drag slows down the 43
drag spain into the 86
drag water from the 83
drag which must be 151
draw about life in 42
draw again from the 173
draw again upon the 119
draw aloof from the 102
draw anything from the 214
draw anything like the 54
draw apart from the 1200
draw aside from the 345
draw aside when the 41
draw bills upon me 64
draw bills upon the 307
draw blood during the 42
draw blood from an 236
draw blood from it 213
draw blood from me 119
draw blood from my 411
draw blood from the 6569
draw blood into the 1067
draw books from the 964
draw cards from the 575
draw china into the 238
draw crabs from the 47
draw easily from the 51
draw egypt into the 53
draw either from the 90
draw enemy fire on 83
draw every drop of 115
draw every kind of 70
draw every line in 57
draw every part of 41
draw every type of 50
draw first from the 45
draw fluid from the 1639
draw fluid into the 1486
draw force from the 213
draw fruit from the 41
draw fully upon the 135
draw funds from the 1935
draw gases from the 54
draw goods from the 87
draw grace from the 55
draw grain from the 49
draw hands from the 60
draw honey from the 230
draw human beings to 51
draw israel back to 48
draw israel into the 300
draw italy into the 141
draw japan into an 55
draw japan into the 193
draw jesus into the 46
draw labor from the 185
draw large sums of 183
draw light from the 407
draw light into the 50
draw lines along the 198
draw lines among the 47
draw lines down the 98
draw lines from it 91
draw lines from the 4607
draw lines such as 91
draw lines upon the 62
draw loans from the 80
draw metal from the 88
draw money from an 98
draw money from it 132
draw money from my 102
draw money from the 7277
draw money into the 163
draw music from it 70
draw music from the 285
draw names from the 70
draw omens from the 137
draw others from the 105
draw others into it 118
draw others into the 1347
draw others unto the 86
draw people along the 41
draw people back to 329
draw people from the 1628
draw people into an 108
draw people into it 62
draw people into the 3728
draw plots upon the 44
draw power from an 68
draw power from it 130
draw power from the 4154
draw radii from the 60
draw russia into an 43
draw russia into the 330
draw sheet over the 117
draw short breath to 120
draw signs from the 52
draw smoke from the 56
draw spain into the 246
draw spike into the 40
draw staff from the 47
draw sugar from the 51
draw theirs from the 125
draw threads from the 45
draw toddy from the 57
draw trade from the 205
draw trade from us 45
draw users into the 45
draw veils over the 52
draw votes from the 366
draw wages from the 62
draw warmth from the 148
draw water during the 79
draw water from an 426
draw water from it 2834
draw water from the 43892
draw water into it 105
draw water into the 1972
draw water over the 54
draw water when the 41
draw women from the 113
draw women into the 872
draw would seem to 131
dread about what the 41
dread arising from the 85
dread comes over me 247
dread creep over me 43
dread crept over me 154
dread every time he 51
dread every time the 40
dread falling into the 232
dread getting back to 126
dread loads over the 243
dread morning rent the 75
dread still more the 167
dread swept over me 95
dread which fell on 54
dread which made the 52
dread which many of 70
dream about coming to 69
dream about during the 133
dream about having an 50
dream about having the 145
dream about life in 47
dream about living in 447
dream about living on 41
dream about making it 100
dream about making the 52
dream about moving to 105
dream about some of 87
dream about trying to 211
dream about waking up 51
dream about what he 350
dream about what is 273
dream about what it 757
dream about what the 358
dream about what we 611
dream about when he 136
dream about when the 83
dream about when we 142
dream after dream of 180
dream after waking up 208
dream apart from the 108
dream arising from the 59
dream comes back to 262
dream comes from the 256
dream comes over me 42
dream comes true in 128
dream comes true or 41
dream could also be 162
dream could come to 150
dream could ever be 259
dream could only be 180
dream could weary of 48
dream ended when he 45
dream ended when the 42
dream faded into the 73
dream first came to 64
dream gives birth to 47
dream gives rise to 42
dream kingdom these do 487
dream might also be 91
dream might come to 45
dream might well be 45
dream never came to 106
dream never left me 103
dream passing over the 94
dream rises upon me 72
dream state from the 124
dream state into the 73
dream state there is 120
dream state when the 78
dream still clinging to 61
dream still clung to 110
dream where there is 203
dream which came to 1196
dream which gave me 51
dream which made me 537
dream which made the 62
dream which must be 104
dream which none of 110
dream which told me 45
dream which used to 53
dream which will be 253
dream world from the 121
dream world full of 86
dream world into the 189
dream world there is 49
dream would come to 750
dream would ever be 130
dream would have it 49
dream would have to 779
dream would seem to 499
dream would soon be 299
drear light what do 50
drew about half of 68
drew again from the 70
drew again upon the 50
drew aloof from the 53
drew apart from me 43
drew apart from the 984
drew apart some of 53
drew aside from the 421
drew aside into the 116
drew bills upon the 87
drew blood from an 54
drew blood from it 69
drew blood from me 78
drew blood from my 405
drew blood from the 1472
drew blood when he 57
drew books from the 104
drew burke into the 43
drew close into the 48
drew eight feet of 122
drew every drop of 61
drew first from the 106
drew first upon the 44
drew force from the 65
drew funds from the 213
drew gasps from the 196
drew italy into the 59
drew items from the 46
drew japan into the 42
drew labor from the 86
drew large sums of 170
drew light from the 87
drew lines along the 50
drew lines from the 108
drew looks from the 42
drew money from the 649
drew money into the 40
drew music from the 59
drew names from the 48
drew nearer down the 66
drew nearer from the 51
drew nearer when he 51
drew nearer when the 84
drew nearly half of 41
drew omens from the 153
drew others from the 75
drew others into the 312
drew people back to 63
drew people from as 59
drew people from the 599
drew people into the 453
drew power from the 543
drew pride from the 42
drew raves from the 130
drew rents from the 45
drew russia into the 163
drew scorn from the 76
drew seven feet of 134
drew smoke from the 96
drew snaps from the 41
drew spain into the 98
drew still more the 83
drew theirs from the 123
drew trade from the 61
drew votes from the 137
drew warmth from the 47
drew water from an 77
drew water from it 367
drew water from the 5872
drew water into the 121
drew within hail of 56
drew within range of 189
drew women from the 61
drew women into the 469
drip water from the 133
drip water into the 249
drip water onto the 222
drop after drop of 948
drop again during the 94
drop again into the 642
drop again till the 193
drop again upon so 46
drop again when the 123
drop anything from the 56
drop anything into the 197
drop arising from the 107
drop balls from the 106
drop below those of 306
drop below what is 98
drop below zero at 41
drop below zero in 153
drop bombs from an 89
drop bombs from the 213
drop bombs into the 155
drop bombs over the 51
drop bombs upon the 207
drop cloths over the 124
drop coins into the 356
drop comes from the 108
drop could also be 59
drop easily from the 268
drop easily into the 393
drop every hour or 136
drop every three or 140
drop falling from the 453
drop falling into the 314
drop falling upon the 87
drop falls from the 410
drop falls into the 430
drop falls upon the 106
drop files from the 297
drop files into the 218
drop files onto the 205
drop gives rise to 67
drop items from the 248
drop items into the 96
drop lines from the 68
drop lower down the 82
drop lower into the 43
drop money into the 337
drop neatly into the 141
drop nixon from the 191
drop oozed from the 43
drop people from the 127
drop plumb into the 95
drop plump into the 139
drop right back to 94
drop right down in 105
drop right down on 223
drop right down to 490
drop right into the 806
drop right onto the 117
drop right over the 60
drop round early to 46
drop scene from the 114
drop seeds into the 461
drop shall pass my 53
drop sheer into the 522
drop sinks into the 42
drop slips into the 352
drop spread over the 53
drop sweet balm in 45
drop taken from the 526
drop until there is 238
drop water from the 45
drop water into the 88
drop water onto the 94
drop which fell on 50
drop which made the 286
drop which must be 233
drop which will be 172
drop within reach of 87
drop would also be 87
drop would have to 199
drop would save my 704
drop would tend to 77
drug abuse among the 2164
drug abuse cost the 68
drug abuse during the 228
drug abuse from the 220
drug abuse into the 46
drug abuse leading to 81
drug abuse leads to 117
drug abuse must be 342
drug abuse need to 44
drug abuse over the 88
drug abuse prior to 93
drug abuse seem to 83
drug abuse such as 166
drug abuse tend to 110
drug abuse there is 45
drug abuse were the 65
drug abuse will be 352
drug action must be 92
drug action upon the 63
drug action will be 143
drug after meals or 119
drug after meals to 80
drug binding site in 52
drug binding site on 61
drug comes from the 156
drug could also be 130
drug could ever be 46
drug could only be 75
drug dates back to 40
drug dealer from the 290
drug dealer trying to 123
drug dealer when he 57
drug doses must be 84
drug entry into the 1219
drug first used in 49
drug flows into the 53
drug getting into the 62
drug given during the 55
drug gives rise to 162
drug habit among the 89
drug input into the 87
drug level will be 82
drug might also be 115
drug might have an 60
drug might have on 134
drug might have the 53
drug might well be 44
drug money from the 146
drug money into the 117
drug moves from the 115
drug moves into the 46
drug often leads to 122
drug often used in 145
drug often used to 165
drug slows down the 81
drug store came joe 43
drug store down the 88
drug store during the 93
drug store from the 60
drug store kept by 90
drug store next to 163
drug store part of 107
drug store when he 61
drug store will be 52
drug taken during the 55
drug taken from the 91
drug taken into the 84
drug testing during the 90
drug testing must be 248
drug testing prior to 72
drug testing will be 193
drug tests during the 53
drug trade during the 265
drug trade from the 213
drug trade name is 114
drug trade will be 49
drug under test is 71
drug usage among the 155
drug usage during the 47
drug users among the 205
drug users during the 138
drug users from the 650
drug users have an 83
drug users have no 118
drug users have the 147
drug users have to 70
drug users into the 103
drug users live in 71
drug users living in 63
drug users make up 136
drug users must be 301
drug users need to 225
drug users over the 47
drug users prior to 167
drug users seem to 150
drug users such as 153
drug users tend to 935
drug users turn to 89
drug users were at 53
drug users were in 43
drug users were the 205
drug users will be 372
drug where there is 66
drug which acts as 388
drug which acts by 138
drug which acts in 58
drug which acts on 265
drug which acts to 50
drug which leads to 114
drug which must be 272
drug which will be 205
drug whose mode of 48
drug works best in 51
drug would also be 66
drug would have an 76
drug would have no 122
drug would have on 72
drug would have the 89
drug would have to 563
drug would make the 49
drug would need to 109
drug would only be 51
drug would seem to 223
drug would soon be 48
drug would tend to 61
drum after drum of 74
drum broke upon the 67
drum comes from the 56
drum corps from the 55
drum major leading the 51
drum shall throb no 51
drum sitting upon the 54
drum sound from the 40
drum which acts as 65
drum would have to 134
drying agent into the 68
drying agent must be 70
drying agent such as 1597
drying agent used in 130
drying blood from the 44
drying racks full of 41
drying tubes into the 94
drying winds during the 169
drying winds from the 220
drying would have to 46
dual route theory of 73
duck breast side up 232
duck every time it 101
duck hunting along the 50
duck would have to 99
duct arise from the 43
duct arising from the 276
duct built into the 41
duct cells from the 138
duct comes from the 170
duct drain into the 69
duct empty into the 233
duct forms from the 91
duct gives rise to 1106
duct lymph flow in 394
duct opening from the 45
duct opening into the 2120
duct opens into it 70
duct opens into the 6030
duct opens onto the 71
duct opens upon the 73
duct passing from the 191
duct running along the 179
duct running from the 219
duct where there is 54
duct which acts as 53
duct which ends in 61
duct which leads to 252
duct which lies in 69
duct which runs the 48
duct which runs to 44
duct would have to 127
dude sitting next to 93
duel would have to 76
dues added wealth to 61
dues arising from it 61
dues arising from the 151
dues could only be 52
dues where there is 40
dues which have to 46
dues which must be 69
dues which were in 48
dues which were to 101
dues would have to 197
duet which ends the 108
duke could come to 63
duke could find no 59
duke hated what he 53
duke leaned back in 59
duke loved play to 41
duke never went to 45
duke talks over the 47
duke would have to 136
duke would make it 74
duke would think it 143
duke would think of 89
duke would turn it 90
dull black like the 127
dull blows made the 52
dull blows upon the 55
dull brown bits of 47
dull brute mass of 74
dull burning pain in 40
dull crash upon the 46
dull flush rose to 74
dull green glow of 45
dull green mass of 189
dull lamps upon the 84
dull leaden hand of 47
dull light fell on 46
dull light from the 491
dull light over the 75
dull metal hanging in 41
dull noise into the 65
dull orange from the 43
dull orange glow in 50
dull orange glow of 134
dull place left on 50
dull round even of 80
dull sheen upon it 42
dull shock when the 67
dull sight upon the 45
dull sound from the 125
dull sound like the 135
dull sound made by 66
dull sound over the 231
dull sound upon the 98
dull sound will be 97
dull weather when the 59
duly acted upon by 253
duly calling upon the 79
duly filed prior to 50
duly learning what is 77
duly moved into the 44
duly noted down by 133
duly noted down in 57
duly setting forth the 171
duly shown into the 61
duly spread upon the 224
duly sworn into the 90
duly sworn upon the 365
duly taken care of 686
duly taken down by 64
duly taken from the 75
duly taken into the 121
duly taken note of 359
duly taken over by 112
duly thinking over the 49
duly thrown into the 84
dumb agony such as 48
dumb appeal upon the 52
dumb beasts must be 42
dumb brain gets as 70
dumb brown lips of 58
dumb brute fond on 79
dumb might well be 58
dumb people like me 66
dumb shows pass the 57
dumb surly sort of 88
dumb where once it 58
dump nixon from the 56
dump sites such as 97
dump truck from the 122
dump truck full of 583
dump truck into the 107
dump truck load of 174
dump truck will be 102
dump waste into the 398
dump water into the 161
dune sands along the 71
dune sands from the 142
during about half an 403
during about half of 359
during about half the 358
during adult life as 205
during adult life by 71
during adult life in 347
during adult life is 342
during adult life it 48
during adult life of 82
during adult life or 54
during adult life the 88
during adult life to 85
during april were as 57
during april when the 81
during april will be 48
during atrial pacing at 280
during atrial pacing in 259
during breaks from the 164
during budding from the 92
during chest pain in 53
during civil wars in 116
during class time as 124
during class time at 57
during class time by 51
during class time in 147
during class time is 115
during class time on 120
during class time or 319
during class time so 94
during class time to 297
during class when the 54
during closing years of 52
during cooling down of 62
during cooling down to 131
during cooling from the 1528
during cooling must be 48
during cooling prior to 50
during cooling there is 41
during cooling when the 63
during cooling will be 53
during daily life in 515
during daily life is 61
during daily living in 42
during easter week at 53
during easter week in 365
during easter week of 432
during easter week the 44
during easter week to 88
during eight days at 88
during eight days by 46
during eight days he 43
during eight days in 280
during eight days of 351
during eight days the 75
during eight days to 71
during eight years as 462
during eight years at 156
during eight years by 110
during eight years he 70
during eight years in 507
during eight years of 2688
during eight years on 138
during eight years the 91
during eight years to 64
during either peace or 43
during either rest or 62
during either spring or 46
during either type of 111
during entry into the 636
during every break in 56
during every hour of 2184
during every inch of 43
during every kind of 82
during every lull in 83
during every mile of 68
during every month in 911
during every month of 2567
during every part of 814
during every step in 97
during every step of 890
during every tour of 40
during every trip to 45
during every type of 64
during every week in 70
during every week of 283
during fasting there is 48
during fasting when the 47
during feeding when the 66
during fetal life as 389
during fetal life by 209
during fetal life in 396
during fetal life is 602
during fetal life it 67
during fetal life of 62
during fetal life on 68
during fetal life or 530
during fetal life so 97
during fetal life the 224
during fetal life to 213
during fever there is 43
during field work at 69
during field work by 47
during field work in 1169
during field work is 49
during field work on 96
during field work to 52
during fifty years as 41
during fifty years at 54
during fifty years he 59
during fifty years in 156
during fifty years of 1764
during fifty years or 57
during fifty years the 156
during fifty years to 72
during final days of 60
during final years of 46
during first days of 233
during first half of 1781
during first hour of 127
during first month of 463
during first part of 507
during first pass of 61
during first term of 51
during first third of 77
during first week in 87
during first week of 1120
during first years of 294
during forty days by 56
during forty days he 50
during forty days in 333
during forty days of 167
during forty days to 66
during forty years as 99
during forty years at 74
during forty years by 160
during forty years he 161
during forty years in 489
during forty years it 44
during forty years of 2615
during forty years on 50
during forty years or 57
during forty years the 142
during forty years to 222
during fourth week of 54
during gales from the 126
during games such as 82
during group work in 47
during group work is 44
during group work or 45
during growth from the 327
during growth leads to 65
during growth must be 81
during growth there is 62
during growth when the 83
during growth will be 60
during happy hour at 139
during hearings held by 157
during hearings held in 104
during hours when he 120
during hours when it 95
during hours when no 46
during hours when the 1164
during junior high or 60
during labor from the 59
during labor leads to 48
during labor must be 114
during labor there is 43
during labor when the 161
during labor will be 85
during laser heating of 56
during later days in 45
during later half of 135
during later life in 88
during later life is 67
during later part of 261
during later years as 175
during later years at 40
during later years by 67
during later years he 86
during later years in 176
during later years is 66
during later years it 78
during later years of 671
during later years the 135
during later years to 113
during loading into the 47
during lunch break at 89
during lunch break or 80
during lunch break to 54
during lunch hour at 196
during lunch hour in 167
during lunch hour is 52
during lunch hour on 132
during lunch hour or 378
during lunch hour the 59
during lunch hour to 243
during lunch time at 47
during lunch time in 63
during lunch time or 124
during lunch time to 74
during lunch when the 45
during major part of 117
during march when the 75
during months when the 336
during motion along the 55
during nearly half an 42
during nearly half of 211
during nearly half the 395
during night time in 96
during night time is 43
during night time or 60
during night time the 47
during night time to 68
during night when the 52
during period prior to 82
during period when he 42
during period when the 67
during phase three of 72
during prime time as 94
during prime time at 58
during prime time by 48
during prime time in 337
during prime time is 127
during prime time on 579
during prime time or 85
during prime time to 119
during prime time tv 67
during rainy days or 64
during rapid heating of 54
during rapid loss of 51
during seven days at 66
during seven days in 205
during seven days of 434
during seven days the 55
during seven days to 59
during seven years as 117
during seven years at 150
during seven years by 74
during seven years he 166
during seven years in 484
during seven years of 2328
during seven years or 46
during seven years the 118
during seven years to 147
during short days in 44
during sixty years in 69
during sixty years is 74
during sixty years of 597
during sixty years or 99
during sleep from an 69
during sleep from the 243
during sleep into the 54
during sleep leading to 54
during sleep leads to 86
during sleep must be 120
during sleep seem to 100
during sleep such as 127
during sleep tend to 50
during sleep there is 748
during sleep when it 40
during sleep when the 633
during sleep will be 111
during slowing down is 54
during snack time or 47
during spare time at 56
during spare time in 102
during spray drying of 77
during stage three of 59
during steady flow in 48
during story time or 76
during study hall or 100
during study hall to 43
during sunny days in 81
during talks held in 69
during tasks such as 184
during testing must be 128
during testing when the 53
during testing will be 83
during thirty days in 70
during thirty days of 84
during thirty days the 41
during thirty years as 225
during thirty years at 137
during thirty years by 41
during thirty years he 156
during thirty years in 326
during thirty years is 57
during thirty years of 3084
during thirty years or 106
during thirty years the 137
during thirty years to 97
during times like the 70
during times such as 345
during times when an 90
during times when he 446
during times when it 621
during times when my 66
during times when no 493
during times when the 5057
during times when we 328
during walks along the 51
during weeks when the 98
during welding must be 48
during which acts of 140
during which also the 215
during which anne of 49
during which areas of 41
during which came in 100
during which came the 51
during which care is 82
during which cash is 202
during which data is 276
during which data on 62
during which days the 51
during which even the 1295
during which faith in 46
during which five of 128
during which five or 58
during which flow is 56
during which food is 356
during which four of 175
during which four or 118
during which from the 58
during which fuel is 123
during which half of 677
during which half the 458
during which heating is 52
during which hour the 58
during which ideas of 69
during which lack of 66
during which land is 98
during which last the 66
during which length of 44
during which life in 56
during which life is 244
during which life on 101
during which lime he 68
during which lime the 119
during which loss of 118
during which lots of 40
during which many an 119
during which many in 64
during which many of 4480
during which mating is 47
during which milk is 164
during which month he 73
during which month it 48
during which month the 330
during which more of 67
during which more or 163
during which most of 7004
during which most or 49
during which much of 2177
during which news of 40
during which none of 874
during which nothing at 76
during which nothing in 63
during which nothing is 494
during which nothing of 509
during which only an 46
during which only it 47
during which only the 1554
during which pain is 48
during which part of 1039
during which rain is 45
during which rime the 52
during which some of 4447
during which some or 126
during which steam is 203
during which such an 375
during which teams of 82
during which tears of 44
during which tens of 331
during which term he 180
during which term it 91
during which term of 120
during which term the 250
during which there is 17844
during which those in 393
during which those of 76
during which those so 95
during which three of 324
during which three or 129
during which time an 2404
during which time as 409
during which time at 295
during which time be 209
during which time by 80
during which time he 120010
during which time ho 248
during which time if 125
during which time in 238
during which time is 128
during which time it 26049
during which time king 84
during which time la 43
during which time mr 340
during which time my 2732
during which time no 12781
during which time of 485
during which time on 111
during which time so 263
during which time the 152284
during which time tho 92
during which time to 60
during which time up 80
during which time we 15797
during which tine the 42
during which tour he 56
during which trip he 112
during which tune he 42
during which tune the 74
during which what he 66
during which what is 113
during which what we 110
during which will be 48
during which work is 745
during which work on 109
during which years he 288
during which years the 455
during whose life an 42
during whose life he 83
during whose life it 47
during whose life the 158
during whose rule the 234
during whose term of 524
during whose term the 135
during whose time it 62
during whose time the 433
during winds from the 64
during working life is 53
during working time at 43
during working time in 48
during working time is 58
during working time or 110
during working time to 50
during working years to 82
during wound healing in 647
during wound healing is 112
during wound healing of 63
during wound healing or 82
dusk could help the 41
dusk crept into the 150
dusk crept over the 174
dusk falling over the 107
dusk falls over the 81
dusk spread over the 90
dusk steals over the 69
dusk stole over the 42
dusk would soon be 50
dust about into the 55
dust arise from the 81
dust arising from it 71
dust arising from the 2445
dust arose from the 689
dust blowing from the 281
dust blowing into the 250
dust blowing over the 68
dust blown away by 192
dust blown from the 1836
dust blown into it 53
dust blown into the 1304
dust blown over the 104
dust blows into the 99
dust burst from the 49
dust clears from the 46
dust cloud ahead of 121
dust cloud down the 69
dust cloud from the 338
dust cloud into the 103
dust cloud made by 45
dust cloud must be 46
dust cloud over the 170
dust cloud rising in 54
dust cloud rose up 54
dust comes from the 475
dust cover from the 541
dust cover over it 45
dust cover over the 338
dust drawn into the 54
dust falling from the 740
dust falling into the 342
dust falling upon the 129
dust falls from the 147
dust falls into the 262
dust falls upon the 75
dust flies from the 46
dust getting into it 49
dust getting into the 811
dust gives rise to 81
dust issuing from the 124
dust lanes along the 68
dust loose from the 46
dust mites live in 96
dust motes from the 54
dust motes hanging in 111
dust motes swam in 42
dust mulch over the 71
dust really took in 75
dust rises from the 937
dust rises into the 84
dust rolling down the 68
dust shall cease to 59
dust sheet from the 44
