raced back downstairs 254
repeat these sentiments 161
repeat these statements 1007
repeat these suggestions 131
repeat these techniques 43
repeat those activities 118
repeat those criticisms 65
repeat those definitions 64
repeat those discussions 190
repeat those expressions 42
repeat those particular 41
repeat those perceptions 69
repeat those principles 47
repeat those sentiments 142
repeat those statements 143
repeat unit structures 129
repeat very frequently 44
repeat your abominable 43
repeat your affirmation 245
repeat your description 42
repeat your examination 58
repeat your experience 66
repeat your experiment 381
repeat your explanation 102
repeat your observation 76
repeat your statements 118
repel evil influences 163
repel other negatively 81
repel such accusations 54
repel such aggressions 48
repel such presumption 64
repel their aggressions 84
repel their assailants 239
repel these aggressions 101
repel these reproaches 107
reply came immediately 496
reply from ambassador 45
reply from archbishop 52
reply from eisenhower 64
reply from government 220
reply from khrushchev 161
reply from lieutenant 49
reply from management 67
reply from marguerite 49
reply from palmerston 46
reply from ribbentrop 51
reply lord palmerston 63
reply most frequently 92
reply much encouraged 58
reply their privileges 50
reply were considered 53
reply will constitute 80
reread these paragraphs 53
reread your manuscript 125
rerun your application 49
reset your metabolism 66
resin from coniferous 75
resin were determined 77
resting cell populations 47
resting cell suspensions 1482
resting more frequently 48
resting their conclusions 58
resting their confidence 57
resting their foundations 103
resting upon assumptions 89
resting upon confidence 128
resting upon experience 143
resting upon foundations 200
resting upon historical 71
resting upon horizontal 54
resting upon individual 163
resting upon information 60
resting upon observation 82
resting upon parliaments 73
resting upon particular 42
resting upon principles 252
resting upon scientific 83
resting upon stratified 48
resting upon subjective 61
resting upon sufficient 55
resting upon traditional 54
resting upon transverse 177
rests from scientific 80
rests more frequently 100
rests more immediately 52
rests most frequently 102
rests upon absolutely 41
rests upon acceptance 278
rests upon anatomical 42
rests upon associations 45
rests upon assumptions 2268
rests upon comparison 196
rests upon conceptions 88
rests upon confidence 495
rests upon conjecture 424
rests upon conscience 41
rests upon conventions 100
rests upon convictions 43
rests upon definitions 143
rests upon dialectical 62
rests upon difference 128
rests upon educational 97
rests upon essentially 177
rests upon establishing 64
rests upon examination 51
rests upon experience 1308
rests upon experiment 58
rests upon foundations 1228
rests upon government 59
rests upon historical 960
rests upon imagination 123
rests upon implication 86
rests upon inadequate 186
rests upon individual 1778
rests upon inequality 43
rests upon infallible 203
rests upon inferences 230
rests upon information 228
rests upon management 335
rests upon measurement 40
rests upon mechanical 61
rests upon minuteness 53
rests upon negligence 105
rests upon observation 647
rests upon particular 335
rests upon perceptions 47
rests upon principles 2024
rests upon recognition 561
rests upon relatively 40
rests upon scientific 649
rests upon similarity 41
rests upon statements 157
rests upon structural 42
rests upon subjective 637
rests upon substantial 486
rests upon successful 112
rests upon sufficient 87
rests upon traditional 188
rests upon transverse 42
rests were introduced 52
reuse these components 80
reveal bone destruction 96
reveal bony destruction 41
reveal clear indications 41
reveal deep structures 60
reveal early commitment 81
reveal fine structural 53
reveal full information 65
reveal great similarity 63
reveal great variability 70
reveal iron deficiency 46
reveal less information 99
reveal many individual 71
reveal many properties 47
reveal many references 41
reveal many shortcomings 57
reveal many unexpected 101
reveal mine ordinances 79
reveal more accurately 293
reveal more adequately 63
reveal more completely 133
reveal more complexity 65
reveal more consistent 46
reveal more definitely 68
reveal more distinctly 150
reveal more explicitly 115
reveal more information 5571
reveal more intimately 77
reveal more profoundly 47
reveal more pronounced 47
reveal more structural 49
reveal more substantial 54
reveal most accurately 51
reveal much difference 131
reveal much information 1247
reveal much similarity 48
reveal only information 76
reveal only superficial 65
reveal other characters 45
reveal other connections 50
reveal other information 355
reveal other properties 73
reveal rich information 47
reveal some consistent 147
reveal some continuity 45
reveal some correlation 51
reveal some difference 105
reveal some difficulty 43
reveal some familiarity 41
reveal some historical 51
reveal some impairment 43
reveal some indications 60
reveal some information 1061
reveal some limitations 99
reveal some particular 147
reveal some potentially 41
reveal some profundity 117
reveal some properties 93
reveal some remarkable 254
reveal some shortcomings 74
reveal some similarity 72
reveal some structural 113
reveal some substantial 62
reveal some suggestive 51
reveal some systematic 68
reveal some tendencies 66
reveal some tenderness 74
reveal some unexpected 348
reveal such connections 72
reveal such information 6233
reveal such structures 59
reveal such tendencies 75
reveal their acceptance 67
reveal their activities 198
reveal their adornments 62
reveal their advantages 63
reveal their affinities 70
reveal their ambivalent 54
reveal their appreciation 53
reveal their aspirations 103
reveal their assumptions 212
reveal their background 82
reveal their capacities 80
reveal their characters 821
reveal their collective 52
reveal their commitment 166
reveal their competence 77
reveal their complexity 124
reveal their complicity 103
reveal their composition 144
reveal their conceptions 57
reveal their connections 170
reveal their convictions 66
reveal their dependence 194
reveal their destination 117
reveal their difference 151
reveal their difficulty 54
reveal their disability 43
reveal their discomfort 94
reveal their displeasure 47
reveal their distinguishing 57
reveal their educational 51
reveal their essentially 91
reveal their experience 203
reveal their familiarity 89
reveal their fascination 53
reveal their frustration 72
reveal their historical 185
reveal their hollowness 40
reveal their homosexual 51
reveal their identities 2472
reveal their ideological 241
reveal their immaturity 52
reveal their importance 355
reveal their impressions 43
reveal their inadequacy 303
reveal their incapacity 81
reveal their indictable 109
reveal their individual 1182
reveal their inferiority 59
reveal their information 431
reveal their insecurity 48
reveal their investment 52
reveal their limitations 390
reveal their membership 238
reveal their motivations 200
reveal their nationality 137
reveal their objectives 43
reveal their occurrence 68
reveal their orientation 151
reveal their particular 289
reveal their perceptions 310
reveal their preference 376
reveal their prejudices 136
reveal their principles 51
reveal their properties 110
reveal their provenance 63
reveal their recognition 64
reveal their remarkable 44
reveal their resentment 53
reveal their reservation 82
reveal their resistance 48
reveal their respective 433
reveal their scientific 88
reveal their sentiments 523
reveal their shortcomings 276
reveal their similarity 81
reveal their strategies 151
reveal their structural 142
reveal their structures 75
reveal their subjective 101
reveal their successful 51
reveal their superiority 83
reveal their techniques 46
reveal their temptations 88
reveal their traditional 40
reveal their unconscious 221
reveal their uniqueness 63
reveal their usefulness 91
reveal their whereabouts 820
reveal their wickedness 50
reveal these assumptions 54
reveal these attributes 113
reveal these characters 44
reveal these connections 119
reveal these influences 64
reveal these mechanisms 111
reveal these particular 47
reveal these principles 99
reveal these properties 86
reveal these sentiments 47
reveal these shortcomings 45
reveal these structures 146
reveal these tendencies 79
reveal those principles 47
reveal those processions 69
reveal those properties 45
reveal those unconscious 41
reveal true information 49
reveal very distinctly 45
reveal what characters 48
reveal what information 178
reveal what particular 163
reveal what percentage 157
reveal what transpired 141
reveal wide individual 45
reveal wide variability 47
reveal your background 49
reveal your characters 98
reveal your information 45
reveal your whereabouts 127
revel like belshazzar 67
rhyme sake translated 132
rhythm band activities 88
rhythm band instrument 131
rhythm most frequently 54
rhythm were determined 48
ribbing were apparently 59
rider from winchester 45
rider were completely 125
ridge giving attachment 68
ridge rising immediately 54
rifle ball cartridges 165
rifle ball discharged 45
rifle fire punctuated 58
rifle leaning carelessly 70
rifle slung carelessly 57
rigging were completely 92
right also represents 43
right among christened 460
right angle arrangement 49
right angle attachment 86
right angle components 61
right angle orientation 123
right angle relatively 49
right angle represents 61
right away immediately 137
right away recognized 65
right away regardless 47
right axis represents 55
right back downstairs 228
right bank immediately 111
right been recognized 98
right cell represents 74
right data structures 63
right edge represents 47
right ever interfered 60
right fifth metacarpal 274
right fifth metatarsal 153
right five characters 79
right foot completely 100
right foot immediately 167
right from elementary 42
right from government 112
right from infringement 92
right gaze preference 67
right good fellowship 108
right great displeasure 41
right half represents 316
right hand alternates 61
right hand apparently 222
right hand approached 89
right hand approaches 554
right hand boundaries 125
right hand brandished 178
right hand brandishes 178
right hand carelessly 112
right hand circularly 491
right hand completely 242
right hand constantly 166
right hand contracted 133
right hand controlled 88
right hand coordinate 174
right hand correspond 48
right hand delicately 145
right hand derivative 276
right hand disappeared 263
right hand expressions 58
right hand forcefully 47
right hand foreground 204
right hand frequently 73
right hand gracefully 257
right hand horizontal 211
right hand identifies 55
right hand immediately 449
right hand imperiously 40
right hand improvises 76
right hand inequality 118
right hand instrument 49
right hand interlocks 70
right hand internally 51
right hand introduced 197
right hand introduces 165
right hand manipulating 142
right hand originally 160
right hand photograph 171
right hand preference 392
right hand representing 144
right hand represents 806
right hand reverently 46
right hand scandalize 125
right hand semicircle 113
right hand separately 57
right hand stabilizes 223
right hand superiority 102
right hand surrounded 55
right hand symbolizes 274
right hand techniques 85
right hand vertically 181
right hand vigorously 156
right hand voluptuous 183
right hanging carelessly 56
right have disappeared 66
right have introduced 73
right heart circulation 103
right heart dysfunction 951
right heart obstruction 254
right heart structures 262
right home atmosphere 62
right into bankruptcy 299
right into historical 134
right into individual 49
right legs constantly 47
right line intersects 88
right line represents 60
right made obligatory 55
right more completely 108
right more frequently 578
right more vigorously 45
right most frequently 191
right must eventually 332
right must immediately 172
right must inevitably 195
right must ultimately 334
right name unwaveringly 140
right once recognized 114
right onto interstate 104
right onto university 154
right over expediency 115
right over individual 90
right over particular 60
right part represents 109
right past injustices 147
right roof constraint 104
right rule prescribes 127
right side apparently 60
right side approaches 127
right side completely 153
right side constitute 40
right side correspond 139
right side determines 48
right side diminished 51
right side disappeared 68
right side frequently 88
right side identifies 45
right side immediately 218
right side preference 56
right side representing 135
right side represents 2146
right side separately 42
right side specializes 53
right side symbolizes 51
right some substantial 58
right sour disposition 45
right take precedence 365
right their grievances 509
right there immediately 40
right these franchises 72
right these injustices 131
right third metacarpal 227
right third metatarsal 94
right time regardless 56
right took precedence 189
right turn immediately 78
right turn signposted 214
right upon application 105
right upon dissolution 49
right wall represents 55
right well acquainted 89
right well maintained 54
right well understand 99
right well understood 297
right were completely 96
right were considered 197
right were constantly 41
right were determined 242
right were eliminated 40
right were encouraged 45
right were immediately 142
right were inoculated 52
right were introduced 44
right were originally 131
right were recognized 280
right were reinforced 44
right were terminated 105
right were vigorously 42
right when confronted 197
right when considered 105
right when government 108
right will constitute 144
right will eventually 642
right will experience 42
right will inevitably 184
right will ultimately 796
right wise resolutions 41
rigid army discipline 67
rigid body assumptions 64
rigid body attributes 70
rigid body components 56
rigid body considered 72
rigid body constraint 273
rigid body deformation 72
rigid body kinematics 613
rigid body orientation 129
rigid body parameters 128
rigid body refinement 607
rigid body relatively 86
rigid body simulations 133
rigid body translation 1444
rigid fire discipline 45
rigid hull inflatable 504
rigid pipe connections 48
rigid role boundaries 55
rigid role definitions 291
rigid role segregation 57
rigid role structures 57
rigid salt restriction 230
rigid self discipline 44
rigid three dimensional 79
rigid time limitations 156
rigid wage structures 147
rigid work discipline 146
rigid work procedures 63
rinse mouth frequently 246
ripen best neighbored 52
ripen into friendship 1866
ripen into usefulness 89
ripen their prosperity 125
ripping good testimonial 67
ripping open mattresses 45
risen from apprentice 159
risen from deliberate 142
risen from economical 40
risen from lieutenant 128
risen from negligible 78
risen from relatively 89
risen into circulation 67
risen into distinction 107
risen into importance 1446
risen into popularity 178
risen into prominence 1185
risen into prosperity 54
risen into superiority 41
risen like exhalations 47
risen more formidable 53
risen only marginally 344
risen only moderately 243
rises during compression 91
rises during contraction 95
rises during inspiration 555
rises during prosperity 45
rises from contraction 40
rises from experience 113
rises from particular 96
rises into conceptions 62
rises into importance 638
rises into prominence 1188
rises into successive 99
rises more distinctly 42
rises more frequently 149
rises more vertically 132
rises only marginally 160
rises only moderately 377
rises were considered 43
rises were registered 72
rises were relatively 44
rises when disposable 138
rises when introduced 50
risings were suppressed 502
risking heavy casualties 50
risking their destruction 48
risking their displeasure 44
risking their friendship 43
risking their investment 70
risking their livelihood 108
risking their popularity 88
risking their reputations 376
risking your displeasure 55
risks been identified 135
risks facing individual 42
risks from accidental 83
risks from activities 109
risks from consumption 83
risks from government 71
risks from inadequate 55
risks from individual 116
risks from materializing 43
risks from particular 57
risks from pesticides 405
risks from pollutants 70
risks from potentially 42
risks from radioactive 183
risks from substances 54
risks from technology 109
risks from transgenic 71
risks have diminished 60
risks have multiplied 104
risks into achievable 55
risks into categories 68
risks more acceptable 48
risks more accurately 186
risks most frequently 46
risks risk management 43
risks such encounters 54
risks were acceptable 293
risks were apparently 41
risks were calculated 415
risks were classified 46
risks were comparable 43
risks were compounded 78
risks were considered 867
risks were determined 97
risks were eliminated 97
risks were essentially 50
risks were formidable 56
risks were frequently 44
risks were identified 1067
risks were inevitable 59
risks were introduced 56
risks were negligible 156
risks were outweighed 86
risks were recognized 75
risks were relatively 175
risks were substantial 144
risks were tremendous 68
risks were understood 80
risks were undertaken 100
risks when appropriate 65
risks will accomplish 55
risks will inevitably 115
risks will materialize 59
risks will ordinarily 78
risks will ultimately 41
rites have disappeared 79
rites there celebrated 221
rites were apparently 90
rites were calculated 58
rites were carelessly 157
rites were celebrated 6632
rites were completely 41
rites were considered 238
rites were essentially 132
rites were eventually 47
rites were expressive 92
rites were frequently 77
rites were idolatrous 84
rites were instituted 501
rites were introduced 656
rites were maintained 87
rites were originally 241
rites were prescribed 168
rites were prohibited 206
rites were pronounced 76
rites were restricted 70
rites were simplified 47
rites were solemnized 310
rites were suppressed 100
rites were terminated 61
rites were understood 47
rites were undertaken 70
rival army commanders 131
rival into bankruptcy 96
rival more formidable 282
rival their perfections 62
rival those mercantile 147
rival union federations 72
river bank disappeared 63
river bank immediately 122
river bank surrounded 47
river flow diminishes 58
river flow information 45
river flow management 49
river flow measurement 119
river flow variability 90
river form cultivated 57
river from bridgeport 214
river from charleston 130
river from cincinnati 1883
river from cumberland 57
river from evansville 41
river from gloucester 40
river from harrisburg 215
river from louisville 552
river from manchester 51
river from minneapolis 166
river from northampton 89
river from pittsburgh 1806
river from providence 55
river from sacramento 120
river great quantities 65
river have disappeared 58
river having overflowed 230
river into mesopotamia 44
river more frequently 49
river must inevitably 47
river nile overflowed 62
river port facilities 113
river rose dangerously 40
river vast quantities 61
river were absolutely 73
river were apparently 57
river were beautifully 105
river were completely 195
river were considered 235
river were constantly 122
river were controlled 67
river were cultivated 68
river were designated 40
river were determined 64
river were discovered 123
river were frequently 130
river were immediately 64
river were impassable 47
river were inadequate 52
river were instructed 41
river were maintained 46
river were originally 56
river were overflowed 44
river were prohibited 42
river were reinforced 49
river were relatively 41
river were strengthened 56
river were sufficient 49
river were surrounded 49
river were undisputed 40
river will completely 42
river will eventually 207
river will frequently 42
river will ultimately 72
rivet their attachment 52
roads find difficulty 42
roads from manchester 55
roads from settlement 59
roads from winchester 88
roads have disappeared 148
roads have eliminated 43
roads have encouraged 61
roads have frequently 120
roads have multiplied 43
roads have penetrated 95
roads into bankruptcy 161
roads into bottomless 86
roads into impassable 193
roads into territorial 46
roads into wilderness 71
roads less frequented 138
roads made impassable 210
roads more frequently 62
roads more impassable 51
roads most frequented 49
roads most frequently 45
roads much frequented 90
roads well maintained 55
roads were abominable 200
roads were absolutely 214
roads were accurately 248
roads were apparently 64
roads were barricaded 303
roads were bottomless 123
roads were calculated 41
roads were classified 330
roads were completely 671
roads were considered 498
roads were constantly 302
roads were controlled 140
roads were dangerously 62
roads were definitely 54
roads were deplorable 77
roads were designated 154
roads were deteriorating 52
roads were determined 63
roads were detestable 46
roads were discovered 88
roads were encumbered 213
roads were essentially 54
roads were eventually 100
roads were everywhere 346
roads were frequented 80
roads were frequently 447
roads were hopelessly 88
roads were identified 106
roads were immediately 68
roads were impassable 10504
roads were impassible 157
roads were impossible 197
roads were inadequate 308
roads were incredibly 82
roads were introduced 276
roads were maintained 1083
roads were multiplied 47
roads were notoriously 229
roads were obstructed 370
roads were originally 511
roads were relatively 326
roads were remarkably 61
roads were restricted 63
roads were resurfaced 84
roads were subsidized 45
roads were sufficient 87
roads were surprisingly 62
roads were treacherous 409
roads were ultimately 57
roads were undertaken 166
roads were unimproved 76
roads were unsuitable 87
roads were unsurfaced 84
roads will eventually 166
roads will facilitate 119
roads will inevitably 53
roads will ultimately 47
roaring very vehemently 46
roast beef sandwiches 9677
roast beef surrounded 51
roast duck restaurant 221
roast pork sandwiches 341
roast pork tenderloin 1117
robes from cinderella 88
robes were frequently 62
robes were originally 47
robot base coordinate 114
robot will eventually 62
rocks during deformation 131
rocks from antarctica 60
rocks from kalgoorlie 45
rocks from localities 57
rocks from northeastern 72
rocks from precambrian 139
rocks from southeastern 101
rocks have apparently 114
rocks have decomposed 57
rocks have disappeared 172
rocks have essentially 53
rocks have everywhere 43
rocks have frequently 103
rocks have originated 261
rocks have penetrated 55
rocks have relatively 217
rocks have solidified 192
rocks have sufficient 49
rocks having relatively 42
rocks here considered 88
rocks into stratified 138
rocks like hermitages 44
rocks like sandstones 150
rocks like waterfalls 58
rocks more frequently 40
rocks most frequently 87
rocks must accumulate 63
rocks vary infinitely 43
rocks were accumulating 73
rocks were apparently 191
rocks were calculated 57
rocks were chemically 54
rocks were classified 201
rocks were completely 213
rocks were compressed 145
rocks were considered 406
rocks were constantly 90
rocks were correlated 61
rocks were decomposed 63
rocks were designated 53
rocks were determined 276
rocks were discovered 440
rocks were dominantly 42
rocks were essentially 73
rocks were eventually 59
rocks were everywhere 232
rocks were frequently 95
rocks were horizontal 95
rocks were identified 209
rocks were immediately 40
rocks were introduced 77
rocks were magnetized 162
rocks were originally 1930
rocks were overturned 53
rocks were penetrated 144
rocks were perforated 55
rocks were presumably 45
rocks were pulverized 42
rocks were recognized 230
rocks were relatively 129
rocks were solidified 68
rocks were splintered 103
rocks were stratified 42
rocks were subdivided 75
rocks were surrounded 40
rocks will eventually 52
rocky core surrounded 260
rocky hill surrounded 89
rocky soil represents 113
roles also contribute 70
roles from shakespeare 76
roles from traditional 42
roles have diminished 58
roles have disappeared 58
roles have emphasized 43
roles have frequently 53
roles have influenced 93
roles have multiplied 50
roles less frequently 45
roles more adequately 89
roles more appropriate 68
roles more attractive 43
roles more explicitly 62
roles more frequently 215
roles most appropriate 87
roles most frequently 134
roles take precedence 87
roles these characters 72
roles were alternated 54
roles were apparently 45
roles were appropriate 93
roles were attributed 60
roles were classified 60
roles were compatible 57
roles were completely 278
roles were considered 422
roles were consistent 74
roles were constantly 109
roles were culturally 150
roles were designated 55
roles were determined 312
roles were diminished 66
roles were eliminated 67
roles were emphasized 96
roles were essentially 134
roles were frequently 210
roles were identified 626
roles were inevitably 50
roles were influenced 55
roles were integrated 48
roles were introduced 164
roles were maintained 150
roles were originally 130
roles were prescribed 112
roles were recognized 63
roles were reinforced 193
roles were relatively 226
roles were restricted 177
roles were segregated 75
roles were structured 66
roles were traditional 88
roles were undermined 49
roles were understood 114
roles were undertaken 71
roles when appropriate 76
roles will contribute 72
roles will eventually 60
roles will facilitate 44
roles will inevitably 96
roles will ultimately 40
rolling among unselected 49
rolling back government 378
rolling back regulations 57
rolling ball viscometer 304
rolling mill department 157
rolling mill facilities 203
rolling mill technology 224
rolling over precipices 81
rolling their cigarettes 312
rolls over completely 178
rolls were considered 41
rolls were discovered 114
rolls were frequently 58
rolls were immediately 45
rolls were introduced 125
rolls were maintained 95
rolls were originally 44
rolls wide continents 130
roofs have disappeared 127
roofs were apparently 60
roofs were completely 91
roofs were considered 92
roofs were corrugated 97
roofs were everywhere 60
roofs were frequently 157
roofs were introduced 180
roofs were originally 147
roofs were ornamented 71
roofs were presumably 47
roofs were prohibited 71
roofs were reinforced 64
roofs were surmounted 41
roofs were surrounded 45
rooms have attractive 102
rooms have decorative 52
rooms have disappeared 89
rooms have facilities 58
rooms have fireplaces 7843
rooms have fourposter 111
rooms have individual 250
rooms have microwaves 181
rooms have sufficient 87
rooms have telephones 571
rooms have televisions 653
rooms have traditional 119
rooms have washbasins 62
rooms have whirlpools 263
rooms into apartments 68
rooms into classrooms 71
rooms like distracted 74
rooms more attractive 154
rooms more frequently 129
rooms most frequented 63
rooms most frequently 87
rooms well ventilated 925
rooms were absolutely 138
rooms were accessible 203
rooms were adequately 78
rooms were advertised 44
rooms were apparently 235
rooms were approached 195
rooms were attractive 81
rooms were beautifully 618
rooms were brightened 129
rooms were brilliantly 526
rooms were completely 1030
rooms were considered 369
rooms were constantly 330
rooms were contiguous 63
rooms were controlled 58
rooms were convenient 45
rooms were delightful 66
rooms were demolished 189
rooms were designated 284
rooms were determined 49
rooms were discovered 287
rooms were dismantled 120
rooms were downstairs 147
rooms were eliminated 80
rooms were encumbered 59
rooms were essentially 63
rooms were eventually 65
rooms were frequented 83
rooms were frequently 409
rooms were generously 66
rooms were handsomely 259
rooms were identified 194
rooms were immaculate 111
rooms were immediately 355
rooms were impossible 71
rooms were improvised 58
rooms were inadequate 154
rooms were integrated 48
rooms were introduced 157
rooms were luxuriously 119
rooms were maintained 326
rooms were modernized 56
rooms were ordinarily 58
rooms were originally 570
rooms were ornamented 294
rooms were partitioned 1003
rooms were presumably 97
rooms were rectangular 183
rooms were redesigned 71
rooms were relatively 231
rooms were remarkable 43
rooms were remarkably 90
rooms were restricted 52
rooms were segregated 102
rooms were soundproof 53
rooms were splendidly 124
rooms were spotlessly 77
rooms were subdivided 174
rooms were sufficient 46
rooms were surmounted 43
rooms were surprisingly 75
rooms were surrounded 186
rooms were tastefully 233
rooms were unfinished 63
rooms were unoccupied 306
rooms were ventilated 118
rooms were wainscoted 221
rooms were windowless 130
rooms will eventually 46
roots also contribute 66
roots draw sustenance 41
roots from desiccation 40
roots grow vertically 109
roots have completely 234
roots have difficulty 170
roots have disappeared 88
roots have frequently 46
roots have influenced 56
roots have penetrated 815
roots have sufficient 59
roots join immediately 45
roots most frequently 47
roots must ultimately 43
roots were apparently 111
roots were calculated 86
roots were classified 58
roots were completely 244
roots were compressed 48
roots were considered 241
roots were constantly 41
roots were cultivated 160
roots were determined 379
roots were discovered 108
roots were distinctly 45
roots were essentially 101
roots were frequently 139
roots were identified 96
roots were immediately 54
roots were indigenous 43
roots were inoculated 199
roots were interwoven 51
roots were introduced 111
roots were maintained 85
roots were originally 331
roots were propagated 46
roots were recognized 41
roots were relatively 103
roots were restricted 65
roots were sacerdotal 64
roots were stimulated 231
roots were strengthened 47
roots were surrounded 63
roots were unaffected 41
roots will eventually 281
roots will frequently 43
roots will inevitably 66
ropes were constantly 67
ropes were continuous 40
ropes were immediately 56
ropes were introduced 63
ropes were originally 42
roses were cultivated 122
roses were disfigured 74
roses were everywhere 235
roses were introduced 111
roses were originally 60
rotor will accelerate 124
rotor will experience 82
rough bold characters 68
rough fish populations 64
rough good fellowship 54
rough oval prominence 58
rough time emotionally 61
rough time financially 126
round cell infiltrate 3530
round cell malignancy 59
round cell morphology 286
round eyes surrounded 52
round face brightened 110
round face registered 41
round face surrounded 97
round from marseilles 172
round from southampton 184
round full employment 143
round gold spectacles 70
round horn spectacles 53
round into piccadilly 132
round iron spectacles 44
round more frequently 343
round some individual 43
round some particular 429
round their activities 137
round their benefactor 95
round their boundaries 197
round their cultivated 42
round their deliverers 65
round their encampment 634
round their government 252
round their habitations 256
round their hospitable 232
round their particular 47
round their perimeters 43
round their properties 50
round their respective 3759
round their savageness 69
round their settlement 169
round these limitations 42
round these principles 91
round these sculptures 51
round these treacherous 88
round thine astonished 129
round those convictions 51
round trip propagation 2632
round trip transaction 106
round were discovered 48
round wire spectacles 193
round wood equivalent 134
round worm infestation 489
rouse great indignation 48
rouse great resentment 52
rouse more completely 42
rouse much excitement 44
rouse their conscience 88
rouse their countrymen 412
rouse their fanaticism 54
rouse their imagination 58
rouse their indignation 533
rouse their prejudices 40
rouse their resentment 224
rouse your conscience 67
rouse your indignation 160
rousing their countrymen 211
rousing their indignation 48
rousing their resentment 50
route best calculated 42
route early frequented 45
route from azerbaijan 49
route from bridgeport 66
route from canterbury 102
route from capitalism 54
route from casablanca 189
route from charleston 586
route from cincinnati 845
route from copenhagen 374
route from cumberland 337
route from gloucester 54
route from harrisburg 112
route from individual 44
route from lancashire 44
route from louisville 200
route from madagascar 45
route from manchester 680
route from marseilles 423
route from mesopotamia 367
route from minneapolis 395
route from montgomery 97
route from mozambique 72
route from piccadilly 53
route from pittsburgh 541
route from providence 126
route from queensland 61
route from sacramento 219
route from scandinavia 183
route from southampton 352
route from strasbourg 43
route from valparaiso 101
route from whitehorse 47
route from winchester 162
route into employment 136
route into management 126
route less attractive 50
route less circuitous 48
route less vigilantly 64
route meant absolutely 56
route more attractive 176
route more circuitous 81
route more frequently 62
route most convenient 45
route most frequented 117
route most frequently 172
route much frequented 85
route over nicaraguan 177
route were completely 60
route were considered 71
route were determined 66
route were discovered 43
route were frequently 44
route were identified 43
route will eventually 185
route will inevitably 59
route will ultimately 52
royal arms emblazoned 181
royal arms surmounted 91
royal arms surrounded 78
royal army approached 295
royal army immediately 110
royal blue background 381
royal from tyrannical 42
royal tomb discovered 47
royal young adventurer 184
ruining lord cornwallis 118
ruining their businesses 65
ruining their friendship 95
ruining their livelihood 73
ruining their reputations 251
ruins have disappeared 220
ruins like sepulchral 96
ruins meet everywhere 42
ruins speak eloquently 50
ruins were accessible 59
ruins were apparently 50
ruins were calculated 43
ruins were completely 106
ruins were considered 56
ruins were demolished 293
ruins were discovered 1116
ruins were everywhere 130
ruins were identified 59
ruins were impressive 44
ruins were originally 92
ruins were surrounded 54
ruled from copenhagen 191
ruled from versailles 45
ruled into geometrical 63
ruled more absolutely 171
ruled more completely 52
ruled only indirectly 59
ruled over individual 52
ruled over mesopotamia 110
ruled over multitudes 48
ruled over particular 52
ruled such legislation 50
ruled their households 252
ruled their possessions 40
ruled their respective 481
ruled three generations 40
ruler held vertically 53
ruler must understand 112
ruler were considered 50
ruler will administer 51
rules also constitute 78
rules also contribute 55
rules also discourage 53
rules also encouraged 54
rules also introduced 51
rules also prescribed 40
rules also prohibited 150
rules also restricted 86
rules also stipulated 106
rules arid regulations 84
rules filing procedures 40
rules from experience 259
rules from historical 53
rules from incomplete 74
rules from individual 75
rules from observation 104
rules from particular 172
rules from principles 96
rules from traditional 45
rules give plaintiffs 58
rules give preference 47
rules giving preference 59
rules have absolutely 44
rules have advantages 41
rules have apparently 70
rules have application 52
rules have completely 47
rules have determined 53
rules have disappeared 158
rules have eliminated 113
rules have encouraged 119
rules have essentially 65
rules have frequently 120
rules have influenced 85
rules have introduced 58
rules have particular 50
rules have prescribed 56
rules have prohibited 63
rules have restricted 55
rules have simplified 58
rules have sufficient 92
rules have ultimately 42
rules having equivalent 66
rules here prescribed 75
rules into categories 53
rules into conformity 259
rules into principles 74
rules just considered 59
rules just enumerated 76
rules just formulated 48
rules less frequently 41
rules made applicable 442
rules more acceptable 41
rules more accessible 52
rules more appropriate 118
rules more completely 76
rules more consistent 106
rules more convenient 165
rules more explicitly 46
rules more frequently 120
rules more rigorously 426
rules more vigorously 44
rules most frequently 375
rules must correspond 61
rules must eventually 46
rules must inevitably 67
rules must ultimately 93
rules only applicable 108
rules only indirectly 54
rules seem applicable 42
rules take precedence 3104
rules there prescribed 105
rules took precedence 150
rules vary enormously 41
rules well understood 68
rules were absolutely 113
rules were acceptable 101
rules were apparently 243
rules were applicable 1107
rules were appropriate 153
rules were attributed 40
rules were calculated 111
rules were circulated 95
rules were classified 72
rules were compatible 83
rules were completely 304
rules were consciously 48
rules were considered 943
rules were consistent 217
rules were constantly 316
rules were criticized 85
rules were definitely 72
rules were determined 380
rules were discovered 365
rules were elaborated 250
rules were eliminated 331
rules were emphasized 52
rules were enforceable 48
rules were essentially 210
rules were eventually 235
rules were everywhere 52
rules were explicitly 156
rules were formalized 108
rules were formulated 3024
rules were frequently 456
rules were harmonized 44
rules were identified 242
rules were immediately 176
rules were impossible 86
rules were inadequate 201
rules were incomplete 41
rules were inflexible 115
rules were influenced 55
rules were instituted 540
rules were introduced 3713
rules were irrelevant 68
rules were legitimate 47
rules were maintained 247
rules were obligatory 73
rules were oppressive 60
rules were originally 1206
rules were overlooked 55
rules were overridden 42
rules were overturned 84
rules were postulated 48
rules were predicated 54
rules were prescribed 965
rules were proclaimed 185
rules were programmed 44
rules were punishable 54
rules were recognized 201
rules were registered 111
rules were reinforced 104
rules were reinstated 65
rules were relatively 226
rules were remarkably 63
rules were restricted 67
