ac load resistance 948
as such productions 373
as such productive 140
as such professions 117
as such professors 44
as such profoundly 169
as such prohibited 625
as such prohibition 261
as such projections 186
as such pronounced 42
as such propaganda 142
as such properties 579
as such proposition 82
as such proprietor 672
as such proscribed 40
as such protections 99
as such protective 99
as such provisional 209
as such publication 287
as such punishable 604
as such punishment 430
as such purchasers 122
as such quantities 334
as such recognition 733
as such recognized 1582
as such recognizes 111
as such recommends 40
as such references 638
as such reflections 460
as such reformation 223
as such regardless 1434
as such registered 568
as such regulations 2890
as such regulatory 83
as such reinforced 135
as such reinforces 124
as such relatively 597
as such remarkable 118
as such repetitions 122
as such representing 401
as such represents 8359
as such reproaches 77
as such researchers 103
as such reservation 134
as such resistance 469
as such resolutions 290
as such respective 188
as such restitution 46
as such restoration 134
as such restraints 232
as such restricted 282
as such restriction 352
as such revelations 139
as such revolutions 83
as such sacrifices 114
as such safeguards 43
as such scholastic 185
as such scientific 244
as such scientists 136
as such scoundrels 95
as such securities 731
as such sentiments 1099
as such separately 189
as such settlement 187
as such similarity 111
as such simplified 304
as such specialists 161
as such specialized 882
as such specialties 61
as such speculation 328
as such statements 3134
as such statistics 574
as such stereotypes 88
as such stimulated 57
as such stimulates 250
as such stimulation 86
as such strategies 373
as such structural 207
as such structures 1268
as such subdivision 72
as such subjective 270
as such subsections 1009
as such subsequent 253
as such substances 1179
as such substantial 197
as such substitute 448
as such successful 141
as such successors 152
as such sufficient 458
as such suggestions 448
as such supervised 114
as such supervises 44
as such supervision 268
as such supervisor 127
as such surrounded 96
as such symbolized 97
as such symbolizes 234
as such synonymous 49
as such techniques 691
as such technology 704
as such temptations 128
as such tendencies 433
as such terminates 133
as such termination 51
as such traditional 1035
as such transaction 103
as such transcends 1744
as such transferee 50
as such transforms 40
as such transitions 169
as such transitory 42
as such tremendous 47
as such ultimately 550
as such unaffected 96
as such unchangeable 86
as such unconscious 218
as such undermines 127
as such understood 368
as such undertakes 146
as such undertakings 277
as such unforeseen 56
as such unification 151
as such uniformity 205
as such unknowable 274
as such unsuitable 201
as such utterances 248
as such vegetables 44
as such visitations 141
as such vulnerable 233
as such wickedness 42
as such yourselves 57
as sure auxiliaries 181
as sure destruction 278
as sure foundations 112
as sure indications 842
as sure indicators 149
as sweat evaporates 571
as take cognizance 42
as taking antibiotics 59
as taking appropriate 95
as taking attendance 490
as taking cognizance 243
as taking corrective 56
as taking depositions 70
as taking individual 119
as taking information 130
as taking initiatives 57
as taking medications 371
as taking particular 77
as taking precautions 118
as taking precedence 4353
as taking prescribed 116
as taking punishment 61
as taking statements 55
as tank commanders 203
as tank destroyers 283
as tape cartridges 160
as task assignment 78
as task attributes 46
as task commitment 51
as task complexity 762
as task difficulty 1061
as task management 136
as task orientation 374
as taxing authorities 125
as tears overflowed 48
as term approached 101
as term approaches 5410
as term limitations 42
as test developers 157
as test facilities 59
as test parameters 116
as test preparation 151
as test procedures 159
as test publishers 50
as test reliability 91
as test statistics 376
as test structures 104
as test substances 604
as test substrates 88
as text attributes 142
as text characters 338
as text compression 59
as text difficulty 68
as text information 178
as text processors 80
as their abhorrence 71
as their abominable 85
as their aboriginal 236
as their absolutely 88
as their absorptive 84
as their abundances 59
as their acceptable 76
as their acceptance 1275
as their accidental 62
as their accompanying 1008
as their accomplice 1425
as their accountant 212
as their accredited 488
as their accusations 133
as their accustomed 523
as their acquisition 1165
as their activities 5122
as their adaptations 87
as their addressees 67
as their adjustment 279
as their admonitions 119
as their adolescent 684
as their advantages 1779
as their adventures 326
as their affiliations 118
as their affinities 244
as their affirmation 95
as their afflictions 90
as their aggregates 46
as their aggregation 82
as their aggressive 299
as their aggressors 55
as their agreements 299
as their allegiances 40
as their allotments 81
as their allowances 110
as their alterations 60
as their alternates 76
as their amanuensis 139
as their ambassador 2183
as their ambivalent 91
as their amendments 44
as their amplitudes 608
as their amusements 133
as their analytical 506
as their anatomical 378
as their ancestress 257
as their antagonism 533
as their antagonist 651
as their antebellum 62
as their antecedent 1562
as their antiquated 84
as their apartments 141
as their apologists 288
as their apparently 170
as their appearances 431
as their appellation 201
as their appendages 58
as their application 4348
as their appointees 57
as their appraisals 41
as their appreciation 624
as their apprentice 283
as their approaches 444
as their approbation 177
as their appropriate 1548
as their arbitrator 522
as their archbishop 1274
as their archetypal 109
as their archetypes 160
as their architects 337
as their arrangement 999
as their ascendancy 61
as their aspirations 1114
as their assailants 959
as their assemblies 111
as their assessment 577
as their assignment 398
as their assistance 1015
as their assistants 2453
as their associations 488
as their assumptions 565
as their assurances 44
as their astonished 85
as their asymptotic 97
as their atmosphere 106
as their attachment 996
as their attainment 214
as their attendance 508
as their attendants 833
as their attenuation 47
as their attractions 179
as their attractive 162
as their attributes 895
as their attribution 57
as their authorities 659
as their autocratic 60
as their automobile 215
as their autonomous 141
as their auxiliaries 526
as their babysitter 171
as their background 3727
as their banishment 58
as their beautifully 41
as their benchmarks 87
as their benediction 171
as their benefactor 2842
as their beneficent 120
as their beneficiary 239
as their benevolent 271
as their bewildered 50
as their biochemical 156
as their biographers 160
as their biographies 339
as their birthplaces 131
as their birthrights 84
as their bitterness 74
as their blueprints 46
as their bodyguards 172
as their bookkeeper 90
as their bookseller 105
as their boundaries 1087
as their boyfriends 151
as their bridegroom 156
as their brightness 519
as their broadsides 63
as their brotherhood 56
as their businesses 1031
as their calculated 188
as their calculation 156
as their calibration 70
as their camouflage 58
as their candidates 2487
as their capability 566
as their capacities 1962
as their capitalist 530
as their carbonates 147
as their caregivers 422
as their caretakers 222
as their cartridges 94
as their casualties 219
as their categories 88
as their catholicism 46
as their celebrated 144
as their celebration 88
as their cemeteries 56
as their centrality 130
as their ceremonies 182
as their challengers 153
as their chancellor 465
as their characters 4175
as their charioteers 71
as their charitable 149
as their chauffeurs 66
as their chemically 41
as their chieftains 82
as their childhoods 49
as their chivalrous 62
as their chromosome 82
as their chronicler 201
as their chronicles 72
as their chronology 141
as their cigarettes 40
as their circulation 579
as their classmates 1971
as their classrooms 134
as their cleanliness 67
as their cleverness 54
as their coadjutors 163
as their coarseness 100
as their coefficient 184
as their coexistence 132
as their cogitations 70
as their cognizance 113
as their collateral 394
as their collections 288
as their collective 8273
as their collectors 50
as their colonizers 61
as their combination 1070
as their commandant 516
as their commanders 1420
as their commentary 78
as their commissary 317
as their commissions 482
as their commitment 1896
as their committees 112
as their comparable 57
as their comparison 441
as their compatriots 1977
as their competence 841
as their competency 129
as their competition 670
as their competitor 338
as their compilation 45
as their complaints 548
as their complement 1039
as their completely 64
as their complexions 363
as their complexity 859
as their complicity 142
as their components 1318
as their composition 2019
as their compression 52
as their compromise 94
as their compulsory 140
as their computation 86
as their concealment 45
as their conceptions 725
as their conceptual 785
as their concessions 66
as their conclusions 1111
as their concubines 415
as their concurrent 50
as their conditional 95
as their conductors 164
as their conference 147
as their confessions 211
as their confessors 339
as their confidante 124
as their confidants 138
as their confidence 2571
as their confluence 131
as their conformity 242
as their congregation 276
as their congressman 270
as their conjugates 48
as their conjunction 167
as their connections 1127
as their connective 129
as their conquerors 1235
as their conscience 2805
as their consequent 425
as their considered 856
as their consistent 201
as their consolation 203
as their conspiracy 76
as their constantly 54
as their constituting 113
as their consultant 561
as their consummate 83
as their consumption 1028
as their containers 109
as their contentions 136
as their contextual 140
as their continuity 219
as their continuous 354
as their contraction 119
as their contractor 74
as their contraries 376
as their controlled 83
as their controller 169
as their convenient 95
as their conventions 81
as their conversions 41
as their converters 55
as their conveyance 142
as their convictions 617
as their cooperation 587
as their coordinating 113
as their corporation 118
as their corrective 88
as their correlates 234
as their correlation 507
as their corruptions 45
as their counselors 163
as their countryman 1598
as their countrymen 3351
as their credentials 696
as their criticisms 377
as their culmination 284
as their cultivated 228
as their cultivation 435
as their culturally 187
as their cumbersome 51
as their cumulative 506
as their curiosities 41
as their currencies 400
as their curricular 44
as their curriculum 555
as their declaration 406
as their decorations 232
as their decorative 224
as their deficiency 103
as their definitions 866
as their definitive 362
as their deformation 60
as their degeneracy 47
as their degenerate 253
as their degradation 211
as their deleterious 42
as their deliberate 668
as their delightful 69
as their deliverers 2863
as their democratic 924
as their denotations 180
as their denotative 47
as their denunciation 43
as their department 460
as their departures 51
as their dependable 53
as their dependence 1710
as their dependency 357
as their dependents 947
as their deployment 254
as their deportation 42
as their deportment 183
as their depositions 95
as their depositors 93
as their depository 114
as their depreciation 89
as their deprivation 66
as their derivations 80
as their derivative 310
as their descendant 903
as their description 891
as their designated 340
as their designation 810
as their desperation 186
as their despicable 127
as their destination 6831
as their destroyers 82
as their destruction 914
as their detachment 61
as their deteriorating 43
as their determined 567
as their detestation 141
as their detractors 1061
as their developers 160
as their dialectical 135
as their dictatorial 40
as their dielectric 450
as their difference 1717
as their difficulty 322
as their dimensional 50
as their diminished 435
as their diminutive 82
as their diplomatic 465
as their directional 125
as their disability 249
as their disastrous 53
as their discharges 55
as their discipline 774
as their disclosure 143
as their discomfort 74
as their discontent 186
as their discourses 124
as their discoverer 393
as their discursive 124
as their discussions 413
as their disjunction 51
as their disordered 50
as their dispatches 41
as their dispensers 45
as their dispersive 233
as their displeasure 72
as their disposable 182
as their disposition 933
as their disruptive 59
as their dissensions 50
as their dissociation 117
as their dissolution 111
as their distinction 440
as their distinguishing 3413
as their distressed 107
as their distresses 42
as their distributing 142
as their divergence 177
as their divinities 74
as their durability 369
as their earnestness 52
as their ecological 391
as their economical 102
as their educational 2889
as their efficiency 1284
as their egalitarian 42
as their elaboration 95
as their elasticity 286
as their electorate 54
as their electrical 549
as their electronic 336
as their elementary 373
as their elimination 223
as their elizabethan 242
as their elucidation 46
as their embarkation 66
as their embodiment 325
as their emissaries 313
as their emoluments 157
as their employment 5699
as their enactments 57
as their encampment 43
as their encompassing 90
as their encounters 172
as their endogenous 194
as their endowments 158
as their engagements 346
as their enjoyments 60
as their enlistment 100
as their enrollment 96
as their enterprise 1002
as their enthusiastic 694
as their enumeration 98
as their equivalent 3378
as their essentially 151
as their etiological 45
as their evaluations 262
as their evaluative 69
as their evanescent 61
as their evangelical 126
as their examination 852
as their excellence 567
as their exceptional 186
as their excitement 585
as their executioner 417
as their executives 231
as their exegetical 102
as their exhibitions 50
as their exigencies 247
as their existential 156
as their expectation 402
as their expeditions 63
as their experience 8215
as their experiment 121
as their explanation 1036
as their exploiters 271
as their exploration 145
as their exportation 45
as their expressions 789
as their expressive 301
as their fabrication 93
as their facilities 517
as their falsehoods 75
as their familiarity 769
as their fanaticism 117
as their fascination 124
as their fashionable 139
as their feasibility 90
as their federalist 127
as their feebleness 102
as their fellowship 125
as their femininity 103
as their figurative 161
as their financiers 60
as their fingerprints 387
as their flamboyant 54
as their flatterers 134
as their footprints 163
as their forefathers 27853
as their forerunner 1009
as their formidable 327
as their formulation 278
as their fortresses 121
as their foundations 952
as their frameworks 54
as their franchises 48
as their fraternity 111
as their frequently 124
as their friendship 2638
as their frightened 92
as their frustrated 44
as their frustration 337
as their functionary 43
as their genealogies 72
as their generality 235
as their generations 128
as their generative 94
as their generators 46
as their generosity 427
as their gentleness 43
as their geometrical 186
as their germination 48
as their girlfriend 48
as their godparents 117
as their governance 66
as their government 7080
as their grandchild 164
as their grandfather 2873
as their grandmother 877
as their gratuitous 59
as their grievances 474
as their groundwork 163
as their guaranteed 116
as their guarantees 56
as their guarantors 151
as their guidelines 274
as their habitations 515
as their handicraft 60
as their handmaiden 69
as their heightened 173
as their helicopter 82
as their hereditary 3025
as their hinterland 170
as their historical 3459
as their homogeneous 68
as their homologous 206
as their homosexual 80
as their horizontal 741
as their hospitable 51
as their households 285
as their housekeeping 49
as their humanistic 57
as their hydroxides 222
as their hyphenated 46
as their identifier 45
as their identities 932
as their ideological 1973
as their idolatrous 83
as their illiterate 66
as their illustrious 447
as their imagination 1158
as their immediately 71
as their immigration 166
as their immorality 50
as their impairment 54
as their impatience 233
as their imperative 119
as their imperialist 160
as their implacable 332
as their implementing 107
as their implements 296
as their implication 241
as their importance 4407
as their importation 232
as their impositions 93
as their impressions 306
as their impressive 123
as their inactivity 73
as their inadequacy 127
as their inadequate 270
as their incapacity 252
as their incarnation 69
as their incentives 125
as their incidental 55
as their inclination 1363
as their incomplete 68
as their incongruous 46
as their incredible 96
as their incumbents 67
as their indentures 126
as their indications 218
as their indicators 164
as their indictment 47
as their indigenous 465
as their indignation 353
as their individual 20346
as their inducement 45
as their indulgence 82
as their industries 567
as their inefficacy 40
as their inequality 44
as their inevitable 1359
as their inexorable 53
as their infallible 441
as their inferences 96
as their inferiority 181
as their influences 366
as their influential 115
as their informants 403
as their information 1776
as their infringement 44
as their inherently 67
as their inheritors 104
as their inhibitions 98
as their inhibitors 56
as their inhibitory 171
as their inimitable 53
as their iniquities 92
as their initiatives 67
as their innervation 45
as their innovations 121
as their innovative 150
as their inordinate 45
as their inscription 57
as their insistence 451
as their inspiration 3586
as their instigator 154
as their institution 402
as their instruction 421
as their instructor 1685
as their instrument 9366
as their integrated 119
as their integration 1074
as their intellects 731
as their intentional 342
as their interaction 6109
as their interested 57
as their interfaces 172
as their interlocking 42
as their interstate 48
as their interviews 126
as their intestinal 42
as their intestines 112
as their invaluable 149
as their investment 3304
as their inveterate 316
as their invincible 238
as their invitations 58
as their irreligious 53
as their jewishness 66
as their journeymen 397
as their kindliness 86
as their laboratory 1650
as their landholdings 64
as their landscapes 92
as their legislation 184
as their legislator 299
as their legitimacy 228
as their legitimate 7098
as their legitimating 105
as their liabilities 402
as their liberalism 40
as their liberality 73
as their liberators 1805
as their lieutenant 599
as their lifestyles 318
as their likelihood 213
as their likenesses 189
as their limitations 2823
as their limousines 40
as their liquidation 127
as their literature 814
as their littleness 100
as their liturgical 375
as their livelihood 2625
as their liveliness 43
as their localities 132
as their locomotive 136
as their logistical 76
as their loneliness 68
as their luminosity 213
as their magistrate 312
as their magnitudes 757
as their management 3068
as their mannerisms 65
as their manumission 85
as their manuscript 52
as their materialism 64
as their materiality 54
as their mathematics 99
as their matrimonial 220
as their maturities 91
as their measurement 327
as their mechanical 933
as their mechanisms 261
as their melancholy 230
as their membership 1981
as their mercantile 262
as their meritorious 65
as their metabolism 310
as their metaphoric 55
as their methodology 270
as their meticulous 46
as their metropolis 600
as their ministerial 146
as their ministries 72
as their minuteness 57
as their miraculous 58
as their misconduct 51
as their misfortune 276
as their mistresses 1869
as their mobilities 68
as their mohammedan 79
as their monopolies 41
as their monumental 72
as their morphology 542
as their motivations 447
as their mouthpieces 291
as their narratives 436
as their narrowness 101
as their nationalism 110
as their nationalist 302
as their nationality 1622
as their negligence 104
as their negotiations 165
as their negotiators 68
as their neutrality 99
as their newspapers 278
as their nominations 43
as their numerators 141
as their nutritional 359
as their obituaries 43
as their objectives 3179
as their obligations 1043
as their obligatory 146
as their observable 100
as their observance 304
as their observation 509
as their occupations 1252
as their occurrence 2498
as their omnipotent 55
as their operational 931
as their oppressions 40
as their oppressive 51
as their oppressors 2533
as their optimistic 57
as their ordinances 47
as their organizers 124
as their orientation 1822
as their originally 53
as their origination 60
as their originator 1164
as their ornamental 118
as their orthography 108
as their ostensible 1302
as their overwhelming 208
as their palestinian 71
as their parachutes 97
as their parameters 434
as their parametric 219
as their parliaments 60
as their particular 15037
as their patriarchal 353
as their patrimonial 184
as their patronymic 205
as their paymasters 87
as their peculiarity 96
as their pediatrician 56
as their penetration 172
as their percentage 1135
as their perceptions 2783
as their perceptive 158
as their perceptual 413
as their perfections 54
as their performers 72
as their perimeters 73
as their periodicity 71
as their peripheral 545
as their permanence 136
as their permanency 50
as their permissions 44
as their perquisite 1386
as their persecuted 57
as their persecution 126
as their persecutor 263
as their persistent 334
as their persuasive 53
as their pertinence 55
as their petticoats 47
as their phenomenal 146
as their philosophy 1331
as their phosphates 61
as their phraseology 106
as their physiognomy 135
as their physiologic 84
as their pilgrimage 58
as their plantations 153
as their plasticity 71
as their playfellow 40
as their playground 2437
as their playwright 41
as their plunderers 65
as their pocketbook 51
as their politeness 89
as their politicians 142
as their popularity 1518
as their populations 2822
as their portuguese 420
as their possessions 1776
as their possessors 511
as their potentially 161
as their precautions 40
as their precedents 91
as their preceptors 178
as their precursors 1032
as their predicates 165
as their predictions 424
as their predictive 151
as their predisposing 115
as their preeminent 157
as their preference 1610
as their prehistory 43
as their prejudices 767
as their preparation 822
as their prescribed 246
as their preservers 68
as their presidents 506
as their prestigious 55
as their presumption 115
as their pretensions 355
as their prevalence 255
as their primitives 78
as their principals 1059
as their principles 2740
as their privileged 589
as their privileges 859
as their procedural 115
as their procedures 223
as their processions 56
as their proclivity 66
as their procurator 161
as their productions 820
as their productive 677
as their professions 584
as their professors 553
as their profitable 88
as their progenitor 1425
as their progression 89
as their prohibition 48
as their projections 281
as their projectors 48
as their proletarian 131
as their prominence 212
as their promotional 136
as their pronounced 123
as their propaganda 587
as their propagation 162
as their propellant 95
as their propellers 72
as their propensity 551
as their properties 2462
as their prophecies 99
as their prophetess 51
as their propitiation 133
as their proponents 1547
as their proportions 709
as their proposition 81
as their proprietor 245
as their prosecution 56
as their prosecutor 65
as their prosperity 917
as their prosperous 57
as their protective 1051
as their protectors 4073
as their protestant 2429
as their protoplasm 59
as their prototypes 1878
as their protracted 54
as their provenance 281
as their providence 177
as their provisional 279
as their pseudonyms 43
as their psychiatric 88
as their psychology 181
as their publication 647
as their publicists 60
as their publishers 325
as their punishment 1370
as their purchasers 66
as their purposeful 42
as their quantities 785
as their questioners 41
as their radicalism 46
as their radioactive 108
as their rationality 77
as their realizations 43
as their reappearance 52
as their receptacle 201
as their recipients 185
as their reciprocal 494
as their recognition 862
as their recognized 798
as their recompense 572
as their reconciled 250
as their recreational 180
as their recurrence 112
as their references 406
as their referential 137
as their refinement 45
as their reflections 370
as their reflective 60
as their reformation 55
as their refractive 93
as their refractory 48
as their regimental 297
as their registered 337
as their regularity 109
as their regulations 307
as their regulative 64
as their regulators 46
as their regulatory 215
as their relatively 1129
as their relativity 48
as their relentless 102
as their reliability 654
as their reluctance 419
as their remarkable 488
as their remembered 179
as their remittance 62
as their remoteness 177
as their rendezvous 820
as their renunciation 44
as their repatriation 44
as their repentance 102
as their repertoire 184
as their repetitive 46
as their replication 63
as their repository 88
as their representing 45
as their republican 1031
as their repugnance 45
as their reputations 932
as their resentment 421
as their reservation 398
as their reservoirs 56
as their residences 514
as their residential 302
as their resignation 80
as their resilience 111
as their resistance 1886
as their resolutions 224
as their respectful 58
as their respective 30750
as their respiration 117
as their restaurant 73
as their restoration 165
as their restraints 131
as their restricted 291
as their restriction 115
as their resultants 104
as their retirement 626
as their revelations 67
as their revolutions 114
as their rhetorical 214
as their ridiculous 105
as their robustness 58
as their sacrifices 311
as their sacrificial 215
as their satellites 330
as their scapegoats 90
as their scholastic 120
as their schoolwork 51
as their scientific 1812
as their scientists 93
as their scriptural 144
as their scriptures 466
as their sculptural 45
as their sculptured 40
as their sculptures 99
as their secretariat 44
as their securities 289
as their segregation 164
as their sensuality 49
as their sentiments 1083
as their separations 56
as their seriousness 89
as their settlement 759
as their seventeenth 439
as their shakespeare 44
as their shortcomings 653
as their signatures 602
as their similarity 869
as their simplicity 353
as their situational 72
as their skepticism 55
as their solicitors 88
as their solicitude 63
as their solidarity 162
as their solubility 731
as their sovereigns 727
as their spacecraft 124
as their specialized 279
as their specialties 140
as their spontaneous 303
as their standpoint 144
as their statements 1108
as their statistics 163
as their staunchest 128
as their stereotypes 57
as their stimulation 67
as their stipulated 187
as their storehouse 84
as their straitened 46
as their strangeness 53
as their strategies 648
as their strengthener 47
as their strongholds 218
as their structural 1481
as their structures 758
as their subalterns 74
as their subdivision 68
as their subjective 825
as their subjugation 59
as their submissive 67
as their subsequent 3424
as their substances 74
as their substantial 454
as their substitute 3605
as their substrates 290
as their substratum 1361
as their subversive 73
as their successful 732
as their successive 336
as their successors 10970
as their sufficient 423
as their suggestions 482
as their supercargo 134
as their superficial 191
as their superiority 531
as their supervision 196
as their supervisor 952
as their supplement 82
as their supporters 2118
as their supportive 83
as their supposedly 177
as their suppression 152
as their surrogates 427
as their surroundings 2596
as their sustenance 211
as their symbolical 76
as their sympathetic 122
as their synagogues 59
as their systematic 297
as their taskmaster 41
as their technicians 45
as their techniques 450
as their technology 1614
as their temptations 186
as their tendencies 252
as their tenderness 72
as their termination 233
as their terrestrial 252
as their territorial 972
as their therapeutic 835
as their thicknesses 81
as their tombstones 83
as their topography 78
as their tormentors 402
as their touchstone 408
as their trademarks 81
as their traditional 6235
as their transaction 110
as their translation 483
as their translator 341
as their transports 84
as their transverse 328
as their treacherous 72
as their tremendous 141
as their triumphant 114
as their trustworthy 47
as their tyrannical 66
as their ubiquitous 58
as their unaffected 81
as their unconscious 482
as their uncritical 41
as their underpinning 180
as their undertakings 57
as their undirected 58
as their undisputed 620
as their uneducated 108
as their unemployed 82
as their unexpected 91
as their unification 83
as their uniformity 117
as their unintended 87
as their uniqueness 157
as their university 989
as their unkindness 94
as their unlikeness 58
as their unmodified 41
as their unshakable 46
as their unsuspecting 65
as their usefulness 2034
as their utilitarian 97
as their utilization 409
as their utterances 387
as their variability 243
as their vegetative 273
as their velocities 737
as their vernacular 2831
as their vibrational 106
as their vicegerent 49
as their vietnamese 167
as their viewpoints 123
as their vindication 157
as their vindicator 45
as their visibility 347
as their vocabulary 510
as their volatility 101
as their voluminous 78
as their volunteers 67
as their vulnerable 77
as their waistcoats 57
as their warehouses 100
as their watchwords 233
as their whereabouts 191
as their wickedness 274
as their wilderness 46
as their workforces 65
as their workplaces 137
as their worldviews 60
as their worshipers 97
as their worshipful 40
as their yardsticks 50
as their zoological 46
as there apparently 625
as there approached 51
as there definitely 55
as there frequently 1296
as there immediately 48
as there inevitably 232
as there manifested 65
as there manifestly 64
as there originally 78
as there prescribed 222
as there presumably 70
as there progresses 47
as there translated 47
as there understood 189
as these aberrations 61
as these aborigines 49
as these absolutely 87
as these accidental 60
as these accumulate 385
as these accurately 78
as these accusations 292
as these activities 5632
as these adaptations 240
as these adjectives 119
as these admittedly 57
as these admonitions 107
as these advantages 1139
as these adventures 100
as these affidavits 52
as these affinities 41
as these afflictions 99
as these aggregates 69
as these aggressive 65
as these agreements 854
as these allegations 274
as these allegories 41
as these allocations 66
as these allotments 57
as these allowances 93
as these alterations 543
as these amendments 526
as these amusements 64
as these analytical 52
as these anatomical 57
as these antibiotics 62
as these antibodies 229
as these apartments 152
as these apologists 59
as these apparently 456
as these appearances 550
as these appellants 88
as these appendages 112
as these applicants 106
as these approached 185
as these approaches 2278
as these appropriate 61
as these architects 77
as these articulate 117
as these aspirations 211
as these assemblies 244
as these associations 854
as these assumptions 1422
as these assurances 144
as these atrocities 152
as these attractions 130
as these attractive 89
as these attributes 2416
as these authorities 838
as these auxiliaries 40
as these background 74
as these barefooted 81
as these benevolent 47
as these biographies 215
as these boundaries 410
as these broadcasts 78
as these businesses 365
as these calamities 100
as these calculated 56
as these candidates 179
as these capacities 242
as these casualties 87
as these categories 1604
as these celebrated 194
as these ceremonies 440
as these characters 2305
as these charitable 98
as these chronicles 53
as these circulated 69
as these collections 408
as these collective 148
as these collectors 47
as these combatants 43
as these commanders 120
as these commissions 247
as these committees 392
as these communists 44
as these compensate 125
as these complaints 530
as these complement 62
as these completely 109
as these complicate 109
as these components 1129
as these conceptions 928
as these conceptual 110
as these concessions 691
as these conclusions 880
as these concretions 44
as these conductors 85
as these confessions 165
as these conflicted 55
as these confounded 99
as these connections 571
as these conquerors 50
as these considered 136
as these consonants 44
as these constantly 323
as these constitute 2887
as these constructs 238
as these containers 84
as these contentions 81
as these continents 81
as these contradict 144
as these contribute 1254
as these controlled 109
as these conventions 514
as these convictions 267
as these convulsions 56
as these corpuscles 76
as these corrections 149
as these correspond 1132
as these corruptions 61
as these criticisms 680
as these culminated 58
as these cultivated 41
as these currencies 114
as these debentures 78
as these decorations 89
as these decorative 40
as these defendants 581
as these definitely 50
as these definitions 943
as these deflections 42
as these degenerate 150
as these delectable 93
as these delightful 76
as these deliveries 59
as these democratic 88
as these departures 79
as these depositions 74
as these depressions 62
as these determined 201
as these detractors 84
as these dialectical 44
as these diminished 153
as these diplomatic 96
as these directives 62
as these disappeared 170
as these discharges 105
as these discourage 49
as these discourses 377
as these discussions 986
as these disjointed 46
as these dispatches 48
as these disquieted 141
as these dissensions 62
as these dissenters 58
as these distinctly 59
as these distortions 132
as these distresses 85
as these divinities 42
as these economists 168
as these ecosystems 67
as these educational 163
as these electrical 80
as these electrodes 115
as these electronic 86
as these elementary 282
as these emissaries 66
as these emphasized 43
as these employment 46
as these enactments 153
as these encounters 434
as these encouraged 267
as these endowments 73
as these engagements 185
as these enjoyments 45
as these enterprising 45
as these enthusiastic 53
as these enumerated 77
as these essentially 154
as these evaluations 116
as these eventually 258
as these everywhere 50
as these excavations 129
as these exceptional 175
as these executives 176
as these exhibitions 165
as these exigencies 120
as these expedients 86
as these expeditions 268
as these experience 108
as these explicitly 55
as these expositors 46
as these expressions 2122
as these facilitate 258
as these facilities 976
as these fashionable 51
as these firebrands 111
as these flourished 103
as these foodstuffs 61
as these foreigners 351
as these formidable 147
as these fortresses 83
as these foundations 200
as these frameworks 101
as these franchises 49
as these frequently 1173
as these generations 123
as these government 288
as these grievances 145
as these guarantees 103
as these guerrillas 41
as these guidelines 402
as these habitations 58
as these heightened 47
as these hindrances 55
as these historical 552
as these horizontal 133
as these households 212
as these hypocrites 70
as these identified 46
as these identities 254
as these ideological 89
as these idolatrous 88
as these illiterate 82
as these illuminate 227
as these illustrate 1831
as these illustrious 148
as these imbalances 50
as these immediately 185
as these immigrants 513
as these immunities 51
as these implements 182
as these implicitly 59
as these impossible 47
as these impressions 757
as these impressive 50
as these impurities 188
as these incentives 171
as these increments 79
as these inculcated 187
as these indications 486
as these indicators 334
as these indigenous 85
as these indirectly 50
as these individual 1988
as these industries 1671
as these industrious 46
as these inevitable 47
as these inevitably 633
as these inferences 119
as these inflections 51
as these influenced 346
as these influences 1174
as these influential 51
as these informants 74
as these information 130
as these inhibitors 49
as these initiatives 488
as these injunctions 100
as these injustices 42
as these innovations 531
as these innovators 68
as these institutes 76
as these insurgents 58
as these interested 47
as these interfaces 61
as these interfered 57
as these interstate 55
as these interviews 358
as these introduced 70
as these invectives 47
as these investment 99
as these invitations 67
as these kindnesses 49
as these laboratory 235
as these lancashire 43
as these landscapes 110
as these liabilities 94
as these limitations 829
as these localities 254
as these magnitudes 119
as these maintained 89
as these management 181
as these manifested 207
as these manifestly 46
as these mechanical 185
as these mechanisms 588
as these medications 397
as these meditations 57
as these melancholy 63
as these ministries 72
as these minorities 184
as these miraculous 135
as these modalities 101
as these monopolies 52
as these monumental 52
as these motivations 107
as these multiplied 386
as these narratives 489
as these negotiations 903
as these newspapers 159
as these objectives 1426
as these obligations 564
as these occupations 497
as these operational 47
as these oppositions 73
as these ordinances 280
as these ordinarily 93
as these organelles 167
as these originally 83
as these originated 120
as these paragraphs 285
as these parameters 2807
as these particular 2462
as these perceptions 517
as these perfections 91
as these performers 96
as these periodicals 75
as these peripheral 57
as these perpetuate 63
as these personages 297
as these petitioners 408
as these philosophy 43
as these physicists 55
as these plaintiffs 178
as these plantations 125
as these politicians 233
as these pollutants 78
as these populations 518
as these portrayals 69
as these portuguese 101
as these possessions 148
as these postulates 92
as these potentially 115
as these precautions 244
as these precedents 105
as these precursors 43
as these predicates 126
as these predictions 474
as these predispose 57
as these prejudices 451
as these presidents 44
as these presumably 165
as these presuppose 323
as these pretensions 69
as these primitives 49
as these princesses 79
as these principles 5079
as these privileged 76
as these privileges 510
as these procedural 65
as these procedures 1379
as these processions 116
as these productions 344
as these professions 239
as these professors 141
as these profoundly 57
as these projections 244
as these properties 1917
as these prophecies 293
as these proponents 44
as these proportions 402
as these protections 79
as these protective 53
as these prototypes 40
as these publishers 51
