sacredly kept from the 40
specific word such as 128
specific word used in 58
specific work done by 273
specific work done in 101
specific work done on 64
specific work must be 66
specific work such as 173
specific work will be 88
specific years during the 43
specifying just what is 102
specifying just what it 116
specifying just what the 162
specifying only what is 44
specifying some kind of 59
specifying some sort of 54
specifying what data is 43
specifying what kind of 1824
specifying what must be 291
specifying what part of 392
specifying what sort of 291
specifying what type of 790
specifying what will be 240
specimen among many of 51
specimen away from the 536
specimen back into the 135
specimen came from an 77
specimen came from the 1092
specimen came into the 94
specimen coming from the 72
specimen copy will be 689
specimen dating from the 167
specimen ever seen in 103
specimen from among the 73
specimen from south of 57
specimen from time to 93
specimen give rise to 90
specimen giving rise to 125
specimen just prior to 71
specimen made from the 221
specimen must also be 233
specimen page from the 442
specimen seen from the 405
specimen sent from the 93
specimen sent home by 53
specimen there were no 50
specimen there will be 144
specimen were used in 61
specimen were used to 85
specimen will also be 114
specimen will fail at 50
specimen will fail by 51
specimen will fail in 85
specimen will give an 80
specimen will give the 89
specimen will have an 69
specimen will have the 85
specimen will have to 141
specimen will need to 55
specimen will show an 154
specimen will show the 134
specimen will tend to 101
speckled bird among the 45
speckled eggs were in 47
spectral band from the 120
spectral band pass of 155
spectral band width is 117
spectral band width of 452
spectral data from the 816
spectral data must be 42
spectral data such as 58
spectral data used in 93
spectral data were in 58
spectral data will be 58
spectral line from an 47
spectral line from the 552
spectral line must be 123
spectral line when the 144
spectral line width is 296
spectral line width of 704
spectral line will be 672
spectral maps upon the 85
spectral range down to 74
spectral range from the 1118
spectral range from uv 76
spectral range into the 122
spectral range must be 52
spectral range used in 100
spectral range will be 190
spectral rays upon the 91
spectral slit width is 426
spectral slit width of 660
spectral slit width to 136
spectral tone must be 50
spectral type from the 149
spectral width must be 44
spectral width will be 131
spectrum away from the 197
spectrum back into the 44
spectrum come from the 66
spectrum coming from the 108
spectrum drug such as 58
spectrum even when the 78
spectrum fall upon the 53
spectrum free from the 43
spectrum from blue to 178
spectrum from good to 77
spectrum from high to 73
spectrum from left to 1136
spectrum from mild to 172
spectrum from most to 42
spectrum from radio to 97
spectrum from such an 42
spectrum from those in 57
spectrum from those of 132
spectrum from truth to 70
spectrum from zero to 336
spectrum give rise to 119
spectrum giving rise to 62
spectrum have been the 65
spectrum have come to 63
spectrum line from the 46
spectrum line will be 48
spectrum must also be 151
spectrum must have the 52
spectrum only when the 72
spectrum ranging from an 93
spectrum ranging from no 54
spectrum ranging from the 1517
spectrum runs from the 149
spectrum there must be 50
spectrum there were the 66
spectrum there will be 157
spectrum were able to 59
spectrum were made by 106
spectrum were used as 45
spectrum were used in 44
spectrum were used to 169
spectrum when there is 202
spectrum will also be 220
spectrum will give the 46
spectrum will have an 44
spectrum will have the 234
spectrum will have to 126
spectrum will only be 48
spectrum will show the 149
spectrum will tend to 131
speculum four feet in 48
speeches bearing upon the 65
speeches came from the 171
speeches come from the 98
speeches coming from the 74
speeches dating back to 54
speeches dating from the 51
speeches ever heard at 54
speeches ever heard in 636
speeches ever heard on 53
speeches ever made at 64
speeches ever made by 379
speeches ever made in 716
speeches ever made on 97
speeches from many of 46
speeches from some of 133
speeches from time to 314
speeches gave rise to 51
speeches have been in 131
speeches have been of 49
speeches have been so 130
speeches have been the 104
speeches have come to 51
speeches have made the 54
speeches have sunk to 51
speeches like those of 303
speeches made during the 1600
speeches made from the 337
speeches made over the 73
speeches made prior to 62
speeches made there by 52
speeches made upon it 81
speeches made upon the 193
speeches made when the 48
speeches there will be 51
speeches very much as 50
speeches were able to 43
speeches were also in 54
speeches were among the 153
speeches were from the 53
speeches were full of 1530
speeches were heard by 116
speeches were heard in 89
speeches were heard on 137
speeches were held in 64
speeches were just as 47
speeches were like the 96
speeches were made as 229
speeches were made at 1044
speeches were made by 11096
speeches were made in 8877
speeches were made of 72
speeches were made on 4107
speeches were made or 43
speeches were made the 57
speeches were made to 1291
speeches were made up 60
speeches were meant to 222
speeches were more or 41
speeches were over the 131
speeches were part of 117
speeches were said to 144
speeches were sent by 73
speeches were sent to 117
speeches were such as 62
speeches were those in 67
speeches were those of 358
speeches were used as 46
speeches were used by 45
speeches were used to 72
speeches were wont to 43
speeches when there is 73
speeches will also be 48
speeches will have to 83
speedily away from the 144
speedily back into the 67
speedily break down the 74
speedily came back to 63
speedily came forth in 75
speedily came upon the 58
speedily cast into the 64
speedily come down in 51
speedily come into the 101
speedily come upon the 66
speedily come when no 47
speedily come when the 213
speedily come when we 61
speedily coming when the 45
speedily died away in 81
speedily dies away if 446
speedily down into the 72
speedily fall away of 101
speedily fall into the 181
speedily fell into the 357
speedily fell upon the 57
speedily find means to 60
speedily from some of 133
speedily gave birth to 54
speedily gave rise to 118
speedily give rise to 114
speedily grew into an 76
speedily grew into the 46
speedily have come to 177
speedily laid hold of 63
speedily lost much of 64
speedily made good by 55
speedily made upon the 60
speedily pass into the 103
speedily sank into the 160
speedily send down to 51
speedily sent back to 208
speedily sent down to 62
speedily sent unto us 52
speedily sink into the 52
speedily take care of 49
speedily take care to 83
speedily throw down the 42
speedily took over the 52
speedily torn down by 109
sphagnum moss from the 86
sphagnum moss into the 62
sphagnum moss over the 166
spindles were made of 68
spinners went back to 40
spinners were able to 201
spiraled away from the 78
spiraled away into the 54
spiraled down from the 199
spiraled down into the 703
spiraled down over the 96
spiraled high into the 62
spirally from left to 52
spirited away during the 144
spirited away from me 79
spirited away from my 78
spirited away from the 3168
spirited away from us 50
spirited away into the 436
spirited away when the 91
spirited fire from the 138
spirited fire upon the 151
spirited young lady of 111
spiteful mirth from it 42
splashed away from the 219
splashed away into the 40
splashed back along the 92
splashed back from the 41
splashed back into the 792
splashed back onto the 43
splashed down from the 239
splashed down into the 2210
splashed down onto the 408
splashed down over the 266
splashed down upon the 268
splashed from face to 138
splashed from side to 56
splashed high into the 69
splashed over into the 97
splashed over onto the 63
splashed their feet in 45
splashes back into the 220
splashes came from the 41
splashes down into the 226
splashes over into the 57
splendid ever seen in 124
splendid gift from the 80
splendid girl whom the 52
splendid have been the 211
splendid help from the 73
splendid news from the 45
splendid surf made the 61
splendid time away at 62
splendid view along the 63
splendid view down the 186
splendid view from it 57
splendid view from my 55
splendid view from the 1282
splendid view into the 72
splendid view over the 2684
splendid work among the 307
splendid work done at 86
splendid work done by 1811
splendid work done in 312
splendid work during the 315
splendid work from the 55
splendid work there is 63
splendid work upon the 65
splendid work will be 61
splendor will glow in 51
splinter away from the 114
splinter flew from the 86
spoliation fell into the 43
sponsoring some form of 55
sponsoring some kind of 49
sponsors from among the 44
sponsors have been the 57
sponsors were able to 353
sponsors were eager to 85
sponsors were trying to 51
sponsors will have to 303
sponsors will need to 95
sponsors will want to 113
sporadic fire from the 254
sporadic firing from the 100
sporadic help from the 45
sportive leaps over the 138
spotless angel when he 52
spotless truth from an 102
sprawled away from the 50
sprawled back among the 40
sprawled back into the 75
sprawled back onto the 81
sprawled face down in 471
sprawled face down on 1595
sprawled full length in 141
sprawled full length on 532
sprawled half over the 41
sprawled over half of 42
sprawled over half the 47
sprawled over most of 108
sprawled over much of 63
sprinkle baking soda on 365
sprinkle down from the 45
sprinkle half over the 55
sprinkle over half the 68
sprinkle salt over it 74
sprinkle salt over the 439
sprinkle salt upon the 150
sprinkle sand over the 261
sprinkle some over the 57
sprinkle some salt on 213
sprinkle these over the 52
sprinkle wheat germ on 48
sprinkle yeast over the 58
sprinkling baking soda on 113
sprinkling down from the 81
sprinkling fine sand on 62
sprinkling gold dust on 42
sprinkling salt into the 56
sprinkling salt over the 103
sprinkling sand over the 97
sprinkling some salt on 41
sprinted away along the 43
sprinted away down the 86
sprinted away from the 599
sprinted away into the 95
sprinted back along the 112
sprinted back down the 279
sprinted back into the 353
sprouted forth from the 264
squabble from time to 66
squabble over what to 43
squadron away from the 196
squadron back into the 62
squadron bore down on 55
squadron came back to 40
squadron came into the 181
squadron came over to 47
squadron came upon the 54
squadron coming from the 42
squadron fell into the 54
squadron flew over the 67
squadron sent into the 73
squadron took over the 45
squadron took part in 314
squadron went back to 75
squadron went into the 69
squadron were able to 112
squadron were ready to 40
squadron were sent to 219
squadron will have to 53
squadron will soon be 86
squamous cell type is 46
squamous cell type of 78
squander their time in 283
squander their time on 56
squander their wealth in 247
squander their wealth on 228
squander vast sums of 63
squander vast sums on 86
squarely away from the 89
squarely back into the 339
squarely back over the 41
squarely down into the 107
squarely down upon the 208
squarely into those of 41
squashed down into the 134
squashed lice from the 66
squatted back down on 41
squatted down along the 41
squatted down among the 184
squatted down into the 252
squatted down next to 2529
squatted down over the 270
squatted down side by 42
squatted down upon the 437
squeezed away from the 189
squeezed back into the 832
squeezed down from the 51
squeezed down hard on 54
squeezed down into the 820
squeezed down upon the 55
squeezed from side to 82
squeezed from time to 47
squeezed tears from the 42
squinted ahead into the 44
squinted away from the 69
squinted back into the 70
squinted down into the 223
squinted hard into the 87
squinted their eyes to 40
squirmed away from it 48
squirmed away from me 85
squirmed away from the 278
squirmed back into the 131
squirmed down into the 64
squirmed from side to 62
squirmed from time to 42
squirrel away some of 85
squirrel cage type of 81
squirrel came down the 194
squirrel fell from the 99
squirrel from tree to 238
squirrel leaps among the 55
squirrel leaps from or 54
squirrel slid down the 40
squirted back into the 82
squirted soap into the 44
stadiums will think the 88
staffers were able to 95
staffers were trying to 45
staggering away down the 40
staggering away from the 534
staggering away into the 42
staggering back along the 56
staggering back down the 68
staggering back from the 457
staggering back into the 571
staggering back over the 46
staggering blow from the 209
staggering blow upon the 141
staggering blow when the 47
staggering down from the 59
staggering down into the 68
staggering from side to 1650
staggering from tree to 51
staggering from want of 46
staggering home from the 1005
staggering host took it 51
staggering over into the 41
staggers away from the 477
staggers back from the 132
staggers back into the 470
staggers forth into the 45
staggers from side to 251
stagnant during most of 45
stagnant from lack of 43
stagnant mass from the 102
stagnant pond full of 63
stagnant pool into the 43
stagnate from lack of 41
stairway down from the 232
stairway down into the 388
stairway leading down the 143
stairway leading down to 3875
stairway leading from the 4689
stairway leading into the 1077
stairway leads down to 625
stairway leads from the 693
stairway leads into the 106
stairway rising from the 137
stairway rose from the 75
stairway went down to 40
stallions were used in 49
stallions were used to 53
stalwart ally went an 54
stammering away into the 50
stampede away from the 526
stampede back into the 52
stampeding away from the 51
standard acid must be 80
standard acid used in 144
standard acid will be 45
standard also uses the 42
standard away from the 121
standard book upon the 66
standard came from the 77
standard care plan is 94
standard cell having an 53
standard cell into the 52
standard cell must be 77
standard cell used in 43
standard cell when the 51
standard cell will be 63
standard code such as 54
standard code used by 68
standard code used in 54
standard code used to 91
standard cost card in 60
standard cost card is 99
standard cost card of 89
standard cost must be 102
standard cost will be 108
standard data from the 66
standard data such as 247
standard data type in 56
standard data will be 69
standard dose used in 59
standard drug used in 58
standard drug used to 64
standard during most of 43
standard even when it 126
standard even when the 128
standard fare among the 63
standard fare during the 64
standard fare from the 66
standard fare such as 124
standard fell into the 94
standard fire test is 45
standard fire test of 88
standard flew from the 103
standard flow rate of 122
standard flying from the 324
standard flying over the 47
standard font such as 111
standard form bill of 72
standard form from the 181
standard form into the 50
standard form must be 132
standard form such as 286
standard form used by 559
standard form used in 457
standard form used to 130
standard form when it 123
standard form when the 178
standard form will be 202
standard four years of 51
standard free from the 42
standard from among the 88
standard from gold to 61
standard from time to 522
standard gave rise to 127
standard gold coin in 45
standard gold coin of 594
standard have been the 49
standard hour plan is 90
standard html tags to 69
standard joke among the 121
standard laid down by 2054
standard laid down in 1286
standard laid down or 157
standard lamp from the 49
standard lays down the 133
standard length from the 69
standard limb leads in 69
standard limb leads is 49
standard limb leads of 78
standard line length is 62
standard made part of 41
standard means such as 79
standard media such as 77
standard must also be 594
standard must have the 77
standard must meet the 107
standard need only be 60
standard once more in 47
standard ones such as 162
standard ones used by 101
standard ones used in 148
standard only when it 125
standard only when the 240
standard oral dose of 175
standard page size is 63
standard pipe thread is 48
standard rate from the 111
standard rate must be 75
standard rate over the 42
standard rate paid by 42
standard rate turn is 74
standard rate turn to 152
standard rate will be 162
standard sets forth the 71
standard size from the 54
standard size such as 97
standard size used by 63
standard size used in 149
standard size will be 72
standard term used by 123
standard term used in 216
standard term used to 165
standard test dose of 174
standard test such as 96
standard test used by 92
standard test used in 113
standard test used to 186
standard test will be 47
standard text book in 151
standard text book of 193
standard text book on 559
standard text from the 72
standard text such as 242
standard text used by 72
standard text used in 159
standard there must be 302
standard there will be 295
standard time data is 67
standard time during the 73
standard time from the 125
standard time must be 94
standard time such as 43
standard time used in 97
standard time when the 77
standard time will be 155
standard time zone is 67
standard tool used by 133
standard tool used in 146
standard tool used to 98
standard tube length of 80
standard type such as 60
standard type used by 109
standard type used in 143
standard type will be 40
standard unit cost is 149
standard unit cost of 413
standard unit cost to 62
standard unit from the 44
standard unit must be 45
standard unit such as 120
standard unit used in 131
standard unit used to 282
standard used during the 40
standard used here is 137
standard used must be 128
standard video rate of 42
standard view from the 43
standard view when he 58
standard wage paid to 42
standard wage rate in 71
standard wage rate is 198
standard wage rate of 154
standard well into the 296
standard were able to 50
standard were gold of 68
standard were made by 44
standard were made in 48
standard were used in 70
standard were used to 206
standard when there is 278
standard will also be 236
standard will cease to 47
standard will ever be 100
standard will find the 72
standard will give the 103
standard will have an 75
standard will have on 88
standard will have the 207
standard will have to 637
standard will help to 105
standard will make it 280
standard will make the 87
standard will need to 152
standard will only be 90
standard will soon be 104
standard will tend to 172
standard word used in 49
standard word used to 40
standard work among the 57
standard work from the 106
standard work here is 68
standard work like the 46
standard work such as 166
standard work upon the 976
standard work used by 82
standard work used in 48
standard work week at 72
standard work week in 204
standard work week is 339
standard work week of 340
standard work week or 47
standard work week to 92
standard work will be 90
standard work will no 92
starfish back into the 620
starters were able to 45
startled away from the 53
startled back into the 150
startled blue eyes of 42
startled blue eyes to 44
startled even some of 61
startled eyes flew to 149
startled eyes from the 66
startled eyes into the 50
startled eyes took in 141
startled eyes upon the 87
startled from among the 247
startled from time to 140
startled gasp from the 108
startled gasp when he 45
startled gaze flew to 295
startled gaze shot to 66
startled gaze took in 50
startled into life by 145
startled like those of 46
startled look from the 76
startled look into the 77
startled look when he 93
startled once more by 80
startled yell from the 43
startles from time to 49
stationed away from the 320
stationed during most of 54
stationed from time to 144
stationed here during the 553
stationed just down the 54
stationed just north of 177
stationed just over the 51
stationed just south of 124
stationed just west of 40
stationed next door to 49
stationed some time at 64
stationed some time in 42
stationed there during the 1223
stationed there from the 91
stationed there ready to 44
stationed there told me 46
stationed there took me 41
stationed there were in 51
stationed there were the 79
stationed there were to 51
stationed there when he 94
stationed there when the 174
stationed there will be 59
statuary dating from the 103
statuary were also to 71
statutes also give the 73
statutes also have an 56
statutes also make it 75
statutes also vary in 67
statutes bearing upon the 202
statutes date back to 97
statutes date from the 75
statutes dating back to 286
statutes dating from the 233
statutes duly made by 66
statutes even when the 42
statutes from time to 360
statutes gave rise to 98
statutes give rise to 87
statutes giving rise to 46
statutes have been in 282
statutes have been my 1081
statutes have been of 45
statutes have been on 55
statutes have been re 72
statutes have been so 202
statutes have been the 231
statutes have come to 65
statutes have done so 46
statutes have gone so 40
statutes have made it 138
statutes have made the 286
statutes having gone the 56
statutes laid down by 185
statutes laid down in 53
statutes laid down the 45
statutes laying down the 65
statutes like those in 64
statutes like those of 154
statutes made during the 90
statutes made prior to 65
statutes must also be 103
statutes ranging from the 52
statutes take away the 40
statutes upon dealing in 51
statutes were also to 56
statutes were held to 391
statutes were made by 190
statutes were made in 677
statutes were made to 263
statutes were meant to 161
statutes were part of 99
statutes were said to 49
statutes were sent to 54
statutes were those of 69
statutes were used to 116
statutes were void on 107
statutes when there is 48
statutes will also be 61
statutes will have to 128
steadfast even when the 47
steadfast gaze upon the 146
steadfast gaze upon thy 56
steadfast love come to 57
steadfast love from me 66
steadfast pace amid the 45
steadiest foot upon the 48
stealthily away from the 220
stealthily back into the 124
stealthily down from the 62
stealthily down into the 41
stealthily from bush to 51
stealthily from room to 64
stealthily from tent to 41
stealthily from time to 45
stealthily from tree to 196
steamboat bearing down on 47
steamboat came down the 185
steamboat coming down the 249
steamboat ever seen on 65
steamboat from here to 40
steamboat from there to 118
steamboat have come to 42
steamboat laying there at 101
steamboat ride down the 270
steamboat tearing down the 95
steamboat trip down the 495
steamboat went down the 41
steamship line from the 62
steeples rising from the 44
stemless bowl lies in 95
stencils were used in 47
stencils were used to 166
steroids have been the 179
steroids were able to 52
steroids were used as 53
steroids were used in 151
steroids were used to 58
stewards taking care of 43
stewards were able to 222
stewards were trying to 58
stillest days there is 45
stimulus acting upon it 53
stimulus acting upon the 388
stimulus acts only on 74
stimulus acts upon it 55
stimulus acts upon the 320
stimulus away from the 137
stimulus came from an 90
stimulus came from the 1562
stimulus coming from an 58
stimulus coming from the 708
stimulus cues from the 52
stimulus even when it 62
stimulus even when the 182
stimulus from cell to 90
stimulus from time to 63
stimulus from trial to 56
stimulus from what it 48
stimulus gave rise to 152
stimulus give rise to 77
stimulus giving rise to 527
stimulus just prior to 55
stimulus must also be 133
stimulus must have the 51
stimulus must reach the 51
stimulus only when it 158
stimulus only when the 169
stimulus sent into the 75
stimulus sets used in 65
stimulus there must be 97
stimulus there will be 143
stimulus when there is 152
stimulus will also be 102
stimulus will come to 252
stimulus will fail to 100
stimulus will give the 41
stimulus will have an 48
stimulus will have no 65
stimulus will have the 108
stimulus will have to 111
stimulus will make the 57
stimulus will tend to 355
stimulus word from the 55
stimulus word such as 78
stipends paid from the 83
stipends ranging from rs 92
stipends were paid by 74
stipends were paid in 70
stipends were paid to 135
stippled areas show the 132
stirrups hanging from the 40
stirrups were made of 134
stitched back into the 55
stitched down over the 50
stitches away from the 65
stitches from left to 429
stitches from side to 85
stitches were used in 153
stitches were used to 186
stitches will have to 74
stitches will hold the 54
stitches will need to 56
stitches will show on 77
stockade came down to 51
stockinged feet along the 42
stockinged feet down the 70
stockinged feet from the 48
stockinged feet into the 334
stockinged feet made no 139
stockinged feet making no 256
stockinged feet onto the 54
stockinged feet over the 177
stockinged feet upon the 132
stockinged feet when the 93
stockinged foot upon the 112
stockinged legs from the 135
stomachs were able to 42
stomachs were full as 43
stomachs were full of 403
stomachs were full or 41
stoppers were used to 74
stoutest heart among the 191
stoutest heart among us 43
straddle from finger to 90
straggle away from the 169
straggle away into the 51
straggle back from the 160
straggle back into the 222
straggling away from the 156
straggling back from the 277
straggling back here to 43
straggling back into the 300
straggling back over the 49
straggling down from the 115
straggling down into the 109
straggling fire from the 108
straggling hair upon it 169
straggling home from the 87
straggling huts down in 53
straggling into ocean as 66
straggling into town at 43
straggling line along the 177
straggling line down the 94
straggling line over the 84
straight ahead along the 1909
straight ahead among the 45
straight ahead down the 1935
straight ahead during the 361
straight ahead from the 2106
straight ahead into an 117
straight ahead into the 8907
straight ahead just as 92
straight ahead leads to 266
straight ahead like an 85
straight ahead like he 108
straight ahead like the 135
straight ahead most of 60
straight ahead onto the 292
straight ahead over the 1868
straight ahead past the 657
straight ahead there is 48
straight ahead till he 49
straight ahead trying to 68
straight ahead upon the 64
straight ahead were the 70
straight ahead when he 575
straight ahead when it 137
straight ahead when the 701
straight ahead when we 64
straight ahead will be 142
straight along into the 44
straight away along the 267
straight away back to 215
straight away down the 254
straight away down to 52
straight away from it 717
straight away from me 921
straight away from my 200
straight away from the 8804
straight away from us 677
straight away into an 43
straight away into the 2753
straight away most of 91
straight away over the 463
straight away there is 93
straight away upon the 51
straight away went to 445
straight away what he 211
straight away what it 177
straight away what the 208
straight away when he 234
straight away when the 141
straight away when we 97
straight back along the 1251
straight back down the 922
straight back down to 566
straight back from an 100
straight back from it 105
straight back from my 127
straight back from the 7328
straight back here to 431
straight back home as 45
straight back home to 574
straight back into an 190
straight back into it 275
straight back into my 469
straight back into the 12748
straight back like the 98
straight back onto the 433
straight back over the 1082
straight back past the 162
straight back till the 43
straight back upon my 67
straight back upon the 184
straight back when he 93
straight base line is 45
straight base line of 66
straight blow from the 120
straight blue line of 60
straight copy from the 54
straight dark hair as 44
straight dark hair in 45
straight days during the 45
straight dive into the 50
straight down along the 1201
straight down among the 172
straight down from an 248
straight down from it 198
straight down from my 129
straight down from the 17276
straight down here to 251
straight down hill to 50
straight down into an 242
straight down into it 665
straight down into my 404
straight down into the 32422
straight down like an 253
straight down like the 211
straight down onto my 47
straight down onto the 2494
straight down over the 1919
straight down past the 308
straight down there to 98
straight down upon it 595
straight down upon me 189
straight down upon the 3056
straight down upon us 701
straight down when it 123
straight down when the 189
straight drop down to 61
straight drop from the 65
straight drop into the 97
straight edge along the 676
straight edge from the 216
straight edge laid on 54
straight edge must be 94
straight edge over the 205
straight edge such as 143
straight edge upon the 43
straight edge used in 40
straight edge used to 53
straight edge when the 74
straight edge will be 116
straight even when he 91
straight even when the 102
straight face during the 122
straight face when he 571
straight face when it 42
straight face when the 190
straight face when we 49
straight forth into the 71
straight from among the 46
straight from base to 199
straight from city to 42
straight from door to 44
straight from hand to 41
straight from heart to 272
straight from heel to 141
straight from hell to 70
straight from here on 110
straight from here to 2519
straight from hips to 52
straight from hock to 50
straight from home to 410
straight from india to 48
straight from jail to 75
straight from left to 111
straight from mouth to 210
straight from neck to 117
straight from north to 517
straight from pole to 87
straight from rome to 195
straight from side to 332
straight from some of 82
straight from south to 94
straight from stem to 76
straight from there to 2167
straight from town to 82
straight from west to 236
straight from work at 79
straight from work in 247
straight from work on 125
straight from work to 1488
straight from youth to 42
straight hair down to 132
straight hair fell to 49
straight hair like the 67
straight here from my 42
straight here from the 1508
straight high road to 97
straight home along the 40
straight home from the 1778
straight home into the 59
straight home when he 98
straight home when the 64
straight into from the 52
straight into hers as 59
straight into mine as 196
straight into some of 228
straight into those of 1091
straight into town to 207
straight into what he 107
straight lift from the 52
straight like those of 326
straight line ahead of 81
straight line along an 187
straight line along the 6292
straight line among the 133
straight line away no 147
straight line back of 42
straight line back to 817
straight line cuts the 789
straight line down the 3752
straight line down to 800
straight line during an 62
straight line during the 502
straight line ending in 93
straight line even at 55
straight line even if 127
straight line even in 185
straight line facing the 275
straight line fits the 648
straight line fits to 132
straight line flow of 96
straight line form of 95
straight line from an 331
straight line from ear 82
straight line from it 210
straight line from my 177
straight line from no 117
straight line from sea 92
straight line from the 38074
straight line from toe 47
straight line from to 42
straight line from us 75
straight line giving the 185
straight line have the 103
straight line having an 150
straight line having the 564
straight line heel to 71
straight line into an 188
straight line into the 1371
straight line just as 294
straight line leading to 307
straight line leads to 227
straight line length of 69
straight line lies in 163
straight line lies on 80
straight line like an 92
straight line like the 366
straight line made by 168
straight line made up 405
straight line making an 452
straight line making the 99
straight line meet in 47
straight line meet the 72
straight line more or 85
straight line moving in 183
straight line moving so 577
straight line must be 1023
straight line next to 107
straight line north of 122
straight line north to 144
straight line only at 77
straight line only by 51
straight line only if 277
straight line only in 156
straight line only is 48
straight line only on 81
straight line onto the 130
straight line over an 88
straight line over it 64
straight line over the 3485
straight line over to 55
straight line part of 490
straight line past the 349
straight line paths in 62
straight line plot in 46
straight line plot is 179
straight line plot of 603
straight line plot on 117
straight line rate is 147
straight line rate of 241
straight line rising at 80
straight line rising to 50
straight line seen in 46
straight line side by 58
straight line south of 156
straight line south to 76
straight line such as 950
straight line theory of 79
straight line there is 499
straight line till it 326
straight line till the 121
straight line type of 81
straight line unto the 62
straight line upon it 71
straight line upon the 467
straight line used in 131
straight line used to 111
straight line were it 66
straight line were the 48
straight line were to 63
straight line west by 49
straight line west of 109
straight line west to 66
straight line when he 207
straight line when in 66
straight line when it 627
straight line when no 71
straight line when the 2391
straight line when we 209
straight line will be 3067
straight line will do 75
straight lino from the 40
straight look into the 117
straight north along the 332
straight north from the 698
straight north into the 200
straight north over the 204
straight only when the 107
straight over ever so 40
straight over from the 623
straight over here to 243
straight over into the 382
straight over most of 62
straight over there to 122
straight part down the 57
straight pass along the 69
straight paths from the 55
straight pins from the 42
straight pins into the 126
straight pipe ahead of 57
straight pipe from the 78
straight pipe will be 41
straight rays from the 56
straight road ahead of 90
straight road along the 102
straight road back to 76
straight road down the 133
straight road from the 505
straight road into the 133
straight road leading to 459
straight road leads to 135
straight road over the 90
straight rows along the 140
straight rows facing the 130
straight sent unto by 74
straight shot back to 155
straight shot down the 287
straight shot down to 147
straight shot from the 286
straight shot into the 354
straight south along the 273
straight south down the 55
straight south from the 602
straight south into the 170
straight south over the 139
straight stem like an 69
straight talk from the 127
straight there from the 334
straight there will be 109
straight time rate of 143
straight tube from the 168
straight tube into the 126
straight tube leading to 54
straight tube open at 88
straight walk from the 60
straight walk into it 43
straight wall from the 45
straight west along the 215
straight west from the 553
straight west into the 230
straight west over the 40
straight when there is 198
straight wins over the 61
straight wire along the 71
straight wire from the 64
straight wire lies on 47
straight your legs on 44
strained away from me 43
strained away from the 527
strained back from it 89
strained back from the 102
strained during most of 113
strained eyes into the 86
strained from lack of 107
strained from side to 52
strained from time to 154
strained from trying to 117
strained once more to 62
strained their eyes as 149
strained their eyes at 181
strained their eyes in 896
strained their eyes to 1837
strained their lungs in 46
strained their lungs to 54
strained their wits to 59
strained very hard to 60
strained when there is 81
strained your eyes in 42
strained your eyes to 44
strainer back into the 238
stranded away from the 79
stranded here during the 44
stranded here when the 98
stranded logs into the 45
stranded there during the 69
stranded there when the 145
strangely aching heart in 70
strangely free from the 131
strangely from side to 46
strangely from time to 77
strangely lain tied up 113
strangely like some of 81
strangely like those in 51
strangely like those of 596
strangely must work to 55
strangely poring over it 40
strangely there were no 43
strangers among whom he 128
strangers among whom we 66
strangers away from the 226
strangers came down the 47
strangers came from the 241
strangers came into the 381
strangers came only to 110
strangers came over to 41
strangers come among us 47
strangers come from the 67
strangers come here to 72
strangers come into the 261
strangers come there to 49
strangers coming down the 81
strangers coming from the 253
strangers coming here to 61
strangers coming into my 62
strangers coming into the 534
strangers ever came to 54
strangers ever come to 44
strangers fall into is 47
strangers feel free to 77
strangers felt free to 48
strangers from coming in 47
strangers from coming to 77
strangers from over the 244
strangers from time to 138
strangers from whom he 57
strangers from whom we 42
strangers have come to 310
strangers have come up 46
strangers have nothing to 71
strangers have said so 55
strangers have said the 49
strangers know nothing of 59
strangers living among the 43
strangers seem amid the 43
strangers some evil by 48
strangers spring back as 46
strangers take care of 68
strangers taking care of 93
strangers were able to 140
strangers were among the 41
strangers were among us 68
strangers were bent on 76
strangers were coming in 57
strangers were coming to 125
strangers were coming up 101
strangers were eager to 65
strangers were free to 131
strangers were from the 42
strangers were living in 116
strangers were made of 40
strangers were nothing in 94
strangers were rare in 55
strangers were ready to 65
strangers were said to 74
strangers were seen as 112
strangers were seen in 84
strangers were seen to 43
strangers were sure of 66
strangers were sure to 51
strangers were there to 68
strangers were three in 45
strangers were tied by 48
strangers were trying to 87
strangers were wont to 98
strangers when there is 42
strangers will come in 83
strangers will come to 111
strangers will come up 60
strangers will have to 48
strangers will rush to 46
strangers will seek in 68
strangers will want to 45
strangest ever seen in 46
strangled those next to 81
strapped down like an 65
strapped face down on 44
strategy also aims at 101
strategy also aims to 74
strategy also leads to 106
strategy also made it 50
strategy also must be 46
strategy also used by 107
strategy away from the 389
strategy best fits the 51
strategy came from the 250
strategy come from the 44
strategy coming from the 46
strategy dating back to 96
strategy dating from the 58
strategy during most of 78
strategy during much of 49
strategy even when it 111
strategy even when the 134
strategy fits into the 111
strategy from among the 146
strategy from here on 92
strategy from those of 78
strategy from time to 217
strategy from trying to 56
strategy gave rise to 216
strategy have been in 43
strategy have been the 204
strategy have been to 49
strategy have come to 40
strategy have made it 54
strategy here will be 290
strategy laid down at 55
strategy laid down by 485
strategy laid down in 287
strategy more akin to 66
strategy much like the 56
strategy must also be 693
strategy must come to 48
strategy must have an 49
strategy must have the 110
strategy must meet the 48
strategy must rely on 41
strategy must rest on 88
strategy must seek to 125
strategy must take the 88
strategy only when it 47
