sack was almost empty 43
some far inland soils 60
some far remote period 63
some far sphere unlit 53
some few fleeting hours 58
some few houses which 41
some few inches above 325
some few inches apart 54
some few inches below 181
some few narrow forms 49
some few nights after 56
some few places where 295
some few places which 41
some few plants which 57
some few points where 63
some few points which 182
some few scenes which 52
some few seasons since 43
some few solemn notes 66
some few special cases 142
some few square miles 88
some few sullen minds 158
some few tracts which 49
some fit passion every 50
some fit person within 41
some for another flask 85
some for inward shame 51
some for twelve months 51
some gap through which 45
some got higher footing 161
some had already begun 423
some had already found 63
some had already given 64
some had already moved 51
some had already taken 187
some had become quite 52
some had doubts about 138
some had fallen below 68
some had thought would 58
some hot coffee which 43
some hot coffee while 56
some hot coffee would 98
some hot spiced cider 40
some hot summer night 81
some hot supper would 44
some key issues about 155
some key issues arising 56
some key issues which 217
some key points about 645
some key points which 76
some long feathers which 76
some long winter evening 73
some low bushes which 50
some low income housing 48
some low income people 66
some man should guide 1182
some may choose rather 43
some may reduce others 86
some may wonder about 59
some men talked about 50
some new alfred would 47
some new aspect under 45
some new aspect which 52
some new clothes badly 43
some new clothes first 46
some new clothes which 55
some new clothes while 53
some new common stock 44
some new copper coins 53
some new custom would 70
some new detail would 83
some new device could 41
some new device which 73
some new england mills 76
some new england people 59
some new england ships 62
some new england towns 714
some new england women 58
some new english words 45
some new entity which 82
some new factor which 72
some new fashion every 59
some new feature which 92
some new figure would 55
some new findings about 54
some new ground rules 200
some new houses built 59
some new houses which 82
some new igneous rocks 74
some new issues which 48
some new jersey soils 72
some new levies which 161
some new matter added 45
some new matter which 214
some new measure which 47
some new methods which 78
some new motive power 44
some new notions about 141
some new object which 43
some new pieces which 44
some new planet swims 105
some new points which 77
some new public works 42
some new scheme tried 52
some new scheme which 108
some new secret weapon 75
some new speaker arose 70
some new system which 115
some new system would 41
some new terror would 66
some new theories about 127
some new thought about 52
some new thought which 122
some new topics which 43
some new trifle every 76
some new verses which 53
some new wonder would 44
some not remote period 60
some odd corner where 54
some odd little nation 57
some odd notions about 114
some old beggar woman 51
some old clothes which 145
some old copper mines 44
some old english books 52
some old english poetry 50
some old english roast 123
some old english words 54
some old family place 49
some old french farce 59
some old french house 47
some old friend would 40
some old german baron 54
some old horror movie 57
some old houses which 117
some old lovers ghost 90
some old papers which 137
some old pauper woman 56
some old peasant woman 133
some old school books 60
some old silver mines 48
some old temple nodding 62
some old wooden boxes 50
some one barren point 68
some one billion people 148
some one called after 57
some one called martha 42
some one caught sight 68
some one church which 40
some one claiming under 169
some one common cause 82
some one deathbed after 56
some one deriving title 75
some one diocese where 48
some one feature which 71
some one figure which 48
some one gently comes 82
some one gently rapping 2221
some one gently tapping 40
some one million acres 113
some one million people 453
some one mortal worthy 94
some one object which 76
some one person shall 53
some one person whose 65
some one person would 90
some one section thereof 71
some one should again 61
some one should appear 139
some one should arise 94
some one should begin 50
some one should carry 82
some one should catch 42
some one should claim 109
some one should enter 136
some one should first 105
some one should guide 61
some one should offer 156
some one should point 51
some one should raise 45
some one should stand 96
some one should visit 55
some one should watch 143
some one should write 183
some one special point 52
some one standing close 154
some one system which 50
some real doubts about 241
some real estate agent 119
some real estate firms 88
some real estate loans 60
some real estate people 105
some real estate sales 49
some real estate taxes 40
some real estate which 192
some real object which 74
some real person whose 63
some real winter weather 45
some red tissue paper 48
some say number seven 74
some six billion people 118
some six inches above 1675
some six inches apart 157
some six inches below 400
some six inches broad 40
some six inches longer 49
some six inches under 50
some six million acres 427
some six million people 805
some six million votes 78
some six million women 89
some six square miles 228
some sly fellow stole 43
some ten billion nerve 47
some ten inches above 57
some ten leagues nearly 47
some ten meters above 141
some ten million acres 305
some ten million lives 43
some ten million people 947
some ten million souls 41
some ten million times 86
some ten million words 72
some ten square miles 328
some ten voices cried 117
some that already exist 43
some that sunday evening 50
some they burned alive 50
some they follow after 121
some things before others 74
some things before which 48
some things copies after 42
some things happen which 60
some things matthew could 66
some things should never 163
some things simply could 57
some things without knowing 78
some things without thinking 49
some things without which 63
some thin starch paste 137
some thin tissue paper 45
some this strange scene 172
some two billion people 280
some two english miles 54
some two grades below 88
some two inches above 348
some two inches apart 46
some two inches below 394
some two leagues above 74
some two meters above 66
some two million acres 661
some two million cases 46
some two million cubic 62
some two million light 131
some two million lives 48
some two million miles 73
some two million people 1996
some two million souls 119
some two million strong 51
some two million times 43
some two million votes 124
some two million women 113
some two million words 222
some two square miles 199
some way almost every 116
some way became fixed 44
some way become aware 74
some way become known 68
some way before passing 44
some way before reaching 100
some way beyond where 42
some way fallen short 41
some way fitted after 47
some way through which 60
some way toward clearing 49
some way toward creating 131
some way toward filling 129
some way toward helping 144
some way toward meeting 958
some way toward proving 79
some way toward putting 49
some way toward showing 198
some way toward solving 279
some way without knowing 40
some way without speaking 44
some weak points which 56
some wee little track 63
some who became known 49
some who highly exalt 67
some who served under 55
some who should never 62
some who smoked after 49
some who talked about 47
some with broken bones 48
some with broken limbs 151
some with bullet holes 59
some with folded hands 46
some with gentle words 169
some with secret guilt 57
some with simple tiles 51
some with special needs 194
some with swimming pools 124
some yet farther still 111
songs and chants about 42
songs and chants which 117
songs and choral music 189
songs and choral works 715
songs and church hymns 198
songs and church music 160
songs and dances about 116
songs and dances appear 45
songs and dances based 45
songs and dances began 61
songs and dances ceased 47
songs and dances could 76
songs and dances found 44
songs and dances given 53
songs and dances known 57
songs and dances often 56
songs and dances shall 73
songs and dances still 51
songs and dances under 46
songs and dances until 55
songs and dances which 1432
songs and dances while 46
songs and dances would 168
songs and fiddle tunes 281
songs and gospel hymns 71
songs and guitar playing 43
songs and lyrics which 102
songs and martial music 50
songs and pieces which 72
songs and played games 180
songs and played music 41
songs and recite poetry 47
songs and rhymes about 70
songs and rhymes which 92
songs and sacred hymns 80
songs and sacred music 112
songs and savage music 106
songs and shouts which 42
songs and solemn rites 71
songs and street cries 122
songs and talked about 93
songs and toasts which 87
songs and verses about 56
songs and verses which 138
songs are always about 89
songs are mostly about 145
songs are widely known 85
songs for almost every 60
songs for female voice 77
songs for medium voice 148
songs that talked about 43
songs that voices never 126
songs with double meanings 58
songs with english texts 84
songs with english words 170
songs with french texts 45
songs with german texts 52
songs with lyrics about 76
sons and fathers would 41
sons are gathering stalk 118
sons die without issue 134
sons dying without issue 82
sons had already begun 58
sons that served under 89
sons who looked after 41
soon all became quiet 40
soon all europe would 48
soon and without delay 52
soon being talked about 46
soon earn enough money 59
soon for another visit 87
soon got another enemy 123
soon got around about 141
soon got buzzed about 88
soon got loaded again 56
soon had another reason 105
soon had doubts about 68
soon had enough money 216
soon had formed within 112
soon had further cause 48
soon had further proof 86
soon had ocular proof 68
soon his career began 40
soon his escape would 74
soon his strength began 75
soon see better times 40
soon she became aware 120
soon she became known 52
soon she became quiet 43
soon she became quite 56
soon she forgot about 72
soon that little jacob 44
soon they became aware 65
soon they became known 62
soon they caught sight 54
soon they seemed quite 48
soon they should visit 47
soon this tenant found 45
soon was broken again 54
soon you forget about 49
soot and carbon black 142
sooth him kelvin grove 43
sore and sombre about 43
sore that bleeds easily 112
sort and another which 155
sort and another would 49
sort and common people 94
sort and select alone 49
sort and select seeds 43
sort are singular nouns 53
sort has already taken 62
sort his former folly 52
sort out feelings about 100
sort out various kinds 48
sort they should begin 44
soul and divine grace 46
soul and gospel music 199
soul and motive power 44
soul and spirit after 44
soul and spirit comes 41
soul and spirit could 88
soul and spirit might 50
soul and spirit rather 40
soul and spirit shall 125
soul and spirit where 45
soul and spirit which 646
soul and spirit while 54
soul and spirit within 232
soul and spirit world 64
soul and spirit would 143
soul and through which 55
soul and without reason 52
soul and without which 71
soul can aspire after 40
soul can indeed never 51
soul for another world 99
soul for battle thirst 96
soul had almost dwelt 385
soul had already begun 67
soul had already taken 47
soul had formed within 50
soul had gotten grace 107
soul had neither wants 51
soul has always known 52
soul has always stood 52
soul hath seldom dwelt 42
soul his office durst 46
soul its creator found 49
soul may become worthy 43
soul one moment longer 67
soul that canada risks 302
soul that dwells within 396
soul that tastes flesh 40
soul that thirsts after 69
soul was afraid within 49
soul was bitter within 44
soul was deeply moved 237
soul was fainting within 42
soul was hovering above 42
soul was intent would 109
soul was lifted above 86
soul was melted within 75
soul was slowly growing 64
soul was sorely moved 79
soul was sorely tried 43
soul was thought still 66
soul was wholly given 63
soul was without power 66
soul with broken sighs 50
soul with divine grace 47
soul with divine light 90
soul with inward light 41
soul with selves unite 51
soul with sorrow laden 923
soup and matzoh balls 51
soup and messes steaming 109
soup and simmer until 117
soup and tomato juice 50
soup and tomato salad 40
soup and tomato sauce 116
soup and turtle steaks 51
soup was already steaming 47
soup was handed round 167
soup was served first 42
soup with matzoh balls 214
sour and bitter foods 84
sour and bitter fruit 146
sour and bitter juice 151
sour and bitter taste 474
south and eastern parts 442
south and eastern sides 241
south and follow signs 194
south and middle forks 512
south and middle parts 189
south and twelve miles 55
south and twenty miles 100
south for twelve miles 43
south for twenty miles 286
south for warmer weather 96
south had already begun 156
south had hauled round 116
south was another small 95
south was placed under 50
sowing and planting dates 56
sown and gathering where 469
sown with bright spots 46
sown with english grass 137
sown with fodder crops 55
sown with golden stars 110
sown with silver stars 226
sown with various crops 68
sown with various kinds 77
sown with winter crops 159
sown with winter grain 287
span long crawling about 66
spas and swimming pools 79
spat and sucked again 43
speak and accuse caesar 48
speak and through which 53
speak any further about 84
speak for itself about 149
speak for itself alone 101
speak for itself rather 441
speak for itself where 99
speak for itself while 94
speak for itself within 87
speak for myself alone 1482
speak her little piece 40
speak her native tongue 275
speak her thought aloud 40
speak his little piece 64
speak his native tongue 1914
speak not without reason 50
speak our common tongue 317
speak our english tongue 425
speak our native tongue 236
speak out boldly about 89
speak out clearly about 54
speak out freely about 67
speak out loudly about 62
speak out openly about 102
speak out withering words 61
speak out without raising 42
speak out without waiting 40
speak that wicked story 104
speak this building stood 41
speak this thought aloud 57
speak too freely about 76
speak too glibly about 47
speak too highly either 126
speak too loudly about 59
speak too openly about 53
speak with another tongue 47
speak with another voice 100
speak with another woman 66
speak with anyone about 242
speak with anyone whose 52
speak with candor about 94
speak with caution about 65
speak with double tongue 519
speak with forked tongue 1522
speak with greater force 151
speak with greater power 103
speak with greater warmth 47
speak with passion about 363
speak with serious feeling 99
speak with someone about 435
speak with someone whose 42
speak with special force 41
speak with strange feeling 76
speak with tongues which 71
speak with united voice 141
speak with yonder false 47
spear and belted brand 49
spear and shield could 75
spear and shield which 49
spear with greater force 52
spin and parity change 59
spin and spatial parts 47
spin with nuclear spins 49
spit and polish about 40
spot and future price 41
spot and future sales 89
spot and without delay 67
spot for family outings 80
spot for little girls 43
spot had already begun 74
spot has special yield 64
spot has turned white 109
spot that became known 49
spot that morgan would 61
spot that showed signs 48
spot two inches above 44
spot two inches below 99
spot was chosen where 86
spot was reached where 307
spot you caught sight 66
spring and autumn about 45
spring and autumn after 47
spring and autumn alike 87
spring and autumn cleaning 40
spring and autumn could 54
spring and autumn crops 274
spring and autumn every 121
spring and autumn fairs 526
spring and autumn fishing 43
spring and autumn growth 137
spring and autumn large 66
spring and autumn leaves 127
spring and autumn months 3456
spring and autumn often 44
spring and autumn period 147
spring and autumn races 48
spring and autumn rains 838
spring and autumn rather 100
spring and autumn rises 126
spring and autumn rites 138
spring and autumn season 212
spring and autumn since 116
spring and autumn terms 174
spring and autumn tides 82
spring and autumn trade 88
spring and autumn weather 173
spring and autumn which 107
spring and autumn while 59
spring and autumn would 105
spring and better weather 108
spring and boldly swims 138
spring and damper force 272
spring and landed right 53
spring and milder weather 52
spring and motive power 98
spring and plowed under 86
spring and remain until 96
spring and source within 112
spring and stayed until 44
spring and summer about 112
spring and summer after 527
spring and summer again 154
spring and summer appear 77
spring and summer beauty 44
spring and summer bedding 371
spring and summer began 40
spring and summer birds 314
spring and summer bloom 319
spring and summer breaks 147
spring and summer bulbs 212
spring and summer camps 81
spring and summer cause 47
spring and summer clothing 134
spring and summer color 139
spring and summer comes 47
spring and summer could 186
spring and summer crops 731
spring and summer evening 53
spring and summer every 84
spring and summer feeding 250
spring and summer fishing 508
spring and summer flows 181
spring and summer foods 77
spring and summer forms 280
spring and summer found 90
spring and summer goods 217
spring and summer grass 89
spring and summer grazing 420
spring and summer growing 414
spring and summer grows 52
spring and summer growth 1038
spring and summer hours 71
spring and summer hunting 232
spring and summer imply 55
spring and summer large 67
spring and summer leaves 45
spring and summer lines 58
spring and summer melting 95
spring and summer might 92
spring and summer months 51262
spring and summer nesting 96
spring and summer never 51
spring and summer often 73
spring and summer period 783
spring and summer plans 147
spring and summer playing 73
spring and summer pruning 123
spring and summer rains 2098
spring and summer ranges 120
spring and summer rather 91
spring and summer round 47
spring and summer sales 142
spring and summer season 1317
spring and summer selling 46
spring and summer shall 43
spring and summer shows 55
spring and summer since 160
spring and summer skies 106
spring and summer spent 153
spring and summer sport 45
spring and summer terms 1420
spring and summer times 40
spring and summer tours 48
spring and summer trade 60
spring and summer trips 53
spring and summer under 97
spring and summer until 338
spring and summer water 533
spring and summer weather 919
spring and summer weeks 70
spring and summer where 70
spring and summer which 402
spring and summer while 349
spring and summer winds 219
spring and summer woods 169
spring and summer working 98
spring and summer would 577
spring and warmer weather 145
spring and winter breaks 124
spring and winter crops 176
spring and winter forms 183
spring and winter habit 154
spring and winter months 568
spring and winter rains 110
spring and winter season 41
spring and winter terms 67
spring and winter trade 111
spring and winter types 204
spring doth always fresh 272
spring for drinking water 172
spring for summer bloom 209
spring had already begun 89
spring his rattle again 185
spring nor summer beauty 207
spring with greater force 42
spun her around again 161
spun her around until 212
spun her golden threads 54
spun him around again 71
spun him around until 80
spun his swivel chair 84
spying and covert action 43
stab him without mercy 61
stag with golden horns 183
star and divers others 87
star and dwells apart 115
star and pencil plays 172
star and planet within 50
star and system rolling 98
star had already begun 79
star had already risen 59
star that climbs above 99
star that dwells apart 149
star that rested above 112
star that shines above 321
star that should arise 47
star that should guide 40
star that turned black 52
star was already shining 54
stay far enough apart 60
stay for another drink 157
stay for another night 339
stay for another round 42
stay for another season 87
stay for dinner after 322
stay for twelve months 173
stay his feeble steps 69
stay its onward march 68
stay long enough after 85
stay one minute after 64
stay one minute longer 543
stay one moment after 96
stay one moment longer 290
stay one second longer 47
stay out another night 62
stay out without sending 85
stay two nights longer 66
stay with another woman 101
stay with christ rather 46
stay with something until 103
steak and french fried 451
steak and french fries 2522
steak and kidney pudding 4376
steak and oyster sauce 119
steak and seafood house 170
steak and seafood place 81
steak for dinner every 93
steak with french fried 180
steak with french fries 814
steak with pepper sauce 73
steal its brimming flood 51
steam and animal power 64
steam and diesel power 213
steam and liquid water 253
steam and nuclear power 173
steam and oxygen under 70
steam and piston speed 56
steam and return lines 108
steam and return mains 169
steam and return pipes 154
steam and scalding water 218
steam and various gases 103
steam for animal power 59
steam for motive power 271
stem and branch growth 53
stem and branch leaves 168
stem and branch shall 102
stem and cranial nerve 142
stem and feathery leaves 42
stem and narrow leaves 60
stem and sacral region 49
stem and spinal motor 63
stem its violent ingress 48
stem near ground level 82
stem with singular grace 45
step and another landing 142
step and graded index 144
step and looked about 123
step and looked round 42
step and paused again 47
step and stride lengths 156
step and without looking 46
step are listed below 49
step has turned aside 48
step she turned round 107
step that clever woman 55
step that occurs after 66
step that should never 67
step was already taken 250
step was hardly taken 50
step was indeed taken 55
step was thereby taken 76
step with almost every 111
step with anyone since 42
step with common sense 85
step with modern needs 99
step with modern thinking 148
step with modern times 505
step you through creating 139
stings and insect bites 330
stings and spider bites 112
stings are rarely fatal 43
stir and bustle about 166
stir and bustle which 135
stir and simmer until 85
stir and squirm newly 65
stir and strife glows 48
stir and tumult which 58
stir for naught until 87
stir for silver moons 81
stir out before night 117
stir they passed swift 53
stir this mortal frame 49
stir with wooden spoon 282
stop all further action 54
stop all nuclear testing 83
stop all nuclear tests 113
stop all public works 68
stop and admire every 40
stop and another begin 201
stop and become aware 156
stop and detain every 348
stop and listen again 159
stop and listen while 89
stop and neither shall 235
stop and remain still 164
stop and remain where 89
stop and someone opens 88
stop and someone would 41
stop and spirit moves 105
stop and waited until 149
stop and wonder about 415
stop and wonder where 183
stop any absurd story 77
stop any further action 105
stop any further growth 52
stop any further spread 47
stop being anxious about 59
stop being curious about 71
stop doing something which 216
stop eating potato chips 44
stop for another drink 43
stop for another reason 40
stop for coffee breaks 42
stop for cruise ships 129
stop for school buses 131
stop for twelve hours 63
stop gap measure until 107
stop her worrying about 50
stop him worrying about 50
stop his career until 83
stop his flight until 63
stop its further growth 53
stop its further spread 73
stop its onward march 107
stop our onward march 51
stop them except force 64
stop this vicious cycle 379
stop using credit cards 216
stop using fossil fuels 120
stop with merely thinking 180
stop you worrying about 53
string and rubber bands 134
string and wrapping paper 117
string that passes under 41
string that should appear 53
string was passed round 40
string was pulled tight 47
string with little bells 48
string with twenty knots 114
stud and gypsum board 104
stung her tender bosom 47
stung with feelings which 67
such all nature rises 68
such are always found 45
such are ethical truths 104
such are hardly found 52
such are rarely found 67
such bad feelings about 54
such dead authors could 43
such dead matter would 222
such death exists under 50
such has already taken 40
such his attire would 55
such his better right 108
such his desire shall 62
such his inmate might 46
such his unjust dealings 72
such long standing could 53
such low prices would 40
such men placed under 92
such men proves equal 41
such men should engage 111
such men should never 74
such net annual value 123
such net income shall 381
such net income which 46
such net income would 52
such new building shall 48
such new county shall 146
such new duties would 52
such new england towns 61
such new member shall 42
such new shares shall 82
such new states might 94
such old english words 44
such real estate after 49
such real estate could 88
such real estate shall 1674
such real estate taxes 96
such real estate under 73
such real estate until 258
such real estate which 69
such real estate within 120
such real estate would 275
such that almost anything 114
such that almost every 681
such that anyone could 217
such that anyone might 56
such that anyone ought 50
such that anyone would 104
such that common sense 47
such that equity would 90
such that france could 46
such that further delay 131
such that higher doses 55
such that higher level 158
such that higher order 79
such that higher rates 60
such that liquid water 77
such that little change 64
such that little could 105
such that moscow could 48
such that neither could 285
such that neither group 54
such that neither level 79
such that neither party 360
such that neither would 69
such that nobody could 292
such that nobody dared 42
such that nobody would 135
such that prices would 40
such that someone could 93
such that someone might 44
such that standing waves 40
such that thrashing about 41
such that waited every 51
such they should prove 54
such things happen again 117
such things happen every 401
such things happen often 172
such things happen under 40
such things should exist 284
such things should never 245
such things should occur 226
such things should stand 53
such things should still 60
such things simply could 69
such things talked about 162
such things without feeling 110
such things without getting 47
such things without knowing 88
such things without shame 65
such things without thinking 57
such two allied races 42
such use begins after 370
such use except under 57
such was freely given 100
such who became noted 56
sued for actions taken 133
suit and combat boots 45
suit and cowboy boots 242
suit and looked every 42
suit and looked quite 50
suit and matching beret 43
suit and matching heels 74
suit and matching pumps 100
suit and patent leather 241
suit and rubber boots 59
suit and yellow shirt 55
suit and yellow socks 65
suit for actions taken 91
suit for refund after 57
suit for refund based 129
suit his special needs 402
suit his various moods 135
suit its special needs 81
suit our english world 43
suit our little party 61
suit our modern taste 229
suit our special needs 57
suit that seemed coeval 45
suit was barred under 183
suit was stayed pending 40
suit was timely filed 89
suit was without merit 92
suit with matching pumps 121
suit with matching shirt 55
sums for pocket money 53
sums for public works 265
sums that changed hands 52
sunk and another badly 49
sunk her without mercy 56
sunk low through drink 53
suns and double thebes 42
suns and silver moons 59
suns and sultry winds 43
suns and winter snows 197
suns and winter winds 51
suns and worlds which 127
sure and honest lodging 46
sure and simple method 102
sure and stable basis 68
sure and subtle touch 45
sure and unerring guide 126
sure and without doubt 50
sure any teacher would 54
sure but silent force 50
sure each person knows 92
sure had changed since 49
sure has changed since 238
sure hear enough about 84
sure her brother would 136
sure her cousin would 97
sure her family would 115
sure her friend would 115
sure her opinion could 185
sure her reasons would 83
sure her sister would 120
sure his advice would 48
sure his answer would 74
sure his better sense 41
sure his brother would 154
sure his career would 41
sure his cousin would 44
sure his family would 169
sure his friend would 201
sure his master would 158
sure his opinion would 51
sure his readers would 114
sure his sister would 78
sure his strength would 80
sure how anyone could 76
sure our english tongue 41
sure our feelings would 110
sure our friend becky 46
sure our friend would 40
sure our guests would 40
sure our readers would 145
sure she already knows 97
sure she breathed again 92
sure she should begin 71
sure she should never 436
sure she should trust 80
sure she stayed awake 85
sure she thought about 46
sure she wanted anything 64
sure that alfred would 47
sure that almost every 508
sure that andrew would 41
sure that another woman 49
sure that another world 45
sure that another would 77
sure that antonio would 71
sure that anyone could 213
sure that anyone knows 126
sure that anyone really 83
sure that anyone would 280
sure that austria would 148
sure that behind every 50
sure that blacks would 93
sure that brutus would 62
sure that canada would 104
sure that cedric would 68
sure that christ would 88
sure that common sense 85
sure that daniel would 60
sure that donald would 44
sure that dorothy would 51
sure that drinking water 50
sure that duncan would 52
sure that edward would 96
sure that england could 54
sure that england would 459
sure that enough money 153
sure that enough people 156
sure that enough space 78
sure that enough water 66
sure that europe would 78
sure that events would 70
sure that france could 118
sure that france would 601
sure that global warming 56
sure that greene would 44
sure that harold would 40
sure that hitler could 57
sure that hitler would 333
sure that johnny would 60
sure that joseph would 55
sure that julius caesar 46
sure that london would 42
sure that madame would 49
sure that martin would 48
sure that mexico would 52
sure that michael would 141
sure that morgan would 41
sure that moscow would 63
sure that nature would 50
sure that neither party 99
sure that neither would 237
sure that newman would 56
sure that nobody comes 41
sure that nobody could 864
sure that nobody knows 145
sure that nobody makes 41
sure that nobody stole 48
sure that nobody tried 55
sure that nobody would 1050
sure that parker would 43
sure that person knows 105
sure that person would 52
sure that philip would 93
sure that poland would 67
sure that prices would 44
sure that prince could 46
sure that public funds 70
sure that public money 69
sure that rachel would 61
sure that readers would 111
sure that robert would 83
sure that someone could 48
sure that someone knows 186
sure that someone takes 55
sure that someone would 844
sure that something about 86
sure that something awful 119
sure that something could 181
sure that something might 62
sure that something really 48
sure that something which 53
sure that something would 771
sure that soviet russia 41
sure that stalin would 117
sure that unless ralph 52
sure that wagner would 43
sure that walter would 60
sure that whoever takes 52
sure that william would 92
sure that wilson would 89
sure they should never 58
sure they stayed within 48
sure they suited people 43
sure they talked about 99
sure they thought about 57
sure this person knows 59
sure was thought twice 42
sure why anyone would 282
sure you always carry 58
sure you always check 88
sure you answer every 387
sure you clearly state 196
sure you double check 65
sure you should never 75
sure you thought about 58
surf and broken water 55
swam and played about 51
swan and whooping crane 94
sway and totter about 43
sweat and tedious labor 56
sweat and throbbing veins 46
sweat had formed under 41
swim and splash about 90
swinging and rattling about 101
swinging her around until 57
swung and missed again 114
swung her around again 89
swung her around twice 86
swung her around until 200
swung her around while 41
swung her swivel chair 44
swung him around until 45
swung his mighty sword 86
swung his steering wheel 49
swung his swivel chair 263
