sacks containing money to 41
solid boundary where the 45
solid circular shaft is 270
solid circular shaft of 294
solid citizens began to 40
solid cylinder about an 58
solid cylinder which is 59
solid economic basis of 67
solid economic growth in 91
solid elements which the 42
solid evidence about the 359
solid evidence based on 59
solid evidence could be 57
solid evidence linking the 46
solid financial backing of 66
solid financial basis of 50
solid homespun clothing in 53
solid judgment which is 177
solid materials known as 44
solid materials within the 68
solid objection could be 137
solid particle which is 46
solid payments which the 41
solid progress could be 54
solid solutions based on 3074
solid solutions could be 99
solid solutions exist in 62
solid solutions known as 50
solid solutions where the 85
solid solutions within the 81
solid solutions would be 47
solid straight lines in 77
solid surfaces where the 57
solid surfaces within an 53
solid surfaces within the 94
solid triangular piece of 46
solid vertical lines in 181
solve disputes within the 48
solve problems about the 388
solve problems after the 57
solve problems arising in 1128
solve problems based on 655
solve problems faced by 386
solve problems faced in 53
solve problems found in 48
solve problems posed by 624
solve problems posed in 94
solve problems under the 67
solve problems waiting on 52
solve problems where the 314
solve problems which do 97
solve problems which he 103
solve problems which in 81
solve problems which it 110
solve problems which the 316
solve problems which we 138
solve problems while the 48
solve problems within an 51
solve problems within the 809
solve problems would be 51
solve questions about the 53
solve specific kinds of 108
solve specific types of 247
solving activity which is 45
solving activity within the 49
solving approach based on 410
solving approach might be 42
solving approach where the 47
solving approach which is 115
solving approach would be 137
solving involves finding the 93
solving problems about the 156
solving problems arising in 656
solving problems based on 425
solving problems could be 51
solving problems faced by 210
solving problems found in 126
solving problems given in 43
solving problems posed by 303
solving problems under the 54
solving problems where the 237
solving problems which do 62
solving problems which is 49
solving problems which the 165
solving problems which we 53
solving problems within the 555
solving problems would be 58
solving situation where the 43
solving specific kinds of 67
solving specific types of 208
solving strategy based on 157
soothe whatever might be 48
sorry condition while he 56
sorry customer while he 41
sorry economic state of 54
sorry financial state of 43
sorting algorithm based on 445
sorting algorithm could be 46
sorting algorithm known as 167
sorting algorithm which is 46
sound approach would be 133
sound argument based on 150
sound argument could be 282
sound argument which the 56
sound business basis to 41
sound business reason or 43
sound business sense as 40
sound business sense in 60
sound business sense of 117
sound business sense to 261
sound cheerful about it 94
sound condition after the 42
sound currency based on 145
sound decisions about the 920
sound decisions based on 1088
sound decisions could be 55
sound doctrine might be 47
sound doctrine which is 131
sound doctrine which the 99
sound doctrine which we 81
sound economic basis as 42
sound economic basis by 43
sound economic basis in 95
sound economic basis is 88
sound economic basis of 147
sound economic basis on 47
sound economic basis to 102
sound economic footing by 50
sound economic growth in 242
sound economic growth of 223
sound economic reason to 43
sound economic sense in 62
sound economic sense to 459
sound education based on 131
sound education could be 44
sound education within the 43
sound evidence about the 65
sound financial basis as 101
sound financial basis by 169
sound financial basis in 123
sound financial basis is 120
sound financial basis of 198
sound financial basis on 52
sound financial basis the 54
sound financial basis to 65
sound financial footing by 132
sound financial footing in 66
sound financial sense to 72
sound judgment about the 829
sound judgment based on 936
sound judgment could be 94
sound judgment seems to 66
sound judgment shown by 63
sound judgment shown in 43
sound judgment under the 59
sound judgment which he 145
sound judgment which is 263
sound judgment which the 142
sound judgment would be 230
sound melodious shook the 68
sound military views to 57
sound patterning which is 113
sound patterns based on 49
sound patterns found in 45
sound patterns within the 111
sound physical basis of 54
sound policies based on 90
sound pressure field in 138
sound pressure level as 912
sound pressure level at 7077
sound pressure level be 54
sound pressure level by 586
sound pressure level in 7989
sound pressure level is 5439
sound pressure level of 13523
sound pressure level on 937
sound pressure level or 547
sound pressure level re 180
sound pressure level the 215
sound pressure level to 1011
sound pressure waves in 215
sound pressure waves to 168
sound pressure which is 259
sound pressure within the 152
sound pressure would be 154
sound produced after the 42
sound produced within the 165
sound produced would be 74
sound recordings could be 77
sound recordings fixed on 273
sound recordings owned by 526
sound recordings shall be 576
sound recordings under the 211
sound recordings would be 149
sound reduction index is 175
sound reduction index of 1257
sound somewhat alike in 81
sound strategy based on 50
sound suddenly within my 48
sound velocity given by 55
sound velocity which is 131
sound velocity within the 96
sowed magnetic mines in 83
space bordered dimly by 74
space colonies could be 43
space colonies would be 60
space commonly known as 48
space confined within the 92
space directly above it 77
space directly above the 505
space directly below the 335
space directly beneath the 202
space directly under the 389
space embraced within the 55
space enclosed within it 42
space enclosed within the 1241
space formerly given to 44
space formerly known as 69
space formerly taken by 79
space formerly taken up 128
space inclosed within the 256
space included within the 1122
space mentioned above is 44
space normally taken by 67
space normally taken up 80
space occupied within the 50
space occupied would be 103
space platform would be 85
space programs would be 76
space provided above the 80
space provided after the 193
space provided below or 59
space provided below the 391
space provided below to 277
space provided beneath the 55
space provided under the 250
space provided within the 133
space provided write the 518
space relations within the 94
space required within the 60
space required would be 183
space situated above the 95
space slightly above the 50
space vehicles could be 172
space vehicles would be 112
spare capacity could be 131
spare capacity which is 68
spare capacity within the 142
spare capacity would be 77
speaking audience would be 41
speaking bitterly about the 44
speaking canadians would be 47
speaking candidly about the 67
speaking children appear to 48
speaking children begin to 159
speaking children could be 112
speaking children learning to 178
speaking children would be 224
speaking comforting words to 82
speaking directly about the 689
speaking examples could be 44
speaking honestly about the 52
speaking minority within the 93
speaking publicly about it 94
speaking publicly about ms 48
speaking publicly about the 856
speaking settlers began to 94
speaking squarely about it 51
speaking students would be 99
speaking subjects within the 44
speaking symmetry which no 47
speaks bitterly about the 75
speaks candidly about the 135
speaks comforting words to 52
speaks directly about the 310
speaks honestly about the 47
speaks publicly about the 63
speed decreases until it 42
speed decreases until the 69
speed economic growth in 317
speed economic growth is 40
speed electric motor is 115
speed electric motor or 54
speed electric motor to 49
speed increased until the 47
speed increases above the 177
speed increases until it 205
speed increases until the 442
speed increases while the 89
speed induction motor is 103
speed machines where the 47
speed networks based on 58
speed physical layer in 365
speed possible under the 52
speed reduction would be 61
speed required would be 48
speed slightly above the 93
speed slightly below the 77
speed somewhat below the 62
spend daylight hours in 104
spend eighteen hours in 47
spend eighteen months in 353
spend eternity burning in 72
spend eternity either in 70
spend eternity looking at 43
spend fourteen months in 66
spend numerous hours in 46
spend saturday morning in 73
spend saturday night at 264
spend saturday night in 233
spend saturday working at 44
spend taxpayer money on 53
spend taxpayer money to 46
spend thousands where we 62
spend tomorrow night at 90
spend tomorrow night in 81
spend whatever money he 105
spend whatever money is 120
spend whatever money it 59
spent actually working on 99
spent blissful hours in 51
spent eighteen hours in 136
spent eighteen hours on 55
spent eighteen months as 674
spent eighteen months at 460
spent eighteen months in 6884
spent eighteen months of 332
spent eighteen months on 357
spent eighteen weeks in 55
spent entirely within the 186
spent fourteen hours in 181
spent fourteen hours on 53
spent fourteen months as 85
spent fourteen months at 507
spent fourteen months in 2209
spent fourteen months on 130
spent fourteen weeks in 108
spent fourteen weeks on 72
spent infinite pains in 81
spent laborious hours in 63
spent nineteen months as 78
spent nineteen months in 267
spent numerous hours in 173
spent numerous hours on 143
spent saturday evening at 83
spent saturday evening in 48
spent saturday morning at 78
spent saturday morning in 94
spent saturday night at 871
spent saturday night in 686
spent saturday night on 45
spent solitary hours in 64
spent valuable weeks in 44
spent whatever money he 132
sperm contains either an 73
sperm receptor bound to 53
spike activity could be 93
spine injuries occur in 156
split developing within the 43
split occurred after the 110
split occurred within the 1311
split thickness graft is 277
spoke admiringly about the 67
spoke anxiously about the 44
spoke bitterly about the 732
spoke candidly about the 487
spoke casually about the 83
spoke cheerful words of 174
spoke comforting words to 343
spoke directly about the 450
spoke earnestly about the 288
spoke friendly words to 82
spoke gloomily about the 49
spoke honestly about the 84
spoke politely about the 57
spoke publicly about it 110
spoke publicly about the 860
spoke recently about the 108
spoke seriously about the 140
spoke severely about the 45
sponge spicules occur in 47
spore formation within the 45
spots occurred which we 40
spots suddenly light up 42
spread confusion about the 110
spread entirely above the 40
spread illusions about the 126
spread interest taken in 117
spread neurosis began to 138
spread northward until it 48
spread pallidly above us 42
spread scandals about me 60
spread westward until it 171
springs concealed under the 62
staff complain about the 56
staff concerns about the 185
staff directly under the 94
staff education about the 55
staff employed under the 448
staff employed within the 126
staff functions under the 61
staff functions within the 244
staff functions would be 86
staff informed about the 252
staff managers spend the 48
staff officers about the 206
staff officers after the 94
staff officers began to 235
staff officers below the 41
staff officers could be 153
staff officers headed by 45
staff officers might be 42
staff officers serving in 97
staff officers shall be 56
staff officers tried to 227
staff officers under the 117
staff officers within the 74
staff officers working in 46
staff officers would be 235
staff operates under the 65
staff positions could be 45
staff positions under the 107
staff positions within the 519
staff positions would be 156
staff questions about the 86
staff relations within the 101
staff remained loyal to 48
staff required would be 76
staff salaries would be 46
staff turnover could be 56
staff turnover rates in 116
staff turnover rates of 91
staff turnover within the 161
stage business could be 41
stage business which is 86
stage children begin to 441
stage commonly known as 41
stage direction about the 93
stage direction seems to 81
stage direction tells us 514
stage direction which is 50
stage direction would be 54
stage directly under the 81
stage involves helping the 48
stage involves looking at 46
stage involves setting up 44
stage involves testing the 48
stage occurred after the 41
stage persists until the 42
stage processing model of 110
stage suddenly fills to 122
stand anywhere within the 92
stand directly above the 333
stand directly after the 111
stand directly below the 179
stand directly beneath the 384
stand directly under it 42
stand directly under the 947
stand elevated above the 48
stand entirely alone in 126
stand entirely within the 42
stand helpless while the 41
stand inactive while the 95
stand recently taken by 161
stand silently looking at 55
stand silently under the 43
stand silently while the 40
stand slightly above the 514
stand slightly proud of 227
stand solemnly about it 60
stand somewhat above the 251
stand somewhat apart in 91
stand somewhat nearer in 43
stand squarely within the 206
stand straddling about on 70
stand stupidly staring as 94
stand turnover rates in 66
stare remained fixed on 126
staring vacantly about the 44
staring vacantly about us 45
stars consumed after the 70
stars embedded within it 50
stars embedded within the 49
stars glittering above the 56
stars remained fixed in 47
stars revolved about it 58
stars revolved about the 81
stars revolved round it 78
stars revolved round the 154
stars sparkled icily in 40
stars twinkled above the 84
start anywhere within the 173
start directly after the 105
start economic growth in 97
start functioning until the 55
start induction motor is 310
start slightly above the 44
start sometime after the 84
start tomorrow morning at 480
start tomorrow morning on 42
start tomorrow morning to 104
state acquired title to 46
state acquires title to 46
state actively seeks to 100
state activity could be 119
state activity since the 68
state activity which is 152
state activity which it 74
state activity within the 87
state activity would be 114
state actually engaging to 85
state admitted after the 41
state advisory board of 65
state agencies about the 137
state agencies based on 47
state agencies began to 382
state agencies could be 168
state agencies engage in 43
state agencies might be 176
state agencies seeking to 43
state agencies serving the 151
state agencies shall be 269
state agencies since the 91
state agencies under the 598
state agencies within the 287
state agencies working in 132
state agencies would be 603
state alongside israel in 73
state analysis based on 55
state authority after the 44
state authority alter the 89
state authority based on 149
state authority could be 269
state authority might be 64
state authority since the 111
state authority under the 511
state authority which is 213
state authority within the 356
state authority would be 359
state autonomy could be 43
state autonomy within the 165
state autonomy would be 43
state boundary lines in 153
state capitals where the 150
state carriages drawn by 49
state colleges under the 140
state colleges would be 58
state commonly known as 187
state commonly known by 47
state concerns about the 164
state condition after the 54
state condition where the 240
state condition which is 104
state condition would be 50
state containing people of 43
state contains within it 50
state criminal cases in 63
state criminal cases is 133
state criminal cases to 136
state criminal court of 108
state criminal trials by 107
state criminal trials in 46
state criminal trials is 87
state criminal trials to 50
state decisions about the 95
state decisions would be 70
state diffusion bonding of 56
state directly under the 44
state district court in 647
state district court of 285
state district court on 46
state district court to 250
state district judge in 124
state doctrine based on 46
state doctrine would be 144
state education funds to 127
state education would be 64
state elections could be 41
state elections under the 140
state elections where the 41
state elections would be 88
state equations given by 50
state equations given in 55
state finances would be 49
state formation after the 95
state formation based on 193
state formation began in 48
state formation could be 90
state formation seems to 89
state formation since the 90
state formation under the 158
state formation within the 189
state formerly known as 253
state functions could be 137
state functions under the 95
state functions within the 166
state functions would be 100
state gasoline taxes in 107
state gasoline taxes to 57
state highways shall be 43
state highways under the 140
state highways within the 283
state hospital shall be 71
state hospital under the 413
state hospital where he 714
state hospital where the 241
state hospital would be 86
state immunity under the 610
state interest could be 114
state interest under the 164
state interest which is 182
state interest which the 92
state interest worthy of 151
state interest would be 225
state judgment based on 102
state liability board of 242
state liability under the 98
state machines based on 113
state mentioned above is 47
state military force to 41
state monopoly under the 177
state monopoly would be 51
state obtained after the 52
state officers bound by 45
state officers could be 243
state officers named in 41
state officers shall be 237
state officers under the 367
state officers within the 95
state officers would be 106
state officials about the 558
state officials after the 134
state officials appear to 142
state officials based on 99
state officials began to 831
state officials chose to 98
state officials could be 586
state officials found it 123
state officials headed by 48
state officials hoped to 44
state officials known as 113
state officials might be 85
state officials moved to 75
state officials ought to 87
state officials seeking to 269
state officials seems to 197
state officials serving ex 52
state officials shall be 91
state officials since the 154
state officials tried to 508
state officials under the 754
state officials where the 45
state officials within the 197
state officials working in 113
state officials would be 796
state operated under the 48
state operates under the 52
state operates within the 71
state otherwise would be 117
state persists until the 218
state policies aimed at 1077
state policies based on 219
state policies began to 101
state policies could be 133
state policies since the 117
state policies under the 179
state policies within the 138
state policies would be 141
state politics after the 160
state politics began to 100
state politics could be 142
state politics since the 284
state politics under the 60
state politics until the 157
state politics would be 120
state practice seems to 147
state practice since the 164
state practice under the 238
state prisoner could be 63
state prisoner under the 44
state proceeding which in 58
state programs aimed at 286
state programs could be 147
state programs might be 40
state programs under the 172
state programs would be 183
state property could be 162
state property shall be 130
state property taxes in 139
state property taxes on 195
state property taxes to 54
state property under the 337
state property which is 144
state property within the 119
state property would be 255
state provided funds to 77
state provided money to 59
state provides funds to 50
state publishing house in 112
state publishing house to 42
state purchase price of 157
state purchasing agent in 51
state purposes shall be 88
state relations after the 52
state relations based on 374
state relations began to 160
state relations could be 163
state relations might be 40
state relations since the 223
state relations under the 420
state relations within the 566
state relations would be 186
state remained loyal to 153
state remained nearly the 43
state remained still in 73
state remained under the 114
state remained within the 67
state remedies would be 239
state requires proof of 50
state response which is 45
state revenues began to 105
state revenues could be 46
state revenues under the 85
state revenues would be 228
state security court in 82
state security would be 99
state senators ought to 65
state services under the 47
state services would be 119
state situation where the 122
state slightly below the 99
state socialism based on 147
state socialism could be 102
state socialism seems to 50
state socialism under the 194
state socialism which is 170
state socialism would be 174
state socialist model of 204
state statutes aimed at 60
state statutes allow the 207
state statutes appear to 50
state statutes apply to 380
state statutes based on 176
state statutes could be 136
state statutes limit the 349
state statutes refer to 97
state statutes under the 323
state statutes where the 150
state statutes would be 107
state survived until the 65
state therefore needs to 55
state therefore seems to 47
state transfer taxes on 78
state treasurer shall be 577
state treasurer under the 78
state troopers under the 57
state troopers would be 139
state variables appear in 106
state variables based on 221
state variables change in 139
state variables could be 294
state variables given by 46
state variables might be 141
state variables which is 56
state variables within the 284
state variables would be 165
state variations which do 72
staying informed about the 157
staying strictly within the 173
stays constant until the 369
stays constant while the 338
stays constant within the 127
stays entirely within the 361
stays slightly above the 43
stays strictly within the 273
steady attention alone to 127
steady downward drift in 82
steady downward drift of 50
steady downward motion of 46
steady downward trend in 923
steady downward trend of 218
steady economic growth as 100
steady economic growth at 105
steady economic growth in 586
steady economic growth is 183
steady economic growth of 335
steady economic growth to 60
steady electric field is 103
steady electric field of 50
steady expansion since the 59
steady increases since the 55
steady magnetic field at 48
steady magnetic field in 155
steady magnetic field is 497
steady magnetic field of 271
steady magnetic field on 70
steady magnetic field the 63
steady magnetic field to 68
steady overbearing glare of 68
steady pressure until the 197
steady pressure which it 51
steady pressure which the 52
steady pressure within the 44
steady progress after the 56
steady progress could be 116
steady progress since the 294
steady progress under the 312
steady progress until he 58
steady progress until it 59
steady progress until the 214
steady progress which is 78
steady progress which the 130
steady progress within the 90
steady progress would be 50
steady straight lines of 67
steady westward growth of 67
steady westward march of 94
steed exhibits under the 54
steed faltered under me 75
steel capacity would be 119
steel conveyor until the 266
steel cylinder which is 403
steel diaphragm which is 46
steel elevator cable is 42
steel industry after the 324
steel industry based on 803
steel industry began in 130
steel industry began to 1061
steel industry could be 664
steel industry might be 147
steel industry moved to 47
steel industry needs to 70
steel industry ought to 44
steel industry seems to 185
steel industry since the 378
steel industry tends to 43
steel industry today is 103
steel industry tried to 103
steel industry under the 622
steel industry until the 174
steel industry where it 61
steel industry where the 195
steel industry which in 57
steel industry which is 627
steel industry which the 61
steel industry while the 50
steel industry within the 532
steel industry would be 1627
steel products based on 69
steel products could be 182
steel products under the 48
steel products within the 150
steel products would be 188
steel required would be 53
steep concrete steps to 44
steep downward slope in 62
steep downward slope of 117
steep downward trend in 115
steep downward trend of 52
steep hillside above the 608
steep hillside below the 92
steep hillside where the 101
steep inclined plane of 74
steep inclined plane on 44
steep inclines where the 46
steep mountain ranges of 52
steep mountain roads in 54
steep mountain roads to 84
steep mountain sides in 80
steep mountain sides of 50
steep mountain sides or 67
steep mountain sides the 45
steep mountain sides to 124
steep mountain slope in 74
steep mountain slope on 59
steep mountain slope to 69
steep mountain trail to 109
steep negative slope of 58
steep slippery place to 94
steps actually taken by 190
steps actually taken in 124
steps actually taken to 81
steps ascended within the 42
steps backward until he 59
steps continue until the 81
steps involved would be 63
steps mentioned above to 46
steps normally taken by 51
steps normally taken in 61
steps normally taken to 56
steps occupied about an 42
steps outlined above as 44
steps outlined above in 176
steps outlined above is 108
steps outlined above to 314
steps outlined below in 45
steps outlined below to 331
steps outlined later in 62
steps outlined under the 56
steps recently taken by 306
steps recently taken in 54
steps recently taken to 121
steps required under the 119
steps whatever until the 48
stern authority which the 65
stern business killing of 70
stern commands force me 45
stern lectures about the 42
stern passages which he 56
stick inserted under the 100
stiff bristled brush to 41
still abundant cause of 51
still abundant reason to 68
still accepted today as 176
still accepted today by 75
still actively alive in 49
still actively seeking to 79
still actively working at 55
still actively working in 115
still actively working on 285
still actively working to 53
still advanced until he 70
still agitated about the 65
still agitated waves of 53
still annually given by 42
still anxiously waiting to 64
still apparent after the 91
still apparent today in 195
still apparent within the 58
still approach nearer to 67
still argument about the 269
still attached within the 52
still augmenting stream of 68
still backward state of 100
still believed could be 53
still believed today by 43
still believed would be 87
still boyishly proud of 52
still breathless evening the 44
still centered about the 101
still chattering about the 155
still cherishing hopes of 132
still clueless about the 61
still clustering about the 59
still clusters round the 45
still clutched tight in 96
still commonly found in 480
still commonly found on 47
still commonly known as 583
still commonly known by 187
still commonly known in 87
still commonly refer to 85
still complain about it 50
still complain about the 623
still concealed below the 147
still concealed beneath the 193
still concealed under the 193
still concealed within the 218
still concerns about the 257
still confined within the 1594
still confused about it 105
still confused about my 86
still confused about the 1224
still confusion about the 233
still conquering under the 42
still contains echoes of 43
still contains within it 178
still continue about the 99
still continue after the 141
still continue daily to 43
still continue idiots in 59
still continue liable to 65
still continue today in 51
still continue today to 77
still continue under the 443
still continue until the 73
still continue within the 59
still continuing after the 109
still continuing today in 56
still continuing under the 228
still continuing within the 66
still contract under the 58
still crouched under the 78
still darkness round me 49
still declined forming the 72
still deferred until the 45
still delicate state of 43
still detained under the 87
still developing field of 76
still developing under the 41
still developing within the 86
still directly above the 43
still directly owned by 41
still directly ruled by 41
still directly under the 183
still disagree about the 1031
still disputes about the 72
still dominant today in 49
still dominant within the 92
still doubtful about it 94
still doubtful about the 911
still doubtful where the 50
still doubtful which of 54
still earnestly talking in 43
still eighteen miles to 60
still eighteen months to 67
still elevated above the 98
still eligible under the 54
still embedded within the 246
still employed about the 55
still employed after the 81
still employed today by 90
still employed today in 236
still employed today to 52
still employed under the 123
still employed within the 77
still encamped under the 48
still enclosed within it 43
still enclosed within the 1282
still entirely alone in 53
still entirely based on 82
still entirely lacking in 51
still entirely under the 404
still entirely within the 244
still essential parts of 116
still exhibiting signs of 113
still exhibits signs of 64
still expected people to 41
still expected women to 103
still fiercely loyal to 115
still fiercely proud of 69
still flourish today in 50
still flourish under the 64
still followed today by 153
still followed today in 189
still formally under the 118
still fourteen pages to 85
still functioning after the 106
still functioning today as 124
still functioning today in 44
still functioning under the 382
still functioning within the 230
still functions today as 237
still functions today in 107
still functions under the 300
still functions within the 364
still governed under the 242
still grumbled about the 129
still grumbles about the 40
still hankered after an 112
still hankered after it 52
still hankered after the 1365
still harbored about the 48
still harbored dreams of 136
still harbored hopes of 291
still hesitant about the 231
still hesitate about the 47
still hesitating about the 129
still ignorant about the 385
still ignorant where is 73
still immature state of 47
still incensed about the 54
still inclosed within the 107
still included under the 123
still included within the 500
still inhabiting parts of 40
still insecure about the 45
still integral parts of 266
still intenser scorn of 53
still intently fixed on 132
still invariant under the 78
still isolated cases of 75
still languishing under the 240
still loitered about the 70
still markedly below the 59
still markedly fixed me 117
still marketed under the 69
still mightier power of 57
still muscular under the 69
still narrower sense it 47
still narrower sense the 41
still negotiating about the 51
still numerous cases of 75
still numerous class of 72
still nurtured hopes of 109
still observed after the 123
still observed today by 76
still observed today in 165
still observed under the 48
still obviously under the 48
still occupied after the 70
still occupied nearly the 46
still occupied parts of 323
still occupied posts in 43
still occupied today by 63
still occupies pride of 52
still occupies space in 47
still occurred after the 68
still occurred within the 122
still operated today by 49
still operated under the 692
still operated within the 420
still operates today as 133
still operates today in 92
still operates under the 814
still operates within the 571
still partially owned by 46
still partially under the 192
still perceive women as 47
still performing under the 47
still persists about the 100
still persists after the 223
still persists today as 103
still persists today in 314
still persists under the 48
still persists which we 57
still persists within the 90
still pictures could be 63
still pictures taken of 48
still positive about the 71
still possible after the 342
still possible given the 42
still possible since the 81
still possible today to 457
still possible under the 542
still possible where the 49
still possible within the 414
still powerful after the 45
still powerful within the 48
still presents nearly the 106
still prevails about the 125
still prevails today in 218
still prevails under the 56
still prevails within the 69
still problems about the 96
still problems within the 41
still proceeding under the 125
still produced after the 55
still produced today by 65
still produced today in 69
still produced under the 99
still produced within the 85
still produces under the 51
still projecting above the 72
still projects above the 105
still protesting about the 52
still protrude above the 80
still protruding above the 107
still quarreling about the 43
still questions about the 958
still rebuilding after the 88
still recovering after the 56
still regarded china as 62
still regarded japan as 51
still regarded oates as 91
still regarded rather as 42
still regarded russia as 81
still regarded spain as 58
still regarded today as 612
still regarded women as 105
still relevant after the 47
still relevant since the 44
still relevant today as 239
still relevant today in 189
still relevant today is 61
still relevant under the 98
still remained about the 597
still remained above the 441
still remained after the 810
still remained alert to 53
still remained alien to 49
still remained alive in 228
still remained alive to 54
still remained below the 680
still remained beneath the 98
still remained blind to 77
still remained bound by 59
still remained bound to 141
still remained close to 333
still remained could be 84
still remained erect in 64
still remained fixed in 150
still remained fixed on 211
still remained fixed to 62
still remained fresh in 183
still remained leader of 44
still remained liable to 303
still remained looking on 103
still remained loyal to 1712
still remained nearly as 40
still remained nearly at 97
still remained owner of 118
still remained parts of 50
still remained roots of 67
still remained round the 97
still remained seated in 57
still remained seated on 112
still remained short of 49
still remained sitting on 40
still remained small in 78
still remained spots of 49
still remained steady to 57
still remained strong in 214
still remained under the 4052
still remained until the 134
still remained vague in 47
still remained vivid in 52
still remained where he 476
still remained where it 117
still remained where the 78
still remained where we 64
still remained within it 50
still remained within me 61
still remained within the 2493
still remained would be 55
still remember about the 73
still remember looking at 113
still remember looking up 124
still remember parts of 94
still remember sitting at 98
still remember sitting in 599
still remember sitting on 158
still remember today the 49
still remember where it 57
still remember where the 82
still required after the 124
still required proof of 64
still required under the 173
still required users to 45
still requires people to 63
still requires proof of 70
still requires users to 46
still requires women to 63
still resident within the 219
still resolved never to 53
still restless under the 67
still retained about the 48
still retained after the 184
still retained hopes of 178
still retained marks of 138
still retained power to 119
still retained title to 126
still retained under the 285
still retained within the 649
still reticent about the 61
still revolved about the 107
still revolved round the 86
still revolves round the 65
still ruminating about the 52
still scarcely aware of 54
still scarcely begun to 44
still scarcely known in 87
still scarcely known to 110
still seclusion which the 105
still secretly hoped to 53
still seriously lacking in 94
still seriously short of 88
still shuddering under the 49
still silently growing up 42
still simmered below the 67
still simmered beneath the 104
still situated within the 260
still slightly above the 297
still slightly below the 443
still slightly dazed by 86
still slightly short of 46
still slightly under the 90
still slumbering under the 62
still smoldering ashes of 41
still smoldering beneath the 48
still smoldering ruins of 98
still smoldering under the 72
still somewhat above the 267
still somewhat alien to 73
still somewhat below the 451
still somewhat bound by 53
still somewhat dazed by 204
still somewhat lacking in 200
still somewhat lower in 40
still somewhat proud of 77
still somewhat rough in 58
still somewhat short of 292
still somewhat under the 512
still somewhat vague at 41
still somewhat vague in 78
still somewhat wanting in 75
still squabbling about the 46
still squarely within the 60
still staggering round the 44
still staggering under the 601
still standard works of 60
still standard works on 41
still strictly within the 66
still struggle under the 51
still struggling after the 59
still struggling under the 305
still struggling within the 71
still stupidly staring on 42
still subsisting habit of 257
still subsisting under the 91
still subsists after the 51
still subsists under the 209
still subsumed under the 100
still suffered bouts of 52
still suffered under the 456
still sunshiny morning by 52
still supplies water to 160
still survived after the 115
still survived under the 125
still survived until the 46
still survived within the 91
still survives after the 43
still survives beneath the 48
still survives though in 45
still survives today as 145
still survives today in 504
still survives under the 354
still survives within the 75
still traceable under the 53
still troubled about the 292
still unbroken force of 59
still unbroken lines of 80
still unbroken power of 50
still valuable study by 76
still valuable study is 58
still valuable study of 194
still valuable works of 41
still vigorous munro to 133
still wandered about in 66
still wandered about the 208
still wondered about it 87
still wondered about the 543
still wondered where the 54
stock acquired after the 120
stock acquired under an 428
stock acquired under the 573
stock actually owned by 1331
stock declines after the 48
stock declines below the 103
stock directly owned by 109
stock dividend based on 61
stock dividend could be 83
stock dividend equal to 106
stock dividend gives the 160
stock dividend makes the 102
stock dividend might be 50
stock dividend rules of 50
stock dividend shall be 372
stock dividend under the 78
stock dividend which is 247
stock dividend within the 92
stock dividend would be 346
stock employed within the 392
stock exchanges began to 83
stock exchanges could be 91
stock exchanges exist in 111
stock exchanges shall be 119
stock exchanges since the 43
stock exchanges under the 223
stock exchanges where the 484
stock exchanges within the 139
stock exchanges would be 143
stock formerly owned by 209
stock increases above the 68
stock increases after the 50
stock portfolio would be 179
stock purchase plans as 124
stock purchase plans in 293
stock purchase plans is 71
stock purchase plans of 261
stock purchase plans or 205
stock purchase plans to 83
stock purchase price is 83
stock purchase within the 323
stock received based on 46
stock received equal to 259
stock received under the 206
stock received would be 63
stock selection based on 92
stock transfer agent or 85
stock transfer agent to 104
stock transfer books of 981
stock transfer taxes on 65
stock transfer taxes to 46
stock valuation based on 53
stock valuation model in 51
stock valuation model is 192
stole whatever could be 43
stone churches began to 124
stone churches built by 54
stone churches built in 63
stone cloister which the 48
stone directly under the 65
stone formation within the 344
stone fortress built by 81
stone fortress built in 119
stone fortress built on 42
stone fortress known as 43
stone hatchets found in 243
stone monument known as 63
stone monument marking the 133
stone monument marks the 203
stone monument which is 59
stone mountain which he 44
stone pavement under the 65
stone platform above the 170
stone platform under the 65
stone platform where the 56
stone platform which is 70
stone projecting above the 116
stone quarries where the 62
stone quarries within the 41
stone unturned until he 354
stone unturned until the 162
stone unturned until we 106
stony hardness which so 55
stood anxiously below to 47
stood anxiously waiting to 54
stood breathless while the 59
stood clustering about the 96
stood directly above it 59
stood directly above me 50
stood directly above the 336
stood directly below the 200
stood directly beneath it 82
stood directly beneath the 363
stood directly under it 86
stood directly under the 983
stood entirely alone in 195
stood entirely under the 111
stood entirely within the 42
stood gloomily looking on 177
stood helpless while the 111
stood politely aside to 50
stood politely until the 62
stood sedately looking on 53
stood sentinel above the 116
stood silently about me 40
stood silently beneath the 68
stood silently glaring at 42
stood silently holding the 49
stood silently looking at 1100
stood silently looking in 90
stood silently looking on 362
stood silently looking up 106
stood silently round the 62
stood silently staring at 534
stood silently throwing the 44
stood silently under the 94
stood silently until he 41
stood silently until the 148
stood silently waiting to 41
stood silently while he 80
stood silently while the 229
stood slightly above the 143
stood somewhat above the 89
stood somewhat apart in 64
stood somewhat below the 53
stood somewhat lower in 45
stood somewhat nearer to 41
stood squarely within the 187
stood stupidly looking at 94
stood stupidly staring at 182
stood unchanged since the 87
stood unyielding under the 45
stool contains blood or 46
stops abruptly after the 104
stops abruptly where the 109
stops somewhat short of 405
store formerly owned by 157
store managers about the 42
store managers after the 74
store managers would be 99
