sabbath day and hallowed 1303
something that may interest 551
something that may otherwise 42
something that may possibly 249
something that may properly 88
something that may surprise 467
something that not everyone 444
something that one achieves 118
something that one acquires 116
something that one believes 211
something that one inherits 43
something that one normally 42
something that one receives 49
something that our children 89
something that she actually 67
something that she believed 145
something that she believes 129
something that she normally 40
something that she obviously 59
something that she probably 85
something that they actually 144
something that they believed 239
something that they consider 299
something that they expected 47
something that they normally 73
something that they obviously 76
something that they otherwise 149
something that they perceive 187
something that they probably 148
something that they regarded 51
something that they remember 43
something that was accepted 182
something that was achieved 193
something that was acquired 62
something that was actively 60
something that was actually 1003
something that was agreeable 129
something that was apparent 129
something that was attached 68
something that was beautiful 423
something that was believed 109
something that was challenging 60
something that was commonly 87
something that was complete 44
something that was concealed 120
something that was concrete 41
something that was confined 49
something that was constant 52
something that was contrary 462
something that was criminal 47
something that was critical 73
something that was curiously 68
something that was dangerous 214
something that was demanded 75
something that was designed 242
something that was destined 277
something that was developing 69
something that was directly 168
something that was disturbing 105
something that was entirely 853
something that was erroneous 41
something that was essential 539
something that was expected 522
something that was external 42
something that was finished 123
something that was formerly 307
something that was horrible 48
something that was implicit 185
something that was improper 45
something that was included 87
something that was inherent 137
something that was initially 186
something that was integral 46
something that was intended 588
something that was invented 239
something that was mentioned 399
something that was negative 50
something that was normally 74
something that was observed 72
something that was obviously 936
something that was oppressing 69
something that was original 80
something that was otherwise 157
something that was partially 40
something that was patently 149
something that was personal 110
something that was positive 123
something that was possible 446
something that was possibly 83
something that was powerful 62
something that was prepared 70
something that was preventing 41
something that was probably 1162
something that was produced 98
something that was promised 114
something that was properly 60
something that was provided 47
something that was received 93
something that was recently 64
something that was recorded 52
something that was referred 59
something that was regarded 337
something that was rejected 53
something that was relevant 183
something that was reported 64
something that was required 238
something that was reserved 56
something that was resisted 57
something that was scarcely 137
something that was separate 71
something that was seriously 66
something that was shameful 48
something that was slightly 113
something that was somewhat 114
something that was specific 54
something that was strangely 106
something that was stressed 45
something that was strictly 227
something that was struggling 40
something that was suddenly 86
something that was suitable 62
something that was supposed 1987
something that was surprising 106
something that was terrible 101
something that was terribly 219
something that was terrifying 86
something that was uncommon 67
something that was uniquely 514
something that was unlikely 125
something that was urgently 40
something that was valuable 340
something that was worthless 75
something that you actively 44
something that you actually 334
something that you associate 87
something that you believed 97
something that you consider 510
something that you disagree 87
something that you discover 64
something that you expected 50
something that you honestly 41
something that you mentioned 49
something that you normally 197
something that you obviously 43
something that you otherwise 55
something that you perceive 200
something that you practice 45
something that you probably 554
something that you promised 46
something that you remember 194
something that you yourself 646
something they are entitled 164
something they are expected 65
something they are prepared 52
something they are probably 42
something they are required 65
something they are supposed 236
something they are unlikely 64
something they can actually 128
something they can identify 173
something they can remember 70
something they had acquired 41
something they had actually 97
something they had believed 41
something they had expected 60
something they had probably 43
something they had promised 50
something they had recently 53
something was being achieved 52
something was being concealed 220
something was being demanded 103
something was being prepared 432
something was going seriously 86
something was going terribly 195
something was not entirely 63
something was not finished 55
something was not possible 65
something was not speedily 58
something weak and helpless 48
something weak and shameful 80
something wet and slippery 71
something with her materials 52
something with his property 111
something with that property 43
something you are actually 46
something you are allergic 56
something you are conscious 52
something you are entitled 86
something you are expected 64
something you are involved 55
something you are prepared 64
something you are probably 68
something you are required 58
something you are struggling 47
something you are supposed 286
something you are unlikely 73
something you can actually 616
something you can consider 56
something you can continue 49
something you can delegate 68
something you can describe 116
something you can discover 57
something you can identify 136
something you can overcome 137
something you can practice 257
something you can probably 83
something you can purchase 66
something you can quantify 48
something you can remember 330
something you can tolerate 53
something you did recently 70
something you did yourself 76
something you may consider 44
something you see everyday 56
sooner dead than threatened 60
sooner did she discover 45
sooner did she perceive 501
sooner did they approach 115
sooner did they discover 189
sooner did they perceive 573
sooner did this suspicion 103
sooner did this ungracious 79
sooner die than continue 41
sooner die than disgrace 105
sooner does any province 103
sooner had his elevation 89
sooner had his subjects 88
sooner had she accepted 52
sooner had she departed 137
sooner had she embraced 70
sooner had she extorted 71
sooner had she finished 1051
sooner had she mentioned 82
sooner had she obtained 93
sooner had she received 275
sooner had she regained 115
sooner had she replaced 49
sooner had she resolved 40
sooner had she returned 407
sooner had that happened 129
sooner had they achieved 66
sooner had they acquired 57
sooner had they advanced 62
sooner had they alighted 126
sooner had they anchored 63
sooner had they attained 87
sooner had they departed 478
sooner had they embarked 103
sooner had they exchanged 56
sooner had they finished 715
sooner had they obtained 294
sooner had they occupied 84
sooner had they received 298
sooner had they regained 81
sooner had they returned 686
sooner had they unpacked 50
sooner had they vanished 42
sooner had they withdrawn 73
sooner had this happened 560
sooner had this luckless 52
sooner had this minister 64
sooner had this occurred 205
sooner had you finished 71
sooner has she finished 61
sooner has this conscious 46
sooner has this happened 69
sooner saw that nobleman 53
sooner see his daughter 83
sooner than her mistress 231
sooner than his opponent 58
sooner than his provision 43
sooner than she actually 42
sooner than she expected 2114
sooner than she imagined 44
sooner than she intended 164
sooner than she otherwise 156
sooner than she supposed 87
sooner than sue expected 48
sooner than that boldness 55
sooner than they actually 378
sooner than they expected 2547
sooner than they imagined 62
sooner than they intended 438
sooner than they normally 101
sooner than they otherwise 1257
sooner than they probably 40
sooner than thou fanciest 40
sooner than was actually 169
sooner than was agreeable 72
sooner than was expected 4978
sooner than was formerly 86
sooner than was intended 807
sooner than was possible 110
sooner than was required 44
sooner than you expected 1563
sooner than you intended 330
sooner than you normally 46
sooner than you otherwise 145
sooner they are disposed 54
sooner they are embarked 48
sooner they are resolved 58
sooner was his identity 66
sooner was his intention 54
sooner was his presence 51
sooner was one obstacle 41
sooner was she descried 89
sooner was she informed 147
sooner was she relieved 83
sooner was this achieved 60
sooner was this business 121
sooner was this ceremony 116
sooner was this effected 493
sooner was this finished 78
sooner was this horrible 44
sooner was this movement 84
sooner was this observed 171
sooner was this operation 58
sooner was this proposal 56
sooner was this rebellion 48
sooner was this resolved 106
sooner was this sentence 52
sooner was war declared 275
sooner you are prepared 271
sooner you can identify 99
sooner you get yourself 84
soothed her with caresses 72
soothed her with promises 41
soothed him with caresses 40
soothed him with promises 143
soothed them with promises 45
sorely let and hindered 155
sorely try our patience 48
sorely vex his numerous 52
sorrow and too beautiful 53
sorrow can not overcome 74
sorrow for her children 82
sorrow for her condition 54
sorrow for her daughter 121
sorrow for her departed 80
sorrow for her distress 167
sorrow for her relative 49
sorrow for her sufferings 86
sorrow for his condition 62
sorrow for his daughter 82
sorrow for his departed 164
sorrow for his intended 44
sorrow for his lordship 59
sorrow for his misdeeds 95
sorrow for his sickness 47
sorrow for his sufferings 49
sorrow for his supposed 44
sorrow for his untimely 179
sorrow for our departed 40
sorrow for you overmuch 47
sorrow has not blighted 60
sorrow saw his sickness 102
sorrow she had incurred 68
sorrow she had suffered 106
sorrow that had befallen 295
sorrow that had darkened 45
sorrow that has befallen 186
sorrow that has burdened 45
sorrow was not lessened 45
sorted out and analyzed 273
sorted out and assessed 93
sorted out and assigned 352
sorted out and directed 45
sorted out and disposed 107
sorted out and everyone 96
sorted out and examined 195
sorted out and prepared 101
sorted out and properly 132
sorted out and rearranged 186
sorted out and recorded 112
sorted out and rejected 115
sorted out and replaced 85
sorted out and resolved 202
sorted out and returned 267
sorted out and selected 110
sorted out her problems 40
sorted out his personal 60
sorted out his problems 64
sought and any asserted 44
sought and got approval 51
sought and had obtained 88
sought and has achieved 87
sought and his judgment 41
sought and its adequacy 46
sought and was accorded 71
sought and won approval 124
sought are not relevant 121
sought but not achieved 62
sought but not attained 54
sought but not detected 157
sought but not obtained 236
sought can not possibly 72
sought for aid wherever 66
sought for and accepted 80
sought for and achieved 215
sought for and acquired 173
sought for and agreeable 74
sought for and arrested 41
sought for and attained 190
sought for and attended 72
sought for and believed 66
sought for and demanded 65
sought for and devoured 67
sought for and educated 268
sought for and employed 93
sought for and examined 125
sought for and excluded 42
sought for and expected 171
sought for and followed 91
sought for and imagined 62
sought for and increased 54
sought for and isolated 40
sought for and obtained 2060
sought for and prepared 42
sought for and procured 188
sought for and punished 43
sought for and received 293
sought for and recorded 64
sought for and regarded 67
sought for and remedied 92
sought for and reported 84
sought for and rewarded 40
sought for and selected 105
sought for and supposed 50
sought for and treasured 95
sought for and welcomed 110
sought for her daughter 70
sought for his children 50
sought for his daughter 81
sought for new supplies 47
sought for nor obtained 50
sought for this condition 40
sought for with eagerness 160
sought god for direction 43
sought her out whenever 47
sought her with eagerness 40
sought him out whenever 76
sought him out wherever 44
sought his own identity 42
sought his own interest 172
sought his own personal 181
sought his own quarters 59
sought his own salvation 91
sought his own solutions 40
sought its own identity 61
sought its own interest 52
sought long and anxiously 110
sought long and earnestly 189
sought out all possible 86
sought out and absorbed 44
sought out and accepted 228
sought out and acquired 280
sought out and analyzed 146
sought out and arrested 450
sought out and assisted 109
sought out and attached 42
sought out and attacked 672
sought out and attended 122
sought out and captured 216
sought out and compared 90
sought out and consumed 135
sought out and devoured 136
sought out and educated 48
sought out and embraced 214
sought out and employed 564
sought out and enforced 41
sought out and examined 774
sought out and executed 418
sought out and explored 183
sought out and followed 434
sought out and included 167
sought out and listened 311
sought out and murdered 311
sought out and nurtured 116
sought out and observed 151
sought out and obtained 708
sought out and occupied 64
sought out and prepared 125
sought out and produced 92
sought out and promoted 294
sought out and provided 222
sought out and publicly 43
sought out and punished 2216
sought out and ransomed 164
sought out and received 572
sought out and recorded 484
sought out and relieved 417
sought out and remedied 179
sought out and rendered 84
sought out and reported 74
sought out and restored 242
sought out and retained 143
sought out and returned 160
sought out and rewarded 336
sought out and selected 422
sought out and severely 108
sought out and summoned 48
sought out and supplied 41
sought out and treasured 117
sought out and utilized 390
sought out and welcomed 380
sought out for guidance 116
sought out her daughter 65
sought out her favorite 59
sought out his comrades 43
sought out his daughter 69
sought out his eurydice 47
sought out his favorite 78
sought out his friendly 84
sought out his opponent 53
sought out his prisoner 92
sought out his services 118
sought out new channels 57
sought out raw materials 47
sought them out wherever 54
sought was her promotion 120
sought was not attained 80
sought was not forthcoming 156
sought was not relevant 43
sought with all possible 71
sounding out each syllable 277
sounds and all external 243
sounds are being produced 358
sounds are being recorded 46
sounds are her servants 88
sounds are not confined 64
sounds are not directly 60
sounds are not distinct 44
sounds are not entirely 45
sounds are not included 47
sounds are not normally 72
sounds are not produced 458
sounds are not properly 45
sounds are not uncommon 66
sounds are thus produced 63
sounds are too volatile 392
sounds that are actually 106
sounds that are agreeable 101
sounds that are combined 121
sounds that are commonly 85
sounds that are directly 44
sounds that are employed 139
sounds that are essential 56
sounds that are included 44
sounds that are intended 74
sounds that are normally 160
sounds that are otherwise 126
sounds that are possible 99
sounds that are produced 2966
sounds that are received 54
sounds that are recorded 233
sounds that are relevant 62
sounds that are required 76
sounds that are somewhat 185
sounds that are specific 41
sounds that are supposed 95
sounds that had awakened 125
sounds that had followed 44
sounds that had obtained 97
sounds that may indicate 281
sounds that sang farewell 175
sounds that they produced 109
sounds they are intended 76
sounds they are supposed 98
source all this mischief 50
source and are directed 48
source and are therefore 241
source and can therefore 56
source and for whatever 61
source and its authority 55
source and its branches 52
source and its contents 53
source and its direction 77
source and its distance 281
source and its immediate 45
source and its internal 64
source and its possible 51
source and its potential 51
source and its receiver 50
source and its ultimate 91
source and one detector 50
source and one receiver 49
source and that therefore 41
source and was therefore 52
source area was probably 47
source are not included 41
source can not possibly 45
source can not therefore 44
source did not indicate 50
source does not coincide 63
source does not generate 53
source does not identify 80
source does not indicate 339
source does not normally 43
source does not preclude 46
source for all materials 47
source for all military 42
source for all students 151
source for any biography 53
source for any historian 40
source for atp synthesis 183
source for each document 70
source for his analysis 61
source for his argument 55
source for his assertion 120
source for his biography 170
source for his comments 42
source for his doctrine 70
source for his personal 46
source for his quotation 47
source for his treatment 78
source for its authority 41
source for its operation 82
source for new business 131
source for new insights 46
source for new products 96
source for new recruits 44
source for our analysis 68
source for our purposes 133
source for raw materials 619
source for this activity 127
source for this analysis 262
source for this anecdote 279
source for this approach 144
source for this argument 170
source for this assertion 675
source for this attitude 68
source for this biography 138
source for this campaign 69
source for this confusion 40
source for this doctrine 133
source for this document 515
source for this estimate 142
source for this evidence 44
source for this exercise 79
source for this fragment 63
source for this incident 307
source for this metaphor 53
source for this movement 64
source for this organism 65
source for this practice 116
source for this quotation 878
source for this sentence 97
source for this tradition 194
source has not survived 44
source that can generate 96
source that had provided 46
source that has received 61
source that has recently 43
source that was somewhat 40
source they are obtained 76
source was not apparent 60
source was not detected 78
source was not entirely 41
source was not included 61
source was not mentioned 42
source was not relevant 50
source who had provided 45
source who has obtained 63
source who was involved 40
source with its internal 67
soybean and its products 121
soybean oil and rapeseed 115
spaces and are therefore 54
spaces are being designed 57
spaces are not designed 49
spaces are not entirely 57
spaces are not included 184
spaces are not occupied 57
spaces are not provided 72
spaces are not required 153
spaces are now occupied 46
spaces can not parallel 141
spaces for all children 105
spaces that are actually 55
spaces that are designed 149
spaces that are enclosed 88
spaces that are entirely 41
spaces that are essential 60
spaces that are infinite 66
spaces that are normally 102
spaces that are occupied 159
spaces that are otherwise 61
spaces that are provided 70
spaces that are required 89
spaces that are suitable 48
spaces that are supposed 87
spaces that are visually 41
spaces that they occupied 127
spaces they had occupied 60
spanking she had received 60
spared for his education 41
spared for set treatises 59
spared him any struggle 40
spared him that reproach 66
spared not her treasures 43
spares and raw materials 228
spasms are not uncommon 55
spatial and its temporal 78
spatial and long temporal 123
spatial and low temporal 103
spatial and not temporal 216
spatial and one spectral 97
spatial and one temporal 894
spatial and two temporal 104
spatial but not temporal 155
spawning was not observed 49
speaker and her audience 361
speaker and her companion 91
speaker and his attitude 63
speaker and his audience 5834
speaker and his auditors 138
speaker and his companion 330
speaker and his listener 196
speaker and his mistress 75
speaker and his neighbor 69
speaker and his opponent 68
speaker and his situation 97
speaker and his speeches 62
speaker and its audience 494
speaker and its specific 208
speaker and one listener 96
speaker can not identify 57
speaker can not maintain 49
speaker can not possibly 126
speaker can not remember 82
speaker did not actually 74
speaker did not consider 44
speaker did not disguise 46
speaker did not hesitate 55
speaker does not actually 214
speaker does not consider 112
speaker does not continue 47
speaker does not describe 50
speaker does not directly 78
speaker does not hesitate 49
speaker does not identify 107
speaker does not indicate 81
speaker does not normally 81
speaker does not perceive 43
speaker does not remember 55
speaker had not intended 47
speaker has not finished 109
speaker has not reserved 40
speaker was too flattering 49
speaker who had preceded 182
speaker who has acquired 69
speaker who has mastered 80
speaker who has preceded 83
speaker who has prepared 73
speaker who was addressing 83
speaker with his audience 153
special area for children 96
special ban and deprived 84
special bed and breakfast 67
special but not uncommon 54
special car was attached 92
special day for children 96
special day for everyone 56
special day for religious 44
special for each separate 53
special law was required 111
special meal was prepared 120
special song was composed 53
special tax and financial 52
special tax for education 76
special tax was assessed 53
special that had happened 40
special things that happened 95
special way with children 119
specie they had received 474
speech act and therefore 53
speech and are therefore 147
speech and can therefore 48
speech and due humility 72
speech and his audience 44
speech and his gestures 73
speech and his industry 107
speech and his interest 45
speech and its aftermath 140
speech and its contents 61
speech and its delivery 104
speech and its functioning 49
speech and its immediate 44
speech and its inherent 41
speech and its possible 65
speech and its probable 86
speech and its reception 289
speech and that therefore 43
speech and then returned 40
speech and was followed 124
speech and was therefore 117
speech and with swallowing 40
speech are not entirely 44
speech are not included 42
speech are not produced 43
speech are not uncommon 57
speech can not describe 72
speech can not possibly 140
speech can not properly 78
speech did not conclude 40
speech did not convince 57
speech did not indicate 112
speech does not coincide 43
speech does not directly 47
speech does not disappear 63
speech does not indicate 142
speech does not manifest 52
speech does not preclude 57
speech does not resemble 51
speech for all children 50
speech for all citizens 72
speech for all occasions 222
speech for that unspoken 327
speech had its intended 141
speech had not improved 45
speech had yet attained 45
speech has not survived 126
speech not being required 65
speech not too affected 40
speech she had prepared 437
speech she had rehearsed 212
speech she was supposed 42
speech that has remained 52
speech that was actually 55
speech that was critical 64
speech that was designed 70
speech that was expected 93
speech that was intended 127
speech that was probably 46
speech that was received 116
speech that was recorded 67
speech that was reported 127
speech that was somewhat 58
speech that was supposed 110
speech they had prepared 44
speech was being abridged 49
speech was being prepared 134
speech was being received 69
speech was being recorded 81
speech was not absolute 83
speech was not actually 80
speech was not affected 339
speech was not confined 101
speech was not convincing 43
speech was not designed 44
speech was not directed 112
speech was not directly 70
speech was not eloquent 75
speech was not entirely 208
speech was not entitled 77
speech was not expected 42
speech was not finished 95
speech was not followed 63
speech was not formally 68
speech was not impaired 48
speech was not included 124
speech was not intended 257
speech was not involved 47
speech was not mentioned 46
speech was not possible 77
speech was not prepared 41
speech was not received 118
speech was not recorded 447
speech was not referred 150
speech was not regarded 63
speech was not reported 510
speech was not required 43
speech was thus reported 46
speech with him concerning 51
speech with its original 101
speech with this sentence 56
speeding with this velocity 72
speeds and air pollution 43
speeds and are therefore 65
speeds are not constant 47
speeds are not essential 58
speeds are not possible 118
speeds are not required 167
speeds are then referred 45
speeds for each assembly 47
speeds than are possible 175
speeds than was possible 55
speeds that are possible 97
speeds that are required 40
speeds that can approach 43
speedy and can overcome 52
speedy and due execution 145
speedy and easy delivery 55
speedy and easy recovery 56
spelling and math contests 63
spelling does not indicate 88
spelling them out syllable 62
spells are not uncommon 111
spells out this argument 113
spending all day saturday 214
spending all her energies 121
spending all his energies 345
spending all his holidays 90
spending all his property 41
spending all its energies 70
spending all our energies 129
spending and low interest 96
spending and new programs 54
spending and tax decisions 439
spending and tax increases 415
spending and tax policies 1716
spending and tax programs 396
spending and tax receipts 159
spending and tax reduction 74
spending and tax revenues 867
spending can not continue 53
spending for air pollution 63
spending for all programs 107
spending for all purposes 296
spending for each category 113
spending for new programs 53
spending for war purposes 55
spending goes for education 42
spending has not increased 83
spending that has occurred 58
spends all his energies 147
spends all his holidays 61
spends all its energies 114
spends with each customer 47
spends with her children 231
spends with his children 206
spends with his mistress 53
sphere and its contents 56
sphere for her energies 42
sphere for his activity 118
sphere for his energies 164
sphere for his exertions 88
sphere for his restless 48
sphere for its activity 56
sphere for its exercise 301
sphere for its exertions 54
sphere that she occupies 45
sphere they had occupied 58
sphere was not entirely 56
spices and raw materials 59
spices they had prepared 450
spider she had captured 40
spikes are not followed 54
spikes that are produced 49
spilling all its contents 55
spilling out its contents 135
spills and air pollution 60
spills out its contents 40
spinal and head injuries 243
spiral that was destroying 41
spirit all was desolate 49
spirit and are therefore 113
spirit and has followed 100
spirit and his attitude 75
spirit and his capacity 56
spirit and his doctrine 43
spirit and his interest 116
spirit and his personal 51
spirit and his physical 70
spirit and his presence 60
spirit and his profound 50
spirit and his solitude 167
spirit and its activity 69
spirit and its capacity 132
spirit and its critical 70
spirit and its essential 52
spirit and its interest 48
spirit and its intimate 54
spirit and its physical 42
spirit and its potential 95
spirit and its practice 43
spirit and its products 59
spirit and its relations 78
spirit and its tendency 64
spirit and that emulation 96
spirit and that tendency 52
spirit and that therefore 54
spirit and was therefore 54
spirit and was troubled 736
spirit and with complete 40
spirit and yet original 45
spirit are all essential 49
spirit are all involved 44
spirit are not entirely 57
spirit are not separate 296
spirit are two distinct 67
spirit are two separate 58
spirit bear that uncreated 47
spirit can not conceive 58
spirit can not flourish 45
spirit can not overcome 67
spirit can not possibly 161
spirit can not separate 46
spirit can not tolerate 121
spirit did not continue 55
spirit did not disappear 89
spirit did not entirely 44
spirit did not hesitate 45
spirit did not manifest 107
spirit does not dominate 41
spirit does not manifest 159
spirit does not perceive 47
spirit for all eternity 49
spirit for his entrance 56
spirit for his minister 57
spirit had not departed 45
spirit had not entirely 46
spirit had not remained 64
spirit had not suffered 48
spirit has not suffered 46
spirit has not vanished 51
spirit she was mistress 63
spirit than his situation 57
spirit than was expected 87
spirit than was possible 94
spirit that are essential 42
spirit that for temporal 47
spirit that had actuated 104
spirit that had animated 1056
spirit that had captured 57
spirit that had crippled 120
spirit that had dictated 114
spirit that had directed 43
spirit that had followed 45
spirit that had formerly 103
spirit that had governed 74
spirit that had impelled 60
spirit that had informed 135
spirit that had inspired 690
spirit that had permeated 56
spirit that had pervaded 128
spirit that had presided 64
spirit that had produced 250
spirit that had prompted 363
spirit that had recently 61
spirit that had returned 45
spirit that had survived 43
spirit that has actuated 156
spirit that has animated 572
spirit that has attained 73
spirit that has departed 51
spirit that has dictated 64
spirit that has governed 43
spirit that has informed 60
spirit that has inspired 287
spirit that has permeated 77
spirit that has pervaded 91
spirit that has presided 40
spirit that has produced 124
spirit that has prompted 228
spirit that has remained 44
spirit that has resulted 69
spirit that has survived 66
spirit that has wandered 174
spirit that lay struggling 47
spirit that may surprise 78
spirit that now animated 191
spirit that now animates 70
spirit that now pervades 47
spirit that now prevails 104
spirit that she resisted 58
spirit that they believed 47
spirit that this attitude 61
spirit that was believed 105
spirit that was destined 138
spirit that was destroying 47
spirit that was developing 75
spirit that was dominant 64
spirit that was earnestly 120
spirit that was embodied 55
spirit that was intended 73
spirit that was manifest 56
spirit that was prevailing 57
spirit that was required 56
spirit that was supposed 226
spirit was not confined 693
spirit was not dampened 61
spirit was not destined 52
spirit was not entirely 460
spirit was not impaired 94
spirit was not prepared 66
spirit was not quenched 127
spirit was not steadfast 335
spirit was not surprising 54
spirit was too complete 80
spirit was too powerful 67
spirit was too restless 56
spirit was too vigorous 49
spirit was yet unbroken 52
spirit who has attained 58
spirit who long prompted 72
spirit who was believed 74
spirit who was supposed 116
spirit with his subjects 68
spirit with its emphasis 58
spirit with its undulating 58
spleen are both enlarged 80
spleen are not enlarged 587
spleen are not palpable 255
spleen are not uncommon 125
spleen tip was palpable 90
spleen was not enlarged 395
spleen was not palpable 2702
splits off and projects 69
splits that had occurred 109
spoiling things for everyone 45
spoils they had acquired 87
spoils they had captured 137
spoils they had obtained 117
spoken and has forborne 45
spoken and sung passages 55
spoken she had listened 48
spoken was not intended 125
spoken with her daughter 73
spoken with her recently 41
spoken with him concerning 84
spoken with him recently 64
spoken with his daughter 61
spoken with that attorney 45
spoken with them concerning 59
spores and are therefore 57
spores are being produced 69
spores are not affected 91
spores are not produced 159
spores are not uncommon 55
spores that are produced 265
spores that can withstand 50
sporting with his children 41
sports and his pleasures 57
sports and with pressure 206
sports are big business 281
sports are not included 51
sports did not interest 49
sports for all children 40
sports for all students 62
spouse and all children 409
spouse and any children 891
spouse and are included 50
spouse and her children 356
spouse and his children 644
spouse and our children 159
spouse and two children 2088
spouse and with children 158
spouse are both employed 60
spouse are not eligible 89
spouse are not included 42
spouse can not transfer 49
spouse does not exercise 98
spouse does not transfer 50
spouse for her daughter 45
spouse for her lifetime 53
spouse for his daughter 100
spouse for tax purposes 49
spouse has any interest 75
spouse has not attained 45
spouse has not received 45
spouse was not employed 73
spouse was not entitled 201
spouse was not required 40
spouse who has attained 137
spouse who has children 47
spouse who has obtained 84
spouse who has received 137
spouse who has suffered 86
spouse who was entitled 52
spouse with two children 47
sprawl and air pollution 50
spraying them with kerosene 50
spreading death and confusion 78
spreading death and disaster 41
spreading fear and confusion 65
spreading joy and gladness 41
spreading out its branches 222
spreading out its contents 99
spreads out and advances 40
spreads out and occupies 56
spreads out and vibrates 42
spreads out for hundreds 250
spreads out its branches 673
spruce and fir pulpwood 277
squads that had murdered 48
square and its diagonals 335
square and its environs 116
square and its immediate 128
square and its vicinity 131
square and one circular 74
square are not uncommon 95
square cap and surplice 197
square deal for everyone 103
square east end replaced 42
square has two diagonals 53
square jaw and slightly 44
square jaw and straight 141
square law for electric 96
square law for magnetic 82
square law with distance 107
square pan with nonstick 152
square that was occupied 43
square with his practice 49
square with its diagonals 188
square with its fountain 166
square with this reprieve 45
square with two diagonals 65
squaws and his children 56
squaws and two children 54
squire and his daughter 130
squire and his facetious 80
squire and his relations 903
squire and his servants 124
squire was thus employed 43
squire you can possibly 54
stabbing them with bayonets 118
stable and are therefore 107
stable and are unlikely 61
stable and can continue 43
stable and can therefore 159
stable and can tolerate 100
stable and can withstand 229
stable and has remained 59
stable and low inflation 223
stable and low interest 56
stable and may therefore 48
stable and not affected 119
stable and not volatile 43
stable and one unstable 841
stable and two unstable 169
stable and yet flexible 56
stable for all positive 279
stable for all possible 151
stable for and unstable 144
stable for any positive 113
stable for his favorite 91
stable than that obtained 122
stable than that produced 101
stable than they actually 54
stable than they otherwise 49
stable than two isolated 89
stable than two separate 50
stable was now provided 60
staged his own kidnapping 99
stages and are therefore 90
stages and not suddenly 82
stages and with adequate 63
stages are not absolute 78
stages are not affected 71
stages are not directly 44
stages are not discrete 456
stages are not distinct 133
stages are not entirely 101
stages are not included 69
stages are not intended 46
stages are not mutually 473
stages are not observed 47
stages are not required 64
stages are not separate 171
stages are not strictly 124
stages may not converge 46
stages our new activity 41
stages that all children 156
stages that are commonly 40
stages that are critical 61
stages that are followed 55
stages that are involved 226
stages that are normally 46
stages that are relevant 68
stages that are required 130
stages that had preceded 57
staining for gus activity 57
staining was not detected 91
staining was not observed 282
staining with this antibody 126
stains are not specific 87
stains are not suitable 50
stains that are specific 52
stairs and she followed 98
stairs and was severely 48
stairs that lead directly 41
stairs that led directly 189
stairs that led downward 81
stairs that led straight 114
stairs with her suitcase 80
stairs with his daughter 40
stairs with his suitcase 64
staked all his fortunes 64
staked her own salvation 98
staked out and defended 122
staked out and occupied 187
staked out and recorded 112
stakes for all involved 55
stakes that are involved 300
stamping out all vestiges 85
stamps are not accepted 108
stamps are not required 87
stance does not preclude 102
stance was not entirely 80
stance was not surprising 48
standing and his business 42
standing and his personal 194
standing and lying positions 316
standing and was therefore 41
standing for and exhibiting 73
standing for any nonsense 80
standing for his likeness 58
standing for his portrait 127
standing for his vanished 55
standing for real essences 72
standing may not litigate 60
standing was not affected 45
standing was not confined 47
standing who had attended 184
standing with eye directed 102
standing with head slightly 42
standing with her children 101
standing with her daughter 63
standing with her shoulder 45
standing with her suitcase 43
standing with his comrades 85
standing with his daughter 111
standing with his employer 90
standing with his forefeet 41
standing with his forepaws 48
standing with his overcoat 51
standing with his shoulder 117
standing with his subjects 45
standing with his superiors 373
standing with its shoulder 63
standing with one shoulder 109
stands are not uncommon 49
stands dead and harmless 177
stands for all humanity 169
stands for all possible 300
stands for and believes 392
stands for and embodies 174
stands for any aromatic 116
stands for any constant 83
stands for any possible 152
stands for any quantity 144
stands for any sentence 99
stands for any sequence 316
stands for any specific 53
stands for its opposite 104
stands for its referent 46
stands for one molecule 282
stands for two distinct 280
stands for web services 201
stands head and shoulder 244
stands out and attracts 176
stands out and deserves 51
stands out with clearness 89
stands out with convincing 50
stands with head slightly 41
stands with her children 81
stands with her daughter 89
stands with his forefeet 48
stands with his forefinger 42
stands with his forelegs 59
stands with its essential 87
stands with our stewards 42
starch does not dissolve 131
stared long and earnestly 178
stared long and intently 70
stared long and silently 80
starting and end positions 112
starting and end products 140
starting any new business 130
starting any new exercise 184
starting any new projects 48
starting her own business 1304
starting her own consulting 98
starting her own practice 71
starting his law practice 121
starting his own business 4643
starting his own consulting 128
starting his own magazine 260
starting his own practice 275
starting his own publishing 71
starting now and continuing 80
starting our own business 236
starting with all possible 47
starting with any velocity 50
starting with our children 42
starting with raw materials 261
starts and new beginnings 144
starts her own business 161
starts his own business 300
starts low and increases 281
starts with all variables 163
starts with job analysis 95
starts with raw materials 255
starts with this sentence 115
starts with two chapters 207
starts with two questions 84
starving and dying children 90
stated and then analyzed 72
stated and then followed 75
stated for all partners 129
stated for each category 49
stated for our purposes 61
stated his own attitude 87
stated his own intention 63
stated his own personal 90
stated she had received 63
stated that air pollution 64
stated that all american 56
stated that all attempts 223
stated that all children 327
stated that all citizens 295
stated that all decisions 81
stated that all disputes 91
stated that all economic 41
stated that all elements 65
stated that all evidence 52
stated that all materials 43
stated that all military 58
stated that all officers 102
stated that all patients 160
stated that all payments 46
stated that all possible 76
stated that all problems 52
stated that all property 136
stated that all questions 96
stated that all religions 95
stated that all religious 71
stated that all students 159
