sable draperies where the 155
still somewhere within the 60
still speculate about the 107
still speculating about the 168
still struggled under the 66
still submerged beneath the 142
still submerged under the 66
still subsisted after the 71
still subsisted under the 143
still suspended above the 88
still suspicious about the 156
still tolerated under the 42
still tolerated within the 40
still tremblingly alive to 56
still uncertain about it 107
still uncertain about my 113
still uncertain about the 3072
still uncertain light of 48
still uncertain since the 56
still uncertain state of 110
still uncertain until the 64
still uncertain where he 75
still uncertain where the 180
still uncertain where to 108
still uncertain where we 47
still uncertain which is 42
still uncertain which of 212
still undecided about it 54
still undecided about my 78
still undecided about the 862
still undecided where to 100
still undecided which of 51
still unsettled about the 51
still unsettled after the 130
still unsettled claim to 125
still unsettled issue of 70
still unsettled parts of 41
still unsettled state of 515
still venerated under the 52
still vibrantly alive in 44
still widespread method of 122
still widespread today in 68
stock aforesaid shall be 161
stock association shall be 167
stock association within the 70
stock authorized under the 47
stock brokerage firms in 76
stock brokerage firms to 123
stock brokerage house in 56
stock brokerage house of 66
stock character types of 63
stock companies after the 59
stock companies based on 59
stock companies began to 496
stock companies could be 294
stock companies might be 67
stock companies owned by 628
stock companies shall be 611
stock companies sprang up 66
stock companies under the 585
stock companies where the 258
stock companies within the 136
stock companies working in 46
stock companies would be 339
stock currently selling at 170
stock currently sells at 128
stock currently trading at 209
stock dividends based on 118
stock dividends could be 271
stock dividends might be 113
stock dividends shall be 438
stock dividends under the 218
stock dividends until the 52
stock dividends which the 178
stock dividends would be 343
stock estimates based on 111
stock generally would be 50
stock outstanding after the 318
stock outstanding times the 52
stock outstanding which is 51
stock outstanding would be 77
stock ownership after the 201
stock ownership below the 54
stock ownership could be 121
stock ownership found in 57
stock ownership gives to 60
stock ownership plans as 247
stock ownership plans in 230
stock ownership plans is 96
stock ownership plans or 325
stock ownership plans to 200
stock ownership rules of 243
stock ownership shall be 65
stock ownership since the 65
stock ownership under the 98
stock ownership where the 50
stock ownership within the 185
stock ownership would be 429
stock preferred stock is 43
stock preferred stock on 59
stock previously owned by 107
stock production model by 49
stock purchased under an 59
stock purchased under the 495
stock redemption rules of 100
stone artifacts found at 110
stone artifacts found in 278
stone collected round the 59
stone eternally wants to 45
stone farmhouse built in 131
stone fireplace warms the 87
stone fireplace where the 70
stone fireplace which the 51
stone foundation under the 56
stone foundation walls of 180
stone implement found in 77
stone monuments exist in 44
stone monuments found in 207
stone monuments known as 44
stone mountains stood up 53
stone naturally tends to 69
stone sculpture found in 96
stone staircase winding up 53
stone structure built by 293
stone structure built in 827
stone structure built on 173
stone structure known as 373
stone structure which is 165
stone structure within the 52
stood adjourned until the 104
stood awkwardly looking at 107
stood awkwardly staring at 47
stood bareheaded under the 104
stood bareheaded while the 143
stood clustered about the 77
stood collected close to 53
stood immovable close to 127
stood immovable while the 92
stood motionless above the 62
stood motionless beneath the 110
stood motionless looking at 218
stood motionless round the 52
stood motionless staring at 162
stood motionless under my 85
stood motionless under the 349
stood motionless until he 139
stood motionless until the 410
stood motionless where he 158
stood motionless while he 146
stood motionless while the 347
stood nervously pulling at 55
stood patiently holding the 46
stood patiently under the 66
stood patiently until the 68
stood patiently waiting in 79
stood patiently waiting the 110
stood patiently waiting to 183
stood patiently while he 127
stood patiently while the 245
stood perfectly armed in 42
stood perfectly still as 1614
stood perfectly still at 112
stood perfectly still by 41
stood perfectly still in 1027
stood perfectly still it 149
stood perfectly still on 294
stood perfectly still to 119
stood possessed thereof at 59
stood precisely where he 88
stood precisely where it 75
stood precisely where the 56
stood prorogued until the 50
stood scattered about the 51
stood somewhere about the 73
stood somewhere within the 71
stood uncovered while he 89
stood uncovered while the 257
stood unflinching under the 61
stood virtually alone as 445
stood virtually alone at 44
stood virtually alone in 1093
stood virtually alone on 67
stops complaining about the 127
stops somewhere short of 180
store complaining about the 131
store different kinds of 716
store different parts of 120
store different types of 1664
store encrypted files on 108
store hazardous waste in 108
store hazardous waste on 64
store important files on 43
store knowledge about the 174
store temporary files in 103
store temporary files on 43
storing different kinds of 139
storing different types of 325
storing knowledge about the 44
storm continued until the 85
storm different parts of 69
storm doubtless weather it 52
story apartment house at 716
story apartment house in 562
story apartment house of 156
story apartment house on 520
story apartment house to 86
story certainly seems to 107
story clapboard house in 87
story clapboard house on 195
story collection tales of 44
story consisted again of 47
story contained within the 107
story continues after the 73
story continues until the 56
story herodotus tells of 59
story published under the 117
story structure built by 100
story structure built in 689
story structure built of 456
story structure built on 172
story structure housing the 141
story structure known as 192
story structure which is 113
story structure would be 94
stout burgundian yeomen at 80
stout gentleman began to 118
stout gentlemen looking at 61
stout triumvirs sweep the 109
straw scattered about the 44
stream conditions based on 153
strings contained within the 77
strip themselves naked in 116
strip themselves naked to 95
strong absorption bands at 561
strong absorption bands in 1513
strong absorption bands of 482
strong absorption lines at 72
strong absorption lines in 235
strong absorption lines of 251
strong absorption within the 46
strong additional proof of 228
strong advocates within the 91
strong affections either of 53
strong agreement about the 184
strong anxieties about the 52
strong arguments about the 163
strong arguments based on 164
strong arguments could be 339
strong arguments might be 412
strong arguments would be 147
strong artificial light is 61
strong artificial light or 42
strong aspiration after the 59
strong assertions about the 227
strong assumption about the 422
strong assurance within me 83
strong attitudes about the 115
strong attraction which he 47
strong attraction which the 137
strong barometer taste to 68
strong benchmark score of 83
strong candidate would be 72
strong character seems to 123
strong character which he 53
strong character would be 61
strong christians ought to 45
strong commercial links to 41
strong committee under the 55
strong communist party in 272
strong communist party is 44
strong communist party of 56
strong community feeling in 51
strong community sense of 52
strong complaint about the 94
strong conception forms my 91
strong conclusion about the 174
strong connection known by 99
strong consensus about the 436
strong consensus within the 214
strong contrasts exist in 49
strong conviction about it 42
strong conviction about the 837
strong conviction based on 53
strong conviction which he 64
strong conviction which is 61
strong convulsion rends the 48
strong corporate feeling in 42
strong corporate sense of 89
strong corrosive action on 154
strong criticism about the 77
strong criticism within the 81
strong defensive lines of 56
strong defensive works at 56
strong delegation headed by 106
strong determining force in 41
strong digestive action on 48
strong earthquakes occur in 67
strong electoral showing in 53
strong electoral showing of 55
strong equitable claim to 40
strong executive action to 44
strong executive headed by 43
strong executive power in 211
strong executive power is 77
strong executive power to 86
strong executive would be 70
strong expression might be 78
strong forbidden lines of 47
strong fortified towns of 72
strong foundation based on 86
strong garrisons shall go 167
strong hypotheses about the 110
strong hypothesis about the 147
strong impression about the 89
strong impression given by 90
strong impression which he 187
strong impression which it 165
strong impression which the 630
strong incentive would be 43
strong indication about the 66
strong indignant claim of 228
strong industrial growth in 55
strong industrial unions in 67
strong inference about the 59
strong influence since the 42
strong influence which he 79
strong influence which is 45
strong influence which it 50
strong influence which the 467
strong influence within the 561
strong intellect might be 142
strong intuitions about the 244
strong intuitive appeal in 65
strong intuitive appeal of 81
strong intuitive appeal to 109
strong intuitive grasp of 94
strong intuitive sense of 245
strong knowledge about the 64
strong leadership after the 60
strong leadership based on 60
strong leadership roles in 101
strong leadership within the 323
strong leadership would be 70
strong ligaments binding the 48
strong masculine sense of 64
strong necessity holds it 94
strong obedience broke the 83
strong objections about the 42
strong objections based on 41
strong objections could be 40
strong objections might be 102
strong objections urged by 58
strong objections which he 82
strong objections which the 52
strong obligation rests on 41
strong opposition arose in 91
strong opposition arose to 80
strong opposition based on 85
strong opposition began to 76
strong opposition could be 47
strong opposition headed by 75
strong opposition might be 41
strong opposition party in 214
strong opposition party is 59
strong opposition party to 106
strong opposition shown by 72
strong opposition until the 52
strong opposition which he 107
strong opposition which it 94
strong opposition which the 176
strong opposition within the 1390
strong opposition would be 142
strong peacekeeping force to 41
strong permanent leaven of 183
strong political action to 53
strong political appeal in 49
strong political backing in 64
strong political backing of 60
strong political backing to 78
strong political feeling in 58
strong political feeling of 55
strong political force as 40
strong political force in 779
strong political force to 79
strong political leader in 53
strong political leader to 44
strong political party in 184
strong political party is 43
strong political party of 71
strong political party or 67
strong political party to 94
strong political power in 203
strong political power of 152
strong political power to 41
strong political sense of 41
strong political views in 43
strong political views of 101
strong political views on 70
strong political voice in 94
strong population growth in 139
strong practical light on 45
strong practical proof of 68
strong practical sense of 162
strong practical streak in 45
strong precisely where the 115
strong prediction about the 89
strong prejudice which the 67
strong pressures exist to 74
strong pressures within the 232
strong protection given to 56
strong protection under the 45
strong reflected light on 47
strong repulsive force at 48
strong reputation within the 80
strong resolution never to 60
strong resolution which he 67
strong resonance lines in 64
strong resonance lines of 165
strong resonance within the 57
strong selective force in 97
strong selective force on 99
strong sentiment about the 54
strong sentiment within the 161
strong spiritual appeal to 57
strong spiritual force in 40
strong stabilizing force in 52
strong statement about the 1923
strong stimulating action on 53
strong strategic point in 55
strong suggestion about the 47
strong suspicions about the 327
strong temptation either to 55
strong temptation which the 50
strong temptation within my 72
strong theoretical basis in 56
strong theoretical basis to 58
strong theoretical reason to 156
strong traditions about the 47
studio apartment above the 62
study commission headed by 88
study committee headed by 106
study committee under the 53
study completed under the 41
study conducted about the 174
study conducted after the 571
study conducted under the 2780
study conducted within the 585
study continued until the 64
study described above by 69
study described above in 185
study described above is 329
study described below is 89
study described later in 367
study different forms of 319
study different kinds of 1212
study different modes of 108
study different parts of 302
study different sorts of 100
study different types of 1684
study discussed above is 60
study discussed below is 40
study discussed later in 115
study intrinsic beauty in 44
study patterned after the 63
study performed after the 53
study performed under the 91
study performed within the 72
study political change in 59
study population based on 64
study population could be 83
study population might be 46
study population would be 131
study presented below is 80
study presented later in 194
study primarily aimed at 45
study published about the 40
study published after the 90
study published since the 47
study published under the 560
study situations where the 147
style continued until the 107
style democracy based on 93
style developed after the 49
style developed under the 346
style developed within the 50
style farmhouse built in 128
style generally known as 115
style patterned after the 142
style persisted until the 62
style popularly known as 175
style prevailed until the 47
style residence built in 147
style sometimes known as 238
style structure built by 81
style structure built in 256
style supremely grand of 57
style typically found in 43
sugar factories could be 54
sugar factories owned by 65
sugar factories sprang up 42
sugar factories under the 42
sugar factories working in 53
sugar factories would be 72
sugar gradually until the 55
sugar molecules found in 45
sugar naturally found in 51
sugar plantation owned by 259
sugar plantation owner in 67
sugar plantation where he 58
sugar plantation where the 65
sugar plantation would be 46
sugar producers under the 54
sugar producers would be 48
sugar production after the 84
sugar production based on 84
sugar production began in 82
sugar production began to 197
sugar production could be 123
sugar production since the 62
sugar production under the 70
sugar production within the 134
sugar production would be 150
sugar tolerance curve in 55
sugar tolerance curve is 101
summing amplifier shown in 165
sunning themselves under the 70
sunny september morning in 102
surge impedance loading of 169
surge mechanism based on 58
surging excitedly round the 43
sweating profusely under the 176
sweep repression under the 212
sweet aspersions shall the 43
sweet chocolate chips or 56
sweet expression about the 44
sweet fragrance filling the 42
sweet fragrance fills the 81
sweet fragrance which is 44
sweet substance found in 58
sweet substance known as 82
sweet substance which is 94
swift machinery close to 128
swift vegetation round the 42
swine influenza virus by 183
swine influenza virus in 553
swine influenza virus is 163
swine influenza virus to 144
sword suspended above my 50
sword suspended above the 110
sworn political enemy of 42
sworn statement about the 152
sworn statement given by 153
sworn statement given to 65
sworn statement shall be 151
sworn statement showing the 303
sworn statement which the 116
sworn testimony about the 190
sworn testimony given at 149
sworn testimony given by 275
sworn testimony given in 297
sworn testimony taken by 85
sworn testimony taken in 122
sworn testimony where the 42
synod assembled under the 42
