sabbatical the following year 93
successful in ferreting out 150
successful in filtering out 49
successful in following his 112
successful in following this 91
successful in general than 59
successful in germany and 342
successful in germany than 184
successful in germany was 41
successful in grappling with 234
successful in improving and 73
successful in improving both 106
successful in improving his 94
successful in improving its 124
successful in improving our 62
successful in increasing and 59
successful in increasing both 88
successful in increasing her 71
successful in increasing his 125
successful in increasing its 391
successful in increasing our 85
successful in increasing real 46
successful in initiating and 115
successful in insisting that 253
successful in inspiring his 97
successful in inventing new 43
successful in ireland and 50
successful in isolating and 157
successful in marketing and 79
successful in marketing his 81
successful in marketing its 197
successful in marriage and 77
successful in mastering this 54
successful in national and 40
successful in obtaining aid 76
successful in obtaining all 253
successful in obtaining and 224
successful in obtaining any 311
successful in obtaining both 92
successful in obtaining for 340
successful in obtaining her 97
successful in obtaining his 361
successful in obtaining its 207
successful in obtaining new 159
successful in obtaining one 458
successful in obtaining our 65
successful in obtaining that 402
successful in obtaining them 297
successful in obtaining this 316
successful in obtaining two 207
successful in physics and 100
successful in preparing for 92
successful in preparing them 42
successful in procuring any 41
successful in procuring for 116
successful in procuring him 42
successful in procuring his 51
successful in producing and 246
successful in producing any 75
successful in producing both 56
successful in producing its 58
successful in producing long 137
successful in producing low 43
successful in producing men 48
successful in producing new 205
successful in producing that 124
successful in producing them 48
successful in producing this 131
successful in promoting and 224
successful in promoting both 42
successful in promoting her 40
successful in promoting his 186
successful in promoting its 281
successful in promoting new 60
successful in promoting this 140
successful in providing both 52
successful in providing for 510
successful in providing its 57
successful in providing long 104
successful in providing new 95
successful in providing that 54
successful in providing them 64
successful in providing this 101
successful in regaining his 69
successful in relieving her 40
successful in relieving his 47
successful in relieving them 43
successful in relieving this 82
successful in repelling them 43
successful in requiring that 42
successful in research and 74
successful in resisting all 75
successful in resisting and 46
successful in resisting any 57
successful in resisting them 72
successful in resisting this 135
successful in resolving all 63
successful in resolving them 63
successful in resolving this 135
successful in restoring and 111
successful in restoring her 72
successful in restoring him 256
successful in restoring his 99
successful in restoring its 64
successful in restoring them 66
successful in retaining and 97
successful in retaining his 163
successful in retaining its 266
successful in retaining that 46
successful in reversing this 108
successful in schools and 74
successful in science and 159
successful in screening out 181
successful in selecting and 66
successful in selecting for 52
successful in service and 42
successful in society and 53
successful in softening his 44
successful in southeast asia 117
successful in surviving and 121
successful in tendering for 70
successful in utilizing this 48
successful in virginia and 44
successful is because they 189
successful on average than 53
successful on election day 94
successful or because they 60
successful so quickly that 44
successful the attempt has 58
successful the attempt was 46
successful the company has 133
successful the company was 72
successful the following day 55
successful the following year 284
successful the patient may 70
successful the preceding year 51
successful the previous year 139
successful the program has 123
successful the program was 173
successful the project has 45
successful the project was 82
successful the results are 100
successful to justify its 104
successful to qualify for 54
successful to warrant its 127
successions of bishops and 57
successions of measured and 78
successions of princes and 170
successors be elected and 233
successors in central asia 44
successors in germany and 47
successors of charles and 59
successors of gregory for 69
successors of gregory vii 525
successors of mahomet for 45
successors of mahomet had 47
successors or assigns and 143
successors or assigns are 56
successors or assigns for 195
successors or assigns may 262
successors the bishops and 44
successors to believe that 41
successors to develop his 41
successors to grapple with 59
successors to improve and 305
successors to provide for 40
successors to wrestle with 48
sufferance of congress and 96
sufficient as grounds for 68
sufficient at present for 173
sufficient at present that 58
sufficient in duration and 56
sufficient in general for 110
sufficient in himself and 71
sufficient in himself for 104
sufficient in natural gas 138
sufficient in numbers and 437
sufficient in numbers for 64
sufficient in poultry and 77
sufficient in producing its 43
sufficient in providing for 119
sufficient in quality and 430
sufficient in supplying its 49
sufficient in variety and 63
sufficient of himself for 58
sufficient or because they 45
sufficient to abolish all 222
sufficient to abolish them 65
sufficient to absolve him 186
sufficient to absolve them 192
sufficient to account both 146
sufficient to account for 225719
sufficient to account not 68
sufficient to achieve all 171
sufficient to achieve and 199
sufficient to achieve any 107
sufficient to achieve both 68
sufficient to achieve his 115
sufficient to achieve its 358
sufficient to achieve long 47
sufficient to achieve near 43
sufficient to achieve our 118
sufficient to achieve that 786
sufficient to achieve them 45
sufficient to achieve this 1642
sufficient to acquire all 78
sufficient to acquire and 46
sufficient to acquire for 81
sufficient to acquire that 44
sufficient to address all 291
sufficient to address any 96
sufficient to address this 157
sufficient to advance his 43
sufficient to analyze and 81
sufficient to analyze one 127
sufficient to analyze them 77
sufficient to animate and 127
sufficient to animate him 40
sufficient to animate his 97
sufficient to appoint and 47
sufficient to appoint one 48
sufficient to apprise him 94
sufficient to apprise them 54
sufficient to assuage his 69
sufficient to attempt any 69
sufficient to attract all 336
sufficient to attract and 1019
sufficient to attract any 139
sufficient to attract her 59
sufficient to attract him 110
sufficient to attract his 162
sufficient to attract men 225
sufficient to attract new 413
sufficient to attract one 47
sufficient to attract our 107
sufficient to attract that 40
sufficient to attract them 355
sufficient to attract this 49
sufficient to average out 106
sufficient to balance all 157
sufficient to balance and 55
sufficient to balance any 74
sufficient to balance his 78
sufficient to balance its 173
sufficient to balance our 48
sufficient to balance out 124
sufficient to balance that 348
sufficient to balance them 73
sufficient to balance this 333
sufficient to believe that 1286
sufficient to capture all 506
sufficient to capture and 103
sufficient to capture any 75
sufficient to capture him 57
sufficient to capture this 85
sufficient to certify and 147
sufficient to certify that 135
sufficient to clarify this 71
sufficient to collect all 252
sufficient to collect and 132
sufficient to combine with 1421
sufficient to comfort and 64
sufficient to command all 60
sufficient to command and 81
sufficient to command his 108
sufficient to command our 189
sufficient to command them 57
sufficient to commend him 62
sufficient to commend them 61
sufficient to commend this 60
sufficient to comment that 266
sufficient to compare his 53
sufficient to compare one 113
sufficient to compare them 143
sufficient to compare this 138
sufficient to compare two 73
sufficient to compare with 122
sufficient to compete for 53
sufficient to compete with 799
sufficient to comport with 49
sufficient to compose one 84
sufficient to compose two 66
sufficient to compute all 73
sufficient to compute and 66
sufficient to condemn all 133
sufficient to condemn any 282
sufficient to condemn her 228
sufficient to condemn him 992
sufficient to condemn his 111
sufficient to condemn its 110
sufficient to condemn that 96
sufficient to condemn them 841
sufficient to condemn this 170
sufficient to condemn you 154
sufficient to conduct all 44
sufficient to conduct him 106
sufficient to conduct men 40
sufficient to conduct one 42
sufficient to conduct them 203
sufficient to confess that 41
sufficient to confine him 90
sufficient to confine our 335
sufficient to confine them 85
sufficient to confine this 48
sufficient to confirm all 72
sufficient to confirm and 77
sufficient to confirm any 44
sufficient to confirm her 85
sufficient to confirm him 88
sufficient to confirm his 244
sufficient to confirm its 112
sufficient to confirm our 201
sufficient to confirm that 1517
sufficient to confirm them 78
sufficient to confirm this 490
sufficient to confuse and 57
sufficient to confute all 188
sufficient to confute that 43
sufficient to confute them 41
sufficient to confute this 97
sufficient to connect all 60
sufficient to connect him 98
sufficient to connect them 185
sufficient to connect two 46
sufficient to conquer all 320
sufficient to conquer and 170
sufficient to conquer his 55
sufficient to conquer that 97
sufficient to conquer them 173
sufficient to conquer this 40
sufficient to consign her 59
sufficient to consign him 98
sufficient to consign his 88
sufficient to consign this 49
sufficient to console him 105
sufficient to console them 57
sufficient to consume all 249
sufficient to consume them 85
sufficient to contain all 916
sufficient to contain and 181
sufficient to contain any 100
sufficient to contain both 50
sufficient to contain her 104
sufficient to contain him 44
sufficient to contain his 103
sufficient to contain its 94
sufficient to contain one 481
sufficient to contain ten 48
sufficient to contain that 86
sufficient to contain them 757
sufficient to contain this 68
sufficient to contain two 124
sufficient to contend that 43
sufficient to contend with 432
sufficient to content and 44
sufficient to content any 63
sufficient to content him 123
sufficient to content them 57
sufficient to content you 42
sufficient to control all 301
sufficient to control and 305
sufficient to control any 198
sufficient to control both 83
sufficient to control for 141
sufficient to control her 72
sufficient to control him 66
sufficient to control his 218
sufficient to control its 99
sufficient to control that 103
sufficient to control them 189
sufficient to control this 287
sufficient to convert all 658
sufficient to convert and 46
sufficient to convert any 110
sufficient to convert him 66
sufficient to convert its 44
sufficient to convert one 179
sufficient to convert our 51
sufficient to convert that 67
sufficient to convert them 322
sufficient to convert this 95
sufficient to convict all 41
sufficient to convict and 134
sufficient to convict any 440
sufficient to convict for 90
sufficient to convict her 292
sufficient to convict him 2447
sufficient to convict one 118
sufficient to convict than 110
sufficient to convict them 679
sufficient to convict you 88
sufficient to correct all 145
sufficient to correct and 54
sufficient to correct any 284
sufficient to correct for 285
sufficient to correct his 60
sufficient to correct our 40
sufficient to correct them 64
sufficient to correct this 457
sufficient to corrupt all 59
sufficient to counter any 169
sufficient to counter this 66
sufficient to cripple her 60
sufficient to cripple its 88
sufficient to deceive her 83
sufficient to declare and 42
sufficient to declare him 78
sufficient to declare his 68
sufficient to declare its 96
sufficient to declare that 1750
sufficient to declare them 126
sufficient to declare this 43
sufficient to delight and 65
sufficient to deliver him 127
sufficient to deliver them 266
sufficient to deliver you 56
sufficient to deprive all 41
sufficient to deprive any 111
sufficient to deprive her 250
sufficient to deprive him 896
sufficient to deprive one 75
sufficient to deprive them 461
sufficient to deprive this 45
sufficient to deprive you 42
sufficient to deserve death 46
sufficient to destroy all 3113
sufficient to destroy and 102
sufficient to destroy any 1114
sufficient to destroy both 94
sufficient to destroy her 130
sufficient to destroy him 230
sufficient to destroy his 744
sufficient to destroy its 830
sufficient to destroy not 51
sufficient to destroy one 432
sufficient to destroy our 244
sufficient to destroy that 707
sufficient to destroy them 991
sufficient to destroy this 442
sufficient to destroy with 61
sufficient to destroy you 60
sufficient to develop all 102
sufficient to develop and 425
sufficient to develop any 66
sufficient to develop his 46
sufficient to develop its 111
sufficient to develop one 109
sufficient to develop them 56
sufficient to develop this 137
sufficient to diagnose and 56
sufficient to diagnose this 72
sufficient to dignify both 52
sufficient to disable him 108
sufficient to disable them 56
sufficient to discard that 46
sufficient to discern and 82
sufficient to discuss one 43
sufficient to discuss them 48
sufficient to discuss this 69
sufficient to disgust any 44
sufficient to disgust him 80
sufficient to disgust them 49
sufficient to dismiss all 78
sufficient to dismiss any 68
sufficient to dismiss them 82
sufficient to dismiss this 91
sufficient to display all 71
sufficient to display his 44
sufficient to display its 53
sufficient to disrupt and 49
sufficient to distend them 54
sufficient to disturb all 51
sufficient to disturb and 245
sufficient to disturb any 45
sufficient to disturb her 65
sufficient to disturb his 325
sufficient to disturb its 73
sufficient to disturb this 55
sufficient to educate all 155
sufficient to educate and 104
sufficient to educate him 87
sufficient to elevate and 63
sufficient to elevate him 130
sufficient to elevate them 141
sufficient to embrace all 204
sufficient to embrace and 41
sufficient to embrace any 42
sufficient to embroil one 41
sufficient to empower him 62
sufficient to endanger his 64
sufficient to enforce all 74
sufficient to enforce his 286
sufficient to enforce its 285
sufficient to enforce that 41
sufficient to enforce them 106
sufficient to enforce this 75
sufficient to enforce you 41
sufficient to enhance its 67
sufficient to ennoble any 72
sufficient to entitle any 206
sufficient to entitle her 559
sufficient to entitle him 3642
sufficient to entitle his 91
sufficient to entitle its 79
sufficient to entitle one 354
sufficient to entitle that 140
sufficient to entitle them 1836
sufficient to entitle this 49
sufficient to entitle you 136
sufficient to estrange him 42
sufficient to examine and 69
sufficient to examine for 56
sufficient to examine how 56
sufficient to examine one 277
sufficient to examine them 76
sufficient to examine this 67
sufficient to examine two 47
sufficient to exchange for 113
sufficient to exclude air 65
sufficient to exclude all 683
sufficient to exclude any 624
sufficient to exclude her 91
sufficient to exclude him 494
sufficient to exclude his 71
sufficient to exclude its 53
sufficient to exclude one 78
sufficient to exclude that 236
sufficient to exclude them 526
sufficient to exclude this 307
sufficient to execute all 44
sufficient to execute any 75
sufficient to execute his 169
sufficient to execute this 47
sufficient to exhaust all 178
sufficient to exhaust his 120
sufficient to exhaust its 129
sufficient to exhaust them 141
sufficient to exhibit his 62
sufficient to exhibit its 114
sufficient to exhibit them 46
sufficient to explain all 5367
sufficient to explain and 843
sufficient to explain any 416
sufficient to explain both 295
sufficient to explain death 45
sufficient to explain her 289
sufficient to explain him 59
sufficient to explain his 1486
sufficient to explain how 1757
sufficient to explain its 1429
sufficient to explain man 111
sufficient to explain not 85
sufficient to explain one 174
sufficient to explain our 530
sufficient to explain that 1852
sufficient to explain them 631
sufficient to explain this 2271
sufficient to explain why 6028
sufficient to explode them 80
sufficient to explode this 44
sufficient to explore them 60
sufficient to expound and 58
sufficient to express all 719
sufficient to express and 70
sufficient to express any 198
sufficient to express her 95
sufficient to express his 597
sufficient to express how 42
sufficient to express its 174
sufficient to express one 236
sufficient to express our 328
sufficient to express that 485
sufficient to express them 104
sufficient to express this 134
sufficient to extract all 231
sufficient to finance all 458
sufficient to finance any 71
sufficient to finance both 88
sufficient to finance his 100
sufficient to finance its 212
sufficient to finance new 66
sufficient to finance not 41
sufficient to finance one 44
sufficient to finance this 126
sufficient to flatten his 52
sufficient to flatten out 59
sufficient to flatten them 48
sufficient to flatter and 59
sufficient to foresee this 134
sufficient to fortify and 43
sufficient to forward bias 191
sufficient to fulfill all 177
sufficient to fulfill his 74
sufficient to fulfill its 114
sufficient to fulfill our 83
sufficient to fulfill that 41
sufficient to fulfill this 192
sufficient to furnish all 480
sufficient to furnish and 55
sufficient to furnish any 95
sufficient to furnish each 159
sufficient to furnish her 48
sufficient to furnish him 756
sufficient to furnish his 138
sufficient to furnish not 43
sufficient to furnish one 450
sufficient to furnish our 70
sufficient to furnish out 407
sufficient to furnish them 411
sufficient to furnish this 95
sufficient to furnish two 93
sufficient to furnish with 65
sufficient to furnish you 88
sufficient to glorify any 51
sufficient to grapple with 266
sufficient to gratify all 103
sufficient to gratify any 54
sufficient to gratify her 45
sufficient to gratify his 360
sufficient to gratify our 43
sufficient to harangue and 138
sufficient to himself and 306
sufficient to himself for 91
sufficient to imagine that 256
sufficient to impress and 42
sufficient to impress any 62
sufficient to impress her 60
sufficient to impress him 127
sufficient to impress his 102
sufficient to impress its 51
sufficient to impress one 293
sufficient to impress that 173
sufficient to impress them 87
sufficient to impress this 51
sufficient to impress you 62
sufficient to improve and 228
sufficient to improve his 51
sufficient to improve its 44
sufficient to incline them 40
sufficient to incline you 132
sufficient to include all 797
sufficient to include any 114
sufficient to include both 94
sufficient to include him 44
sufficient to include one 115
sufficient to include that 96
sufficient to include them 178
sufficient to include this 122
sufficient to increase and 59
sufficient to increase both 73
sufficient to increase his 186
sufficient to increase its 266
sufficient to increase our 52
sufficient to increase this 47
sufficient to inflame and 47
sufficient to inhibit all 217
sufficient to inhibit any 103
sufficient to inhibit both 43
sufficient to inhibit its 59
sufficient to inhibit this 44
sufficient to initiate and 426
sufficient to initiate dna 75
sufficient to initiate him 69
sufficient to initiate this 167
sufficient to inspire all 60
sufficient to inspire and 70
sufficient to inspire any 97
sufficient to inspire awe 94
sufficient to inspire fear 40
sufficient to inspire her 66
sufficient to inspire him 367
sufficient to inspire his 76
sufficient to inspire men 47
sufficient to inspire that 100
sufficient to inspire them 356
sufficient to inspire with 78
sufficient to inspire you 76
sufficient to involve all 72
sufficient to involve her 91
sufficient to involve them 41
sufficient to isolate and 61
sufficient to isolate them 47
sufficient to justify all 1486
sufficient to justify and 321
sufficient to justify any 2217
sufficient to justify both 95
sufficient to justify doing 49
sufficient to justify god 93
sufficient to justify going 70
sufficient to justify her 643
sufficient to justify him 1664
sufficient to justify his 3420
sufficient to justify its 3461
sufficient to justify new 52
sufficient to justify non 46
sufficient to justify not 93
sufficient to justify one 428
sufficient to justify our 1641
sufficient to justify that 1417
sufficient to justify them 1385
sufficient to justify this 2287
sufficient to justify two 56
sufficient to justify use 182
sufficient to justify using 206
sufficient to justify war 367
sufficient to justify you 214
sufficient to lighten all 50
sufficient to monitor and 45
sufficient to nourish and 190
sufficient to nourish her 44
sufficient to nourish his 41
sufficient to nourish its 83
sufficient to nourish our 58
sufficient to nourish them 165
sufficient to nourish this 88
sufficient to nullify all 58
sufficient to nullify any 123
sufficient to nullify its 41
sufficient to nullify this 42
sufficient to obscure all 45
sufficient to obscure and 375
sufficient to obscure any 61
sufficient to observe and 142
sufficient to observe how 143
sufficient to observe its 44
sufficient to observe one 114
sufficient to observe that 23415
sufficient to observe them 62
sufficient to observe this 49
sufficient to observe two 44
sufficient to observe with 108
sufficient to occasion any 227
sufficient to occasion death 265
sufficient to occasion its 42
sufficient to occasion this 59
sufficient to operate all 116
sufficient to operate and 70
sufficient to operate one 113
sufficient to operate them 46
sufficient to operate this 59
sufficient to operate with 160
sufficient to overawe all 164
sufficient to overawe and 168
sufficient to overawe any 122
sufficient to overawe them 93
sufficient to overpay him 84
sufficient to oxidize all 138
sufficient to perfect its 63
sufficient to perform all 474
sufficient to perform any 119
sufficient to perform his 99
sufficient to perform its 294
sufficient to perform one 112
sufficient to perform that 135
sufficient to perform them 43
sufficient to perform this 435
sufficient to pervade and 178
sufficient to possess her 122
sufficient to predict all 92
sufficient to predict and 80
sufficient to predict how 89
sufficient to predict its 148
sufficient to predict that 366
sufficient to predict with 51
sufficient to premise that 47
sufficient to prepare and 54
sufficient to prepare for 426
sufficient to prepare her 56
sufficient to prepare him 187
sufficient to prepare one 239
sufficient to prepare them 355
sufficient to present all 50
sufficient to present any 65
sufficient to present him 86
sufficient to present one 105
sufficient to present them 113
sufficient to present this 68
sufficient to present two 107
sufficient to presume that 306
sufficient to prevail with 567
sufficient to prevent air 233
sufficient to prevent all 2086
sufficient to prevent and 211
sufficient to prevent any 7994
sufficient to prevent being 56
sufficient to prevent both 85
sufficient to prevent death 120
sufficient to prevent easy 48
sufficient to prevent for 97
sufficient to prevent heat 40
sufficient to prevent her 787
sufficient to prevent him 1865
sufficient to prevent his 1580
sufficient to prevent hiv 91
sufficient to prevent ice 88
sufficient to prevent its 2706
sufficient to prevent men 157
sufficient to prevent new 60
sufficient to prevent one 434
sufficient to prevent our 1386
sufficient to prevent that 1106
sufficient to prevent them 2466
sufficient to prevent this 1888
sufficient to prevent too 149
sufficient to prevent two 161
sufficient to prevent war 554
sufficient to prevent you 202
sufficient to proceed with 441
sufficient to process all 76
sufficient to procure all 456
sufficient to procure and 196
sufficient to procure any 73
sufficient to procure for 1828
sufficient to procure her 118
sufficient to procure him 665
sufficient to procure his 262
sufficient to procure its 174
sufficient to procure one 207
sufficient to procure our 51
sufficient to procure them 495
sufficient to procure you 52
sufficient to produce air 43
sufficient to produce all 3616
sufficient to produce and 683
sufficient to produce any 2177
sufficient to produce both 299
sufficient to produce death 922
sufficient to produce for 83
sufficient to produce heat 137
sufficient to produce her 45
sufficient to produce him 48
sufficient to produce his 107
sufficient to produce ice 88
sufficient to produce its 497
sufficient to produce long 219
sufficient to produce low 65
sufficient to produce near 46
sufficient to produce new 120
sufficient to produce not 90
sufficient to produce one 1290
sufficient to produce our 78
sufficient to produce real 86
sufficient to produce ten 103
sufficient to produce that 2686
sufficient to produce them 788
sufficient to produce this 3448
sufficient to produce two 605
sufficient to promise him 43
sufficient to promote and 133
sufficient to promote its 75
sufficient to promote this 79
sufficient to propose that 120
sufficient to protect all 436
sufficient to protect and 359
sufficient to protect any 239
sufficient to protect both 156
sufficient to protect east 58
sufficient to protect her 878
sufficient to protect him 1993
sufficient to protect his 893
sufficient to protect its 418
sufficient to protect men 41
sufficient to protect one 255
sufficient to protect our 555
sufficient to protect that 320
sufficient to protect them 3067
sufficient to protect this 183
sufficient to protect you 386
sufficient to provide air 82
sufficient to provide all 1574
sufficient to provide and 88
sufficient to provide any 332
sufficient to provide both 250
sufficient to provide each 381
sufficient to provide for 38440
sufficient to provide heat 61
sufficient to provide her 257
sufficient to provide him 1394
sufficient to provide his 160
sufficient to provide its 321
sufficient to provide long 63
sufficient to provide new 80
sufficient to provide not 202
sufficient to provide one 1030
sufficient to provide our 67
sufficient to provide real 92
sufficient to provide that 1032
sufficient to provide them 1650
sufficient to provide this 474
sufficient to provide two 308
sufficient to provide you 153
sufficient to provoke and 42
sufficient to provoke her 65
sufficient to provoke him 262
sufficient to provoke his 66
sufficient to provoke one 89
sufficient to provoke them 161
sufficient to provoke this 47
sufficient to qualify any 138
sufficient to qualify each 112
sufficient to qualify for 1454
sufficient to qualify her 156
sufficient to qualify him 2209
sufficient to qualify one 521
sufficient to qualify that 87
sufficient to qualify them 1222
sufficient to qualify this 45
sufficient to qualify you 87
sufficient to reassure her 70
sufficient to reassure him 129
sufficient to reassure them 57
sufficient to receive all 302
sufficient to receive and 281
sufficient to receive one 142
sufficient to receive them 182
sufficient to receive two 53
sufficient to recover all 206
sufficient to recover him 47
sufficient to recover his 80
sufficient to recover its 99
sufficient to recruit and 61
sufficient to recruit his 48
sufficient to recruit them 57
sufficient to rectify all 58
sufficient to redress all 40
sufficient to reflect all 50
sufficient to reflect for 62
sufficient to reflect that 260
sufficient to relieve all 214
sufficient to relieve and 58
sufficient to relieve any 152
sufficient to relieve her 136
sufficient to relieve him 733
sufficient to relieve his 258
sufficient to relieve its 57
sufficient to relieve our 57
sufficient to relieve them 482
sufficient to relieve this 125
sufficient to relieve you 118
sufficient to replace all 449
sufficient to replace and 52
sufficient to replace any 70
sufficient to replace his 403
sufficient to replace its 41
sufficient to replace one 92
sufficient to replace that 1205
sufficient to replace them 163
sufficient to replace this 82
sufficient to repress all 113
sufficient to repress and 50
sufficient to repress any 173
sufficient to repress them 74
sufficient to reprove his 51
sufficient to repulse any 55
sufficient to repulse men 72
sufficient to require all 77
sufficient to require any 107
sufficient to require him 106
sufficient to require his 116
sufficient to require its 128
sufficient to require that 3310
sufficient to require them 124
sufficient to require this 64
sufficient to resolve all 435
sufficient to resolve any 152
sufficient to resolve that 84
sufficient to resolve them 140
sufficient to resolve this 329
sufficient to respond that 161
sufficient to restore all 62
sufficient to restore and 154
sufficient to restore her 351
sufficient to restore him 363
sufficient to restore his 407
sufficient to restore its 291
sufficient to restore our 70
sufficient to restore that 44
sufficient to restore them 329
sufficient to restore this 104
sufficient to reverse its 51
sufficient to reverse this 185
sufficient to rupture them 59
sufficient to satisfy all 4943
sufficient to satisfy and 415
sufficient to satisfy any 3185
sufficient to satisfy both 521
sufficient to satisfy due 519
sufficient to satisfy each 68
sufficient to satisfy for 213
sufficient to satisfy god 109
sufficient to satisfy her 716
sufficient to satisfy him 1724
sufficient to satisfy his 3262
sufficient to satisfy its 583
sufficient to satisfy man 103
sufficient to satisfy men 56
sufficient to satisfy not 41
sufficient to satisfy one 658
sufficient to satisfy our 1116
sufficient to satisfy that 988
sufficient to satisfy them 1298
sufficient to satisfy this 1703
sufficient to satisfy two 95
sufficient to satisfy you 419
sufficient to scatter all 90
sufficient to scatter and 46
sufficient to scatter our 72
sufficient to scatter them 42
sufficient to service all 525
sufficient to service and 44
sufficient to service its 88
sufficient to service two 67
sufficient to shatter any 41
sufficient to shelter all 679
sufficient to shelter him 70
sufficient to shelter its 114
sufficient to shelter them 336
sufficient to signify that 110
sufficient to silence all 418
sufficient to silence any 182
sufficient to silence her 41
sufficient to silence him 52
sufficient to silence his 52
sufficient to silence our 42
sufficient to silence them 62
sufficient to specify all 168
sufficient to specify any 105
sufficient to specify how 52
sufficient to specify its 127
sufficient to specify one 57
sufficient to specify that 424
sufficient to specify this 71
sufficient to squeeze out 143
sufficient to startle any 42
sufficient to startle him 44
sufficient to subject him 279
sufficient to subject them 191
sufficient to subsist all 40
sufficient to subsist him 48
sufficient to subsist his 49
sufficient to subsist them 220
sufficient to subvert all 47
sufficient to subvert that 210
sufficient to suggest and 58
sufficient to suggest any 65
sufficient to suggest how 249
sufficient to suggest its 178
sufficient to suggest one 48
sufficient to suggest that 13192
sufficient to suggest this 166
sufficient to suggest why 80
sufficient to support all 1819
sufficient to support and 991
sufficient to support any 878
sufficient to support both 431
sufficient to support each 132
sufficient to support her 1257
sufficient to support him 3859
sufficient to support his 3319
sufficient to support its 1866
sufficient to support long 133
sufficient to support men 78
sufficient to support new 63
sufficient to support not 95
sufficient to support one 1847
sufficient to support our 612
sufficient to support six 135
sufficient to support that 1702
sufficient to support them 3733
sufficient to support this 1593
sufficient to support two 1068
sufficient to support with 194
sufficient to support you 272
sufficient to suppose that 2008
sufficient to suspect that 41
sufficient to suspend all 70
sufficient to suspend our 164
sufficient to sustain all 277
sufficient to sustain and 345
sufficient to sustain any 289
sufficient to sustain both 133
sufficient to sustain for 53
sufficient to sustain her 416
sufficient to sustain him 899
sufficient to sustain his 827
sufficient to sustain its 716
sufficient to sustain long 42
sufficient to sustain one 367
sufficient to sustain our 274
sufficient to sustain that 588
sufficient to sustain them 1478
sufficient to sustain this 505
sufficient to sustain two 61
sufficient to sustain you 156
sufficient to terrify all 47
sufficient to terrify and 44
sufficient to terrify any 102
sufficient to terrify him 49
sufficient to terrify them 70
sufficient to testify his 85
sufficient to testify that 128
sufficient to trigger its 42
sufficient to trigger off 334
sufficient to trigger this 140
sufficient to trouble and 45
sufficient to uncover all 43
sufficient to unravel all 70
sufficient to utilize all 116
sufficient to victual our 339
sufficient to vitrify them 47
sufficient to warrant all 173
sufficient to warrant and 123
sufficient to warrant any 1435
sufficient to warrant being 56
sufficient to warrant each 46
sufficient to warrant her 220
sufficient to warrant him 663
sufficient to warrant his 1695
sufficient to warrant its 2357
sufficient to warrant new 58
sufficient to warrant not 61
sufficient to warrant one 249
sufficient to warrant our 856
sufficient to warrant that 782
sufficient to warrant them 528
sufficient to warrant this 818
sufficient to warrant use 173
sufficient to warrant using 110
sufficient to warrant you 139
sufficient to withdraw all 119
sufficient to withdraw him 78
sufficient to withhold him 133
sufficient to withhold men 97
suggestions at variance with 50
suggestions be carried out 106
suggestions by friends and 41
suggestions by referring them 62
suggestions in harmony with 50
suggestions in improving this 80
suggestions in preparing this 626
suggestions in reviewing this 48
suggestions of aesthetic and 70
suggestions of ambition and 136
suggestions of comfort and 147
suggestions of counsel for 73
suggestions of friends and 254
suggestions of friends that 99
suggestions of friends who 64
suggestions of gardens and 72
suggestions of history and 43
suggestions of justice and 173
suggestions of madness are 46
suggestions of mystery and 100
suggestions of parents and 69
suggestions of persons who 66
suggestions of poverty than 49
suggestions of romance and 44
suggestions of science and 55
suggestions of sympathy and 58
suggestions of teachers and 132
suggestions of violence and 109
suggestions of writers and 43
suggestions on content and 279
suggestions on improving this 79
suggestions on preparing for 127
suggestions on selecting and 53
suggestions or demands for 55
suggestions to account for 449
suggestions to achieve this 95
suggestions to address this 50
suggestions to correct them 81
suggestions to explain this 90
suggestions to explain why 51
suggestions to improve and 138
suggestions to improve both 66
suggestions to improve each 47
suggestions to improve her 78
suggestions to improve his 176
suggestions to improve its 300
suggestions to improve our 210
suggestions to improve them 180
suggestions to improve things 45
suggestions to improve this 645
suggestions to parents and 196
suggestions to parents for 142
suggestions to parents who 58
suggestions to prepare for 58
suggestions to teachers and 372
suggestions to teachers are 93
suggestions to teachers for 361
suggestions to teachers who 184
suggestive of agility and 51
suggestive of anxiety and 45
suggestive of comfort and 187
suggestive of contact with 81
suggestive of everything but 43
suggestive of everything that 121
suggestive of factors that 56
suggestive of freedom and 45
suggestive of leisure and 42
suggestive of mystery and 127
suggestive of poverty and 49
suggestive of reforms and 55
suggestive of romance and 79
suggestive of sawdust and 65
suggestive of several things 49
suggestive of support for 40
suggestive of trouble that 59
suggestive of violence and 63
suggestive of weakness and 53
suggestive to compare this 66
suggestive to observe that 206
suggestive to reflect that 43
suggestive to teachers and 69
suggestive to teachers who 86
sullenness of despair and 49
summarized as follows and 261
summarized as follows for 626
summarized as follows its 50
summarized as follows with 129
summarized by comparing them 42
summarized by johnson and 90
summarized by observing that 248
summarized by williams and 62
summarized in chapter iii 376
summarized in chapter one 261
summarized in chapter six 65
summarized in chapter two 535
summarized in chapter vii 410
summarized in chapter xii 53
summarized in chapter xiv 50
summarized in exhibit iii 44
summarized in johnson and 41
summarized the criteria for 98
summarized the factors that 405
summarized the following way 45
summarized the grounds for 73
summarized the history and 190
summarized the position thus 101
summarized the problem and 140
summarized the problem for 81
summarized the problem that 52
summarized the problem this 113
summarized the problem thus 56
summarized the problem with 75
summarized the purpose and 43
