sabot laid trustingly by 94
small moon reflecting the 62
small note attached to 82
small ones attached to 97
small ones enclosed in 50
small ones situated in 44
small ones situated on 43
small ones surround us 50
small oval portrait of 234
small page admitted us 67
small park adjacent to 124
small park containing the 65
small park opposite the 151
small part assigned to 93
small part compared to 130
small part composed of 46
small part consists of 89
small part inspired by 76
small part occupied by 93
small part traceable to 57
small pins attached to 40
small pipe attached to 66
small pipe connecting the 42
small pipe connects the 48
small pipe inserted in 74
small plot adjacent to 53
small pond adjacent to 43
small pump attached to 77
small pump operated by 51
small radio attached to 40
small range compared to 83
small risk compared to 69
small risk involved in 135
small role assigned to 55
small role compared to 122
small role relative to 43
small room adjacent to 1262
small room allotted to 171
small room assigned to 106
small room attached to 582
small room containing an 73
small room containing the 182
small room occupied by 400
small room opposite the 146
small room underneath the 56
small room upstairs at 51
small room upstairs in 81
small rope attached to 101
small ruling minority in 56
small ruling minority of 45
small seating capacity of 61
small shed adjacent to 89
small shed attached to 149
small ship anchored in 95
small shop adjacent to 52
small shop attached to 84
small shop opposite the 96
small side branches of 104
small side chambers of 50
small side entrance to 57
small sign attached to 79
small sign indicating the 98
small single crystals of 227
small size compared to 727
small size increases the 54
small size relative to 1004
small spot compared to 43
small spring attached to 87
small spring supplies us 75
small stab incisions in 56
small steam turbines or 58
small step backward in 48
small step compared to 44
small stir concerning the 72
small string attached to 124
small sums advanced to 42
small sums expended on 88
small sums invested in 52
small sums involved in 56
small sums received by 56
small sums required to 86
small talk concerning the 55
small talk designed to 67
small tape recorder as 46
small tape recorder he 92
small tape recorder in 344
small tape recorder is 40
small tape recorder on 364
small tape recorder or 79
small tape recorder so 52
small tape recorder to 303
small task compared to 89
small teams consisting of 49
small test injection of 81
small time compared to 83
small time constant in 47
small time constant is 115
small time constant of 126
small time deposits at 104
small time interval ar 100
small time interval as 102
small time interval at 2370
small time interval by 50
small time interval in 88
small time interval is 510
small time interval of 300
small time interval or 50
small time interval st 84
small time interval the 203
small time interval to 53
small time required to 42
small town adjacent to 229
small town anywhere in 87
small town compared to 220
small town composed of 87
small town consisting of 235
small town consists of 69
small town defended by 79
small town fastened to 64
small town hundreds of 45
small town northwest of 391
small town occupied by 60
small town situated at 514
small town situated in 653
small town situated on 1435
small town situated to 85
small town southwest of 380
small tube attached to 287
small tube connecting the 82
small tube containing the 231
small tube inserted in 74
small tube inverted in 41
small type inserted in 173
small union garrison at 89
small unit attached to 92
small unit composed of 43
small unit consisting of 119
small urns containing the 42
small wage increases in 41
small wealth acquired by 60
small when compared to 14009
small whig majority in 49
small whip wherewith to 51
small wild blossoms of 42
small wild creatures of 46
small will continue to 42
small wind turbines in 229
small wind turbines to 99
small wire attached to 94
small wire fastened by 44
small work concerning the 393
small work consisting of 82
small work entitled the 141
small yard adjacent to 80
small yard attached to 64
small yard enclosed by 121
small your business is 136
smart card containing the 44
smears from colonies on 70
smears were obtained in 45
smears were positive in 56
smears were prepared on 54
smile came unbidden to 67
smile from yourself in 42
smile only achieved an 53
smile upon everyone in 44
smile went straight to 185
smiling lips combined to 51
smiling more agreeably as 41
smiling youth inclined to 50
smiths were employed in 49
smiths were employed to 110
smoke also increases the 96
smoke from chimneys in 128
smoke from chimneys is 123
smoke from chimneys of 261
smoke from chimneys or 135
smoke from hundreds of 1308
smoke from thousands of 999
smoke having rendered the 208
smoke rise straight up 95
smoke rising straight in 41
smoke rising straight up 923
smoke rising thousands of 57
smoke rose hundreds of 84
smoke rose straight in 102
smoke rose straight to 57
smoke rose straight up 1343
smoke rose thousands of 95
smoke shot straight up 46
smoke soon obscured the 101
smoke went straight up 747
smoke were followed by 43
smoke will continue to 44
smoking also increases the 548
smoking among students in 42
smoking will continue to 113
smooth brow furrowed in 80
smooth brow wrinkled in 49
smooth line connecting the 74
smooth when compared to 95
snack food industry is 50
snake have survived in 48
snake will continue to 40
snare more dangerous to 103
snowy peaks glittering in 60
social body composed of 51
social bond consists of 46
social care agencies in 68
social care agencies to 90
social care provided by 101
social care provision in 74
social care provision is 65
social care services as 158
social care services at 44
social care services by 46
social care services in 428
social care services is 198
social care services to 264
social club attached to 49
social club composed of 97
social club consisting of 64
social cost attached to 55
social cost includes the 80
social cost incurred by 100
social cost incurred in 53
social cost involved in 423
social cues provided by 151
social data concerning the 53
social data pertaining to 49
social data relevant to 52
social gulf separating the 67
social health problems of 50
social hour followed the 72
social ideal embodied in 42
social ideal produces the 43
social ills afflicting the 76
social ills produced by 46
social ills suffered by 44
social joys surround the 69
social life affected by 109
social life afforded by 48
social life attached to 51
social life centered in 266
social life centered on 391
social life compared to 48
social life confined to 56
social life consists in 336
social life consists of 816
social life continue to 116
social life depended on 179
social life depicted in 74
social life develops he 59
social life dictated by 49
social life embodied in 87
social life expected of 48
social life governed by 114
social life grounded in 62
social life implicit in 44
social life included the 46
social life increases in 45
social life informed by 43
social life involved in 79
social life involves the 151
social life possible by 84
social life possible in 120
social life possible is 44
social life possible to 59
social life prevailing in 50
social life produced by 85
social life provided by 159
social life provided the 73
social life provides the 74
social life referred to 41
social life reflects the 63
social life requires an 70
social life requires the 153
social life resulted in 41
social life trampled to 53
social life wherever it 41
social loss involved in 144
social meaning ascribed to 81
social meaning assigned to 102
social meaning attached to 530
social meaning inherent in 56
social play behaviors of 71
social risk involved in 64
social role ascribed to 85
social role assigned to 335
social role attached to 41
social role consists of 71
social role demanded of 62
social role expected of 172
social role occupied by 53
social role outcomes of 48
social self consists of 52
social theory adequate to 66
social theory attempts to 114
social theory concerning the 94
social theory consists in 54
social theory consists of 56
social theory designed to 42
social theory grounded in 95
social theory implicit in 146
social theory involves the 46
social theory provides the 40
social theory relevant to 75
social theory underlying the 67
social ties produced by 44
social type produced by 73
social union confront the 66
social unit composed of 302
social unit consisting of 438
social unit consists of 162
social unit involved in 49
social wealth produced by 48
social work activity in 169
social work activity is 177
social work agencies as 192
social work agencies in 537
social work agencies is 132
social work agencies of 109
social work agencies on 58
social work agencies or 114
social work agencies to 253
social work approach in 49
social work approach is 79
social work approach of 56
social work approach to 508
social work approved by 57
social work attempts to 122
social work attention to 44
social work colleague is 76
social work concepts of 52
social work consists of 166
social work continue to 111
social work designed to 53
social work education as 970
social work education at 634
social work education be 66
social work education by 139
social work education in 3296
social work education is 1483
social work education of 122
social work education on 258
social work education or 142
social work education the 65
social work education to 741
social work educator in 62
social work emphasis on 112
social work functions in 164
social work functions of 81
social work functions to 46
social work includes the 40
social work interest in 59
social work involved in 53
social work involves the 78
social work journals in 83
social work movement in 52
social work movement of 54
social work operates in 40
social work positions in 438
social work practice as 2362
social work practice at 487
social work practice by 499
social work practice in 7499
social work practice is 4218
social work practice it 56
social work practice of 272
social work practice on 177
social work practice or 290
social work practice so 101
social work practice the 221
social work practice to 899
social work practice we 68
social work presence in 73
social work programs as 105
social work programs at 139
social work programs in 546
social work programs is 82
social work programs of 119
social work programs to 173
social work provided the 40
social work provides an 54
social work provides the 46
social work reflects the 79
social work requires the 58
social work response to 253
social work resulted in 83
social work services as 504
social work services at 163
social work services be 76
social work services by 103
social work services in 2231
social work services is 300
social work services of 98
social work services on 143
social work services or 112
social work services to 1377
social work students as 356
social work students at 379
social work students be 74
social work students do 67
social work students in 1086
social work students is 159
social work students of 84
social work students on 413
social work students or 97
social work students the 43
social work students to 835
social work tradition of 91
social work treatment is 81
social work treatment of 136
soever your soldiers be 65
soils have moderate to 80
soils have resulted in 115
soils make possible the 53
soils show evidence of 74
soils were affected by 43
soils were analyzed by 48
soils were examined in 53
soils were included in 82
soils were obtained by 69
soils were prepared in 41
soils were regarded as 118
soils were reported by 48
soils were reported to 52
soils were selected to 54
soils were supposed to 42
soils when compared to 79
soils will continue to 134
soils will probably be 58
solar cell consisting of 44
solar cell consists of 281
solar cell converts the 43
solar flux absorbed by 118
solar flux incident at 56
solar flux incident on 186
solar rays received by 55
solar sail consisting of 52
solar wind confines the 97
solar wind consists of 191
solar wind distorts the 55
solar wind incident on 44
solar wind observed by 54
solar wind pressure at 55
solar wind pressure is 164
solar wind pressure on 49
solar wind relative to 70
solar wind velocity as 141
solar wind velocity at 110
solar wind velocity in 110
solar wind velocity is 306
solar wind velocity of 162
solid angle accepted by 170
solid angle centered on 125
solid angle containing the 177
solid angle coverage of 124
solid angle enclosed by 77
solid angle included by 48
solid angle occupied by 180
solid bars indicate the 174
solid base provided by 75
solid body composed of 134
solid body consisting of 87
solid body consists of 80
solid body enclosed by 92
solid body immersed in 473
solid body presents to 51
solid core consisting of 40
solid data concerning the 45
solid dots indicate the 111
solid food consisting of 46
solid food consists of 51
solid food consumed by 51
solid line connecting the 387
solid line connects the 426
solid line displays the 121
solid line encloses the 78
solid line includes the 69
solid line indicate the 149
solid line indicating the 161
solid line outlines the 74
solid line parallel to 106
solid line presents the 216
solid line reflects the 111
solid line separating the 50
solid mass composed of 85
solid mass consisting of 97
solid mass threatened to 55
solid mass transfer in 135
solid media containing the 46
solid part consists of 95
solid rock hundreds of 44
solid rock underlying the 119
solid rock underneath the 68
solid wall enclosed the 62
solid wall separating the 62
solid when immersed in 120
solid will continue to 53
solid will dissolve in 296
solid will dissolve to 95
solos were rendered by 108
solve four equations in 158
solve great problems of 45
solve hard problems in 79
solve health problems in 83
solve many problems as 109
solve many problems at 193
solve many problems by 358
solve many problems if 106
solve many problems in 1356
solve many problems is 41
solve many problems of 1575
solve many problems on 126
solve many questions in 56
solve many questions of 81
solve more problems in 76
solve most problems by 100
solve most problems in 221
solve most problems of 239
solve other problems as 402
solve other problems by 52
solve other problems in 346
solve other problems is 55
solve other problems of 381
solve other problems or 40
solve some problems at 61
solve some problems by 234
solve some problems in 771
solve some problems it 40
solve some problems of 830
solve some problems on 95
solve some problems or 63
solve such equations as 250
solve such equations by 61
solve such equations is 48
solve such problems as 6361
solve such problems at 108
solve such problems by 1103
solve such problems if 52
solve such problems in 732
solve such problems is 496
solve such problems it 74
solve such problems of 234
solve such problems on 188
solve such problems or 56
solve such problems the 101
solve such problems we 128
solve such questions as 744
solve such questions in 48
solve their disputes by 121
solve their disputes in 71
solve their problems as 1604
solve their problems at 441
solve their problems by 10370
solve their problems if 292
solve their problems in 3279
solve their problems is 471
solve their problems of 2076
solve their problems on 1940
solve their problems or 1085
solve their problems so 376
solve their problems the 121
solve their problems to 129
solve these dilemmas by 45
solve these disputes or 55
solve these equations as 203
solve these equations at 43
solve these equations by 651
solve these equations in 489
solve these equations is 278
solve these equations it 89
solve these equations on 68
solve these equations the 60
solve these equations to 332
solve these equations we 388
solve these problems as 1420
solve these problems at 376
solve these problems by 5037
solve these problems he 85
solve these problems if 432
solve these problems in 3569
solve these problems is 1986
solve these problems it 446
solve these problems of 1106
solve these problems on 1446
solve these problems or 494
solve these problems so 378
solve these problems the 690
solve these problems to 262
solve these problems we 638
solve these questions by 149
solve these questions in 123
solve these questions is 84
solve these questions of 68
solve these questions we 63
solve those problems as 158
solve those problems at 56
solve those problems by 333
solve those problems if 41
solve those problems in 458
solve those problems is 148
solve those problems of 304
solve those problems on 71
solve those problems or 105
solve those problems we 43
solve three equations in 183
solve three problems at 44
solve word problems by 156
solve word problems in 236
solve word problems is 93
solve your problems as 181
solve your problems at 44
solve your problems by 495
solve your problems if 106
solve your problems in 393
solve your problems is 94
solve your problems of 147
solve your problems on 86
solve your problems or 226
solve your problems to 82
solving among children of 93
solving flow problems in 43
solving hard problems in 50
solving health problems in 64
solving made rigorous by 304
solving many problems in 698
solving many problems is 53
solving many problems of 745
solving many problems on 42
solving most problems in 52
solving most problems of 59
solving other problems as 116
solving other problems in 181
solving other problems of 246
solving some problems in 297
solving some problems is 41
solving some problems of 324
solving such equations by 47
solving such equations is 142
solving such problems as 2800
solving such problems by 237
solving such problems in 312
solving such problems is 1859
solving such problems it 54
solving such problems of 122
solving such problems on 68
solving such problems the 127
solving such problems to 47
solving such questions as 192
solving their problems as 290
solving their problems at 66
solving their problems by 1191
solving their problems in 626
solving their problems is 179
solving their problems of 670
solving their problems on 117
solving their problems or 158
solving these equations as 42
solving these equations by 187
solving these equations in 199
solving these equations is 586
solving these equations it 60
solving these equations the 84
solving these equations to 87
solving these equations we 560
solving these problems as 388
solving these problems at 95
solving these problems by 593
solving these problems if 78
solving these problems in 813
solving these problems is 1794
solving these problems it 99
solving these problems of 277
solving these problems on 184
solving these problems or 193
solving these problems the 325
solving these problems to 104
solving these problems we 180
solving those problems by 46
solving those problems in 149
solving those problems is 89
solving those problems of 104
solving three equations in 58
solving will continue to 120
solving word problems in 329
solving word problems is 229
solving word problems or 41
solving your problems as 53
solving your problems in 56
solving your problems or 53
sonic boom produced by 136
soothing lady penelope to 44
sores were flagrant to 80
sorry what happened to 121
sorts were disposed of 88
sorts were employed in 71
sorts were produced in 46
sorts were resorted to 79
sorts will continue to 43
souls from darkness to 214
souls have excreted to 66
souls have perished in 58
souls have received the 44
souls have remained in 66
souls have returned to 135
souls have wrenched the 75
souls seem suddenly to 120
souls their delicacy of 124
souls very earnestly to 77
souls went directly to 46
souls went straight to 59
souls were absorbed in 97
souls were affected by 41
souls were awakened by 59
souls were awakened to 79
souls were believed to 376
souls were destined to 227
souls were expected to 72
souls were hereafter to 72
souls were involved in 43
souls were prepared to 57
souls were purified by 104
souls were received in 63
souls were regarded as 105
souls were supposed to 560
souls will continue to 181
souls will perceive the 47
sound acts directly on 44
sound card converts the 55
sound card directly to 47
sound card supports the 44
sound film produced by 134
sound film produced in 89
sound from anywhere in 237
sound from thousands of 92
sound from underneath the 188
sound have resulted in 106
sound ideas concerning the 75
sound into patterns of 47
sound lies entirely in 52
sound like attempts to 140
sound like hundreds of 202
sound like nonsense to 435
sound like parodies of 190
sound like somebody in 109
sound like thousands of 172
sound like trumpets to 48
sound like variations on 64
sound like yourself at 65
sound made possible by 42
sound more convincing if 131
sound more convincing in 44
sound more convincing to 150
sound more grateful to 42
sound most dismally in 73
sound much resembling the 56
sound must therefore be 127
sound news coverage in 56
sound nothing troubled the 69
sound their trumpets in 78
sound very appetizing to 43
sound very convincing in 173
sound very convincing to 606
sound very flattering to 49
sound very friendly to 115
sound very romantic to 112
sound very strangely in 71
sound wave consisting of 70
sound wave consists of 368
sound wave incident at 41
sound wave incident on 145
sound wave produced by 731
sound wave produced in 64
sound wave relative to 105
sound wave velocity in 54
sound wave vibrates the 48
sound well exhibits the 45
sound went straight to 93
sound were embodied in 46
sound when compared to 171
sound when followed by 643
sound will complete in 139
sound will continue to 452
sound will indicate the 66
sound will probably be 307
sound will therefore be 68
sound wood divested of 53
sound your trumpets we 42
space also contains the 181
space also functions as 85
space also includes the 110
space also occupied by 47
space also provides the 42
space from extension in 73
space from pollution by 134
space have combined to 42
space have resulted in 143
space here allotted to 170
space here consists of 50
space into elements of 53
space just opposite the 48
space just posterior to 52
space just referred to 46
space lies posterior to 49
space made possible by 620
space made possible the 65
space many thousands of 59
space must continue to 50
space must likewise be 40
space must separate the 164
space must therefore be 384
space once allotted to 66
space once occupied by 2359
space some hundreds of 76
space their children at 178
space their children or 78
space their children so 140
space their children to 116
space three quarters of 46
space time evolution of 107
space wave functions of 144
space were allotted to 42
space were assigned to 40
space were obtained by 41
space were occupied by 206
space were provided by 63
space were regarded as 136
space were required to 62
space were supposed to 45
space when compared to 304
space when occupied by 88
space will actually be 63
space will continue to 580
space will normally be 87
space will probably be 349
space will separate the 59
space will therefore be 242
spake also concerning the 115
spake nothing concerning the 124
spank their children as 103
spank their children at 65
spank their children in 73
spank their children or 44
spans made possible by 55
spans many thousands of 109
spans were replaced by 48
spare from business he 242
spare from business to 69
spare line capacity on 124
spare much attention to 145
spare their children the 486
spare their children to 72
spare their families the 306
spare time activity of 46
spare tire inflated to 44
spare your lordship the 48
sparing their children the 52
spark more interest in 144
spark much interest in 43
spark plug consists of 195
spark plug explodes the 41
spark some interest in 470
spark their interest in 542
spark will continue to 46
spark your interest in 603
spawn from february to 120
speaking from positions of 89
speaking more directly of 169
speaking more directly to 345
speaking most directly to 75
speaking most severely of 46
speaking other languages as 111
speaking other languages in 59
speaking south africans as 224
speaking south africans at 110
speaking south africans in 521
speaking south africans is 123
speaking south africans of 169
speaking south africans to 576
speaking these languages in 41
speaking these languages is 47
speaking three languages at 64
speaking time allotted to 54
speaking tour designed to 71
speaking tube connecting the 42
speaking very directly to 55
speaking very earnestly to 159
speaking very seriously to 62
speaking will indicate the 127
speaks five languages is 42
speaks more directly in 58
speaks more directly of 186
speaks more directly to 1131
speaks more forcibly to 89
speaks most directly of 79
speaks most directly to 873
speaks most fluently in 51
speaks three languages is 43
speaks very bitterly of 79
speaks very directly to 179
speaks very modestly of 129
speaks very seriously of 40
speaks very severely of 86
speaks very slightly of 54
speaks very tenderly of 84
speaks when otherwise he 42
speed also increases the 92
speed data services in 50
speed data services to 348
speed data transfer at 50
speed data transfer in 115
speed data transfer is 131
speed data transfer to 144
speed ever achieved by 65
speed ever achieved on 62
speed ever attained by 217
speed ever recorded by 50
speed ever recorded in 48
speed ever recorded on 70
speed from syracuse to 81
speed have resulted in 84
speed made possible by 384
speed must therefore be 136
speed their effusions to 59
speed very sensibly to 50
speed were essential to 42
speed were increased by 40
speed were increased to 196
speed were obtained by 75
speed when compared to 593
speed will continue to 314
speed will obviously be 46
speed will probably be 199
speed will therefore be 125
spell once darkened by 52
spend from saturday to 49
spend hard currency on 51
spend many hundreds of 240
spend many thousands of 708
spend many weekends at 44
spend more annually on 42
spend more attention on 87
spend more lavishly on 86
spend most weekends at 68
spend most weekends in 58
spend paying attention to 42
spend some hundreds of 79
spend some thousands of 186
spend some weekends at 60
spend their energies in 1337
spend their energies on 635
spend their energies to 48
spend their eternity in 208
spend their fortunes in 259
spend their fortunes on 108
spend their holidays at 792
spend their holidays by 65
spend their holidays in 2134
spend their holidays on 281
spend their holidays or 71
spend their lifetime in 167
spend their property in 96
spend their revenues in 118
spend their revenues on 150
spend their salaries in 85
spend their salaries on 66
spend their vacations at 609
spend their vacations in 1545
spend their vacations on 289
spend their vacations or 43
spend their weekdays in 43
spend their weekends at 286
spend their weekends in 799
spend their weekends on 107
spend their weekends or 41
spend their workdays in 44
spend these holidays in 49
spend three quarters of 513
spend time addressing the 40
spend time attempting to 290
spend time clarifying the 43
spend time correcting the 51
spend time describing the 106
spend time developing an 56
spend time developing the 255
spend time discussing it 107
spend time discussing the 1039
spend time evaluating the 168
spend time explaining the 342
spend time explaining to 113
spend time immersed in 47
spend time meditating on 371
spend time memorizing the 42
spend time monitoring the 76
spend time outdoors in 193
spend time perfecting the 49
spend time practicing the 99
spend time processing the 53
spend time reflecting on 1563
spend time researching the 186
spend time responding to 157
spend what remained of 681
spend what remained to 59
spend years attempting to 135
spend years developing the 65
spend years struggling to 46
spend your energies in 91
spend your energies on 84
spend your eternity in 122
spend your holidays at 50
spend your holidays in 137
spend your rhetoric in 44
spend your vacations in 67
spend your weekends in 48
spent amid whatever is 84
spent among sharpers of 82
spent days discussing the 57
spent from february to 49
spent from fourteen to 51
spent from saturday to 41
spent fuel elements as 43
spent fuel elements in 264
spent fuel elements is 161
spent fuel elements of 131
spent fuel elements or 56
spent fuel elements to 134
spent fuel produced by 134
spent making mistakes is 154
spent many holidays at 203
spent many holidays in 425
spent many holidays on 50
spent many hundreds of 1173
spent many thousands in 77
spent many thousands of 3179
spent many vacations at 57
spent many vacations in 107
spent many weekends at 853
spent many weekends in 529
spent many weekends on 108
spent more lavishly on 50
spent more usefully on 66
spent most agreeably in 55
spent most weekends at 220
spent most weekends in 116
spent paying attention to 79
spent seeing patients in 45
spent some hundreds of 198
spent some thousands of 289
spent some weekends at 54
spent their boyhoods in 43
spent their energies in 1196
spent their energies on 329
spent their forenoon in 51
spent their fortunes in 565
spent their fortunes on 218
spent their fortunes to 41
spent their holidays at 407
spent their holidays in 818
spent their holidays on 103
spent their lifetime in 238
spent their revenues in 117
spent their revenues on 75
spent their salaries on 48
spent their thousands of 50
spent their vacations at 236
spent their vacations in 543
spent their vacations on 101
spent their weekends at 196
spent their weekends in 178
spent their weekends on 47
spent three quarters of 1672
spent time attempting to 176
spent time describing the 97
spent time developing the 111
spent time discussing the 990
spent time explaining the 262
spent time explaining to 150
spent time meditating on 51
spent time outdoors in 106
spent time recently in 93
spent time reflecting on 566
spent time researching the 210
spent upon attempts to 60
spent upon education in 50
spent very agreeably at 59
spent very agreeably in 392
spent what amounted to 46
spent what remained of 941
spent what remained to 56
spent years attempting to 852
spent years collecting the 91
spent years developing an 134
spent years developing it 45
spent years developing the 274
spent years immersed in 170
spent years perfecting it 40
spent years perfecting the 407
spent years researching the 947
spent years struggling to 211
sperm cell consists of 112
sperm cell containing an 72
sperm cell contains an 43
sperm cell contains the 58
sperm cell formation in 99
sperm cell produced by 53
sperm were observed in 229
spies were arrested in 125
spies were believed to 53
spies were directed to 44
spies were employed by 150
spies were employed in 90
spies were employed to 337
spies were supposed to 127
spike wave activity in 130
spill their contents in 46
spill their contents on 69
spill what remained of 41
spine when compared to 46
split also occurred in 97
split from shoulder to 133
split into doublets by 142
split into elements of 50
split into fractions of 85
split into hundreds of 1073
split into segments by 96
split into segments of 161
split into segments to 44
split into thousands of 615
split over questions of 295
split plot analysis of 265
split what remained of 116
spoil such children as 47
spoil their children by 262
spoil their children in 81
spoil your appetite by 70
spoke four languages to 65
spoke from positions of 41
spoke more bitterly of 71
spoke more directly of 124
spoke more directly to 903
spoke more forcibly to 156
spoke more learnedly of 51
spoke more tenderly to 43
spoke more touchingly to 175
spoke most bitterly of 63
spoke most cordially of 75
spoke most directly to 499
spoke most earnestly of 40
spoke most earnestly to 43
spoke most tenderly of 71
spoke most tenderly to 58
spoke most touchingly of 61
spoke much concerning the 62
spoke other languages as 62
spoke other languages at 43
spoke other languages in 41
spoke three quarters of 40
spoke very bitterly of 445
spoke very bitterly to 65
spoke very cordially of 51
spoke very directly to 142
spoke very earnestly of 99
spoke very earnestly on 85
spoke very earnestly to 263
spoke very modestly of 142
spoke very politely to 99
spoke very sensibly of 43
spoke very sensibly on 83
spoke very seriously of 134
spoke very seriously to 490
spoke very severely of 206
spoke very severely to 176
spoke very slightly of 49
spoke very strangely to 40
spoke very tenderly of 217
spoke very tenderly to 77
spoke very touchingly of 61
spoke when discussing the 42
spoke when suddenly he 44
sponge iron produced by 45
spongy bone consists of 52
spongy mass composed of 45
spongy mass consisting of 40
spore wall consists of 125
sport have betrayed the 139
sport have resulted in 40
sport like baseball or 52
sport like football or 117
sport will continue to 234
spots once occupied by 57
spots well followed in 53
spots were analyzed by 68
spots were detected by 383
spots were detected in 299
spots were detected on 123
spots were observed at 109
spots were observed by 72
spots were observed in 879
spots were observed on 357
spots were observed to 95
spots were obtained by 71
spots were obtained on 49
spots were occupied by 107
spots were produced by 110
spots were produced in 91
spots were produced on 84
spots were recorded in 46
spots were regarded as 107
spots were selected by 77
spots were supposed to 61
spots will continue to 54
sprang from attempts to 68
sprang from families of 65
sprang from memories of 81
spray rose straight up 43
spray tiny droplets of 42
spread among children in 94
spread among hundreds of 357
spread among thousands of 290
spread face downward on 69
spread from atlantic to 145
spread from australia to 177
spread from babylonia to 116
spread from calcutta to 225
spread from commerce to 53
spread from computer to 823
spread from district to 436
spread from domestic to 85
spread from families to 464
spread from flanders to 42
spread from florence to 205
spread from garrison to 102
spread from hospital to 42
spread from indonesia to 133
spread from industry to 539
spread from infected to 522
spread from infection in 48
spread from magazine to 43
spread from manchuria to 113
spread from neighbor to 212
spread from patients to 110
spread from politics to 43
spread from portugal to 117
spread from provence to 107
spread from province to 860
spread from regiment to 67
spread from scotland to 202
spread from shoulder to 86
spread from textiles to 42
spread from washington to 98
spread good practice in 44
spread into thousands of 118
spread like wildfire as 466
spread like wildfire at 136
spread like wildfire by 137
spread like wildfire if 76
spread like wildfire in 5206
spread like wildfire of 121
spread like wildfire on 567
spread like wildfire the 135
spread like wildfire to 2550
spread like wildfire up 177
spread most commonly by 94
spread most gloomily the 95
spread over hundreds of 3700
spread over hundreds or 72
spread over thousands of 4075
spread palm branches in 117
spread some adhesive on 40
spread some blankets on 98
spread their attempts at 55
spread their bedrolls in 43
spread their bedrolls on 84
spread their benefits to 51
spread their blankets at 75
spread their blankets in 218
spread their blankets on 1137
spread their blankets to 67
spread their branches as 131
spread their branches in 254
spread their branches on 61
spread their branches so 176
spread their branches to 231
spread their contents on 67
spread their doctrine in 117
spread their doctrine of 100
spread their doctrine to 43
spread their enthusiasm to 51
spread their garments in 1957
spread their garments on 661
spread their infection to 68
spread their materials in 48
spread their messages of 76
spread their messages to 124
spread these benefits to 44
spread will continue to 118
spread your blankets on 81
spread your trophies at 171
springing from holiness of 109
springs from affection is 116
springs from confusion of 324
springs from crevices in 98
springs from kindness of 88
springs from memories of 60
springs were attached to 166
springs were believed to 94
springs were designed to 46
springs were included in 42
springs were regarded as 58
springs were replaced by 78
springs were supposed to 102
springy turf bordered on 45
sprung from attempts to 77
sprung from families in 64
sprung from families of 102
sprung those branches of 103
spurs from shoulder to 46
spurs were attached to 104
spurs were fastened on 43
spurs were fastened to 95
squid axon membrane as 154
squid axon membrane in 47
squid axon membrane is 64
stack during execution of 305
staff also assisted in 71
staff also attempts to 56
staff also attended the 75
staff also includes an 42
staff also includes the 51
staff also reviewed the 43
staff been involved in 52
staff drew attention to 47
staff feel threatened by 103
staff felt threatened by 64
staff from exposure to 56
staff have accepted the 58
staff have assisted in 125
staff have increased in 135
staff have resulted in 105
staff have returned to 47
staff have reviewed the 43
staff have welcomed the 46
staff made possible by 47
staff made possible the 41
staff more involved in 41
staff must consider the 105
staff must continue to 153
staff must evaluate the 57
staff must exercise to 93
staff must identify the 40
staff must therefore be 112
staff paid attention to 53
staff time expended on 86
staff time invested in 56
staff time involved in 730
staff time required in 50
staff time required to 1488
staff well informed of 43
staff were absorbed by 42
staff were actually in 41
staff were admitted to 74
staff were affected by 88
staff were appalled at 42
staff were arrested on 52
staff were assigned the 59
staff were assigned to 857
staff were assisted by 82
staff were attached to 145
staff were attempting to 132
staff were billeted in 67
staff were captured by 61
staff were captured in 40
staff were composed of 50
staff were confined to 86
staff were conscious of 63
staff were critical of 143
staff were deployed to 46
staff were designed to 49
staff were detailed to 68
staff were directed to 216
staff were discussing the 52
staff were diverted to 46
staff were employed as 65
staff were employed at 116
staff were employed by 311
staff were employed in 937
staff were employed on 370
staff were employed to 265
staff were entitled to 180
staff were escorted to 41
staff were essential to 48
staff were expected to 1402
staff were ignorant of 60
staff were inclined to 238
staff were included in 269
staff were increased by 78
staff were informed of 168
staff were intended to 60
staff were involved in 1883
staff were murdered in 40
staff were observed to 56
staff were prepared to 496
staff were promoted to 56
staff were provided by 110
staff were provided to 62
staff were recalled to 46
staff were received by 62
staff were referred to 82
staff were regarded as 245
staff were relieved of 61
staff were relieved to 41
staff were replaced by 181
staff were reported as 85
staff were reported by 43
staff were reported to 140
staff were required in 46
staff were required to 1517
staff were responding to 40
staff were retained in 40
staff were seconded to 171
staff were selected by 63
staff were selected to 78
staff were stationed at 47
staff were stationed in 49
staff were struggling to 77
staff were summoned to 152
staff were supplied by 47
staff were supposed to 381
staff were unlikely to 79
staff will complete the 57
staff will consider the 128
staff will continue as 44
staff will continue to 1449
staff will evaluate the 95
staff will maintain the 71
staff will normally be 139
staff will probably be 441
staff will therefore be 63
staff work involved in 89
staff work required to 79
stage also consists of 46
stage also included the 53
stage also includes the 242
stage also involves the 137
stage also provides the 60
stage also requires the 53
stage from hartford to 41
stage from washington to 66
stage have resulted in 49
stage leads directly to 107
stage less esteemed in 56
stage made possible by 82
stage made possible the 53
stage must continue to 41
stage must therefore be 178
stage sets designed by 89
stage theory proposed by 45
stage were confined to 50
stage were designed to 45
stage were destined to 78
stage were expected to 75
stage were improved to 127
stage were included in 81
stage were intended to 44
stage were occupied by 94
stage were regarded as 130
