sack buttoned tightly at 64
some soldiers entered the 98
some soldiers managed to 68
some soldiers refused to 48
some specific ability or 41
some specific account of 71
some specific answers to 141
some specific article of 105
some specific aspects in 55
some specific aspects of 3756
some specific behavior is 42
some specific behavior of 73
some specific behavior or 49
some specific benefit to 58
some specific choices of 45
some specific classes of 295
some specific complex of 47
some specific content in 43
some specific content of 51
some specific content to 98
some specific context in 44
some specific context of 51
some specific context or 40
some specific criteria to 59
some specific details in 57
some specific details of 407
some specific details on 89
some specific details to 59
some specific dispute or 46
some specific effects of 207
some specific effects on 121
some specific efforts to 48
some specific element in 81
some specific element of 201
some specific example of 167
some specific factors in 83
some specific factors of 60
some specific factors to 56
some specific failure of 42
some specific features as 45
some specific features in 289
some specific features of 2645
some specific features to 72
some specific fraction of 170
some specific function in 206
some specific function of 199
some specific function or 186
some specific function to 69
some specific increase in 45
some specific location in 106
some specific measures in 43
some specific measures of 169
some specific measures to 122
some specific members of 56
some specific numbers to 42
some specific objects of 44
some specific occasion or 55
some specific pattern of 194
some specific portions of 81
some specific position in 60
some specific problem in 160
some specific problem of 155
some specific problem or 258
some specific problem to 48
some specific process of 48
some specific process or 50
some specific product or 101
some specific program or 55
some specific project or 92
some specific purpose as 124
some specific purpose in 533
some specific purpose is 93
some specific purpose of 151
some specific purpose or 540
some specific purpose to 90
some specific quality in 64
some specific quality of 141
some specific quality or 118
some specific question of 83
some specific question or 87
some specific question to 46
some specific relation of 55
some specific relation to 355
some specific remarks on 52
some specific results of 81
some specific sanction or 91
some specific sections of 71
some specific sectors of 123
some specific segment of 180
some specific service or 69
some specific service to 119
some specific solution in 60
some specific sources of 217
some specific species of 57
some specific studies of 91
some specific studies on 51
some specific subject of 66
some specific subject or 102
some specific thoughts on 54
some specific violation of 56
some spectral features in 42
some speeches uttered by 101
some spirited remarks of 222
some splendid banquet to 55
some splendid effects of 65
some splendid moments of 50
some splendid remains of 42
some splendid samples of 43
some splendid treasure of 89
some sporadic efforts to 92
some squabbling between the 45
some standard according to 50
some standard features of 75
some standard history of 50
some standard measures of 135
some standard outside of 56
some standard outside the 93
some standard pattern of 43
some startled jackdaw or 61
some statutes require the 108
some stimulus applied to 59
some straggling boatman or 104
some straggling parties of 139
some straggling thickets of 69
some straight answers to 97
some struggle against the 94
some struggle between the 200
some struggling against the 50
some students appeared to 118
some students attempt to 60
some students because it 105
some students because of 294
some students because the 69
some students believe it 44
some students believe the 50
some students decided to 126
some students elected to 47
some students entered the 50
some students managed to 74
some students persist in 59
some students refused to 116
some students respond to 101
some students started to 84
some students succeed in 70
some subjects appeared to 59
some subjects because of 73
some subjects related to 53
some subjects respond to 79
some suitable analogy to 45
some suitable function of 90
some suitable location in 71
some suitable material to 75
some suitable memorial of 125
some suitable memorial to 78
some suitable occasion to 70
some suitable persons to 109
some suitable position in 108
some suitable position on 48
some suitable relation to 51
some supposed affront to 103
some supposed benefit of 136
some supposed defects in 56
some supposed mistake in 116
some supposed violation of 45
some surprise because he 40
some surprise towards the 55
some surprising answers to 125
some surprising aspects of 92
some surprising effects of 64
some surprising effects on 61
some surprising features of 62
some surprising process of 119
some surprising results in 175
some surprising results of 56
some suspicion against me 48
some suspicion attaching to 66
some suspicion because he 43
some suspicion because it 68
some suspicion because of 274
some suspicion regarding the 93
some symbolic aspects of 57
some symbolic gesture of 41
some symbolic relation to 69
some symmetry between the 122
some symptoms peculiar to 64
some symptoms related to 100
some symptoms similar to 166
some synthesis between the 128
some temporal aspects of 65
some temporal relation to 51
some temporal variation in 56
some tendency towards an 91
some tendency towards it 46
some tendency towards the 709
some terrible example of 102
some terrible mistake in 124
some terrible mistake on 48
some terrible mistake or 54
some terrible monster in 49
some terrible stories of 96
some terrible tragedy in 50
some terrible vengeance on 57
some terrific volleys of 45
some timorous spirits of 54
some tireless watcher at 67
some tortured creature on 179
some treachery against us 57
some treatises written by 89
some tropical legumes as 95
some tropical species of 164
some tropical species the 110
some twilight mystery or 40
some ultimate benefit to 71
some ultimate classes of 63
some ultimate extreme of 60
some ultimate purpose in 66
some ultimate purpose or 98
some ultimate reckoning of 214
some unavailing efforts to 49
some uncommon trouble or 127
some underlying aspects of 47
some underlying concept of 62
some underlying current of 40
some underlying features of 45
some underlying pattern in 47
some underlying pattern of 171
some underlying pattern or 75
some underlying problem in 40
some underlying problem or 47
some underlying process of 46
some underlying process or 57
some ungracious pastors do 676
some unitarian infidel at 73
some unlawful purpose or 47
some unsavory aspects of 41
some unsolved problem in 43
some unsolved problem of 53
some untoward passage in 68
some unwanted effects of 44
some unwonted suffering in 68
some validity because it 44
some validity because the 71
some valuable addition to 83
some valuable article or 41
some valuable aspects of 77
some valuable details of 106
some valuable details on 49
some valuable editions of 160
some valuable estates in 61
some valuable features of 74
some valuable insight as 96
some valuable insight on 62
some valuable insight to 46
some valuable lessons as 148
some valuable lessons at 45
some valuable lessons by 41
some valuable lessons in 849
some valuable lessons of 73
some valuable lessons on 233
some valuable lessons to 310
some valuable letters of 129
some valuable material in 100
some valuable material on 236
some valuable material to 48
some valuable members of 67
some valuable notices of 73
some valuable objects of 55
some valuable paintings by 75
some valuable paintings in 66
some valuable portions of 150
some valuable records of 55
some valuable reforms in 40
some valuable remains of 188
some valuable remarks by 112
some valuable remarks in 331
some valuable remarks of 66
some valuable remarks on 1128
some valuable reports on 79
some valuable research in 49
some valuable research on 88
some valuable results in 156
some valuable service in 42
some valuable service to 165
some valuable sources of 195
some valuable species of 148
some valuable studies in 53
some valuable studies of 137
some valuable studies on 82
some valuable thoughts on 140
some valuable volumes of 52
some variables affecting the 66
some variables related to 292
some variations according to 423
some variations because of 62
some variations between the 565
some variations depending on 382
some vestigial remains of 59
some vicarious pleasure in 61
some vigorous efforts to 135
some vigorous measures to 86
some vigorous sonnets to 51
some villages because of 43
some villages refused to 48
some virulent strains of 44
some volcanic eruption of 57
some wandered towards the 54
some watchman brought to 41
some weighted average of 1577
some weighted function of 71
some whispering between the 90
some workable solution of 49
some workable solution to 78
some wretched creature in 48
some wretched memorial of 53
some wretched remnant of 69
songs directed against the 100
sons absolute liberty of 52
sons rebelled against the 48
soon absorbed himself in 94
soon accustom himself to 168
soon achieved success in 45
soon acquired control of 163
soon adjusted between the 69
soon adjusted herself to 53
soon adjusted himself to 145
soon attached herself to 97
soon attached himself to 546
soon believed herself to 112
soon bethought himself of 65
soon captured control of 44
soon closeted together to 75
soon collapse because of 87
soon composed himself to 40
soon confined himself to 79
soon consoled herself by 55
soon consoled himself by 62
soon convince himself of 158
soon declared between the 77
soon declared himself the 41
soon declined because of 68
soon develops between the 70
soon directed against the 168
soon directed towards the 91
soon disappear because of 101
soon divested himself of 102
soon effected between the 48
soon entangled himself in 59
soon entirely covered by 56
soon entirely devoted to 41
soon exhausts himself in 44
soon expelled because of 48
soon finished between us 52
soon followed between the 197
soon immersed himself in 252
soon informed himself of 53
soon ingratiated himself so 48
soon involved himself in 409
soon murmured against the 79
soon mustered courage to 74
soon obtained control of 195
soon occupied herself in 50
soon occurred between the 163
soon operated according to 61
soon overtake divorce as 96
soon overtake tobacco as 65
soon perished upwards of 94
soon rebelled against the 392
soon received command of 40
soon regained control of 468
soon regarded himself as 89
soon relations between the 43
soon relieved himself of 44
soon rendered evident by 67
soon rendered himself so 86
soon rendered himself the 84
soon rendered useless by 151
soon resigned because he 108
soon resigned because of 202
soon resigned herself to 82
soon resigned himself to 299
soon restored between the 102
soon returned because of 41
soon revolted against the 162
soon suffered himself to 86
soon thereafter appeared in 48
soon thereafter because of 128
soon thereafter brought to 108
soon thereafter decided to 76
soon thereafter elected to 59
soon thereafter entered the 152
soon thereafter removed to 117
soon thereafter settled in 66
soon vanished between us 46
soon withdrawn because of 69
sort children according to 42
sort materials according to 60
sort pictures according to 49
sort students according to 286
soul contrive against thy 750
soul diffused herself in 43
soul earnestly desires to 66
soul entirely devoted to 63
soul rebelled against as 85
soul rebelled against it 193
soul rebelled against the 437
soul remained subject to 56
soul revolted against it 94
soul revolted against the 1037
soul struggling against the 91
soul struggling towards the 49
soup kitchens because the 50
sour relations between the 1154
sour rudeness amounts to 62
south boundary between the 74
south consists largely of 169
south declines towards the 46
south direction between the 148
south direction towards the 45
south distance between the 133
south latitude between the 57
south remained faithful to 52
sowing distrust between the 89
sowing suspicion between the 49
sown distrust towards the 87
span multiple columns or 43
speak bitterly against the 48
speak directly against the 238
speak languages related to 327
speak languages similar to 47
speak languages unknown to 75
speak properly according to 54
speak publicly against it 56
speak publicly against the 225
speak somewhat vaguely of 51
speak strictly according to 54
speak whatever language he 45
speak whatever language is 65
spin diffusion between the 61
spin magnetic moments in 169
spin magnetic moments of 1150
spot awakened thoughts of 73
spot directly between the 54
spot potential sources of 43
spot recently vacated by 42
spot situated between the 51
spring campaign against the 325
spring constant between the 44
spring constant depends on 45
spring constant divided by 51
spring pressure against the 430
spring pressure applied to 62
spring pressure between the 60
spring semester previous to 95
spring splendid temples to 113
spring sunshine flooded the 131
spring sunshine outside the 43
spring sunshine streamed in 204
star formation depends on 155
star formation history in 419
star formation history is 82
star formation history of 1866
star formation induced by 166
star formation occurring in 112
star formation process in 362
star formation process is 150
star formation similar to 84
star suddenly appeared in 216
star topology network is 42
steam passages between the 60
steam pressure against the 94
steam pressure between the 114
steam pressure buildup in 59
steam pressure carried in 48
steam pressure exceeds the 81
steam pressure exerted on 47
steam turbines capable of 46
steam turbines operate at 54
steam turbines operating at 66
step advanced between the 47
step advanced towards the 68
step approach adopted by 44
step approach towards the 42
step backward because it 230
step backward because of 93
step backward towards the 215
step directed against the 48
step entirely outside the 104
step forwards towards the 137
step involves addition of 54
step involves analyzing the 163
step involves assessing the 137
step involves cleavage of 65
step involves combining the 48
step involves comparing the 130
step involves computing the 115
step involves examining the 165
step involves obtaining the 66
step involves preparing the 48
step involves removal of 75
step involves reviewing the 68
step involves selecting the 158
step progress towards the 49
step recovery program of 42
step response function of 227
step seriously alarmed the 44
step therefore towards the 71
stop american vessels on 102
stop anywhere between the 92
stop domestic violence in 51
stop exercising because of 201
stop functioning because of 143
stop protesting against the 46
stop struggling against the 237
stop treatment because of 456
string quartets written by 47
string quartets written in 52
such aberrant behavior is 44
such abnormal conduct on 71
such absolute command of 102
such absolute control in 62
such absolute control of 312
such absolute devotion to 58
such absolute freedom of 72
such absolute masters of 80
such absolute mastery of 41
such absolute secrecy as 56
such absolute silence as 64
such abstract aspects of 40
such abstract decrease in 81
such abstract factors as 47
such abstract features as 44
such abstract matters as 162
such abstract objects as 175
such abstract phrases as 48
such abstract science is 42
such abstract symbols as 78
such abstract virtues as 107
such abstruse matters as 297
such abundant leisure to 40
such abundant sources of 115
such abundant variety of 46
such abundant volleys of 112
such academic courses as 40
such academic matters as 257
such academic studies as 41
such accident results in 43
such accounting records as 757
such accounts examine the 104
such accurate command of 64
such accurate details of 47
such accurate records of 68
such accurate results as 344
such activity because it 104
such activity because of 162
such activity because the 43
such activity between the 52
such activity depends on 63
such activity exceeds the 137
such activity outside the 60
such activity relates to 53
such activity results in 161
such activity violates the 52
such adaptive behavior is 45
such additions increase the 59
such adequate measures as 64
such advanced courses as 61
such advanced features as 1002
such advanced systems as 135
such advanced thinkers as 227
such advances against the 54
such adverbial phrases as 111
such affection thrilled me 50
such affinity between the 107
such agencies include the 81
such agencies operating in 62
such agencies produce in 76
such agreeable persons as 136
such allergic reactions as 243
such alliances between the 162
such ambitious schemes as 97
such ambitious schemes of 52
such american artists as 370
such american critics as 94
such american figures as 74
such american masters as 68
such american masters of 46
such american pioneers as 40
such american staples as 49
such american thinkers as 79
such american vessels as 453
such american writers as 724
such analysis because it 57
such analysis because of 77
such analysis depends on 75
such analysis ignores the 65
such antipathy between the 79
such apparent absence of 60
such apparent devotion to 104
such apparent neglect of 45
such apparent success in 68
such apparent trifles as 111
such approach focuses on 42
such approval entered in 51
such argument against the 70
such argument applies to 40
such articles according to 54
such articles appeared in 178
such articles carried in 101
such articles conform to 108
such articles subject to 42
such articles written by 46
such artistic culture as 59
such artistic quality as 107
such atrocious breaches of 164
such atrocious cruelty as 52
such atrocious efforts in 45
such attached friends as 42
such attempts against the 162
such attention because it 49
such attention because of 47
such attention besides the 143
such attitude towards the 70
such authentic records as 43
such authentic records of 63
such authentic sources he 77
such authentic sources of 54
such authority because of 68
such authority because the 40
such authority existed in 62
such authority extends to 80
such authority figures as 203
such authority resides in 44
such auxiliary devices as 65
such aversive stimuli as 53
such backward classes of 97
such bacterial diseases as 86
such barriers between the 77
such beautiful buildings as 119
such beautiful creations as 48
such beautiful effects to 78
such beautiful figures as 42
such beautiful flowers as 90
such beautiful flowers in 66
such beautiful language as 45
such beautiful letters as 73
such beautiful objects as 181
such beautiful results as 80
such beautiful scenery as 83
such beautiful stories as 72
such benefits against the 52
such benefits because of 96
such benefits depends on 50
such benefits include the 42
such benefits payable to 58
such bewitching cadence of 75
such bewitching glances in 60
such biblical figures as 236
such biblical phrases as 52
such biblical stories as 132
such bourgeois phrases to 80
such bourgeois virtues as 85
such brilliant artists as 63
such brilliant effects in 40
such brilliant figures as 135
such brilliant flashes of 54
such brilliant heights in 44
such brilliant results as 364
such brilliant results in 489
such brilliant results to 51
such brilliant service in 89
such brilliant service to 42
such brilliant success as 285
such brilliant success by 80
such brilliant success in 292
such brilliant success on 43
such brilliant success to 60
such brilliant talents as 95
such brilliant thinkers as 49
such brilliant writers as 151
such business ability as 41
such business according to 41
such business carried on 118
such business centers as 44
such business matters as 167
such business profits as 67
such cardinal virtues as 67
such caribbean islands as 51
such cathedral schools as 63
such changeable factors as 41
such chemical factors as 46
such chemical reactions as 208
such chemical reagents as 45
such childish observing of 72
such children according to 43
such children because of 71
such children between the 95
such children depends on 45
such christian beliefs as 42
such christian country as 284
such christian mystics as 117
such christian nurture as 205
such christian symbols as 51
such christian teachers as 46
such christian thinkers as 149
such christian virtues as 235
such christian writers as 200
such clerical service as 47
such climatic factors as 523
such clinical features as 413
such collusion between the 56
such colorful figures as 329
such colorful phrases as 57
such colossal amounts of 60
such commanding figures as 131
such commanding officer is 53
such commanding officer or 53
such commanding officer to 138
such comments reflect the 57
such commerce because the 51
such complete absence of 405
such complete command of 207
such complete control as 318
such complete control of 1273
such complete devotion to 61
such complete failure of 60
such complete freedom in 63
such complete freedom is 43
such complete freedom of 167
such complete freedom to 57
such complete harmony as 41
such complete justice to 206
such complete masters of 58
such complete mastery as 45
such complete mastery of 314
such complete records of 52
such complete reliance on 73
such complete removal of 43
such complete success as 370
such complete success in 116
such complete systems as 60
such computer program is 51
such concrete details as 120
such concrete factors as 68
such concrete matters as 549
such concrete matters of 47
such concrete measures as 130
such concrete objects as 232
such concrete results as 42
such condition applies to 55
such condition depends on 48
such condition existed at 52
such condition existed in 108
such condition obtains in 73
such condition results in 41
such conflict between the 505
such confucian virtues as 126
such confusion between the 114
such confusion existed in 67
such congruity between the 68
such conscious control of 59
such conscious efforts to 63
such constant demands on 41
such constant factors as 62
such constant features of 109
such consular officer or 240
such consumer product by 74
such consumer product if 233
such consumer resides at 70
such contacts between the 223
such contacts largely to 50
such contests between the 60
such contingent factors as 136
such continuing together to 60
such contract according to 55
such contract against the 85
such contract between the 141
such contract relates to 78
such contract subject to 51
such contrary effects in 47
such contrary effects on 64
such contrast between the 247
such controls because of 57
such convincing support by 63
such councils against the 83
such coverage because of 60
such cowardly behavior as 44
such creatures existed in 91
such creditor against the 494
such criminal behavior if 71
such criminal charges as 49
such criminal conduct as 42
such criminal matters as 90
such criminal neglect the 55
such critical aspects as 160
such critical aspects of 110
such critical details as 44
such critical factors as 1112
such critical factors in 43
such critical features as 67
such critical matters as 1176
such critical moments as 256
such critical moments in 63
such critical moments of 104
such critical moments the 61
such critical notices of 86
such critical remarks as 127
such critical sectors as 107
such critical studies as 219
such critical theorists as 55
such critical thinkers as 63
such cultural aspects as 73
such cultural centers as 153
such cultural critics as 103
such cultural domains as 53
such cultural factors as 1288
such cultural features as 489
such cultural figures as 62
such cultural markers as 46
such cultural matters as 152
such cultural objects as 77
such cultural symbols as 69
such cultural systems as 40
such cutaneous diseases as 50
such dangerous animals as 74
such dangerous diseases as 281
such dangerous enemies as 68
such dangerous enemies of 55
such dangerous enemies to 116
such dangerous matters as 42
such dangerous monster as 61
such dangerous persons as 146
such decisions according to 63
such decisions because of 93
such decisions because the 61
such decisions depends on 55
such decisions include the 81
such decisions involve the 73
such decisions reflect the 76
such decisions require the 73
such decisions subject to 73
such decisive factors as 72
such decisive measures as 114
such decisive results as 44
such decisive results in 58
such decisive success as 83
such decisive success on 90
such decisive talents as 96
such decorous silence as 54
such defenses against the 66
such definite measures as 88
such definite purpose of 56
such definite relation to 50
such definite results as 103
such delicate burdens of 107
such delicate matters as 1770
such delicate matters in 54
such delicate matters of 59
such delicate matters to 92
such delicate morsels as 45
such delicate objects as 153
such delicate question as 56
such delicate texture as 87
such delicate tissues as 57
such delicate touches of 176
such delicate trifles as 83
such delivering carrier the 50
such depressing emotions as 83
such detached portions of 104
such detailed account of 130
such detailed aspects of 44
such detailed matters as 147
such detailed records as 48
such detailed records of 105
such detailed studies as 155
such detailed studies by 64
such detailed studies of 208
such dietetic measures as 44
such direction relates to 72
such discerning critics as 46
such discreet persons as 140
such disputed matters as 65
such disputes between the 304
such distance between the 136
such distance between us 81
such distinct classes as 41
such distinct classes of 60
such distinct features as 44
such distinct species as 137
such distress results in 221
such district according to 55
such district council or 148
such district subject to 52
such disturbing factors as 618
such divisions between the 129
such document conveying or 256
such document relates is 62
such document relates to 653
such domestic affairs as 144
such domestic animals as 844
such domestic concern in 264
such domestic concern or 98
such domestic details as 95
such domestic factors as 245
such domestic matters as 707
such domestic measures as 105
such domestic violence as 98
such dominant features of 47
such dominant figures as 93
such draconian measures as 318
such dramatic devices as 141
such dramatic effects as 278
such dramatic effects if 41
such dramatic effects in 63
such dramatic effects on 283
such dramatic features as 86
such dramatic increase in 54
such dramatic moments as 108
such dramatic results as 153
such dramatic results in 123
such eagerness towards the 42
such economic aspects as 52
such economic benefit or 68
such economic criteria as 74
such economic factors as 2716
such economic matters as 716
such economic measures as 685
such economic paradox as 53
such economic reforms as 243
such economic sectors as 127
such ecstatic pleasure as 47
such editorial comment as 45
such elective courses as 52
such elements combine in 51
such elements combine to 44
such elevated devotion in 46
such eloquent command of 41
such eloquent witness to 87
such emotional behavior as 41
such emotional factors as 287
such emotional reactions as 609
such emotional reactions in 43
such emotional reactions to 49
such employee between the 129
such enlarged schemes of 69
such enormous amounts of 989
such enormous benefit to 56
such enormous burdens on 80
such enormous demands on 99
such enormous efforts to 45
such enormous expense as 81
such enormous expense to 68
such enormous figures as 49
such enormous increase in 61
such enormous increase of 49
such enormous numbers as 739
such enormous numbers in 154
such enormous numbers of 862
such enormous pensions as 46
such enormous profits to 87
such enormous strides in 132
such enormous success in 69
such enormous tyranny as 67
such enormous volumes of 243
such epidemic diseases as 674
such equality between the 120
such erroneous opinions as 227
such erroneous opinions or 106
such esoteric devices as 46
such esoteric factors as 41
such esoteric matters as 260
such essential aspects as 40
such essential aspects of 187
such essential benefit to 45
such essential concern as 92
such essential details as 251
such essential factors as 397
such essential factors in 46
such essential features as 410
such essential features in 62
such essential features of 313
such essential imports as 88
such essential matters as 1163
such essential portions of 192
such essential service as 43
such essential service by 90
such essential service in 196
such essential service on 41
such essential service to 765
such etiologic factors as 177
such everyday affairs as 45
such everyday matters as 1037
such everyday objects as 297
such everyday phrases as 76
such everyday remarks as 43
such evidence against it 92
such evidence against the 389
such evidence because it 165
such evidence because of 80
such evidence because the 111
such evidence depends on 99
such evidence existed in 78
such evidence regarding the 53
such evidence related to 46
such evidence relates to 119
such evidence subject to 49
such evidence violates the 82
such examples include the 88
such exception applies to 48
such excesses against the 45
such exchanges between the 99
such execution against the 51
such exercise results in 43
such expenses against the 92
such expenses between the 55
such explicit language as 103
such exposure results in 66
such extension against the 43
such external affairs as 106
such external control is 44
such external criteria as 262
such external details as 41
such external devices as 98
such external effects as 137
such external factors as 6109
such external factors in 40
such external features as 389
such external matters as 258
such external measures as 50
such external objects as 484
such external sources as 505
such external sources of 183
such external stimuli as 724
such external support is 44
such external symbols as 40
such facility existed in 45
such facility located on 199
such families existed in 44
such fanciful thoughts as 143
such feminine virtues as 56
such feminist critics as 79
such feminist theorists as 74
such feminist thinkers as 62
such feminist writers as 75
such ferocious animals as 78
such ferocity against the 48
such fictional devices as 41
such financial centers as 80
such financial matters as 329
such financial measures as 154
such financial records as 91
such financial reports as 75
such financial straits as 233
such financial success as 52
such financial support as 597
such financial support is 113
such financial support to 92
such fixations according to 76
such flagrant breaches of 144
such flagrant defiance of 65
such flagrant violation of 400
such forcible measures as 64
such frequent allusion in 45
such frequent allusion is 109
such frequent allusion to 59
such frequent breaches of 52
such frequent occasion to 986
such frequent reports of 55
such frequent returns of 430
such friendly counsel as 49
such friendly critics as 50
such friendly offices as 45
such fruitful results in 125
such fruitful sources of 207
such generous amounts of 52
such generous support to 54
such geometric figures as 66
such gigantic efforts to 78
such gigantic figures as 49
such gigantic stature as 107
such gigantic strides as 71
such gigantic strides in 147
such governor general or 71
such grandiose schemes as 72
such gratifying results as 42
such gratifying results in 49
such gratifying success in 44
such gruesome details as 40
such habitual courses of 48
such hardened sinners as 72
such harmless animals as 137
such harmless efforts at 43
such heartfelt pleasure as 95
such heartless counsel to 45
such helpless animals as 56
such helpless traders to 102
such heraldic devices as 47
such herculean efforts to 48
such hereafter imposed or 87
such historic buildings as 217
such historic figures as 316
such honorary degrees as 47
such honorary members as 94
such hopeless rubbish as 66
such horrible cruelty as 48
such horrible episode as 78
such horrible fancies do 41
such horrible tyranny as 44
such hygienic measures as 427
such identity between the 95
such idiomatic phrases as 92
such ignorant persons as 74
such immediate benefit as 149
such immediate concern to 104
such immediate demands as 49
such immediate effects as 52
such immediate factors as 63
such immediate horrors at 116
such immediate matters as 61
such immediate measures as 148
such immediate objects of 102
such immediate reforms as 48
such immediate relation to 205
such immediate results as 56
such immediate success as 62
such immediate success in 99
such immediate urgency as 40
such implicit reliance in 82
such implicit reliance on 132
such improper conduct as 229
such improper conduct in 51
such improper conduct is 41
such improper service or 226
such increased amounts of 43
such indecent follies as 65
such indecent slander in 40
such indigent persons as 168
such indirect effects as 308
such indirect effects is 50
such indirect effects of 107
such indirect effects on 53
such indirect factors as 133
such indirect measures as 403
such indirect measures of 65
such indirect sources as 72
such infamous conduct as 58
such infernal animals as 55
such infinite concern to 53
such infinite numbers as 55
such infinite numbers of 530
such infinite service to 149
such infinite trouble to 129
such infinite variety as 145
such infinite variety in 138
such infinite variety of 344
such informal sources of 65
such inhibiting factors as 105
such injurious effects as 179
such injurious effects on 58
such injurious language as 94
such innocent matters as 61
such innocent persons as 94
such innocent trifles to 40
such innocent victims as 42
such innocent victims of 66
such insidious traffic is 51
such integral features of 52
such intended marriage in 77
such intention against the 73
such intention existed in 67
such interest because it 65
such interest charges as 49
such interest entitle the 69
such interest expense is 72
such interest relates to 170
such interest subject to 80
such internal affairs as 266
such internal affairs of 59
such internal factors as 1204
such internal features as 61
such internal matters as 605
such internal measures as 293
such internal reforms as 100
such internal sources as 112
such internal sources of 70
such internal stimuli as 55
such interval between the 86
such intimacy between the 90
such intimate aspects of 90
such intimate concern to 96
such intimate contact as 69
such intimate details as 140
such intimate details in 43
such intimate details of 381
such intimate friends as 634
such intimate friends of 87
such intimate matters as 351
such intimate matters in 107
such intimate matters to 55
such intimate relation to 411
such isolated figures as 71
such isolated islands as 49
such isolated islands is 72
such isolated patches of 41
such isolated pockets of 56
such judgment against the 302
such judgment depends on 64
such judicious writers as 79
such landmark buildings as 43
such landmark studies as 44
such laudable efforts to 170
such liability because the 88
such liability imposed by 59
such licensed content is 53
such likeness between the 129
such linguistic devices as 136
such linguistic features as 137
such linguistic matters as 94
such linkages between the 70
such literary ability as 94
such literary artists as 79
such literary creations as 49
such literary critics as 218
such literary devices as 869
such literary efforts as 61
such literary features as 42
such literary figures as 1834
such literary friends as 66
such literary masters as 88
such literary material as 48
such literary matters as 112
such literary sources as 206
such literary talents as 105
such literary theorists as 113
such manifest violation of 47
such manifest violence to 59
such marginal figures as 56
such marriages because of 48
such marriages between the 54
such materials according to 75
such materials because of 123
such materials because the 50
such materials consist of 56
such materials depends on 87
such materials include the 67
such materials outside the 73
such materials results in 51
such meaningless phrases as 163
such medieval thinkers as 85
such medieval writers as 110
such memories wakened up 71
such merchant princes as 71
such merchant vessels as 343
such merchant vessels of 105
such military affairs as 67
such military cruelty in 44
such military experts as 62
such military figures as 109
such military matters as 179
such military measures as 200
such military persons be 238
such military service as 321
such military support as 57
such military talents as 112
such military talents in 71
such military targets as 47
such missiles capable of 71
such missiles located in 69
such mitigating factors as 129
such mnemonic devices as 174
such moderate measures as 92
such moderate profits as 77
such moderate success as 41
such motivating factors as 78
such movement results in 41
such multiple sources of 43
such mystical writers as 58
such nebulous factors as 106
such negative aspects as 225
such negative aspects of 224
such negative effects as 366
such negative effects is 42
such negative effects of 119
such negative effects on 259
such negative emotions as 771
such negative factors as 675
such negative features as 239
such negative impacts on 54
such negative measures as 42
such negative reactions as 118
such negative reactions in 45
such negative reactions to 131
such negative results as 164
such negative results in 43
such negative thoughts as 98
such networks include the 55
such nonlinear effects as 47
such nonsense brought to 58
such notorious figures as 171
such notorious outlaws as 56
such objection applies to 176
such occasions according to 45
such occasions against the 69
such occasions because of 47
such occasions between the 84
such occasions crowded to 55
such occasions desires to 56
such occasions flocked to 95
such offender according to 73
such offender against the 92
such offenses against the 301
such offshore islands as 40
such operation results in 50
such opposite aspects to 42
such opposite effects as 98
such opposite effects on 75
such opposite emotions in 91
such opposite natures as 66
such ordinary matters as 156
such ordinary objects as 211
such ordinary repairs as 100
such original creations as 47
such original designs as 47
such original features as 142
such original figures in 57
such original material as 45
such original records as 42
such original sources as 164
such original sources of 63
such original thinkers as 161
such outrages against the 297
such overbearing terrors in 65
such palpable occasion to 46
such palpable violation of 131
such parental behavior is 57
such passages according to 67
such patented article the 62
such patients according to 44
such patients attempt to 52
such patients because it 90
such patients because of 405
such patients because the 170
such patients depends on 94
such patients include the 50
such patients remains to 48
such patients respond to 188
such patients results in 103
such patients studied by 69
such patients usually do 83
such patterns reflect the 41
such payments against the 204
such payments because of 61
such payments exceeds the 98
such payments subject to 88
such payments towards the 92
such pecuniary bequest or 160
such pecuniary penalty or 55
such personal affairs as 61
such personal aspects of 44
such personal attacks as 43
such personal belongings as 276
such personal contact is 77
such personal demands as 114
such personal details as 192
such personal details of 51
such personal effects as 803
such personal factors as 1295
such personal factors in 53
such personal freedom as 97
such personal friends as 274
such personal matters as 1996
such personal matters to 78
such personal records as 56
such personal relation to 43
such personal service as 269
such personal service is 93
such personal service or 73
such personal service to 42
such personal touches as 232
such personal virtues as 99
such personal welfare as 73
such physical aspects as 100
such physical aspects of 114
such physical contact as 66
such physical contact is 78
such physical criteria as 41
such physical defects as 549
such physical details as 236
such physical diseases as 108
such physical effects as 124
such physical factors as 3071
such physical features as 1414
such physical features of 59
such physical matters as 102
such physical measures as 181
such physical objects as 326
such physical reactions as 153
such physical stimuli as 74
such physical systems as 62
such policies against the 48
such policies attempt to 55
such policies because it 45
such policies because of 157
such policies because the 69
such policies benefit the 50
such policies depends on 131
such policies include the 119
such policies increase the 57
such policies reflect the 41
such portfolio company in 71
such positions because of 148
such positive aspects as 152
such positive aspects of 138
such positive effects as 214
such positive effects of 83
such positive effects on 107
such positive emotions as 161
such positive factors as 393
such positive features as 151
such positive measures as 257
such positive results as 317
such positive results in 125
such positive support in 45
such positive virtues as 59
such possible effects of 47
such possible factors as 113
such possible sources of 303
such potential hazards as 162
such potential reactions in 81
such potential sources of 451
such powerful effects as 68
such powerful effects in 105
such powerful effects on 352
such powerful efforts to 69
