labs were working on 101
lend their money in 318
lend their money on 352
lend their money or 82
lend their money to 2170
lend their music to 257
lend their names as 511
lend their names in 131
lend their names or 69
lend their names to 3995
lend their notes at 49
lend their notes to 41
lend their power to 291
lend their savings to 293
lend their ships to 151
lend their taste to 98
lend their voice to 218
lend their wives to 620
lend their words of 212
lend their works to 41
lend these books to 44
lend these funds at 67
lend these funds to 533
lend these leaves to 51
lend these savings to 67
lend those funds to 128
lend upon usury to 848
lend your house to 57
lend your money at 57
lend your money to 578
lend your savings to 46
lend your voice to 141
length along since the 70
length along until the 62
length along which the 378
length also makes it 44
length also seems to 40
length bade adieu to 62
length been found in 79
length been found to 61
length been given to 68
length book about the 115
length book would be 45
length came under the 70
length case study of 155
length coding region of 57
length come round to 47
length come under the 73
length during which it 57
length during which the 796
length even though it 215
length even though the 214
length fall again to 73
length fell beneath the 47
length fell under the 190
length film about the 192
length film based on 189
length five times the 121
length four times the 375
length from about an 68
length from about the 53
length from above the 52
length from beneath the 65
length from crest to 1157
length from crown to 216
length from egypt to 66
length from eight to 617
length from elbow to 195
length from fifty to 214
length from first to 203
length from floor to 56
length from forty to 168
length from front of 192
length from front to 1443
length from hours to 62
length from inlet to 69
length from place to 72
length from plate to 73
length from point of 269
length from point to 451
length from right to 89
length from season to 51
length from seven to 421
length from shore to 42
length from short to 305
length from sixty to 79
length from snout to 1283
length from start to 58
length from state to 48
length from thence to 43
length from thirty to 701
length from throat to 114
length from under the 57
length from waist to 154
length from where he 112
length from where it 87
length from where the 338
length from where we 95
length from which it 99
length from which so 48
length from which the 645
length from wrist to 101
length gave place to 343
length give place to 119
length great loads of 40
length grew tired of 268
length have ceased to 40
length have shown the 66
length into which the 401
length just above the 308
length just below the 340
length just equal to 61
length just short of 128
length laid siege to 255
length left alone to 66
length lens would be 119
length lies within the 255
length lost sight of 156
length made known to 184
length made shift to 59
length made signs to 48
length many times the 274
length must equal the 137
length must first be 61
length must still be 49
length only after the 110
length over which an 129
length over which it 569
length over which the 7258
length over which to 41
length play based on 136
length plus twice the 282
length rose above the 67
length rose within me 89
length sank under the 41
length sink under it 47
length sink under the 51
length some cries of 41
length some share in 43
length sunk under an 63
length sunk under it 175
length sunk under the 377
length swear fealty to 42
length tears start in 44
length their views on 48
length there broke in 137
length there comes an 44
length there comes the 52
length there could be 115
length there might be 44
length there shall be 116
length there would be 496
length three fifths of 105
length three times as 101
length three times the 462
length took place at 102
length took place in 177
length took place on 212
length upon which the 203
length very close to 197
length very small in 46
length well within the 42
length were added to 117
length were based on 179
length were equal to 56
length were found at 43
length were found in 629
length were found to 708
length were playing in 104
length were taken at 71
length were taken in 78
length what could be 42
length what might be 358
length what would be 54
length when heated to 80
length when speaking of 91
length when treating of 262
length will admit of 47
length will allow the 77
length will alter the 43
length will appear as 53
length will appear to 52
length will begin to 45
length will cause an 40
length will cause the 118
length will change the 71
length will equal the 111
length will never be 47
length will often be 44
length will serve as 90
length will still be 78
lens brings light to 50
lens down gives the 42
lens down until it 42
lens even though the 45
lens from which the 277
lens from which to 322
lens held close to 132
lens just above the 91
lens just below the 53
lens lies within the 44
lens must first be 67
lens must still be 42
lens upon which the 79
lens used close to 73
lens very close to 148
lens were found to 46
lens when looking at 51
lens will allow the 57
lens will appear to 200
lens will begin to 48
lens will cause the 204
lens will change the 63
lens will cover the 47
lens will focus on 118
lens will focus the 139
lens will often be 52
lens will reveal the 147
lens will serve as 50
lens will still be 43
lent from heaven to 50
lent from house to 62
lent great charm to 41
lent great force to 94
lent john money to 46
lent more force to 41
lent more money to 217
lent much force to 64
lent much money to 98
lent some color of 85
lent some color to 283
lent some force to 49
lent some money on 46
lent some money to 515
lent such beauty to 83
lent such charm to 80
lent such force to 109
lent such power to 64
lent their backing to 75
lent their beauty to 71
lent their books to 40
lent their charm to 106
lent their color to 51
lent their funds to 73
lent their goods to 69
lent their hands to 377
lent their house to 53
lent their minds to 42
lent their money at 182
lent their money in 71
lent their money on 220
lent their money to 879
lent their names as 411
lent their names in 171
lent their names or 46
lent their names to 4201
lent their power to 80
lent their savings to 67
lent their shade to 76
lent their skill to 62
lent their voice to 155
lent their votes to 55
lent their wives to 167
lent these funds to 101
lent your money to 130
less able child is 50
less able child to 61
less able either to 275
less able fully to 69
less able group of 45
less able people to 42
less able shall we 40
less able today to 68
less able would be 44
less along lines of 103
less angry about it 63
less angry about the 99
less angry feeling in 60
less ants round the 57
less arid parts of 205
less back where it 111
less back where we 129
less beating about the 51
less been given up 48
less book value of 190
less brag about it 46
less busy parts of 210
less busy times of 287
less buying power in 56
less care about it 42
less care about the 89
less care given to 58
less care seems to 45
less care taken in 70
less care taken of 148
less care taken to 96
less care would be 122
less caring about the 62
less cash items in 612
less clear about is 60
less clear about it 58
less clear about the 4357
less clear after the 87
less clear cases of 173
less clear given the 60
less clear image of 206
less clear layer of 44
less clear notion of 337
less clear sense of 202
less clear signs of 148
less clear since it 75
less clear since the 311
less clear under the 137
less clear until the 47
less clear vision of 150
less clear where the 400
less clear which of 100
less clear within the 60
less cloth would be 68
less coal would be 96
less cold would be 96
less come under the 68
less corn would be 180
less data about the 102
less data exist on 53
less data needs to 122
less data would be 42
less deep feeling of 72
less deep sense of 72
less deep shade of 48
less depth below the 134
less depth beneath the 45
less disk space is 123
less disk space on 69
less disk space to 71
less done about it 40
less dumb sense of 563
less during times of 139
less during which the 45
less eager about the 49
less even after the 113
less even spread of 64
less even tenor of 100
less even though it 121
less even though the 489
less ever since he 97
less ever since the 265
less ever since we 83
less evil would be 116
less fall under the 50
less fall within the 60
less fine state of 43
less firm grasp of 111
less firm grasp on 46
less firm sense of 147
less food would be 161
less four times the 85
less free space in 48
less free under the 40
less from eight to 87
less from first to 165
less from front to 85
less from others in 291
less from people so 51
less from place to 425
less from reason or 93
less from right to 119
less from season to 193
less from seeds of 40
less from start to 76
less from state to 86
less from views of 41
less from where we 82
less from which to 238
less from within the 100
less fuel needs to 62
less fuel would be 222
less fuss about it 733
less fuss about the 211
less give place to 79
less gold would be 122
less good parts of 41
less good reason to 42
less good sense of 57
less good state of 113
less good style of 73
less good would be 41
less harm would be 303
less have anything to 99
less have power to 88
less heavy stream to 57
less high above the 76
less high grade of 45
less high level of 136
less ideal point of 46
less ideal still the 50
less iron would be 40
less keen about it 54
less keen about the 146
less keen sense of 189
less keep track of 206
less land could be 84
less land under the 67
less land would be 342
less left alone by 52
less left alone to 97
less lose sight of 46
less lost sight of 441
less lost track of 74
less make sense of 180
less must yield to 259
less news about the 61
less open about it 79
less open about the 114
less open field of 59
less open forms of 178
less open space in 120
less pain about the 58
less pain after the 104
less pure fluid of 48
less pure forms of 263
less pure state in 53
less rain falls at 52
less rain falls in 293
less rain falls on 107
less ready shall we 69
less risk would be 72
less room under the 41
less room within the 43
less safe place to 159
less said about it 9383
less said about me 161
less said about my 424
less said about the 8057
less snow falls in 51
less speak about it 107
less steam would be 45
less such items as 55
less sure about is 41
less sure about it 142
less sure about my 63
less sure about the 5096
less sure grasp of 48
less sure guide to 61
less sure method of 40
less sure where the 43
less talk about it 658
less talk about the 620
less their power of 127
less their power to 49
less their sense of 51
less their share of 144
less there might be 40
less there seems to 225
less there would be 1027
less thick coating of 70
less thick layer of 1249
less think about it 99
less three times the 124
less time about it 62
less time above the 57
less time after the 162
less time alone in 87
less time cleaning up 42
less time close to 71
less time could be 198
less time engaging in 158
less time feeding on 127
less time getting to 92
less time given to 330
less time learning the 57
less time looking at 754
less time might be 172
less time needs to 215
less time seems to 47
less time since it 49
less time since the 123
less time sitting in 89
less time sitting on 41
less time spent at 304
less time spent by 206
less time spent in 5165
less time spent on 4360
less time staring at 41
less time taken in 51
less time taken to 93
less time taken up 52
less time talking on 41
less time talking to 313
less time thinking of 50
less time under the 219
less time until the 47
less time waiting in 123
less time waiting to 66
less time within the 117
less time working at 77
less time working in 204
less time working on 670
less time would be 1378
less time would it 55
less tooth decay in 63
less true about the 132
less true after the 137
less true since the 185
less true today as 125
less true today in 91
less true under the 82
less true where the 198
less true within the 56
less upon knowing me 52
less upon knowing the 99
less upon which to 64
less used after the 137
less used since the 158
less warm until the 67
less wealth would be 52
less well about the 84
less well after the 159
less well armed to 52
less well aware of 235
less well known as 1748
less well known at 494
less well known by 850
less well known in 6778
less well known is 13374
less well known of 465
less well known on 186
less well known or 1770
less well known the 222
less well known to 9554
less well liked by 301
less well under the 465
less well where the 48
less well within the 183
less were found in 167
less were found to 255
less were spent on 216
less what could be 132
less what kinds of 50
less what might be 341
less what ought to 102
less what really is 104
less what would be 495
less wheat would be 66
less will blame it 60
less will cause the 55
less will never be 82
less will people be 97
less will raise the 76
less will serve the 256
less will serve to 212
less will shame it 60
less wine taken at 48
less wise while we 46
less work could be 55
less work needs to 67
less work under the 41
less work would be 318
less worth looking at 47
less worth while to 459
lest once again the 56
lest some enemy or 142
lest some might be 160
lest some worse thing 344
lest their action be 53
lest their blood be 45
lest their deeds be 102
lest their hearts be 85
lest their lands be 40
lest their lives be 44
lest their minds be 64
lest their names be 55
lest their power be 43
lest their right to 48
lest their souls be 120
lest their words be 54
lest there might be 2705
lest there shall be 262
lest there still be 41
lest there would be 209
lest these might be 76
lest these words be 47
lest truth shake me 97
lest when alone he 137
lest your bands be 370
lest your bonds be 173
lest your hearts be 752
lest youth might be 46
lets beings appear in 50
lets more light in 125
lets nothing stand in 655
lets other people do 90
lets talk about it 187
lets talk about the 167
lets their trash be 63
lets three drops of 42
levy from forty to 51
levy heavy fines on 221
levy heavy taxes on 743
levy heavy taxes to 59
levy high rates of 40
levy high taxes on 260
levy made under the 155
levy more taxes on 63
levy other kinds of 55
levy such rates as 81
levy such taxes as 959
levy such taxes in 47
levy such taxes on 65
levy such tolls as 115
levy their rates on 67
levy their taxes on 94
levy took place in 99
levy upon funds of 133
levy very nearly the 148
lice were found in 177
lice were found on 190
lice were found to 57
lick into shape the 149
lick their chops at 110
lick their chops in 191
lick their fingers to 49
lick your fingers or 67
lids were found at 41
lids were found in 66
lied from start to 48
lied when asked if 57
lien even though he 76
lien even though it 53
lien even though the 411
lien upon goods in 339
lien upon lands in 51
lies along lines of 92
lies also under the 105
lies also within the 138
lies best where he 48
lies dark beneath the 54
lies deep below the 990
lies deep beneath the 1285
lies deep under the 841
lies deep within an 131
lies deep within it 99
lies deep within me 154
lies deep within my 103
lies deep within the 5899
lies deep within us 393
lies down again in 95
lies down again on 116
lies down again to 78
lies down alone in 252
lies down beneath the 232
lies down close to 100
lies down naked on 74
lies down never to 40
lies down under it 43
lies down under the 1132
lies down where he 45
lies down while the 125
lies even below the 160
lies even nearer to 73
lies even though the 41
lies five miles to 388
lies five miles up 40
lies flat beneath the 80
lies flat under the 77
lies four miles to 157
lies four times as 56
lies free within the 1025
lies from fifty to 89
lies from first to 115
lies from hence to 229
lies from morning to 55
lies from start to 429
lies from thence to 179
lies high above the 1366
lies just above it 375
lies just above or 64
lies just above the 10840
lies just below it 401
lies just below the 18746
lies just below us 54
lies just beneath it 131
lies just beneath the 11602
lies just medial to 1662
lies just radial to 44
lies just round the 209
lies just short of 72
lies just under the 6514
lies just where it 53
lies just where the 468
lies just within the 4762
lies less within the 40
lies lurk under the 41
lies many miles to 76
lies more level to 51
lies more nearly at 49
lies more nearly in 316
lies more often in 371
lies more peril in 387
lies more within the 1113
lies most easily on 45
lies most often in 173
lies much above the 184
lies much below the 394
lies much danger in 44
lies much lower in 156
lies much nearer the 1179
lies much nearer to 1488
lies much rather in 44
lies next above the 312
lies next below the 195
lies nine miles to 117
lies once again in 963
lies only about an 133
lies only under the 75
lies only where the 484
lies only within the 789
lies some eight or 87
lies some miles to 161
lies some miles up 40
lies some seven or 74
lies their power to 69
lies their value to 43
lies there beneath the 49
lies there bobbing up 119
lies there looking at 103
lies there looking up 81
lies there shall be 43
lies there staring at 125
lies there thinking of 45
lies there under the 258
lies there until it 56
lies there until the 166
lies there waiting to 205
lies there where the 70
lies three miles to 308
lies told about it 91
lies told about me 216
lies told about the 425
lies told about us 144
lies upon which the 122
lies very close at 166
lies very close in 123
lies very close to 17680
lies very nearly at 143
lies very nearly in 592
lies very nearly on 199
lies very often in 226
lies very still in 163
lies very still on 84
lies warm about the 140
lies well above the 3554
lies well below sea 263
lies well below the 4252
lies well beneath the 191
lies well under the 348
lies well within the 9180
lies what might be 289
lies what seems to 184
life ahead would be 45
life along lines of 180
life along which he 47
life also appear in 87
life also appear to 59
life also apply to 72
life also began to 343
life also comes to 61
life also could be 58
life also gives us 80
life also helps to 95
life also makes it 126
life also needs to 88
life also plays an 42
life also point to 47
life also seems to 241
life also serve to 40
life also shows the 69
life also tends to 191
life also would be 96
life amid which he 75
life amid which the 55
life among loose or 48
life among people in 105
life among people of 417
life among which the 66
life among women in 86
life among women is 43
life among women of 42
life anew after the 117
life anew under an 47
life anew under the 149
life away under the 104
life back again to 179
life been asked to 55
life been aware of 43
life been given to 172
life been known as 54
life been known to 166
life been quite so 58
life been saved by 112
life been seeking in 52
life been spent in 391
life been under the 64
life been urged to 45
life been willing to 51
life best known to 57
life best suits the 51
life bore fruit in 49
life brings about the 108
life came about as 190
life came about by 115
life came about in 121
life came after he 44
life came after the 123
life came again to 65
life came close to 168
life came easily to 78
life came under the 494
life came within the 105
life case study of 142
life come alive in 70
life come close to 62
life come under the 282
life come within the 94
life coming under the 54
life dare abide to 117
life deep within the 96
life died within me 55
life done anything of 46
life done anything so 52
life done anything to 82
life drew nearer to 45
life during sleep is 47
life during times of 273
life during which an 80
life during which he 1892
life during which it 459
life during which my 62
life during which no 44
life during which the 1719
life during which we 211
life earning money in 214
life ends where it 45
life even after he 261
life even after it 62
life even after the 721
life even easier by 51
life even though at 68
life even though he 1420
life even though in 86
life even though it 1304
life even though my 50
life even though no 83
life even though the 1207
life even though we 365
life even under the 545
life even where it 67
life even where the 61
life even while he 193
life even while in 82
life even while it 121
life even while the 82
life even while we 88
life even within the 211
life ever again be 57
life ever comes to 71
life ever could be 43
life ever given to 45
life ever lived by 71
life ever lived in 48
life ever lived on 212
life ever since he 629
life ever since in 50
life ever since it 101
life ever since my 115
life ever since the 1359
life ever since we 136
life fall short of 199
life fall under the 200
life fall within the 154
life fell apart in 67
life fell short of 201
life fell under the 271
life fell within the 188
life felt anything so 44
life felt quite so 53
life form based on 66
life form could be 85
life form known as 141
life form seems to 45
life form teeming in 59
life form which is 101
life form within the 46
life form would be 97
life from about the 169
life from above is 76
life from amoeba to 111
life from anything as 63
life from beneath the 132
life from books of 48
life from coast to 64
life from court to 60
life from eight to 94
life from either the 78
life from engaging in 123
life from father to 91
life from feeding on 85
life from first to 760
life from grief or 388
life from heaven to 135
life from lower to 292
life from morning to 276
life from onset of 68
life from place to 189
life from plant to 42
life from point to 43
life from season to 54
life from seven to 86
life from stage to 81
life from start to 524
life from thirty to 68
life from thriving in 85
life from under the 172
life from water to 116
life from where he 102
life from where it 136
life from which an 51
life from which he 4770
life from which in 199
life from which it 3613
life from which my 81
life from which no 669
life from which so 142
life from which the 4442
life from which to 499
life from which we 3421
life from within by 71
life from within is 43
life from within the 647
life from working in 49
life from world to 40
life gave force to 53
life gave place to 320
life gave proof of 58
life give place to 147
life giving force of 91
life giving people the 58
life giving power of 176
life giving water to 42
life have acted or 58
life have added to 125
life have anything to 176
life have asked me 46
life have begun in 81
life have begun to 725
life have ceased to 421
life have dried up 47
life have ended in 62
life have found it 86
life have found the 63
life have given an 69
life have given it 74
life have given me 606
life have given the 143
life have given to 88
life have given up 50
life have given us 131
life have grown in 54
life have grown so 44
life have grown up 203
life have lived in 40
life have nearly the 168
life have noted the 68
life have often as 63
life have power to 65
life have reason to 84
life have risen in 164
life have risen to 120
life have shown me 56
life have shown the 80
life have spread to 62
life have sprung up 82
life have still to 49
life have taken me 68
life have taken on 404
life have taken the 138
life have taken to 80
life have taken up 88
life have tried to 145
life have value in 89
life having added to 58
life heard anything so 642
life here after the 46
life here below as 139
life here below in 49
life here below is 413
life here below to 52
life here comes to 175
life here could be 185
life here might be 69
life here seems so 42
life here seems to 236
life here since the 57
life here suits me 71
life here though it 48
life here under the 144
life here which is 85
life here would be 893
life high above the 132
life into danger by 52
life into forms of 103
life into heaven or 59
life into terms of 285
life into which he 4272
life into which it 1992
life into which no 159
life into which so 83
life into which the 2671
life into which we 1543
life into works of 84
life just about as 134
life just about the 119
life just above the 121
life just after he 61
life just after the 357
life just below the 92
life just beneath the 46
life just ended is 53
life just equal to 320
life just looking at 68
life just might be 87
life just seems to 267
life just short of 42
life just under the 44
life just waiting to 109
life just where he 49
life just where it 53
life keep beneath the 74
life kept getting in 56
life last night in 44
life leads people to 43
life left after the 55
life less sweet to 41
life less worthy of 43
life lies below the 55
life lies close to 42
life lies rather in 47
life lies under the 62
life lies within the 265
life life which is 61
life like ducks to 85
life like growing up 43
life like yours is 79
life like yours or 41
life living under the 41
life loom large in 54
life lost sight of 85
life made easier by 69
life made happy by 74
life made known to 82
life made sense to 117
life made under the 58
life make sense to 57
life many times as 47
life many times by 47
life many times in 593
life many times on 49
life many times to 195
life mark would be 65
life means anything at 59
life means anything to 94
life means learning to 55
life meant anything to 83
life mine would be 73
life more civil is 54
life more easily in 45
life more easily we 42
life more fully as 94
life more fully by 82
life more fully in 189
life more fully to 134
life more human in 81
life more nearly to 55
life more pleasing to 131
life more prone to 45
life more scope of 122
life more usual in 43
life more within the 60
life more worthy of 561
life most liable to 74
life most people do 55
life most pleasing to 53
life most worthy of 118
life much above the 40
life much easier as 124
life much easier at 47
life much easier by 182
life much easier if 352
life much easier in 275
life much easier on 112
life much easier to 227
life much given to 44
life much nearer to 45
life much which is 99
life must adapt to 62
life must appeal to 43
life must appear as 146
life must appear in 54
life must appear to 202
life must apply to 54
life must begin at 46
life must begin by 132
life must begin in 156
life must begin to 92
life must belong to 97
life must carry on 52
life must change in 78
life must either be 389
life must enter the 53
life must exist in 177
life must exist on 171
life must first be 711
life must first of 91
life must focus on 50
life must needs be 1861
life must never be 576
life must often be 209
life must really be 99
life must serve the 41
life must stand in 65
life must stand or 59
life must still be 402
life must still go 80
life must yield to 187
life need never be 89
life nothing could be 182
life nothing seems to 51
life once again as 253
life once again by 58
life once again in 405
life once again is 47
life once again on 63
life once again the 77
life once again to 260
life once given is 63
life once lived in 111
life only added to 96
life only after he 185
life only after it 100
life only after the 523
life only after we 45
life only began to 77
life only saved by 105
life only seems to 63
life only serve to 77
life only since the 64
life only under the 260
life only wanting to 58
life only where it 53
life only where the 117
life only which is 47
life only within the 555
life other trials as 181
life over again as 452
life over again at 167
life over again by 215
life over again he 327
life over again if 101
life over again in 1593
life over again on 180
life over again or 47
life over again to 73
life over which he 708
life over which it 245
life over which no 169
life over which the 1167
life over which to 166
life over which we 666
life plan based on 279
life plan which is 91
life raft would be 46
life rising within me 54
life rose again by 56
life rose within me 72
life runs large on 49
life saving drugs at 78
life saving drugs in 240
life saving drugs to 54
life seen anything as 305
life seen anything so 1270
life seen close at 56
life seen finer or 108
life seen under the 42
life shed light on 169
life show signs of 62
life sink below the 127
life size image of 405
life size model of 159
life some image or 42
life some sense of 96
life soon after he 150
life soon after the 1164
life soon began to 438
life soon ceased to 81
life soon ceases if 40
life soon comes to 64
life soon would be 50
life span after the 123
life span based on 115
life span began to 46
life span could be 578
life span equal to 97
life span makes it 72
life span might be 288
life span model of 474
life span seems to 247
life span since the 67
life span spent in 99
life span study of 71
life span tends to 69
life span today is 66
life span under the 51
life span until the 51
life span which is 517
life span within the 162
life span would be 2049
life take place at 124
life take place in 689
life take place on 163
life take shape in 67
life taking place at 40
life taking place in 415
life taking place on 53
life taking shape in 78
life term under the 64
life test based on 158
life there after the 102
life there appear to 45
life there awoke in 41
life there began to 109
life there comes an 165
life there comes the 225
life there comes to 55
life there could be 1908
life there might be 1030
life there needs to 50
life there ought to 134
life there really is 56
life there seems no 58
life there seems so 47
life there seems to 1609
life there shall be 389
life there still is 41
life there under the 134
life there until he 51
life there until the 119
life there where it 44
life there which is 52
life there would be 7138
life those ideals of 96
life three times in 621
life three times to 59
life till after the 128
life time could be 60
life time earnings of 56
life time shall be 40
life time spent in 209
life time under the 46
life time value of 93
life time which is 183
life time would be 203
life took place as 182
life took place at 615
life took place in 2809
life took place on 711
life took place the 42
life took shape in 203
life torn apart by 91
life unto which it 1869
life upon falls to 54
life upon sands of 70
life upon terms of 51
life upon which he 1523
life upon which it 590
life upon which no 45
life upon which so 84
life upon which the 2075
life upon which to 267
life upon which we 638
life very close to 550
life very nearly as 45
life very solid or 78
life well above the 65
life well after the 170
life well below the 40
life well known to 237
life well lived in 174
life well lived is 383
life well lived or 56
life well pleasing to 151
life well spent if 102
life well spent in 1006
life well spent is 123
life well spent on 40
life well spent to 67
life well within the 110
life well worthy of 143
life were about as 83
life were about on 43
life were about the 94
life were about to 848
life were added the 50
life were added to 224
life were aimed at 52
life were alien to 84
life were asked to 107
life were aware of 87
life were based on 715
life were beneath the 92
life were bound to 471
life were bound up 427
life were breaking up 115
life were built on 69
life were changing in 58
life were close at 43
life were close to 48
life were closing in 56
life were closing up 107
life were drawing to 176
life were drawn to 79
life were dried up 55
life were equal to 103
life were fated to 89
life were first of 40
life were fixed by 73
life were found in 983
life were found on 165
life were found to 585
life were fresh in 41
life were getting to 42
life were given as 81
life were given by 133
life were given in 108
life were given me 41
life were given the 57
life were given to 994
life were given up 218
life were given us 47
life were growing up 67
life were known as 186
life were known in 49
life were known to 437
life were lacking in 102
life were liable to 89
life were lived in 300
life were lived on 42
life were mixed up 63
life were nearly as 91
life were nearly at 48
life were never so 74
life were never the 52
life were never to 111
life were often in 51
life were often the 86
life were opening up 89
life were parts of 53
life were passing by 108
life were passing in 51
life were piled up 76
life were quick to 47
life were quite as 145
life were really as 111
life were really so 40
life were really the 42
life were roaring at 68
life were ruled by 87
life were saved by 43
life were shown in 76
life were shown to 135
life were signs of 63
life were spent as 1730
life were spent at 2956
life were spent by 248
life were spent in 18005
life were spent on 2148
life were still in 336
life were still so 50
life were still the 82
life were still to 216
life were taken as 294
life were taken by 133
life were taken in 60
life were taken to 68
life were taken up 359
life were times of 58
life were twice as 58
life were under the 206
life were wanting in 54
life were wanting to 195
life were willing to 183
life were within the 119
life were worthy of 147
life what could be 43
life what might be 56
life what ought to 50
life what style is 40
life what would be 51
life what would it 82
life when about to 44
life when asked to 55
life when change is 72
life when every thing 60
life when first he 45
life when given the 80
life when growing up 87
life when growth is 191
life when money is 42
life when people do 45
life when playing at 43
life when speaking of 50
life when taken in 91
life when under the 64
life will admit of 208
life will again be 279
life will allow me 84
life will allow the 70
life will allow us 112
life will appeal to 99
life will appear as 249
life will appear in 354
life will appear on 53
life will appear to 300
life will apply to 40
life will arise in 59
life will begin at 81
life will begin in 118
life will begin to 1578
life will belong to 223
life will build up 46
life will carry on 166
life will carry us 58
life will catch up 167
life will cause the 123
life will cause us 66
life will change as 478
life will change if 166
life will change in 285
life will change so 43
life will change the 130
life will change to 64
life will create the 61
life will either be 257
life will enjoy the 66
life will enter the 71
life will equal the 43
life will exist in 68
life will focus on 107
life will light up 43
life will never be 21475
life will never do 107
life will never go 76
life will occur in 103
life will occur to 56
life will offer to 44
life will often be 352
life will prove an 50
life will prove it 78
life will prove of 86
life will prove the 171
life will prove to 384
life will really be 124
life will reveal the 170
life will reveal to 40
life will serve as 800
life will serve the 47
life will serve to 414
life will shake or 69
life will shape the 57
life will share in 54
life will stand by 125
life will stand in 55
life will stand the 116
life will stand up 145
life will start to 288
life will still be 975
life will still go 191
life will truly be 82
life will yield to 55
life work began in 89
life work could be 46
life work might be 53
life work seems to 141
life work shall be 75
life work under the 59
life work which he 96
life work would be 392
life worth looking at 186
life worth speaking of 315
life worth while at 61
life worth while in 149
life worth while is 101
life worth while to 256
life years after the 141
life years saved by 86
life years would be 47
life your right to 157
lift four times as 105
lift from floor to 249
lift heavy boxes or 47
lift heavy loads in 41
lift heavy loads of 65
lift heavy loads or 77
lift heavy sacks of 68
lift high above the 167
lift home after the 96
lift into place the 117
lift life above the 100
lift most minds to 53
lift must equal the 292
lift other minds to 55
lift other people up 42
lift their backs up 50
lift their breed of 61
lift their faces to 412
lift their faces up 48
lift their fingers to 63
lift their hands in 1603
lift their hands on 85
lift their hands or 133
lift their hands to 2299
lift their hands up 131
lift their hearts in 407
lift their hearts to 909
lift their hearts up 60
lift their heels at 44
lift their level of 65
lift their lives to 41
lift their minds to 162
lift their noses at 58
lift their noses to 126
lift their people to 47
lift their right or 85
lift their siege of 148
lift their souls to 92
lift their voice in 171
lift their voice to 57
lift their walls of 181
lift these people up 248
lift those people up 161
lift will cause the 98
lift winged fancy to 46
lift your blood up 103
lift your chest as 54
lift your chest to 42
lift your chest up 274
lift your dress up 51
lift your glass to 83
lift your hands in 211
lift your hands to 879
lift your hands up 362
lift your hearts in 41
lift your hearts to 151
lift your heels as 114
lift your heels up 131
lift your knees to 56
lift your knees up 212
lift your torso up 232
lift your voice in 567
lift your voice to 145
like adam after the 275
like adding sugar to 61
like adding water to 173
like aerial roots of 50
like ages since he 296
like ages since the 49
like ages since we 324
like ajax defying the 399
like also holds in 129
like alta vista or 47
like ants about the 81
like ants running up 42
like ants under the 125
like areas where the 111
like areas within the 110
like asking about the 259
like asking people to 660
like asking water to 57
like asking where the 179
like asking which is 233
like asking which of 81
like baby birds in 178
like ball bearings in 191
like bank notes or 155
like base which is 52
like bats about the 42
like bats under the 44
like beads strung on 513
like bears after the 125
like bears bound to 82
like beast shown in 61
like beating about the 198
like beating people up 42
like bees about the 595
like bees about to 46
like bees buzzing in 106
like bees drawn to 56
like bees round the 808
like best about it 2462
like best about me 311
like best about my 1578
like best about the 6890
like best often in 40
like best would be 1578
like bill cosby or 41
like bill gates of 305
like bill gates or 391
like bird about the 48
like bird known as 56
like blue cross or 114
like blue glass in 90
like blue gleams of 60
like blue stars in 96
like blue water in 51
like body found in 123
like body known as 244
like body which is 469
like body within the 152
like bone which is 125
like boys playing at 257
like boys robbing an 75
like bread dough in 81
like bringing coals to 612
like bringing water to 115
like bugs bunny or 43
like buying stock in 42
like cane sugar or 44
like cary grant in 409
like cary grant or 230
like case would be 216
like cats about to 176
like claw marks on 123
like clay under the 326
like clay which is 49
like clear drops of 57
like clear glass or 44
like clear honey in 42
like clear water in 311
like clear water on 43
like cold fires to 48
like cold steel in 54
like cold water at 41
like cold water in 559
like cold water on 1026
like cold water or 95
like cold water to 971
like cold which is 42
like coming close to 264
like cool water in 151
like cool water on 376
like cool water to 174
like corn beneath the 125
like corn heaped in 45
like corn popping in 258
like corn thrown in 50
like corn under the 282
like crying about it 43
like dark drops of 85
like dark holes in 111
like dark pools in 73
like dark pools of 164
like dark spots on 338
like dark stars in 44
like darth vader in 78
like days since he 91
like days spent in 114
like deep breathing or 85
like deep folds of 82
like deep holes in 82
like deep pools in 96
like deep pools of 427
like deep water in 68
like deep wells of 151
like dirt after the 55
like dirt under my 59
like dirt under the 43
like diving under the 44
like dogs about to 128
like dogs after the 179
like dogs barking at 228
like dogs barking on 48
like dogs fixed in 79
like dogs under the 364
like dogs waiting to 46
like done about it 56
like done about the 97
like done again by 187
like drug abuse or 146
like duke george of 96
like dull prose as 42
like dumb mouths do 404
like dust about the 140
like dust beneath the 43
like dust motes in 625
like dust under the 155
like duty about it 41
like early fruit in 56
like even after the 46
like even terms in 57
like even though he 205
like even though it 196
like even though the 315
like even though we 209
like ever after to 122
like ever since the 101
like ever since we 110
like evil birds of 142
like eyes fixed on 306
like eyes staring at 122
like ezra pound in 93
like ezra pound or 82
like face began to 97
like fact holds in 59
like fair fruit in 61
like fair veins in 43
like fall within the 40
like fast times at 47
like fate above the 54
like fate might be 93
like fate within the 87
like fate would be 90
like fees shall be 143
like fine brass as 88
like fine green tea 79
like fine threads of 103
