eagerness to believe anything 71
examples of species whose 84
examples of stained glass 960
examples of stimuli which 97
examples of stories about 96
examples of stories which 153
examples of student learning 77
examples of student thinking 97
examples of student writing 1552
examples of studies based 85
examples of studies showing 62
examples of studies where 194
examples of studies which 549
examples of subject headings 70
examples of success which 93
examples of supreme court 146
examples of symbols which 65
examples of systems based 51
examples of systems thinking 48
examples of systems where 296
examples of systems which 637
examples of systems whose 106
examples of teachers working 68
examples of treaties which 78
examples of typical cases 98
examples of typical forms 80
examples of typical tasks 107
examples of typical usage 42
examples of unusual words 299
examples of utterly harsh 63
examples of variable costs 624
examples of variable names 122
examples of variation within 60
examples of venetian glass 42
examples of venetian gothic 77
examples of vessels which 42
examples of virtues which 91
examples of viruses which 45
examples of western music 41
examples of wishful thinking 463
examples of writers whose 168
examples of written texts 64
examples the following cases 41
excavating the rubbish which 41
exceeded by several times 202
exceeded in certain cases 111
exceeded in several cases 50
exceeded in violence anything 74
exceeded my fondest hopes 184
exceeded my highest hopes 49
exceeded my wildest dreams 259
exceeded my wildest hopes 132
exceeded the amounts spent 47
exceeded the amounts which 116
exceeded the average daily 48
exceeded the average earnings 59
exceeded the average growth 206
exceeded the average level 211
exceeded the average price 78
exceeded the average rates 41
exceeded the average score 67
exceeded the average total 40
exceeded the average value 116
exceeded the average yield 134
exceeded the capital stock 71
exceeded the control group 376
exceeded the control level 107
exceeded the control value 90
exceeded the current value 46
exceeded the efforts which 52
exceeded the elastic limit 347
exceeded the figures given 65
exceeded the fondest hopes 182
exceeded the highest hopes 81
exceeded the highest level 99
exceeded the insured value 59
exceeded the mandate given 56
exceeded the maximum level 79
exceeded the maximum limit 317
exceeded the maximum price 85
exceeded the maximum value 107
exceeded the minimum level 83
exceeded the national growth 107
exceeded the national level 82
exceeded the national median 60
exceeded the national norms 56
exceeded the national rates 51
exceeded the nominal value 55
exceeded the official price 46
exceeded the optimal level 61
exceeded the overall growth 64
exceeded the planned level 116
exceeded the poverty level 52
exceeded the present level 55
exceeded the present value 353
exceeded the previous world 46
exceeded the revenue which 52
exceeded the targets fixed 54
exceeded the wildest dreams 472
exceeded the wildest hopes 311
excelled in lyrical poetry 43
excelled the control group 75
excelled the spanish arabs 43
exception at present known 50
exception in certain cases 144
exception in general terms 45
exception is flicker noise 127
exception is germany where 40
exception is plantar warts 52
exception of antique vases 43
exception of armorial bearings 100
exception of britain where 42
exception of british guiana 114
exception of capital cases 74
exception of capital gains 68
exception of capital goods 40
exception of capitol lanes 63
exception of captain truck 40
exception of certain basic 50
exception of certain brief 43
exception of certain cases 476
exception of certain forms 168
exception of certain goods 47
exception of certain items 233
exception of certain kinds 307
exception of certain lands 111
exception of certain large 376
exception of certain legal 40
exception of certain lines 50
exception of certain local 107
exception of certain lower 43
exception of certain major 45
exception of certain minor 517
exception of certain parts 642
exception of certain rather 53
exception of certain short 186
exception of certain small 363
exception of certain state 106
exception of certain towns 44
exception of certain types 507
exception of certain units 50
exception of certain words 63
exception of certain works 123
exception of colonel house 85
exception of denmark which 44
exception of extreme cases 219
exception of foreign banks 45
exception of foreign sugar 99
exception of foreign trade 147
exception of gastric juice 52
exception of general grant 76
exception of general smuts 58
exception of germany where 82
exception of germany which 59
exception of infants under 46
exception of machine tools 43
exception of married women 146
exception of matters which 57
exception of mineral lands 121
exception of national banks 42
exception of national parks 56
exception of nitrous oxide 570
exception of northern italy 42
exception of nucleic acids 73
exception of patrick henry 73
exception of persons under 105
exception of pointer types 64
exception of revenue bills 48
exception of richard nixon 213
exception of scarlet fever 110
exception of several brief 160
exception of several cases 78
exception of several large 98
exception of several major 44
exception of several minor 237
exception of several months 108
exception of several short 115
exception of several small 321
exception of several trips 53
exception of singapore which 60
exception of southern italy 59
exception of supreme court 63
exception of typhoid fever 78
exception of unusual cases 42
exception of virginia woolf 67
exception of western samoa 47
exception the supreme court 40
exception to capital asset 62
exception to certain parts 68
exception to general kinds 140
exception to general rules 765
exception to require proof 59
excesses of national pride 40
excesses of popular feeling 43
excesses of popular power 61
excesses of private power 53
excesses the pleasure which 65
exchanged by cottage savings 176
exchanged in foreign trade 60
exchanged no private words 52
exchanged or paroled until 55
exchanges of certain types 47
exchanges of dialysis fluid 46
exchanges of letters which 68
exchanges of material goods 186
exchanges of similar plant 121
exchanges the sparkling water 53
exclaims the venetian envoy 45
excluded as foreign earned 63
excluded by colonel pride 81
excluded by express terms 52
excluded by express words 119
excluded in certain cases 216
excluded in express terms 221
excluded the outside world 97
excludes or permits entry 53
excludes the colored people 42
excludes the following items 97
excludes the following types 96
excludes the outside world 114
exclusion by providing large 51
exclusion in capital cases 62
exclusion in certain cases 49
exclusion in federal trials 42
exclusion is brought about 55
exclusion of african women 55
exclusion of british fishing 41
exclusion of british goods 742
exclusion of british seamen 100
exclusion of british ships 365
exclusion of british trade 316
exclusion of capital gains 871
exclusion of certain books 100
exclusion of certain cases 50
exclusion of certain costs 56
exclusion of certain ethnic 62
exclusion of certain facts 43
exclusion of certain foods 81
exclusion of certain forms 145
exclusion of certain goods 49
exclusion of certain items 374
exclusion of certain kinds 395
exclusion of certain others 133
exclusion of certain parts 85
exclusion of certain people 225
exclusion of certain racial 51
exclusion of certain social 156
exclusion of certain types 760
exclusion of certain words 48
exclusion of certain works 53
exclusion of chinese labor 355
exclusion of chinese women 126
exclusion of colored labor 70
exclusion of colored people 128
exclusion of concern about 90
exclusion of damages where 73
exclusion of elderly people 60
exclusion of everything which 135
exclusion of factors which 41
exclusion of fertile women 150
exclusion of foreign armed 58
exclusion of foreign banks 61
exclusion of foreign earned 324
exclusion of foreign firms 153
exclusion of foreign fishing 81
exclusion of foreign goods 650
exclusion of foreign grain 92
exclusion of foreign labor 66
exclusion of foreign seamen 41
exclusion of foreign ships 247
exclusion of foreign sugar 42
exclusion of foreign trade 259
exclusion of foreign words 49
exclusion of implied terms 139
exclusion of married women 801
exclusion of material which 48
exclusion of matters which 62
exclusion of measures tending 46
exclusion of persons under 74
exclusion of persons whose 49
exclusion of private trade 42
exclusion of rational doubt 61
exclusion of thoughts about 46
exclusion on capital gains 58
excreted is usually small 90
excretion in chronic renal 452
excretion in fertile women 58
excretion in minimal brain 48
excretion in rainbow trout 133
excretion is brought about 54
excretion of calcium salts 189
excretion of calcium which 62
excretion of certain amino 154
excretion of certain drugs 258
excretion of certain waste 62
excretion of gastric juice 47
excretion of mercury after 70
excretion of mineral salts 44
excretion of nitrous oxide 137
excretion of organic acids 901
excretion of organic anions 315
excretion of organic bases 108
excretion of protein waste 43
excursion of several miles 68
excursion to foreign parts 40
excursion to hampton court 300
excursion to trenton falls 69
executed by artists drawn 46
executed by francis bacon 59
executed by germany under 66
executed by himself alone 52
executed by inferior hands 52
executed by married women 157
executed by several hands 94
executed in ancient times 44
executed in gallant style 57
executed in incised lines 47
executed in neutral tints 79
executed in northern italy 40
executed in peaceable times 79
executed in perfect order 123
executed in program order 55
executed in reverse order 250
executed in several parts 207
executed in several steps 59
executed in stained glass 373
executed on stamped paper 504
executed the designs which 56
executed the elegant carving 147
executed the following morning 779
executed the following night 45
executed the following paper 53
executed the following works 45
executed the payment order 95
executed the purpose which 70
executed the service under 44
executed the service which 84
executes the following steps 490
executes the following tasks 48
executes the payment order 302
executes the program until 77
executes the warrant shall 158
execution an express power 68
execution be delayed until 66
execution by himself shall 69
execution in capital cases 109
execution in certain cases 177
execution is blocked until 48
execution is delayed until 124
execution of capital works 114
execution of captain green 181
execution of certain forms 51
execution of certain kinds 56
execution of certain legal 59
execution of certain parts 91
execution of certain plans 64
execution of certain tasks 266
execution of certain types 196
execution of certain works 403
execution of colonel isaac 83
execution of complex motor 152
execution of complex tasks 183
execution of decrees shall 119
execution of decrees which 45
execution of designs which 94
execution of details which 63
execution of federal court 45
execution of foreign trade 77
execution of general ochoa 56
execution of justice which 150
execution of justice within 174
execution of justice would 95
execution of marketing plans 74
execution of measures taken 57
execution of measures which 347
execution of national plans 104
execution of official tasks 105
execution of persons under 108
execution of planned tasks 50
execution of present plans 47
execution of previous poetry 43
execution of process shall 52
execution of program steps 58
execution of railway works 180
execution of routine tasks 106
execution of schemes which 62
execution of several dozen 53
execution of several tasks 155
execution of several works 95
execution of similar works 118
execution of skilled motor 44
execution so renewed shall 64
execution the following morning 178
execution the foregoing power 82
execution the gallows again 65
execution the measures which 82
execution the project which 53
execution to satisfy debts 42
executor or trustee could 62
executor or trustee shall 1147
executor or trustee under 591
executor or trustee would 49
exegesis of ancient texts 77
exegesis of certain texts 48
exempted by express words 65
exempted in certain cases 48
exempted or reduced under 90
exemption in certain cases 282
exemption is allowed under 91
exemption is claimed shall 94
exemption is claimed under 245
exemption is claimed until 49
exemption is granted under 385
exemption of account where 40
exemption of capital gains 1333
exemption of capital goods 75
exemption of certain goods 56
exemption of certain items 52
exemption of certain kinds 84
exemption of certain types 173
exemption of incomes below 221
exemption of incomes under 80
exemption of neutral goods 42
exemption on capital gains 208
exemption on capital goods 42
exemption so granted shall 52
exemption to certain types 68
exercise an eternal charm 185
exercise an immense power 78
exercise an increasing power 43
exercise at certain times 46
exercise at college twice 80
exercise by lactating women 93
exercise in applied ethics 47
exercise in applied logic 71
exercise in applied social 62
exercise in awakening reason 40
exercise in certain cases 200
exercise in creative thinking 377
exercise in creative writing 524
exercise in elderly women 191
exercise in lateral thinking 172
exercise in logical thinking 266
exercise in problem solving 1335
exercise in question begging 40
exercise in rainbow trout 272
exercise in respect thereof 340
exercise in splitting hairs 63
exercise in wishful thinking 2235
exercise is brought about 195
exercise is repeated until 245
exercise no function which 70
exercise no judicial power 85
exercise of aesthetic taste 46
exercise of british power 658
exercise of catholic rites 85
exercise of central power 259
exercise of certain basic 86
exercise of certain civil 137
exercise of certain forms 119
exercise of certain human 114
exercise of certain kinds 104
exercise of certain legal 59
exercise of certain moral 62
exercise of certain parts 98
exercise of certain social 47
exercise of certain stock 86
exercise of certain types 337
exercise of charity which 61
exercise of chiefly power 123
exercise of coastal state 523
exercise of coercive force 277
exercise of coercive power 3368
exercise of coercive state 51
exercise of colonial power 638
exercise of control under 63
exercise of control which 88
exercise of control within 353
exercise of control would 64
exercise of correct thinking 46
exercise of creative power 1627
exercise of creative skill 81
exercise of creative thinking 102
exercise of devotion which 72
exercise of dynamic force 52
exercise of european power 68
exercise of exceeding value 59
exercise of extreme power 71
exercise of factious views 142
exercise of federal court 163
exercise of federal power 6839
exercise of freedom which 143
exercise of freedom within 109
exercise of general power 350
exercise of governing power 157
exercise of hostile power 101
exercise of illegal power 105
exercise of imperial power 2295
exercise of implied power 128
exercise of ingenuity stick 119
exercise of ingenuity which 74
exercise of judicial power 21756
exercise of judicial rather 71
exercise of justice which 59
exercise of lawless power 117
exercise of lawmaking power 77
exercise of liberty which 40
exercise of limited power 46
exercise of limited value 92
exercise of logical reason 54
exercise of magical power 232
exercise of material power 87
exercise of medical power 58
exercise of medical skill 113
exercise of national power 3665
exercise of natural gifts 68
exercise of natural human 68
exercise of natural power 55
exercise of natural reason 230
exercise of natural right 361
exercise of official power 1907
exercise of pardoning mercy 139
exercise of pardoning power 70
exercise of passions which 46
exercise of peculiar skill 70
exercise of pendent party 79
exercise of phallic power 53
exercise of plenary power 257
exercise of popular power 598
exercise of private force 128
exercise of private power 598
exercise of private right 112
exercise of problem solving 116
exercise of religion cases 67
exercise of religion claim 92
exercise of religion could 115
exercise of religion might 97
exercise of religion rather 87
exercise of religion shall 135
exercise of religion under 429
exercise of religion which 216
exercise of religion while 47
exercise of religion within 135
exercise of religion would 229
exercise of renewal option 89
exercise of ruthless power 46
exercise of secular power 513
exercise of several hours 51
exercise of similar power 65
exercise of student power 50
exercise of summary power 46
exercise of superior force 374
exercise of superior power 566
exercise of superior skill 94
exercise of supreme court 43
exercise of supreme power 3181
exercise of sympathy which 50
exercise of talents which 207
exercise of tyranny which 44
exercise of unequal power 102
exercise of usurped power 274
exercise of virtues which 138
exercise of volition takes 42
exercise of western power 102
exercise of wishful thinking 94
exercise of worldly power 129
exercise of worship shall 203
exercise on arterial blood 59
exercise on himself first 59
exercise on insulin action 441
exercise on insulin binding 135
exercise or control group 88
exercise or perform under 255
exercise or perform within 121
exercise the alleged right 43
exercise the ancient right 182
exercise the arterial blood 68
exercise the borrowing power 96
exercise the coercive power 198
exercise the control which 301
exercise the dreadful right 50
exercise the freedom which 513
exercise the function which 66
exercise the general power 384
exercise the governing power 380
exercise the granted power 59
exercise the greatest power 560
exercise the greatest skill 75
exercise the highest level 74
exercise the highest power 144
exercise the imperial power 71
exercise the judicial power 3177
exercise the largest share 129
exercise the liberty which 193
exercise the limited power 44
exercise the muscles which 155
exercise the natural right 274
exercise the pardoning power 468
exercise the precious right 93
exercise the private right 76
exercise the renewal option 140
exercise the revenue power 142
exercise the sublime power 118
exercise the supreme power 1755
exercise the supreme teaching 55
exercise the talents which 137
exercise the thoughts about 52
exercise the traffic which 53
exercise the virtues which 112
exercise the worship which 106
exercise to develop healthy 97
exercise to prevent falls 322
exercising or defending legal 169
exercising the ancient right 56
exercising the control which 45
exercising the freedom which 44
exercising the general power 93
exercising the judicial power 803
exercising the muscles which 45
exercising the natural right 92
exercising the pardoning power 134
exercising the primacy which 142
exercising the removal power 57
exercising the supreme power 244
exercising the vocation which 81
exertions of certain small 76
exertions of creative power 137
exertions of intense study 40
exertions of mankind could 222
exertions of medical skill 94
exertions to restore order 164
exhausting the treasure thereof 49
exhausts the variety which 118
exhibiting an obscene motion 47
exhibiting the classic signs 110
exhibiting the despair which 49
exhibiting the fastest growth 49
exhibiting the highest growth 42
exhibiting the highest level 117
exhibiting the highest order 40
exhibiting the highest rates 104
exhibiting the painful signs 224
exhibiting the present state 172
exhibiting the relation which 57
exhibiting the results rather 121
exhibiting the variety which 41
exhibits an example which 100
exhibits an increasing trend 134
exhibits in related cases 50
exhibits in support thereof 64
exhibits of material forming 172
exhibits the classic signs 59
exhibits the following facts 58
exhibits the following major 41
exhibits the following order 65
exhibits the following signs 66
exhibits the greatest change 56
exhibits the highest growth 44
exhibits the highest level 209
exhibits the highest scene 58
exhibits the highest value 92
exhibits the present state 115
exhibits the quality known 53
exhorted the british people 60
exhorted the chinese people 74
exigency of affairs might 264
exigency of affairs shall 56
exorcise the ghostly voice 64
expanded so rapidly after 93
expanded so rapidly since 63
expanded so rapidly within 40
expanded the supreme court 138
expanded the welfare state 282
expanded to benefit women 43
expanded to himself again 54
expanded to include about 225
expanded to include adult 215
expanded to include anything 90
expanded to include banks 45
expanded to include basic 106
expanded to include black 68
expanded to include books 110
expanded to include brief 45
expanded to include broad 68
expanded to include cases 210
expanded to include child 130
expanded to include china 248
expanded to include civil 73
expanded to include clothing 51
expanded to include cross 108
expanded to include daily 84
expanded to include eight 493
expanded to include either 48
expanded to include equal 50
expanded to include ethnic 55
expanded to include every 437
expanded to include extra 64
expanded to include field 41
expanded to include fifty 54
expanded to include firms 77
expanded to include first 298
expanded to include forms 82
expanded to include forty 86
expanded to include girls 72
expanded to include group 139
expanded to include helping 46
expanded to include housing 103
expanded to include human 218
expanded to include indian 51
expanded to include italy 138
expanded to include items 186
expanded to include japan 277
expanded to include joint 75
expanded to include junior 41
expanded to include labor 69
expanded to include large 289
expanded to include latin 61
expanded to include learning 121
expanded to include legal 73
expanded to include loans 46
expanded to include local 205
expanded to include longer 124
expanded to include lower 80
expanded to include major 184
expanded to include moral 44
expanded to include motion 94
expanded to include music 121
expanded to include nearly 292
expanded to include newer 64
expanded to include newly 127
expanded to include nursing 147
expanded to include older 120
expanded to include others 383
expanded to include parts 221
expanded to include people 593
expanded to include plans 55
expanded to include power 44
expanded to include rules 49
expanded to include rural 94
expanded to include russia 183
expanded to include sales 103
expanded to include savings 99
expanded to include seven 492
expanded to include short 47
expanded to include sixty 53
expanded to include small 189
expanded to include social 633
expanded to include space 116
expanded to include staff 45
expanded to include state 331
expanded to include stock 91
expanded to include study 76
expanded to include teaching 214
expanded to include terms 124
expanded to include testing 68
expanded to include tests 53
expanded to include thirty 165
expanded to include total 51
expanded to include trade 276
expanded to include urban 126
expanded to include water 187
expanded to include white 59
expanded to include whole 143
expanded to include wider 71
expanded to include within 88
expanded to include women 806
expanded to include words 64
expanded to include working 241
expanded to include works 164
expanded to include writing 69
expanded to involve music 58
expanded to several pages 45
expanded to several times 216
expanded to sixteen pages 43
expanses of shallow water 500
expanses of stained glass 353
expansion by foreign banks 47
expansion in capital goods 90
expansion in foreign trade 1333
expansion in northern china 85
expansion in northern italy 95
expansion in overseas trade 105
expansion in product lines 89
expansion in regional trade 45
expansion in reserve money 59
expansion in southern italy 50
expansion is brought about 503
expansion of african trade 42
expansion of assyrian power 52
expansion of british power 1089
expansion of british trade 1278
expansion of canadian trade 68
expansion of capital flows 268
expansion of capital goods 616
expansion of capital grows 117
expansion of capital plant 51
expansion of capital stock 269
expansion of capital which 61
expansion of capital would 144
expansion of central power 114
expansion of central state 138
expansion of certain forms 72
expansion of certain kinds 74
expansion of certain parts 96
expansion of certain types 254
expansion of chinese power 295
expansion of chinese trade 132
expansion of coastal state 166
expansion of coastal trade 53
expansion of colonial power 82
expansion of colonial trade 205
expansion of computing power 92
expansion of concord river 135
expansion of council housing 93
expansion of country music 50
expansion of czarist russia 89
expansion of deposit money 110
expansion of durable goods 50
expansion of egyptian power 80
expansion of european people 58
expansion of european power 797
expansion of european trade 773
expansion of exchange value 113
expansion of exhaust gases 50
expansion of exports after 61
expansion of exports could 67
expansion of exports which 165
expansion of exports would 196
expansion of federal court 88
expansion of federal funding 170
expansion of federal funds 48
expansion of federal grant 40
expansion of federal housing 64
expansion of federal power 6756
expansion of federal social 128
expansion of federal urban 43
expansion of foreign banking 121
expansion of foreign banks 270
expansion of foreign firms 157
expansion of foreign lending 62
expansion of foreign loans 70
expansion of foreign sales 92
expansion of foreign trade 14151
expansion of freedom today 208
expansion of futures trading 46
expansion of general views 223
expansion of genetic testing 69
expansion of germany under 45
expansion of imperial power 165
expansion of imperial russia 41
expansion of imperial trade 55
expansion of imports which 60
expansion of interior space 43
expansion of islamic banking 47
expansion of islamic power 76
expansion of judicial power 698
expansion of locally owned 47
expansion of markets which 141
expansion of married women 155
expansion of material goods 66
expansion of medical power 48
expansion of mercury which 48
expansion of national funds 71
expansion of national parks 196
expansion of national power 1162
expansion of national trade 67
expansion of natural growth 58
expansion of neutral trade 58
expansion of organic farming 110
expansion of ottoman power 159
expansion of overseas sales 50
expansion of overseas trade 1115
expansion of peaceful trade 64
expansion of perfect gases 58
expansion of pigment cells 58
expansion of potable water 41
expansion of poultry farming 89
expansion of private banking 54
expansion of private banks 63
expansion of private farming 49
expansion of private firms 68
expansion of private housing 60
expansion of private plots 161
expansion of private power 77
expansion of private trade 144
expansion of product lines 403
expansion of prussian power 170
expansion of railway lines 131
expansion of regional trade 378
expansion of regional trading 41
expansion of reserve money 134
expansion of science teaching 140
expansion of science which 64
expansion of seaborne trade 211
expansion of several large 64
expansion of slavery could 47
expansion of slavery under 44
expansion of slavery within 70
expansion of slavery would 173
expansion of smaller firms 77
expansion of spanish power 139
expansion of storage space 59
expansion of surface water 49
expansion of surplus value 315
expansion of swedish power 49
expansion of sympathy which 47
expansion of textile mills 51
expansion of tobacco growing 111
expansion of trapped gases 127
expansion of tsarist russia 100
expansion of turkish power 130
expansion of welfare rolls 81
expansion of welfare state 706
expansion of western power 183
expansion of western trade 81
expected at certain times 130
expected in certain cases 187
expected in certain types 50
expected in similar cases 53
expected in systems where 61
expected in virginia where 51
expected my husband every 59
expected of certain people 45
expected of married women 114
expected of persons holding 55
expected of persons whose 45
expected or average value 458
expected or desired level 83
expected the british fleet 85
expected the british would 207
expected the captain would 40
expected the company would 83
expected the country would 49
expected the decision which 104
expected the emperor would 262
expected the following morning 144
expected the following night 61
expected the following season 77
expected the germans would 108
expected the question would 54
expected the russians would 84
expected the soviets would 41
expected the stripling damian 61
expected the supreme court 543
expected to achieve about 74
expected to achieve after 75
expected to achieve anything 207
expected to achieve growth 42
expected to achieve lower 46
expected to achieve major 43
expected to achieve rapid 54
expected to achieve social 67
expected to achieve total 53
expected to achieve under 101
expected to achieve within 156
expected to acquire basic 61
expected to acquire later 44
expected to acquire skill 66
expected to address every 41
expected to advance money 81
expected to attract about 91
expected to attract large 148
expected to attract people 64
expected to average about 875
expected to believe about 67
expected to believe anything 99
expected to believe would 113
expected to benefit about 158
expected to benefit under 66
expected to collect about 60
expected to collect money 50
expected to collect taxes 107
expected to compose music 51
expected to consume about 168
expected to consume large 42
expected to contain about 507
expected to contain anything 60
expected to contain fewer 79
expected to contain large 168
expected to contain small 57
expected to contain water 97
expected to contain within 47
expected to control costs 142
expected to control crime 83
expected to decline about 133
expected to decline after 218
expected to decline again 115
expected to decline below 72
expected to decline rather 57
expected to decline still 202
expected to decline under 59
expected to decline until 108
expected to decline while 106
expected to decline within 53
expected to decrease about 71
expected to decrease after 161
expected to decrease again 60
expected to decrease below 46
expected to decrease costs 40
expected to decrease rather 75
expected to decrease since 71
expected to decrease still 55
expected to decrease under 64
expected to decrease until 77
expected to decrease while 93
expected to deliver about 61
expected to deliver goods 81
expected to deliver within 52
expected to develop about 96
expected to develop after 168
expected to develop breast 143
expected to develop close 95
expected to develop either 48
expected to develop fully 45
expected to develop large 40
expected to develop later 245
expected to develop local 49
expected to develop plans 62
expected to develop quite 43
expected to develop skill 79
expected to develop social 65
expected to develop still 99
expected to develop strong 108
expected to develop under 259
expected to develop until 73
expected to develop which 52
expected to develop within 312
expected to display under 51
expected to dwindle again 92
expected to educate white 69
expected to enforce rules 65
expected to enhance group 41
expected to enhance learning 124
expected to enhance social 44
expected to examine every 92
expected to exhibit large 84
expected to exhibit lower 363
expected to exhibit strong 204
expected to exhibit under 112
expected to explain every 56
expected to explode which 44
expected to express strong 49
expected to express views 50
expected to finance about 51
expected to foresee every 62
expected to fulfill major 267
expected to fulfill social 61
expected to fulfill within 50
expected to function after 45
expected to function under 205
expected to function within 354
expected to furnish every 69
expected to furnish funds 42
expected to furnish water 45
expected to improve after 238
expected to improve learning 94
expected to improve rather 49
expected to improve since 44
expected to improve still 76
expected to improve trade 40
expected to improve under 113
expected to improve until 103
expected to improve water 99
expected to improve within 86
expected to include about 104
expected to include every 48
expected to increase about 3613
expected to increase above 214
expected to increase after 911
expected to increase again 410
expected to increase blood 176
expected to increase costs 96
expected to increase daily 48
expected to increase earnings 131
expected to increase every 124
expected to increase given 75
expected to increase growth 63
expected to increase labor 215
expected to increase later 42
expected to increase local 75
expected to increase nearly 134
expected to increase plant 47
expected to increase quite 95
expected to increase rates 52
expected to increase rather 566
expected to increase sales 501
expected to increase since 197
expected to increase social 65
expected to increase still 440
expected to increase total 418
expected to increase trade 125
expected to increase under 420
expected to increase until 420
expected to increase water 128
expected to increase while 297
expected to increase within 166
expected to increase women 47
expected to increase world 122
expected to increase yearly 166
expected to increase yield 57
expected to initiate action 108
expected to inquire about 108
expected to inspect every 53
expected to involve large 47
expected to justify every 44
expected to knuckle under 40
expected to observe local 42
expected to observe rules 110
expected to operate above 164
expected to operate after 41
expected to operate under 1239
expected to operate until 61
expected to operate where 150
expected to operate within 922
expected to perform about 54
expected to perform above 106
expected to perform after 120
expected to perform badly 53
expected to perform basic 50
expected to perform below 125
expected to perform daily 123
expected to perform either 59
expected to perform every 114
expected to perform labor 50
expected to perform menial 233
expected to perform quite 80
expected to perform rather 54
expected to perform roles 77
expected to perform social 72
expected to perform tasks 564
expected to perform under 417
expected to perform while 111
expected to perform within 328
expected to perform worse 128
expected to perform would 65
expected to persist after 117
expected to persist longer 144
expected to persist under 74
expected to persist until 188
expected to possess either 151
expected to possess humor 71
expected to prepare people 43
expected to prepare plans 61
expected to present gifts 101
expected to prevail after 142
expected to prevail under 196
expected to prevail until 71
expected to prevail within 51
expected to prevent crime 100
expected to produce about 1362
expected to produce above 49
expected to produce after 234
expected to produce anything 364
expected to produce change 201
expected to produce crops 57
expected to produce earnings 61
expected to produce eight 42
expected to produce either 272
expected to produce equal 131
expected to produce every 42
expected to produce fewer 287
expected to produce first 58
expected to produce fruit 97
expected to produce gains 48
expected to produce goods 182
expected to produce happy 54
expected to produce healthy 52
expected to produce heirs 75
expected to produce large 564
expected to produce lasting 120
expected to produce learning 41
expected to produce local 68
expected to produce longer 102
expected to produce lower 401
expected to produce major 203
expected to produce nearly 127
expected to produce plans 41
expected to produce power 190
expected to produce proof 85
expected to produce quick 103
expected to produce quite 100
expected to produce rapid 104
expected to produce rather 60
expected to produce sales 100
expected to produce savings 259
expected to produce short 59
expected to produce small 94
expected to produce social 81
expected to produce still 46
expected to produce strong 176
expected to produce toxic 42
expected to produce twice 62
expected to produce under 243
expected to produce valid 50
expected to produce within 59
expected to produce works 150
expected to produce worse 41
expected to promote growth 95
expected to promote learning 117
expected to promote local 42
expected to promote social 100
expected to promote trade 52
expected to prosper under 64
expected to protect every 46
expected to protect human 62
expected to protect people 72
expected to protect women 47
expected to provide about 563
expected to provide added 41
expected to provide after 53
expected to provide ample 98
expected to provide anything 99
expected to provide basic 216
expected to provide child 58
expected to provide clothing 46
expected to provide clues 119
expected to provide cover 88
expected to provide daily 110
expected to provide either 177
expected to provide equal 197
expected to provide every 45
expected to provide exact 46
expected to provide extra 100
expected to provide first 60
expected to provide fresh 72
expected to provide funding 124
expected to provide funds 304
expected to provide gifts 71
expected to provide goods 130
expected to provide housing 119
expected to provide input 159
expected to provide labor 309
expected to provide large 135
expected to provide legal 61
expected to provide loans 52
expected to provide local 108
expected to provide lower 42
expected to provide major 116
expected to provide money 343
expected to provide moral 123
expected to provide music 182
expected to provide nearly 201
expected to provide nursing 95
expected to provide people 49
expected to provide power 70
expected to provide proof 70
expected to provide quick 46
expected to provide rapid 44
expected to provide shade 65
expected to provide short 76
expected to provide small 68
expected to provide social 180
expected to provide space 44
expected to provide strong 222
expected to provide total 48
expected to provide under 44
expected to provide valid 45
expected to provide water 240
expected to provide yearly 82
expected to receive about 403
expected to receive after 68
expected to receive anything 146
expected to receive either 134
expected to receive equal 59
expected to receive every 66
expected to receive fresh 59
expected to receive funds 63
expected to receive gifts 105
expected to receive large 182
expected to receive later 120
expected to receive lower 83
expected to receive money 180
expected to receive strong 45
expected to receive under 270
expected to receive within 59
expected to recover after 74
expected to recover fully 340
expected to recover under 42
expected to recover until 55
expected to recover within 419
expected to reflect local 54
expected to remarry within 47
expected to require about 299
expected to require fewer 69
expected to require large 49
expected to require longer 100
expected to resolve after 64
expected to resolve within 128
expected to respond either 48
expected to respond fully 47
expected to respond quite 55
expected to respond within 94
expected to restore order 104
expected to reverse within 57
expected to satisfy every 54
expected to subside after 79
expected to subside within 52
expected to succeed james 50
expected to succeed under 44
expected to succeed where 329
expected to succeed within 47
expected to suggest alarm 134
expected to support about 46
expected to support every 53
expected to support large 54
expected to support local 65
expected to support others 50
expected to surface again 44
expected to surpass china 64
expected to survive after 121
expected to survive longer 188
expected to survive under 144
expected to survive until 215
expected to testify about 159
expected to undergo change 266
expected to undergo large 51
expected to undergo major 102
expected to undergo rapid 144
expedite the foreign mails 58
expelled by colonel pride 71
expelled by uterine action 74
expelled the mortals whose 70
expended in imparting motion 40
expended in producing motion 133
expended in regular action 70
expended in respect thereof 62
expended on capital goods 47
expended on objects which 48
expenses by borrowing money 44
expenses in attending court 46
expenses in certain cases 148
expenses in respect thereof 461
expenses of certain extra 48
expenses of persons serving 64
expenses on account thereof 125
explaining in general terms 364
explaining the alleged facts 60
explaining the complex social 44
explaining the current state 451
explaining the emotions arising 59
explaining the factors which 105
explaining the general level 65
explaining the general shape 155
explaining the general tenor 43
explaining the general trend 43
explaining the genetic basis 45
explaining the gradual change 177
explaining the literal sense 93
explaining the material world 119
explaining the measures taken 79
explaining the measures which 50
explaining the motives which 443
explaining the mystery which 43
