earliest two points are 127
excluding any charge for 60
excluding any claims not 96
excluding any member who 61
excluding any person who 231
excluding any portion that 57
excluding one another and 49
excluding one another with 49
excluding real estate and 115
excused for assuming that 840
excused for doubting his 47
excused for doubting that 146
excused for fancying that 59
excused for guessing that 255
excused for painting his 48
excused for pointing out 143
excused them selves and 76
excuses and alibis for 90
excuses and delays set 67
excuses and reasons for 853
excuses and reasons that 47
excuses and reasons why 149
excuses are better than 64
excuses for almost any 48
excuses for delaying his 74
excuses for drinking and 118
excuses for dropping out 47
excuses for myself and 92
excuses for refusing his 46
excuses this minute and 189
execute all orders and 336
execute all orders for 83
execute all orders with 70
execute all papers and 71
execute all trusts and 46
execute and comply with 168
execute and return all 216
execute any decree may 76
execute any design with 82
execute any office than 67
execute any orders for 49
execute any orders that 232
execute any orders they 51
execute any orders with 70
execute any orders you 66
execute any scheme for 110
execute his bloody vow 81
execute his design with 46
execute his duties with 85
execute his mission and 51
execute his office and 97
execute his office for 50
execute his office with 360
execute his orders and 274
execute his orders for 50
execute his orders with 256
execute its duties and 97
execute its duties with 49
execute its orders and 102
execute them without any 110
execute this before any 75
execute this design with 97
execute this policy that 58
execute with greater ease 79
executing and carrying out 319
executing any orders for 111
executing his duties and 78
executing his duties with 44
executing his orders and 110
executing his orders too 60
executing his orders with 149
executing its powers and 44
exerted and misled her 44
exerted both direct and 61
exerted for useful and 179
exerted his strength and 118
exerted his utmost for 57
exertion and strength that 93
exertion was almost too 91
exertion was called for 84
exhaled and closed her 112
exhaled and closed his 131
exhaled with relief and 158
exhaust and intake air 57
exhaust and makeup air 81
exhaust and supply air 262
exhaust his strength and 174
exhaust its strength and 155
exhaust our cities and 63
exhaust our strength and 96
exhaust them before they 40
exhaust you before you 53
exhibit all lights and 79
exhibit both acidic and 106
exhibit both direct and 49
exhibit both sexual and 97
exhibit both spatial and 121
exhibit his belief and 95
exhibit his genius and 85
exhibit his person for 239
exhibit his talent for 45
exhibit his wisdom and 50
exhibit that nature has 91
exhibit this effect are 46
exhibit this feature and 107
exhibit this feature are 106
exhorting and charging all 53
exhorting and cheering one 67
exhorting and praising god 46
exhorting his fellow men 60
exhorting his hearers not 44
exhorting his readers not 48
exhorting one another and 43
exhorting one another not 116
exhorting one another out 89
exhorting one another that 45
exhorting one another with 55
exhorts his hearers not 73
exhorts his readers not 237
exhumed and buried with 62
exhumed and burned and 60
exhumed and treated with 44
existed all around him 135
existed all around them 149
existed and always had 72
existed and argued that 91
existed and called for 123
existed and events that 154
existed and should not 66
existed and thrived for 47
existed and whether they 74
existed and worked for 43
existed any ground for 51
existed both before and 761
existed both inside and 181
existed far earlier than 111
existed for almost all 47
existed for almost one 68
existed for almost ten 40
existed for almost two 377
existed for anyone who 52
existed for barely two 45
existed for blacks and 43
existed for carrying out 97
existed for itself and 45
existed for training men 54
existed long before and 251
existed long before any 621
existed long before her 62
existed long before him 286
existed long before his 863
existed long before its 358
existed long before man 955
existed long before men 112
existed long before our 376
existed long before she 88
existed long before that 2177
existed long before them 108
existed long before then 203
existed long before they 806
existed long before this 802
existed long before you 129
existed long enough and 62
existed long enough for 816
existed long enough that 140
existed not merely for 76
existed that called for 51
expanding and building new 51
expanding and dilating his 100
expanding and prices are 91
expanding and refining his 55
expanding and refining its 40
expanding and refining our 43
expanding far beyond its 122
expanding far faster than 78
expanding his empire and 68
expanding its empire and 54
expanding its market and 51
expanding its output and 61
expanding its powers and 101
expanding job market and 107
expanding job market for 148
expanding them beyond all 87
expands and changes its 115
expands and drives out 62
expands and erects his 53
expands and forces its 97
expands and forces out 142
expands and merges with 42
expands and pushes out 97
expands and reaches out 95
expands and rushes out 44
expands and shakes our 44
expands far beyond its 59
expands its output and 70
expanse was before him 96
expanse was dotted with 80
expanse was filled with 62
expanse was ragged and 131
expecting and desiring that 124
expecting and planning for 76
expecting and watching for 73
expecting any minute for 67
expecting any minute that 84
expecting any moment for 47
expecting any moment that 337
expecting any return for 106
expecting any reward but 123
expecting any reward for 91
expecting each moment that 449
expecting our attack and 70
expecting our belief for 63
expecting that before long 40
expecting this moment for 89
expecting yet another sun 117
expects and relies that 45
expects and wishes for 56
expects his return with 68
expects men should read 94
expects that before long 88
expects that before this 49
expects that demand for 41
expelling any member who 71
expends its energy and 52
expense and effort and 132
expense and effort are 104
expense and effort can 42
expense and effort for 118
expense and effort put 47
expense and effort than 78
expense and effort that 430
expense and effort was 66
expense and income and 67
expense and income are 99
expense and income for 108
expense and income tax 1139
expense and outlay they 54
expense and profit and 56
expense and should not 221
expense and without any 350
expense and without pay 44
expense are clearly not 48
expense far beyond his 60
expense far greater than 100
expense for building and 52
expense for estate tax 46
expense for income tax 956
expense for printing and 54
expense for public use 57
expense for travel and 76
expense for upkeep and 50
expense net income net 48
expense nor effort was 43
expense not greater than 346
expense than almost any 59
expense than philip had 43
expense that should not 114
expense that varies with 85
expense this singular and 75
expense was greater than 355
expense was higher than 41
expense was spared and 255
expense was spared for 480
expense was spared that 100
expense who called for 46
experts all agreed that 355
experts and leaders who 57
experts and learned men 41
experts and public men 55
experts and should not 120
experts are afraid that 81
experts are agreed that 2435
experts are better than 135
experts are carrying out 52
experts are claiming that 86
experts are needed for 126
experts are pointing out 52
experts are searching for 56
experts are simply not 52
experts both inside and 244
experts for advice and 298
experts for carrying out 49
experts for planning and 44
experts for review and 114
experts had agreed that 321
experts had argued that 248
experts had stated that 109
experts had thought that 116
experts had warned that 209
experts had worked out 104
experts now accept that 43
experts now realize that 152
experts who advise them 108
experts who agreed that 165
experts who agreed with 71
experts who argued that 342
experts who assert that 163
experts who assist them 96
experts who assume that 44
experts who design and 64
experts who helped him 48
experts who helped with 40
experts who insist that 243
experts who should not 51
experts who stated that 108
experts who thought that 196
experts who thought they 42
experts who worked for 107
experts who worked out 142
experts who worked with 173
expiated and atoned for 107
expiated his treason with 46
expiation for itself and 239
expiation she sought for 49
expired air passes out 48
expired and without any 40
expired with edward iii 68
explain all created things 66
explain all events and 59
explain and answer for 58
explain and assert his 100
explain and defend all 44
explain and defend each 44
explain and defend her 170
explain and defend his 2066
explain and defend its 558
explain and defend one 43
explain and defend our 234
explain and defend that 294
explain and defend them 718
explain and defend this 475
explain and define his 52
explain and define its 53
explain and define them 64
explain and excuse her 74
explain and excuse his 303
explain and excuse our 41
explain and excuse this 87
explain and expand this 44
explain and reduce them 45
explain and soften this 57
explain and verify them 74
explain any better than 156
explain any changes that 270
explain any changes you 56
explain any further how 45
explain any further than 62
explain any further why 44
explain any points that 116
explain any reasons for 49
explain both normal and 131
explain far better than 90
explain her actions and 110
explain her belief that 83
explain her desire for 48
explain her feelings and 103
explain her feelings for 116
explain her motive for 47
explain her reasons for 807
explain him better than 44
explain his actions and 747
explain his actions but 45
explain his actions with 43
explain his belief that 472
explain his course and 59
explain his demand for 43
explain his desire for 167
explain his errors and 58
explain his feelings and 254
explain his feelings for 132
explain his findings and 70
explain his methods and 85
explain his mission and 103
explain his motive for 155
explain his nature and 103
explain his origin and 61
explain his passion for 158
explain his policy and 217
explain his reasoning and 68
explain his reasoning for 74
explain his reasons and 164
explain his reasons for 4298
explain his remark that 110
explain his scheme and 51
explain his scheme for 71
explain his theories and 99
explain his thought and 55
explain his wishes and 49
explain how anyone can 79
explain how christ can 50
explain how events are 43
explain how humans are 64
explain how humans can 79
explain how images are 47
explain how leaders can 45
explain how little they 52
explain how matter can 77
explain how plants and 104
explain how prices and 59
explain how prices are 420
explain how someone can 127
explain how someone who 80
explain how something can 121
explain how something that 127
explain how something was 55
explain how stress can 51
explain how supply and 66
explain how thought can 55
explain how traits are 53
explain how values are 49
explain its actions and 179
explain its causes and 267
explain its course and 48
explain its methods and 42
explain its nature and 1125
explain its nature with 51
explain its object and 82
explain its origin and 789
explain its policy and 97
explain its reasoning and 105
explain its reasons for 786
explain its strength and 41
explain its workings and 54
explain not merely how 60
explain not merely why 74
explain one another and 53
explain our actions and 122
explain our belief that 149
explain our feelings and 56
explain our findings that 40
explain our mission and 49
explain our policy and 45
explain our reasons for 568
explain that almost all 107
explain that another way 57
explain that anyone who 148
explain that better than 118
explain that hitler was 44
explain that humans are 43
explain that someone had 136
explain that something was 130
explain that strange and 99
explain them better than 228
explain them clearly and 199
explain them simply and 80
explain things better and 41
explain things better than 249
explain things clearly and 266
explain things simply and 57
explain this another way 101
explain this better than 436
explain this clearly and 51
explain this curious and 57
explain this further and 53
explain this gender gap 41
explain this matter and 64
explain this matter any 100
explain this result and 63
explain this result with 86
explain this strange and 101
explain this sudden and 177
explain two reasons why 158
explain why adults are 44
explain why almost all 329
explain why anyone who 64
explain why babies are 44
explain why blacks and 49
explain why blacks are 153
explain why brazil has 49
explain why canada has 68
explain why changes are 69
explain why christ had 46
explain why demand for 51
explain why england was 48
explain why english and 40
explain why english has 50
explain why europe was 41
explain why events are 40
explain why france and 84
explain why france did 48
explain why france had 43
explain why france has 88
explain why france was 89
explain why french and 50
explain why groups are 60
explain why hardly any 49
explain why hitler was 52
explain why humans are 235
explain why humans can 62
explain why metals are 77
explain why mexico has 46
explain why modern man 45
explain why nature has 85
explain why nobody had 40
explain why prices are 136
explain why someone did 113
explain why someone does 86
explain why someone had 67
explain why someone has 66
explain why someone was 68
explain why someone who 234
explain why someone with 51
explain why something did 100
explain why something does 48
explain why something has 197
explain why something that 146
explain why something was 123
explain why states are 54
explain why states with 44
explain why without going 45
explode all around him 84
explode all around them 115
exploding all around and 67
exploding all around her 125
exploding all around him 994
exploding all around them 529
exploding all around you 100
exploding with energy and 62
exploit both spatial and 51
exploit east missed his 74
exploit has gained her 54
exploit his fellow man 207
exploit his fellow men 173
exploit his talent for 71
exploit new jersey and 44
exploit one another and 76
exploit one another for 52
exploit our fellow men 127
exploit rang through all 64
exploit them before they 44
exploit this feature and 46
explore all options and 71
explore all options for 94
explore and define his 44
explore and define our 40
explore and expand his 124
explore and expand its 41
explore and expand our 117
explore and extend his 41
explore and extend our 51
explore and figure out 45
explore and invent new 48
explore and master his 83
explore and master new 58
explore and settle new 145
explore and settle this 63
explore any avenue that 117
explore any issues that 83
explore her feelings and 316
explore her feelings for 92
explore her feelings with 56
explore her options and 57
explore her reasons for 70
explore his feelings and 366
explore his feelings for 59
explore his reasons for 123
explore how gender and 54
explore how sounds can 88
explore its causes and 90
explore its limits and 69
explore its nature and 171
explore key issues and 51
explore new fields and 239
explore new fields for 60
explore new ground and 91
explore new issues and 60
explore new methods and 226
explore new methods for 177
explore new models for 57
explore new options and 153
explore new options for 151
explore new places and 345
explore new regions and 114
explore new styles and 47
explore new topics and 94
explore new worlds and 196
explore our bodies and 41
explore our feelings and 99
explore them further and 80
explore them further with 59
explore this exciting new 57
explore this further and 144
explore this further with 165
explore this matter with 89
explore this strange and 43
explore this strange new 98
explore two issues that 40
exploring and drilling for 255
exploring and searching for 171
exploring her feelings and 62
exploring his feelings and 66
exploring its causes and 44
exploring its limits and 42
exploring its nature and 78
exploring new fields and 123
exploring new fields for 99
exploring new ground and 55
exploring new issues and 44
exploring new methods and 106
exploring new methods for 87
exploring new models for 42
exploring new options and 79
exploring new options for 66
exploring new places and 208
exploring new regions and 52
exploring new styles and 48
exploring new worlds and 81
exploring nor fighting was 43
exports and almost all 44
exports and almost one 51
exports and demand for 148
exports and output are 51
exports and prices are 55
exports and reduce its 121
exports and reduce our 94
exports and reducing its 49
exports are cattle and 100
exports are cereals and 69
exports are cheaper and 48
exports are coffee and 250
exports are cotton and 253
exports are greater than 772
exports are higher than 168
exports are larger than 206
exports are mainly raw 42
exports are rubber and 63
exports are timber and 150
exports being greater than 53
exports being larger than 42
exports had fallen off 333
exports raw cotton and 112
exports was greater than 393
exports was higher than 270
exports was larger than 64
exports was mainly due 136
exports was partly due 51
exposed and driven out 292
exposed and filled with 115
exposed and glazed with 45
exposed and rooted out 225
exposed and treated with 134
exposed and without any 63
exposed beam ceilings and 44
exposed both inside and 74
exposed had forced them 100
exposed her breasts and 155
exposed her feelings and 109
exposed his person and 288
exposed his person with 556
exposed his wishes and 103
exposed long enough for 497
exposed than almost any 55
exposed you before kings 41
exposes her breasts and 48
exposes its arched and 55
exposes its strata and 44
expound and defend his 154
expound and defend them 56
expound and defend this 50
expound his belief that 107
expound his reasons for 48
expound his theories and 62
express and conceal his 48
express and convey his 101
express and defend his 300
express and defend its 112
express and defend one 43
express and defend them 133
express and define for 274
express and define his 83
express and embody our 42
express and realize his 97
express and realize its 86
express and record his 109
express and sleeping car 930
express and uphold his 122
express any desire for 704
express any desire that 155
express any doubts they 46
express any emotion that 49
express any feelings that 127
express any feelings they 63
express any opinion and 123
express any opinion but 84
express any opinion for 78
express any opinion not 44
express any opinion one 306
express any opinion that 390
express any opinion they 79
express any opinion with 709
express any opinion you 45
express any passion that 186
express any regret for 522
express any regret that 321
express any sorrow for 64
express far better than 159
express for myself and 262
express her belief that 688
express her desire and 71
express her desire for 995
express her desire that 291
express her dismay and 87
express her doubts and 58
express her feelings and 1876
express her feelings but 62
express her feelings for 436
express her feelings that 61
express her feelings was 49
express her feelings with 198
express her hatred for 49
express her opinion and 141
express her opinion that 537
express her opinion with 109
express her passion for 85
express her regard and 51
express her regard for 43
express her regret and 74
express her regret for 298
express her regret that 938
express her sorrow and 148
express her sorrow for 126
express her sorrow that 196
express her wishes and 92
express her wishes for 124
express her wonder and 44
express her wonder that 106
express his advice and 80
express his anguish and 87
express his belief that 5126
express his choice for 144
express his demand for 115
express his desire and 91
express his desire for 1225
express his desire not 54
express his desire that 947
express his dismay and 56
express his dismay that 81
express his doubts and 273
express his doubts that 164
express his doubts with 52
express his emotion and 41
express his entire and 72
express his esteem and 43
express his esteem for 160
express his feelings and 8115
express his feelings but 160
express his feelings for 941
express his feelings than 71
express his feelings that 112
express his feelings too 41
express his feelings was 85
express his feelings with 1103
express his hatred and 125
express his hatred for 216
express his horror and 583
express his horror that 62
express his misery and 61
express his nature and 117
express his opinion and 1343
express his opinion but 102
express his opinion for 48
express his opinion that 4797
express his opinion was 57
express his opinion with 727
express his passion for 539
express his reasons for 152
express his regard for 319
express his regret and 436
express his regret for 2735
express his regret that 7939
express his relief and 86
express his relief that 177
express his sorrow and 378
express his sorrow for 602
express his sorrow that 523
express his strength and 66
express his striving for 51
express his terror and 40
express his thought and 419
express his thought with 223
express his wishes and 370
express his wishes for 153
express his wishes that 48
express his wishes with 52
express his wonder and 340
express his wonder ere 51
express his wonder how 128
express his wonder that 655
express how deeply and 50
express how deeply his 46
express how deeply she 103
express how deeply they 49
express its belief that 373
express its desire for 287
express its desire that 269
express its feelings and 218
express its horror and 51
express its nature and 239
express its opinion and 327
express its opinion that 833
express its opinion with 73
express its regret and 49
express its regret for 101
express its regret that 628
express its sorrow and 50
express its spirit and 50
express its thought and 46
express its values and 85
express its wishes and 162
express joy before one 41
express long enough and 60
express not merely his 45
express one thought and 211
express our belief that 2970
express our desire and 90
express our desire for 356
express our desire that 506
express our doubts and 55
express our esteem for 93
express our feelings and 1607
express our feelings for 597
express our feelings than 113
express our feelings with 113
express our horror and 149
express our humble and 78
express our mourning for 68
express our opinion and 124
express our opinion that 2033
express our opinion with 61
express our passion for 81
express our praise and 72
express our reasons for 57
express our regard for 86
express our regret and 131
express our regret for 217
express our regret that 3072
express our sorrow and 248
express our sorrow for 262
express our sorrow that 166
express our thought and 76
express our values and 130
express our wishes and 100
express our wishes for 139
express our wishes that 97
express our wonder and 96
express our wonder that 241
express real feelings and 139
express that energy and 47
express that hatred and 40
express that opinion with 64
express them better than 69
express them clearly and 439
express them freely and 78
express them openly and 180
express them simply and 51
express them through his 43
express them without being 64
express them without fear 156
express things better than 53
express this another way 471
express this better than 211
express this clearly and 70
express this desire for 115
express this desire not 69
express this emotion and 46
express this opinion and 67
express this opinion for 44
express this opinion with 313
express this passion for 43
express this sorrow with 40
express this thought with 41
express with subtle and 48
extending and applying and 137
extending and applying them 52
extending and maturing his 113
extending and refining his 61
extending and refining our 58
extending and securing his 61
extending any further than 48
extending both before and 81
extending both upward and 60
extending far beyond all 47
extending far beyond any 174
extending far beyond her 134
extending far beyond his 457
extending far beyond its 757
extending far beyond our 246
extending far beyond that 342
extending far beyond them 101
extending far beyond this 167
extending far inland and 46
extending for another year 106
extending his brawny arm 47
extending his empire and 78
extending his empire had 70
extending its domain and 77
extending its limits and 122
extending its powers and 139
extends all around them 46
extends and varies his 83
extends any farther than 46
extends any further than 74
extends both before and 58
extends both upward and 101
extends far beyond and 47
extends far beyond any 406
extends far beyond both 47
extends far beyond her 264
extends far beyond his 881
extends far beyond its 1929
extends far beyond one 186
extends far beyond our 617
extends far beyond that 2612
extends far beyond them 328
extends far beyond this 1270
extends far deeper than 82
extends far enough for 53
extends far enough out 58
extends far further than 76
extends far inland and 42
extends for almost two 117
extends our senses and 70
extends out farther than 67
extends them upward and 64
exterior was cleaned and 88
exterior was coated with 122
extinct long before man 138
extolling his genius and 56
extract and refine oil 46
extract and washings are 74
extract was boiled with 69
extract was cooled and 47
extract was greater than 43
extract was higher than 54
extract was reacted with 51
extract was shaken with 177
extract was spiked with 40
extract was tested for 149
extract was treated with 740
extract was washed with 1507
extreme and argued that 187
extreme and assert that 210
extreme and assume that 894
extreme and claims that 100
extreme and denied that 43
extreme and feeble old 48
extreme and insist that 250
extreme and should not 93
extreme and violent men 57
extreme and violent than 65
extreme and violent that 41
extreme are states that 47
eyebrow and cocked her 55
eyebrow and cocked his 92
eyebrow and pursed her 49
eyebrow and pursed his 53
eyebrow and tilted her 67
eyebrow and tilted his 78
eyebrow and waited for 179
eyebrow was raised and 53
eyelids and changed her 53
eyelids and cheeks and 93
eyelids and closed them 108
eyelids and drives you 56
eyelids and lashes and 40
eyelids and lashes are 40
eyelids and opened them 48
eyelids and rolled his 80
eyelids and spreads its 83
eyelids and turned her 81
eyelids are closed and 362
eyelids are closed with 90
eyelids are opened and 103
eyelids are raised and 46
eyelids got heavier and 64
