wafer curvature technique 213
which regularly presented 64
which regularly published 364
which regularly publishes 475
which regularly punctuate 46
which regularly reproduce 72
which regularly scheduled 115
which regulated byzantine 41
which regulated canonical 66
which regulated commercial 95
which regulated conditions 89
which regulated industrial 81
which regulated political 51
which regulated production 153
which regulated railroads 73
which regulated succession 44
which regulated utilities 45
which regulates advertising 104
which regulates commercial 158
which regulates conditions 62
which regulates contracts 129
which regulates expression 170
which regulates federally 46
which regulates hazardous 49
which regulates insurance 660
which regulates metabolic 136
which regulates pituitary 47
which regulates political 83
which regulates population 40
which regulates procedure 46
which regulates production 199
which regulates railroads 96
which regulates standards 40
which regulates succession 58
which regulates television 45
which regulates utilities 57
which relational databases 97
which relaxation processes 148
which relaxation technique 59
which renewable resources 129
which repeatedly attempted 46
which repeatedly emphasize 65
which repeatedly expressed 44
which replicate themselves 101
which represent additional 228
which represent ancestral 113
which represent arbitrary 73
which represent attitudes 52
which represent behavioral 41
which represent biological 40
which represent blackness 115
which represent challenges 46
which represent classical 53
which represent cognitive 42
which represent commercial 46
which represent community 83
which represent companies 40
which represent completed 47
which represent component 44
which represent compounds 81
which represent conditions 344
which represent conflicting 179
which represent consumers 54
which represent corporate 45
which represent desirable 69
which represent different 5396
which represent distances 62
which represent divergent 68
which represent documents 46
which represent effective 53
which represent efficient 65
which represent elevations 41
which represent empirical 41
which represent employees 181
which represent employers 51
which represent estimates 62
which represent excellent 72
which represent exceptions 57
which represent executions 52
which represent extensions 135
which represent extensive 44
which represent extremely 74
which represent fertility 46
which represent fragments 149
which represent functional 136
which represent generally 54
which represent identical 72
which represent imaginary 106
which represent important 962
which represent increasingly 40
which represent industrial 73
which represent instances 93
which represent interesting 56
which represent interests 164
which represent intervals 50
which represent intrinsic 49
which represent knowledge 262
which represent localized 45
which represent measurable 96
which represent movements 93
which represent multiples 65
which represent necessary 75
which represent numerical 66
which represent objective 41
which represent obstacles 73
which represent operations 118
which represent organized 52
which represent ownership 418
which represent particles 46
which represent perfectly 46
which represent permanent 145
which represent phenomena 65
which represent political 83
which represent practical 47
which represent precisely 71
which represent primarily 138
which represent primitive 56
which represent processes 149
which represent production 70
which represent qualities 114
which represent reasonable 74
which represent resources 81
which represent responses 109
which represent secondary 117
which represent sequences 76
which represent situations 101
which represent specimens 42
which represent spiritual 72
which represent standards 55
which represent syllables 68
which represent technical 71
which represent temporary 110
which represent themselves 402
which represent theoretical 63
which represent transfers 97
which represent universal 87
which represent virtually 97
which represses expression 50
which represses population 50
which reproduce asexually 579
which reproduce faithfully 62
which reproduce machinery 52
which reproduce themselves 1572
which repudiated political 78
which reputable historians 47
which reputable physicians 63
which reputation bewilders 55
which reputedly contained 57
which requested assurance 59
which requested permission 138
which resembled exultation 88
which resembled truncated 44
which resembles childhood 52
which resembles democracy 44
which resembles embryonic 40
which resembles innocence 54
which resembles perfectly 100
which resembles pernicious 66
which resembles porcelain 42
which resembles primitive 47
which residence elsewhere 78
which residents themselves 84
which resistant organisms 79
which resistant varieties 81
which resonance absorption 81
which resonance structure 47
which resonated throughout 159
which resonates throughout 382
which resounded throughout 1021
which resources allocated 72
which resources available 82
which responded favorably 248
which responded instantly 63
which responded similarly 51
which restrains sovereign 59
which restricts expression 63
which restricts knowledge 50
which restricts political 90
which restricts production 117
which revelation coincides 76
which revelation discloses 207
which revelation discovers 70
which revelation furnishes 121
which revelation professes 123
which roosevelt announced 85
which roosevelt appointed 59
which roosevelt delivered 57
which roosevelt described 73
which roosevelt expressed 61
which roosevelt responded 79
which roosevelt supported 70
which routinely published 47
which ruthlessly exploited 179
which sacrifice themselves 60
which satellite television 76
which satisfied everybody 216
which satisfied themselves 95
which satisfies assumption 110
which satisfies conditions 954
which satisfies customers 47
which satisfies everybody 164
which satisfies schrodinger 50
which satisfies specified 60
which scattered fragments 194
which scattered themselves 96
which scattered throughout 55
which scholarly discourse 55
which scholarly knowledge 49
which scripture contained 102
which scripture describes 190
which scripture expresses 56
which scripture expressly 77
which scripture furnishes 261
which scripture sometimes 48
which scripture testifies 145
which sculptors sometimes 86
which secondary electrons 373
which secondary infections 64
which secondary particles 66
which secondary processes 82
which secondary qualities 321
which secondary standards 70
which secondary structure 119
which secondary succession 64
which selective absorption 47
which selective perception 64
which selective pressures 186
which selective processes 64
which sentenced prisoners 55
which separated california 46
which separated christians 154
which separated commercial 226
which separated different 173
which separated ownership 41
which separated themselves 390
which separates antiquity 48
which separates argentina 48
which separates believers 43
which separates california 86
which separates childhood 70
which separates christians 122
which separates civilized 53
which separates commercial 130
which separates compounds 61
which separates countries 51
which separates different 271
which separates empirical 44
which separates executive 201
which separates greenland 135
which separates inorganic 93
which separates jerusalem 75
which separates knowledge 92
which separates manhattan 102
which separates minnesota 42
which separates molecules 185
which separates nicaragua 77
which separates ownership 66
which separates palestine 83
which separates particles 137
which separates political 74
which separates primitive 59
which separates spiritual 50
which separates theoretical 58
which separates vancouver 327
which separates vulgarity 63
which seventeen centuries 61
which severally contained 40
which severally cooperate 52
which severally determine 60
which severally fulfilled 41
which severally postulate 46
which severally represent 66
which sheltered themselves 109
which sigismund cherished 49
which signatory countries 97
which signified falsities 51
which signified merriment 79
which signified spiritual 42
which signifies admirable 69
which signifies appearance 174
which signifies blackness 401
which signifies completion 50
which signifies existence 65
which signifies generally 69
which signifies happiness 63
which signifies knowledge 83
which signifies literally 886
which signifies meditation 43
which signifies perfection 52
which signifies precisely 66
which signifies primarily 126
which signifies redemption 55
which signifies separation 95
which signifies sometimes 52
which signifies spiritual 125
which signifies substance 100
which signifies universal 44
which similarly attempted 51
which similarly describes 67
which similarly expresses 47
which similarly indicates 64
which similarly represent 55
which simulated conditions 62
which simulates conditions 67
which skilfully exploited 81
which societies construct 101
which societies developed 66
which societies reproduce 59
which societies transform 52
which sometimes accompany 2461
which sometimes adversely 46
which sometimes afflicted 81
which sometimes aggregate 47
which sometimes alternate 195
which sometimes altogether 52
which sometimes attempted 41
which sometimes attracted 204
which sometimes challenged 69
which sometimes circulate 97
which sometimes coincided 241
which sometimes coincides 166
which sometimes collapsed 91
which sometimes comforted 63
which sometimes compelled 120
which sometimes comprised 100
which sometimes conflicts 144
which sometimes confronts 88
which sometimes congregate 61
which sometimes consisted 523
which sometimes contained 945
which sometimes continued 510
which sometimes continues 682
which sometimes contrasts 48
which sometimes cooperate 45
which sometimes culminate 58
which sometimes descended 134
which sometimes describes 42
which sometimes destroyed 95
which sometimes determine 122
which sometimes devastate 110
which sometimes developed 501
which sometimes disagreed 77
which sometimes disappears 146
which sometimes discharge 71
which sometimes disfigure 301
which sometimes disguises 197
which sometimes displayed 242
which sometimes displeases 57
which sometimes distinguish 98
which sometimes distorted 54
which sometimes disturbed 153
which sometimes dominated 45
which sometimes dominates 105
which sometimes duplicate 42
which sometimes embarrass 73
which sometimes embellish 51
which sometimes encompass 50
which sometimes encourage 52
which sometimes endangered 57
which sometimes enlivened 110
which sometimes envelopes 41
which sometimes escalated 75
which sometimes exercised 90
which sometimes exercises 45
which sometimes exhibited 85
which sometimes expressed 317
which sometimes expresses 322
which sometimes frightens 78
which sometimes functioned 55
which sometimes furnished 47
which sometimes generates 107
which sometimes glorifies 54
which sometimes impresses 40
which sometimes indicated 51
which sometimes indicates 296
which sometimes influence 277
which sometimes inhibited 44
which sometimes interfere 254
which sometimes interrupt 617
which sometimes intersect 280
which sometimes intervene 128
which sometimes introduce 63
which sometimes irritated 262
which sometimes irritates 156
which sometimes justifies 52
which sometimes literally 87
which sometimes manifests 542
which sometimes neglected 81
which sometimes obstructs 46
which sometimes occasioned 288
which sometimes oppressed 41
which sometimes oppresses 71
which sometimes originate 96
which sometimes overcomes 145
which sometimes overflows 169
which sometimes overpower 47
which sometimes overtakes 389
which sometimes overwhelm 212
which sometimes painfully 43
which sometimes paralyzes 44
which sometimes penetrate 225
which sometimes performed 40
which sometimes permitted 94
which sometimes persisted 103
which sometimes perverted 72
which sometimes possessed 149
which sometimes possesses 313
which sometimes precludes 93
which sometimes presented 209
which sometimes preserves 51
which sometimes prevailed 300
which sometimes prevented 319
which sometimes proceeded 62
which sometimes projected 54
which sometimes protrudes 77
which sometimes published 50
which sometimes reflected 161
which sometimes reinforce 78
which sometimes represent 323
which sometimes resembled 373
which sometimes resembles 829
which sometimes separated 138
which sometimes separates 234
which sometimes shattered 83
which sometimes shuddered 42
which sometimes signifies 297
which sometimes simulates 77
which sometimes stretched 206
which sometimes stretches 157
which sometimes subjected 69
which sometimes succeeded 260
which sometimes suggested 174
which sometimes supersede 90
which sometimes supervene 160
which sometimes supported 110
which sometimes suppurate 72
which sometimes surpassed 76
which sometimes surpasses 62
which sometimes surprised 552
which sometimes surprises 328
which sometimes surrounds 270
which sometimes terminate 391
which sometimes tormented 59
which sometimes transcend 54
which sometimes ulcerates 40
which sometimes underlies 67
which sovereign countries 49
which specialist knowledge 108
which specified conditions 120
which specified precisely 63
which specifies additional 60
which specifies conditions 172
which specifies different 127
which specifies precisely 139
which specifies standards 85
which spherical aberration 331
which spherical particles 146
which spiritual aspirants 46
which spiritual composure 48
which spiritual directors 60
which spiritual existence 71
which spiritual interests 47
which spiritual knowledge 201
which spiritual practices 70
which spiritual qualities 48
which spiritual resources 45
which squelched animosity 43
which statement describes 117
which statesmen advertise 77
which statutory copyright 124
which statutory exemptions 93
which statutory protection 58
which statutory provisions 267
which statutory regulation 60
which staunchly supported 195
which steinbeck describes 43
which stevenson described 133
which stevenson describes 89
which stimulant medication 44
which stimulate creativity 63
which stimulate different 86
which stimulate discussion 91
which stimulate excessive 51
which stimulate innovation 65
which stimulate maturation 69
which stimulate pancreatic 93
which stimulate production 293
which stimulate receptors 57
which stimulate reflection 68
which strategic resources 50
which stressful situations 78
which stretched diagonally 92
which stretched downwards 49
which stretched endlessly 250
which stretched northwards 372
which stretched obliquely 61
which stretched southwards 430
which stretched themselves 121
which stretched throughout 162
which stretched westwards 297
which stretches backwards 178
which stretches diagonally 169
which stretches downwards 81
which stretches endlessly 114
which stretches northwards 638
which stretches obliquely 95
which stretches southwards 787
which stretches throughout 187
which stretches westwards 159
which structure perception 46
which structure political 61
which struggled painfully 47
which stylistic innovation 140
which subatomic particles 314
which subdivide themselves 40
which subjected themselves 66
which submitted proposals 121
which submitted themselves 160
which subsidiary companies 83
which subsisted throughout 77
which substance manifests 116
which substance possesses 147
which substrate molecules 121
which succeeded admirably 393
which succeeded alexander 138
which succeeded extremely 43
which succeeded feudalism 150
which succeeded perfectly 329
which suetonius describes 70
which suggested different 149
which suggested important 48
which suggested themselves 2515
which summarily dismissed 86
which summarize important 71
which supported combustion 213
which supported commercial 42
which supported community 53
which supported continued 41
which supported democracy 42
which supported different 63
which supported industrial 47
which supported parliament 42
which supported political 80
which supported president 215
which supported roosevelt 111
which supported terrorism 42
which supported themselves 168
which surpassed reasonable 41
which surpasses knowledge 1291
which surprised everybody 526
which surprised observers 51
which surprised themselves 63
which surprises everybody 48
which surrender themselves 68
which surrounding conditions 80
which surrounding phenomena 74
which surrounds jerusalem 74
which suspected criminals 46
which suspended operations 249
which suspended particles 299
which suspended sentences 46
which sustained themselves 105
which swinburne described 91
which symbolize different 42
which symbolize fertility 79
which syntactic phenomena 57
which syntactic processes 46
which syntactic structure 208
which technical conditions 51
which technical economies 40
which technical equipment 58
which technical expertise 289
which technical innovation 229
which technical inventions 70
which technical knowledge 985
which technical operations 41
which technical perfection 46
which technical personnel 130
which technical processes 97
which technical standards 147
which telegraph companies 124
which telephone companies 422
which telephone operators 67
which television advertising 130
which television audiences 75
which television companies 55
which television producers 139
which television production 50
which television programming 137
which temporary employees 57
which temporary injunction 55
which temporary protection 63
which temporary suspension 46
which temptation presented 41
which tentative agreement 43
which terminate downwards 46
which terminate favorably 132
which themselves contained 240
which themselves continued 48
which themselves determine 293
which themselves developed 90
which themselves encourage 40
which themselves establish 63
which themselves exemplify 60
which themselves fluctuate 47
which themselves generally 60
which themselves generated 52
which themselves influence 203
which themselves introduce 55
which themselves originate 104
which themselves possessed 106
which themselves reflected 191
which themselves represent 975
which themselves reproduce 47
which themselves resembled 42
which themselves sometimes 144
which themselves stimulate 66
which themselves suggested 51
which themselves transcend 59
which thenceforth continued 87
which thenceforth dominated 49
which theological arguments 82
which theological discourse 120
which theological discussion 118
which theological doctrines 128
which theological influence 45
which theological interests 75
which theological knowledge 95
which theological reflection 410
which theoretical arguments 69
which theoretical chemistry 85
which theoretical discourse 63
which theoretical discussion 47
which theoretical economics 105
which theoretical framework 258
which theoretical hypotheses 50
which theoretical knowledge 588
which theoretical numerical 40
which theoretical reflection 83
which thoroughly coincided 48
which thoroughly convinced 115
which thoroughly delighted 54
which thoroughly describes 58
which thoroughly discussed 69
which thoroughly discusses 94
which thoroughly disgusted 241
which thoroughly documents 98
which thoroughly justified 105
which thoroughly protected 42
which thoroughly represent 55
which thoroughly satisfied 177
which thoroughly satisfies 64
which thoughtful americans 190
which thoughtful christians 46
which thoughtful observers 58
which throughout antiquity 96
which throughout centuries 65
which throughout maintains 40
which thucydides described 103
which thucydides describes 512
which thucydides expresses 84
which tolerably resembles 40
which tolerance developed 49
which toscanini conducted 92
which trademark protection 162
which transcend empirical 61
which transcend frontiers 83
which transcend municipal 42
which transcend political 218
which transcend themselves 62
which transfers electrons 578
which transfers ownership 243
which transfers phosphate 196
which transfers resources 113
which transform themselves 769
which transient phenomena 60
which transition economies 50
which translate literally 137
which translate themselves 320
which transmits knowledge 96
which transmits sensations 45
which transmits vibrations 210
which transport electrons 48
which transport mechanism 43
which transport nutrients 88
which transport passengers 205
which transport phenomena 66
which transport processes 286
which transport protocols 47
which travelers sometimes 41
which triggered widespread 58
which triumphed associated 50
which triumphed throughout 44
which truthfully describes 41
which typically accompany 453
which typically addresses 59
which typically coincides 58
which typically comprised 72
which typically comprises 273
which typically consisted 423
which typically contained 242
which typically describes 111
which typically developed 67
which typically distinguish 62
which typically dominates 42
which typically emphasize 126
which typically encompass 75
which typically expresses 141
which typically generates 131
which typically indicates 201
which typically influence 57
which typically maintains 54
which typically manifests 211
which typically originate 76
which typically possesses 54
which typically represent 597
which typically reproduce 54
which typically separates 61
which typically specifies 67
which typically surrounds 81
which unanimous agreement 156
which unbearable repression 75
which uncannily resembles 56
which underlies accidents 48
which underlies appearance 62
which underlies aristotle 64
which underlies classical 78
which underlies democracy 45
which underlies diversity 42
which underlies existence 63
which underlies knowledge 63
which underlies managerial 50
which underlies mechanics 53
which underlies ostracism 40
which underlies phenomena 330
which underlies political 101
which underlies professor 48
which underlies virtually 119
which undermine democracy 55
which undertake extensive 55
which undertake production 51
which undertook extensive 99
which underwent alteration 103
which underwent different 96
which underwent extensive 288
which underwent important 119
which underwent intensive 60
which underwent repression 56
which unhappily distinguish 63
which unhappily occasioned 59
which unhappily prevailed 228
which unhappily subsisted 111
which unhappily succeeded 55
which uniformly accompany 58
which uniformly distinguish 48
which uniformly possessed 45
which uniformly prevailed 55
which uniformly represent 46
which universal agreement 577
which universal happiness 79
which universal ignorance 43
which universal knowledge 144
which universal toleration 96
which universal unlimited 40
which unlimited exposures 58
which unmarried daughters 55
which unnatural possession 40
which unrelated organisms 53
which unsecured creditors 259
which uselessly aggravate 926
which vancouver dedicates 71
which vegetable physiology 84
which villagers themselves 84
which virtually abandoned 87
which virtually abolished 302
which virtually abolishes 123
which virtually abrogated 82
which virtually authorized 56
which virtually coincided 142
which virtually coincides 132
which virtually collapsed 142
which virtually commanded 52
which virtually committed 195
which virtually compelled 135
which virtually completed 84
which virtually concluded 50
which virtually condemned 89
which virtually confirmed 93
which virtually consigned 55
which virtually contained 73
which virtually converted 114
which virtually destroyed 1018
which virtually disappears 109
which virtually dissolved 59
which virtually dominated 83
which virtually eliminate 312
which virtually everybody 204
which virtually guarantee 188
which virtually identical 61
which virtually negatives 90
which virtually nullified 421
which virtually nullifies 54
which virtually paralyzed 282
which virtually permitted 50
which virtually precluded 469
which virtually precludes 224
which virtually prevented 115
which virtually prohibits 101
which virtually repudiated 61
which virtually restricts 60
which virtually surrounds 72
which virtually suspended 81
which virtually unlimited 49
which vocational interests 55
which voluntary agreement 51
which voluntary association 111
which voluntary compliance 113
which voluntary hospitals 74
which voluntary insurance 51
which voluntary movements 377
which voluntary obedience 61
which voluntary responses 76
which voluntary societies 105
which warranted practical 48
which widespread agreement 85
which widespread consensus 41
which widespread hostility 52
which widespread publicity 44
which wilkinson evidently 75
which witnessed important 44
which witnessed widespread 45
which witnesses described 106
which witnesses presented 41
which witnesses testified 193
which wonderful endurance 49
which wordsworth addressed 59
which wordsworth announced 109
which wordsworth attempted 141
which wordsworth conceived 49
which wordsworth condemned 147
which wordsworth contended 55
which wordsworth denounced 53
which wordsworth described 400
which wordsworth describes 632
which wordsworth developed 51
which wordsworth expressed 186
which wordsworth expresses 118
which wordsworth perfected 59
which wordsworth protested 40
which wordsworth published 116
which wordsworth sometimes 106
which yesterday afternoon 56
while accustoming ourselves 47
while additional equipment 87
while additional resources 71
while alcoholic beverages 67
while alexandra blanketed 42
while altogether different 51
while americans continued 95
while americans emphasize 44
while americans generally 212
while americans preferred 174
while apologizing profusely 134
while assistant secretary 1006
while automatic processes 112
while available resources 93
while basically maintaining 139
while biological processes 67
while bonaparte continues 85
while broadcast television 46
while carefully considering 362
while carefully controlling 426
while carefully emphasizing 42
while carefully instructing 46
while carefully maintaining 783
while carefully suppressing 42
while celebrating christmas 61
while celebrating diversity 59
while certainly connected 45
while certainly desirable 232
while certainly different 97
while certainly important 368
while certainly interesting 174
while certainly necessary 84
while certainly plausible 41
while champlain stretches 93
while charlotte continued 48
while classical conditioning 102
while classical economics 97
while classical mechanics 143
while cognitive processes 69
while colloidal particles 66
while commercial companies 59
while commercial fishermen 53
while commercial insurance 57
while commercial interests 362
while commercial production 172
while commercial television 177
while commodity production 251
while communist countries 121
while communist influence 99
while community residents 41
while concerned primarily 411
while conflicting interests 52
while considering different 97
while considering proposals 73
while considering themselves 715
while contracting abdominal 49
while controlling extraneous 44
while copyright protection 84
while corporate interests 89
while correctly emphasizing 115
while correctly identifying 236
while correctly recognizing 91
while corrosive sublimate 171
while democrats generally 82
while developed countries 3337
while developed economies 95
while different countries 83
while different societies 57
while different varieties 53
while disclaiming knowledge 43
while discussion continued 61
while dispersed throughout 59
while displaced fractures 46
while dissociating themselves 227
while domiciled elsewhere 566
while doubtless important 48
while effective protection 42
while electrons primarily 64
while eliminating redundant 50
while elsewhere throughout 40
while eminently desirable 133
while eminently practical 86
while emphasizing different 103
while empirical knowledge 78
while encouraging additional 52
while encouraging beneficial 47
while encouraging continued 135
while encouraging creativity 119
while encouraging diversity 86
while encouraging employees 78
while encouraging industrial 58
while encouraging innovation 145
while encouraging passivity 42
while encouraging political 59
while encouraging production 147
while encouraging voluntary 53
while everybody applauded 46
while exceedingly important 97
while exceedingly interesting 123
while exemptions purchased 75
while expressly disclaiming 159
while expressly recognizing 57
while extremely difficult 338
while extremely effective 209
while extremely efficient 115
while extremely important 1627
while extremely interesting 451
while extremely sensitive 84
while extricating themselves 52
while extrinsic motivation 217
while faithfully discharging 210
while faithfully maintaining 123
while faithfully reproducing 256
while favorable conditions 80
while formative evaluation 45
while formulating proposals 70
while gallantly discharging 143
while generally associated 55
while generally available 63
while generally beneficial 115
while generally effective 173
while generally favorable 314
while generally maintaining 372
while generally prohibiting 108
while generally recognizing 159
while generally satisfied 206
while gradually approaching 101
while gradually diminishing 143
while gradually eliminating 199
while gradually integrating 84
while gradually introducing 467
while heightening awareness 83
while identifying themselves 535
while immensely important 61
while important political 56
while incorrect responses 109
while increasingly important 60
while inductive arguments 45
while industrial companies 47
while industrial consumers 40
while industrial countries 269
while industrial democracy 43
while industrial interests 43
while industrial production 5127
while industrial societies 80
while inorganic chemistry 61
while inorganic compounds 92
while inorganic phosphate 85
while instructing generation 171
while instructing themselves 48
while insurance companies 1558
while integrating themselves 68
while intensely interesting 156
while intensely practical 85
while intrinsic motivation 66
while introducing additional 90
while introducing important 58
while introducing themselves 77
while jacksonian democracy 81
while livestock production 405
while magnesium carbonate 103
while magnesium hydroxide 87
while maintaining adherence 79
while maintaining alertness 45
while maintaining alignment 678
while maintaining allegiance 280
while maintaining anonymity 363
while maintaining awareness 559
while maintaining backwards 103
while maintaining biological 63
while maintaining classroom 41
while maintaining coherence 510
while maintaining commercial 201
while maintaining community 142
while maintaining compliance 123
while maintaining conditions 73
while maintaining connection 228
while maintaining continued 95
while maintaining corporate 80
while maintaining desirable 179
while maintaining different 205
while maintaining diversity 134
while maintaining effective 1115
while maintaining efficient 220
while maintaining excellent 1238
while maintaining extensive 171
while maintaining extremely 68
while maintaining favorable 80
while maintaining fertility 55
while maintaining functional 124
while maintaining generally 51
while maintaining harmonious 58
while maintaining identical 93
while maintaining important 361
while maintaining industrial 42
while maintaining integrity 741
while maintaining knowledge 44
while maintaining leadership 48
while maintaining liquidity 97
while maintaining necessary 642
while maintaining operations 59
while maintaining opposition 41
while maintaining ownership 269
while maintaining permanent 67
while maintaining political 1328
while maintaining possession 153
while maintaining production 693
while maintaining protection 336
while maintaining reasonable 2274
while maintaining reasonably 153
while maintaining relaxation 251
while maintaining residence 119
while maintaining resolution 92
while maintaining separation 111
while maintaining specified 65
while maintaining stability 2124
while maintaining standards 814
while maintaining sterility 167
while maintaining stiffness 56
while maintaining strategic 135
while maintaining structure 42
while maintaining subsidies 53
while maintaining technical 58
while maintaining themselves 473
while maintaining theoretical 44
while maintaining throughout 123
while maintaining throughput 43
while maintaining tolerable 52
while maintaining universal 83
while maintaining vigilance 147
while maintaining virtually 51
while manifesting themselves 48
while mcclellan continued 111
while militancy continues 89
while molecular biologists 60
while molecular mechanics 45
while municipal ownership 187
while myocardial infarction 61
while necessary conditions 46
while negotiable documents 48
while neighboring algonquin 63
while neighboring countries 232
while newspaper advertising 79
while newspaper reporters 119
while nominally addressed 83
while nominally concerned 156
while nominally maintaining 124
while nominally recognizing 41
while normative economics 97
while numerical summaries 61
while objective conditions 54
while objective knowledge 80
while obliquely depreciating 47
while observers attribute 66
while occasional specimens 50
while offensive operations 172
while officially maintaining 179
while officially recognizing 139
while operations continued 65
while outwardly acquiescing 46
while outwardly maintaining 282
while overlooking important 46
while pathfinder descended 51
while peregrine consulted 56
while perfectly competent 72
while perfectly excusable 48
while perfectly reasonable 160
while perinatal mortality 57
while permanent residents 127
while petroleum production 54
while political activists 84
while political conditions 139
while political corruption 65
while political democracy 151
while political historians 46
while political influence 54
while political interests 49
while political leadership 117
while political movements 42
while political opponents 166
while political opposition 124
while political pressures 93
while political prisoners 136
while political processes 44
while political repression 111
while political scientist 62
while political stability 141
while population continued 303
while population continues 137
while population densities 223
while population movements 40
while population pressures 93
while potassium hydroxide 174
while practical knowledge 131
while preferred dividends 84
while president cleveland 104
while president jefferson 107
while president roosevelt 1480
while primarily concerned 2820
while primarily dependent 97
while principal robertson 60
while privately disagreeing 137
while privately encouraging 236
while privately maintaining 152
while proclaiming themselves 371
while production continued 367
while production continues 439
while production furnishes 45
while production processes 103
while professed christians 53
while professor woodlouse 52
while prostrating themselves 156
while provincial governors 91
while pulmonary capillary 83
while radically different 459
while reasonably effective 145
while recognizing different 56
while recognizing diversity 144
while recognizing important 45
while relational databases 49
while renewable resources 59
while repeatedly emphasizing 48
while restricting ourselves 62
while restricting political 105
while restricting production 42
while restricting themselves 44
while roosevelt continued 41
while ruthlessly suppressing 142
while satisfied customers 46
while scattered throughout 257
while secondary appraisal 40
while secondary electrons 50
while secondary prevention 125
while secondary processes 47
while secondary qualities 537
while secondary standards 152
while sometimes associated 96
while sometimes desirable 99
while sometimes difficult 349
while sometimes effective 92
while sometimes important 134
while sometimes interesting 41
while sometimes justified 41
while sometimes murderous 46
while sometimes necessary 568
while spartacus possessed 65
while spherical aberration 133
while spiritual knowledge 43
while statement continues 139
while statement evaluates 205
while staunchly maintaining 48
while stimulating production 85
while strengthening abdominal 42
while strengthening political 46
while strengthening themselves 93
while supported throughout 49
while suppressing political 58
while surrounding themselves 129
while technical expertise 127
while technical knowledge 114
while technical personnel 51
while telephone companies 205
while television advertising 73
while theoretical knowledge 147
while thoroughly appreciating 141
while thoroughly practical 236
while transport equipment 70
while undeniably effective 43
while undeniably important 82
while undertaking fieldwork 51
while unofficial estimates 129
while unsecured creditors 77
while vegetable production 101
while virtually eliminating 572
while voluntary movements 49
while witnesses testified 40
white afrikaner community 62
white afrikaner population 56
white americans associated 53
white americans concerned 47
white americans continued 174
white americans developed 48
white americans expressed 106
white americans generally 316
white americans increasingly 105
white americans perceived 91
white americans preferred 70
white americans recognize 47
white americans responded 105
white americans supported 127
white americans themselves 104
white americans throughout 99
white amorphous substance 478
white assistant principal 165
white assistant professor 43
white audiences throughout 56
white australian attitudes 55
white australian community 128
white australian population 147
white blistered porcelain 40
white butterfly fluttered 207
white calcareous sandstone 265
white calcareous substance 67
white cardboard container 84
white cardboard reflector 101
white character witnesses 48
white checkered tablecloth 1614
white chocolate raspberry 185
white clapboard farmhouse 687
white clapboard structure 592
white colonists themselves 54
white commercial fishermen 114
white commercial interests 156
white community continued 82
white community expressed 49
white community generally 99
white community residents 146
white community responded 107
white community supported 78
white community throughout 44
white coralline limestone 70
white corporate executive 130
white corporate interests 47
white corporate structure 65
white cretaceous limestone 46
white dominated societies 48
white domination throughout 54
white employers preferred 108
white envelopes addressed 40
white executive committee 96
white executive secretary 64
white existence precisely 81
white expatriate community 48
white glutinous substance 66
white immigrant population 175
white insoluble substance 297
white insurance companies 620
white lacquered furniture 86
white limestone formations 50
white limestone fragments 115
white limestone mountains 138
white limestone structure 62
white limestone synagogue 53
white magnesium carbonate 99
white mainstream audiences 58
white masculine privilege 56
white missionary societies 79
white moonlight penetrating 50
white mortality crossover 458
white newspaper reporters 63
white particles scattered 41
white particles suspended 48
white political activists 162
white political attitudes 79
white political coalitions 53
white political community 75
white political dominance 283
white political domination 516
white political interests 109
white political leadership 491
white political movements 110
white political opponents 80
white political opposition 89
white political prisoners 193
white political scientist 54
white political structure 287
white political supremacy 781
white population comprised 81
white population comprises 62
white population consisted 458
white population continued 338
white population continues 102
white population estimated 51
white population generally 330
white population gradually 81
white population increasingly 40
white population possessed 40
white population scattered 42
white population supported 68
white population throughout 195
white porcelain casserole 98
white porcelain decorated 228
white porcelain evaporating 319
white prisoners privately 73
white rectangles represent 101
white residents continued 47
white residents generally 45
white residents organized 44
white sandstone formations 76
white sandstone structure 43
white separation negatives 249
white separation positives 53
white streetcar conductor 74
white styrofoam container 57
white substance contained 58
white substance insoluble 73
white substance surrounding 55
white supremacy advocates 241
white supremacy attitudes 71
white supremacy campaigns 365
white supremacy continued 107
white supremacy continues 86
white supremacy democrats 45
white supremacy doctrines 78
white supremacy dominated 73
white supremacy movements 139
white supremacy prevailed 53
white supremacy prevented 43
white supremacy sentiment 62
white supremacy throughout 280
white television production 44
white television receivers 308
white television standards 52
white turbidity indicates 51
white unmarried gentleman 107
white volunteer regiments 64
white witnesses testified 44
whole abdominal irradiation 746
whole acquitted themselves 56
whole advantage possessed 106
whole advertising campaigns 45
whole afternoon sometimes 59
whole afternoon yesterday 63
whole aggregate community 40
whole antarctic continent 187
whole apparatus connected 43
whole apparatus necessary 95
whole appearance betokened 316
whole appearance commanded 48
whole appearance exhibited 45
whole appearance expressed 98
whole appearance impressed 68
whole appearance indicated 1168
whole appearance indicates 341
whole appearance magnified 50
whole appearance neglected 45
whole appearance presented 175
whole appearance resembled 137
whole appearance resembles 57
whole appearance suggested 492
whole appearance underwent 82
whole artificial structure 201
whole artillery consisted 64
whole assembled community 120
whole assembled multitude 2191
whole assembled population 141
whole australian community 192
whole australian continent 358
whole australian population 139
whole available population 183
whole available resources 170
whole biological community 158
whole boundless continent 755
whole boundless landscape 53
whole california delegation 43
