called an hour ago and 149
cousin to whom she was 109
covering at least one year 91
covering is very thin and 110
covering it over with earth 190
covering my body with his 54
covering my face with both 106
covering my hand with his 57
covering my mouth with his 74
covering no more than one 567
covering no more than two 116
covering of more than one 40
covering of snow and ice 540
covering of snow that had 182
covering of some old box 43
covering the arch with lead 43
covering the body with earth 41
covering the city and its 51
covering the face and head 63
covering the hole with one 391
covering the land with its 53
covering the left arm and 60
covering the left eye and 53
covering the north and east 55
covering the open end with 50
covering the other eye with 47
covering the rock with ice 49
covering the roof with its 122
covering the roof with lead 88
covering the same area and 116
covering the same area but 42
covering the same area with 59
covering the wall with new 41
covering the yolk sac and 76
covering to take off his 64
covers me there with his 81
covers my hand with his 78
covers my mouth with his 131
covers no more than one 182
covers the body but not 42
covers the body with dry 90
covers the eggs with his 56
covers the last two and 48
covers the same area and 47
covers the ways you can 41
covers up over her and 57
covers up over her ears 44
covers up over her head 1738
covers up over him and 42
covers up over his head 1058
covers up over them both 154
coveting the open air and 46
cracks to tell you that 40
cradle of true art and 657
craned my neck and saw 134
craved no more than his 41
craved to speak with her 50
created an army that was 101
created at least one new 65
created at least two new 42
created by more than one 581
created by stan lee and 93
created by these two men 40
created by those who are 747
created by those who did 79
created by those who had 316
created in just this way 99
created in less than two 56
created in more than one 212
created in only one way 45
created in time and not 52
created in ways that are 41
created no more than one 53
created on more than one 135
created so much heat that 43
created the need for and 101
created the need for both 40
created the need for new 1131
created the need for them 146
created the need for this 241
created the need for two 88
created to cope with them 53
created to cope with this 78
created to fill this gap 88
created to help deal with 78
created to help pay for 45
created to help you get 47
created to know god and 62
created to love god and 64
created to toil for his 59
creates so much heat that 49
creates the need for new 503
creates the need for them 75
creates the need for this 50
creates the need for two 94
creation in time can not 52
creation is good and that 162
creation is nothing and was 67
creation of adam and eve 4987
creation of adam and his 229
creation of beings who are 49
creation of gods and men 57
creation of good and bad 48
creation of jobs for all 48
creation of jobs that are 57
creation of laws that are 61
creation of life and its 59
creation of many new and 102
creation of means for that 73
creation of more than one 2033
creation of more than six 77
creation of more than two 138
creation of their own and 60
creation of these two men 41
creation of these two new 103
creation of those who are 71
creation of wealth and its 162
creation of wealth does not 41
creation of wealth for all 68
creation of wealth that did 62
creation of what are now 62
creation of what was then 57
creator of free men and 77
creator of gods and men 186
creator of life and death 60
credit at least for that 40
credit he gave them for 51
credit in more than one 197
credit in those things they 41
credit is also due for 88
credit of india that this 40
credit of mine you can 43
credit of more than one 140
credit of saying that they 46
credit of these men that 206
credit of those that are 67
credit of those who are 126
credit of those who had 200
credit of what god does 79
credit of what you did 120
credit on their own dead 46
credit on those who are 53
credit on those who had 68
credit the fact that she 51
credit the fact that they 130
credit the fact that this 159
credit to help pay for 69
credit to meet its peak 46
credit to these men for 45
credit to those men who 40
credit to those who are 391
credit to those who buy 46
credit to those who can 110
credit to those who did 96
credit to those who had 460
credit to what they are 41
credit to what they say 97
credit to what you say 111
credit to your head and 173
creeping in upon his toes 59
crimes in more than one 59
crimes is such that both 75
crimes of these men are 68
crimes of those who are 143
crimes of those who had 302
crises in south east asia 74
crises of birth and death 95
crises of life and death 289
crisis in south asia and 45
crisis in south east asia 242
crisis in their own way 72
crisis is over and that 145
crisis of life and death 531
crossing of more than one 50
crossing on their way two 49
crossing the alps with his 167
crossing the line and being 55
crossing the line you can 45
crossing the road and going 64
crossing the road and was 44
crossing the road with her 69
crossing the road with his 57
crossing the room with her 50
crossing the room with his 65
crowding in upon him and 46
crowds of boys and men 52
crowds of those who had 133
crowds of young and old 176
crowds of young men and 678
crowds of young men who 187
crowns of gold and with 51
crowns of gold for each 40
crowns of gold for his 89
crucial in more than one 42
crucial to find out how 54
crucial to note that all 57
crucial to note that both 70
crucial to note that for 77
crucial to note that they 60
crucial to note that this 521
crucial to those who are 46
cruise of more than two 46
cruising the high seas with 40
crumbs of bread and meat 40
crushing of gods and men 46
crusts of bread and raw 67
crutch he made his way 55
cubits in length and one 73
cubits in length and ten 95
cubits in width and two 56
cubits is true for any 45
cubits to show for our 46
cupful of milk and one 58
cupped my face with her 50
cupped my face with his 65
curate to pray with her 53
curious in more than one 100
curious in such things may 104
curious to come and see 41
curious to find one for 41
curious to find out all 83
curious to find out for 122
curious to find out how 1486
curious to find out who 713
curious to find out why 580
curious to find that all 69
curious to find that both 58
curious to find that his 48
curious to find that one 245
curious to find that they 67
curious to find that this 173
curious to find that two 121
curious to find this idea 48
curious to have all his 48
curious to know all that 190
curious to know all things 43
curious to know are you 52
curious to know how all 69
curious to know how and 140
curious to know how any 63
curious to know how far 1454
curious to know how her 69
curious to know how his 217
curious to know how long 359
curious to know how old 169
curious to know how one 275
curious to know how our 178
curious to know how she 835
curious to know how that 355
curious to know how they 1074
curious to know how things 208
curious to know how this 1367
curious to know how you 1563
curious to know that all 44
curious to know two things 49
curious to know who and 70
curious to know who had 313
curious to know who her 47
curious to know who she 184
curious to know who that 149
curious to know who they 220
curious to know who this 586
curious to know who was 544
curious to know who you 113
curious to know why her 49
curious to know why his 80
curious to know why she 347
curious to know why that 95
curious to know why they 251
curious to know why this 236
curious to know why you 984
curious to know with how 154
curious to learn all that 93
curious to learn how far 158
curious to learn how she 45
curious to learn how they 118
curious to learn how this 77
curious to learn how you 145
curious to learn that this 44
curious to learn who had 40
curious to learn why she 43
curious to learn why they 49
curious to make them out 244
curious to note how all 70
curious to note how each 63
curious to note how far 139
curious to note how few 60
curious to note how his 43
curious to note how long 55
curious to note how one 110
curious to note how they 96
curious to note how this 218
curious to note that all 294
curious to note that both 276
curious to note that for 130
curious to note that his 214
curious to note that its 44
curious to note that not 119
curious to note that one 580
curious to note that she 51
curious to note that sir 43
curious to note that they 242
curious to note that this 1028
curious to note that two 134
curious to note that with 85
curious to think how long 44
curious to think that all 43
curious to think that any 61
curious to think that one 95
curious to think that our 40
curious to think that this 193
curious to those who are 70
curious to those who had 70
curled up ready for any 78
cursed the fact that his 73
cursed the fact that she 225
cursed the fact that they 75
cursed the fate that had 495
cursed the hour that had 49
cursed the luck that had 230
curses at john for not 55
curses of those who had 61
curses on those who had 83
curved in more than one 182
curves at high and low 43
curves in more than one 89
curves of high and low 58
custom is fast dying out 81
custom is only two per 49
custom of adam and eve 96
custom of fixing one day 41
custom of giving new year 88
custom of having but one 78
custom of making new year 237
custom of more than two 53
custom of only one meal 40
custom of paying new year 45
custom of taking all things 160
custom of taking off one 179
custom of those who are 219
custom of those who had 146
custom of young men and 66
custom to have but one 43
custom to live all his 40
custom to load him with 40
custom to look out for 284
custom to make and set 40
custom to make war with 42
custom to pick out our 41
custom to take her with 42
custom to take him out 142
custom to take with him 59
cycles of birth and death 5574
cycles of good and bad 355
cycles of high and low 664
cycles of less than one 145
cycles of life and death 4722
cycles of living and dying 67
cycles of moon and sun 43
cycles of more than one 53
cycles of peace and war 47
