tar rose from the interior 231
they have from the earliest 147
they have from the typical 47
they have gone on increasing 206
they have gone on steadily 67
they have gone the greatest 40
they have gone to america 51
they have gone to college 111
they have gone to prepare 40
they have gone to receive 45
they have gone up channel 43
they have heard of happier 115
they have heard the message 93
they have heard the stories 58
they have held in bondage 51
they have held the balance 81
they have held the supreme 55
they have ideas to express 47
they have left an example 44
they have left an impress 43
they have left an imprint 57
they have left is pleasant 56
they have left no memorial 143
they have left no records 171
they have left no visible 133
they have left no written 302
they have left the college 52
they have left the company 160
they have left the country 478
they have left the factory 89
they have left the impress 55
they have left the primary 43
they have left the program 90
they have left the schools 74
they have left the service 195
they have left the surface 46
they have left the village 93
they have left to imagine 120
they have lost an election 44
they have lost the ability 1873
they have lost the ancient 51
they have lost the benefit 65
they have lost the control 40
they have lost the courage 83
they have lost the faculty 114
they have lost the freedom 88
they have lost the greatest 41
they have lost the language 94
they have lost the natural 56
they have lost the respect 124
they have lost the support 172
they have lots of company 67
they have lots of friends 190
they have made an advance 52
they have made an alliance 91
they have made an attempt 212
they have made an immense 57
they have made by glasses 132
they have made in achieving 63
they have made in natural 101
they have made in relation 86
they have made it evident 42
they have made me believe 107
they have made me familiar 66
they have made my pleasant 216
they have made no advance 149
they have made no attempt 714
they have made no efforts 137
they have made no mistake 134
they have made no scruple 66
they have made or applied 129
they have made so liberal 108
they have made the attempt 191
they have made the choices 42
they have made the circuit 93
they have made the correct 271
they have made the country 76
they have made the decision 739
they have made the essence 131
they have made the following 215
they have made the fortune 43
they have made the greatest 295
they have made the journey 146
they have made the mistake 308
they have made the process 56
they have made the subject 157
they have made thy benches 106
they have made to achieve 40
they have made to advance 91
they have made to improve 66
they have made to prevent 47
they have made to protect 76
they have made to provide 40
they have made to research 259
they have made to restore 77
they have made to society 111
they have made us believe 50
they have meaning in relation 87
they have means of support 65
they have means to command 64
they have more to protect 58
they have much to commend 141
they have much to contend 62
they have need of several 86
they have none to present 41
they have nothing in reserve 44
they have nothing to believe 45
they have nothing to compare 326
they have nothing to confess 46
they have nothing to declare 49
they have nothing to discuss 41
they have nothing to exchange 189
they have nothing to express 72
they have nothing to prevent 43
they have nothing to protect 94
they have nothing to replace 61
they have nothing to subsist 98
they have nothing to support 184
they have nothing to sustain 63
they have once so touched 40
they have only by robbery 68
they have only the haziest 46
they have only the vaguest 325
they have only to abstain 45
they have only to believe 54
they have only to collect 44
they have only to consult 122
they have only to declare 89
they have only to examine 56
they have only to explain 56
they have only to express 124
they have only to imagine 58
they have only to observe 107
they have only to provide 41
they have only to satisfy 40
they have only to stretch 50
they have paid in advance 87
they have paid the highest 79
they have paid the penalty 390
they have room to develop 64
they have said or written 272
they have said to justify 60
they have seen an increase 77
they have seen in foreign 59
they have seen the effects 46
they have seen the persons 141
they have seen the picture 61
they have seen the problem 50
they have seen the results 203
they have seen the savages 212
they have seen the success 45
they have seen to precede 120
they have sent no letters 75
they have sent to america 51
they have shed in defense 72
they have shot my husband 85
they have sold the husband 47
they have such an aversion 123
they have such an immense 41
they have such an intense 64
they have there to contend 45
they have time to acquire 60
they have time to collect 109
they have time to compose 44
they have time to develop 330
they have time to discuss 59
they have time to examine 50
they have time to observe 54
they have time to prepare 266
they have time to produce 46
they have time to recover 219
they have time to reflect 283
they have time to respond 52
they have time to subside 50
they have upon the general 44
they have upon the question 60
they have upon the subject 248
they have used in previous 50
they have used my betters 79
they have used the concept 65
they have used the correct 63
they have used the following 54
they have used the language 81
they have used the product 76
they have used to achieve 58
they have used to acquire 53
they have used to explain 44
they have used to express 65
they have used to justify 53
they have used to support 58
they have young to provide 67
they heard from the beginning 84
they heard from the natives 56
they heard nothing to confirm 45
they heard upon the subject 42
they held till the charter 41
they keep down the numbers 41
they kept faith in private 75
they knew from the beginning 622
they knew from the previous 43
they knew must be repeated 40
they knew nothing of certain 44
they knew nothing of history 42
they knew only by obscure 58
they knew upon the subject 64
they knew well in advance 62
they knew what the outcome 103
they knew what the problem 117
they know from the beginning 396
they know nothing of liberty 56
they know nothing of religion 94
they know nothing of victory 98
they know well in advance 50
they know what is happening 1180
they know what the company 43
they know what the outcome 45
they know what the patient 87
they know what the problem 231
they know what the results 59
they know what the trouble 66
they know what to believe 52
they know whom to contact 152
they lack nothing in respect 66
they laid down the closely 56
they laid down the following 411
they laid down the general 41
they learn from the example 85
they learn from the process 58
they leave open the question 593
they left open the question 176
they left spur on january 68
they live upon the produce 48
they look from the outside 298
they look like the following 65
they look like the remains 65
they look over the parapet 63
they look upon as cowards 91
they look upon as inferior 54
they look upon the present 77
they lost half the treasure 54
they made clean the outside 56
they made good the promise 112
they made ready the present 577
they made ready to receive 40
they made such an attempt 105
they made sure to include 56
they make beer to require 46
they make clean the outside 83
they make here the language 72
they make over the surplus 107
they make such an attempt 79
they make these the material 70
they make upon the british 129
they mark only the beginning 41
they meant next to perform 50
they meant only to deceive 55
they meet upon the highway 57
they move ahead as pioneers 44
they move along the streets 183
they move along the surface 72
they move from the equator 63
they move from the familiar 43
they move from the general 96
they move into the interior 103
they move over the surface 160
they must also be adapted 44
they must also be allowed 373
they must also be applied 113
they must also be arranged 56
they must also be assured 68
they must also be brought 132
they must also be capable 527
they must also be careful 226
they must also be carried 49
they must also be cautious 53
they must also be certain 62
they must also be checked 52
they must also be defined 65
they must also be endowed 70
they must also be familiar 155
they must also be granted 46
they must also be members 53
they must also be mindful 62
they must also be present 131
they must also be related 201
they must also be removed 45
they must also be similar 47
they must also be skilled 87
they must also be studied 66
they must also be subject 127
they must also be trained 192
they must also be weighed 41
they must bind us together 80
they must cease to respect 51
they must come in contact 314
they must come to believe 88
they must come to poverty 79
they must ever be content 58
they must ever be exposed 49
they must face the problem 103
they must face the question 103
they must feel an increase 117
they must find the accused 51
they must find the answers 51
they must find the courage 54
they must form the highest 99
they must from the beginning 123
they must gain the support 65
they must give an account 1160
they must give the correct 41
they must give up everything 129
they must have an element 88
they must have the ability 1141
they must have the benefit 115
they must have the consent 265
they must have the correct 121
they must have the courage 507
they must have the emblems 40
they must have the faculty 49
they must have the following 294
they must have the freedom 275
they must have the fullest 50
they must have the greatest 86
they must have the highest 54
they must have the quality 43
they must have the sanction 58
they must have the support 668
they must have the written 159
they must have to develop 47
they must have to function 96
they must have to perform 42
they must have to succeed 51
they must have to support 41
they must have to survive 134
they must hold no council 52
they must hold the mystery 101
they must keep in contact 85
they must know in advance 103
they must know the general 44
they must know the language 60
they must learn the language 323
they must learn to balance 40
they must learn to compete 40
they must learn to conform 58
they must learn to control 664
they must learn to develop 81
they must learn to express 106
they must learn to forgive 44
they must learn to function 165
they must learn to observe 101
they must learn to operate 91
they must learn to perform 63
they must learn to produce 43
they must learn to protect 75
they must learn to provide 45
they must learn to respect 451
they must learn to respond 60
they must learn to survive 85
they must leave the convent 48
they must leave the country 712
they must leave the village 84
they must live in harmony 87
they must live in poverty 74
they must lose the benefit 42
they must lose the freight 195
they must make an attempt 64
they must make an example 63
they must make the assault 45
they must make the attempt 72
they must make the decision 173
they must make the greatest 52
they must make the journey 54
they must make to achieve 44
they must meet the criteria 98
they must meet the demands 123
they must meet the following 574
they must meet the minimum 105
they must move in circles 67
they must only be allowed 41
they must only be applied 41
they must part in silence 49
they must pass the general 45
they must quit the country 68
they must rely on outside 64
they must rely on private 65
they must seek to develop 48
they must seek to improve 40
they must seek to prevent 42
they must shun the subject 82
they must soon be obliged 50
they must soon be reduced 153
they must speak the language 98
they must take no chances 40
they must take the chances 61
they must take the following 55
they must take the trouble 128
they must take to achieve 78
they must take to protect 47
they must there be subject 178
they must work in concert 92
they must work in harmony 188
they must work to achieve 68
they must work to develop 52
they must work to support 128
they need feel no anxiety 77
they need from the outside 48
they need have no anxiety 279
they need have no concern 111
they need have no worries 68
they need help or support 52
they need help to develop 55
they need only be briefly 150
they need only be divided 42
they need time to develop 137
they need time to explore 53
they need time to prepare 65
they need time to process 91
they need time to recover 68
they need time to reflect 74
they next open the account 62
they only come in contact 49
they only give an account 54
they only knew the channel 54
they only name the relation 142
they only seem so because 46
they only take the trouble 109
they only tend to confuse 60
they only tend to increase 87
they only took the trouble 151
they only want to destroy 44
they open into the bladder 60
they open into the pharynx 45
they open into the superior 42
they owed nothing to fortune 53
they paid into the program 54
they paid into the treasury 140
they pass along the streets 317
they pass along the surface 52
they pass away so quickly 48
they pass down the oviduct 247
they pass from the furnace 61
they pass from the stomach 199
they pass from the surface 53
they pass into the bladder 49
they pass into the central 43
they pass into the chimney 106
they pass into the control 48
they pass into the general 166
they pass into the interior 208
they pass into the kitchen 56
they pass into the reserve 53
they pass into the stomach 299
they pass into the tissues 65
they pass over in silence 438
they pass over the bloated 64
they pass over the country 41
they pass over the present 100
they pass over the surface 129
they range from an average 45
they rank among the greatest 94
they rank among the highest 80
they reach into the privacy 345
they ride into the country 48
they rise from the surface 99
they risk losing the support 56
they roam over the country 41
they rode along in silence 305
they rode along the highway 85
they rode home in silence 83
they rode into the country 51
they rode into the streets 51
they rode into the village 305
they rose from the element 45
they rose from the surface 46
they safe from the pursuit 49
they said made me certain 47
they said nothing of returning 45
they sank from the highest 70
they sank into the general 47
they seek from the product 87
they seek ways to improve 59
they seem from the beginning 86
they seem from the outside 67
they sent back the animals 109
they sent forth to blacken 40
they sent over to holland 87
they shut down the windows 91
they skim along the surface 153
they skim over the surface 90
they skip over the remaining 55
they slip over the surface 59
they slow down the process 85
they soon came in contact 60
they soon came to believe 92
they soon came to include 40
they soon came up against 75
they soon come to believe 52
they soon learn to perform 53
they soon learn to replace 43
they soon left the hostile 65
they speak also of eternal 41
they speak only of shadows 156
they sped along the highway 159
they sped down the highway 208
they spring from the stomach 253
they spring from the surface 72
they stop from the beginning 40
they sunk into the deepest 88
they swim along the surface 65
they swum down the current 127
they take care of everything 375
they take care to improve 41
they take care to prevent 97
they take care to provide 126
they take form in audible 53
they take over the control 45
they take over the function 63
they take part in decision 47
they take part in everything 50
they take part in producing 58
they take time to develop 229
they take time to explain 43
they take time to prepare 93
they take time to reflect 54
they take vows of poverty 52
they take what is offered 50
they talk over the virtues 40
they tell what is happening 43
they tell what the subject 111
they tend most to promote 108
they tend only to debauch 94
they tend only to fortify 71
they think have the largest 75
they think only of conveying 59
they think there is occasion 45
they think will be helpful 131
they think will be popular 55
they threw down the statues 45
they threw into the hollows 47
they threw into the spanish 193
they threw open the windows 41
they throw along the surface 43
they throw away the thoughts 48
they throw upon the customs 47
they throw upon the general 63
they throw upon the history 196
they throw upon the manners 53
they throw upon the present 50
they throw upon the question 67
they throw upon the subject 52
they took care of everything 127
they took care to destroy 66
they took care to exclude 57
they took care to explain 49
they took care to express 44
they took care to fortify 41
they took care to improve 62
they took care to include 69
they took care to prevent 87
they took care to protect 83
they took care to provide 212
they took care to publish 81
they took care to relieve 94
they took care to signify 44
they took from the country 85
they took from the peasants 55
they took leave of colonel 53
they took more to enlarge 56
they took over the chinese 44
they took over the company 101
they took over the congress 44
they took over the control 107
they took over the country 313
they took over the factory 46
they took over the function 85
they took over the sumerian 56
they took over the village 67
they took part in several 87
they took vows of poverty 76
they tore down the statues 40
they turn away in disgust 153
they upon such an occasion 74
they vary from the average 41
they walk along the gunwale 43
they walk along the streets 348
they walk down the hallway 81
they walk down the streets 98
they walk into the kitchen 52
they want from the company 47
they want from the farmers 44
they want from the library 45
they want from the project 46
they want from the schools 47
they want from the service 43
they want from the traders 89
they went along in silence 56
they went along the highway 48
they went along the passage 131
they went along the streets 261
they went away in disgust 50
they went away in silence 52
they went away on holiday 52
they went away on vacation 57
they went away to college 218
they went back in silence 45
they went back in triumph 42
they went back to america 113
they went back to college 51
they went back to germany 79
they went back to ireland 47
they went down in history 74
they went down the hallway 140
they went down the passage 193
they went down the streets 56
they went down the village 51
they went down to inspect 54
they went down to receive 48
they went forth in company 45
they went forth to conquer 131
they went forth to journey 64
they went forth to receive 40
they went from the kitchen 56
they went home in silence 63
they went home to prepare 60
they went into an adjoining 231
they went into an election 94
they went into the adjoining 261
they went into the bathroom 241
they went into the bedroom 818
they went into the billiard 45
they went into the carriage 48
they went into the chamber 107
they went into the contest 43
they went into the cottage 194
they went into the country 835
they went into the details 75
they went into the election 70
they went into the forests 62
they went into the general 187
they went into the hallway 107
they went into the interior 394
they went into the kitchen 2261
they went into the library 567
they went into the nursery 42
they went into the orchard 114
they went into the passage 69
they went into the pasture 44
they went into the pockets 41
they went into the private 49
they went into the question 96
they went into the schools 46
they went into the service 246
they went into the streets 270
they went into the unknown 62
they went into the village 356
they went into the western 44
they went over it together 126
they went over the country 63
they went over the details 126
they went over the parapet 54
they went over the results 40
they went over to ireland 56
they went upon the account 52
they were able to abandon 146
they were able to abolish 92
they were able to account 402
they were able to achieve 5764
they were able to acquire 2566
they were able to address 377
they were able to advance 1043
they were able to amplify 59
they were able to analyze 289
they were able to appoint 123
they were able to attempt 109
they were able to attract 1513
they were able to augment 135
they were able to average 96
they were able to balance 154
they were able to baptize 50
they were able to bargain 176
they were able to believe 345
they were able to benefit 569
they were able to bombard 58
they were able to broaden 80
they were able to capture 1940
they were able to channel 140
they were able to clarify 115
they were able to collect 2297
they were able to combine 976
they were able to comfort 82
they were able to command 1400
they were able to comment 113
they were able to compare 979
they were able to compete 985
they were able to compile 158
they were able to compose 195
they were able to compute 280
they were able to condemn 43
they were able to conduct 794
they were able to confess 61
they were able to confine 90
they were able to confirm 989
they were able to conform 78
they were able to confuse 42
they were able to conjure 115
they were able to connect 429
they were able to conquer 963
they were able to console 63
they were able to consult 182
they were able to consume 217
they were able to contact 823
they were able to contain 341
they were able to contend 89
they were able to contest 229
they were able to control 3551
they were able to convene 55
they were able to convert 719
they were able to convict 68
they were able to correct 716
they were able to corrupt 57
they were able to counter 308
they were able to culture 54
they were able to curtail 45
they were able to deceive 153
they were able to declare 300
they were able to decrease 148
they were able to deflect 71
they were able to deliver 840
they were able to deposit 68
they were able to descend 209
they were able to destroy 834
they were able to develop 4546
they were able to diagnose 195
they were able to dictate 573
they were able to diffuse 48
they were able to discard 125
they were able to discern 961
they were able to discuss 1458
they were able to dismiss 144
they were able to display 313
they were able to dispose 542
they were able to disrupt 139
they were able to educate 150
they were able to elevate 66
they were able to embrace 101
they were able to enforce 670
they were able to engineer 84
they were able to enhance 162
they were able to enlarge 157
they were able to envision 101
they were able to examine 740
they were able to exchange 1308
they were able to exclude 236
they were able to execute 455
they were able to exhibit 234
they were able to explain 1289
they were able to exploit 1555
they were able to explore 534
they were able to expound 52
they were able to express 2274
they were able to extract 1242
they were able to finally 107
they were able to finance 450
they were able to foresee 189
they were able to forgive 136
they were able to fortify 42
they were able to fulfill 415
they were able to function 1444
they were able to furnish 797
they were able to glimpse 93
they were able to gratify 113
they were able to harness 163
they were able to harvest 461
they were able to imagine 410
they were able to imitate 204
they were able to impress 230
they were able to improve 1052
they were able to include 324
they were able to increase 2140
they were able to indulge 415
they were able to inflict 858
they were able to inhabit 43
they were able to inhibit 115
they were able to initiate 297
they were able to inspect 139
they were able to inspire 241
they were able to install 163
they were able to instill 84
they were able to involve 110
they were able to isolate 1187
they were able to journey 50
they were able to justify 364
they were able to marshal 281
they were able to migrate 152
they were able to monitor 358
they were able to nourish 47
they were able to observe 2533
they were able to operate 1200
they were able to outline 58
they were able to outvote 48
they were able to overhear 45
they were able to overrun 94
they were able to partake 101
they were able to perfect 112
they were able to perform 3416
they were able to persist 93
they were able to picture 83
they were able to plunder 228
they were able to portray 187
they were able to position 99
they were able to possess 102
they were able to predict 1553
they were able to prepare 720
they were able to present 1710
they were able to pretend 50
they were able to prevail 308
they were able to prevent 1802
they were able to proceed 1280
they were able to process 458
they were able to procure 1524
they were able to produce 7593
they were able to project 669
they were able to promise 93
they were able to promote 332
they were able to propose 207
they were able to prosper 135
they were able to protect 1061
they were able to provide 5638
they were able to provoke 69
they were able to publish 510
they were able to qualify 147
they were able to question 258
they were able to quickly 353
they were able to rapidly 143
they were able to reassert 84
they were able to reassure 106
they were able to rebuild 288
they were able to receive 1810
they were able to reclaim 156
they were able to recount 69
they were able to recover 1375
they were able to recreate 104
they were able to recruit 1260
they were able to rectify 48
they were able to reflect 298
they were able to refrain 48
they were able to regroup 163
they were able to rejoice 109
they were able to relieve 371
they were able to reoccupy 61
they were able to replace 538
they were able to repulse 295
they were able to request 47
they were able to reserve 65
they were able to resolve 830
they were able to respect 51
they were able to respond 1083
they were able to restore 593
they were able to reunite 58
they were able to reverse 239
they were able to salvage 894
they were able to satisfy 909
they were able to scratch 47
they were able to scrounge 46
they were able to shelter 88
they were able to shorten 62
they were able to silence 108
they were able to smuggle 177
they were able to solicit 79
they were able to somehow 43
they were able to specify 153
they were able to sponsor 64
they were able to squeeze 297
they were able to stagger 49
they were able to stretch 127
they were able to subject 186
they were able to subsist 350
they were able to subvert 63
they were able to succeed 491
they were able to suggest 400
they were able to support 2134
they were able to surmise 41
they were able to surpass 50
they were able to survive 2440
they were able to suspend 84
they were able to sustain 1338
they were able to swallow 116
they were able to terrify 42
they were able to testify 65
they were able to triumph 106
they were able to uncover 168
they were able to undergo 88
they were able to unravel 44
they were able to upgrade 44
they were able to utilize 847
they were able to venture 108
they were able to welcome 164
they were able to withdraw 495
they were able to withhold 53
they were able to witness 343
they were able to worship 148
they were able to wrestle 47
they were able to wriggle 53
they were acting as members 53
they were acting in concert 936
they were acting in defense 61
they were acting in defiance 272
they were acting in harmony 68
they were acting in support 61
they were acting in violation 146
they were acting on several 56
they were acting to prevent 92
they were acting to protect 109
they were aiming to achieve 85
they were also an attempt 117
they were also at liberty 96
they were also at variance 50
they were also in contact 102
they were also in control 55
they were also in general 42
they were also in harmony 57
they were also the central 54
they were also the creators 67
they were also the earliest 64
they were also the enemies 40
they were also the greatest 104
they were also the largest 168
they were also the natural 73
they were also the objects 61
they were also the occasion 43
they were also the outcome 56
they were also the pioneers 58
they were also the primary 122
they were also the product 219
they were also the subject 255
they were also the targets 59
they were also the teachers 49
they were also the victims 234
they were also to perform 42
they were also to provide 171
they were also to receive 169
they were among the ancient 48
they were among the biggest 58
they were among the boldest 43
they were among the bravest 112
they were among the busiest 47
they were among the earliest 1591
they were among the factors 50
they were among the fastest 41
they were among the greatest 249
they were among the handful 58
they were among the hardest 44
they were among the highest 225
they were among the islands 122
they were among the largest 443
they were among the libyans 45
they were among the noblest 121
they were among the pioneers 231
they were among the poorest 240
they were among the richest 187
they were among the savages 212
they were among the victims 65
they were among the youngest 55
they were asking the question 81
they were away at college 80
they were away on holiday 172
they were away on vacation 243
they were back in america 102
they were back in britain 48
they were back in chicago 62
they were back in college 66
they were back in control 63
they were back in familiar 53
they were back in germany 72
they were back in ireland 44
they were back in position 41
they were back in virginia 40
they were back on familiar 55
they were bent on attacking 45
they were bent on finishing 71
they were bent on returning 93
they were bent on victory 52
they were best of friends 202
they were born in america 300
they were born in britain 107
they were born in germany 213
they were born in ireland 150
they were born in slavery 41
they were born in wedlock 289
they were born of parents 52
they were born on cabbage 42
they were born or brought 96
they were born or married 117
they were born to command 111
they were born to parents 56
they were born to possess 116
they were boys of thirteen 41
they were busy in preparing 153
they were cheap to produce 82
they were come as friends 81
they were come he withdrew 81
they were come on purpose 45
they were come to conduct 40
they were come to destroy 43
they were come to execute 49
they were come to protect 45
they were coming as friends 84
they were coming in contact 55
they were coming to america 151
they were coming to believe 121
they were coming to deliver 43
they were coming to destroy 106
they were coming to discuss 40
they were coming to overawe 71
they were coming to suspect 42
they were coming up against 105
they were deep or shallow 40
they were done by himself 57
they were done by persons 40
they were done to himself 42
they were down he crashed 78
they were during the british 182
they were during the colonial 217
they were during the marriage 50
they were during the preceding 346
they were during the previous 275
they were during the spanish 129
they were during the thirties 49
they were during the vietnam 40
they were eager to achieve 49
they were eager to acquire 141
they were eager to advance 53
they were eager to attempt 94
they were eager to attract 44
they were eager to believe 95
they were eager to destroy 58
they were eager to develop 84
they were eager to discuss 166
they were eager to display 66
they were eager to dispose 65
they were eager to embrace 101
they were eager to emulate 51
they were eager to exchange 128
they were eager to exploit 75
they were eager to explore 142
they were eager to express 76
they were eager to imitate 42
they were eager to improve 91
they were eager to increase 61
they were eager to perform 40
they were eager to possess 174
they were eager to present 93
they were eager to prevent 63
they were eager to produce 58
they were eager to promote 127
they were eager to protect 51
they were eager to provide 61
they were eager to publish 50
they were eager to receive 122
they were eager to support 92
they were eager to welcome 211
they were earning an average 134
they were ever in contact 63
they were ever in trouble 78
they were ever the highest 44
they were ever to achieve 184
they were ever to receive 95
they were ever to succeed 64
they were facing the problem 64
they were fain to believe 64
they were fain to confess 47
they were fain to content 68
they were felt to possess 43
they were figs he brought 41
they were fond of pleasure 91
they were free of british 49
they were free to abandon 62
they were free to acquire 43
they were free to believe 79
they were free to collect 47
they were free to compete 81
they were free to conduct 107
they were free to confess 55
they were free to consult 63
they were free to declare 116
they were free to decline 80
they were free to develop 483
they were free to discuss 199
they were free to disobey 102
they were free to dispose 198
they were free to examine 67
they were free to exploit 72
they were free to explore 217
they were free to express 537
they were free to indulge 260
they were free to migrate 76
they were free to operate 132
they were free to perform 103
they were free to prepare 48
they were free to present 64
they were free to proceed 159
they were free to publish 80
they were free to receive 81
they were free to remarry 52
they were free to respond 70
they were free to retract 63
they were free to support 51
they were free to withdraw 350
they were free to worship 325
they were from the ancient 44
they were from the beginning 13947
they were from the british 161
they were from the capital 70
they were from the country 169
they were from the earliest 63
they were from the interior 40
they were from the natural 136
they were from the outside 211
they were from the previous 42
they were from the southern 65
they were from the victory 59
they were from the village 113
they were full of anxiety 128
they were full of avarice 59
they were full of concern 46
they were full of courage 165
they were full of delight 44
they were full of flowers 42
they were full of private 51
they were full of promise 70
they were full of respect 76
they were full of sadness 66
they were full of sailors 109
they were full of savages 67
they were full of spirits 65
they were full of stories 153
they were full of sympathy 132
they were giving an account 66
they were giving an example 44
they were glad to abandon 112
they were glad to believe 54
they were glad to dispose 70
they were glad to exchange 456
they were glad to promote 44
they were glad to provide 40
they were glad to receive 389
they were glad to restore 51
they were glad to shelter 45
they were glad to welcome 555
they were glad to withdraw 97
they were gone as quickly 112
they were gone by degrees 109
they were great in science 61
they were hard to believe 110
they were hard to control 318
they were hard to enforce 52
they were hard to replace 87
they were having an illicit 43
they were having no success 92
they were having tea together 75
they were having the greatest 64
they were heard by counsel 49
they were heard in thunders 62
they were heard to exclaim 61
they were heard to express 53
they were hearing the sermons 68
they were held by charles 50
they were held in bondage 469
they were held in custody 209
they were held in durance 41
they were held in highest 41
they were held in position 160
they were held in private 121
they were held in reserve 360
they were held in respect 119
they were held in slavery 74
they were held in solution 48
they were held to account 76
they were held to contain 43
they were held to possess 81
they were held up because 55
they were held up together 51
they were here in numbers 57
they were here to discuss 57
they were here to protect 116
they were home on vacation 43
they were hoping to achieve 235
they were hoping to attract 65
they were hoping to convert 41
they were hoping to receive 75
they were jews or because 51
they were just as capable 338
they were just as careful 58
they were just as certain 97
they were just as excited 259
they were just as inferior 41
they were just as nervous 40
they were just as opposed 47
they were just as popular 46
they were just as quickly 93
they were just as shocked 101
they were just as sincere 46
they were just as unwilling 41
they were just as welcome 50
they were just as worried 55
they were just the beginning 243
they were just the persons 67
they were just the reverse 73
they were keen to promote 64
they were keen to support 53
they were kept in bondage 80
they were kept in custody 347
they were kept in deposit 43
they were kept in durance 47
they were kept in perfect 74
they were kept in position 81
they were kept in reserve 112
they were kept in service 72
they were kept in storage 109
they were keys of musical 51
they were last in contact 44
they were late in returning 81
they were laying in against 60
they were leading the country 109
they were leaning up against 49
they were leaving the airport 70
they were leaving the company 68
they were leaving the cottage 43
they were leaving the country 519
they were leaving the following 127
they were leaving the kitchen 44
they were leaving the library 40
they were leaving the service 40
they were leaving the village 231
they were left as devoted 132
they were left at liberty 612
they were left at perfect 66
they were left by ricardo 57
they were left in control 95
they were left to consume 49
they were left to develop 129
they were left to flutter 53
they were left to languish 56
they were left to operate 40
they were left to private 69
they were left to protect 49
they were left to provide 66
they were left to stagger 102
they were less in routine 50
they were like the ancient 54
they were like the animals 44
they were like the chinese 44
they were like the flowers 87
they were like the members 46
they were like the ribbons 48
they were like the thoughts 54
they were like to perform 54
they were living as husband 62
they were living in america 83
they were living in chicago 60
they were living in comfort 115
they were living in florida 45
they were living in germany 77
they were living in harmony 45
they were living in poverty 146
they were loath to abandon 178
they were loath to believe 109
they were losing the ability 46
they were losing the fairest 101
they were losing the support 66
they were lost in oblivion 119
they were lost in transit 87
they were lost or damaged 90
they were lost or injured 48
they were lost to history 72
they were made by ancient 42
they were made by animals 49
they were made by artists 42
they were made by european 54
they were made by himself 62
they were made by members 88
they were made by persons 290
they were made by private 61
they were made by skilled 42
they were made in america 109
they were made in britain 41
they were made in germany 116
they were made in private 49
they were made in relation 44
they were made in several 64
they were made in violation 75
they were made of cobwebs 68
they were made of colored 43
they were made of crystal 168
they were made of diamonds 57
they were made of elastic 65
they were made of frosted 91
they were made of inferior 59
they were made of painted 105
they were made of plaster 117
they were made of plastic 510
they were made of precious 193
they were made of several 45
they were made of sterner 167
they were made of wrought 56
they were made on account 75
they were made on purpose 148
they were made the objects 122
they were made the occasion 104
they were made the subject 1784
they were made the victims 227
they were made to advance 63
they were made to believe 1384
they were made to blossom 43
they were made to confess 106
they were made to conform 235
they were made to contain 123
they were made to declare 44
they were made to embrace 61
they were made to express 48
they were made to function 112
they were made to imitate 57
they were made to include 88
they were made to operate 54
they were made to perform 298
they were made to produce 66
they were made to promise 75
they were made to protect 77
they were made to provide 57
they were made to receive 46
they were made to replace 48
they were made to satisfy 53
they were made to support 120
they were made to swallow 117
they were made to undergo 350
they were made to undress 71
they were made to witness 51
they were made up largely 80
they were making an attempt 124
they were making an example 48
they were making no attempt 139
they were making no mistake 60
they were making the attempt 55
they were making the circuit 55
they were making the decision 146
they were making the greatest 76
they were making the journey 96
they were making the largest 65
they were making the mistake 90
they were making up stories 46
they were meant as signals 40
they were meant to achieve 238
they were meant to address 343
they were meant to attract 46
they were meant to benefit 102
they were meant to capture 47
they were meant to concern 145
they were meant to contain 120
they were meant to control 303
they were meant to correct 83
they were meant to deceive 53
they were meant to destroy 69
they were meant to enhance 68
they were meant to exclude 54
they were meant to explain 184
they were meant to express 887
they were meant to function 183
they were meant to imitate 45
they were meant to impress 126
they were meant to improve 123
they were meant to include 66
they were meant to inspire 59
they were meant to justify 69
they were meant to operate 73
they were meant to perform 105
they were meant to portray 54
they were meant to prevent 136
they were meant to produce 206
they were meant to promote 217
they were meant to protect 745
they were meant to provide 352
they were meant to provoke 49
they were meant to receive 107
they were meant to reflect 55
they were meant to relieve 71
they were meant to replace 404
they were meant to repress 43
they were meant to resolve 52
they were meant to satisfy 102
they were meant to signify 124
they were meant to suggest 70
they were meant to support 334
they were meant to sustain 72
they were more at liberty 49
they were more at variance 86
they were more in control 111
they were more in harmony 115
they were more in private 119
they were more in sympathy 95
they were more the offspring 41
they were more the product 66
they were moving in circles 46
they were moving in together 43
they were moving to florida 74
they were much in advance 96
they were much in request 65
they were nearing the village 133
they were next to useless 145
they were nothing to compare 80
they were once the masters 45
they were once the peculiar 77
they were only the advance 231
they were only the beginning 889
they were only the fancies 69
they were only the natural 100
they were only the outward 170
they were only the prelude 102
they were only the remains 42
they were only the shadows 87
they were only the vanguard 71
they were only the victims 65
they were only to receive 194
they were open to bribery 45
they were open to charges 49
they were open to question 121
they were open to receive 52
they were over the channel 57
they were over the country 84
they were over the furrows 71
they were over the horizon 55
they were paid an average 167
they were paid by results 43
they were paid in advance 401
they were paid in tobacco 63
they were paid or accrued 87
they were paid to protect 184
they were part of america 43
they were part of general 42
they were part of germany 116
they were part of himself 193
they were part of history 130
they were part of society 48
they were paying the penalty 71
they were paying to support 40
they were pent up between 66
they were poor in quality 65
they were poor in worldly 75
they were poor or because 131
they were ready to abandon 663
