table and beating the butt 100
trials are among the most 68
trials are held in open 68
trials are more or less 60
trials are only to test 189
trials are said to have 59
trials are used to test 43
trials can also be used 60
trials that were to come 169
trials you will be able 64
tribe and speak the same 51
tribe and those of other 41
tribe and urge the mind 193
tribe and went to live 45
tribe are among the most 87
tribe are more or less 44
tribe are said to have 357
tribe that used to live 79
tribe was more or less 42
tribe was rich or poor 54
tribe was said to have 109
tribe with whom to take 88
tribe with whom we were 47
trick and line of their 52
trick and made me calm 71
trick can also be done 49
trick can also be used 120
trick for fate to play 74
trick had been so well 42
tried all means to keep 65
tried all means to make 65
tried all three of these 59
tried all ways to find 73
tried and more or less 40
tried and sent to jail 257
tried for days to find 40
tried for half an hour 336
tried for over an hour 131
tried for three or four 78
tried for years in vain 58
tried for years to break 96
tried for years to find 438
tried for years to gain 59
tried for years to give 47
tried for years to have 469
tried for years to help 68
tried for years to keep 120
tried for years to make 377
tried for years to sell 107
tried for years to stop 40
tried for years to teach 93
tried for years to tell 62
tried for years to work 41
tried going back to work 75
tried her best to break 82
tried her best to calm 158
tried her best to come 43
tried her best to draw 48
tried her best to fill 62
tried her best to find 144
tried her best to give 208
tried her best to have 57
tried her best to help 374
tried her best to hide 330
tried her best to hold 169
tried her best to keep 1276
tried her best to live 81
tried her best to look 563
tried her best to make 1159
tried her best to play 64
tried her best to pull 53
tried her best to push 54
tried her best to save 131
tried her best to seem 60
tried her best to show 70
tried her best to speak 55
tried her best to stay 211
tried her best to stop 196
tried her best to take 143
tried her best to talk 87
tried her best to teach 125
tried her best to tell 52
tried her best to think 85
tried her hand at acting 132
tried her hand at baking 238
tried her hand at making 123
tried her hand at many 104
tried her hand at other 54
tried her hand at some 93
tried his best to break 202
tried his best to calm 318
tried his best to clean 107
tried his best to clear 51
tried his best to come 97
tried his best to curb 61
tried his best to deny 40
tried his best to drag 45
tried his best to draw 84
tried his best to edge 55
tried his best to feel 42
tried his best to fill 53
tried his best to find 526
tried his best to free 103
tried his best to gain 109
tried his best to give 535
tried his best to have 280
tried his best to help 688
tried his best to hide 345
tried his best to hold 235
tried his best to join 44
tried his best to keep 2279
tried his best to kill 241
tried his best to learn 127
tried his best to live 208
tried his best to look 812
tried his best to make 2420
tried his best to meet 83
tried his best to move 68
tried his best to pass 47
tried his best to play 126
tried his best to pull 98
tried his best to push 91
tried his best to reach 127
tried his best to ruin 67
tried his best to save 557
tried his best to seem 47
tried his best to sell 78
tried his best to show 209
tried his best to shut 52
tried his best to speak 91
tried his best to stay 287
tried his best to stem 49
tried his best to stop 379
tried his best to take 228
tried his best to talk 240
tried his best to teach 159
tried his best to tell 105
tried his best to think 82
tried his best to throw 61
tried his best to treat 53
tried his best to turn 109
tried his best to walk 40
tried his best to warn 41
tried his best to work 92
tried his hand at acting 637
tried his hand at boxing 68
tried his hand at bringing 45
tried his hand at film 77
tried his hand at gold 229
tried his hand at golf 41
tried his hand at just 43
tried his hand at land 133
tried his hand at making 557
tried his hand at many 1153
tried his hand at mining 583
tried his hand at more 348
tried his hand at most 481
tried his hand at other 394
tried his hand at play 135
tried his hand at some 457
tried his hand at such 264
tried his hand at these 78
tried his hand at three 98
tried his hand at what 199
tried his hand at wood 52
tried his hand in many 47
tried his hand on some 58
tried his luck at gold 83
tried his luck at mining 148
tried its best to find 70
tried its best to help 78
tried its best to hold 40
tried its best to keep 242
tried its best to make 152
tried its best to take 43
tried not even to think 147
tried not only to give 58
tried not only to keep 68
tried not only to make 120
tried not only to show 43
tried not only to tell 44
tried our best to find 174
tried our best to give 175
tried our best to have 44
tried our best to help 180
tried our best to keep 366
tried our best to look 82
tried our best to make 544
tried our best to save 105
tried our best to stay 51
tried our best to stop 45
tried our best to take 48
tried our teeth on many 176
tried out during the last 52
tried out many of these 41
tried out more or less 50
tried out over the years 86
tried out some of these 140
tried real hard to keep 120
tried real hard to make 126
tried that kind of life 125
tried too hard to find 95
tried too hard to help 49
tried too hard to keep 132
tried too hard to look 51
tried too hard to make 542
tried too hard to stop 71
tried too much at once 40
tried too much by poring 45
tried with more or less 2100
tries her best to help 49
tries her best to keep 94
tries her best to make 126
tries his best to find 53
tries his best to give 89
tries his best to help 120
tries his best to hide 42
tries his best to keep 216
tries his best to kill 58
tries his best to live 58
tries his best to look 52
tries his best to make 735
tries his best to save 58
tries his best to take 40
tries his hand at many 44
tries its best to help 90
tries its best to keep 86
tries its best to make 129
tries new ways of dealing 46
tries too hard to make 193
tries too hard to show 41
tripe and pots of beer 51
trips are among the most 43
trips are made on foot 106
trips can also be made 60
trips each month to your 81
trips per unit of time 104
trips that must be made 58
trips that will be made 109
trips you have to make 57
trite that even the most 46
troop and from the other 45
troop that came to meet 41
trots off amid the throng 48
trout are among the most 42
trout can make as high 40
truce for three or four 48
truce was sent in from 50
truce was sent to meet 40
truck and shut the door 415
truck and took it away 54
truck and went to work 62
truck can also be used 69
truck going down the road 49
truck had left the road 41
truck out onto the road 61
truer than what the wise 77
truer than what we call 52
truly and from the heart 151
truly did want to help 45
truly get into the heart 64
truly had nothing to lose 67
truly pay unto the said 477
truly than when he said 105
truly that there is nothing 52
truly this healing is only 55
trunk and leave it there 45
trunk and limb to limb 98
trunk are ready to part 75
trunk that gave it birth 150
trunk was full of gold 192
trunk with just so much 63
trust all will be well 862
trust all will go well 374
trust and faith in their 402
trust and faith in those 42
trust and faith in your 235
trust and hope he will 313
trust and love of their 46
trust and obey in life 1159
trust and obey the lord 202
trust and peace of mind 68
trust and rely on their 142
trust are held by skip 233
trust are said to have 53
trust can also be used 132
trust can find thy ways 47
trust each other as well 116
trust each other in their 91
trust each other so much 130
trust each other to keep 289
trust each other to make 160
trust each other to some 127
trust each other to take 91
trust each other to work 138
trust for help to none 62
trust for once no erring 129
trust for sale of land 1340
trust for those to whom 56
trust has only to make 50
trust her legs to hold 43
trust him till the next 40
trust him when he said 94
trust him when he says 139
trust his brig so deep 90
trust his life in their 150
trust may also be used 131
trust may have to file 196
trust not only in their 92
trust not only the truth 94
trust she will be able 122
trust she will be soon 170
trust that cold or pain 43
trust that even by those 91
trust that even the most 60
trust that none of these 107
trust that none of your 46
trust that some of these 171
trust that some of those 43
trust that some of your 123
trust that there is more 50
trust that there is nothing 523
trust that there is some 236
trust that those at home 45
trust that those to whom 87
trust that those we call 152
trust that what is deep 740
trust that what is said 55
trust that what we have 529
trust that when the time 308
trust that when we come 200
trust that when we meet 105
trust thee from my side 140
trust they have in other 98
trust they have in their 99
trust they will at least 107
trust they will be able 305
trust they will be less 72
trust they will be more 47
trust they will be such 49
trust this will be done 56
trust this will be some 47
trust too much in their 167
trust too much in your 120
trust too much to duke 58
trust too much to luck 110
trust too much to such 116
trust too much to their 1142
trust too much to these 177
trust too much to what 315
trust too much to your 524
trust was held to have 96
trust you have in your 263
trust you just as much 88
trust you know me well 141
trust you will at least 347
trust you will at once 88
trust you will be able 4632
trust you will be glad 123
trust you will be good 424
trust you will be here 63
trust you will be kind 301
trust you will be more 420
trust you will be ready 205
trust you will be there 121
trust you will be very 529
trust you will be well 41
trust you will do nothing 123
trust you will do well 119
trust you will do what 117
trust you will do your 193
trust you will so keep 86
truths and what in those 158
truths are from the lord 152
truths are more or less 98
truths are none the less 474
truths set forth in these 42
truths that have no need 50
tubes are kept at room 83
tubes are left at room 71
tubes are made of hard 130
tubes are made of iron 42
tubes are made to pass 44
tubes are more or less 448
tubes are used in many 55
tubes are used in push 106
tubes are used in some 73
tubes are used to make 51
tubes can also be used 505
tubes lying side by side 92
tubes may also be used 358
tubes that will be used 46
tubes with more or less 40
tumor may reach the size 68
tumor may vary in size 98
tumor was seen in male 328
tunes our harp of life 47
tunes that made the foot 93
tunes yet heard in hall 78
tunic and threw it over 41
turning and leaving the room 404
turning any part of your 71
turning her back in great 56
turning her back on life 42
turning her back on such 57
turning her back on what 88
turning her back to face 132
turning her body to face 66
turning her face to kiss 44
turning her face to look 99
turning her face to meet 55
turning her hair to gold 125
turning her over to losing 43
turning his back on life 253
turning his back on most 48
turning his back on some 45
turning his back on such 60
turning his back on their 175
turning his back on these 178
turning his back on those 162
turning his back on what 555
turning his back to dick 42
turning his body to face 75
turning his eyes or leaving 52
turning his eyes to look 63
turning his face to hers 221
turning his face to look 69
turning his hand to many 150
turning his hand to other 56
turning his mind to other 106
turning its back on such 43
turning its back on these 53
turning its back on those 63
turning its back on what 151
turning its back on wolf 244
turning its tail in upon 191
turning off from the great 64
turning off from the high 113
turning off from the main 257
turning off from the road 231
turning one into the other 126
turning one upon the other 58
turning out four or five 82
turning out into the snow 107
turning out more or less 236
turning out some of their 52
turning out three or four 106
turning out well at last 122
turning that came to hand 76
turning them back if there 62
turning them back to their 93
turning them into so many 46
turning them into the most 197
turning them into the soil 43
turning them over in their 100
turning them over in your 50
turning them over on their 117
turning them over to find 46
turning them over to look 76
turning them over to other 77
turning them over to some 52
turning them over to their 292
turning them over to your 55
turning them three or four 44
turning things over in their 71
turning things over in your 67
turning you over my knee 44
turns and runs the other 46
turns and size of wire 85
turns east along the north 42
turns god into an idol 81
turns going down to pray 63
turns her back on those 110
turns his back on life 171
turns his back on love 51
turns his back on mere 42
turns his back on such 77
turns his back on these 128
turns his back on those 120
turns his back on what 340
turns his eyes to mine 56
turns his face to hers 43
turns his love to hate 49
turns his mind to other 81
turns his mind to some 59
turns his thumb up fast 43
turns its back on life 135
turns its back on such 46
turns its back on these 259
turns its back on those 72
turns its back on what 175
turns now unto the other 355
turns now upon the form 179
turns off from the main 437
turns off from the road 80
turns one into the other 54
turns out also to have 321
turns out half as good 71
turns out only to have 64
turns out there is more 45
turns out there is nothing 59
turns per inch of length 399
turns per pole at full 360
turns per unit of length 751
turns per unit of time 103
turns that made me love 45
turns that must be made 58
turns them into so many 45
turns them into the most 40
tusks are said to have 65
tutor for three or four 40
twice and came to rest 76
twice and kiss me once 103
twice but three or four 41
twice for half an hour 116
twice its bulk of pure 41
twice its length of pain 60
twice per week or more 153
twice ten years of good 51
twice that from the other 54
twice that length of time 827
twice that much or more 40
twice this length of time 228
twigs and bits of bark 113
twigs and bits of wood 121
twigs and glue or string 49
twigs are used as tooth 93
twigs for three or four 40
twigs that line the iron 51
twins are said to have 87
twins sat side by side 69
twins who died at birth 92
twins who have the same 145
twist and turn in their 462
twist and turn in your 44
twist and turn of their 152
twist and turn of your 69
twist and turn on their 145
twist and turn so much 69
twist and turn the body 44
twist and turn to find 53
twist and turn to make 43
twist her arms to hurt 78
twist per unit of length 569
types and some of their 225
types and some of these 45
types and uses of such 47
types and ways of life 55
types are among the best 49
types are among the most 395
types are hard to find 52
types are more or less 1492
types are much the same 100
types are said to have 184
types are used in many 93
types are used in some 59
types are used to make 114
types can also be made 50
types can also be seen 91
types can also be used 616
types can have the same 89
types can only be made 48
types can only be used 87
types can speak or poets 57
types may also be seen 64
types may also be used 318
types may have the same 158
types that have the same 164
types that must be used 41
types that seem to have 113
types that will be used 307
types who seem to have 48
types with more or less 165
types you want to kill 44
