tea and sugar and tobacco 111
to his people for support 41
to his place and dignity 54
to his place and fastening 47
to his place and function 49
to his place and resumed 68
to his power and ability 78
to his power and ambition 114
to his power and control 54
to his power and dignity 116
to his power and fortune 94
to his power and majesty 103
to his power and pleasure 44
to his power and position 122
to his power and success 51
to his power that liberty 167
to his pride and ambition 206
to his pride and courage 79
to his pride and dignity 108
to his queen and country 893
to his quiet and studious 49
to his right and entered 47
to his right and grabbed 57
to his right and noticed 144
to his right and pointed 61
to his right and spotted 60
to his right and started 146
to his right and stopped 75
to his right and watched 78
to his royal and imperial 58
to his shirt and drawers 291
to his sides and laughed 46
to his sides and stepped 99
to his skill and ability 272
to his skill and bravery 71
to his skill and courage 224
to his skill and ingenuity 126
to his skill and success 67
to his social and natural 110
to his staff and friends 44
to his state and country 634
to his store was greeted 46
to his story its peculiar 42
to his studio and painted 96
to his study and brought 69
to his study and settled 94
to his style and manners 56
to his table and chamber 106
to his table and offered 45
to his table and ordered 57
to his table and resumes 124
to his table and started 43
to his taste and ability 182
to his taste and talents 98
to his taste for letters 52
to his teaching and example 211
to his teaching and research 447
to his thirst for vengeance 105
to his throne and dynasty 93
to his title and estates 1029
to his title and fortune 85
to his title and reissue 294
to his trade and effects 66
to his tried and trusted 52
to his truck and brought 79
to his truck and climbed 104
to his truck and grabbed 48
to his truck and started 82
to his trunk and brought 43
to his trust and secrecy 201
to his tutor for society 66
to his uncle and cousins 77
to his uncle and guardian 88
to his uncle and himself 61
to his views and motives 46
to his views and opinions 159
to his views with respect 68
to his voice and gesture 65
to his wagon and brought 47
to his wants and comfort 86
to his wants and desires 203
to his whims and desires 133
to his whims and fancies 732
to his widow and orphans 286
to his woman and ordered 46
to his woods and paintings 116
to his words and example 56
to his words and observe 44
to his words with respect 63
to his works and according 54
to his writing and research 42
to how males and females 89
to how people are managed 41
to how people use language 56
to its beauty and comfort 55
to its beauty and utility 79
to its books and records 775
to its bosom and fondled 106
to its class and service 82
to its cloud this lightning 116
to its color and texture 41
to its depths and altered 40
to its doors and windows 55
to its earnings and profits 220
to its final and glorious 58
to its final and logical 49
to its final and perfect 46
to its floor and permits 61
to its force and violence 131
to its genus and species 140
to its glory and freedom 40
to its growth and comfort 849
to its growth and success 129
to its growth and welfare 72
to its honor and dignity 43
to its honor and welfare 43
to its inner and imperial 194
to its limit and prepare 71
to its local and national 54
to its local and regional 60
to its medial and lateral 42
to its moral and material 194
to its motion for summary 70
to its needs and demands 74
to its needs and desires 526
to its place and function 170
to its place and purpose 182
to its plain and natural 44
to its ports for vessels 83
to its power and control 95
to its power and dignity 97
to its power and numbers 67
to its power and position 44
to its rites and symbols 60
to its rules and customs 48
to its rules with respect 94
to its scope and content 120
to its scope and purpose 127
to its shape and position 138
to its sides had trusted 97
to its social and natural 52
to its style and content 63
to its style and language 45
to its teaching and research 97
to its thirst for liberty 49
to its thirst for vengeance 97
to its times and manners 41
to its usual and natural 46
to its vague and wandering 55
to its value and utility 41
to its wants and demands 70
to its whims and fancies 130
to its women than america 112
to its wrongs and horrors 108
to jay cooke and company 166
to ken where his friends 56
to key words and phrases 249
to kings james and charles 49
to lay about him lustily 73
to lay aside all anxiety 67
to lay aside all concern 46
to lay aside all jealousy 110
to lay aside all mystery 44
to lay aside all private 418
to lay aside all reliance 108
to lay aside all reserve 66
to lay aside all respect 47
to lay aside all secular 46
to lay aside all selfish 118
to lay aside all thoughts 2398
to lay aside all warlike 89
to lay aside all worldly 125
to lay aside her mystery 56
to lay aside her vengeance 43
to lay aside his ambition 41
to lay aside his dignity 145
to lay aside his distant 59
to lay aside his hostile 41
to lay aside his imperial 88
to lay aside his official 96
to lay aside his peaceful 145
to lay aside his poetical 40
to lay aside his private 64
to lay aside his project 68
to lay aside his purpose 48
to lay aside his reserve 127
to lay aside his secular 46
to lay aside his studies 81
to lay aside his thoughts 114
to lay aside his trapper 93
to lay aside his trumpet 45
to lay aside his uniform 161
to lay aside this project 48
to lay aside this reserve 45
to lay plans for effecting 53
to lay plans for returning 43
to lay taxes and imposts 301
to lay waste and destroy 562
to lay waste and plunder 320
to lay waste his country 44
to lay waste his enemies 62
to lay waste our country 156
to lay waste that country 43
to lay waste this pleasant 87
to lead quiet and peaceable 338
to let facts and figures 116
to let loose his natural 45
to lie about her husband 51
to lie bound with fetters 79
to lie still and pretend 60
to lie still for several 80
to long poles and carried 49
to mean anything and everything 491
to men burning with vengeance 50
to men older than himself 119
to men under his command 87
to new guinea and northern 147
to new haven and entered 138
to new needs and demands 219
to new pests and diseases 60
to new spain with sanguine 56
to new state and federal 59
to new words and phrases 133
to oil lamps and candles 40
to old banks and rattles 58
to old forms and customs 50
to old truths and harmony 65
to old words and phrases 42
to one given and unvarying 87
to one group and withheld 44
to one joule per coulomb 91
to one nation and withhold 45
to one older than herself 43
to one older than himself 53
to one party and refused 43
to one party may qualify 41
to one pound ten shillings 233
to one pound two shillings 48
to one weaker than himself 140
to one which was perhaps 58
to our cause and country 197
to our crown and dignity 119
to our doors and windows 59
to our dreams and desires 54
to our dress and fashions 45
to our growth and success 53
to our happy and glorious 42
to our hearts and spirits 77
to our hills and valleys 55
to our homes and friends 130
to our homes and offices 104
to our homes and schools 41
to our hopes and desires 207
to our house and brought 119
to our house and invited 42
to our house and knocked 76
to our house and offered 46
to our house and started 49
to our human and natural 40
to our lines are assured 69
to our local and national 52
to our lords and masters 53
to our meeting had pierced 40
to our minds and spirits 69
to our moral and aesthetic 79
to our moral and material 173
to our nation and country 42
to our nation and language 53
to our nation and religion 148
to our needs and demands 50
to our needs and desires 1214
to our people and country 134
to our people and relates 103
to our proud and selfish 53
to our queen and country 102
to our sense and faculty 58
to our sense for conduct 275
to our sight and objects 45
to our social and natural 49
to our soils and climate 46
to our souls and spirits 70
to our sport that carried 42
to our state and country 92
to our state and federal 181
to our state and national 136
to our table and greeted 68
to our table and ordered 67
to our table and started 79
to our taste than descent 42
to our teaching and research 90
to our trade with foreign 61
to our views and opinions 73
to our views with respect 56
to our wants and desires 231
to our whims and fancies 95
to our wives and friends 88
to our words and thoughts 56
to our works but according 199
to pay about one hundred 105
to pay about six shillings 68
to pay after you started 90
to pay bills and balance 43
to pay bills and provide 41
to pay bonds now payable 43
to pay child and spousal 44
to pay close and careful 43
to pay costs and charges 99
to pay costs and damages 1054
to pay costs not covered 46
to pay dearly for everything 43
to pay debts and funeral 796
to pay debts and provide 285
to pay debts and support 117
to pay every man according 52
to pay extra for quality 169
to pay fines and damages 69
to pay fixed and receive 128
to pay honor and respect 46
to pay labor and material 215
to pay large and unusual 43
to pay nearly two millions 42
to pay rents and profits 68
to pay state and federal 283
to pay taxes and charges 66
to pay taxes and customs 49
to pay taxes and furnish 112
to pay taxes and perform 243
to pay taxes and provide 176
to pay taxes and recalls 47
to pay taxes and repairs 57
to pay taxes and satisfy 40
to pay taxes and support 173
to pay taxes and tribute 115
to pay taxes for schools 127
to pay taxes for several 66
to pay taxes for support 143
to pay taxes that support 64
to pay tithes and offerings 74
to pay wages and pensions 92
to pay wages and provide 93
to put anything and everything 166
to put aside all question 40
to put aside all thoughts 347
to put aside all worldly 48
to put aside any thoughts 71
to put aside her trappings 65
to put aside her worries 53
to put aside his private 75
to put aside his worries 47
to put aside this subject 46
to put doors and windows 65
to put labor and capital 43
to put under his command 50
to put under its control 62
to put words and phrases 73
to read about and discuss 309
to read about its history 42
to read about this subject 105
to read after his marriage 53
to read aloud and discuss 284
to read aloud and explain 81
to read anything and everything 544
to read books and discuss 45
to read books and stories 60
to read books for pleasure 141
to read easily and quickly 42
to read hegel and emerson 55
to read poetry and discuss 47
to real danger and occurring 46
to real merit and rational 106
to real rather than nominal 67
to red cloud and spotted 142
to run about two hundred 88
to run after her husband 55
to run again for congress 279
to run large and complex 43
to run under our counter 143
to run waste for fifteen 52
to san diego and tijuana 78
to san diego for repairs 42
to say about all aspects 47
to say about any subject 207
to say about her husband 339
to say about her marriage 96
to say about her parents 40
to say about him because 41
to say about his behavior 49
to say about his beloved 83
to say about his conduct 76
to say about his country 117
to say about his decision 96
to say about his friends 59
to say about his journey 52
to say about his marriage 45
to say about his parents 99
to say about his position 44
to say about his present 40
to say about his private 63
to say about his problem 92
to say about his product 43
to say about his subject 417
to say about how society 43
to say about its content 91
to say about its darkest 95
to say about its history 47
to say about its origins 44
to say about its relation 41
to say about its subject 136
to say about our country 58
to say about our current 59
to say about our national 52
to say about our present 262
to say about our problem 42
to say about our society 50
to say about our subject 137
to say about that because 107
to say about that country 59
to say about that problem 45
to say about that question 98
to say about that shortly 56
to say about that subject 584
to say about them because 161
to say about this because 149
to say about this chapter 44
to say about this concept 189
to say about this convict 55
to say about this country 136
to say about this decision 145
to say about this dilemma 52
to say about this episode 90
to say about this example 90
to say about this general 87
to say about this marriage 68
to say about this passage 225
to say about this peculiar 49
to say about this picture 99
to say about this problem 942
to say about this process 304
to say about this program 60
to say about this project 73
to say about this question 702
to say about this relation 60
to say about this shortly 346
to say about this subject 2750
to say anything and everything 343
to say anything bad against 42
to say anything for certain 190
to say anything for himself 52
to say anything for several 56
to say anything that sounded 65
to say anything with respect 59
to say hello and exchange 124
to say hello and goodbye 886
to say hello and welcome 366
to say rather than because 47
to say rather than listening 42
to say strong things against 56
to say thanks and goodbye 75
to say thanks for everything 167
to say vases and goblets 83
to say where one species 107
to say which this occasion 45
to say which was greatest 62
to say worse than weakness 56
to seal doors and windows 49
to seal vision and prophet 71
to seat about two hundred 54
to see about her husband 40
to see about his affairs 47
to see about his effects 40
to see about one hundred 56
to see about our harness 107
to see about our luggage 77
to see about two hundred 77
to see above one hundred 65
to see after her husband 47
to see after his affairs 76
to see after his effects 54
to see again his beloved 74
to see again his country 40
to see again his friends 40
to see anything and everything 266
to see anything but shadows 46
to see bending its figured 46
to see birds and animals 80
to see books and atlases 78
to see dimly and blindly 82
to see every one obliged 67
to see jesus and lazarus 116
to see jesus for himself 62
to see large and opulent 92
to see males and females 60
to see nearly two hundred 43
to see people and objects 49
to see people get excited 41
to see people with helmets 98
to see right and justice 97
to see round its subject 122
to see signs and wonders 498
to see trees and flowers 40
to see where her husband 134
to see where her parents 47
to see where his friends 49
to see where she pointed 45
to see where they overlap 61
to see where this process 51
to see which can produce 67
to see which one belonged 87
to see which one matches 118
to see which was stronger 46
to see which was tallest 207
to see which way fortune 40
to set about his journey 49
to set apart and observe 422
to set apart and reserve 250
to set aside all foolish 84
to set aside all previous 61
to set aside all thoughts 63
to set aside all worldly 44
to set aside and declare 104
to set aside and nullify 57
to set aside and protect 142
to set aside and recover 46
to set aside and reserve 90
to set aside any decision 55
to set aside any verdict 57
to set aside for himself 60
to set aside her husband 49
to set aside her worries 47
to set aside his decision 55
to set aside his election 131
to set aside his previous 41
to set aside his private 60
to set aside his sisters 64
to set aside its decision 105
to set aside one hundred 78
to set aside one thousand 51
to set aside ten minutes 82
to set aside ten percent 62
to set aside that decision 60
to set aside that verdict 157
to set aside this decision 48
to set aside this election 54
to set aside this question 46
to set aside this verdict 393
to set aside two hundred 69
to set daily and nightly 47
to set fully and steadily 59
to set goals and achieve 323
to set goals and develop 335
to set goals and monitor 296
to set goals and provide 67
to set goals and targets 135
to set goals for herself 83
to set goals for himself 268
to set goals for improving 99
to set goals for increasing 48
to set goals for oneself 136
to set goals that reflect 50
to set goals that require 41
to set rates and charges 41
to set rules and enforce 65
to set rules for hindering 48
to set traps for rabbits 73
to set traps for rosanna 48
to set trees that require 49
to sir henry lee himself 56
to sir james with pleasure 99
to sit erect and support 54
to sit still and observe 88
to sit still and pretend 50
to sit still and quietly 86
to sit still and receive 79
to sit still and reflect 147
to sit still and reserve 61
to sit still and uncover 59
to sit still for fifteen 52
to sit still for several 88
to six hours for arduous 55
to six months and winters 65
to six times its present 57
to six weeks are usually 41
to sue unions for damages 124
to tax earnings and profits 87
to tax under this article 111
to tax under this chapter 146
to tear apart and destroy 73
to ten cents per hundred 169
to ten parts per thousand 42
to ten times its capital 80
to ten times its current 44
to ten times its natural 58
to ten times its present 281
to ten times its previous 53
to that brave and faithful 50
to that class who believe 44
to that empty and foolish 93
to that first and greatest 55
to that first and primary 63
to that first and supreme 163
to that godly and uniform 48
to that hairy and obscene 53
to that happy area tribute 48
to that large and increasing 124
to that noble and peaceful 48
to that paper for details 104
to that period with delight 83
to that quiet and distant 53
to that rough and repulsing 63
to that small and superior 42
to that strong and imperial 44
to that taken for granted 60
to that which can produce 59
to that which god himself 121
to that which had appeared 178
to that which had belonged 89
to that which had brought 404
to that which had carried 173
to that which had elapsed 75
to that which had emerged 92
to that which had evolved 67
to that which had existed 1498
to that which had greeted 290
to that which had hitherto 462
to that which had induced 93
to that which has appeared 93
to that which has brought 195
to that which has elapsed 252
to that which has emerged 93
to that which has entered 52
to that which has evolved 76
to that which has existed 357
to that which has hitherto 535
to that which her husband 100
to that which his majesty 45
to that which lay between 58
to that which long reigned 60
to that which may explain 50
to that which now appeared 77
to that which now obtains 240
to that which our sidereal 60
to that which she chooses 60
to that which she endured 56
to that which she enjoyed 63
to that which she herself 91
to that which sir francis 58
to that which then existed 57
to that which they adopted 72
to that which they approve 59
to that which they believe 189
to that which they brought 43
to that which they contain 105
to that which they derived 124
to that which they desired 72
to that which they enjoyed 296
to that which they exhibit 124
to that which they express 75
to that which they perform 44
to that which they possess 182
to that which they present 72
to that which they produce 126
to that which they profess 142
to that which they receive 240
to that which they signify 183
to that which they suggest 42
to that which they support 96
to that which was adopted 402
to that which was applied 162
to that which was assumed 151
to that which was brought 181
to that which was carried 205
to that which was current 109
to that which was derived 66
to that which was desired 112
to that which was enacted 70
to that which was enjoyed 62
to that which was erected 47
to that which was evolved 76
to that which was exacted 93
to that which was exerted 83
to that which was familiar 125
to that which was finally 69
to that which was granted 66
to that which was happening 79
to that which was imposed 96
to that which was noticed 71
to that which was occurring 80
to that which was offered 230
to that which was opposed 312
to that which was outside 43
to that which was perhaps 56
to that which was planned 64
to that which was present 330
to that which was pursued 130
to that which was recited 81
to that which was removed 75
to that which was revealed 106
to that which was visible 82
to that which was written 295
to that which was wrought 83
to that which you believe 55
to that which you fancied 51
to them after long absence 44
to them after that article 43
to them after they arrived 126
to them again with dignity 73
to them alone and unarmed 50
to them amity and concord 55
to them either read falsely 56
to them fully and frankly 44
to them laden with tobacco 126
to them rather than because 47
to them under this article 152
to them vices and virtues 49
to them which has hitherto 46
to them which they deserve 77
to things grand and sublime 45
to things rather than persons 79
to things which are capable 40
to things which are eternal 42
to things which are outside 228
to things which lie outside 192
to this basic law affecting 68
to this class are usually 63
to this coast and country 79
to this court for decision 292
to this court for revision 45
to this court was granted 144
to this cruel and inhuman 61
to this event that richard 50
to this false and foolish 109
to this first and greatest 78
to this first and highest 52
to this frail and unquiet 40
to this frank and sincere 47
to this fresh and unchanging 50
to this genus and species 110
to this grand and glorious 66
to this group are usually 45
to this house and knocked 47
to this house are brought 42
to this house are private 45
to this house for adoption 43
to this house was refused 124
to this issue and discuss 73
to this large and complex 60
to this large and diverse 69
to this novel has appeared 49
to this order are revoked 49
to this paper for details 88
to this place and partake 85
to this place and settled 51
to this place and vocation 66
to this place for several 86
to this place for vessels 56
to this point and discuss 58
to this point are correct 55
to this point are largely 55
to this point are usually 44
to this point for vessels 46
to this point had carried 54
to this point has assumed 874
to this point has brought 80
to this point has covered 68
to this point has focused 1694
to this point has ignored 92
to this point has implied 80
to this point has largely 77
to this point has related 89
to this point has revealed 103
to this point may suffice 81
to this point our concern 79
to this point this chapter 160
to this point was carried 42
to this point was written 65
to this point with respect 83
to this shame and trouble 46
to this state and located 77
to this state and settled 192
to this study for several 87
to this title with respect 58
to this topic and discuss 58
to this treaty and related 325
to this trust was repeated 259
to try again and succeed 56
to try anything and everything 685
to try anything new because 85
to try anything that offered 50
to try anything you suggest 40
to try drugs and alcohol 50
to try suits not exceeding 67
to try which was hardest 40
to try writing one herself 67
to two hours and fifteen 63
to two parts per thousand 42
to two poles and carried 41
to use about our marriage 113
to use anything and everything 122
to use books and library 45
to use crude and summary 57
to use drugs and alcohol 1154
to use facts and figures 101
to use finds his greatest 50
to use force and firearms 181
to use force and violence 918
to use fraud and violence 48
to use human and material 57
to use labor and capital 85
to use legal and illegal 42
to use local and national 48
to use opium and alcohol 130
to use others for selfish 44
to use paper and pencils 56
to use picks and shovels 62
to use power and control 121
to use power for private 51
to use signs and symbols 182
to use space for peaceful 61
to use state and federal 105
to use strong arm tactics 40
to use terms and phrases 43
to use threats and violence 50
to use valid and reliable 70
to use words and connect 49
to use words and language 271
to use words and numbers 64
to use words and phrases 1949
to use words and symbols 144
to use words that express 112
to use words that reflect 44
to use words that suggest 69
to using drugs and alcohol 90
to using words and phrases 45
to wear white for herself 46
to web pages that contain 152
to web sites and content 41
to web sites that contain 165
to web sites that provide 322
to win favor and support 90
to win favor for himself 54
to win glory for himself 384
to win honor for himself 74
to win power for himself 143
to win votes for himself 42
to you about her husband 78
to you about his affairs 64
to you about our affairs 42
to you about our marriage 100
to you about this anymore 44
to you about this because 388
to you about this exchange 114
to you about this himself 42
to you about this problem 87
to you about this project 102
to you about this service 57
to you about this subject 301
to you appear too pointed 41
to you right now because 120
to you shall bear against 48
to you since you arrived 121
to you since you started 67
to you under this license 76
to you until you receive 58
to you while being present 80
