the abbot call together the 43
the people from returning to 132
the people from reverting to 66
the people from slavery in 148
the people from slavery to 69
the people from supplying the 50
the people full control of 78
the people have adapted to 52
the people have adopted the 211
the people have against an 43
the people have against the 61
the people have arrived at 106
the people have assumed the 42
the people have control of 83
the people have decided in 85
the people have decided on 44
the people have decided to 256
the people have devised to 273
the people have ejected the 78
the people have elected me 48
the people have elected to 133
the people have enjoyed the 107
the people have entered the 63
the people have freedom of 55
the people have freedom to 77
the people have gathered in 150
the people have gathered to 63
the people have granted to 91
the people have imbibed the 44
the people have imposed on 80
the people have liberty to 61
the people have managed to 140
the people have nowhere to 102
the people have occasion to 47
the people have porches at 85
the people have rallied to 59
the people have realized the 54
the people have refused to 359
the people have reposed in 196
the people have retired to 69
the people have secured the 45
the people have settled in 89
the people have started to 100
the people have yielded to 46
the people into accepting the 113
the people into believing in 71
the people into classes or 47
the people into support of 46
the people least capable of 74
the people live according to 85
the people live chiefly on 111
the people live largely on 49
the people live outside of 63
the people live outside the 93
the people live seemingly as 53
the people live together in 127
the people live together on 41
the people living between the 286
the people living closest to 87
the people living outside of 90
the people living outside the 308
the people living together in 153
the people look forward to 214
the people lost control of 64
the people made offerings at 56
the people made offerings to 50
the people make against it 63
the people make believe to 50
the people make offerings to 44
the people meet together in 41
the people meet together on 42
the people meet together to 69
the people more capable of 85
the people more closely in 49
the people more closely to 132
the people more willingly to 49
the people most capable of 216
the people most deserving of 46
the people most devoted to 82
the people most exposed to 87
the people most hostile to 65
the people most opposed to 105
the people most subject to 44
the people much censure of 57
the people must believe in 105
the people must conform to 85
the people must consent to 119
the people must control the 81
the people must furnish the 131
the people must prevail in 82
the people must support the 90
the people once allowed to 91
the people once unknown to 42
the people only because he 50
the people only because it 62
the people only insofar as 54
the people only laughed at 228
the people over against the 105
the people paid tribute to 43
the people rise against the 185
the people rising against the 50
the people rose against it 79
the people rose against the 1329
the people seem superior to 52
the people take pleasure in 56
the people there against the 50
the people there appeared to 48
the people there belonged to 51
the people there present in 54
the people there present to 63
the people there refused to 149
the people took control of 72
the people took measures to 44
the people took offense at 44
the people took pleasure in 164
the people took shelter in 41
the people turn against the 58
the people vote against the 41
the people wage against the 55
the people were accused of 73
the people were adverse to 89
the people were advised to 274
the people were against it 259
the people were against the 464
the people were against us 48
the people were alarmed at 115
the people were alarmed by 153
the people were alarmed on 50
the people were allowed no 105
the people were allowed the 121
the people were allowed to 3425
the people were annoyed by 65
the people were appealed to 168
the people were aroused by 174
the people were aroused to 361
the people were arranged in 84
the people were arrived at 42
the people were ashamed of 78
the people were ashamed to 66
the people were assumed to 55
the people were assured by 44
the people were assured of 219
the people were awakening to 68
the people were beginning to 3658
the people were blinded by 68
the people were brought by 49
the people were brought in 119
the people were brought so 44
the people were brought to 597
the people were brought up 114
the people were capable of 891
the people were careful to 95
the people were carried on 107
the people were carried to 66
the people were charged by 43
the people were charged to 56
the people were clamoring to 55
the people were classed as 57
the people were content to 650
the people were counted as 51
the people were crowded in 256
the people were crushed by 135
the people were dazzled by 95
the people were defending the 53
the people were deluded by 101
the people were demanding the 77
the people were desired to 127
the people were devoted to 630
the people were divided as 147
the people were divided by 178
the people were divided in 511
the people were divided on 104
the people were divided up 74
the people were dressed in 1253
the people were drowned by 45
the people were drowned in 53
the people were elected by 121
the people were enabled to 605
the people were enraged at 67
the people were enraged by 46
the people were excited by 228
the people were excited in 82
the people were excited to 298
the people were expecting the 127
the people were expecting to 79
the people were exposed by 70
the people were exposed to 541
the people were faithful to 139
the people were familiar to 52
the people were farmers or 50
the people were following the 67
the people were friends of 71
the people were gathered at 156
the people were gathered in 1304
the people were gathered on 53
the people were gathered to 222
the people were granted the 125
the people were gripped by 66
the people were grouped in 98
the people were heartily in 71
the people were hostile to 432
the people were incited by 47
the people were incited to 178
the people were induced by 44
the people were induced to 736
the people were indulging in 112
the people were invaded by 79
the people were invited by 60
the people were invited to 1367
the people were largely of 65
the people were limited to 104
the people were listening to 389
the people were located in 45
the people were masters of 135
the people were members of 286
the people were natives of 48
the people were obliged by 43
the people were obliged to 3726
the people were observing the 47
the people were offered the 44
the people were opposed to 2315
the people were ordered by 91
the people were ordered to 1249
the people were outside the 97
the people were perishing in 43
the people were plagued by 61
the people were preparing to 586
the people were present at 117
the people were present in 52
the people were quieted by 72
the people were rallied to 74
the people were receiving the 67
the people were reduced by 95
the people were reduced in 46
the people were reduced to 2139
the people were rejoicing at 42
the people were rejoicing in 100
the people were related to 95
the people were removed to 102
the people were resisting the 42
the people were resorting to 40
the people were returning to 189
the people were rounded up 52
the people were settled in 283
the people were shocked at 90
the people were shocked by 114
the people were shocked to 90
the people were similar to 71
the people were sincere in 49
the people were skilled in 46
the people were steeped in 155
the people were stirred by 127
the people were stirred to 172
the people were stirred up 300
the people were strongly in 98
the people were stunned by 96
the people were subject to 677
the people were suffering in 65
the people were suffering the 80
the people were superior to 92
the people were tempted by 65
the people were tempted to 162
the people were threatening to 59
the people were touched by 63
the people were trained in 137
the people were trained to 278
the people were trapped in 41
the people were unaware of 215
the people were unknown as 47
the people were unknown to 94
the people were unmoved by 54
the people were unwilling to 1414
the people were unworthy of 54
the people were victims of 96
the people were visited by 55
the people were wandering in 49
the people were wrapped in 49
the people were wrought up 289
the people what belonged to 40
the people will advance in 57
the people will approve it 97
the people will approve of 64
the people will believe in 103
the people will believe it 112
the people will consent to 184
the people will control the 51
the people will embrace the 45
the people will finally be 43
the people will plunder the 84
the people will prattle of 86
the people will proceed to 54
the people will receive the 145
the people will rejoice in 62
the people will respond to 273
the people will succeed in 43
the people will support it 86
the people will support the 304
the people will support us 62
the people will sustain the 68
the people will triumph in 57
the people will welcome the 41
the people will worship the 48
the people work together in 87
the people work together to 87
the period bears witness to 71
the period from abraham to 268
the period from beginning of 54
the period from chaucer to 88
the period from fifteen to 141
the period from flowering to 173
the period from harvest to 56
the period from infancy to 433
the period from jackson to 52
the period from january of 61
the period from january to 4709
the period from october of 53
the period from october to 1518
the period from puberty to 219
the period from receipt of 42
the period from richard ii 94
the period from romulus to 60
the period from roughly the 190
the period from sixteen to 79
the period from solomon to 70
the period from sunrise to 415
the period from thirteen to 59
the period here alluded to 481
the period here written of 81
the period just alluded to 180
the period just following the 628
the period just preceding it 74
the period just preceding the 2603
the period just previous to 328
the period next following the 73
the period next preceding the 42
the period ranging between the 59
the period were beginning to 78
the period were capable of 94
the period were devoted to 76
the period were limited to 42
the period were members of 44
the period were reduced to 56
the period were related to 44
the period were subject to 53
the period were written by 148
the period were written in 104
the period when according to 43
the period when germany is 135
the period when history is 52
the period when language is 59
the period when marriage is 61
the period when members of 78
the period when millions of 52
the period when reserve is 50
the period will suffice to 52
the petty cash account in 171
the petty cash account is 334
the petty wars between the 78
the phase angle according to 67
the phase angle between it 49
the phase angle between the 8330
the phase angle depends on 65
the phase here alluded to 80
the phase rule reduces to 46
the phone booth allowed the 58
the phone booth outside the 258
the phone hard against my 57
the phone just because it 59
the piece from beginning to 206
the piece just alluded to 43
the pilot lost control of 154
the pilot went forward to 102
the pilot will attempt to 45
the pines were beginning to 58
the pitch angle between the 50
the place best adapted to 159
the place here alluded to 43
the place just outside the 52
the place just vacated by 291
the place most exposed to 48
the place over against the 283
the place were allowed to 62
the place were carried on 47
the place were covered by 66
the place were invited to 48
the place were obliged to 42
the place were secured to 58
the plain blue uniform of 44
the plain just outside the 97
the plain over against the 146
the plain were beginning to 40
the plane angle between the 104
the plane free surface of 45
the plane from chicago to 44
the plane side towards the 62
the plane tree outside the 49
the plane wave solution of 64
the plane wave traveling in 43
the plane will contain the 53
the plans were allowed to 45
the plans were altered to 46
the plans were brought to 42
the plans were revised to 45
the plans were subject to 70
the plant also affects the 49
the plant food content of 86
the plant food removed by 100
the plant must operate at 43
the plant sits astride an 160
the plant were allowed to 61
the plant were covered by 49
the plant were exposed to 98
the plant were located in 76
the plant were operating at 44
the plant when exposed to 44
the plant will consist of 103
the plant will operate at 126
the plant will respond to 55
the plant will survive the 42
the plate tank circuit is 229
the plate tank circuit of 143
the plate were allowed to 43
the plate will increase the 41
the plays were printed in 48
the plays were written as 75
the plays were written at 62
the plays were written by 603
the plays were written in 314
the plays were written to 194
the plaza just outside the 47
the pleasing hope allayed the 103
the plots were located in 53
the plumb line crosses the 49
the poetry book society in 54
the poetry most natural to 61
the point also applies to 100
the point four program as 107
the point four program in 398
the point four program is 80
the point four program of 400
the point four program to 156
the point giving occasion to 52
the point here alluded to 42
the point here because it 53
the point just alluded to 44
the point just outside the 98
the point just touches the 161
the point lies between the 88
the point lies outside of 41
the point lies outside the 297
the point more quickly if 53
the point most desired by 59
the point most exposed to 103
the point must satisfy the 52
the point when applied to 134
the polar angle between the 307
the polar caps consist of 83
the poles rose against the 96
the poles were allowed to 184
the poles were applied to 50
the poles were beginning to 73
the poles were capable of 63
the poles were obliged to 139
the poles were opposed to 47
the poles were preparing to 65
the poles were unwilling to 77
the popes from avignon to 149
the popes have studied to 59
the popes must chiefly be 71
the popes were elected by 42
the popes were enabled to 172
the popes were obliged to 207
the popes were tempted to 62
the porch just outside the 208
the ports were ordered to 66
the posts from detroit to 90
the pouring rain outside the 86
the power acts between the 62
the power cord plugged in 59
the power flow between the 111
the power flux density at 177
the power flux density in 64
the power flux density is 60
the power flux density of 92
the power game between the 115
the power lies between the 53
the power line between the 64
the power line require the 76
the power most capable of 76
the power once enjoyed by 59
the power once wielded by 150
the power over schools is 70
the power play between the 202
the power ratio between the 320
the press from reporting on 118
the press from reporting or 108
the press from reporting the 232
the press means freedom of 92
the press means freedom to 80
the press more deserving of 53
the press were allowed to 225
the press were beginning to 110
the press were devoted to 41
the press were hostile to 44
the press were invited to 269
the press were present at 47
the press were subject to 51
the press when reporting on 46
the press will destroy us 58
the price fell sharply to 51
the price must consist of 44
the price paid exceeds the 190
the price paid therefor by 195
the price range between the 69
the price range obtaining in 59
the price ratio between the 430
the price rose rapidly to 51
the price upon returning or 133
the price were allowed to 78
the price were dropped to 48
the price were lowered to 106
the price were reduced by 80
the price were reduced to 191
the price when brought to 72
the price will decline by 47
the price will decline to 49
the price will include the 51
the price will increase by 102
the price will increase in 47
the price will increase the 84
the price will increase to 105
the price will reflect the 118
the price will usually be 71
the pries were removed the 42
the prime link between the 75
the prime rate charged by 500
the prime rate charged to 42
the print media because of 63
the prize most coveted by 49
the proud lady chanced to 127
the pulse beating rapidly in 53
the pulse beating strongly in 52
the pulse rate dropped to 54
the pulse rate returns to 142
the pulse will usually be 43
the pumping rate exceeds the 48
the pumps were obliged to 68
the pupil feel ashamed of 89
the pupil only because he 64
the pupil when applied to 58
the pupil when exposed to 41
the pupil will acquire the 54
the pupil will respond to 44
the putting into question of 386
the putting into service of 215
the queen felt obliged to 44
the queen from attending the 49
the queen mary college in 139
the queen upon account of 353
the quiet back streets of 134
the quiet back streets to 74
the quiet side streets of 81
the quiet time between the 46
the racial laws against the 60
the radar range equation is 55
the radial side between the 66
the radial wave equation is 56
the radial wave function at 71
the radial wave function in 76
the radial wave function is 175
the radial wave function of 352
the rains have swollen the 57
the rains were beginning to 74
the ranking army officer in 45
the ranks from private to 273
the ranks were beginning to 44
the ranks were swelled by 78
the rapid cell division of 52
the rated load current of 68
the rates from chicago to 399
the rates vary according to 236
the rates vary depending on 45
the rates were allowed to 41
the rates were arranged on 51
the rates were highest in 137
the rates were lowered to 65
the rates were reduced by 106
the rates were reduced in 50
the rates were reduced to 285
the rates were similar to 45
the rates were subject to 67
the rather dull routine of 45
the rather high content of 102
the rather high density of 69
the rather poor quality of 316
the rather poor results of 45
the rather slow process of 162
the rather wide variation in 157
the rather wide variety of 115
the razor edge between the 47
the reader feel vividly the 42
the reader from beginning to 424
the reader from chapter to 49
the reader from confusing the 49
the reader from following the 86
the reader from outside the 59
the reader from receiving an 63
the reader from subject to 85
the reader into accepting the 256
the reader into believing in 136
the reader into believing the 109
the reader less pleasure in 102
the reader more closely to 54
the reader more strongly at 155
the reader must attempt to 158
the reader must believe me 51
the reader must confess to 73
the reader must connect the 50
the reader must consent to 47
the reader must consult the 1368
the reader must endeavor to 46
the reader must examine the 95
the reader must forgive me 135
the reader must imagine an 47
the reader must imagine the 296
the reader must observe the 92
the reader must perform the 40
the reader must picture to 115
the reader must provide the 50
the reader must question the 40
the reader must respond to 64
the reader only insofar as 43
the reader seek romance in 83
the reader some account of 996
the reader some aspects of 49
the reader some concept of 72
the reader some insight as 51
the reader some picture of 41
the reader such portions of 41
the reader will acquire an 43
the reader will acquire the 49
the reader will approve of 40
the reader will ascribe it 42
the reader will attempt to 221
the reader will believe it 97
the reader will believe me 250
the reader will believe the 56
the reader will benefit by 135
the reader will capable of 79
the reader will compare it 96
the reader will compare the 895
the reader will consent to 61
the reader will consult the 782
the reader will develop an 131
the reader will discern the 103
the reader will examine the 922
the reader will explore the 49
the reader will forgive me 1225
the reader will forgive my 193
the reader will forgive the 560
the reader will forgive us 224
the reader will himself be 90
the reader will imagine the 185
the reader will indulge me 231
the reader will indulge my 42
the reader will indulge the 67
the reader will indulge us 40
the reader will observe by 116
the reader will observe in 768
the reader will observe is 152
the reader will observe on 47
the reader will observe the 776
the reader will observe to 43
the reader will perform the 61
the reader will perhaps be 965
the reader will picture to 158
the reader will proceed to 44
the reader will receive it 125
the reader will receive the 102
the reader will reflect on 153
the reader will require no 69
the reader will require to 49
the reader will respond to 153
the reader will usually be 58
the reader will welcome the 60
the really able lawyers of 60
the really good society of 54
the really great artists of 84
the really great figures in 66
the really great figures of 117
the really great masters of 113
the really great problem of 59
the really great teachers of 40
the really great thinkers of 42
the really great writers of 143
the really nice features of 85
the reason here alluded to 51
the reason just alluded to 74
the reason lies largely in 46
the reason will usually be 50
the rebel army crossed the 101
the rebel army entered the 42
the rebel army marched to 46
the rebel army opposed to 135
the region best adapted to 69
the region from florida to 53
the region from morocco to 102
the region from senegal to 49
the region from virginia to 103
the region have focused on 91
the region have managed to 58
the region have started to 72
the region into spheres of 116
the region just anterior to 188
the region just inferior to 41
the region just lateral to 56
the region just outside of 64
the region just outside the 403
the region just upstream of 78
the region lies between the 88
the region lies outside the 57
the region more closely to 125
the region most exposed to 67
the region most subject to 50
the region once covered by 88
the region were allowed to 76
the region were beginning to 153
the region were exposed to 50
the region were invited to 131
the region were limited to 55
the region were located in 73
the region were members of 93
the region were obliged to 44
the region were ordered to 71
the region were reduced to 42
the region were related to 63
the region were similar to 46
the region were subject to 79
the region will increase by 63
the region will require the 48
the reins fall loosely on 63
the reins hanging loosely in 46
the reins hard against the 45
the reins held loosely in 174
the reins more tightly in 59
the reins were secured by 103
the renal side effects of 54
the rents were applied to 43
the reply will usually be 51
the rhine from cologne to 438
the rhine from holland to 193
the rhine were annexed to 63
the rhine were brought up 50
the rhine were members of 52
the rhine were ordered to 59
the rifle butt against the 64
the rifle leaning against the 228
the right angle against the 48
the right angle between the 583
the right angle divides the 57
the right bank against the 44
the right bank between the 209
the right bank towards the 125
the right bank upstream of 50
the right foot against the 382
the right foot between the 157
the right foot forward as 105
the right foot forward in 211
the right foot forward on 53
the right foot forward to 163
the right foot strikes the 561
the right foot touches the 262
the right foot towards the 138
the right hand according to 58
the right hand against the 1361
the right hand answering to 105
the right hand appeared the 40
the right hand appeared to 41
the right hand applied to 44
the right hand ascending the 125
the right hand because it 58
the right hand because of 61
the right hand because the 99
the right hand becomes the 71
the right hand between the 1024
the right hand brought up 45
the right hand carried the 40
the right hand carries the 107
the right hand columns of 216
the right hand crosses the 43
the right hand denotes the 53
the right hand division of 52
the right hand follows the 64
the right hand forward in 175
the right hand grasped the 67
the right hand inserts the 60
the right hand lightly on 42
the right hand members of 271
the right hand pointed to 49
the right hand portions of 44
the right hand presses the 84
the right hand quickly to 107
the right hand releases the 115
the right hand remains in 50
the right hand removes the 76
the right hand returns the 40
the right hand returns to 82
the right hand rotates the 51
the right hand smartly to 58
the right hand strikes the 303
the right hand touched the 85
the right hand touches the 337
the right hand towards it 50
the right hand towards the 937
the right heart results in 43
the right heel against the 181
the right heel touches the 54
the right just outside the 49
the right knee against the 70
the right knee touches the 58
the right knee towards the 44
the right line between the 71
the right only applies to 48
the right over against the 59
the right palm against the 52
the right paths towards it 51
the right ratio between the 52
the right rein against the 46
the right road towards the 90
the right side according to 108
the right side against the 200
the right side appeared to 96
the right side because he 49
the right side because it 117
the right side because of 451
the right side because the 363
the right side becomes the 210
the right side between the 704
the right side crosses the 42
the right side denotes the 79
the right side depends on 71
the right side depicts the 60
the right side extending to 46
the right side following the 46
the right side involving the 55
the right side reduces to 68
the right side results in 77
the right side sounded to 41
the right side together in 45
the right side towards the 505
the right spot between the 65
the right thumb against the 167
the right time according to 193
the right time against the 43
the right time because he 71
the right time because it 104
the right time because of 114
the right time because the 144
the right upon request to 127
the right were arranged in 45
the right were limited to 48
the right were ordered to 81
the right will display the 45
the right will increase the 214
the right will produce the 53
the right word because it 130
the right word because the 127
the rigid body degrees of 108
the rigid body rotation of 208
the rigid omar divided the 113
the risen lord appeared to 357
the river back towards the 63
the river bank against the 51
the river bank because of 46
the river bank between the 234
the river bank outside the 138
the river bank towards the 301
the river bent sharply to 44
the river from detroit to 59
the river from glasgow to 138
the river from memphis as 44
the river from memphis in 41
the river from memphis to 157
the river from montreal to 166
the river just outside of 68
the river just outside the 236
the river just upstream of 111
the river over against the 114
the river oxus divided the 47
the river road between the 49
the river road towards the 45
the river runs between the 98
the river runs murmuring at 208
the river were allowed to 79
the river were beginning to 120
the river were covered by 71
the river were obliged to 178
the river were ordered to 106
the river were reduced to 40
the river were subject to 49
the river were visited by 43
the roads from village to 66
the roads just outside the 41
the roads leading towards the 199
the roads were allowed to 91
the roads were beginning to 174
the roads were blocked by 694
the roads were blocked up 260
the roads were covered by 103
the roads were covered in 149
the roads were guarded by 61
the roads were obliged to 41
the roads were reduced to 52
the robin hood ballads in 111
the rocks just outside the 89
the rocks rose against the 105
the rocks were covered by 57
the rocks were covered in 41
the rocks were exposed to 72
the rocky hill country of 51
the rolling farm country of 88
the rolling hill country of 315
the rolls have doubled in 59
the roman arms against the 110
the roman army against the 226
the roman army arrived at 57
the roman army arrived in 147
the roman army crossed the 140
the roman army entered the 65
the roman army marched to 79
the roman camp exposed to 69
the roman curia against the 41
the roman laws allowed no 57
the roman road between the 66
the roman road crossed the 127
the roman road crosses the 112
the roman road network in 53
the roman wall between the 105
the roman wars against the 76
the roofs form against the 59
the rooms been entered by 82
the rooms were arranged in 133
the rooms were beginning to 127
the rooms were crowded to 60
the rooms were devoted to 44
the rooms were divided by 51
the rooms were lighted by 153
the rooms were lighted up 88
the rooms were painted in 67
the rooms were paneled in 47
the roots bind together the 55
the roots have started to 57
the roots were allowed to 59
the roots were exposed to 137
the roots were planted in 42
the ropes were secured to 48
the roses were beginning to 98
the rough hill country of 166
the rough kind carried on 76
the rough road between the 66
the round trip between the 248
the route from baghdad to 58
the route from bayonne to 50
the route from bordeaux to 47
the route from britain to 90
the route from buffalo to 60
the route from chicago to 213
the route from detroit to 63
the route from ephesus to 56
the route from glasgow to 58
the route from hamburg to 52
the route from memphis to 45
the route from montreal to 177
the route from tripoli to 156
the royal arch chapter at 198
the royal arch chapter in 57
the royal arch chapter of 316
the royal arch degrees in 123
the royal arms painted on 91
the royal army against the 296
the royal army appeared to 57
the royal army arrived at 59
the royal army crossed the 93
the royal army entered the 131
the royal army marched to 81
the royal blue uniform he 51
the royal coin cabinet in 65
the royal film archive of 77
the royal flag floated in 54
the royal gift brought by 89
the royal line founded by 61
the royal mail pretend to 68
the royal mind against the 127
the royal mining academy at 63
the royal mining academy of 46
the royal navy adopted the 43
the royal navy against the 202
the royal navy arrived in 59
the royal navy because of 113
the royal navy between the 73
the royal navy decided to 78
the royal navy entered the 88
the royal navy guarded the 47
the royal navy managed to 89
the royal navy operating in 42
the royal navy planned to 67
the royal navy refused to 52
the royal navy towards the 42
the royal road between the 44
the royal road towards the 51
the royal side against the 41
the royal side because the 68
the ruins only appeared of 55
the ruins were haunted by 44
the ruins were obliged to 42
the ruins were visible in 79
the ruins were visited by 66
the ruler must himself be 50
the rules must contain in 49
the rules vary according to 159
the rules vary depending on 65
the rules were adhered to 99
the rules were adopted by 48
the rules were adopted in 66
the rules were allowed to 46
the rules were altered so 145
the rules were altered to 125
the rules were amended in 154
the rules were amended so 177
the rules were amended to 391
the rules were applied in 283
the rules were applied to 144
the rules were relaxed in 60
the rules were relaxed to 135
the rules were revised in 119
the rules were revised to 111
the rules were subject to 117
the rules were written in 81
the running feud between the 91
the running time between the 77
the running time depends on 84
the rural areas according to 97
the rural areas against the 143
the rural areas because it 89
the rural areas because of 591
the rural areas because the 187
the rural areas between the 143
the rural areas covered by 79
the rural areas despite the 55
the rural areas following the 52
the rural areas including the 54
the rural areas outside of 140
the rural areas outside the 337
the rural areas resulting in 42
the rural areas tailoring is 43
the rural areas towards the 108
the rural folk culture of 46
the rural high schools in 125
the rural high schools of 319
the rural hill country of 51
the rural poor against the 152
the rural poor because of 96
the rural poor migrate to 66
the rural road network in 42
the rural road network is 65
the sailing time between the 63
the sails back against the 63
the sails were beginning to 46
the sails were trimmed to 103
the saint took courage to 126
the sales were induced by 41
the salts will collect on 57
the sandy beach between the 60
the sandy beach towards the 48
the sandy paths between the 55
the sandy pine barrens of 87
the sandy road between the 48
the sandy soil between the 65
the santa cruz chamber of 61
the santa cruz islands in 213
the santa cruz islands of 52
the santa cruz islands on 105
the santa cruz islands to 91
the santa maria novella in 53
the satin left exposed to 64
the sauce best beloved by 48
the savings bank account of 46
the savings bank division of 85
the savings ratio divided by 73
the saxon laws equally to 56
the scale were related to 52
the scalp will require the 70
the scene from beginning to 148
the scene from ireland to 52
the scene from outside the 99
the scene just outside the 44
the score from beginning to 69
the scots from advancing to 55
the scots from ireland to 75
the scots were advancing on 87
the scots were against it 56
the scots were allowed to 123
the scots were beginning to 71
the scots were defeated at 173
the scots were defeated by 126
the scots were defeated in 44
the scots were inferior to 41
the scots were invited to 110
the scots were obliged to 221
the scots were preparing to 122
the scots were reduced to 58
the scots were settled in 114
the scots were subject to 42
the screw just touches the 86
the screw will advance the 50
the sealed door between the 76
the seamen were allowed to 49
the seamen were enabled to 63
the seamen were exchanging the 49
the seamen were obliged to 105
the seamen were ordered to 44
the season best adapted to 44
the season drew towards an 44
the season from january to 55
the season from october to 188
the season were brought to 48
the season were offered to 84
the season when everything is 57
the sects make against the 52
the seeds from between the 43
the seeds have started to 59
the seeds were allowed to 125
the seeds were brought to 65
the seeds were exposed to 142
the seeds were planted as 140
the seeds were planted at 80
the seeds were planted by 89
the seeds were planted in 501
the seeds were planted of 59
the seeds were sixteen or 56
the seeming good fortune of 78
the seeming gulf between the 42
the selling into slavery of 156
the senior army officer in 175
the senior duty officer in 40
the senior high schools in 316
the senior high schools is 83
the senior high schools of 736
the senior high schools the 90
the senior high schools to 81
the senior male members of 288
the senior most members of 44
the senior most officer of 47
the sense here defined is 50
the sense just alluded to 53
the sense just defined is 71
the sense less obscure in 69
the sense made familiar by 164
the sense made familiar to 41
the sense made popular by 52
the sense most familiar to 49
the sense most opposed to 45
the serbs were allowed to 50
the serbs were defeated at 59
the serbs were defeated by 140
the serfs were allowed to 76
the serfs were obliged to 122
the serial link between the 45
the seton hall college of 70
the seven case studies in 50
the seven case studies of 42
the seven days battles in 61
the seven days between the 106
the seven days following the 345
the seven days preceding the 450
the seven days previous to 63
the seven evil spirits of 55
the seven great offices of 72
the seven great temples of 201
the seven great wonders of 63
the seven high schools in 51
the seven last plagues in 58
the seven last plagues of 150
the seven last plagues to 62
the seven main classes of 47
the seven main sections of 46
the seven other members of 252
the seven were married to 84
the seven wise masters is 61
the seven wise masters of 294
the seven years beginning in 171
the seven years between the 632
the seven years covered by 184
the seven years following the 1206
the seven years preceding my 44
the seven years preceding the 1058
the seven years previous to 336
the seven years remaining of 41
the sexes were allowed to 80
the shade just outside the 46
the shape best adapted to 130
the sharp angle between the 293
the sharp break between the 278
the sharp edge against the 85
the sharp edge between the 68
the sharp line between the 214
the sharp rock circled by 49
the sharp salt breezes of 48
the sheep were allowed to 108
the sheep were brought in 50
the sheep were rounded up 43
the sheer good fortune of 91
the shell will execute the 62
the shift from agrarian to 220
the shift from amateur to 51
the shift from british to 86
the shift from central to 64
the shift from colonial to 65
the shift from command to 49
the shift from content to 45
the shift from country to 155
the shift from defense to 75
the shift from european to 45
the shift from exports to 52
the shift from federal to 62
the shift from foreign to 65
the shift from general to 67
the shift from history to 75
the shift from hungarian to 46
the shift from idealism to 42
the shift from literal to 49
the shift from markets to 64
the shift from national to 149
the shift from natural to 101
the shift from organic to 52
the shift from parents to 41
the shift from passive to 141
the shift from present to 102
the shift from primary to 291
the shift from private to 649
the shift from product to 85
the shift from profits to 44
the shift from protest to 47
the shift from regional to 48
the shift from reliance on 225
the shift from religion to 121
the shift from slavery to 111
the shift from spanish to 75
the shift from subject to 52
the shift from tillage to 105
the shift from tobacco to 107
the shift from village to 53
the shift from wartime to 63
the shift from welfare to 115
the ships came together the 42
the ships from ascending the 45
the ships having arrived at 90
the ships move forward in 410
the ships plying between the 45
the ships sent forward by 52
the ships were allowed to 247
the ships were beginning to 73
the ships were boarded by 45
the ships were brought to 268
the ships were brought up 69
the ships were capable of 59
the ships were damaged by 48
the ships were delayed by 48
the ships were dressed in 52
the ships were enabled to 80
the ships were exposed to 180
the ships were obliged to 604
the ships were ordered to 541
the ships were preparing to 111
the ships were reduced to 62
the ships were stopped by 65
the ships were subject to 47
the ships were visited by 170
the ships were wrecked at 82
the ships were wrecked in 158
the ships were wrecked on 234
the shire were elected by 71
the shock wave arrives at 85
the shock wave between the 61
the shock wave depends on 56
the shock wave induced by 55
the shock wave results in 46
the shops were beginning to 95
the shops were boarded up 159
the shops were lighted up 43
the shops were located in 45
the shops were sparkling up 55
the shore from headland to 53
the shore just outside the 86
the shore line between the 59
the shore were knocked on 45
the short break between the 69
the short depth alluded to 56
the short ends together to 71
the short life remaining to 101
the short line between the 55
the short range behavior of 87
the short sale against the 52
the short span between the 123
the short term according to 50
the short term against the 65
the short term because it 270
the short term because of 715
the short term because the 261
the short term behavior of 70
the short term benefit of 74
the short term control of 65
the short term demands of 41
the short term depends on 55
the short term effects of 665
the short term effects on 49
the short term problem of 74
the short term results of 48
the short term storage of 58
the short time allowed by 312
the short time allowed in 79
the short time allowed me 328
the short time allowed the 50
the short time allowed to 359
the short time allowed us 150
the short time behavior of 136
the short time between my 57
the short time between the 1225
the short time covered by 46
the short time devoted to 244
the short time duration of 125
the short time granted to 46
the short time horizon of 300
the short time previous to 45
the short time remaining in 144
the short time remaining of 54
the short time remaining to 585
the short trip between the 44
the short walk between the 141
the sides most exposed to 89
the sides were boarded up 47
the sides were crowded in 89
the siege went steadily on 52
the siege were carried on 390
the sieve tube exudate of 55
the sight line between the 50
the signs have pointed to 43
the signs were written in 106
the sikhs were allowed to 142
the sikhs were defeated by 55
the sikhs were defeated in 43
the sikhs were obliged to 70
the sikhs were opposed to 47
the singers were allowed to 63
the sinking fund account of 135
the sinking fund account or 95
the sinking fund amounts to 53
the sinking fund payment is 68
the sinking fund reserve is 127
the sinking fund towards the 68
the sites were located at 47
the sites were located in 142
the sites were located on 93
the sitting bird exposed to 84
the sitting room adjoining the 51
the sitting room listening to 60
the sitting room towards the 48
the sixty days allowed by 87
the sixty days following the 187
the sixty days preceding the 188
the sixty years between the 355
the sixty years covered by 98
the sixty years following the 482
the sixty years preceding the 245
the skies over germany in 45
the skies were beginning to 133
the skiff back towards the 90
the skill areas covered in 51
the skill here evinced in 53
the skull base between the 48
the skull just anterior to 94
the slack time between the 78
the slain were dragged by 50
the slain were floated in 47
the slave lies chiefly in 80
the slave well skilled in 57
the slave were dressed in 118
the slave will exclude the 54
