tail with both hands and 198
those who are aware that 3388
those who are aware they 59
those who are badly fed 82
those who are badly off 1540
those who are beaten and 49
those who are below and 77
those who are below are 122
those who are below him 312
those who are below par 63
those who are below that 155
those who are below them 549
those who are below this 66
those who are below you 146
those who are beneath him 392
those who are beneath its 49
those who are beneath them 402
those who are beneath you 159
those who are beset with 121
those who are black and 294
those who are blind and 510
those who are blind are 86
those who are blind can 246
those who are blind may 56
those who are bored and 74
those who are bored with 234
those who are bound and 343
those who are bound can 41
those who are bound for 288
those who are bound with 108
those who are brain dead 121
those who are brave and 291
those who are breast fed 130
those who are burning with 65
those who are calling for 454
those who are calling out 58
those who are calling you 45
those who are cared for 563
those who are close and 234
those who are cruel and 265
those who are cunning and 42
those who are daily and 40
those who are dearer than 61
those who are dirty and 59
those who are drawing near 69
those who are drunk are 64
those who are drunk with 162
those who are easily led 67
those who are either dead 57
those who are either non 69
those who are either not 277
those who are either too 352
those who are elect and 57
those who are equal and 124
those who are every day 103
those who are faced with 1159
those who are false and 118
those who are fifty can 48
those who are fired with 138
those who are first and 99
those who are fitting for 48
those who are fools and 78
those who are found dead 49
those who are found near 66
those who are found not 93
those who are found out 160
those who are found with 62
those who are frail and 273
those who are fully and 65
those who are getting old 54
those who are getting out 46
those who are given him 51
those who are given this 71
those who are groping for 73
those who are growing old 347
those who are grown old 318
those who are handy with 52
those who are happy and 542
those who are happy are 87
those who are happy with 435
those who are hated and 67
those who are headed for 219
those who are healthy and 884
those who are healthy are 49
those who are healthy but 64
those who are healthy who 173
those who are hearty and 52
those who are heated and 62
those who are helping him 168
those who are helping them 162
those who are helping you 123
those who are hired and 51
those who are hired are 73
those who are hired for 144
those who are holding her 48
those who are holding him 129
those who are holding out 131
those who are holding them 71
those who are human and 44
those who are hungry and 1110
those who are hungry are 83
those who are hungry for 559
those who are hungry now 48
those who are hungry with 52
those who are hunting for 106
those who are hurting and 362
those who are jaded with 80
those who are killing him 46
those who are known and 220
those who are known for 429
those who are known not 60
those who are laden with 66
those who are large and 43
those who are learning and 113
those who are learning how 128
those who are learning them 43
those who are liable for 209
those who are liked and 45
those who are looking and 55
those who are looking for 8166
those who are looking out 334
those who are loved and 299
those who are loved are 117
those who are lower than 157
those who are lowly and 81
those who are loyal and 355
those who are lucky and 68
those who are mingled with 82
those who are moral and 72
those who are moved and 45
those who are moved with 48
those who are naive and 70
those who are naked and 69
those who are named and 50
those who are nearer and 55
those who are needy and 273
those who are never going 52
those who are noble and 182
those who are noted for 159
those who are obese and 213
those who are obese are 45
those who are often near 41
those who are often not 43
those who are older and 2362
those who are older are 169
those who are older but 67
those who are older may 62
those who are older than 2093
those who are older they 165
those who are parting with 84
those who are passing out 56
those who are playing with 126
those who are pleading for 68
those who are praying and 165
those who are praying for 204
those who are proud and 327
those who are pushing for 132
those who are pushing this 44
those who are quick and 149
those who are quiet and 239
those who are quite mad 81
those who are reaching out 113
those who are really and 224
those who are really dead 97
those who are really doing 89
those who are really his 147
those who are really ill 229
those who are really men 41
those who are really not 107
those who are right and 217
those who are right are 66
those who are right with 188
those who are rigid and 57
those who are risen with 109
those who are ruled and 201
those who are ruled are 119
those who are running for 172
those who are running this 64
those who are sailing with 136
those who are sated with 42
those who are saved and 732
those who are saved are 561
those who are saved but 65
those who are saved can 59
those who are saved out 169
those who are sealed are 54
those who are sealed with 101
those who are seeking and 166
those who are seeking for 1258
those who are seeking god 428
those who are seeking him 210
those who are seeking his 45
those who are seeking new 156
those who are seeking that 47
those who are seeking them 67
those who are seeking this 107
those who are serving and 44
those who are serving god 52
those who are serving him 83
those who are serving them 67
those who are setting out 347
those who are short and 90
those who are sighing and 47
those who are singled out 204
those who are sitting and 49
those who are sitting near 128
those who are slain for 45
those who are small and 193
those who are small for 202
those who are smart and 60
those who are sober and 117
those who are sorry for 188
those who are sound and 149
those who are speaking and 77
those who are speaking for 48
those who are staying with 66
those who are still being 179
those who are still dear 83
those who are still doing 62
those who are still eating 42
those who are still far 144
those who are still going 81
those who are still men 48
those who are still not 356
those who are still out 200
those who are still too 184
those who are still using 123
those who are still weak 91
those who are still with 487
those who are strong and 1321
those who are strong are 82
those who are strong can 45
those who are stuck with 77
those who are taken for 63
those who are taken ill 86
those who are taken off 83
those who are taken out 224
those who are taken with 180
those who are taxed and 46
those who are taxed for 69
those who are teaching and 168
those who are teaching him 41
those who are teaching them 108
those who are thinking and 75
those who are thinking that 44
those who are thrown out 1148
those who are timid and 376
those who are tired and 355
those who are tired out 50
those who are toiling and 54
those who are toiling for 55
those who are treading with 179
those who are treating him 56
those who are treating them 57
those who are tried and 112
those who are tried for 43
those who are tried with 46
those who are truly and 239
those who are truly dead 42
those who are truly god 177
those who are truly his 305
those who are under age 315
those who are under any 327
those who are under god 65
those who are under her 163
those who are under him 657
those who are under his 1861
those who are under its 1090
those who are under law 58
those who are under oath 88
those who are under one 108
those who are under our 562
those who are under that 102
those who are under them 684
those who are under this 209
those who are under you 131
those who are uneasy with 105
those who are unfit and 129
those who are unfit for 774
those who are vocal are 55
those who are waiting and 194
those who are waiting for 2502
those who are waiting with 41
those who are walking with 101
those who are weaker and 365
those who are weaker than 1369
those who are weakly and 81
those who are wealthy and 537
those who are wealthy are 77
those who are wealthy can 42
those who are where they 62
those who are white and 644
those who are whole and 65
those who are willing and 3502
those who are willing are 163
those who are willing but 93
those who are willing for 49
those who are willing may 45
those who are willing that 81
those who are wiser and 502
those who are wiser for 113
those who are wiser than 837
those who are within and 171
those who are within are 42
those who are within her 79
those who are within his 91
those who are within its 343
those who are within may 45
those who are within our 109
those who are within that 83
those who are within them 58
those who are within this 47
those who are women and 57
those who are working and 624
those who are working are 236
those who are working but 89
those who are working for 3700
those who are working now 70
those who are working out 424
those who are working with 2136
those who are worse off 3253
those who are worse than 330
those who are worst off 1876
those who are worthy and 432
those who are worthy are 67
those who are writing and 45
those who are writing for 96
those who are yearning for 103
those who bear about them 60
those who both smoke and 52
those who both wrote and 111
those who buy goods and 88
those who buy souls out 103
those who can adapt and 54
those who can apply them 50
those who can carry out 107
those who can carry them 58
those who can carry this 79
those who can catch them 52
those who can change with 52
those who can claim any 42
those who can claim them 50
those who can count and 111
those who can create and 58
those who can enjoy and 40
those who can enjoy them 120
those who can evade them 71
those who can grasp them 50
those who can mount and 47
those who can never get 81
those who can never see 107
those who can prove that 976
those who can prove they 273
those who can reason and 48
those who can repay you 52
those who can serve him 40
those who can serve them 40
those who can serve you 81
those who can spend but 41
those who can still see 41
those who can study them 93
those who can truly say 69
those who can vouch for 58
those who can write and 146
those who can write are 60
those who can write with 46
those who cry aloud for 44
those who day after day 94
those who deal daily with 48
those who did could not 276
those who did found that 211
those who did marry had 48
those who did often had 58
those who did would not 224
those who die every day 106
those who die while they 61
those who fear change and 40
those who for months had 51
those who get drunk are 147
those who get drunk get 55
those who had acted for 94
those who had acted thus 50
those who had acted with 742
those who had aided and 285
those who had aided her 57
those who had aided him 651
those who had aided his 95
those who had aided them 146
those who had asked for 689
those who had asked had 55
those who had asked her 53
those who had asked him 204
those who had asked his 40
those who had asked that 46
those who had asked them 43
those who had beaten him 213
those who had beaten them 63
those who had begun and 70
those who had begun with 248
those who had borne all 53
those who had borne him 86
those who had borne them 112
those who had borne with 71
those who had bound him 44
those who had built and 106
those who had built her 42
those who had built them 286
those who had built this 42
those who had cared for 398
those who had could not 63
those who had cried for 62
those who had cried out 289
those who had dealings with 1151
those who had dined with 89
those who had dozed off 41
those who had drawn and 45
those who had drawn him 40
those who had drawn near 119
those who had drawn them 92
those who had drunk too 63
those who had earned his 84
those who had earned them 280
those who had either not 94
those who had erred and 67
those who had feared and 57
those who had feared for 44
those who had feared him 48
those who had feared that 508
those who had fewer than 104
those who had first met 43
those who had first put 76
those who had first set 85
those who had found her 50
those who had found him 128
those who had found his 53
those who had found new 94
those who had found out 90
those who had found that 51
those who had found them 85
those who had freed him 43
those who had freed them 109
those who had given aid 90
those who had given all 42
those who had given any 93
those who had given her 473
those who had given him 2200
those who had given his 88
those who had given out 123
those who had given them 1228
those who had given this 67
those who had given way 746
those who had grown old 433
those who had grown too 48
those who had hated him 228
those who had hired him 371
those who had hired them 124
those who had homes and 66
those who had hoped and 47
those who had hoped for 1687
those who had hoped that 2626
those who had joked him 48
those who had known all 75
those who had known and 1397
those who had known both 40
those who had known each 112
those who had known her 2757
those who had known him 9393
those who had known his 383
those who had known how 74
those who had known that 222
those who had known them 1044
those who had known this 64
those who had lands and 63
those who had leaped out 117
those who had limbs and 113
those who had links with 71
those who had lived all 124
those who had lived and 780
those who had lived for 487
those who had lived long 441
those who had lived near 177
those who had lived off 101
those who had lived out 134
those who had lived with 857
those who had longed for 114
those who had loved and 527
those who had loved each 41
those who had loved her 562
those who had loved him 1242
those who had loved them 155
those who had mixed with 89
those who had money and 526
those who had money for 55
those who had money had 66
those who had money with 53
those who had moved and 52
those who had moved for 48
those who had moved out 634
those who had never had 1668
those who had never met 629
those who had never read 530
those who had never set 177
those who had never yet 173
those who had opted for 485
those who had opted out 181
those who had owned and 40
those who had owned them 134
those who had plans for 65
those who had power and 471
those who had rather beg 104
those who had rather wear 48
those who had really any 45
those who had risen for 64
those who had risen out 52
those who had risen with 110
those who had ruled and 76
those who had ruled them 63
those who had saved and 63
those who had saved for 51
those who had saved her 95
those who had saved him 200
those who had saved his 167
those who had saved them 142
those who had shown any 107
those who had shown her 116
those who had shown him 307
those who had shown that 109
those who had shown them 121
those who had sided with 1397
those who had slain him 92
those who had slain his 125
those who had slain them 66
those who had slept for 41
those who had spent all 178
those who had spent any 54
those who had spent long 195
those who had spent two 128
those who had spied out 87
those who had still not 187
those who had stood for 211
those who had stood out 215
those who had stood with 182
those who had stuck with 56
those who had taken all 120
those who had taken and 62
those who had taken any 477
those who had taken her 362
those who had taken him 605
those who had taken his 440
those who had taken its 49
those who had taken off 103
those who had taken one 141
those who had taken out 297
those who had taken that 219
those who had taken them 1202
those who had taken this 348
those who had thrown him 75
those who had thrown off 223
those who had thrown them 106
those who had tried and 262
those who had tried for 52
those who had until now 61
those who had until then 205
those who had urged him 318
those who had urged that 235
those who had urged them 107
those who had urged this 41
those who had voted for 6025
those who had voted him 54
those who had voted with 406
those who had waged war 80
those who had wives and 200
those who hang about him 51
those who hear about them 136
those who lay above him 60
those who lay beneath them 43
those who lay round him 55
those who lie beneath them 434
those who lie beneath this 72
those who lie under them 103
those who long since had 88
those who may agree with 154
those who may apply for 196
those who may argue that 354
those who may claim that 42
those who may doubt that 48
those who may fancy that 51
those who may favor him 115
those who may never see 83
those who may share with 66
those who may visit his 40
those who mix speaking and 42
those who now argue that 190
those who now claim that 109
those who now drink his 52
those who now enjoy its 40
those who now enjoy them 87
those who now extol him 42
those who own stock and 44
those who pay money for 41
those who pay taxes and 261
those who pay taxes are 64
those who pay taxes for 76
those who pay wages and 60
those who ran after her 41
those who ran after him 54
those who ran might read 171
those who read about her 65
those who read about him 131
those who read about them 254
those who read books and 119
those who read poetry for 98
those who reap where they 42
those who run might read 100
those who sat about her 45
those who sat about him 422
those who sat below him 51
those who sat beneath that 54
those who sat round him 194
those who sat round our 50
those who sat under him 132
those who sat under his 211
those who set goals and 49
those who sit still and 108
those who sit under them 87
those who thus smile and 74
those who use drugs and 98
those who use drugs are 91
those who use drugs for 92
those who use force and 45
those who use power and 60
those who use words with 59
those who year after year 157
those with hay fever and 107
those with his mother and 53
those with low earnings and 40
those with low wages and 55
those with one child and 88
those with weak hearts and 62
those you are looking for 45
those you are working with 208
those you see every day 77
thread that was waiting for 53
threat that she would not 59
threat that they could not 59
threat that they would all 43
threat that they would not 148
three and she would not 50
three and six months and 177
three and six months are 40
three and six months for 138
three and six months old 147
three and ten months are 79
three for each state and 45
three men and running off 46
three men and women and 45
three men and women who 259
three men are looking for 215
three men are seeking you 49
three men for every job 59
three men for every one 106
three men for every two 224
three men who could not 153
three men who loved each 44
three men who loved her 54
three men who stand out 61
three men who stood near 157
three men who would not 41
three things for which they 44
three things for which you 127
three things that every man 53
three things that stand out 84
three who had voted for 42
three year old child and 48
three year old child can 48
three year old child has 44
three year old child was 78
three year old child who 88
three year old child with 63
three year old woman who 191
three year old woman with 59
threw all its votes and 101
threw her arm about her 116
threw her arm about his 80
threw her arm round her 165
threw her arm round him 50
threw her arm round his 173
threw him and broke his 148
threw his arm about her 598
threw his arm about his 95
threw his arm round her 830
threw his arm round him 40
threw his arm round his 261
threw his hat aside and 114
threw his two boots and 77
threw off all shame and 110
threw off her apron and 57
threw off her cloak and 393
threw off her dress and 71
threw off her shawl and 134
threw off her wraps and 136
threw off his apron and 49
threw off his boots and 48
threw off his cares and 50
threw off his cloak and 693
threw off his clothing and 44
threw off his robes and 73
threw off his shirt and 183
threw off his tunic and 48
threw off our coats and 44
threw off our packs and 59
threw one arm about her 70
threw one arm about his 42
threw one arm round her 94
threw one arm round his 44
threw out her chest and 52
threw out her hands and 269
threw out her hands with 381
threw out her right arm 41
threw out his chest and 1038
threw out his chest with 96
threw out his hands and 419
threw out his hands with 466
threw out his right arm 154
throng thee and press thee 816
throw all this stuff out 42
throw his arm round her 108
throw his own guilt and 55
throw men and women out 54
throw off her shawl and 40
throw off his cares and 40
throw off his cloak and 52
throw off our belts and 70
throw out her lures for 40
throw out his chest and 284
throw out his hands and 40
throw you off track and 45
thumb and two fingers and 180
thumb and two fingers are 60
thumb and two fingers for 65
thumb and two fingers with 45
thumb with his tongue and 42
thyme and bay leaves and 53
tide that has thrown him 80
tide was now running out 134
tide was too strong and 56
tide was too strong for 365
tied her hat under her 45
tied him with ropes and 53
tied his own flies and 82
tied his own hands and 132
tied his own thumbs and 53
tied that they could not 88
tied with two others for 47
ties that death alone can 46
ties that had bound her 102
ties that had bound him 192
ties that had bound them 289
ties with both beijing and 46
ties with both china and 245
ties with both israel and 110
ties with both japan and 57
ties with both russia and 93
ties with her father and 52
ties with her mother and 85
ties with his father and 94
ties with his mother and 122
tile with both hands and 43
till all his money was 119
till all was quiet and 81
till all was still and 45
till all was whirl and 51
till all you could see 55
till end and thwart all 52
till god who makes them 47
till her head ached and 67
till his head ached and 72
till his own horse was 77
till his pen pours out 56
till now her dreams are 68
till now she never was 45
till one was found that 42
till our meat touch our 44
till she got quite fat 47
till she had bared her 140
till she had drawn him 98
till she had found her 86
till she had found him 51
till she had found out 262
till she had given her 110
till she had given him 57
till she had taken her 67
till she had taken one 71
till she had tired out 63
till she has taken her 45
till she was alone with 90
till she was aware that 77
till she was black and 177
till she was known and 59
till she was nearly dead 75
till she was nearly two 68
till she was quite out 144
till she was quite weak 51
till she was tired and 141
till she was tired out 99
till that his thighs with 71
till that was spent its 50
till then they could not 58
till they are about six 74
till they are about ten 91
till they are about two 153
till they are asked for 92
till they are black and 46
till they are brown and 52
till they are crisp and 65
till they are found out 75
till they are level with 63
till they are quite dry 575
till they are smooth and 66
till they are taken out 163
till they are thrown out 92
till they are tired and 73
till they are tired out 175
till they are within ten 46
till they can catch him 42
till they can prove that 42
till they can shift for 98
till they get older and 40
till they get older that 65
till they had drawn them 45
till they had found him 76
till they had found out 67
till they had given him 100
till they had grown old 56
till they had shown him 67
till they had shown its 53
till they had slain him 52
till they had spent all 81
till they had stuck both 66
till they had sworn not 63
till they had taken out 83
till they had thrown him 71
till they hear about this 78
till this they would not 40
till you are asked for 86
till you are bound and 76
till you are nearly dead 43
till you are older and 46
till you are strong and 50
till you are tired and 44
till you can apply them 54
till you can judge for 77
till you can prove that 302
till you had found out 43
till you hear about this 49
till you saw julian lie 95
till you see where you 76
time ago and asked him 47
time ago and could not 67
time ago and found that 104
time ago and since then 94
time ago and which has 51
time ago and which you 47
time ago and would not 43
time all her rents had 97
time all too short for 60
time all was ardor and 56
time all was quiet and 58
time all was rumor and 61
time and all space and 64
time and any place and 60
time and any place that 111
time and any place they 47
time and any place you 53
time and are looking for 221
time and are often not 75
time and are still being 120
time and day after day 99
time and for nearly two 47
time and for which they 68
time and had given her 44
time and had never had 65
time and her mother was 45
time and his father had 50
time and his father was 115
time and his money and 95
time and his money for 50
time and his money had 80
time and his money with 49
time and his mother had 94
time and his mother was 122
time and his place and 48
time and his voice was 103
time and long after him 43
time and not later than 54
time and one could not 130
time and one place and 50
time and one which was 62
time and see which one 48
time and she could not 1025
time and she would not 409
time and that night was 99
time and that would not 130
time and then again they 49
time and then asked for 44
time and then asked him 45
time and then level off 74
time and then shook his 91
time and they could not 726
time and they would not 435
time and this place and 83
time and thus could not 290
time and thus would not 52
time and was aware that 143
time and was known for 46
time and was looking for 242
time and was staying with 41
time and was still going 42
time and was waiting for 122
time and who could not 88
time and who knows how 83
time and who would not 68
time and year after year 94
time and you could not 394
time and you could see 94
time and you would not 379
time are now white with 63
time are set aside for 85
time are you meeting him 62
time are you meeting with 40
time being set apart for 150
time being set aside for 100
time being she could not 108
time being she would not 49
time being they could not 155
time being they would not 76
time being too short for 152
time both for talking and 43
time both had earned that 48
time but not later than 765
time but she could not 324
time but she would not 98
time but they could not 316
time but they would not 49
time but you could not 47
time can not exist and 70
time can not offer than 40
time can not wither nor 191
time can you spend with 43
time day and night for 89
time did not agree with 178
time did not allow any 63
time did not allow for 797
time did not allow her 46
time did not allow him 437
time did not allow them 178
time did not allow this 115
time did not bother him 45
time did not change his 41
time did not count for 48
time did not exist and 122
time did not exist for 350
time did not exist with 75
time did not imply any 43
time did not reveal any 51
time did not serve for 77
time did you first see 53
time did you spend doing 65
time did you spend with 364
time does not agree with 123
time does not allow for 1006
time does not allow him 68
time does not allow them 47
time does not allow this 96
time does not allow you 103
time does not cause any 63
time does not change its 55
time does not change them 102
time does not change this 58
time does not change with 101
time does not count for 112
time does not exist and 216
time does not exist any 45
time does not exist for 573
time does not imply any 42
time does not imply that 912
time does not prove that 450
time doing things which are 42
time each and every day 531
time each and every one 161
time each day alone with 45
time each day looking for 43
time each day rather than 45
time each day talking with 53
time each day until you 47
time each day working with 54
time far too short for 53
time for any given day 41
time for any period not 69
time for any reason and 145
time for any reason that 116
time for being alone with 49
time for both child and 59
time for both males and 61
time for both mother and 214
time for both staff and 55
time for both study and 54
time for both women and 78
time for each child and 48
time for each frame was 49
time for each image was 58
time for her beauty and 55
time for her father and 42
time for her meeting with 90
time for her mother and 56
time for her right now 50
time for him right now 62
time for his books and 41
time for his evening meal 199
time for his father and 49
time for his meeting with 230
time for his mother and 44
time for his quick and 54
time for his writing and 67
time for our evening meal 130
time for our meeting with 79
time for six months and 88
time for that after you 57
time for that right now 501
time for them right now 48
time for this group was 63
time for this right now 1329
time for this study was 57
time for two months and 44
time for two weeks and 42
time for you right now 285
time god has given you 117
time had not tamed his 132
time him and julie met 58
time his own ditty was 48
time his own glass and 46
time his own people who 76
time his own skill and 59
time how you might act 92
time its real drift was 57
time job for which she 85
time long with yearning that 41
time may not allow for 63
time men and women are 224
time men and women had 161
time men and women who 151
time not being later than 65
time not for words but 70
time not long after his 67
time not long after that 116
time not long after this 60
time now for anything but 102
time off for lunch and 102
time off for study and 71
time off was given for 42
time out for lunch and 171
time out for world war 146
time set too strong and 127
time she can spend with 99
time she had asked for 132
time she had asked her 59
time she had asked him 278
time she had bathed and 59
time she had begun her 75
time she had borne him 69
time she had cried for 50
time she had cried out 87
time she had fired her 50
time she had first met 91
time she had fixed for 65
time she had found her 249
time she had found him 135
time she had found out 187
time she had given her 215
time she had given him 266
time she had given them 48
time she had hoped that 167
time she had known her 107
time she had known him 1095
time she had known she 52
time she had known that 273
time she had known them 56
time she had lived with 681
time she had loved him 50
time she had never had 80
time she had noted that 82
time she had really got 44
time she had shown any 151
time she had shown him 59
time she had slept with 104
time she had spent her 87
time she had spent six 56
time she had spent with 2886
time she had taken her 157
time she had taken him 170
time she had taken off 233
time she has dined with 58
time she has known him 44
time she has lived with 78
time she has spent with 88
time she put aside her 40
time she was about ten 49
time she was about two 40
time she was alone and 80
time she was alone with 426
time she was asked for 56
time she was awake and 52
time she was aware that 521
time she was drawing him 43
time she was eight and 125
time she was eight she 127
time she was faced with 135
time she was forty she 92
time she was found she 61
time she was getting her 64
time she was holding her 41
time she was looking for 198
time she was nursing her 112
time she was older and 43
time she was playing with 61
time she was quiet and 80
time she was really going 81
time she was seven and 48
time she was seven she 123
time she was shaking her 40
time she was smiling and 44
time she was sorry for 48
time she was speaking she 92
time she was staying with 124
time she was taken ill 121
time she was taken out 145
time she was talking and 66
time she was talking she 110
time she was talking with 88
time she was telling her 50
time she was telling him 79
time she was thinking how 107
time she was thinking that 246
time she was thirty and 48
time she was thirty she 146
time she was waiting for 235
time she was working for 197
time she was working she 45
time she was working with 144
time she was writing her 243
time she was writing this 72
time than that which had 44
time than that which has 134
time than that which was 124
time than that would not 51
time than they spend with 46
time than was usual with 115
time than you could say 82
time that all order and 102
time that any human being 298
time that any white man 100
time that god gather his 57
time that her child was 48
time that her father and 68
time that her father had 226
time that her father was 246
time that her mother and 44
time that her mother had 457
time that her mother was 531
time that his brain had 41
time that his father and 57
time that his father had 406
time that his father was 546
time that his grind had 41
time that his house was 77
time that his mother and 52
time that his mother had 142
time that his mother was 482
time that his taste for 48
time that his voice was 49
time that its words are 50
time that now suits with 56
time that one could not 137
time that one opens them 46
time that one would not 45
time that our author was 91
time that our flesh has 48
time that our rabbi was 51
time that she acted for 91
time that she began her 205
time that she could get 48
time that she could not 2263
time that she could see 75
time that she first met 57
time that she lived with 75
time that she loved her 47
time that she loved him 188
time that she might not 121
time that she really did 151
time that she really was 41
time that she spent with 144
time that she would get 59
time that she would not 1452
time that she would see 120
time that she wrote her 117
time that she wrote this 60
time that they blend with 59
time that they could get 45
time that they could not 2849
time that they could see 65
time that they could use 68
time that they extol her 57
time that they first met 49
time that they found out 48
time that they might not 119
time that they might see 40
time that they shall not 42
time that they spend with 367
time that they spent with 129
time that they voted for 48
time that they would all 100
time that they would get 51
time that they would not 1657
time that they would see 134
time that this action was 102
time that this change was 105
time that this could not 67
time that this court has 86
time that this essay was 51
time that this fleet was 57
time that this house was 50
time that this issue has 55
time that this issue was 57
time that this meeting was 51
time that this method has 47
time that this method was 41
time that this order was 56
time that this paper was 165
time that this scene was 49
time that this story was 99
time that this study was 451
time that this treaty was 90
time that this weapon has 43
time that this woman was 56
time that this world hath 203
time that this would lead 70
time that this would not 152
time that war broke out 570
time that was about all 43
time that was given him 49
time that was longer than 44
time that was right for 53
time that was running out 89
time that was spent with 48
time that you apply for 58
time that you could get 75
time that you could not 771
time that you could see 52
time that you could use 158
time that you first met 51
time that you first saw 54
time that you found out 50
time that you might not 99
time that you ought not 229
time that you spend doing 45
time that you spend with 333
time that you spent with 94
time that you would not 563
time they are about one 49
time they are about six 99
time they are about ten 46
time they are about two 216
time they are asked for 70
time they are aware that 202
time they are faced with 353
time they are filed with 187
time they are given and 82
time they are harsh and 109
time they are hired and 68
time they are learning how 68
time they are looking for 161
time they are taken for 42
time they are taken off 57
time they are taken out 691
time they are waiting for 52
time they are weaned and 49
time they are working with 84
time they both cried out 204
time they can spare for 58
time they can spend with 830
time they got under way 65
time they had asked for 52
time they had faced each 43
time they had first met 145
time they had found out 137
time they had given her 44
time they had given him 81
time they had hoped for 108
time they had hoped that 105
time they had known each 603
time they had known her 48
time they had known him 99
time they had known one 78
time they had known that 82
time they had lived for 43
time they had lived with 71
time they had never had 60
time they had rowed but 78
time they had spent with 224
time they had taken him 61
time they had taken off 197
time they lay aside all 44
time they set aside for 61
time they tie round her 97
time this war broke out 42
time was being spent with 61
time was due above all 98
time was not given for 178
time was not given him 138
time was not given them 49
time was not quite yet 67
time was not right and 206
time was not right for 2192
time was not right yet 263
time was now drawing near 847
time was now right for 427
time was now running out 163
time was now spent with 55
time was one which was 67
time was put aside for 47
time was set apart for 209
time was set aside each 72
time was set aside for 1136
time was that which had 42
time was that which was 70
time was then fixed for 49
time was thus given for 70
time was too brief for 84
time was too short and 569
time was too short for 2166
time was too small for 51
time was too strong for 108
time was two hours and 153
time with both hands and 106
time with each child and 79
time with god every day 388
time with her child and 194
time with her every day 138
time with her father and 515
time with her father than 86
time with her hands and 130
time with her mother and 1431
time with her mother than 56
time with her mother who 55
time with her rather than 72
time with her since she 63
time with her swift wings 81
time with her until she 41
time with her while she 126
time with him every day 694
time with him rather than 76
time with his books and 172
time with his child and 43
time with his father and 1340
time with his father for 133
time with his father than 70
time with his father was 54
time with his hands and 227
time with his mother and 1774
time with his mother than 81
time with his people and 54
time with his right arm 79
time with his staff and 48
time with his uncle and 88
time with them every day 239
time with them rather than 97
time with them until they 44
time with them while they 84
time with you every day 63
time with you right now 65
time with you while you 101
time you are alone with 51
time you are asked for 56
time you are aware that 144
time you are faced with 873
time you are forty you 64
time you are looking for 385
time you are passing this 207
time you are talking with 106
time you are thirty you 64
time you are waiting for 120
time you are willing and 40
time you are working with 350
time you can allow for 73
time you can point out 158
time you can spare for 117
time you can spend doing 58
time you can spend with 412
time you get where you 47
time you got drunk and 45
time you read about them 55
time you see uncle tom 61
time you set aside for 304
timing was not right and 87
timing was not right for 442
tiny men and women who 45
tiny that she could not 44
tiny that they could not 126
tiny that you could not 54
tire all his people that 47
tire you any longer with 46
toga with both hands and 91
toil day and night and 46
toil day and night for 221
told all his people that 92
told all our lives that 192
told any one about his 44
told any one about this 47
told both her mother and 63
told each and every one 141
told for his pains that 55
told her all about her 559
told her all about him 253
told her all about his 1634
told her all about how 359
told her all about our 290
told her all about that 173
told her all about them 192
told her all about this 132
told her all about you 1148
told her and added that 44
told her and asked her 54
told her and others that 109
told her her father had 69
told her her father was 107
told her her mother had 40
told her her mother was 90
told her his father had 165
told her his father was 189
told her his mother had 130
told her his mother was 106
told her his plans and 56
told her his plans for 131
told her his reason for 65
told her his story and 166
told her how brave she 76
told her how happy she 255
told her how happy they 71
told her how lucky she 392
told her how nearly they 53
told her how proud she 152
told her how proud they 103
told her how right she 81
told her how smart she 43
told her how sorry she 174
told her how sorry they 120
told her how white and 59
told her mom about her 45
told her one evening that 155
told her one morning that 87
told her one night that 139
told her our story and 44
told her own story and 40
told her she could and 49
told her she could ask 153
told her she could bring 164
told her she could buy 117
told her she could earn 56
told her she could get 513
told her she could not 7234
told her she could now 136
told her she could pay 70
told her she could put 82
told her she could read 46
told her she could say 51
told her she could see 141
told her she could sit 148
told her she could try 63
told her she could use 345
told her she could wear 195
told her she hoped she 64
told her she liked her 62
told her she loved her 320
told her she might get 91
told her she might not 159
told her she might now 43
told her she moved her 44
told her she ought not 368
told her she still had 130
told her she would ask 42
told her she would bear 125
told her she would die 306
told her she would get 441
told her she would hear 74
told her she would not 2709
told her she would one 57
told her she would pay 62
told her she would see 260
told her six months ago 43
told her son about her 62
told her son about his 49
told her that after all 149
told her that after her 84
told her that after his 81
told her that after she 209
told her that after they 41
told her that anything she 90
told her that arthur was 75
told her that billy had 54
told her that billy was 43
told her that could not 138
told her that daddy was 58
told her that david had 100
told her that david was 80
told her that either she 82
told her that eliza was 40
told her that evening that 129
told her that every day 91
told her that every one 149
told her that father had 101
told her that father was 66
told her that first day 78
told her that first she 46
told her that flora had 45
told her that frank had 56
told her that frank was 61
told her that george had 92
told her that george was 54
told her that harry had 58
told her that harry was 46
told her that henry had 61
told her that henry was 66
told her that james had 53
told her that james was 63
told her that jesus had 58
told her that jesus was 103
told her that maybe she 168
told her that money was 104
told her that morning that 442
told her that night that 435
told her that people had 60
told her that people who 116
told her that peter had 106
told her that peter was 70
told her that pryer had 49
told her that rather than 68
told her that seeds are 46
told her that since her 119
told her that since his 62
told her that since she 689
told her that since they 77
told her that though she 143
told her that today was 69
told her that until she 86
told her that while her 46
told her that while she 282
told her that while they 75
told her that women had 75
told her that women who 49
told her that would not 359
told her then about his 71
told her they could get 60
told her they could not 845
told her they loved her 261
told her they would get 142
told her they would not 755
told her they would put 96
told her they would see 64
