tea and other cash crops 48
to pay back those loans 92
to pay back your debts 103
to pay back your loans 91
to pay down ready money 42
to pay down their debts 117
to pay down your debts 100
to pay even more money 70
to pay even more taxes 51
to pay health care bills 61
to pay health care costs 158
to pay into their hands 50
to pay into your hands 41
to pay much more dearly 44
to pay much more money 92
to pay only such taxes 99
to pay only sums above 41
to pay only those taxes 85
to pay only very small 41
to pay over such money 95
to pay over their money 46
to pay over three times 52
to pay rent even though 124
to pay some call where 77
to pay such fine within 43
to pay such heavy taxes 130
to pay such high rates 254
to pay such high rents 162
to pay such high taxes 162
to pay such high wages 273
to pay their back taxes 126
to pay their back wages 60
to pay their fair share 2518
to pay their fuel bills 64
to pay their full costs 72
to pay their full share 387
to pay their full value 103
to pay their hearth money 103
to pay their heating bills 73
to pay their high rents 58
to pay their just debts 1285
to pay their just share 248
to pay their just taxes 47
to pay their land rents 55
to pay their land taxes 130
to pay their last token 97
to pay their living costs 40
to pay their mess bills 52
to pay their most shining 55
to pay their poll taxes 526
to pay their quit rents 46
to pay their rent until 55
to pay these high rates 76
to pay these high wages 93
to pay those high wages 186
to pay union dues under 61
to pay union wage rates 40
to pay very heavy fines 50
to pay very heavy rents 70
to pay very heavy taxes 108
to pay very high price 91
to pay very high rates 302
to pay very high rents 137
to pay very high taxes 140
to pay very high wages 209
to pay your asking price 169
to pay your back taxes 61
to pay your fair share 141
to pin down just where 48
to pin down what makes 54
to pop into their minds 48
to pop into their mouths 45
to pry into other folks 65
to pry into other people 844
to pry into their lives 90
to put away more money 49
to put away some money 203
to put away some music 70
to put away some savings 41
to put away their books 193
to put away their false 61
to put away their heathen 124
to put away their idols 122
to put away their tools 53
to put away their wives 2334
to put away these wives 50
to put away your books 41
to put away your wives 2134
to put back into place 143
to put clear blue water 53
to put down deep roots 426
to put down firm roots 138
to put down john brown 51
to put down other people 120
to put down some money 44
to put down some notes 72
to put down some roots 341
to put down such words 65
to put down their books 76
to put down their hands 41
to put down their loads 164
to put down their money 203
to put down their names 965
to put down their noses 41
to put down their roots 223
to put down their spears 60
to put down their tools 206
to put down upon paper 125
to put down what really 331
to put down your money 46
to put down your roots 49
to put down your weapon 44
to put even more money 80
to put faith into action 351
to put forth their first 56
to put forth their green 78
to put forth their hands 278
to put forth their leaves 453
to put forth their might 47
to put forth their power 134
to put forth their views 257
to put forth their whole 212
to put forth your father 88
to put forth your power 57
to put from their minds 70
to put ideas into action 311
to put ideas into people 68
to put ideas into words 336
to put into cold print 42
to put into cold water 62
to put into full force 50
to put into great words 59
to put into mere words 63
to put into other words 100
to put into some order 100
to put into some sorts 58
to put into such hands 79
to put into their books 116
to put into their hands 1566
to put into their hearts 90
to put into their lives 50
to put into their minds 117
to put into their mouths 915
to put into their place 45
to put into their works 54
to put into wood forms 49
to put into your belly 53
to put into your hands 1254
to put into your minds 46
to put life into words 44
to put love into action 341
to put more land under 414
to put other work aside 42
to put some cold water 146
to put some great boxes 49
to put some more money 119
to put some other words 56
to put some time aside 73
to put some warm clothing 44
to put their arms about 140
to put their arms round 377
to put their egos aside 60
to put their fears aside 51
to put their feet under 77
to put their full trust 85
to put their heads above 543
to put their heads close 91
to put their heads under 245
to put their ideas about 103
to put their land under 87
to put their last trust 47
to put their life savings 47
to put their sole trust 41
to put their work aside 56
to put their work first 116
to put theory into action 113
to put these into action 98
to put these into words 69
to put these young people 73
to put upon these words 43
to put your arms about 47
to put your arms round 210
to put your fears aside 44
to put your feet under 66
to put your finger right 92
to put your hand under 111
to put your work aside 44
to read data from files 131
to read during their first 94
to read from their books 63
to read from their faces 52
to read from their works 171
to read from these books 60
to read from your local 50
to read into these lines 73
to read into these words 132
to read many more books 41
to read many other books 45
to read many years later 41
to read more ever since 157
to read much more about 61
to read much more easily 54
to read only such books 112
to read only those books 142
to read only those parts 110
to read over some notes 43
to read over their parts 57
to read over your essay 70
to read over your notes 101
to read over your paper 40
to read some good books 139
to read some more about 107
to read some more books 44
to read some other books 70
to read their poems aloud 131
to read their work aloud 313
to read these poems aloud 42
to read very fine print 82
to read what other people 301
to read your book makes 57
to read your work aloud 193
to rear their heads above 81
to rear their heads again 63
to rob these poor people 51
to run along these lines 129
to run anew from entry 88
to run away from anything 470
to run away from danger 988
to run away from either 42
to run away from every 143
to run away from grief 56
to run away from human 57
to run away from paris 41
to run away from people 166
to run away from under 42
to run away from where 103
to run away from women 40
to run away last night 62
to run down their chase 125
to run down their faces 61
to run down their necks 78
to run down your throat 45
to run fast over short 40
to run from some point 66
to run from their homes 51
to run into heavy weather 67
to run into other people 56
to run into port every 41
to run into such danger 61
to run into such risks 81
to run into their hands 46
to run into these holes 156
to run some cold water 44
to run some more tests 392
to say along these lines 273
to say along those lines 47
to say even more about 75
to say four more words 45
to say four years after 45
to say four years later 48
to say from what place 121
to say from what point 54
to say just those words 43
to say just what comes 56
to say just what makes 90
to say just what might 46
to say just what order 50
to say just what would 133
to say many years later 734
to say more here about 122
to say much here about 483
to say much less about 52
to say much more about 2279
to say nothing here about 86
to say nothing more about 3283
to say nothing more until 134
to say nothing when every 47
to say only three words 64
to say only what every 42
to say some good words 84
to say some kind words 188
to say some last words 63
to say some more about 338
to say some more words 61
to say some very smart 190
to say some years later 164
to say their last words 74
to say there were never 54
to say there were people 40
to say there were times 56
to say there will never 66
to say these days about 55
to say these last words 85
to say these three words 52
to say these very words 82
to say those four words 49
to say those last words 67
to say those same words 66
to say those three magic 41
to say those three words 177
to say those very words 246
to say three days after 40
to say three years later 41
to say upon what terms 217
to say very hard words 55
to say very much about 2748
to say what came first 69
to say what else could 96
to say what more could 107
to say what other people 227
to say what their itching 534
to say what these people 66
to say what these rules 40
to say what these words 83
to say what those words 69
to say what took place 101
to say what will please 173
to say when truth broke 359
to seal from their hearts 42
to see along what lines 61
to see during your visit 40
to see fall into total 89
to see fine young girls 75
to see from their faces 58
to see from their point 57
to see from what evils 130
to see from what point 127
to see into other people 121
to see into their hearts 136
to see into their minds 158
to see into their souls 49
to see into what hands 46
to see john ever again 57
to see just what could 129
to see just what kinds 55
to see just what makes 54
to see just what might 62
to see just what would 235
to see many more people 56
to see many other people 75
to see many years later 95
to see many young people 75
to see more young people 64
to see over tall grass 61
to see over these rooms 122
to see some good plays 48
to see some land which 44
to see some more poetry 46
to see some other parts 106
to see some other people 169
to see some other woman 184
to see some poor devil 44
to see some poor people 71
to see some rare sight 63
to see some sick people 113
to see some very large 52
to see some wild beasts 44
to see some young people 70
to see such nice people 40
to see their eyes light 164
to see their full bearings 70
to see their great boats 81
to see their great father 498
to see their home again 74
to see their last child 50
to see their like again 274
to see their only child 87
to see their past burning 82
to see their sons again 41
to see their sons enter 61
to see their ugly faces 72
to see their voting power 44
to see their work within 47
to see their young chief 117
to see their young people 67
to see there many times 58
to see there were still 115
to see there what might 170
to see these good people 72
to see these poor fools 134
to see these poor people 287
to see these poor souls 61
to see these poor women 100
to see these same people 82
to see these wild irish 90
to see these young girls 66
to see these young people 346
to see these young women 93
to see those eyes again 91
to see those guys again 54
to see those poor people 98
to see those tall poles 45
to see those young people 44
to see those young women 46
to see three such noble 101
to see upon what basis 265
to see upon what terms 125
to see west side story 127
to see what adam would 111
to see what else comes 42
to see what else could 1221
to see what else might 821
to see what else needs 80
to see what else would 274
to see what fate would 48
to see what good could 111
to see what good might 100
to see what gwen would 61
to see what harm could 70
to see what harm would 41
to see what help could 125
to see what help might 42
to see what html looks 45
to see what joan would 61
to see what lies below 220
to see what lies beneath 450
to see what lies dimly 840
to see what lies under 93
to see what lies within 141
to see what life could 49
to see what life makes 76
to see what life might 130
to see what life would 284
to see what luck would 45
to see what meaning could 66
to see what more could 640
to see what more might 51
to see what most people 86
to see what next would 111
to see what other books 54
to see what other change 52
to see what other folks 79
to see what other gifts 57
to see what other items 43
to see what other kinds 167
to see what other method 80
to see what other people 2062
to see what other reason 55
to see what other types 119
to see what other users 46
to see what other women 99
to see what other words 78
to see what rest would 108
to see what some people 106
to see what their child 91
to see what their father 70
to see what their leader 48
to see what their lives 106
to see what their money 52
to see what their mother 44
to see what their names 40
to see what their needs 122
to see what their peers 74
to see what their plans 77
to see what their thinking 43
to see what their views 47
to see what there could 154
to see what there might 306
to see what there really 67
to see what there would 144
to see what these could 42
to see what these might 59
to see what these people 477
to see what these women 68
to see what these words 68
to see what these would 66
to see what those people 96
to see what those words 44
to see what time might 69
to see what time would 163
to see what took place 633
to see what turn would 44
to see what very small 64
to see what went right 138
to see what will appear 65
to see what will occur 126
to see what will please 66
to see what work needs 91
to see what young people 89
to see what your cards 81
to see what your child 144
to see what your father 161
to see what your image 53
to see what your local 59
to see what your mother 133
to see what your plans 42
to see what your state 82
to see when there could 41
to see young goethe falling 41
to see your face after 48
to see your face again 2892
to see your face light 71
to see your face until 81
to see your face while 101
to see your good order 105
to see your hand again 178
to see your hand writing 144
to see your home again 86
to see your kids again 45
to see your poor father 51
to see your poor mother 78
to see your room first 138
to see your soul stark 75
to see your ugly faces 49
to see your wife again 191
to set down nothing harsh 77
to set down nothing which 72
to set down some basic 57
to set down some facts 71
to set down some notes 67
to set down some rules 93
to set down their names 227
to set down their views 64
to set down these hints 85
to set down these notes 110
to set down these words 85
to set down upon paper 165
to set down what might 76
to set down what seems 54
to set foot here again 148
to set foot once again 101
to set foot there again 454
to set foot there since 47
to set forth more fully 250
to set forth once again 91
to set forth some basic 107
to set forth some facts 56
to set forth such facts 96
to set forth their beauty 47
to set forth their views 613
to set forth these facts 60
to set forth these truths 61
to set forth these views 43
to set forth those facts 172
to set forth what appear 58
to set forth what might 49
to set forth what seems 303
to set free those souls 47
to set open their doors 40
to set open their gates 181
to set other like herbs 45
to set sail from thence 190
to set sail once again 93
to set some good woman 88
to set some time apart 67
to set some time aside 255
to set their very hearts 77
to set these boys right 60
to set these four works 54
to set town dogs barking 60
to set very high goals 51
to set your foot within 44
to set your mind quite 41
to shy away from anything 373
to shy away from change 41
to shy away from engaging 40
to shy away from human 42
to shy away from large 44
to shy away from people 198
to shy away from risky 54
to shy away from social 150
to shy away from speaking 44
to shy away from talking 106
to shy away from women 42
to shy away from working 43
to shy away from writing 43
to sit amid deep ashes 54
to sit back down again 196
to sit down five times 48
to sit down once again 101
to sit down three times 65
to sit down upon while 78
to sit down very often 57
to sit down when tired 44
to sit heavy upon others 170
to sit here much longer 68
to sit some time longer 171
to sit there hour after 131
to sit there much longer 52
to sit upon your throne 51
to six days during which 43
to six years during which 73
to six years hard labor 81
to song what gold could 102
to sow your wheat twice 101
to sue their health plans 383
to sup upon wild ducks 97
to swing back into place 53
to tap into other people 68
to tap into their inner 188
to tap into these funds 40
to tap into your inner 355
to tap into your savings 45
to tax years ending after 410
to tear down other people 50
to tear down some walls 42
to tear down their homes 70
to tear down their house 63
to tear down their walls 145
to tear down these walls 92
to tear down those walls 89
to tear from their hearts 52
to tear such loving words 96
to tear these poor people 93
to ten days during which 88
to ten years during which 146
to ten years hard labor 461
to that axiom upon which 100
to that body from which 87
to that city soon after 45
to that dust from which 64
to that duty from which 72
to that faith into which 80
to that fate ever since 134
to that from other parts 47
to that from other sites 46
to that good faith which 114
to that good town which 49
to that great city which 58
to that great clan which 115
to that great firm which 47
to that great heart which 40
to that great race which 51
to that great rule which 104
to that great sect whose 224
to that great truth which 51
to that great work which 134
to that high rank which 73
to that holy room where 97
to that home from which 94
to that land from which 219
to that land over which 78
to that life from which 44
to that many days since 58
to that mass from which 119
to that nice young woman 137
to that other clue which 87
to that other fact which 45
to that other life which 68
to that other side where 44
to that part from which 93
to that part only which 119
to that part other parts 68
to that same spot where 49
to that shop from which 64
to that side from which 111
to that side only where 41
to that sole test again 233
to that time been given 81
to that time been known 145
to that time been under 77
to that time during which 55
to that time took place 122
to that time were either 40
to that time were still 53
to that town some score 64
to that trial from which 42
to that true cold reason 101
to that true heart which 229
to that union came first 47
to that union from which 45
to that very arch enemy 193
to that very fact which 43
to that very fire which 66
to that very great merit 47
to that very same house 59
to that very same place 50
to that very spot where 111
to that well there after 62
to them along these lines 50
to them also some false 54
to them during their earthly 44
to them during their first 194
to them during their growth 44
to them during their lives 341
to them during their period 120
to them during their short 50
to them during their sleep 104
to them during their visit 150
to them during their whole 77
to them during their working 104
to them four years later 43
to them from early times 69
to them from fire burning 52
to them from other lands 56
to them from other parts 290
to them from other people 51
to them from their father 350
to them from their first 88
to them from their homes 81
to them from their mother 381
to them from their point 60
to them from these words 92
to them have been added 413
to them have been found 364
to them have been given 196
to them have been taken 62
to them like idle tales 107
to them like other verbs 45
to them many years later 71
to them much more easily 61
to them some four cards 59
to them some time after 70
to them some time later 63
to them some years later 53
to them their city flowing 42
to them their fair share 156
to them their full force 183
to them their sole value 91
to them their true place 45
to them their true value 59
to them three days after 208
to them three days since 55
to them three years later 105
to them very soon after 85
to them went down alive 265
to them went into force 47
to them were born eight 175
to them were born seven 383
to them were those which 80
to them what their father 55
to them what their wants 118
to them when their father 42
to them when their sight 82
to them will only place 41
to them worth their while 120
to this book have found 41
to this book have shown 83
to this book have taken 56
to this book have tried 45
to this book many times 40
to this book took place 49
to this book were asked 98
to this book will appear 220
to this case even though 64
to this great work which 72
to this have been added 162
to this have been found 307
to this have been given 71
to this have been noted 141
to this hour have never 47
to this item were coded 59
to this lady also drank 56
to this list were added 79
to this most holy light 47
to this plan there would 45
to this plan will appear 41
to this poor young woman 53
to this room last night 47
to this rule take place 49
to this rule took place 49
to this rule were cases 44
to this rule were found 182
to this rule were noted 51
to this rule will occur 96
to this same time period 79
to this spot many times 49
to this text will appear 232
to this theme many times 169
to this theme once again 52
to this there were about 43
to this time been found 54
to this time been given 40
to this time been known 44
to this time have never 65
to this time some charm 69
to this time there seems 79
to this very early period 98
to this very early stage 40
to this very same place 48
to this very spot where 108
to this view even after 91
to this view even though 119
to this view there could 47
to this view there would 98
to this were soon added 44
to this work will appear 1729
to too many other people 81
to too much time spent 46
to try once more where 43
to try soft means first 54
to try some hard trees 46
to try some other house 91
to try some other method 403
to try some other place 80
to try some other trick 67
to try their hand again 65
to try their luck again 632
to try their luck round 41
to try their luck under 78
to try upon poor beasts 52
to try what means might 117
to try your hand again 57
to try your luck again 147
to two years during which 103
to two years hard labor 212
to use even more force 40
to use hard disk space 48
to use have been quite 49
to use less disk space 40
to use many more words 127
to use many years later 53
to use only cold water 47
to use only salt meeting 104
to use only south korean 89
to use only such force 82
to use only such words 106
to use only their first 50
to use only their hands 45
to use only those forms 62
to use only those items 49
to use only those parts 71
to use only those terms 54
to use only those which 203
to use only those words 123
to use only three fingers 46
to use only union labor 44
to use only very small 70
to use only your right 44
to use some other basis 67
to use some other method 901
to use some other words 45
to use some such words 44
to use such time within 41
to use their bare hands 171
to use their best skill 111
to use their body parts 61
to use their buying power 224
to use their cell phone 63
to use their full names 125
to use their full power 89
to use their great power 135
to use their heads about 63
to use their last names 81
to use their left hands 237
to use their taxing power 71
to use their veto power 144
to use their voting power 382
to use their will power 53
to use these data types 59
to use these same tools 66
to use these same words 84
to use these three terms 51
to use these three words 62
to use these very words 84
to use those means which 312
to use those same words 85
to use those three words 52
to use those very words 71
to use very cold water 50
to use very high doses 50
to use very high power 41
to use your cell phone 382
to use your good sense 141
to use your hard drive 42
to use your sixth sense 45
to use your will power 235
to wear away their lives 109
to wear such high heels 80
to wear their bathing suits 42
to wear their hair longer 238
to wear their hair loose 254
to wear their hair short 1146
to who will look after 50
to win back their kingdom 114
to win back their lands 99
to win back their money 41
to win back their trust 70
to win back your trust 45
to win over other people 65
to win over their hearts 119
to win over these people 155
to win over young people 93
to win some free stuff 78
to win their fair share 67
to woo back such hours 40
to you along these lines 44
to you during your audit 81
to you during your first 90
to you during your visit 98
to you from deep within 41
to you from here where 73
to you from other people 84
to you from these pages 52
to you from your father 594
to you from your first 71
to you from your inner 92
to you from your mother 210
to you from your study 115
to you from your uncle 43
to you have been fully 40
to you here lent shall 83
to you last time about 60
to you last week about 135
to you much more easily 50
to you much more fully 45
to you once more about 75
to you some days since 165
to you some more about 377
to you some more later 60
to you some time about 69
to you some time since 1074
to you taking your slave 150
to you their deep sense 53
to you these past weeks 43
to you very soon after 52
to you what other people 57
to you what took place 80
to you what your father 88
to you when your child 48
to you when your father 57
to you when your mother 135
