tail male or tail female 362
took nothing by their mission 44
took over an hour before 149
took over the cape colony 137
took over the city without 41
took over the four courts 55
took over the high school 43
took over the home office 85
took over the india office 60
took over the left sector 100
took over the main burden 94
took over the oval office 186
took over the part played 65
took over the post office 297
took over the radio station 292
took over the role played 97
took over the same office 45
took part in great events 132
took part in heavy fighting 173
took part in land reform 50
took part in many actions 141
took part in many events 40
took part in many famous 63
took part in many fights 44
took part in many meetings 79
took part in many public 102
took part in many school 43
took part in such events 64
took part in such meetings 67
took part in their creation 49
took part in their meetings 137
took part in their sports 85
took part in these actions 148
took part in these crimes 63
took part in these dances 83
took part in these events 498
took part in these forest 50
took part in these latter 49
took part in these meetings 639
took part in these public 48
took part in these scenes 55
took part in these sports 52
took part in these strange 55
took part in those events 173
took part in those meetings 85
took part in what became 81
took part to some extent 48
took pity on their plight 59
took post at fort miller 65
took root in south africa 64
took some of their places 44
took some of your clothes 44
took time to look around 533
took time to look through 94
took time to make itself 54
took time to take effect 73
took time to think before 97
took time to think through 63
took time to work through 139
took toll of their master 261
took typing in high school 51
took years to work through 47
tool used to gain sexual 53
tooth into the oral cavity 222
tore away the last shreds 74
tore down the high places 47
tore down the iron railings 44
tore down the lane through 57
tore down the road toward 45
tore open the foil packet 67
torn away the leafy screen 50
torn from my body before 141
torn from my high estate 225
torn from the living bodies 129
torn into so many pieces 72
toss well to coat evenly 98
town along the main street 59
town along the road should 73
town among the most proper 83
town beating to arms behind 83
town during the last twenty 61
town from the high ground 43
town half an hour before 133
town hall or other public 72
town into the open fields 57
town life in main street 102
town life of fine ladies 47
town like so many fiends 125
town must be made twenty 49
town such as were simple 46
town there is very little 61
town upon the same errand 329
tread over the same ground 96
tread upon my high places 141
tread upon my land unless 41
tread upon the bare ground 84
tread upon the high places 1302
tread upon the poor little 53
treat next of those higher 54
tree among the other horses 82
tree full of ripe apples 40
tree into the west indies 45
tree must be good before 55
tree told of some murder 80
trial must be gone through 56
trial must be held before 44
trial must be made before 94
trial will be held before 62
trial will be over before 86
trip back to pearl harbor 47
trip back to south africa 54
trip from the city center 57
trip from the west indies 51
trip into the high sierra 52
true also in some degree 69
true also in some measure 56
true also to some extent 108
true copy in such manner 56
true copy of said notice 117
true copy of such notice 204
true copy of such portion 56
true copy of such record 232
true copy of such report 106
true during the early phases 49
true during the early stages 223
true during the last decade 103
true even in those states 95
true even of those callings 42
true faith of their fathers 55
true from the very nature 60
true from the very outset 41
true life to your existing 72
true meaning of these events 56
true meaning of these titles 55
true meaning of these verses 60
true meaning of those wholly 44
true name of such person 43
true only if there exists 70
true only to some extent 112
true sons of their fathers 96
true when the other person 42
true when the user clicks 48
truth came by mere chance 49
truth from the holy spirit 71
truth from the lord enters 47
truth from the lord reigns 53
truth from the lord through 114
truth into the dark places 75
truth must be clear before 58
truth must be kept secret 43
truth must be told without 51
truth must to many readers 51
truth only by some slight 88
truth there is very little 131
truth will be more clearly 41
truth will be most clearly 41
truth will be said through 107
truth will be true neither 50
trying hard to break through 130
trying hard to fall asleep 55
trying hard to find something 118
trying hard to look serious 50
trying hard to make myself 45
trying hard to make something 73
trying hard to think clearly 44
tube four or five inches 98
tube must be held firmly 47
tube three or four inches 119
tune from the ever amiable 175
tune into the other person 94
tune nick the glad silent 164
tune upon the blue guitar 276
tuning fork is heard better 137
turn away to take refuge 395
turn back in their course 56
turn back to find another 42
turn back to their former 73
turn down the next street 162
turn down the road toward 49
turn down the side street 59
turn down the wrong street 45
turn feel the same desire 44
turn from the drear aspect 51
turn from the most obvious 151
turn into an even bigger 99
turn into an evil spirit 73
turn into the gray matter 106
turn into the main street 317
turn into the next street 170
turn into the side street 130
turn leads to even greater 125
turn leads to even higher 81
turn leads to high levels 44
turn left on main street 402
turn onto the main street 218
turn onto the side street 47
turn over in their graves 2612
turn pale the next moment 52
turn south on main street 66
turn upon the true prince 853
turn when the door opened 48
turn will be more likely 55
twas clear the same thought 49
twas hard to know whether 46
type from the same source 87
type having in these remote 45
type pass at boot options 95
type there is very little 44
