the ablest civil and military 47
the struck firms are decreased 55
the subtle signs and symptoms 117
the subway walls and tenement 64
the sudden quiet that followed 81
the sullen looks and muttered 87
the sultan alone had sagacity 61
the summer after her freshman 180
the summer after his freshman 231
the summer months and attended 58
the summer months and holidays 65
the summer months and returned 63
the summer months and therefore 53
the summer months for children 65
the summer months that followed 182
the summit where all problems 41
the sunday after its reception 45
the sunday paper that answered 45
the sunday times and observer 256
the sunken rocks and dangerous 74
the sunken woods that traverse 89
the supply chain and customer 52
the supply curve for bicycles 119
the supply curve for gasoline 96
the supply curve for loanable 368
the supply which was expected 48
the supply would not probably 53
the swarthy faces and glittering 41
the sweeping social and economic 192
the sweets shook and trembled 44
the system could not continue 132
the system could not possibly 166
the system could not tolerate 79
the system could not withstand 53
the system moves with constant 73
the system rather than attempting 46
the system since its inception 137
the system under this condition 53
the system which are intended 204
the system which are relevant 76
the system which had governed 55
the system which had obtained 69
the system which had operated 71
the system which had preceded 82
the system which had produced 231
the system which has obtained 74
the system which has produced 516
the system which has received 45
the system which has resisted 48
the system which has resulted 41
the system which now prevails 355
the system which they advocate 62
the system which they believed 74
the system which was actually 53
the system which was designed 94
the system which was employed 40
the system which was followed 76
the system which was proposed 59
the system which was supposed 54
the system which you advocate 48
the tables laden with chemical 168
the taboos which are inherent 42
the tangled vines and creepers 85
the tapped wires and reported 62
the tastes which they nurtured 51
the taylor grazing act provided 49
the teacher asked her students 76
the teacher asked his students 47
the teacher could ask questions 43
the teacher could ask students 113
the teacher could not possibly 90
the teacher might ask questions 130
the teacher might ask students 311
the teacher talks and students 40
the teacher wants his students 51
the teacher working with students 40
the teacher works with children 119
the teacher works with students 105
the teacher would ask questions 42
the temple could not restrain 41
the temple where his presence 44
the tenant could not alienate 53
the tenant could not possibly 106
the tenant holds his tenement 70
the tender hopes and innocent 71
the tender offer and describe 41
the tender offer and purchase 81
the terror which had absorbed 124
the terror which his presence 67
the terror which they inspired 531
the theories which they propound 42
the thermal imaging that occurred 104
the thought which had occurred 58
the thought which has inspired 56
the thought which then agitated 58
the thought which was underlying 57
the thrifty sully had obtained 43
the thunder storm that destroys 67
the thyroid gland and adjacent 120
the thyroid gland and destroys 40
the thyroid gland and increased 51
the thyroid gland and therefore 65
the thyroid gland that controls 59
the thyroid gland that increases 103
the thyroid gland that secretes 41
the thyroid gland was enlarged 50
the tissue cells are adjusted 40
the tissue cells are poisoned 50
the titles caesar and augustus 41
the titles which are bestowed 84
the tomato paste and continue 44
the tomato sauce and sprinkle 139
the topics which are included 98
the towers built for military 40
the toxins which are produced 54
the traded goods and services 138
the tragic event that occurred 43
the tragic heroes and heroines 118
the tragic walls that separate 96
the training period was extended 81
the training which they received 211
the traits which are actually 95
the traits which they simulate 63
the travel fares and expenses 51
the tribal people with affection 65
the tribes under his authority 50
the tribes which had formerly 54
the tribes which they governed 46
the triple bonds and shortens 135
the triple point and critical 40
the trojan women and children 49
the troops could not possibly 74
the troops under his direction 137
the troops under his immediate 860
the troops under his personal 64
the troops which are destined 42
the troops which are intended 52
the troops which are stationed 47
the troops which are supposed 44
the troops which had advanced 188
the troops which had attacked 49
the troops which had composed 44
the troops which had escorted 49
the troops which had extorted 144
the troops which had followed 174
the troops which had occupied 189
the troops which had remained 73
the troops which had retreated 226
the troops which had returned 78
the troops which they employed 40
the troops which they supplied 54
the troops while they remained 113
the tucson parks and recreation 64
the twelve asked him concerning 110
the twelve months that followed 466
the twelve months that preceded 87
the twenty months that followed 40
the twenty stout and capacious 71
the unborn child and completing 151
the unborn child are disposed 100
the uneven social and economic 47
the unique legal and economic 69
the unique needs and concerns 154
the unique needs and problems 184
the unique social and cultural 275
the unique social and economic 129
the united action and authority 66
the united board for christian 1795
the united force now amounted 68
the united fruit and standard 114
the united kingdom and american 232
the united kingdom and australia 13212
the united kingdom and colonies 28177
the united kingdom and declared 49
the united kingdom and dominions 89
the united kingdom and exported 64
the united kingdom and extended 88
the united kingdom and followed 43
the united kingdom and imported 64
the united kingdom and included 69
the united kingdom and includes 78
the united kingdom and indonesia 81
the united kingdom and intended 46
the united kingdom and mainland 168
the united kingdom and norwegian 56
the united kingdom and pakistan 216
the united kingdom and portugal 597
the united kingdom and possibly 210
the united kingdom and probably 138
the united kingdom and produced 50
the united kingdom and provided 58
the united kingdom and provides 119
the united kingdom and received 93
the united kingdom and reported 49
the united kingdom and republic 497
the united kingdom and scotland 73
the united kingdom and thereafter 48
the united kingdom and therefore 337
the united kingdom and zimbabwe 113
the united kingdom are admitted 42
the united kingdom are affected 41
the united kingdom are compared 64
the united kingdom are conducting 42
the united kingdom are eligible 106
the united kingdom are employed 56
the united kingdom are entitled 136
the united kingdom are examples 158
the united kingdom are excluded 72
the united kingdom are expected 88
the united kingdom are governed 57
the united kingdom are included 149
the united kingdom are involved 78
the united kingdom are mutually 46
the united kingdom are occupied 76
the united kingdom are prepared 126
the united kingdom are probably 97
the united kingdom are provided 90
the united kingdom are referred 45
the united kingdom are reported 95
the united kingdom are required 224
the united kingdom are somewhat 56
the united kingdom are supplied 71
the united kingdom are therefore 46
the united kingdom are unlikely 41
the united kingdom being involved 53
the united kingdom for advanced 57
the united kingdom for children 47
the united kingdom for economic 41
the united kingdom for financial 77
the united kingdom for guidance 40
the united kingdom for instance 206
the united kingdom for military 95
the united kingdom for overlord 154
the united kingdom for processing 126
the united kingdom for purposes 170
the united kingdom for supplies 41
the united kingdom for treatment 50
the united kingdom had accepted 87
the united kingdom had achieved 47
the united kingdom had actually 53
the united kingdom had declared 98
the united kingdom had declined 90
the united kingdom had exported 42
the united kingdom had increased 350
the united kingdom had proposed 94
the united kingdom had ratified 81
the united kingdom had received 71
the united kingdom had remained 49
the united kingdom had suffered 45
the united kingdom had withdrawn 68
the united kingdom has accepted 129
the united kingdom has actually 43
the united kingdom has declined 174
the united kingdom has decreased 100
the united kingdom has extended 55
the united kingdom has followed 81
the united kingdom has increased 682
the united kingdom has involved 64
the united kingdom has obtained 42
the united kingdom has probably 47
the united kingdom has produced 158
the united kingdom has proposed 41
the united kingdom has provided 149
the united kingdom has ratified 231
the united kingdom has received 98
the united kingdom has recently 315
the united kingdom has remained 165
the united kingdom has resulted 92
the united kingdom has retained 85
the united kingdom has suffered 109
the united kingdom may exercise 60
the united kingdom may therefore 76
the united kingdom than anywhere 62
the united kingdom that provides 49
the united kingdom was achieved 41
the united kingdom was actually 58
the united kingdom was affected 43
the united kingdom was directed 50
the united kingdom was entirely 43
the united kingdom was entitled 144
the united kingdom was essential 44
the united kingdom was expected 77
the united kingdom was followed 53
the united kingdom was governed 63
the united kingdom was increased 95
the united kingdom was initially 48
the united kingdom was involved 125
the united kingdom was prepared 247
the united kingdom was probably 80
the united kingdom was produced 50
the united kingdom was provided 45
the united kingdom was referred 42
the united kingdom was regarded 46
the united kingdom was rejected 46
the united kingdom was replaced 49
the united kingdom was reported 69
the united kingdom was required 92
the united kingdom was seriously 40
the united kingdom was slightly 42
the united kingdom was somewhat 97
the united kingdom was therefore 81
the united kingdom was threatened 46
the united light and railways 59
the unjust social and economic 111
the unpaid costs and expenses 65
the unseen power that controls 94
the unseen world are reported 63
the uproar which had happened 76
the upward social and economic 125
the upward trend was reversed 48
the urgent needs and problems 53
the urgent social and economic 168
the utmost alarm and confusion 112
the utmost beauty and delicacy 50
the utmost beauty and elegance 84
the utmost danger and confusion 53
the utmost danger and distress 42
the utmost force and authority 204
the utmost force and clearness 52
the utmost grace and delicacy 84
the utmost grace and elegance 101
the utmost haste and confusion 171
the utmost hurry and confusion 189
the utmost noise and confusion 62
the utmost panic and confusion 123
the utmost petting but conscious 79
the utmost power and velocity 40
the utmost rigor and severity 83
the utmost scorn and contempt 535
the utmost shame and confusion 106
the utmost skill and attention 127
the utmost skill and coolness 45
the utmost skill and delicacy 134
the utmost skill and industry 80
the utmost skill and judgment 131
the utmost skill and patience 171
the utmost skill and precision 63
the utmost skill was required 115
the utmost speed and accuracy 80
the utmost speed and facility 82
the utmost speed and precision 51
the utmost state and ceremony 97
the utmost value and interest 167
the utmost value for graduate 43
the utmost verge and prepared 81
the utmost vigor and dispatch 44
the utmost warmth and vivacity 43
the vacant lands are entitled 42
the vacant throne was disputed 96
the vacuum edged with distaste 44
the vacuum level are directly 61
the valley floor and adjacent 74
the valley where his railroad 53
the valued goods and services 67
the values given are averages 55
the values which are affirmed 67
the values which are assigned 63
the values which are attached 78
the values which are embodied 79
the values which are essential 79
the values which are expected 43
the values which are implicit 89
the values which are inherent 120
the values which are involved 73
the values which are obtained 173
the values which are possible 45
the values which are relevant 49
the values which are supposed 63
the values which they consider 41
the varied forms and functions 54
the varied goods and services 52
the varied signs and symptoms 43
the varied social and cultural 94
the varied social and economic 85
the various asset and liability 159
the various bells and whistles 43
the various books and articles 343
the various books and journals 48
the various cases for solutions 60
the various civil and criminal 104
the various civil and military 896
the various civil and religious 76
the various corps and divisions 147
the various costs and benefits 2305
the various costs and expenses 138
the various costs and revenues 60
the various dirty and shameful 43
the various ethnic and cultural 258
the various ethnic and linguistic 178
the various ethnic and religious 834
the various forms and functions 662
the various forms and patterns 61
the various goods and services 2280
the various halls and chambers 62
the various hardy and eventful 90
the various headings and subheadings 149
the various heroes and heroines 42
the various human and nonhuman 43
the various items that comprise 56
the various legal and economic 55
the various legal and financial 98
the various lengths and diameters 41
the various likes and dislikes 45
the various linear and nonlinear 50
the various meanings and functions 107
the various moral and physical 45
the various moral and religious 113
the various naval and military 120
the various needs and problems 45
the various nooks and crannies 272
the various parts and branches 50
the various parts and chapters 50
the various parts and elements 48
the various parts and functions 254
the various parts and materials 43
the various parts and products 63
the various parts are combined 51
the various parts are properly 51
the various parts that comprise 76
the various people who composed 56
the various plans and policies 43
the various plans and programs 83
the various plans and projects 126
the various plans for economic 44
the various plots and subplots 42
the various posts had received 105
the various races and cultures 89
the various races and religions 220
the various races and religious 44
the various races who occupied 56
the various racial and cultural 198
the various racial and religious 191
the various readings and marginal 85
the various risks and benefits 110
the various rocks and minerals 79
the various roles and functions 624
the various roles and statuses 98
the various rooms and passages 155
the various rules and precepts 89
the various sects and churches 58
the various sects and divisions 42
the various sects and heresies 83
the various sects and religions 71
the various sects and religious 58
the various sects that resisted 169
the various signs and portents 190
the various signs and symptoms 664
the various social and cultural 945
the various social and economic 2069
the various social and personal 60
the various social and physical 86
the various social and politico 49
the various social and religious 352
the various soils and climates 486
the various tasks and functions 130
the various tasks that comprise 47
the various terms and concepts 158
the various tools and machines 67
the various tools and materials 142
the various tools and utensils 52
the various towns and counties 144
the various towns and parishes 41
the various towns and villages 1613
the various trials and troubles 49
the various types and functions 109
the various types and locations 51
the various types and purposes 57
the various types and subtypes 204
the various units that comprise 45
the various views and policies 42
the vassal could not alienate 160
the veiled woman had remained 40
the velvet black and brilliant 49
the vendor could not maintain 50
the vendor sells his business 51
the verses which are produced 53
the version which has survived 46
the vessel could not possibly 84
the vessel walls are thickened 62
the vessel which had conveyed 80
the vessel which had disabled 42
the vicious social and economic 48
the victim could not identify 74
the victim could not possibly 53
the violent social and economic 42
the virgin bless you wherever 40
the virgin women who dispense 41
the visual field and therefore 43
the visual lines are directed 174
the visual lines are parallel 552
the volume which are referred 51
the voyage which was proposed 40
the vulgar tongue and communion 59
the warder bends his crossbow 56
the waters above them whenever 90
the waters which are hereafter 47
the waters which they frequent 63
the waters would not overstep 96
the weapons which they employed 139
the weapons which you describe 88
the weight lower than barbells 63
the weight taken for analysis 171
the weight which may properly 60
the weight which that assembly 74
the weight which was attached 83
the weight which was required 156
the widening social and economic 94
the window again and listened 60
the window again and remarked 66
the winter could not possibly 52
the winter george had mastered 51
the winter months and returned 47
the winter months and therefore 63
the winter months that followed 193
the wisdom which had dictated 48
the wisdom which has presided 70
the wooded hills and mountain 43
the wooded hills that encircle 42
the wooded hills that surround 57
the wooden chair and examined 72
the wooden fence that enclosed 73
the wounds given and received 123
the wounds which man inflicts 48
the wounds which they received 240
the wounds which war inflicts 255
the writer could not discover 41
the writer could not possibly 215
the writer feared and disliked 53
the writer makes his selected 54
the writer turns his attention 84
the writer under this contract 43
the writer would not hesitate 59
the writings which are ascribed 67
the writings which this curiosity 41
the yarrow under his guidance 47
the yellow fever and smallpox 40
the yellow fever was epidemic 43
the yellow fever was imported 52
the yellow fever was prevailing 71
the yellow river and captured 44
the yellow river and exploiting 70
the yellow stone and missouri 54
the yellow walls and beautiful 51
the younger people and children 50
the younger pliny was governor 47
the younger scott was actually 55
the younger woman had awakened 42
the younger women and children 255
thy fierce fires lie quenched 40
thy future risks and tempests 41
to absorb goods and services 50
to absorb shock and vibration 79
to absorb water and minerals 480
to abused women and children 83
to accept anything that involves 42
to accept gifts and bequests 113
to accept gifts and donations 51
to accept goods and services 78
to accept goods for shipment 58
to accept rather than challenge 208
to accept social and economic 95
to access files and printers 204
to access goods and services 152
to actions which are contrary 42
to actions which are directed 57
to actual social and economic 78
to actual threats and assaults 62
to adjust wages and salaries 85
to adults rather than children 132
to adults working with children 59
to affect social and economic 65
to affect women and children 44
to afford ample and complete 254
to afford equal tax treatment 44
to afford goods and services 60
to almost twice its original 245
to another frame with constant 64
to another makes his creditor 70
to another place they mentioned 62
to another which was inferred 40
to answer easily his eminence 87
to answer every man directly 131
to answer fully all questions 49
to answer truly all questions 337
to answer truly any questions 78
to answer under oath questions 64
to anyone whose job involves 52
to arranging tours and programs 101
to assert power and authority 48
to assess costs and benefits 346
to assess fetal lung maturity 333
to assess risks and benefits 120
to assess signs and symptoms 60
to assess social and economic 54
to assess social and emotional 53
to assign labor and materials 41
to assist people with physical 50
to assist people with problems 59
to assist rather than obstruct 43
to assist small and marginal 60
to assist social and economic 52
to assist women and children 183
to assume civil and criminal 120
to assume power and authority 44
to assure social and economic 49
to attack israel with chemical 42
to attack social and economic 60
to attack women and children 122
to attain power and prestige 42
to attain social and economic 323
to attend civil and criminal 71
to attend first and foremost 61
to attend plays and concerts 52
to banish empty and womanish 86
to barter goods and services 103
to become aware and conscious 53
to become bored and restless 99
to become close and intimate 51
to become first and foremost 133
to become human and sentient 58
to become known and accepted 113
to become longer and narrower 56
to become strong and powerful 172
to become strong and vigorous 58
to become wealthy and powerful 342
to become whole and complete 105
to better serve all students 52
to better serve our students 46
to better social and economic 125
to borrow funds for expansion 40
to borrow money and contract 398
to borrow money and mortgage 444
to borrow money and purchase 76
to borrow money and therefore 45
to borrow money for business 222
to borrow money for expansion 156
to borrow money for purchasing 89
to borrow money for purposes 124
to borrow money for specific 43
to bridge social and cultural 42
to bright light and darkness 250
to changed social and economic 146
to changes which had occurred 61
to charge goods and services 104
to cheaper goods and services 49
to choose goods and services 69
to christ alone for salvation 147
to christ under his ministry 67
to coarse jests and indecent 66
to colder water are directed 57
to combat crime and disorder 62
to combat racial and religious 115
to combat social and economic 92
to commit crime with impunity 113
to common labor and domestic 43
to common sense and everyday 140
to common sense and humanity 153
to common sense and intuition 93
to common sense and judgment 42
to common sense and ordinary 210
to common sense and personal 46
to compel rather than persuade 222
to compel women and children 53
to comply fully and promptly 61
to conceal beneath his garments 146
to conceal rather than disclose 46
to convey coals and supplies 50
to convey moral and religious 123
to dangers which his sagacity 90
to decide anything for yourself 46
to decide civil and criminal 227
to defend order and property 43
to defend sacco and vanzetti 84
to defend women and children 146
to define costs and benefits 52
to define social and cultural 55
to define social and economic 60
to define terms and concepts 93
to deform under low stresses 58
to demand goods and services 219
to demand social and economic 51
to depend first and foremost 80
to deride learning and education 55
to detect signs and symptoms 240
to devise mimic and fabulous 135
to dilute acids and alkalies 195
to direct labor and materials 43
to direct rather than indirect 57
to direct social and economic 72
to divers lusts and pleasures 57
to donate goods and services 90
to earmark funds for specific 49
to eastern texas and oklahoma 61
to effect social and cultural 81
to effect social and economic 299
to elicit signs and symptoms 78
to emerging social and economic 52
to employ women and children 561
to enable staff and students 56
to enable women and children 57
to endure could not overturn 54
to endure hunger and rigorous 48
to england where they remained 40
to english trade and commerce 51
to enlist under his standard 295
to ensure first and foremost 103
to ensure order and security 147
to ensure quick and accurate 48
to ensure rapid and accurate 75
to ensure rapid and complete 258
to ensure social and economic 385
to ensure speed and accuracy 42
to equate price and marginal 123
to equate price with marginal 81
to errors which are salutary 105
to escape after being captured 67
to escape after being summoned 48
to escape social and economic 85
to escape until its pressure 40
to events which had happened 203
to events which had occurred 321
to excite doubt nor surprise 81
to existing needs and questions 58
to existing social and cultural 85
to existing social and economic 267
to existing towns and villages 52
to expand loans and deposits 101
to expand rather than contract 1114
to expand rather than diminish 120
to expand rather than restrict 162
to expand social and economic 73
to expand trade and commerce 93
to expand trade and cultural 57
to expand trade and economic 255
to expand trade and industry 40
to expand until its pressure 71
to export goods and services 615
to extend loans and advances 53
to extend rather than contract 48
to extend rather than restrict 163
to extend social and economic 76
to female beauty that commands 50
to follow after that holiness 48
to follow every new direction 49
to follow rules and routines 52
to follow social and economic 43
to forget about her problems 41
to forget about his problems 78
to forget about his troubles 48
to forget about them entirely 123
to forget rather than remember 118
to forget wrongs and remember 86
to foster social and cultural 70
to foster social and economic 305
to foster social and emotional 88
to foster trade and commerce 184
to foster trade and economic 48
to foster trade and industry 108
to france under his auspices 65
to further growth and expansion 41
to further social and economic 316
to further study and analysis 50
to further trade and commerce 47
to further trade and economic 53
to future costs and benefits 169
to future goods and services 74
to future growth and expansion 44
to gender roles and relations 51
to german trade and industry 55
to german women and children 55
to global social and economic 46
to global warming and pollution 46
to govern social and economic 53
to greater social and economic 285
to hamper trade with manifold 46
to handle civil and criminal 118
to handle mouse and keyboard 46
to handle social and economic 61
to handle tools and materials 88
to happen which has happened 83
to hasten fetal lung maturity 48
to hebrew poetry and prophecy 42
to higher social and economic 205
to higher wages and benefits 44
to higher wages and improved 45
to higher wages and increased 44
to higher wages and salaries 49
to ignore rather than confront 62
to ignore social and cultural 51
to ignore social and economic 51
to impart moral and physical 43
to impart moral and religious 115
to impart pathos and grandeur 41
to impede social and economic 41
to import goods and services 844
to import vital raw materials 43
to impose civil and criminal 125
to impose fines for violations 85
to impose order and direction 52
to impose social and economic 48
to incite racial and religious 46
to indians noted for treachery 46
to induce fetal lung maturity 43
to induce labor and delivery 51
to induce social and economic 57
to inform madam that breakfast 44
to inform rather than persuade 107
to injure trade and commerce 66
to insure order and security 44
to insure rapid and complete 111
to insure under any provision 63
to jewish women and children 42
to julius caesar and augustus 234
to kidnap women and children 79
to larger social and cultural 217
to larger social and economic 242
to levels below that required 50
to locate books and articles 97
to london after her excursion 49
to manage money and property 75
to manage social and economic 108
to market goods and services 644
to measure costs and benefits 521
to measure price and quantity 67
to measure rather than reflecting 45
to measure social and economic 79
to measure social and emotional 48
to measure speed and accuracy 196
to measure speed and distance 53
to mental rather than physical 201
to mention beasts and vehicles 120
to mention poetic and literary 46
to mention social and cultural 40
to mention women and children 105
to minute rules for regulating 62
to modern social and cultural 43
to modern social and economic 280
to modify nouns and pronouns 478
to modify social and cultural 158
to molest women and children 61
to murder women and children 468
to needed goods and services 54
to neither agree nor disagree 59
to neither proof nor disproof 54
to nitric oxide and nitrogen 70
to normal growth and nutrition 42
to normal social and economic 40
to notice about this argument 122
to obtain civil and religious 77
to obtain fluid for diagnosis 40
to obtain funding for projects 62
to obtain funds and supplies 108
to obtain funds for expansion 117
to obtain funds for immediate 85
to obtain goods and services 2153
to obtain money and materials 42
to obtain money and property 129
to obtain money and supplies 104
to obtain point and interval 79
to obtain power and authority 58
to obtain power and prestige 42
to obtain quick and accurate 49
to obtain rapid and accurate 53
to obtain rapid and complete 67
to obtain social and economic 191
to obtain speed and accuracy 46
to obtain terms and promises 163
to obtain vital raw materials 56
to obtain water and minerals 56
to obtain water and supplies 53
to obtain water for domestic 124
to occupy civil and military 60
to occupy spain and portugal 58
to occupy until its authority 43
to outlying towns and villages 167
to permit quick and accurate 48
to permit rapid and accurate 86
to permit women and children 41
to pieces within him suddenly 60
to places which had increased 40
to prefer halos and rainbows 51
to pressing social and economic 115
to prison under his original 61
to public favor and applause 45
to public goods and services 753
to public needs and concerns 57
to public order and morality 1591
to public order and security 505
to public parks and recreation 51
to public rather than parochial 52
to public roads and highways 42
to public scorn and contempt 107
to public scorn and disgrace 103
to public scorn and ridicule 602
to public shame and ridicule 47
to public works and services 62
to pursue social and economic 202
to purvey goods and services 49
to reality which may generate 62
to realize social and economic 70
to recall anything that happened 144
to recent books and articles 74
to recent social and economic 61
to record keeping and financial 43
to reduce costs and expedite 57
to reduce costs and expenses 56
to reduce costs and generate 55
to reduce costs and maintain 307
to reduce costs and maximize 259
to reduce costs and minimize 62
to reduce costs and optimize 42
to reduce costs and simplify 95
to reduce costs and therefore 97
to reduce crime and disorder 298
to reduce local air pollution 101
to reduce noise and pollution 60
to reduce noise and vibration 870
to reduce racial and economic 55
to reduce rents and interest 65
to reduce risks and maximize 40
to reduce signs and symptoms 99
to reduce social and cultural 133
to reduce social and economic 566
to reduce toxic air emissions 62
to reduce urban air pollution 158
to reduce wages and benefits 122
to reduce wages and salaries 109
to reduce waste and conserve 50
to reduce waste and emissions 51
to reduce waste and pollution 195
to reducing social and economic 52
to reform satan and persuade 50
to reform social and economic 73
to relate social and economic 53
to release women and children 50
to remain alert and vigilant 80
to remain alert and watchful 70
to remain alive and continue 43
to remain alive and unchanged 54
to remain aloof and detached 211
to remain aloof and isolated 93
to remain first and foremost 40
to remain healthy and vigorous 91
to remain loyal and obedient 143
to remain quiet and inactive 91
to remain until they returned 40
to remain viable and relevant 49
to remain vital and relevant 44
to remain where his counsels 54
to remain within his dominions 64
to remain within its confines 67
to remedy local law violations 48
to remedy social and economic 170
to remote towns and villages 142
to remove corns and calluses 125
to remove social and economic 217
to remove water and sediment 42
to remove women and children 211
to render first aid treatment 53
to render goods and services 47
to render right and property 62
to repent writing that pamphlet 56
to report signs and symptoms 1007
to rescue women and children 214
to reside within his dominions 87
to reside within that district 103
to resign rather than continue 85
to resist change and maintain 172
to resist change and preserve 51
to resist social and economic 50
to retain earnings for expansion 79
to retain power and authority 61
to retain social and economic 48
to return thanks for benefits 46
to review wages and salaries 59
to revive trade and commerce 92
to revive trade and industry 75
to reward fraud and deception 136
to reward merit and virtuous 59
to rights under any contract 44
to rights which are supposed 47
to rotate about its geometric 78
to rotate about its vertical 191
to scarce goods and services 214
to school after her children 40
to secure civil and religious 121
to secure fully our essential 43
to secure funding for projects 53
to secure funds for expansion 68
to secure goods and services 214
to secure order and maintain 67
to secure social and economic 440
to secure vital raw materials 44
to select books for children 46
to select cases and controls 50
to select goods and services 64
to select items for inclusion 106
to select sites for military 51
to serious social and economic 222
to settle civil and criminal 99
to settle rather than litigate 237
to severe civil and criminal 69
to severe signs and symptoms 48
to severe social and economic 101
to shared files and printers 44
to shifting social and economic 58
to shrink under this scrutiny 90
to someone about his problems 48
to something which had happened 107
to something which had occurred 113
to something which has happened 135
to something which has preceded 51
to something which they conceive 46
to something which they consider 47
to source goods and services 58
to spatial rather than temporal 43
to special rates for services 51
to starve women and children 148
to starving women and children 62
to stress social and economic 40
to strike yards and topmasts 173
to submit items for inclusion 45
to submit plans for approval 79
to suffer hunger and privation 53
to suffer pains and execution 133
to suffer rather than complain 42
to suffer shame and reproach 114
to supply final and absolute 41
to supply goods and services 2476
to supply israel with military 57
to supply labor and materials 113
to supply power for industry 44
to supply russia with munitions 40
to supply water for domestic 389
to supply water for irrigating 81
to swimming speed and salinity 89
to tackle crime and disorder 66
to tackle social and economic 141
to taiwan shall not abrogate 75
to target women and children 41
to thermal shock and chemical 45
to thought while his companion 46
to traded goods and services 42
to travel alone and modestly 60
to twelve hours are required 61
to twelve hours for children 41
to twelve months are required 42
to twenty times its original 144
to twenty times that required 43
to upward social and economic 125
to urgent social and economic 44
to valued goods and services 70
to various books and articles 56
to various books and journals 59
to various civil and criminal 82
to various civil and military 45
to various costs and benefits 40
to various goods and services 201
to various lusts and pleasures 136
to various social and cultural 215
to various social and economic 454
to various social and religious 63
to various soils and climates 323
to various towns and villages 189
to verbal abuse and physical 89
to verbal rather than physical 40
to violent aches and maladies 73
to virtue above its opposite 91
to wander after new pleasures 53
to whether people and citizens 51
to whether texas had actually 155
