tact and wisdom that are 171
time yet before they can 48
time you decide that you 110
time you figure out how 64
time you figure out that 43
time you finish with this 50
time you learned that you 77
time you notice that you 134
time you realize that you 276
time you realize you are 91
time you should not use 46
time you should see him 75
time you talked with her 44
time you talked with him 100
time you thanked god for 85
time you thought she was 44
time you thought you had 341
tinged with purple and red 78
tinged with yellow and red 70
tiny red circle for his 104
tips and tricks for using 220
tips and tricks that are 50
tips and tricks that can 153
tips and tricks that you 199
tips and tricks you can 139
toil and cities you did 56
toil and hazard that are 40
toil and suffer all our 50
toil and suffer and die 106
toil and suffer for his 54
toil and suffer for its 91
toil and suffer with you 144
toil that another may reap 825
told her angrily that she 54
told her before his death 40
told her before she had 86
told her before that she 102
told her better than any 46
told her brother she had 46
told her brother she was 113
told her brother that all 77
told her brother that her 48
told her brother that she 674
told her clearly that she 71
told her cousin that she 180
told her curtly that she 43
told her doctor she was 80
told her doctor that her 47
told her doctor that she 323
told her earlier that day 95
told her earlier that she 78
told her enough for her 56
told her family she had 95
told her family she was 274
told her family that her 66
told her family that she 808
told her family that they 59
told her firmly that her 41
told her firmly that she 165
told her flatly that she 142
told her friend how she 53
told her friend she had 107
told her friend she was 127
told her friend that her 128
told her friend that she 993
told her gently that she 122
told her guests that she 46
told her judges that she 81
told her kindly that she 44
told her ladies that she 52
told her lawyer that she 111
told her master she had 47
told her master that she 79
told her nephew that she 43
told her pastor that she 92
told her pupils that she 44
told her pupils that they 40
told her readers that she 113
told her simply that she 46
told her sister and her 63
told her sister she did 47
told her sister she had 63
told her sister she was 116
told her sister that her 93
told her sister that she 1024
told her something she did 120
told her something she had 82
told her something that had 63
told her something that she 110
told her something that was 70
told her something was not 108
told her suitor that she 49
told her teacher that her 110
told her teacher that she 251
told her whether she was 52
told him before all his 62
told him before his death 60
told him before that she 91
told him calmly that she 55
told him clearly that she 67
told him coldly that she 46
told him curtly that she 41
told him earlier that day 103
told him earlier that she 138
told him enough for him 63
told him firmly that she 263
told him flatly that his 69
told him flatly that she 116
told him flatly that they 73
told him gently that she 76
told him lately that you 42
told him marina was dead 80
told him simply that she 94
told him something she had 77
told him something that had 94
told him something that was 80
told him something was going 73
told him something was not 191
told his brother all that 176
told his brother and his 44
told his brother that his 194
told his brother that they 80
told his brother that this 51
told his doctor that his 46
told his eldest son that 236
told his family and his 52
told his family that his 111
told his family that they 152
told his friend all that 194
told his friend that his 228
told his friend that they 106
told his friend that this 46
told his guests that they 140
told his hearers that they 292
told his little son that 42
told his master all that 47
told his master that his 83
told his master that six 105
told his nephew that his 43
told his pupils that they 88
told his readers that his 140
told his readers that they 280
told his readers that this 87
told his sister and his 47
told his sister that her 78
told his sister that his 118
told his sister that she 170
told his sister that they 83
told his slaves that they 50
told his teacher that his 114
told his troops that they 214
told how pretty she was 40
told its readers that they 108
told one another how they 93
told one another that they 324
told one another that this 76
told one friend that she 64
told that christ did not 43
told that france has too 40
told that hitler was dead 46
told that joshua was too 147
told that something can not 55
told that something was going 58
told that unless they are 55
told that unless they did 49
told them firmly that they 77
told them flatly that they 62
told them indeed that was 71
told them something that was 57
told them something they did 77
told them something they had 53
told this writer that his 74
told this writer that she 58
told this writer that they 77
told you almost all that 125
told you already and you 162
told you already that she 60
told you already that this 87
told you already that you 230
told you already you had 78
told you awhile ago that 42
told you before and now 187
told you before and you 45
told you before now that 190
told you before that all 144
told you before that god 45
told you before that one 140
told you before that our 58
told you before that she 128
told you before that that 162
told you before that they 130
told you before that things 41
told you before that this 210
told you before that you 1187
told you before this that 184
told you before you are 46
told you before you can 51
told you before you got 59
told you earlier that this 42
told you earlier that you 108
told you enough for one 47
told you enough for you 54
told you lately that you 198
told you something and you 42
told you something that was 98
told you something that you 88
told you something was going 90
told you something you did 163
tomb was opened and his 83
tone and manner did not 81
tone and manner that she 149
tone and manner that was 80
tone and spirit that may 75
tone had changed and was 41
tone that showed she was 110
tons per person per year 585
tons per worker per day 56
tons per worker per year 61
took all france and all 42
took any course than that 46
took her advice and did 56
took her blouse off and 56
took her brother with her 66
took her camera with her 44
took her clothes and put 41
took her clothes off and 654
took her clothes off for 110
took her coffee cup and 107
took her gloves off and 73
took her helmet off and 62
took her jacket off and 165
took her knitting and sat 98
took her little bag and 41
took her little boy and 43
took her revenge for her 43
took her secret with her 46
took her shopping for new 50
took her shower and got 43
took her sister with her 51
took her sketch pad and 45
took her sweater off and 50
took him abroad with her 51
took him inside and sat 40
took him inside her and 41
took his advice and did 140
took his advice and got 73
took his advice and had 60
took his advice and put 99
took his advice and was 134
took his answer long ago 329
took his brother with him 155
took his bundle and his 44
took his camera with him 134
took his censer and put 75
took his clothes and his 122
took his clothes off and 811
took his clothes off him 43
took his coffee and his 55
took his coffee and sat 56
took his coffee cup and 116
took his coffee cup out 50
took his coffee with him 75
took his coffin with him 44
took his cowboy hat off 50
took his dagger and cut 54
took his degree and was 114
took his dinner with him 80
took his duties and his 43
took his eldest son and 72
took his eldest son that 580
took his eldest son who 81
took his eldest son with 235
took his family and all 56
took his family and his 167
took his family off for 48
took his family out for 70
took his family with him 1489
took his fiddle with him 106
took his friend with him 116
took his gloves off and 126
took his guitar and sang 60
took his guitar with him 84
took his helmet and ran 54
took his helmet off and 418
took his helmet off his 43
took his horses with him 48
took his jacket and hung 63
took his jacket off and 834
took his little boy with 93
took his little son out 103
took his little son with 55
took his midday meal with 49
took his nephew with him 132
took his papers with him 61
took his pistol out and 94
took his pistol with him 44
took his revenge for all 78
took his revenge for his 73
took his revenge for this 62
took his secret with him 233
took his shield and his 115
took his sister and her 61
took his sister with him 120
took his slaves with him 65
took his sleeping bag and 70
took his station with his 103
took his supper with her 58
took his troops with him 67
took his wallet and his 68
took his wallet out and 185
took its revenge for its 59
took one factor that has 80
took our clothes off and 224
took our shirts off and 52
took out another one and 54
took out something that was 42
took six guards with him 62
took that secret with him 50
took this basket and not 50
took this course with you 136
took this letter with him 60
took two nights and one 42
tool for anyone who has 69
tool for carrying out its 51
tool for carrying out this 59
tool for ensuring that all 58
tool that anyone can use 94
tore her clothes off and 163
tore her clothes off her 47
tore his cheeks with both 56
tore his clothes and his 41
tore his clothes and put 601
tore his clothes off and 141
tore his clothes off his 102
tore his wrists and his 40
torn and bloody for his 66
torn and soiled with mud 44
torn her clothes off and 45
town and canton are both 49
town and hamlet had its 64
town and hamlet has its 80
town for tocsin and for 47
town had turned out for 229
town long famous for its 49
town was behind them and 56
town was famous for its 478
town was filled with all 98
town was filled with joy 43
town was filled with men 55
town was filled with them 77
town was lavish with his 88
town with wonder and with 87
toys and played with them 138
toys and sweets and odd 66
treat and insult him pay 82
treat her better than she 50
treat her better than you 43
treat him better than any 45
treat him better than they 49
treat him better than you 62
treat his person with all 42
treat one another and how 108
treat one another with all 83
treat that served him for 89
treat them better than any 44
treat them better than they 170
treat them better than you 46
treat them fairly and with 107
treat them greatly and they 295
treat them kindly and with 41
treat with france and her 225
treat with levity his own 55
treat you better than they 63
treat you better than you 185
tree and broken his arm 58
tree and broken his leg 75
tree and pushed with all 86
tree and waited for her 60
tree and waited for him 89
tree and waited for his 58
tree and waited for them 72
tree and waited long for 44
tree had another use than 179
tree has pushed his cap 43
tree was felled and cut 42
tree was marked with his 68
tree was pulled out and 43
trial for murder and that 50
trial for murder and was 60
trial for treason and his 68
trial had atoned for all 85
trial had lasted all day 137
trial has struck for our 45
trial hath wearied them out 154
trial was neither long nor 86
trial was unfair and that 87
trim off excess fat and 42
trot and hobble than run 123
trot that serves him for 44
true and whether they can 41
true for anyone who has 134
true for reasons that are 58
true for someone who has 84
true new england man nor 51
true that almost any one 42
true that anyone who can 44
true that anyone who has 91
true that before you can 51
true that christ did not 69
true that courts can not 41
true that england did not 57
true that english law has 42
true that france did not 54
true that france was not 46
true that gandhi did not 40
true that hobbes did not 45
true that humans are not 41
true that matter can not 41
true that matter does not 57
true that modern art and 48
true that nature does not 92
true that neither you nor 81
true that rarely can any 44
true that readers are too 56
true that someone who has 66
true they pitied you for 58
truth and fiction that has 116
truth and nature for this 65
truth and reality are not 169
truth and reality are one 68
truth and reality can not 111
truth and reality does not 43
truth and reality they are 46
truth and virtue and god 41
truth and virtue are not 44
truth and virtue are thus 100
truth and virtue can not 70
truth and weight they may 68
truth and wisdom are not 91
truth and wisdom how things 169
truth but opinion that can 43
truth for myself and for 43
truth his master was ill 55
truth not enough for them 54
trying his strength with his 47
trying his strength with them 114
trying long enough with this 50
trying out something new and 77
tube and levels with his 68
tube are broken off and 50
tube being filled with air 71
tube six inches long and 46
tube was filled with air 447
tubs and filled them with 42
tune with nature and with 61
turn and appearing with her 42
turn and escape now was 41
turn and shriek that this 50
turn and talent for war 137
turn had barred his way 102
turn her around and head 44
turn her inside out and 53
turn her inside out with 49
turn him inside out and 139
turn him inside out with 67
turn him without his being 41
turn his bridle our way 43
turn off lights that are 49
turn out better for him 78
turn out better for them 47
turn out better for you 104
turn out better than any 99
turn out better than his 61
turn out better than one 110
turn out better than she 106
turn out better than that 290
turn out better than they 440
turn out better than this 52
turn out better than was 91
turn out better than you 1599
turn that around and ask 42
turn that around and say 340
turn them around and get 42
turn them around and use 62
turn them inside out and 655
turn things around and ask 44
turn things around and get 98
turn things around and say 115
turn things around and see 81
turn things around for him 54
turn things around for them 55
turn things around for you 226
turn things inside out and 68
turn this around and ask 113
turn this around and say 612
turn this around and use 48
turn this feature off and 69
turn this matter has now 58
turn was greater than that 115
turn was higher than that 55
turn you inside out and 93
type and shadow they are 50
type and whether they are 106
type may coexist with but 48
type with fields that may 60
