tan and dress leather with 59
that they would never fit 83
that they would never fly 114
that they would never for 45
that they would never get 2931
that they would never hear 385
that they would never lay 264
that they would never lead 43
that they would never let 989
that they would never lie 41
that they would never own 241
that they would never pay 315
that they would never put 269
that they would never read 103
that they would never run 146
that they would never say 379
that they would never see 4898
that they would never set 194
that they would never sit 58
that they would never try 187
that they would never use 723
that they would never wear 251
that they would never win 224
that they would offer any 101
that they would offer her 47
that they would offer him 223
that they would offer them 40
that they would order him 106
that they would phase out 98
that they would place him 86
that they would place them 57
that they would please god 46
that they would please him 70
that they would point out 88
that they would preach and 46
that they would press for 223
that they would prove him 110
that they would prove his 51
that they would prove not 233
that they would prove that 246
that they would prove too 125
that they would raise him 52
that they would rather all 76
that they would rather bear 129
that they would rather bring 46
that they would rather buy 134
that they would rather cut 81
that they would rather deal 119
that they would rather die 3928
that they would rather earn 43
that they would rather get 169
that they would rather hear 151
that they would rather let 160
that they would rather not 2709
that they would rather pay 307
that they would rather put 172
that they would rather read 166
that they would rather run 117
that they would rather see 1286
that they would rather sit 99
that they would rather that 278
that they would rather try 86
that they would rather use 269
that they would rather vex 45
that they would rather you 47
that they would really get 51
that they would rebel and 47
that they would repay him 55
that they would scalp him 72
that they would search for 461
that they would search out 68
that they would seize and 76
that they would seize any 68
that they would seize him 96
that they would serve and 96
that they would serve any 62
that they would serve for 285
that they would serve god 113
that they would serve her 71
that they would serve him 835
that they would serve his 84
that they would serve them 119
that they would serve with 94
that they would shake off 98
that they would share all 68
that they would share and 41
that they would share her 47
that they would share his 185
that they would share that 85
that they would share this 81
that they would share with 380
that they would shoot any 134
that they would shoot her 51
that they would shoot him 386
that they would shoot off 71
that they would shoot them 124
that they would sleep with 60
that they would solve all 51
that they would spare her 128
that they would spare him 144
that they would spare his 226
that they would spare our 88
that they would spare that 41
that they would spare them 59
that they would spend all 112
that they would spend one 99
that they would spend that 103
that they would split off 40
that they would spread out 89
that they would stand and 127
that they would stand for 248
that they would stand his 59
that they would stand out 764
that they would stand with 173
that they would start for 155
that they would start off 62
that they would start out 100
that they would start with 221
that they would stick with 142
that they would still get 85
that they would still not 120
that they would still see 100
that they would thrive and 40
that they would trade for 59
that they would trade with 310
that they would trust him 116
that they would unite and 98
that they would unite for 46
that they would unite with 641
that they would value our 100
that they would visit her 80
that they would visit him 223
that they would visit his 49
that they would visit our 47
that they would vouch for 55
that they would waive all 55
that they would watch for 44
that they would watch him 42
that they would watch with 43
that they would write and 101
that they would write for 59
that they would yield and 41
that they would yield him 59
that things could change and 87
that things could change for 184
that things might change for 128
that things which agree with 54
that things which exist are 66
that things would change and 366
that things would change for 874
that things would change with 62
that things would never get 127
that this action could not 563
that this action might lead 46
that this action might not 44
that this action shall not 86
that this action would bring 161
that this action would lead 219
that this action would lie 53
that this action would not 616
that this alone could not 156
that this alone makes his 81
that this alone might not 41
that this alone would not 580
that this appeal fails and 101
that this appeal would not 43
that this author could for 45
that this author would not 40
that this broad claim for 168
that this burning shame may 207
that this change could not 283
that this change would bring 93
that this change would lead 111
that this change would mean 51
that this change would not 939
that this child could not 127
that this child loved him 42
that this child works for 51
that this child would bring 46
that this child would get 64
that this child would not 180
that this child would one 78
that this claim could not 181
that this claim would not 48
that this class could not 71
that this class would not 42
that this could easily lead 62
that this could occur with 42
that this court could not 498
that this court ought not 382
that this court would not 570
that this danger would not 61
that this delay could not 51
that this delay would not 111
that this empty noise was 109
that this error could not 41
that this error would not 61
that this essay shall not 44
that this ethnic group has 129
that this ethnic group was 53
that this evening would not 74
that this event could not 148
that this event would lead 49
that this event would not 192
that this fatal period has 120
that this feeling could not 47
that this feeling would not 78
that this final change was 47
that this finding could not 68
that this finding holds for 49
that this finding would not 82
that this first draft was 46
that this first meeting was 144
that this first meeting with 79
that this first stage was 42
that this folly could not 96
that this force could not 104
that this force moves him 48
that this force would not 138
that this globe really was 114
that this grand honor had 68
that this grant shall not 47
that this grant would not 48
that this grave crime has 51
that this group could not 145
that this group would not 161
that this growth could not 48
that this happy change was 133
that this happy event was 53
that this happy region was 50
that this house could not 132
that this house ought not 70
that this house would not 174
that this issue could not 191
that this issue would not 228
that this labor force was 44
that this large force was 61
that this light could not 47
that this limit would not 54
that this lower bound can 57
that this makes sense for 40
that this meeting could not 128
that this meeting might not 46
that this meeting would lead 71
that this meeting would not 179
that this method could not 491
that this method might not 70
that this method works for 83
that this method would bring 49
that this method would lead 96
that this method would not 689
that this might after all 156
that this might blast her 61
that this might cause her 70
that this might cause him 58
that this might cause them 57
that this might easily lead 88
that this might imply for 70
that this might imply that 169
that this might occur and 70
that this might occur was 46
that this might prove one 43
that this might prove too 48
that this mixed breed has 65
that this model could not 181
that this model would not 119
that this money could not 149
that this money would not 177
that this motion could not 65
that this motion would not 67
that this music could not 42
that this nation could not 450
that this nation never did 71
that this nation shall not 109
that this nation still has 78
that this nation under god 1899
that this nation would not 160
that this night would not 65
that this night would see 42
that this notion could not 52
that this offer could not 69
that this offer would not 71
that this option would not 91
that this order could not 213
that this order might lead 77
that this order shall bring 43
that this order shall not 998
that this order would not 204
that this paper could not 58
that this paper money was 50
that this paper would not 55
that this party would not 78
that this people could not 56
that this people which has 44
that this people would not 108
that this period could not 43
that this period shall not 67
that this place could not 88
that this place would not 119
that this plane makes with 42
that this plant could not 45
that this point could not 146
that this point would not 104
that this power could not 445
that this power makes for 54
that this power ought not 44
that this power rests with 44
that this power shall not 331
that this power which has 40
that this power would not 209
that this price would not 45
that this rapid growth was 62
that this really would not 41
that this reason could not 57
that this reason would not 46
that this repeal shall not 487
that this right could not 418
that this right ought not 81
that this right shall not 254
that this right would not 140
that this river could not 60
that this river running due 79
that this river running east 88
that this route would not 50
that this scene could not 47
that this scene would not 52
that this shall never lead 58
that this shall serve for 42
that this short space was 50
that this small force was 93
that this small group had 44
that this small group has 53
that this small group was 67
that this social group was 45
that this social order was 45
that this state could long 41
that this state could not 122
that this state would not 88
that this still would not 59
that this story could not 162
that this story might not 42
that this story shows that 101
that this story would not 189
that this study could not 210
that this study found that 165
that this study shows that 233
that this study would lead 50
that this study would not 212
that this sweaty haste doth 239
that this table shows that 41
that this takes place and 70
that this takes place for 73
that this takes place not 63
that this takes place with 202
that this theorem holds for 89
that this thesis could not 43
that this title could not 45
that this title would not 48
that this trade could not 89
that this treaty could not 40
that this treaty would not 78
that this trend could lead 40
that this trend could not 64
that this trend would not 92
that this tribe takes its 63
that this unity could not 65
that this verse shows that 118
that this vision could not 69
that this visit would not 84
that this voice could not 69
that this water could not 51
that this white woman was 48
that this whole period was 43
that this whole region had 43
that this whole region was 139
that this whole scene was 57
that this whole story was 92
that this whole world was 86
that this woman could not 378
that this woman loved her 63
that this woman loved him 111
that this woman loves her 46
that this woman might not 48
that this woman would die 47
that this woman would not 683
that this world could not 246
that this world holds dear 43
that this world never did 97
that this world would not 102
that this would allow for 604
that this would allow her 68
that this would allow him 259
that this would allow them 288
that this would apply not 45
that this would apply too 46
that this would beget ill 51
that this would cause any 100
that this would cause her 135
that this would cause him 201
that this would cause his 79
that this would cause them 214
that this would cause too 86
that this would change with 45
that this would create for 62
that this would create new 64
that this would create too 47
that this would force him 94
that this would force them 156
that this would imply for 62
that this would imply that 880
that this would infer that 82
that this would limit its 40
that this would never end 96
that this would occur and 52
that this would occur for 56
that this would occur with 116
that this would place him 72
that this would place them 86
that this would place too 75
that this would please her 156
that this would please him 190
that this would prove that 251
that this would prove too 140
that this would serve any 42
that this would solve all 81
that this would spark off 40
that this would stave off 44
that this would still not 94
that this would weaken his 41
that thou didst force him 45
that thou shalt never read 59
that thou shalt never see 63
that thou shalt write for 66
that tie which binds them 42
that too often people are 95
that two carts could not 114
that two facts stand out 40
that two hours since hath 47
that two large ships had 55
that two lines which are 115
that two months after his 91
that two months after this 53
that two months later she 111
that two people could not 739
that two people could sit 56
that two people would not 86
that two right angles are 188
that two right lines can 516
that two ships which lay 43
that two terms which are 129
that two weeks after his 166
that two women could not 61
that use value turns out 45
that war would begin with 50
that was about right for 113
that was about tired out 105
that was above thrice his 86
that was anything rather than 48
that was bound about his 40
that was burning within her 88
that was burning within him 234
that was closing round him 57
that was closing round them 46
that was drawing nearer and 101
that was eight months ago 191
that was falling apart and 219
that was flowing round her 43
that was found after his 91
that was found fault with 175
that was found within that 191
that was getting under way 526
that was getting worse and 112
that was growing dearer and 47
that was growing every day 154
that was growing within her 426
that was growing within him 398
that was known about her 204
that was known about him 992
that was known about his 194
that was known about its 85
that was known about them 638
that was known about this 196
that was later named for 412
that was loose could then 41
that was missing after his 94
that was moral rather than 46
that was named after her 326
that was named after him 1765
that was named after his 66
that was named after its 53
that was named after them 199
that was nearly wiped out 87
that was never anything but 207
that was often harsh and 89
that was often rough and 85
that was often taken for 134
that was passing about her 88
that was passing about him 83
that was passing round him 56
that was passing within her 42
that was passing within him 54
that was playing havoc with 298
that was quite royal and 208
that was raising money for 85
that was rather feared than 58
that was really about all 41
that was really funny and 45
that was really known and 47
that was really known was 132
that was rolling under them 299
that was seething within him 46
that was seven months ago 88
that was spread about his 82
that was spread about that 85
that was staring teddy out 65
that was still alive and 405
that was still alive was 124
that was still fresh and 129
that was still green and 99
that was still holding out 140
that was still lacking was 53
that was still pouring out 44
that was still strong and 124
that was still under way 217
that was still vague and 45
that was still waiting for 247
that was strong within him 42
that was truly noble and 41
that was working within him 59
that was wound about her 207
that was wound round his 45
that was wreaking havoc with 105
that was yawning under him 50
that way every morning and 48
that way which makes men 164
that way which might lead 68
that way which suits him 54
that with every passing day 933
that with every passing year 612
that with state loans one 50
that with which alone our 74
that with which every man 43
that with which every one 42
that with which plato has 83
that with wiser teaching and 55
that won first prize was 50
that you agree fully with 66
that you alone could and 41
that you asked about her 63
that you began adoring her 88
that you cared about her 50
that you cared about him 41
that you cared about them 56
that you carry about with 181
that you carry about you 69
that you carry within you 121
that you could adapt for 50
that you could agree with 52
that you could apply for 61
that you could argue that 151
that you could blame her 127
that you could blame him 61
that you could blame them 78
that you could carry out 188
that you could catch them 44
that you could change our 51
that you could change things 49
that you could count each 46
that you could count his 83
that you could count them 94
that you could cover with 138
that you could easily get 171
that you could easily see 104
that you could easily use 107
that you could fancy you 64
that you could marry her 45
that you could marry him 50
that you could never bring 67
that you could never get 1587
that you could never hear 113
that you could never put 71
that you could never say 92
that you could never see 291
that you could never use 42
that you could never win 57
that you could point out 353
that you could prove that 181
that you could really get 78
that you could really see 213
that you could really use 73
that you could search for 51
that you could share this 44
that you could share with 990
that you could sleep with 80
that you could smell one 105
that you could smell them 83
that you could spend all 99
that you could start out 56
that you could start with 116
that you could still get 105
that you could still hear 125
that you could still see 499
that you could study and 51
that you could touch and 86
that you could touch them 87
that you could trust him 185
that you could trust them 68
that you could write and 82
that you could write for 72
that you could write that 98
that you enjoy playing with 46
that you enjoy working with 339
that you fully agree with 67
that you judge false and 54
that you might agree with 56
that you might avoid him 51
that you might begin with 64
that you might carry out 125
that you might create for 41
that you might dwell with 69
that you might enjoy all 189
that you might enjoy its 72
that you might enjoy this 43
that you might fancy she 119
that you might fancy that 75
that you might fancy them 71
that you might fancy they 50
that you might judge for 81
that you might never get 164
that you might never hear 46
that you might never see 300
that you might never use 64
that you might point out 57
that you might search for 53
that you might share with 169
that you might start with 82
that you might trust him 60
that you might write for 58
that you never asked for 88
that you never cared for 160
that you never could get 146
that you never found out 88
that you never loved him 110
that you never quite get 92
that you never really bring 83
that you never really get 199
that you never really got 72
that you never really had 104
that you never really see 74
that you never shall put 57
that you never spake for 61
that you never tried with 42
that you never trust that 159
that you never would see 42
that you owned anything but 45
that you quite agree with 64
that you really agree with 218
that you really cared for 128
that you really could not 1424
that you really enjoy and 147
that you really enjoy doing 171
that you really loved her 42
that you really loved him 60
that you really might not 56
that you really ought not 84
that you really would not 231
that you shake hands with 64
that you shall allow him 206
that you shall begin with 64
that you shall carry out 50
that you shall enjoy that 43
that you shall judge for 112
that you shall marry her 283
that you shall marry him 66
that you shall never die 58
that you shall never get 81
that you shall never hear 257
that you shall never see 226
that you shall please god 45
that you shall serve with 62
that you shall visit her 50
that you shook hands with 55
that you stand where you 56
that you start looking for 177
that you still cared for 62
that you still could not 79
that you still loved her 49
that you still loved him 61
that you still would not 48
that you white people are 61
that you would admit that 48
that you would again sip 107
that you would agree that 888
that you would agree with 695
that you would allow him 158
that you would allow them 85
that you would allow this 41
that you would apply for 49
that you would begin with 63
that you would build for 88
that you would carry out 533
that you would cause them 55
that you would dance with 127
that you would enjoy and 59
that you would enjoy being 54
that you would enjoy doing 164
that you would enjoy this 67
that you would fight for 126
that you would fight with 66
that you would first let 40
that you would force them 75
that you would guess they 43
that you would infer that 101
that you would marry and 43
that you would marry her 344
that you would marry him 183
that you would never act 263
that you would never ask 182
that you would never buy 55
that you would never die 46
that you would never get 1469
that you would never hear 247
that you would never lay 59
that you would never let 608
that you would never lie 49
that you would never put 112
that you would never read 48
that you would never say 271
that you would never see 1753
that you would never try 60
that you would never use 236
that you would never wear 109
that you would point out 323
that you would rather bear 98
that you would rather die 467
that you would rather hear 214
that you would rather not 5367
that you would rather pay 55
that you would rather put 46
that you would rather read 62
that you would rather run 63
that you would rather see 357
that you would rather she 83
that you would rather sit 42
that you would rather that 315
that you would rather they 59
that you would rather use 86
that you would refer all 47
that you would serve him 46
that you would share with 142
that you would sleep with 41
that you would start with 79
that you would thwart her 44
that you would trust god 89
that you would visit him 56
that you would write and 106
that you would write for 112
that you would write him 60
that you wrote first and 64
thee and shall serve thee 119
thee with manna which thou 106
thee with purer robes than 172
them all could doubt now 51
them all crazy about her 62
them all running about with 58
them all staring after him 58
them and about which they 311
them and argue about them 62
them and asked where they 293
them and cared about them 145
them and cares about them 160
them and could offer them 44
them and dance round them 41
them and either stone them 67
them and finding fault with 40
them and learning about them 62
them and looking after them 239
them and looks after them 166
them and reason about them 94
them and round about them 81
them and shake hands with 71
them and shaking hands with 49
them and shook hands with 303
them and still could not 46
them and still write bad 265
them and talking about them 379
them and talks about them 63
them and thinking about them 341
them and thinks about them 50
them and under which they 56
them and which arise out 57
them and which could not 79
them and which gives them 48
them and which makes them 122
them and which would not 71
them and within which they 85
them and worry about them 125
them and would allow them 41
them and would drive them 45
them and would offer them 53
them and write about them 429
them and writing about them 214
them and wrote about them 259
them any fluid which they 81
them are faced either with 83
them are fully aware that 49
them are hanged every day 50
them are quite large and 70
them are quite small and 110
them are rather large and 95
them are still alive and 320
them are still looking for 56
them are still waiting for 134
them are still working for 43
them but about which they 146
them but still could not 43
them for every penny they 76
them for fifty cents each 103
them for fresh skins that 70
them for hours every day 135
them for hours while they 55
them for money which they 50
them for others which are 62
them for sitting still and 153
them had close links with 54
them had known since they 54
them had never known any 40
them had stood still all 64
them his hearty thanks for 100
them out again after they 51
them out whose names are 90
them she would lodge them 90
them sit women selling all 44
them ten times worse than 54
them than anything which they 41
them that athens might thus 51
them that crave blood can 43
them that dares appear and 43
them that either shock our 56
them that jesus loved them 61
them that jesus loves them 108
them that night about ten 55
them that power which they 74
them that snake river ran 74
them that stood about him 54
them that unity which they 108
them that would cause them 42
them that would touch sic 141
them then began calling out 57
them then taken alive but 51
them they could still hear 85
them they would build one 55
them they would burst and 104
them they would either not 45
them they would fight with 54
them they would never get 136
them they would never see 69
them they would serve him 70
them they would shoot him 48
them this dress rather than 47
them this study would not 44
them was still alive and 57
them who would point out 48
them who would rather pay 56
them with amazing vigor and 71
them with billy clubs and 58
them with boiling water and 287
them with boiling water for 83
them with brown sugar and 62
them with drawn sword and 42
them with egypt under one 49
them with equal force and 61
them with equal order and 46
them with equal power and 45
them with equal speed and 42
them with every passing year 99
them with every weapon and 49
them with facts which they 43
them with false hopes and 95
them with fresh fruit and 48
them with fresh water and 178
them with green leaves and 43
them with lemon juice and 231
them with money which they 62
them with money which was 45
them with moral color and 73
them with orange juice and 41
them with others which are 130
them with paper suits and 105
them with rifle butts and 163
them with shame rather than 44
them with soapy water and 51
them with soothing words and 46
them with stout clubs they 128
them with sweet words and 49
them with trade goods and 56
them with water until they 55
them you easily gather that 41
then add boiling water and 80
then add lemon juice and 144
then all human learning and 126
then all would agree that 44
then and shook hands with 41
then and still seems now 42
then and still thinks that 84
then and still would say 50
then beat until light and 51
then but thirty months old 73
then each pigeon spread its 79
then for morning calls and 140
then had waked after long 645
then her father would not 49
then her mother asked her 44
then her mother would not 50
then her mother would say 44
then her smile faded and 58
then her voice broke and 56
then her white dress was 40
then his father would not 59
then his manly voice was 47
then his mother would not 78
then his smile faded and 68
then his state thanes fly 45
then his voice broke and 91
then his voice broke out 111
then lay quite still for 40
then one could argue that 2358
then one could claim that 169
then one could infer that 253
then one might agree with 40
then one might argue for 43
then one might argue that 1442
then one might claim that 110
then one might infer that 258
then one plant which has 203
then one would infer that 63
then see which comes out 53
then set about finding out 79
then set about looking for 209
then set about putting him 84
then set about turning that 119
then she began kissing her 45
then she began praying for 66
then she could marry and 56
then she crept apart and 93
then she really could not 43
then she shook hands with 119
then she spoke again with 44
then she stood still and 63
then she turns round and 81
then she would begin her 153
then she would change her 99
then she would close her 76
then she would fight with 68
then she would laugh and 127
then she would lower her 41
then she would marry him 68
then she would never get 57
then she would never see 155
then she would pause and 83
then she would raise her 123
then she would repay him 52
then she would scream and 41
then she would shake her 126
then she would smile and 95
then she would touch her 45
then six months later they 123
then that large staring head 52
then that party shall not 85
then that party which was 168
then that would create him 43
then that would imply that 298
then they began telling each 48
then they broke apart and 63
then they could march but 60
then they might appear all 54
then they might laugh long 44
then they shake hands and 63
then they shook hands and 179
then they shook hands with 153
then they stand still and 41
then they start looking for 55
then they stood still and 65
then they would agree with 238
then they would argue that 44
then they would catch him 58
then they would fight for 48
then they would haunt thee 40
then they would laugh and 164
then they would never get 56
then they would pause with 42
then they would scold for 70
then they would start all 59
then this would imply that 1323
then thou didst exalt them 57
then thou shalt begin with 69
then two weeks after that 123
then two weeks later you 45
then was again still and 49
then who could blame her 41
then with human shape all 61
then with tepid water and 43
then you could argue that 208
then you could never get 43
then you might argue that 45
then you shall arise and 66
then you shall cause his 104
then you shall cause them 53
then you shall drive out 59
then you shall judge for 106
then you start looking for 58
then you still would not 49
then you would agree with 59
then you would never get 60
then you would never see 52
then you would prove that 44
they all agree about one 43
they all appear plain and 51
they all cried aloud with 52
they all found fault with 87
they all lived under one 62
they all shake hands and 53
they all shake hands with 57
they all shook hands and 338
they all shook hands with 645
they all sleep round one 41
they all stand under them 53
they all stood about and 139
they all stood about him 51
they all stood still and 156
they all stood waiting for 85
they and others after them 41
they any longer doubt that 74
they are about level with 48
they are about people and 52
they are about people who 59
they are about power and 40
they are again faced with 55
they are amply borne out 40
they are anything rather than 73
they are arguing about who 69
they are asked about them 63
they are asked about this 45
they are asked where they 139
they are asses which are 57
they are badly armed and 68
they are badly built and 56
they are based rather than 45
they are blown hither and 41
they are bound round with 59
they are cared about and 86
they are casting about for 122
they are costs which are 45
they are cutting people off 107
they are dimly aware that 97
they are dreaming while they 50
they are earned rather than 69
they are easier named than 54
they are easily bored and 49
they are easily cared for 73
they are easily drawn out 86
they are easily found and 140
they are easily grown and 117
they are easily moved and 46
they are easily taken for 65
they are easily taken with 76
they are easily tamed and 108
they are easily thrown off 44
they are eight months old 195
they are eight weeks old 355
they are either thrown out 51
they are evils which are 66
they are faced daily with 41
they are faced either with 43
they are facts which are 137
they are facts which can 67
they are feeling right now 103
they are feeling sorry for 72
they are finding fault with 113
they are first mixed with 60
they are first taken out 70
they are forming plans for 199
they are forms which are 64
they are found after death 86
they are found fault with 106
they are found looking for 54
they are found mingled with 71
they are found mixed with 88
they are found rather than 95
they are found where they 191
they are found within any 61
they are found within our 53
they are fully armed and 45
they are fully awake and 131
they are fully aware that 3741
they are fully borne out 178
they are fully grown and 504
they are fully grown they 209
they are getting fewer and 82
they are getting older and 234
they are getting until they 44
they are getting value for 698
they are getting worse and 109
they are given cares and 45
they are given money and 41
they are given names and 46
they are given rather than 74
they are given tasks that 114
they are goods which are 76
they are growing every day 122
they are growing fewer and 44
they are growing older and 89
they are habit forming and 48
they are happy where they 96
they are heated until they 70
they are hitting every one 54
they are holding hands and 62
they are human after all 213
they are human rather than 43
they are hungry rather than 41
they are joining hands with 45
they are joint heirs with 78
they are known today and 78
they are known today are 98
they are known today did 52
they are large cells with 43
they are learning about and 50
they are learning about how 57
they are learning rather than 100
they are learning while they 69
they are light brown and 181
they are local rather than 62
they are looking about for 94
they are looking about them 50
they are looking after him 53
they are looking after you 60
they are looking round for 64
they are moral rather than 55
they are nearer heaven than 52
they are nearly burnt out 74
they are nearly equal for 41
they are never anything but 154
they are never asked for 77
they are never faced with 46
they are never found far 87
they are never found near 40
they are never found out 178
they are never found with 60
they are never given any 72
they are never known nor 78
they are never lower than 46
they are never taken off 146
they are never taken out 60
they are never under any 44
they are never where they 60
they are often anything but 40
they are often armed with 41
they are often asked for 96
they are often aware that 95
they are often beset with 63
they are often brief and 43
they are often built with 45
they are often cared for 50
they are often cruel and 166
they are often easier and 45
they are often either not 163
they are often faced with 678
they are often found dead 137
they are often found far 43
they are often found lying 57
they are often found near 295
they are often found not 78
they are often found with 175
they are often given for 75
they are often given out 48
they are often given too 54
they are often given with 52
they are often grown for 41
they are often large and 237
they are often lined with 114
they are often longer than 66
they are often looking for 224
they are often lower than 57
they are often mingled with 44
they are often mixed with 397
they are often older than 53
they are often people who 134
they are often short and 68
they are often shown with 44
they are often singled out 72
they are often small and 278
they are often taken for 716
they are often taken out 180
they are often taken with 57
they are often tired and 63
they are often vague and 217
they are often willing and 55
they are often wiser than 60
they are often wishing its 42
they are often working with 65
they are often worse off 52
they are often worse than 139
they are playing cards and 56
they are playing games with 84
they are playing rather than 64
they are quite above any 48
they are quite aware that 542
they are quite aware they 64
they are quite close and 57
they are quite fixed and 44
they are quite happy and 110
they are quite happy with 250
they are quite hardy and 137
they are quite large and 235
they are quite often not 56
they are quite plain and 49
they are quite right not 86
they are quite short and 100
they are quite small and 556
they are quite smooth and 66
they are quite strong and 113
they are quite thrown out 151
they are quite unfit for 267
they are quite willing and 55
they are quite willing for 45
they are quite willing that 184
they are raising money for 65
they are rather below than 47
they are rather bulky and 42
they are rather large and 153
they are rather large for 42
they are rather lower than 47
they are rather plain and 41
they are rather short and 99
they are rather small and 216
they are rather small for 50
they are rather stiff and 54
they are rather vague and 70
they are really cared for 41
they are really feeling and 48
they are really hungry and 45
they are really looking for 838
they are really mingled and 60
they are really people who 46
they are really quite easy 55
they are really small and 53
they are really sorry for 43
they are really telling you 82
they are really thinking and 134
they are really tired and 67
they are really waiting for 56
they are really working for 211
they are really worse off 40
they are really worse than 41
they are right about one 126
they are right about that 363
they are right about this 294
they are right after all 87
they are right under our 55
they are right where they 46
they are rolling round and 55
they are seven months old 108
they are seven weeks old 111
they are short lived and 104
they are sinking lower and 56
they are sitting ducks for 78
they are small cells with 43
they are small scale and 42
they are social rather than 151
they are speaking about non 101
they are spread apart and 45
they are still alive and 1454
they are still alive but 55
they are still alive for 50
they are still alive they 80
they are still aware that 95
they are still cared for 58
they are still crisp and 59
they are still equal and 40
they are still faced with 458
they are still fewer than 47
they are still fresh and 450
they are still green and 459
they are still groping for 65
they are still growing and 228
they are still happy with 45
they are still healthy and 120
they are still holding out 97
they are still holding them 52
they are still human and 93
they are still large and 43
they are still learning and 56
they are still learning how 153
they are still liable for 99
they are still longer than 49
they are still looking for 878
they are still loved and 240
they are still lower than 269
they are still mixed with 42
they are still moist and 48
they are still quite hot 58
they are still quite low 64
they are still small and 477
they are still sound and 54
they are still strong and 161
they are still stuck with 61
they are still under its 74
they are still under way 45
they are still valid and 205
they are still valid for 137
they are still viable and 42
they are still vital and 119
they are still waiting for 991
they are still weaker than 40
they are still where they 105
they are still within its 99
they are still working and 96
they are still working for 170
they are still working out 155
they are still working with 113
they are still worse off 136
they are still worse put 61
they are taken aback and 48
they are taken apart and 133
they are taken every day 41
they are talking about all 93
they are talking about and 1899
they are talking about are 286
they are talking about but 172
they are talking about can 64
they are talking about doing 52
they are talking about god 67
they are talking about going 43
they are talking about has 97
they are talking about her 190
they are talking about him 459
they are talking about his 52
they are talking about how 181
they are talking about its 58
they are talking about now 76
they are talking about one 204
they are talking about our 75
they are talking about real 131
they are talking about than 58
they are talking about that 336
they are talking about them 109
they are talking about they 42
they are talking about things 181
they are talking about this 122
they are talking about two 523
they are talking about using 121
they are talking about with 49
they are talking about you 544
they are terms which are 55
they are thinking about all 53
they are thinking about and 293
they are thinking about doing 68
they are thinking about how 189
they are thinking about now 66
they are thinking about that 179
they are thinking about them 55
they are thinking about this 74
they are thinking about you 143
they are thinking while they 73
they are thrust aside with 66
they are truly sorry for 98
they are truths which are 53
they are truths which can 53
they are types rather than 106
they are under water and 51
they are uneasy about you 57
they are urban rather than 50
they are waiting until they 68
they are weaned until they 69
they are wiser about than 83
they are women first and 43
they are words which are 160
they are words which man 46
they are working class and 48
they are working every day 45
they are working night and 114
they are working rather than 56
they are working today and 40
they are writing about and 154
they ate human flesh and 80
they ate manna until they 49
they being above reason and 56
they being often taken out 68
they both found quiet and 167
they both shook hands with 129
they both stood still and 86
they can begin looking for 45
they can breathe fresh air 76
they can carry about with 56
they can cause nausea and 40
they can climb trees and 52
they can create value for 46
they can curry favor with 47
they can enter shops and 48
they can group facts and 49
they can never admit its 285
they can never graze him 82
they can never prove that 267
they can never quite get 54
they can never really get 41
they can never shake off 91
they can never under any 40
they can raise money for 92
they can reason about them 51
they can share files and 94
they can spawn whole new 73
they can stand alone and 131
they can start looking for 91
they can still carry out 53
they can still laugh and 49
they can swarm where they 89
they can write about them 53
they can write anything they 68
they did after world war 362
they did arise could not 82
they did lived after them 59
they did lives after them 99
they did nearly every day 95
they each shook hands with 76
they gad about hither and 47
they get worse every day 45
they got under weigh and 68
they got within about two 47
they got worse rather than 43
they had acted under his 40
they had after world war 229
they had ample cause for 67
they had ample reason for 104
they had ample scope for 58
they had ample space and 44
they had close links with 197
they had drawn apart and 43
they had drawn level with 84
they had every reason for 440
they had every reason not 72
they had every right and 70
they had first asked for 64
they had first found him 47
they had first given him 93
they had first known and 43
they had first known each 150
they had first known him 58
they had first taken him 43
they had flown hither and 85
they had found could not 68
they had found fault with 146
they had found favor with 56
they had given money for 93
they had given proof that 54
they had given which put 44
they had grown apart and 86
they had grown bored with 68
they had grown large and 47
they had grown older and 103
they had grown strong and 72
they had hoped would bring 52
they had hoped would not 51
they had known about her 77
they had known about him 41
they had known about his 110
they had known about them 159
they had known about this 117
they had known since they 146
they had known where they 72
they had lived apart and 40
they had lived apart for 200
they had lived longer and 43
they had lived longer than 50
they had lived longer they 43
they had lived since they 61
they had lived under for 103
they had lived until then 161
they had lived until they 66
they had lodge poles for 85
they had money given them 50
they had moved heaven and 67
they had never asked for 289
they had never asked her 62
they had never asked him 112
they had never asked that 148
they had never cared for 100
they had never drank that 43
they had never drunk that 44
they had never found any 151
they had never found him 53
they had never found one 70
they had never found out 52
they had never given aid 74
they had never given any 228
they had never given her 123
they had never given him 296
they had never hoped for 63
they had never known and 262
they had never known any 1158
they had never known but 62
they had never known each 269
they had never known her 187
they had never known him 584
they had never known how 130
they had never known one 173
they had never known that 434
they had never known them 185
they had never known they 124
they had never known this 60
they had never known you 54
they had never liked each 64
they had never liked her 43
they had never liked him 73
they had never lived with 60
they had never loved each 96
they had never loved him 53
they had never mingled with 93
they had never moved out 41
they had never really got 50
they had never really had 239
they had never really met 43
they had never shown any 223
they had never taken any 411
they had never voted for 61
they had often asked her 46
they had people about them 50
they had power given them 63
they had really given them 209
they had really known that 78
they had really loved each 62
they had right every one 117
they had running water and 72
they had small cause for 57
they had spent about two 50
they had spent every day 42
they had spent nearly all 76
they had spent nearly two 64
they had stood still for 50
they had stood waiting for 43
they had stout hearts and 43
