tea tray and a plate 45
the wife had a right 561
the wife has a child 79
the wife has a claim 58
the wife has a legal 105
the wife has a lover 58
the wife has a power 119
the wife has a right 1551
the wife has a strong 51
the wife was a minor 54
the wife was a party 130
the wife was a slave 59
the wife was a woman 66
the wife with a smile 57
the wild for a period 49
the will has a power 52
the will has a wider 185
the will was a valid 49
the wind aft i could 132
the wind and a large 57
the wind and a small 80
the wind and a strong 79
the wind and i could 130
the wind for a brief 41
the wind for a change 41
the wind for a given 50
the wind for a short 162
the wind for a while 694
the wind for a whole 41
the wind had a chill 43
the wind has a voice 45
the wind that i could 60
the wind was a howling 40
the wind was a light 48
the wind was a river 75
the wind was a steady 81
the wind with a bound 89
the wind with a force 42
the wind with a noise 60
the wind with a small 52
the wind with a sound 200
the wind with a speed 49
the wine and a glass 44
the wine has a queer 91
the wire for a given 113
the wire for a short 84
the wire has a cross 50
the wire has a small 44
the wire with a force 61
the wire with a knife 51
the wire with a metal 43
the wire with a piece 107
the wire with a sharp 42
the wire with a small 108
the wire with a speed 45
the wire with a stick 41
the wiring for a short 48
the wish for a change 203
the wish for a child 3263
the wish for a happy 105
the wish for a large 56
the wish for a longer 94
the wish for a penis 2590
the wish for a quiet 70
the wish for a strong 98
the wish for a sweet 59
the wish for a world 47
the wish that i could 328
the wish that i might 597
the wish that i would 509
the wolf for a sheep 42
the wood and i could 40
the wood for a burnt 136
the wood for a period 47
the wood for a short 145
the wood for a while 89
the wood has a strong 49
the wood that i could 92
the wood was a large 54
the wood was a small 68
the wood with a brush 409
the wood with a knife 282
the wood with a large 66
the wood with a light 127
the wood with a piece 99
the wood with a sharp 315
the wood with a small 118
the wood with a stiff 50
the wood with a strong 75
the wood with a water 125
the wool off a sheep 67
the word and i could 50
the word and i shall 758
the word and i would 122
the word for a child 119
the word for a fresh 43
the word for a group 53
the word for a human 103
the word for a large 72
the word for a negro 44
the word for a place 44
the word for a short 40
the word for a small 139
the word for a while 79
the word for a woman 135
the word had a wider 54
the word has a broad 55
the word has a quite 57
the word has a rather 66
the word has a sense 64
the word has a short 88
the word has a strong 58
the word has a wider 247
the word that i could 80
the word that i shall 634
the word that i spake 259
the word that i spoke 216
the word that i would 363
the word with a final 45
the word with a fixed 105
the word with a knock 60
the word with a noble 91
the word with a sense 61
the word with a sharp 56
the word with a short 106
the word with a small 174
the word with a smile 108
the word with a sneer 217
the word with a start 166
the word with a strong 42
the work and a brief 41
the work and a feeling 44
the work and a large 47
the work and a metal 104
the work and a sense 78
the work and i could 87
the work and i shall 40
the work and i would 80
the work bear a title 221
the work for a change 157
the work for a first 62
the work for a fixed 443
the work for a given 229
the work for a group 48
the work for a large 89
the work for a longer 105
the work for a lower 77
the work for a period 449
the work for a price 61
the work for a season 47
the work for a short 275
the work for a small 162
the work for a while 1229
the work for a whole 157
the work had a strong 42
the work has a large 44
the work has a right 113
the work has a strong 81
the work has a value 68
the work that a child 91
the work that a woman 71
the work that i began 125
the work that i could 216
the work that i enjoy 41
the work that i found 141
the work that i loved 58
the work that i might 74
the work that i shall 127
the work that i would 286
the work was a joint 96
the work was a major 67
the work was a piece 42
the work was a study 53
the work with a brief 108
the work with a brush 135
the work with a feeling 163
the work with a final 44
the work with a force 97
the work with a fresh 94
the work with a given 59
the work with a group 48
the work with a hearty 77
the work with a large 103
the work with a mingled 57
the work with a piece 61
the work with a quiet 40
the work with a sense 178
the work with a short 64
the work with a small 169
the work with a strong 126
the work with a vigor 40
the writ has a right 56
the yard and a large 61
the yard and a small 54
the yard and i could 85
the yard for a short 64
the yard for a while 1253
the yard lay a small 61
the yard was a house 43
the yard was a large 213
the yard was a small 188
the yard was a tangle 44
the yard with a broom 182
the yard with a knife 46
the yard with a large 72
the yard with a light 42
the yard with a small 63
the yard with a stick 78
the years and i could 59
the years and i still 45
the years and i would 97
the years for a really 154
the years that i could 166
the years that i lived 491
the years that i spent 708
the years that i would 115
the years that i wrote 45
the years with a large 54
the yeast and a pinch 73
the young and a blush 84
the young for a longer 114
the young for a period 109
the young for a short 117
the young man a chair 61
the young man a dowse 48
the young man a drink 67
the young man a favor 41
the young man a feeling 42
the young man a glass 66
the young man a hearty 40
the young man a horse 41
the young man a large 77
the young man a piece 71
the young man a place 84
the young man a quick 62
the young man a sense 118
the young man a sharp 58
the young man a small 161
the young man a smile 96
the young man a stern 45
the young man a strong 46
the young man i spoke 182
the young man i would 116
the young one a glass 46
the young with a sense 103
the youth for a while 41
the youth saw a spray 145
the youth with a frown 41
the youth with a sense 49
the youth with a smile 235
thing else that i could 42
thing else that i ought 52
thing gave with a crash 40
thing left that i could 86
thing less than a total 54
thing more and i shall 42
thing more than a brief 75
thing more than a feint 48
thing more than a human 48
thing more than a passing 124
thing more than a small 40
thing more than a strong 42
thing more than a vague 43
thing more that i could 44
thing more that i ought 67
thing more that i would 153
thing only that i could 46
thing ready for a start 60
thing upon earth i would 69
thy body for a slave 81
thy face may i place 54
thy heart with a sweet 46
thy life for a father 52
thy nose with a snuff 61
thy wine with a merry 2531
to anger and a sense 56
to angle for a trout 1576
to anna with a smile 80
to areas with a large 64
to areas with a lower 60
to asking for a favor 42
to asking for a raise 83
to bail out a failing 115
to bail out a large 49
to bail out a sinking 156
to bask for a while 110
to bind with a spell 92
to bite off a chunk 125
to bite off a piece 563
to bite off a small 64
to blot out a whole 61
to blot out a world 47
to blow out a farthing 86
to blow out a light 224
to blow out a match 515
to boil for a short 86
to boil for a while 47
to boil off a cubic 94
to bond with a child 114
to bond with a group 45
to bond with a woman 53
to break for a while 228
to break off a bough 43
to break off a chunk 74
to break off a fight 61
to break off a habit 75
to break off a large 72
to break off a match 195
to break off a piece 1172
to break off a small 323
to break off a spray 46
to break off a sprig 43
to break off a stick 62
to break off a treaty 47
to break than a stiff 75
to break with a group 54
to break with a party 55
to break with a people 74
to break with a sharp 44
to break with a woman 95
to buck that a change 136
to buck with a sense 154
to burn for a longer 113
to burn for a period 91
to burn for a short 180
to burn for a while 102
to burn with a flame 317
to burn with a green 68
to burn with a large 74
to burn with a light 90
to burn with a manly 105
to burn with a small 54
to burn with a smoky 141
to burn with a steady 249
to burn with a strong 63
to burn with a white 85
to call and i would 56
to call for a basic 53
to call for a basin 66
to call for a brief 216
to call for a broad 102
to call for a chair 66
to call for a change 1196
to call for a close 106
to call for a closing 242
to call for a court 180
to call for a denial 48
to call for a draft 66
to call for a drink 156
to call for a fight 59
to call for a final 112
to call for a frank 52
to call for a fresh 595
to call for a glass 324
to call for a grand 88
to call for a guard 55
to call for a jihad 96
to call for a joint 104
to call for a knife 41
to call for a large 263
to call for a legal 127
to call for a level 43
to call for a light 53
to call for a limit 52
to call for a local 56
to call for a longer 130
to call for a lower 58
to call for a major 258
to call for a march 63
to call for a meeting 955
to call for a method 46
to call for a moral 79
to call for a motion 63
to call for a nation 42
to call for a night 52
to call for a nurse 222
to call for a passing 53
to call for a pause 89
to call for a period 79
to call for a piece 45
to call for a pizza 67
to call for a place 57
to call for a price 46
to call for a quick 64
to call for a rapid 72
to call for a rather 86
to call for a repeal 212
to call for a reply 426
to call for a round 46
to call for a royal 43
to call for a search 53
to call for a sharp 68
to call for a shift 151
to call for a short 82
to call for a small 96
to call for a social 89
to call for a state 320
to call for a strong 334
to call for a study 140
to call for a total 469
to call for a truce 252
to call for a truly 50
to call for a visit 77
to call for a while 145
to call for a whole 40
to call for a wider 97
to call for a woman 70
to call for a world 239
to call god a father 52
to call her a bitch 157
to call her a child 58
to call her a dozen 53
to call her a prose 40
to call her a queen 63
to call her a saint 71
to call her a whore 383
to call her a witch 125
to call her a woman 205
to call him a child 148
to call him a devil 69
to call him a dirty 133
to call him a ghost 77
to call him a heathen 114
to call him a horse 51
to call him a knave 56
to call him a proud 41
to call him a quack 58
to call him a roman 59
to call him a saint 134
to call him a sissy 85
to call him a slave 60
to call him a social 40
to call him a walking 40
to call him a white 46
to call him a woman 92
to call off a meeting 43
to call off a wedding 41
to call out a force 144
to call out a large 186
to call out a people 132
to call out a posse 114
to call out a reply 53
to call out a search 87
to call out a strong 102
to call out a warning 1267
to call that a house 96
to call that a treaty 56
to call them a group 105
to call them a nation 41
to call them a party 41
to call this a moral 51
to call this a table 44
to call you a dozen 60
to call you a whore 43
to camp for a night 158
to camp for a while 191
to camp that a fleet 75
to camp with a large 74
to camp with a small 48
to care for a blind 42
to care for a brood 42
to care for a child 14606
to care for a class 49
to care for a close 54
to care for a dairy 42
to care for a dozen 107
to care for a father 47
to care for a flock 132
to care for a frail 120
to care for a given 164
to care for a group 272
to care for a growing 200
to care for a healthy 68
to care for a horse 330
to care for a house 222
to care for a large 686
to care for a loved 330
to care for a minor 245
to care for a mother 307
to care for a needy 66
to care for a newly 213
to care for a place 50
to care for a plant 97
to care for a puppy 84
to care for a reason 54
to care for a small 508
to care for a total 42
to care for a white 45
to care for a whole 58
to care for a woman 686
to care for a wound 55
to caring for a child 278
to caring for a large 56
to cash and a debit 242
to cast out a demon 464
to cast out a devil 377
to cease being a child 80
to cease being a human 48
to cease being a slave 49
to cease for a period 63
to cease for a short 64
to cease for a while 512
to chat for a while 1647
to chat with a group 237
to chat with a local 47
to chat with a woman 117
to chip off a piece 382
to chop off a piece 69
to clean off a table 44
to clean out a drain 81
to clean out a large 57
to clean out a small 47
to clear and i could 51
to clear off a small 46
to clear out a large 43
to clear out a place 81
to clear out a small 70
to clear out a space 121
to clip off a piece 46
to code for a given 48
to code for a large 44
to come and i could 138
to come and i shall 54
to come and i would 136
to come but i could 49
to come but i would 55
to come for a brief 73
to come for a check 53
to come for a drink 735
to come for a drive 657
to come for a final 68
to come for a fitting 53
to come for a glass 45
to come for a jolly 53
to come for a longer 55
to come for a meeting 263
to come for a night 65
to come for a party 44
to come for a period 57
to come for a quick 61
to come for a quiet 84
to come for a short 521
to come for a sitting 88
to come for a visit 5213
to come for a while 367
to come for a whole 67
to come near a woman 51
to come off a loser 76
to come out a loser 91
to come out a white 91
to come that i could 46
to come that i might 242
to come that i shall 55
to come that i would 42
to come with a built 114
to come with a fleet 63
to come with a force 52
to come with a fresh 42
to come with a group 95
to come with a horse 51
to come with a large 232
to come with a party 77
to come with a power 108
to come with a price 109
to come with a sense 43
to come with a small 117
to come with a spite 92
to come with a strong 109
to come with a sword 57
to come with a warning 87
to cook for a crowd 140
to cook for a large 165
to cook for a party 49
to cook for a short 60
to cook for a while 143
to cool for a period 61
to cool for a short 184
to cool for a while 184
to cope for a while 76
to cope with a basic 59
to cope with a broad 226
to cope with a bully 87
to cope with a change 444
to cope with a changing 1481
to cope with a child 1663
to cope with a civil 52
to cope with a class 102
to cope with a crowd 56
to cope with a daily 48
to cope with a danger 43
to cope with a dozen 163
to cope with a father 55
to cope with a feeling 57
to cope with a first 49
to cope with a flood 706
to cope with a force 208
to cope with a fresh 81
to cope with a given 835
to cope with a grave 75
to cope with a group 150
to cope with a growing 1576
to cope with a harsh 177
to cope with a horde 45
to cope with a labor 43
to cope with a large 1765
to cope with a learning 53
to cope with a lengthy 50
to cope with a level 46
to cope with a local 98
to cope with a longer 102
to cope with a loved 76
to cope with a lower 47
to cope with a major 1056
to cope with a minor 57
to cope with a mother 199
to cope with a myriad 283
to cope with a nation 161
to cope with a newly 134
to cope with a novel 246
to cope with a people 51
to cope with a period 165
to cope with a power 225
to cope with a quite 72
to cope with a rapid 202
to cope with a rather 104
to cope with a really 64
to cope with a rigid 52
to cope with a rival 69
to cope with a sense 176
to cope with a sharp 87
to cope with a short 100
to cope with a small 313
to cope with a social 209
to cope with a state 352
to cope with a steady 79
to cope with a still 212
to cope with a stream 98
to cope with a strong 301
to cope with a surge 80
to cope with a topic 41
to cope with a total 94
to cope with a tough 50
to cope with a truly 45
to cope with a varying 41
to cope with a white 41
to cope with a whole 465
to cope with a wider 347
to cope with a woman 286
to cope with a world 3351
to cost you a small 45
to cuba for a brief 58
to cuba for a short 58
to cuba for a visit 89
to cuba with a cargo 112
to cuba with a group 75
to cuba with a strong 64
to cure for a period 68
to curl with a smile 96
to dash off a brief 50
to dash off a quick 230
to dash off a short 103
to date for a while 247
to date with a brief 50
to dealing with a child 85
to dealing with a group 48
to dealing with a large 260
to dealing with a small 57
to dealing with a woman 172
to deny her a place 68
to deny him a place 323
to deny him a right 92
to deny him a share 57
to deny that a change 44
to deny that a child 106
to deny that a given 108
to deny that a human 210
to deny that a large 272
to deny that a major 49
to deny that a nation 49
to deny that a sense 80
to deny that a small 43
to deny that a social 51
to deny that a state 231
to deny that a strong 68
to deny that a touch 52
to deny that a woman 118
to deny that i could 45
to deny that i sprang 53
to deny that i would 84
to deny them a favor 121
to deny them a place 337
to deny them a resting 157
to deny them a right 226
to deny them a share 121
to deny them a voice 100
to diet for a small 47
to dine with a group 138
to dine with a large 227
to dine with a local 55
to dine with a party 325
to dine with a ruler 134
to dine with a small 80
to dine with a wealthy 72
to dine with a woman 62
to dive off a cliff 51
to dogs for a period 43
to doze for a while 303
to drag out a lingering 106
to draw off a large 204
to draw off a small 118
to draw out a chair 88
to draw out a child 45
to draw out a large 116
to draw out a piece 117
to draw out a point 41
to draw out a prize 407
to draw out a reply 57
to draw out a shell 58
to draw out a small 221
to draw out a story 48
to draw with a brush 198
to draw with a mouse 64
to draw with a stick 69
to dream for a while 150
to dream that i could 245
to dream that i found 44
to dream that i might 212
to dream that i would 145
to drop for a while 182
to drop off a check 64
to drop with a crash 59
to drop you a quick 73
to duty and a sense 46
to emma with a small 112
to ever let a woman 66
to face for a brief 54
to face how i really 49
to face with a basic 82
to face with a black 270
to face with a blank 214
to face with a brick 40
to face with a broad 92
to face with a bunch 48
to face with a burly 70
to face with a chaos 47
to face with a child 154
to face with a class 119
to face with a crime 72
to face with a crowd 168
to face with a cruel 67
to face with a damning 94
to face with a danger 225
to face with a deadly 59
to face with a demon 51
to face with a dozen 217
to face with a final 45
to face with a force 130
to face with a fresh 123
to face with a fully 103
to face with a ghost 226
to face with a grave 313
to face with a group 543
to face with a growing 107
to face with a harsh 43
to face with a horse 64
to face with a human 595
to face with a hungry 81
to face with a large 1276
to face with a leper 75
to face with a major 532
to face with a moose 43
to face with a moral 196
to face with a mother 47
to face with a naked 97
to face with a nation 418
to face with a noble 47
to face with a novel 46
to face with a party 220
to face with a people 240
to face with a peril 69
to face with a period 58
to face with a piece 96
to face with a plain 109
to face with a power 611
to face with a rather 92
to face with a really 44
to face with a rhino 43
to face with a rival 203
to face with a roman 60
to face with a ruddy 42
to face with a saxon 42
to face with a scene 57
to face with a score 44
to face with a sense 45
to face with a shark 88
to face with a short 106
to face with a sight 50
to face with a small 546
to face with a smile 44
to face with a smiling 75
to face with a snake 176
to face with a social 123
to face with a solid 122
to face with a squad 46
to face with a stark 42
to face with a state 280
to face with a stern 93
to face with a still 43
to face with a stone 112
to face with a stout 96
to face with a strong 320
to face with a tiger 351
to face with a total 175
to face with a truly 69
to face with a vision 66
to face with a vital 43
to face with a white 238
to face with a whole 359
to face with a woman 1098
to face with a world 1079
to fall and i could 44
to fall for a given 47
to fall for a period 59
to fall for a short 60
to fall for a trick 88
to fall for a while 125
to fall for a woman 203
to fall off a chair 84
to fall off a cliff 480
to fall off a horse 295
to fall off a table 44
to fall off a truck 53
to fall with a crash 393
to fall with a steady 54
to fast for a period 114
to fast for a vision 78
to fast for a whole 111
to feed for a period 83
to feed for a short 114
to feed for a while 104
to feed him a piece 41
to feed with a spoon 66
to feel and a brain 66
to feel and a voice 70
to feel for a brave 54
to feel for a pulse 1540
to feel for a short 61
to feel for a weapon 66
to feel for a while 160
to feel for a woman 111
to feel that a change 317
to feel that a child 194
to feel that a given 61
to feel that a happy 40
to feel that a large 129
to feel that a major 55
to feel that a moral 51
to feel that a small 55
to feel that a strong 105
to feel that a study 44
to feel that a visit 59
to feel that a whole 78
to feel that a woman 319
to feel that i belong 353
to feel that i cared 49
to feel that i could 3535
to feel that i lived 86
to feel that i loved 53
to feel that i might 1068
to feel that i never 145
to feel that i ought 568
to feel that i really 345
to feel that i shall 472
to feel that i stand 83
to feel that i still 99
to feel that i would 1176
to feel this a fitting 63
to feel with a sense 172
to fend off a large 53
to fend off a sense 43
to file for a court 42
to file for a legal 71
to file with a stock 109
to fill out a basic 44
to fill out a blank 1419
to fill out a block 62
to fill out a brief 1471
to fill out a bunch 125
to fill out a change 55
to fill out a chart 139
to fill out a check 221
to fill out a claim 99
to fill out a daily 281
to fill out a dozen 82
to fill out a field 98
to fill out a final 51
to fill out a juror 164
to fill out a large 75
to fill out a lengthy 401
to fill out a missing 192
to fill out a money 47
to fill out a paper 330
to fill out a rather 81
to fill out a sales 64
to fill out a scene 44
to fill out a sheet 156
to fill out a short 1033
to fill out a small 118
to fill out a story 116
to fill out a table 94
to fill out a whole 126
to find all i could 45
to find but a dozen 58
to find but a small 55
to find for a given 223
to find for a while 83
to find her a chair 61
to find her a dress 41
to find her a house 136
to find her a lodging 119
to find her a lover 44
to find her a place 701
to find her a woman 99
to find her a worthy 55
to find him a bride 498
to find him a buyer 74
to find him a chair 44
to find him a grave 121
to find him a guide 41
to find him a horse 82
to find him a hotel 45
to find him a house 325
to find him a lodging 190
to find him a place 1476
to find him a quiet 64
to find him a small 133
to find him a teaching 42
to find him a woman 152
to find him a worthy 101
to find him i would 41
to find how i could 91
to find not a trace 52
to find one i could 126
to find out a basis 46
to find out a cause 123
to find out a child 73
to find out a fault 54
to find out a house 67
to find out a lasting 42
to find out a method 843
to find out a moral 66
to find out a piece 158
to find out a place 867
to find out a point 40
to find out a reason 315
to find out a right 47
to find out a short 104
to find out a small 43
to find out a strong 82
to find out a trade 398
to find out a whole 112
to find out a witch 65
to find out a woman 82
to find out i could 214
to find out i loved 40
to find out i would 65
to find that a black 42
to find that a change 198
to find that a child 486
to find that a class 68
to find that a court 95
to find that a crowd 87
to find that a dozen 92
to find that a field 94
to find that a fresh 121
to find that a given 247
to find that a green 87
to find that a group 586
to find that a growing 63
to find that a joint 42
to find that a large 1949
to find that a light 50
to find that a local 81
to find that a major 216
to find that a meeting 46
to find that a model 40
to find that a nation 127
to find that a noble 50
to find that a paper 44
to find that a party 517
to find that a people 122
to find that a period 55
to find that a piece 144
to find that a place 59
to find that a power 109
to find that a pupil 42
to find that a rather 48
to find that a right 90
to find that a rival 59
to find that a sense 51
to find that a shell 42
to find that a shift 66
to find that a short 57
to find that a small 554
to find that a state 587
to find that a storm 59
to find that a strong 127
to find that a study 69
to find that a total 57
to find that a trust 53
to find that a visit 58
to find that a white 108
to find that a whole 226
to find that a woman 479
to find that a world 112
to find that i agree 56
to find that i could 4040
to find that i liked 129
to find that i lived 45
to find that i loved 51
to find that i might 78
to find that i never 65
to find that i really 135
to find that i shall 194
to find that i spoke 51
to find that i still 462
to find that i stood 58
to find that i would 246
to find them a house 197
to find them a place 714
to find them a table 58
to find this a rather 44
to find you a bride 52
to find you a buyer 69
to find you a dress 81
to find you a horse 40
to find you a hotel 57
to find you a house 107
to find you a place 646
to find you a woman 125
to find you i would 48
to fire for a period 40
to fire off a quick 48
to fire off a round 290
to fire off a salvo 48
to fish for a while 106
to fish out a piece 43
to fish with a float 45
to fish with a seine 53
to fish with a short 82
to flee with a small 42
to flow for a brief 44
to flow for a given 115
to flow for a longer 250
to flow for a period 156
to flow for a short 307
to flow for a while 95
to flow with a steady 93
to foot that i could 191
to foot with a black 64
to foot with a block 115
to foot with a coating 125
to foot with a large 71
to foot with a quick 76
to foot with a smile 142
to foot with a stony 163
to foot with a white 200
to form but a small 209
to fred with a sheet 78
to gain him a place 124
to gain them a place 51
to gaze for a while 93
to gaze with a fixed 50
to give all i could 46
to give ash a right 70
to give both a sense 54
to give but a brief 243
to give but a faint 203
to give but a passing 51
to give but a short 77
to give but a small 174
to give but a sorry 48
to give each a piece 74
to give each a share 83
to give for a piece 40
to give for a reason 40
to give for a while 112
to give god a helping 50
to give god a place 45
to give her a basis 41
to give her a bible 156
to give her a black 123
to give her a blank 48
to give her a blood 231
to give her a bonus 84
to give her a boost 315
to give her a breathing 54
to give her a brief 1099
to give her a broad 60
to give her a bunch 76
to give her a burial 46
to give her a chair 145
to give her a change 206
to give her a charm 47
to give her a check 233
to give her a child 2495
to give her a claim 167
to give her a close 41
to give her a crash 76
to give her a crown 105
to give her a daily 92
to give her a dirty 56
to give her a dower 48
to give her a dowry 912
to give her a dress 139
to give her a drink 733
to give her a drive 43
to give her a facial 43
to give her a faint 71
to give her a false 209
to give her a farthing 86
to give her a fatal 147
to give her a father 153
to give her a feeling 548
to give her a final 343
to give her a first 147
to give her a fitting 231
to give her a fixed 87
to give her a fresh 335
to give her a glass 822
to give her a grade 97
to give her a grand 107
to give her a grant 53
to give her a guinea 44
to give her a happy 192
to give her a healthy 118
to give her a hearty 510
to give her a helping 507
to give her a horse 190
to give her a house 215
to give her a knife 71
to give her a large 750
to give her a legal 113
to give her a lethal 63
to give her a light 1040
to give her a lingering 73
to give her a local 48
to give her a longer 174
to give her a lover 62
to give her a major 40
to give her a medal 193
to give her a morning 58
to give her a mother 159
to give her a music 94
to give her a night 342
to give her a nudge 136
to give her a paper 44
to give her a parting 405
to give her a party 463
to give her a passing 61
to give her a penis 44
to give her a penny 396
to give her a phone 55
to give her a piece 1782
to give her a pinch 68
to give her a place 1133
to give her a plate 46
to give her a potion 73
to give her a pound 45
to give her a power 188
to give her a print 59
to give her a prize 52
to give her a proof 142
to give her a puppy 40
to give her a purse 55
to give her a quick 1665
to give her a quiet 108
to give her a raise 355
to give her a rather 44
to give her a really 134
to give her a reason 664
to give her a reply 87
to give her a right 578
to give her a rival 207
to give her a rough 106
to give her a round 60
to give her a rousing 118
to give her a royal 153
to give her a scare 214
to give her a sense 1719
to give her a shake 78
to give her a shaking 79
to give her a share 636
to give her a sharp 203
to give her a shock 171
to give her a short 293
to give her a shove 431
to give her a sight 78
to give her a slave 40
to give her a smack 139
to give her a small 859
to give her a smart 83
to give her a smile 663
to give her a social 42
to give her a solid 105
to give her a sound 399
to give her a speed 182
to give her a sponge 119
to give her a start 678
to give her a stern 137
to give her a stone 76
to give her a story 71
to give her a strong 237
to give her a sweet 80
to give her a swift 152
to give her a talking 217
to give her a taste 826
to give her a thrill 117
to give her a thumbs 54
to give her a tight 49
to give her a title 98
to give her a token 250
to give her a tongue 56
to give her a total 58
to give her a touch 208
to give her a valid 69
to give her a vision 56
to give her a visit 130
to give her a voice 439
to give her a warning 614
to give her a watch 62
to give her a wedding 218
to give her a whack 73
to give her a white 58
to give her a whole 171
to give her a wider 49
to give her a woman 43
to give her a writing 214
to give him a badge 48
to give him a basic 123
to give him a basis 334
to give him a bible 211
to give him a black 340
to give him a blank 215
to give him a blast 40
to give him a block 40
to give him a blood 328
to give him a bonus 231
to give him a boost 484
to give him a brain 145
to give him a brand 73
to give him a brave 75
to give him a breathing 228
to give him a bribe 101
to give him a brief 1882
to give him a broad 299
to give him a bunch 73
to give him a burial 131
to give him a burst 51
to give him a cause 125
to give him a chair 215
to give him a change 322
to give him a charm 97
to give him a check 696
to give him a cheer 199
to give him a child 2101
to give him a chill 176
to give him a cigar 234
to give him a civic 42
to give him a civil 215
to give him a claim 486
to give him a cloak 100
to give him a close 246
to give him a clout 61
to give him a corps 47
to give him a court 40
to give him a crack 77
to give him a crash 138
to give him a cross 45
to give him a crown 163
to give him a crust 97
to give him a daily 194
to give him a dance 150
to give him a deadly 79
to give him a dirty 180
to give him a dozen 342
to give him a draft 201
to give him a drawing 199
to give him a drink 2570
to give him a ducking 58
to give him a failing 55
to give him a faint 143
to give him a false 448
to give him a farthing 85
to give him a fatal 136
to give him a father 185
to give him a feather 83
to give him a feeling 2984
to give him a field 190
to give him a fifty 57
to give him a fight 439
to give him a final 774
to give him a first 539
to give him a fitting 824
to give him a fixed 514
to give him a fleet 88
to give him a footing 55
to give him a force 98
to give him a forum 60
to give him a fourth 100
to give him a frank 71
to give him a freer 149
to give him a fresh 926
to give him a front 40
to give him a funny 43
to give him a glass 1476
to give him a grade 202
to give him a grain 47
to give him a grand 811
to give him a grant 373
to give him a grasp 57
to give him a grave 183
to give him a green 79
to give him a guard 234
to give him a guide 175
to give him a guinea 98
to give him a happy 234
to give him a hasty 92
to give him a healthy 160
to give him a hearty 2256
to give him a helping 1529
to give him a horse 578
to give him a house 447
to give him a human 196
to give him a jaunt 63
to give him a kingdom 88
to give him a knife 211
to give him a knock 305
to give him a knowing 119
to give him a label 57
to give him a large 1426
to give him a lasting 225
to give him a laugh 50
to give him a legal 435
to give him a lengthy 74
to give him a lethal 104
to give him a level 64
to give him a licking 314
to give him a light 1780
to give him a lingering 98
to give him a local 77
to give him a locus 44
to give him a lodging 308
to give him a lofty 60
to give him a longer 632
to give him a lower 109
to give him a loyal 44
to give him a magic 89
to give him a major 157
to give him a manly 80
to give him a match 82
to give him a medal 1270
to give him a meeting 764
to give him a method 47
to give him a model 63
to give him a moral 229
to give him a morning 69
to give him a mother 165
to give him a motor 40
to give him a mount 41
to give him a nasty 119
to give him a niche 102
to give him a night 601
to give him a noble 75
to give him a noisy 47
to give him a notion 261
to give him a nudge 169
to give him a paper 467
to give him a parting 1087
to give him a party 362
to give him a passing 360
to give him a penny 1679
to give him a period 94
to give him a phone 125
to give him a piece 9541
to give him a pilot 70
to give him a pinch 56
to give him a place 4232
to give him a plain 153
to give him a plate 91
to give him a pliant 57
to give him a point 237
to give him a potion 79
to give him a pound 495
to give him a power 880
to give him a price 187
to give him a print 46
to give him a prize 220
to give him a proof 658
to give him a proud 82
to give him a punch 218
to give him a purse 93
to give him a quart 58
to give him a quick 1893
to give him a quiet 192
to give him a quite 50
to give him a raise 583
to give him a rapid 47
to give him a rather 171
to give him a razor 83
to give him a really 256
to give him a reason 1674
to give him a reply 315
to give him a rifle 143
to give him a right 4199
to give him a rival 130
to give him a rough 296
to give him a round 242
to give him a rousing 651
to give him a royal 730
to give him a running 91
to give him a rupee 75
to give him a sales 41
to give him a scare 398
to give him a scoop 41
to give him a score 40
to give him a sense 3829
to give him a shake 159
to give him a shaking 62
to give him a share 2177
to give him a sharp 557
to give him a shave 243
to give him a sheet 40
to give him a shirt 100
to give him a shock 396
to give him a short 928
to give him a shout 64
to give him a shove 817
to give him a sight 843
to give him a sitting 652
to give him a slave 72
to give him a slice 110
to give him a smack 91
to give him a small 4271
to give him a smart 253
to give him a smile 740
to give him a snack 81
to give him a social 100
to give him a solid 393
to give him a sound 2146
to give him a spade 75
to give him a spark 40
to give him a spell 69
to give him a sponge 205
to give him a spoon 67
to give him a staff 54
to give him a stake 76
to give him a start 3042
to give him a state 269
to give him a steady 139
to give him a stern 230
to give him a stick 62
to give him a stiff 115
to give him a still 231
to give him a stone 209
to give him a store 42
to give him a story 148
to give him a strong 911
to give him a style 41
to give him a suite 65
to give him a sweet 99
to give him a swift 268
to give him a sword 266
to give him a table 153
to give him a talking 510
to give him a taste 2385
to give him a thirst 46
to give him a thrill 203
to give him a thrust 113
to give him a thumbs 79
to give him a tight 65
to give him a title 2354
to give him a token 666
to give him a tongue 400
to give him a tonic 130
to give him a total 572
to give him a touch 184
to give him a tough 45
to give him a towel 45
to give him a tract 137
to give him a trade 256
to give him a troop 110
to give him a truly 78
to give him a vague 73
to give him a valid 94
to give him a violin 47
to give him a vision 231
to give him a visit 576
to give him a vivid 77
to give him a voice 233
to give him a warning 1587
to give him a watch 88
to give him a weapon 138
to give him a wedding 81
to give him a whack 87
to give him a whiff 57
to give him a whirl 41
to give him a white 100
to give him a whole 623
to give him a wider 284
to give him a winning 40
to give him a woman 164
to give him a working 368
to give him a world 67
to give him a worse 92
to give him a worthy 166
to give him a wound 272
to give him a writing 129
to give him a yearly 75
to give man a sense 119
to give men a sense 139
to give now a brief 43
to give off a faint 150
to give off a large 54
to give off a light 202
to give off a scent 56
to give off a sense 55
