tea leaves and coffee grounds 201
the water was already beginning 51
the water was already subsiding 40
the water was barely visible 55
the water was hardly visible 65
the waves are closer together 53
the waves that dashed against 88
the waves that lapped against 72
the waves with violent exertion 53
the weaker and poorer country 46
the weaker and poorer members 148
the weaker and poorer sections 188
the weaker was shoved towards 117
the wealthy and higher classes 55
the wealthy and landed classes 46
the wealthy and middle classes 779
the wealthy and poorer classes 47
the wealthy and titled classes 69
the weather and garden pleasant 90
the weather and partly because 123
the weather had become settled 49
the weather had damped appeared 52
the weather had turned against 94
the weather has become settled 206
the weather was almost perfect 68
the weather was always perfect 62
the weeks that passed between 45
the wheel and braced himself 50
the wheel and peered blandly 113
the whigs and tories against 43
the while one spirit uttered 81
the white and barren patches 95
the white and purple flowers 120
the white and yellow birches 49
the white and yellow fibrous 81
the white and yellow flowers 242
the white and yellow stripes 111
the white bead fairly between 68
the white man merely because 87
the white man reached america 46
the white men became alarmed 65
the whole and further wrapped 56
the whole and united support 115
the whole being boiled together 52
the whole being bolted together 78
the whole being lashed together 64
the whole being linked together 55
the whole being matted together 48
the whole day without suffering 43
the whole far eastern problem 63
the whole far eastern question 79
the whole has become blended 50
the whole head greatly swollen 141
the whole near eastern question 115
the whole was shaken asunder 81
the whole with proper decorum 68
the wider and deeper problem 43
the wider and deeper question 40
the willing and active support 45
the willing and speedy redress 62
the winding and narrow streets 43
the winds that harden stouter 42
the wires are joined together 56
the wiser and better members 84
the wives and family members 114
the woman are joined together 126
the woman can defend herself 68
the woman had killed herself 76
the woman was already married 135
the woman who allows herself 79
the woman who called herself 1222
the woman who killed herself 123
the woman who offers herself 45
the woman who poured precious 63
the woman who rebels against 45
the woman who signed herself 41
the women and gender studies 206
the women and younger members 57
the women are better dressed 60
the women who became members 42
the women who commit suicide 50
the women who fought against 44
the women who should attempt 70
the women who worked outside 332
the women who worked together 46
the wooding and watering parties 90
the woods and fields outside 144
the woods and fields together 75
the woods and marshy grounds 44
the woods and rushed towards 45
the woods that autumn bereaves 70
the words and figure following 197
the words are already familiar 69
the words are joined together 96
the words are linked together 49
the words had hardly escaped 99
the words out through gritted 45
the words that passed between 1125
the working and covering parties 61
the working and laboring classes 44
the working and middle classes 6879
the working and middling classes 61
the working and peasant classes 993
the working and poorer classes 416
the world and across history 96
the world and before history 202
the world and buried himself 41
the world and devote herself 125
the world and devote himself 377
the world and devoting himself 65
the world and linked together 49
the world and nature painted 40
the world and partly because 126
the world and reveals himself 45
the world and second largest 72
the world and thereby increase 41
the world and through history 193
the world and toward himself 67
the world are banded together 100
the world are better talkers 51
the world are called natural 226
the world are fighting against 55
the world are joined together 54
the world are linked together 350
the world are mainly european 69
the world are marching together 234
the world are partly eternal 54
the world are ranked according 44
the world are turned towards 91
the world being seldom visited 61
the world cup soccer matches 504
the world for another century 53
the world for english ability 128
the world for revising lighter 72
the world had already entered 144
the world had always existed 271
the world had become cordelia 187
the world had become divided 99
the world had become familiar 95
the world had become smaller 69
the world had changed because 42
the world had changed between 47
the world had changed forever 226
the world had turned against 296
the world has almost doubled 41
the world has already entered 89
the world has always existed 593
the world has always laughed 77
the world has become divided 118
the world has become familiar 288
the world has become smaller 503
the world has changed because 68
the world has changed forever 77
the world has changed rapidly 70
the world has gotten smaller 76
the world has little respect 41
the world has neither beginning 251
the world has passed forever 48
the world has turned against 201
the world hath christ appeared 53
the world hath turned against 48
the world not simply because 43
the world that desire totally 55
the world that exists outside 575
the world that german princes 47
the world that humans inhabit 42
the world that modern science 99
the world that saddam hussein 49
the world that should resound 153
the world was already beginning 54
the world was already divided 80
the world was already familiar 41
the world was already present 62
the world was becoming smaller 83
the world was better because 44
the world was better ordered 43
the world was changed because 40
the world was changed forever 197
the world was clearly divided 60
the world was created according 194
the world was created because 112
the world was created perfect 67
the world was leagued against 41
the world was turned against 114
the world was turned towards 108
the world was vastly superior 97
the world was without beginning 55
the world who should imagine 60
the world with graver courage 57
the world with greater clarity 62
the world with mutual comfort 136
the world with sordid avarice 95
the worst and meanest schools 45
the wound with copious amounts 130
the wound with saline solution 138
the wreck had fallen against 56
the wreck had neither shifted 40
the wrist and forearm muscles 77
the writing and review process 44
the writing and revising process 88
the writs for electing members 41
the wyoming and cherry valleys 145
the yards with squire dickens 50
the yeomen and tenant farmers 83
the yolks and whites together 66
the zeroth and second moments 65
thing rather than another because 60
thing which had passed between 64
thing which has always existed 43
thing which our future national 54
thing which they thought appeared 72
thing which this writer asserts 56
thy blood and spirit embrace 266
thy blood and virtue contend 64
thy grace may always prevent 200
thy power and strength against 40
thy tongue hath spoken against 50
to abate his severe penance 55
to abhor and detest slavery 43
to about his secret terrors 63
to about one billion dollars 278
to about one million dollars 317
to about one million persons 93
to about six billion dollars 62
to about six million dollars 98
to about ten billion dollars 118
to about ten million dollars 173
to about two billion dollars 146
to about two million dollars 240
to adapt and adjust himself 71
to admit all serious persons 48
to admit this belief together 41
to adopt all proper measures 197
to adopt any further measures 79
to adopt any special measures 47
to adopt its common position 231
to adopt this course because 134
to adopt this policy because 62
to adopt this system because 45
to adorn his native country 160
to agree with almost everything 109
to agree with samuel johnson 40
to allow all family members 43
to allow any attack wherein 42
to allow any person suffering 48
to allow any strict inquiry 51
to allow for better control 112
to allow for direct election 49
to allow for further research 58
to allow for greater control 109
to allow for greater freedom 326
to allow for public comment 75
to allow for various degrees 59
to allow him greater freedom 94
to allow them greater freedom 142
to alter his policy towards 46
to alter its policy towards 65
to alter our opinion derived 127
to amend and codify certain 148
to amuse and occupy himself 45
to annoy any police officer 47
to annoy her german masters 48
to appeal for public support 284
to appeal for public sympathy 43
to appear and answer charges 593
to appear and defend against 136
to appear and defend himself 757
to appear and submit himself 56
to appear and submit written 42
to apply and further develop 92
to apply for another position 136
to apply for building permits 169
to apply for public charity 46
to apply for relief against 116
to apply for special permits 61
to apply his utmost efforts 56
to apply our humble desires 125
to argue any further against 41
to argue that mental illness 69
to argue that merely because 40
to argue that public schools 42
to argue that saddam hussein 46
to argue that simply because 78
to array his forces against 40
to array one section against 53
to audit all claims against 80
to avenge any insult offered 57
to avenge our common quarrel 61
to avoid all direct contact 79
to avoid all further contact 79
to avoid all further scandal 60
to avoid all further trouble 57
to avoid all public scandal 212
to avoid all sexual contact 86
to avoid all violent measures 74
to avoid all vulgar retorts 40
to avoid and defend against 44
to avoid and detest mankind 82
to avoid any direct contact 304
to avoid any farther inquiry 76
to avoid any further contact 320
to avoid any further dispute 44
to avoid any further increase 113
to avoid any further inquiry 52
to avoid any further scandal 74
to avoid any further trouble 301
to avoid any further worsening 56
to avoid any future contact 47
to avoid any future dispute 54
to avoid any future trouble 46
to avoid any patrol parties 43
to avoid any public display 67
to avoid any serious trouble 87
to avoid any sexual contact 72
to avoid being caught between 369
to avoid being dashed against 153
to avoid being killed himself 95
to avoid being served therewith 117
to avoid sex before marriage 48
to avoid this common pitfall 61
to avoid this double taxation 105
to avoid using sexist language 51
to await her further pleasure 53
to await his further pleasure 73
to balls and dinner parties 62
to bearer may become payable 103
to begin his formal schooling 45
to begin his return journey 129
to begin its return journey 48
to begin with something familiar 48
to begin with something simpler 42
to bending and twisting moments 59
to blame for allowing himself 52
to blame her little follies 65
to blend two images together 43
to bless this humble attempt 64
to block all incoming traffic 49
to block any further advance 89
to breast and ovarian cancers 95
to breathe any treason against 213
to build and repair bridges 93
to build and repair buildings 54
to build and repair muscles 77
to build and repair tissues 364
to build its pupils according 128
to build new office buildings 51
to build new public schools 50
to build new school buildings 93
to build new weapons systems 58
to build that bridge between 66
to build two nuclear reactors 119
to burst out laughing because 93
to calls for police service 66
to carry any measure against 65
to carry any weight against 68
to carry him before justice 110
to carry him beyond himself 48
to carry him through college 137
to carry him through several 45
to carry its little tribute 55
to carry our little baggage 68
to carry out actions against 97
to carry out clearly defined 61
to carry out combat missions 119
to carry out common objects 43
to carry out duties imposed 62
to carry out fiscal reforms 44
to carry out further attacks 97
to carry out further reforms 147
to carry out further research 997
to carry out further studies 589
to carry out further surveys 41
to carry out future attacks 68
to carry out little schemes 56
to carry out market research 405
to carry out market surveys 49
to carry out needed reforms 160
to carry out orders against 42
to carry out orders blindly 41
to carry out policy reforms 47
to carry out policy research 40
to carry out proper research 46
to carry out reform measures 50
to carry out relief measures 95
to carry out sample surveys 70
to carry out secret missions 80
to carry out serious research 82
to carry out simple addition 45
to carry out simple repairs 72
to carry out special measures 44
to carry out special missions 192
to carry out special research 50
to carry out special studies 141
to carry out special surveys 41
to carry out survey research 57
to carry out sweeping reforms 171
to carry out terror attacks 173
to carry out urgent repairs 152
to carry out useful research 58
to carry out various aspects 103
to carry out various measures 59
to carry out various missions 52
to carry out various reforms 101
to carry out various research 54
to carry out various schemes 57
to carry out various studies 58
to carry out violent attacks 75
to carry out without question 119
to carry them through several 54
to catch her without outside 44
to catch yet another glimpse 40
to cause any further trouble 116
to cause any public servant 46
to cause any serious concern 70
to cause any serious trouble 171
to cause him serious trouble 68
to cavil and object against 79
to cells that already contain 48
to change and reform society 48
to change but another process 54
to change her clothes because 41
to change her policy towards 113
to change his bloody purpose 58
to change his clothes because 43
to change his cooler purpose 59
to change his course towards 88
to change his entire outlook 48
to change his mental outlook 49
to change his opinion because 43
to change his opinion regarding 57
to change his policy towards 162
to change its angular position 74
to change its output decision 40
to change its policy because 65
to change its policy regarding 111
to change its policy towards 508
to change one without affecting 61
to change our belief systems 44
to change them through peaceful 42
to check any further advance 127
to check any further increase 44
to check for oncoming traffic 197
to check his further advance 97
to cheer her drooping spirits 92
to cheer his drooping spirits 136
to cheer our drooping spirits 233
to child and family welfare 284
to china for further studies 60
to civic and public affairs 447
to claim her former promise 109
to close all public schools 76
to close any public schools 65
to close his pianola factory 52
to close its public schools 121
to close with christ betimes 146
to cover all claims against 60
to cover all manual workers 44
to cover his guilty conduct 116
to cover his mortal remains 40
to cover his norman capital 102
to cover its budget deficit 210
to cover its entire surface 169
to cover you without question 46
to crave any further stipend 82
to create and delete objects 79
to create and expand markets 54
to create and manage complex 58
to create and manage content 166
to create and manage culture 199
to create and manage objects 79
to create and manage virtual 59
to create and manage windows 64
to create and modify objects 132
to create bad feelings between 65
to create him further trouble 76
to create new energy sources 55
to create new neural pathways 101
to crime and deviant behavior 62
to crime and mental illness 56
to cross and threaten calhoun 53
to cross each bridge exactly 81
to crush any actual outbreak 41
to decay and become extinct 45
to defeat his proper promise 73
to defeat its avowed objects 48
to defeat our common enemies 81
to defer one moment acquiring 53
to deter and defend against 623
to draft and revise written 137
to dress and behave according 57
to drink his friend addison 95
to drive him beside himself 40
to drive him through despair 123
to drive out unclean spirits 53
to dutch and english traders 62
to edify and partial failure 70
to edify and reform himself 48
to elect and choose certain 44
to engage his native country 59
to engage his sacred promise 95
to engulf and digest bacteria 85
to engulf and digest foreign 55
to enjoy are rarely defined 82
to enjoy his bitter triumph 118
to enter his solemn protest 96
to enter its second century 56
to enter new export markets 47
to enter our solemn protest 171
to enter this market segment 45
to enter this second poetical 55
to enter with twenty persons 71
to erect any lawful buildings 68
to erect new school buildings 89
to every one except himself 155
to every one without expense 45
to exact his revenge against 45
to exert any direct control 65
to exert far greater control 43
to exert his utmost efforts 384
to exert his utmost ingenuity 41
to exert its utmost efforts 100
to exert our united efforts 44
to exert our utmost ability 42
to exert our utmost efforts 161
to exist for another century 52
to exist for another thousand 75
to fanny for further details 42
to fence its tracks against 59
to fewer than twenty thousand 48
to fight and defend himself 168
to fight for another country 81
to fight for better schools 63
to fight for england against 101
to fight for france against 107
to fight for polish freedom 46
to fight for prince charles 61
to fight for prince charlie 48
to fight her battle against 64
to fight her modern enemies 47
to fight his battle against 83
to fight its battle against 44
to fight not merely against 52
to fight off invading bacteria 111
to fight this battle against 70
to fight with france against 42
to first and second cousins 79
to first and second editions 118
to first and second graders 220
to first and second language 177
to first and second persons 89
to flash with sudden violence 42
to focus its initial efforts 54
to force and matter current 50
to force them closer together 72
to frame his little request 49
to fully and fairly present 207
to fully and freely express 106
to gains and losses realized 60
to gains and losses resulting 44
to gather and assign certain 68
to gather her forces together 67
to gather his family together 83
to gather his forces together 139
to gather his papers together 94
to grant and confer degrees 63
to grasp and handle objects 56
to grasp and release objects 130
to grasp any serious subject 48
to grips with another problem 69
to guard his hearers against 50
to guard his pupils against 76
to guard his readers against 255
to guard our readers against 69
to guide and direct behavior 84
to guide and direct himself 47
to guide and direct research 54
to guide his future conduct 51
to guide our choice between 47
to guide our future efforts 55
to hasty and partial measures 139
to heaven and screaming dreadful 72
to homes and public buildings 45
to honor his memory forever 42
to house and senate members 112
to human and animal behavior 107
to human and animal diseases 59
to human and animal figures 84
to human and animal suffering 89
to human and animal welfare 66
to idiots and insane persons 115
to incur all lesser hazards 40
to incur any further expense 160
to input and output devices 374
to input and output markets 266
to input and output signals 55
to issue one million dollars 47
to issue ten million dollars 61
to issue two million dollars 58
to japan for further studies 91
to judge and decide between 54
to judge any public servant 51
to knock out saddam hussein 93
to knock two stones together 60
to labor and public welfare 55
to labor and standing outside 69
to labor for various persons 73
to large and medium farmers 55
to level this charge against 58
to light and trivial matters 44
to light his latent talents 53
to liver and kidney failure 80
to liver and kidney function 42
to local and export markets 73
to local and family history 468
to local and global features 42
to local real estate brokers 41
to lodge and encamp between 51
to lower its budget deficit 51
to lower its lances against 58
to march his armies against 46
to march his troops against 60
to march his troops towards 40
to marry and become parents 92
to marry and remain married 127
to marry any person against 195
to marry her second husband 102
to marry her younger sisters 48
to marry him simply because 46
to marry mrs wallis simpson 99
to match her strength against 69
to match his strength against 252
to match its strength against 69
to match sir edward herbert 50
to merge with another company 488
to merge with warner imposed 54
to merit any anxious concern 46
to moral and ethical behavior 66
to music and became popular 64
to music and become popular 51
to nearly its former position 43
to nearly one billion dollars 159
to nearly one million dollars 233
to nearly six million dollars 45
to nearly ten billion dollars 43
to nearly ten million dollars 51
to nearly two billion dollars 156
to nearly two million dollars 269
to nerve and muscle function 45
to offer any further comment 55
to offer any further remarks 112
to offer one another support 81
to offer one million dollars 42
to offer ten million dollars 56
to offer this humble tribute 70
to offer two million dollars 64
to offer yet another example 46
to older and younger workers 62
to order and orient objects 42
to organ and tissue donation 112
to others for further research 55
to others going through similar 40
to others hath always appeared 51
to overt and covert behavior 67
to paint his famous picture 81
to paris and placed himself 47
to paris for further studies 136
to peers and family members 42
to people and events outside 141
to people and places outside 97
to people who already believe 81
to people who commit suicide 40
to people with higher incomes 196
to people with mental illness 668
to people with modest incomes 50
to persia for silken carpets 101
to piece this puzzle together 47
to place but little reliance 168
to place his forces between 51
to place his guests according 45
to place his troops between 40
to place them beyond question 48
to place them closer together 55
to place too little reliance 45
to plant and animal diseases 81
to plant and animal ecology 56
to plant and animal genetic 47
to plant and animal species 269
to plant and animal tissues 98
to plant and become freemen 51
to plant her common schools 84
to plant his cannon against 93
to please her future husband 141
to please him except himself 47
to please his english friends 49
to point his course towards 128
to point out another harmony 44
to point out another problem 52
to point out proper persons 49
to point out serious defects 40
to point out special features 85
to point out various aspects 43
to point out various features 88
to point out various objects 62
to press any charge against 50
to press for claims against 54
to press for further details 67
to press for further reforms 104
to press for greater control 45
to press for greater freedom 62
to press her breasts against 115
to press his attack against 69
to press his claims against 120
to press its claims against 92
to press them firmly against 49
to price and market control 58
to probe for further details 50
to prove any actual damages 108
to prove his charge against 80
to prove his future conduct 238
to prove his mettle against 55
to prove his sexual prowess 66
to prove sir philip francis 101
to prove that belief implies 46
to prove that france equally 45
to prove that infant baptism 81
to prove that joseph andrews 79
to prove that modern science 43
to prove that public liberty 65
to prove this beyond question 42
to racial and gender justice 41
to racial and sexual freedom 149
to raise all europe against 88
to raise and answer several 87
to raise any further question 90
to raise her drooping spirits 80
to raise his drooping spirits 192
to raise his public profile 75
to raise hot speech between 55
to raise its public profile 78
to raise new equity capital 389
to raise one billion dollars 64
to raise one million dollars 514
to raise our drooping spirits 120
to raise our voices against 218
to raise six million dollars 52
to raise ten million dollars 195
to raise that larger produce 92
to raise this further question 64
to raise two million dollars 313
to raise yet another question 44
to rally her fainting spirits 50
to rally his forces against 45
to rally his troops against 44
to reason and public utility 75
to rebel and revolt against 51
to recur and become chronic 91
to reign with christ forever 42
to relax and gently stretch 56
to relax and reduce anxiety 41
to renew his attack against 52
to renew his former alliance 65
to reopen its public schools 41
to repay all moneys applied 51
to repeat his earlier mistake 53
to repeat his earlier success 157
to repeat his former exploit 77
to repeat his former success 81
to repeat his initial success 66
to repeat six digits forward 73
to repeat this idiotic formula 46
to repel and revenge himself 80
to repel any attack against 42
to repel one another according 43
to reply with another question 55
to reveal any hidden buttons 48
to reveal her secret thoughts 48
to reveal his inmost thoughts 101
to reveal his secret thoughts 40
to reveal its secret formula 41
to rouse her sleeping husband 51
to russia and eastern european 44
to scour and purify himself 46
to search and detain vessels 62
to search for another location 54
to search for another position 62
to search for another solution 113
to search for better answers 71
to search for buried treasure 257
to search for causal factors 47
to search for cheaper sources 56
to search for common features 50
to search for earlier patents 50
to search for family members 171
to search for hidden motives 65
to search for hidden objects 450
to search for hidden treasure 211
to search for sunken treasure 76
to search for vacant country 63
to search our online catalog 840
to search out proper persons 41
to seize all english vessels 43
to seize and detain vessels 50
to seize and retain control 91
to seize and secure randall 66
to sense that something unusual 58
to serve any public purpose 62
to serve any special purpose 60
to serve any useful function 207
to serve any useful purpose 7529
to serve god through service 66
to serve his native country 114
to serve its proper function 151
to serve its proper purpose 99
to serve its special purpose 42
to serve its useful purpose 49
to serve one another according 41
to serve our clearly national 161
to serve our common country 72
to serve this double purpose 84
to serve this latter purpose 49
to serve this market segment 40
to serve this special purpose 109
to serve this useful purpose 139
to serve yet another purpose 81
to serve you without enlisting 85
to shape his course according 157
to shape his course towards 201
to shape his future according 40
to shape its course according 52
to shape our course towards 81
to shape our future measures 144
to share his inmost thoughts 40
to share its atomic secrets 54
to share its nuclear secrets 51
to share this special occasion 57
to share with another student 48
to share with family members 631
to shift his weight forward 96
to shock and sudden failure 80
to shoot his barbed minutes 124
to shoot off twelve cannons 48
to sites for public buildings 42
to sleep and forget everything 153
to sleep for twenty minutes 91
to sleep with closed windows 71
to sleep with loaded pistols 61
to small and medium farmers 337
to small and medium private 46
to smite its already smitten 85
to smooth and cardiac muscles 53
to solar and cosmic radiation 42
to solve his drinking problem 45
to solve its jewish problem 44
to solve our energy problem 115
to solve our little problem 46
to solve that little problem 139
to solve this baffling problem 87
to solve this climbing problem 83
to solve this crucial problem 110
to solve this curious problem 46
to solve this design problem 64
to solve this knotty problem 182
to solve this latter problem 114
to solve this little mystery 59
to solve this little problem 122
to solve this mighty problem 45
to solve this pressing problem 78
to solve this second problem 68
to solve this serious problem 227
to solve this simple problem 169
to solve this solemn problem 96
to solve this urgent problem 80
to spain with prince charles 112
to spare for envious thoughts 46
to spare her further suffering 106
to spare him further suffering 110
to spare them further suffering 49
to speed his flight remains 127
to spend her summer holiday 40
to spend her summer vacation 235
to spend his entire fortune 83
to spend his evenings quietly 52
to spend his summer holiday 214
to spend his summer vacation 632
to spend one billion dollars 116
to spend one million dollars 259
to spend our evenings together 72
to spend our summer vacation 109
to spend six million dollars 60
to spend ten million dollars 207
to spend two billion dollars 141
to spend two million dollars 149
to spend with family members 101
to spike this parrot battery 42
to staff and family members 78
to stake his entire fortune 61
to stand and defend himself 73
to stand any chance against 53
to stand for another election 49
to stand for public service 63
to stand for something besides 44
to stand for twenty minutes 433
to stand her ground against 220
to stand his ground against 990
to stand its ground against 596
to stand our ground against 461
to stand out boldly against 56
to stand out clearly against 179
to stand out firmly against 42
to start his return journey 52
to start with something familiar 52
to start with something simpler 60
to state and county medical 46
to state and county offices 65
to state both halves strongly 46
to state his opinion regarding 97
to state his reasons therefor 44
to steer her course between 79
to steer his course between 149
to steer his course towards 47
to steer its course between 58
to steer our course between 72
to steer you toward general 90
to strip his nearest relation 100
to strong and valiant natures 241
to study and attend classes 63
to study and become familiar 180
to study for higher degrees 210
to swell and became painful 47
to swell and become painful 127
to swell and recede together 54
to swell with silent vexation 159
to taste any liquor stronger 43
to taste that morsel sweeter 41
to taste too little tumbles 49
to tempt our earnest prayers 42
to terms with modern science 102
to terms with modern society 69
to thrust its muzzle between 88
to touch and handle everything 481
to touch and handle objects 56
to trace all rights holders 75
to trace his family history 70
to trace its latent motives 65
to trade and travel between 46
to trade with another country 149
to train for public service 44
to trees and forest ecology 54
to trend and cohort studies 51
to trust all feelings equally 97
to unite all europe against 186
to unite all forces against 46
to unite for common defense 68
to unite for mutual support 40
to unite our forces against 49
to unite with england against 45
to unite with france against 127
to upper and middle classes 131
to upset his mental balance 48
to value his memory equally 135
to visit and advise teachers 47
to visit and become familiar 51
to visit her brother charles 43
to visit her future husband 49
to visit her native country 104
to visit his brother charles 59
to visit his former friends 47
to visit his friend diderot 139
to visit his native country 1063
to visit his native village 200
to visit his quaker brethren 50
to visit sir william johnson 86
to visit that famous natural 411
to visit with family members 98
to waive all claims against 103
to waive his rights knowingly 56
to waste his rotten prayers 55
to watch and listen closely 92
to watch and strive against 57
to watch for curious objects 47
to watch for oncoming traffic 54
to watch for prince charles 47
to watch him pretty closely 70
to water and sewage systems 93
to weigh and decide between 137
to weigh and measure everything 207
to weigh and measure himself 70
to weigh each factor according 47
to weigh one moment against 47
to weigh that damage against 67
to weigh too heavily against 73
to where two marble palaces 50
to which all family members 176
to which all freely consent 108
to which all looked forward 360
to which all should conform 275
to which all states parties 119
to which and methods whereby 124
to which each factor affects 43
to which each member brought 50
to which each member country 62
to which each person belonged 76
to which her brother belonged 107
to which her entire devotion 72
to which her family belonged 218
to which her friend replied 98
to which her future husband 84
to which his brother belonged 76
to which his brother replied 42
to which his course brought 49
to which his entire sojourn 54
to which his escort belonged 51
to which his family belonged 747
to which his former patrons 56
to which his former results 40
to which his friend replied 170
to which his friend replies 124
to which his haunch opposed 44
to which his hearers belonged 55
to which his master belonged 108
to which his merits entitle 129
to which his object belonged 48
to which his singular features 44
to which his tastes incline 41
to which its merits entitle 109
to which its various members 56
to which man adapts himself 45
to which man should conform 44
to which men should conform 68
to which one always returns 94
to which one belongs oneself 179
to which one looked forward 58
to which our nature aspires 46
to which our nature exposes 50
to which our senses respond 45
to which our vessel belonged 168
to which she always replied 52
to which she looked forward 819
to which she readily acceded 40
to which she seemed hastening 65
to which she thought herself 234
to which sir robert walpole 115
to which sir walter raleigh 105
to which sir william johnson 51
to which that amount relates 64
to which that notice relates 151
to which that person adheres 40
to which that person belonged 75
to which that section applied 102
to which that section applies 1246
to which that section relates 136
to which they already adhered 53
to which they already belonged 161
to which they always appealed 42
to which they became exposed 110
to which they became subject 150
to which they become exposed 63
to which they become related 54
to which they become subject 107
to which they firmly adhered 74
to which they looked forward 1272
to which they readily acceded 132
to which they readily respond 52
to which they relate becomes 44
to which they remain faithful 111
to which they remain subject 103
to which they render service 129
to which they should address 67
to which they should conform 335
to which they should proceed 81
to which they should respond 168
to which they should support 46
to which they sought answers 48
to which they wanted answers 50
to which this animal extends 65
to which this church belonged 59
to which this clause applied 74
to which this clause applies 329
to which this common quality 70
to which this crafty pontiff 69
to which this family belonged 56
to which this letter alludes 325
to which this letter relates 335
to which this notice applies 123
to which this notice relates 609
to which this occurs depends 770
to which this occurs differs 42
to which this person belonged 43
to which this policy applies 401
to which this remark applies 146
to which this report relates 234
to which this result follows 68
to which this return relates 194
to which this scheme applies 98
to which this section applied 69
to which this section applies 26967
to which this section extends 209
to which this section relates 3304
to which this volume relates 85
to which this window belonged 62
to which you looked forward 40
to which you should respond 104
to widen his mental horizon 86
to wield with signal success 48
to women and sexual matters 44
to women who worked outside 49
to working with online learners 60
to worse than brutal violence 68
to write and caution congress 41
to write for further details 61
to write for twenty minutes 98
to write his famous article 61
to write his famous history 44
to write his famous letters 40
to write his famous treatise 107
to write his honest opinions 63
to write his native language 78
to write off losses against 46
to write our english language 62
to write this letter because 199
to write this letter thirteen 56
to write this little article 132
to write this little treatise 48
to write with greater clarity 50
to write with greater freedom 40
to write yet another article 43
to write yet another chapter 50
to write yet another tragedy 48
to yield any useful results 48
to yield far better results 42
