tea parties and dinner parties 48
to present her humble service 113
to present his humble service 68
to present you without blemish 127
to prevent all further traffic 68
to prevent all future dispute 92
to prevent all future friction 57
to prevent and combat illegal 62
to prevent and defend against 63
to prevent and punish breaches 54
to prevent and punish conduct 264
to prevent and punish cruelty 42
to prevent and punish illegal 81
to prevent and punish similar 42
to prevent and punish torture 2392
to prevent and punish violence 123
to prevent and reduce alcohol 41
to prevent and reduce violence 53
to prevent any direct contact 87
to prevent any farther effusion 189
to prevent any further advance 296
to prevent any further attacks 133
to prevent any further attempt 200
to prevent any further contact 43
to prevent any further decline 139
to prevent any further dispute 44
to prevent any further effusion 96
to prevent any further increase 533
to prevent any further invasion 74
to prevent any further outbreak 257
to prevent any further remarks 40
to prevent any further trouble 318
to prevent any further violation 102
to prevent any further violence 187
to prevent any future attacks 41
to prevent any future attempt 79
to prevent any future dispute 48
to prevent any future evasions 65
to prevent any future question 73
to prevent any future trouble 50
to prevent any public funeral 59
to prevent any public officer 51
to prevent any serious attempt 41
to prevent any serious outbreak 47
to prevent any serious trouble 59
to prevent any uprising against 137
to prevent any violent effects 54
to prevent any violent measures 54
to prevent any violent rupture 49
to prevent her injuring herself 67
to prevent her marrying dreadful 76
to prevent him injuring himself 79
to prevent his availing himself 47
to prevent his further advance 82
to prevent his further passage 134
to prevent his injuring himself 152
to prevent his studying geometry 42
to prevent its access persons 41
to prevent its becoming clogged 49
to prevent its erotic message 66
to prevent its further decline 53
to prevent its further increase 60
to prevent its striking against 83
to prevent our eastern brethren 45
to prevent them sticking together 224
to primary and middle schools 157
to private and church schools 109
to private and public affairs 82
to private and public buildings 72
to private and public capital 68
to private and public decision 56
to private and public schools 195
to private and public sectors 190
to private and public spheres 54
to private and public welfare 73
to proceed and decide according 73
to proceed any further against 114
to proceed any further because 46
to proceed any further towards 44
to proceed with caution because 132
to proceed with further research 52
to proceed with further studies 61
to procure and import foreign 46
to procure for france immense 55
to produce and export primary 113
to produce and release insulin 60
to produce any better results 106
to produce any direct benefit 101
to produce any effect implies 52
to produce any greater benefit 57
to produce any marked increase 53
to produce any serious division 57
to produce any serious effects 68
to produce any serious results 41
to produce any useful results 122
to produce far better results 100
to produce far greater results 53
to produce for export markets 203
to produce its latent virtues 60
to produce its proper effects 95
to produce its proper results 43
to produce men likest herself 125
to produce one helium nucleus 106
to produce one million barrels 50
to produce one million dollars 69
to produce with greater economy 41
to product and factor markets 129
to promote and ensure respect 68
to promote and foster finnish 55
to promote and further develop 82
to promote our mutual welfare 64
to propose that signal acquire 78
to protect all family members 44
to protect and assist victims 110
to protect and defend against 176
to protect and defend america 58
to protect and defend herself 60
to protect and defend himself 198
to protect and defend oneself 115
to protect and ensure respect 80
to protect and expand freedom 50
to protect and extend slavery 158
to protect and further develop 58
to protect and manage forests 47
to protect and manage natural 86
to protect and secure justice 97
to protect any entity acquiring 117
to protect any entity against 76
to protect any person subject 40
to protect her coasts against 44
to protect his allies against 64
to protect his client against 174
to protect his empire against 64
to protect his estate against 45
to protect his family against 304
to protect his flanks against 42
to protect his native country 40
to protect his person against 178
to protect his regime against 47
to protect his rights against 260
to protect his vassal against 74
to protect his younger brothers 43
to protect its market position 201
to protect its rights against 111
to protect its tender interior 121
to protect one another against 247
to protect our bodies against 86
to protect our rights against 57
to protect our shores against 69
to protect that person against 41
to provide any further details 124
to provide any remedy against 106
to provide for annual sessions 54
to provide for appeals against 47
to provide for better control 82
to provide for common defense 145
to provide for common schools 69
to provide for direct election 387
to provide for direct popular 157
to provide for family members 174
to provide for future demands 67
to provide for future increase 55
to provide for greater control 48
to provide for greater numbers 48
to provide for greater regional 148
to provide for larger numbers 51
to provide for mutual defense 53
to provide for mutual support 57
to provide for prompt judicial 56
to provide for public financing 64
to provide for public schools 138
to provide for public welfare 68
to provide for public worship 124
to provide for special measures 247
to provide for states parties 40
to provide for through traffic 69
to provide yet another example 95
to publish all secret treaties 85
to punishing them simply because 56
to qualify for income support 63
to qualify for matching federal 45
to qualify for public service 62
to question and answer sessions 47
to question his second baptism 55
to reassess its policy towards 41
to receive all future volumes 75
to receive and accept service 62
to receive and answer letters 82
to receive and expend federal 103
to receive any amount payable 49
to receive any further payment 476
to receive any weekly payment 52
to receive his english visitor 86
to receive his little profits 48
to receive his mortal remains 409
to receive one million dollars 88
to receive ten million dollars 80
to receive this letter because 44
to recover any actual damages 66
to recover any unpaid balance 103
to recover for damage because 76
to recover for injury resulting 44
to recover for mental suffering 236
to recover her former position 124
to recover her mental balance 40
to recover his actual damages 153
to recover his former position 197
to recover his mental balance 92
to recover his proper position 43
to recover its actual damages 48
to recover its former position 232
to recover its normal position 74
to recruit and retain african 58
to recruit and retain capable 53
to recruit and retain faculty 122
to recruit and retain members 437
to recruit and retain quality 453
to recruit and retain skilled 201
to recruit and retain teachers 170
to recruit and retain workers 246
to reflect with little tremors 47
to refresh his memory rapidly 52
to refresh his memory regarding 113
to refresh his wearied spirits 172
to regional and global climate 79
to regional and global markets 145
to rejoice and praise forever 58
to relieve any common carrier 81
to relieve him without success 46
to relieve his eastern borders 45
to relieve his sexual tensions 45
to religion and divine worship 52
to religion and public worship 50
to remarry her former husband 99
to repress his sexual desires 67
to require any further comment 229
to require any public officer 44
to require any public servant 54
to require any special comment 56
to require but little comment 68
to requiring that states provide 62
to rescind its earlier decision 73
to research and public service 74
to research her family history 53
to research his family history 43
to reserve for another occasion 64
to reserve his rights against 49
to resolve all doubts against 100
to resolve all issues between 51
to resolve his oedipus complex 54
to resolve this matter quickly 43
to resolve this serious problem 79
to resolve this tension between 239
to respect and ensure respect 498
to respond with another question 44
to restart its nuclear program 71
to restore and further develop 84
to restore his former position 44
to restore his mental balance 88
to retract his former opinions 108
to reunite with family members 308
to reverse his earlier decision 134
to reverse his earlier position 103
to reverse his former decision 62
to reverse its earlier decision 244
to reverse its earlier position 56
to reverse its former decision 76
to reverse its policy towards 54
to revisit her native country 152
to revisit his native country 1115
to rummage them before company 47
to satisfy all claims against 98
to satisfy her sexual desires 184
to satisfy his carnal desires 99
to satisfy his grudge against 58
to satisfy his sexual demands 56
to satisfy his sexual desires 497
to satisfy his troops mutinying 46
to satisfy its claims against 41
to satisfy our sexual desires 52
to satisfy our various desires 48
to schools and public buildings 119
to schools and school systems 192
to schools and shopping centers 53
to shelter all future tyrants 51
to shrivel its yellow surface 129
to silence and boiled weakfish 40
to sources for further research 71
to southern and eastern european 239
to southern and eastern markets 52
to sponsor and review studies 64
to spouses and family members 51
to subject his native country 62
to succeed one another rapidly 76
to suggest that better results 42
to suggest that family members 103
to suggest that further research 139
to suggest that further studies 40
to suggest that future research 113
to suggest that future studies 65
to suggest that mental illness 82
to suggest that merely because 71
to suggest that modern science 44
to suggest that simply because 100
to suggest that something similar 91
to support all family members 49
to support and further develop 102
to support him through college 80
to support his claims against 83
to support his credit against 47
to support his family because 127
to support his family unaided 42
to support his policy against 42
to support his rights against 54
to support his younger brothers 122
to support its claims against 59
to support its public schools 76
to support one another against 375
to support one another because 40
to support one faction against 81
to support our public schools 50
to support sir william proctor 63
to support that prince against 55
to support them without relieving 123
to support this charge against 45
to support this demand against 58
to support two school systems 73
to suppose all matter eternal 119
to suppose any motive capable 43
to suppose that better success 69
to suppose that carlos entered 47
to suppose that merely because 71
to suppose that modern science 58
to suppose that simply because 89
to suppose that something similar 120
to surcease any further demands 57
to survive for another century 190
to survive for another thousand 71
to survive her fierce disdain 97
to suspect that something unusual 99
to suspend its nuclear program 49
to sustain and further develop 103
to sustain his drooping spirits 47
to tactile and thermal stimuli 71
to tactile and visual stimuli 48
to teachers and future teachers 47
to teachers and school systems 49
to temples and public buildings 57
to testify its feelings towards 72
to utilize and further develop 49
to utilize his earlier lessons 53
to violence and sexual assault 40
to warrant and defend against 58
to warrant any further attempt 95
to western and eastern european 55
to whisper and rustle faintly 68
to willful and wanton conduct 48
to withdraw his charge against 60
to witness and assist against 253
to worship his creator according 48
to written and spoken language 161
