palaeolithic cave paintings 146
precedence over program 50
precedence over promoting 138
precedence over providing 403
precedence over quality 1138
precedence over rational 432
precedence over regional 550
precedence over regular 238
precedence over religion 577
precedence over research 1146
precedence over respect 343
precedence over romance 65
precedence over routine 438
precedence over schooling 120
precedence over science 595
precedence over secular 698
precedence over selfish 183
precedence over sensory 87
precedence over service 924
precedence over several 129
precedence over similar 165
precedence over smaller 148
precedence over socially 40
precedence over society 598
precedence over spanish 44
precedence over statute 106
precedence over student 95
precedence over studies 116
precedence over subject 591
precedence over support 228
precedence over textual 125
precedence over thoughts 40
precedence over traffic 198
precedence over treaties 145
precedence over utility 96
precedence over vibrating 128
precedence over welfare 366
precedence over western 251
precedence over workers 40
precedence over worldly 115
precedence over worship 108
precedence over written 392
precedence rose between 73
precedence were allowed 167
precedence were settled 177
precedents from ancient 130
precedents from british 43
precedents from history 140
precedents from previous 384
precedents from similar 44
precedents have focused 61
precedents have settled 73
precedents into account 65
precedents very closely 43
precedents were adduced 111
precedents were adopted 45
precedents were against 303
precedents were applied 80
precedents were brought 161
precedents were derived 40
precedents were entered 51
precedents were ignored 46
precedents were invoked 66
precedents were recited 48
precedents were searched 72
precedents will justify 50
precedents will support 171
precedents will totally 131
precipices into ditches 45
precipices many hundred 162
precipices three thousand 146
precipices were covered 47
precolonial north america 76
precolonial west african 238
precursors into glucose 50
precursors into nucleic 227
precursors into protein 172
precursors into vitamin 43
precursors were present 269
precursors were studied 43
predeceased their parents 144
predefined cost function 72
predefined date formats 137
predefined file handles 55
predefined port numbers 111
predefined time windows 54
predefined type integer 419
predicated upon ability 51
predicated upon absence 56
predicated upon achieving 41
predicated upon alleged 291
predicated upon article 44
predicated upon careful 105
predicated upon certain 774
predicated upon conduct 80
predicated upon control 58
predicated upon extreme 42
predicated upon factors 51
predicated upon factual 46
predicated upon failure 96
predicated upon freedom 50
predicated upon general 90
predicated upon language 60
predicated upon national 99
predicated upon natural 40
predicated upon present 43
predicated upon previous 58
predicated upon providing 49
predicated upon rational 47
predicated upon respect 77
predicated upon several 216
predicated upon similar 67
predicated upon surmise 322
predicated upon violence 83
predicated upon western 40
predicates were defined 43
predication must exhibit 41
predictions from climate 44
predictions from current 65
predictions from equation 424
predictions from general 176
predictions from infancy 96
predictions from optimal 64
predictions from previous 94
predictions from quantum 58
predictions from several 211
predictions have appeared 40
predictions have emerged 50
predictions have largely 77
predictions have usually 59
predictions into account 74
predictions less reliable 45
predictions made according 100
predictions made regarding 158
predictions more closely 74
predictions more precise 87
predictions more reliable 70
predictions must include 44
predictions very similar 50
predictions were amazingly 56
predictions were beginning 65
predictions were carried 178
predictions were checked 130
predictions were correct 2950
predictions were derived 495
predictions were equally 53
predictions were exactly 107
predictions were founded 149
predictions were ignored 47
predictions were largely 237
predictions were limited 117
predictions were offered 119
predictions were perfect 52
predictions were perhaps 43
predictions were printed 55
predictions were quickly 75
predictions were realized 479
predictions were reliable 46
predictions were repeated 73
predictions were similar 99
predictions were strongly 148
predictions were studied 44
predictions were totally 44
predictions were usually 173
predictions were uttered 501
predictions were written 235
predictions when applied 186
predictions will improve 78
predictions will increase 79
predictions will provide 71
predictions will require 148
predictions will usually 86
predictive coding schemes 141
predictive coding systems 83
predictive least squares 70
predictive link between 194
predictive risk factors 423
predictive test results 112
predictors into account 60
predictors were derived 40
predictors were entered 376
predictors were measured 87
predictors were related 97
predictors were similar 46
predispose some infants 54
predispose some persons 116
predispose their members 57
predispose their offspring 44
predispose these animals 95
predisposing host factors 400
predisposing risk factors 3721
preeminent among european 44
preemptive blow against 90
preemptive coup against 62
preemptive move against 215
preemptive self defense 42
preemptive wars against 83
preferable also because 109
preferable here because 85
preferable just because 47
preferable only because 124
preferable term because 92
preferable when feasible 72
preferable when referring 86
preferably from objects 55
preferably from outside 461
preferably from several 173
preferably great britain 70
preferably just outside 196
preferably much smaller 44
preferably over several 124
preferably plum tomatoes 49
preferably those involving 97
preferably used because 111
preference also depends 48
preference among african 70
preference among british 92
preference among certain 52
preference among chinese 83
preference among college 266
preference among competing 65
preference among european 53
preference among farmers 45
preference among females 141
preference among members 80
preference among parents 50
preference among persons 55
preference among preterm 53
preference among primary 113
preference among several 148
preference among teachers 67
preference among volumes 69
preference among workers 74
preference during infancy 62
preference have carried 92
preference into account 427
preference item subject 262
preference leans towards 49
preference lies between 58
preference over british 151
preference over certain 59
preference over competing 91
preference over equally 160
preference over european 49
preference over everything 265
preference over females 152
preference over foreign 1194
preference over general 316
preference over himself 42
preference over imports 69
preference over national 50
preference over nonunion 86
preference over outside 96
preference over persons 44
preference over plautus 53
preference over private 272
preference over quality 44
preference over several 55
preference over similar 77
preference rate exceeds 42
preference rule systems 170
preference test between 117
preference test results 123
preference theory assumes 61
preference upon certain 43
preference visa petition 129
preference were granted 53
preference when offered 73
preference when selecting 91
preference will benefit 45
preference will dictate 204
preference will increase 81
preference will prevail 78
preference will produce 45
preference will usually 99
preferment when offered 42
prefigured unto domitian 136
prehistory from history 100
prehistory into history 284
prejudiced from conceit 67
prejudiced just because 95
prejudiced many against 756
prejudiced many persons 260
prejudiced only against 47
prejudiced their ability 46
prejudiced their affairs 49
prejudiced their chances 119
prejudiced their peerage 57
prejudiced their position 103
prejudices among members 41
prejudices early imbibed 67
prejudices felt against 51
prejudices find shelter 45
prejudices from germany 42
prejudices have allowed 47
prejudices have blinded 101
prejudices have clouded 106
prejudices have existed 218
prejudices have hitherto 291
prejudices held against 223
prejudices into account 141
prejudices into revered 43
prejudices just because 118
prejudices much effaced 81
prejudices were against 279
prejudices were allowed 99
prejudices were aroused 368
prejudices were arrayed 59
prejudices were beginning 81
prejudices were brought 62
prejudices were carried 81
prejudices were equally 60
prejudices were evident 59
prejudices were excited 209
prejudices were founded 122
prejudices were intense 115
prejudices were largely 82
prejudices were opposed 78
prejudices were perhaps 52
prejudices were quickly 46
prejudices were rampant 46
prejudices were rational 40
prejudices were removed 471
prejudices were revealed 58
prejudices were revived 97
prejudices were roughly 52
prejudices were shocked 129
prejudices were stirred 54
prejudices were stronger 165
prejudices were strongly 167
prejudices were usually 50
prejudices were weakened 44
prejudices will prevail 43
prejudices work against 51
prejudicial acts against 78
prejudicial news comment 373
prejudicial news reporting 50
prejudicial news stories 47
premarital dating behavior 131
premarital love affairs 127
prenatally drug exposed 164
preoccupied heart settles 51
preoccupied many artists 63
preoccupied many writers 194
preoccupied their thoughts 51
preordained life pattern 49
preparation also affects 45
preparation among teachers 62
preparation best adapted 58
preparation come together 44
preparation from alcohol 53
preparation from attempt 90
preparation from chicken 117
preparation from culture 105
preparation from gelatin 55
preparation from natural 45
preparation from newborn 71
preparation from pancreas 48
preparation from rainbow 137
preparation from scratch 48
preparation from spinach 420
preparation from spoiled 82
preparation from tissues 65
preparation have enabled 47
preparation just alluded 61
preparation made according 113
preparation made against 48
preparation more closely 56
preparation must consist 124
preparation must contain 153
preparation must include 712
preparation must involve 102
preparation must precede 374
preparation must provide 110
preparation over several 97
preparation time allowed 96
preparation time because 111
preparation time between 162
preparation time outside 45
preparation time shorter 50
preparation vary according 41
preparation very similar 93
preparation went forward 136
preparation were adopted 43
preparation were allowed 63
preparation were applied 73
preparation were carried 241
preparation were counted 47
preparation were evident 41
preparation were measured 89
preparation were similar 73
preparation were studied 118
preparation were vitally 243
preparation when applied 47
preparation will benefit 56
preparation will consist 162
preparation will contain 255
preparation will decrease 65
preparation will enhance 83
preparation will improve 125
preparation will include 446
preparation will increase 221
preparation will involve 227
preparation will present 65
preparation will prevent 208
preparation will proceed 73
preparation will produce 221
preparation will provide 311
preparation will require 332
preparation will suffice 173
preparation will usually 263
prepayment rate assumed 138
prepayment risk because 43
preposition must precede 52
presbyters were allowed 48
presbyters were bishops 70
presbyters were elected 41
presbyters were equally 58
presbyters were present 354
prescribed birth control 862
prescribed burn program 126
prescribed diet because 47
prescribed dose because 95
prescribed dosing regimen 248
prescribed drug classes 47
prescribed drug regimen 4850
prescribed fees payable 130
prescribed fire program 590
prescribed five minutes 212
prescribed five prayers 101
prescribed form against 135
prescribed form requiring 455
prescribed form together 445
prescribed form verifying 223
prescribed from outside 424
prescribed health behavior 87
prescribed health regimen 335
prescribed iron tablets 171
prescribed open windows 46
prescribed oral hygiene 56
prescribed pain killers 190
prescribed ratio between 168
prescribed reading glasses 72
prescribed reading program 113
prescribed role behavior 270
prescribed some powders 47
prescribed some tablets 129
prescribed their conduct 89
prescribed time according 40
prescribed time because 51
prescribed time between 58
prescribed time expires 48
prescribed time following 89
prescribed time measured 80
prescribed unto himself 59
prescribed ways because 43
prescribes only minimum 85
prescribes some general 40
presenters were invited 71
presidency bill clinton 57
presidency from january 106
presidency only because 110
presidency upon lincoln 79
presidency were largely 40
presidency when kennedy 59
presidency when lincoln 50
presidency when richard 61
presidency will forever 41
presidency will furnish 42
presidents bill clinton 246
presidents from abraham 45
presidents from jackson 62
presidents from johnson 69
presidents from kennedy 182
presidents from lincoln 112
presidents from outside 56
presidents from richard 91
presidents from virginia 144
presidents from woodrow 134
presidents have adapted 50
presidents have adopted 111
presidents have allowed 69
presidents have appeared 58
presidents have assumed 233
presidents have avoided 69
presidents have brought 88
presidents have carried 55
presidents have certain 42
presidents have claimed 364
presidents have climbed 229
presidents have decided 52
presidents have devoted 51
presidents have enjoyed 274
presidents have entered 118
presidents have exerted 69
presidents have favored 85
presidents have focused 50
presidents have handled 52
presidents have ignored 84
presidents have invoked 133
presidents have largely 90
presidents have limited 51
presidents have managed 185
presidents have offered 65
presidents have opposed 44
presidents have ordered 78
presidents have pledged 56
presidents have private 139
presidents have pursued 127
presidents have refused 106
presidents have trouble 73
presidents have usually 278
presidents have visited 147
presidents have wielded 72
presidents have written 62
presidents john kennedy 78
presidents like charles 40
presidents like jackson 49
presidents like johnson 59
presidents like kennedy 48
presidents like lincoln 53
presidents like richard 46
presidents must contend 70
presidents must develop 41
presidents must operate 42
presidents must respond 44
presidents were accused 45
presidents were allowed 103
presidents were brought 41
presidents were charged 55
presidents were charles 67
presidents were defeated 89
presidents were deposed 68
presidents were elected 3016
presidents were equally 54
presidents were honored 52
presidents were invited 138
presidents were largely 84
presidents were lawyers 78
presidents were limited 54
presidents were married 53
presidents were members 266
presidents were obliged 44
presidents were present 233
presidents were removed 132
presidents were unwilling 43
presidents were usually 130
presidents will decline 48
prestigious film journal 75
prestigious film schools 58
prestigious golf courses 79
prestigious high schools 733
prestigious jobs because 46
prestigious prep schools 392
prestigious seoul national 77
prestigious smith college 99
prestigious south african 114
presumably also affects 52
presumably also against 43
presumably also applied 61
presumably also applies 218
presumably also because 421
presumably also between 58
presumably also carried 40
presumably also contain 102
presumably also derived 87
presumably also existed 44
presumably also implies 43
presumably also include 121
presumably also including 82
presumably also increase 124
presumably also involve 47
presumably also present 160
presumably also provide 40
presumably also reflect 81
presumably also related 127
presumably also require 56
presumably also subject 46
presumably also written 70
presumably basing himself 54
presumably been adopted 47
presumably been altered 50
presumably been arranged 51
presumably been brought 262
presumably been carried 184
presumably been decided 46
presumably been derived 251
presumably been drafted 42
presumably been dropped 45
presumably been evolved 83
presumably been exposed 196
presumably been present 268
presumably been reduced 57
presumably been removed 252
presumably been settled 144
presumably been trained 80
presumably been written 128
presumably best adapted 62
presumably died shortly 57
presumably fall outside 45
presumably feel obliged 79
presumably find himself 42
presumably from chronic 42
presumably from contact 59
presumably from germany 88
presumably from natural 104
presumably from outside 118
presumably from previous 45
presumably from rupture 49
presumably from similar 48
presumably from sources 42
presumably great britain 77
presumably have adopted 57
presumably have allowed 150
presumably have altered 44
presumably have appealed 44
presumably have appeared 120
presumably have applied 75
presumably have arrived 59
presumably have assumed 55
presumably have avoided 108
presumably have belonged 60
presumably have brought 189
presumably have carried 112
presumably have certain 66
presumably have claimed 57
presumably have covered 48
presumably have decided 64
presumably have desired 49
presumably have differing 41
presumably have enabled 44
presumably have enjoyed 62
presumably have entered 76
presumably have escaped 51
presumably have evolved 192
presumably have existed 117
presumably have limited 97
presumably have married 45
presumably have noticed 40
presumably have offered 40
presumably have reduced 75
presumably have refused 57
presumably have replied 69
presumably have retired 40
presumably have revealed 41
presumably have settled 75
presumably have similar 354
presumably have started 57
presumably have written 122
presumably have yielded 48
presumably having arrived 62
presumably having decided 58
presumably held together 142
presumably help explain 47
presumably just because 120
presumably less capable 66
presumably less complex 85
presumably less demanding 110
presumably less familiar 59
presumably less intense 42
presumably less painful 59
presumably less reliable 87
presumably less subject 145
presumably less threatening 133
presumably lies between 101
presumably lies outside 44
presumably like himself 69
presumably live happily 270
presumably look forward 73
presumably lost forever 58
presumably made because 343
presumably made locally 66
presumably more ancient 193
presumably more attuned 49
presumably more capable 165
presumably more central 41
presumably more closely 225
presumably more complex 421
presumably more congenial 88
presumably more correct 77
presumably more demanding 106
presumably more deserving 44
presumably more distant 178
presumably more durable 56
presumably more familiar 309
presumably more fertile 71
presumably more general 121
presumably more intense 84
presumably more liberal 172
presumably more limited 74
presumably more massive 40
presumably more meaningful 69
presumably more natural 72
presumably more neutral 65
presumably more peaceful 66
presumably more popular 73
presumably more precise 121
presumably more present 75
presumably more radical 62
presumably more rapidly 88
presumably more rational 156
presumably more refined 58
presumably more reliable 564
presumably more rewarding 66
presumably more salient 58
presumably more similar 72
presumably more skilled 94
presumably more socially 65
presumably more stringent 77
presumably more strongly 56
presumably more subject 61
presumably more typical 47
presumably more uniform 47
presumably most closely 87
presumably most familiar 95
presumably most members 42
presumably much reduced 99
presumably much smaller 249
presumably much stronger 61
presumably must include 43
presumably must involve 41
presumably must precede 41
presumably once belonged 46
presumably once covered 45
presumably once existed 63
presumably only because 318
presumably other animals 114
presumably other aspects 42
presumably other factors 112
presumably other foreign 50
presumably other mammals 58
presumably other members 146
presumably other similar 62
presumably other species 157
presumably other tissues 79
presumably some members 44
presumably some relation 63
presumably take account 79
presumably their ability 43
presumably their parents 139
presumably there because 49
presumably these factors 61
presumably these figures 44
presumably those involving 50
presumably took account 40
presumably used because 75
presumably vary according 83
presumably very ancient 109
presumably very closely 48
presumably very complex 44
presumably very distant 40
presumably very limited 87
presumably very similar 309
presumably well adapted 61
presumably well defined 41
presumably well trained 114
presumably were brought 48
presumably were capable 43
presumably were carried 82
presumably were derived 211
presumably were exposed 87
presumably were familiar 67
presumably were invited 67
presumably were members 42
presumably were present 247
presumably were related 65
presumably were similar 64
presumably were unaware 42
presumably were written 110
presumably what happens 124
presumably will benefit 94
presumably will decrease 50
presumably will develop 70
presumably will improve 48
presumably will include 126
presumably will increase 231
presumably will involve 59
presumably will produce 87
presumably will provide 124
presumably will receive 63
presumably will reflect 104
presumably will require 118
presumably work together 49
presumption also applies 163
presumption from analogy 486
presumption from failure 59
presumption have brought 47
presumption into question 74
presumption lies against 266
presumption must prevail 177
presumption only applies 157
presumption runs against 84
presumption will increase 62
presumption will operate 47
presumption will prevail 249
presuppose some account 47
presuppose some general 265
presuppose some minimal 41
presuppose some previous 54
pretensions from success 42
pretensions gave scandal 120
pretensions have jostled 56
pretensions were allowed 56
pretensions were crushed 52
pretensions were equally 52
pretensions were exposed 137
pretensions were finally 161
pretensions were founded 360
pretensions were laughed 48
pretensions were opposed 179
pretensions were renewed 56
pretensions were revived 72
pretensions were started 47
pretensions were utterly 50
prevalence among african 464
prevalence among certain 99
prevalence among chinese 45
prevalence among college 153
prevalence among elderly 83
prevalence among females 286
prevalence among infants 54
prevalence among injecting 256
prevalence among mankind 79
prevalence among married 184
prevalence among mexican 238
prevalence among persons 325
prevalence among workers 64
prevalence data suggest 97
prevalence range between 45
prevalence ranging between 97
prevalence rate because 144
prevalence rate between 192
prevalence rate dropped 108
prevalence rate measures 112
prevalence rate remains 40
prevalence rate similar 42
prevalence will increase 147
preventive arms control 896
preventive birth control 83
preventive care against 52
preventive care because 119
preventive care including 72
preventive care measures 531
preventive care program 240
preventive ends because 48
preventive health behavior 3413
preventive health beliefs 90
preventive health centers 50
preventive health clinics 47
preventive health efforts 105
preventive health measures 10932
preventive health program 977
preventive health screening 550
preventive health service 727
preventive health workers 55
preventive laws against 41
preventive means against 201
preventive oral hygiene 159
preventive pest control 404
preventive role against 74
preventive step against 57
preventive tool against 43
preventive wars against 226
preventive weed control 177
preventive work against 105
preventive work carried 86
princesses from foreign 153
princesses held captive 91
princesses were allowed 146
princesses were brought 171
princesses were dressed 132
princesses were forthwith 98
princesses were invited 47
princesses were married 347
princesses were obliged 84
princesses were offered 43
princesses were parties 41
princesses were present 380
princesses were shocked 102
princesses were trained 55
princesses were usually 51
principals came together 48
principals come together 50
principals from outside 59
principals from schools 129
principals have adopted 49
principals have allowed 46
principals have assumed 46
principals have entered 42
principals have written 46
principals having retired 65
principals must address 41
principals must develop 57
principals must provide 88
principals were allowed 100
principals were brought 87
principals were charged 57
principals were divided 64
principals were equally 67
principals were invited 137
principals were married 68
principals were members 90
principals were obliged 50
principals were opposed 64
principals were present 323
principals were removed 73
principals were trained 78
principals were usually 113
principals will receive 57
principals work together 84
principled line between 115
principled link between 48
principles acting together 58
principles also account 40
principles also appeared 42
principles also applied 90
principles also explain 107
principles also include 165
principles also operate 85
principles also provide 280
principles also reflect 42
principles also require 174
principles also suggest 107
principles among members 47
principles been adhered 90
principles been applied 269
principles best adapted 70
principles come together 210
principles draw towards 55
principles even against 100
principles ever written 52
principles find support 120
principles from ancient 114
principles from behavior 53
principles from boyhood 47
principles from certain 60
principles from chapter 362
principles from chinese 108
principles from complex 115
principles from current 54
principles from decided 63
principles from details 55
principles from diverse 80
principles from ecology 122
principles from european 45
principles from foreign 45
principles from general 162
principles from geometry 73
principles from gestalt 41
principles from himself 49
principles from history 80
principles from insight 81
principles from logical 48
principles from marxist 93
principles from motives 82
principles from national 45
principles from natural 291
principles from oblivion 80
principles from orpheus 43
principles from outside 293
principles from physics 308
principles from previous 155
principles from private 182
principles from quantum 147
principles from religion 70
principles from research 124
principles from science 73
principles from several 264
principles from studies 63
principles from systems 61
principles from violation 105
principles from western 45
principles great britain 40
principles grew stronger 46
principles have allowed 148
principles have altered 48
principles have appeared 278
principles have applied 104
principles have assumed 88
principles have brought 212
principles have carried 104
principles have certain 51
principles have emerged 3108
principles have enabled 162
principles have endured 129
principles have enjoyed 68
principles have entered 172
principles have evolved 1302
principles have exerted 61
principles have existed 204
principles have finally 63
principles have focused 44
principles have general 112
principles have hitherto 448
principles have induced 89
principles have largely 187
principles have limited 75
principles have priority 80
principles have secured 55
principles have several 93
principles have striven 65
principles have usually 97
principles have wrought 145
principles have yielded 111
principles having general 57
principles held together 53
principles help explain 308
principles here adopted 159
principles here alluded 72
principles here applied 114
principles here assumed 89
principles here briefly 71
principles here brought 63
principles here evolved 45
principles here pointed 43
principles here prevail 121
principles hold equally 74
principles into account 1059
principles into canadian 40
principles into details 47
principles into economy 52
principles into general 94
principles into harmony 120
principles into meaningful 55
principles into national 274
principles into precise 58
principles into question 739
principles into relation 53
principles into religion 52
principles into sharper 96
principles into society 65
principles into statute 45
principles into tangible 50
principles just alluded 41
principles just because 191
principles just noticed 47
principles lend support 57
principles less revolting 71
principles like freedom 311
principles like honesty 61
principles like justice 278
principles like liberty 127
principles like respect 62
principles made familiar 48
principles make demands 60
principles more broadly 71
principles more certain 54
principles more closely 347
principles more complex 56
principles more congenial 114
principles more correct 40
principles more evident 89
principles more exactly 52
principles more general 956
principles more liberal 123
principles more meaningful 48
principles more quickly 55
principles more rational 54
principles more strongly 85
principles most closely 61
principles most strongly 73
principles much against 82
principles must conform 175
principles must contain 46
principles must control 88
principles must explain 44
principles must finally 60
principles must include 151
principles must involve 60
principles must operate 150
principles must permeate 44
principles must possess 69
principles must precede 139
principles must prevail 412
principles must proceed 102
principles must produce 75
principles must provide 68
principles must receive 42
principles must reflect 86
principles must satisfy 88
principles must somehow 88
principles must suffice 52
principles must support 40
principles must suppose 64
principles must triumph 58
principles must undergo 66
principles only because 163
principles only insofar 169
principles only require 51
principles over against 64
principles push matters 100
principles seem equally 58
principles soon appeared 52
principles take priority 64
principles taking account 45
principles tend towards 78
principles their conduct 177
principles there adopted 95
principles there applied 131
principles there follows 46
principles these decrees 95
principles vary according 82
principles very briefly 48
principles very closely 88
principles very general 110
principles very similar 666
principles well settled 109
principles were adapted 358
principles were adduced 42
principles were adhered 591
principles were adopted 4439
principles were adverse 124
principles were against 266
principles were allowed 212
principles were altered 55
principles were anathema 72
principles were appealed 77
principles were applied 10278
principles were arranged 53
principles were arrived 154
principles were assumed 185
principles were beginning 299
principles were blended 177
principles were briefly 62
principles were broadly 129
principles were brought 773
principles were capable 145
principles were carried 1378
principles were central 165
principles were certain 82
principles were chiefly 98
principles were closely 148
principles were congenial 155
principles were correct 405
principles were corrupt 49
principles were couched 51
principles were counter 82
principles were covered 55
principles were current 48
principles were debated 114
principles were decided 210
principles were deduced 392
principles were defined 516
principles were derived 3435
principles were devised 162
principles were divided 79
principles were drafted 116
principles were enacted 142
principles were equally 543
principles were eternal 118
principles were everything 78
principles were evident 226
principles were evolved 546
principles were exactly 120
principles were exposed 46
principles were familiar 82
principles were finally 310
principles were foreign 41
principles were founded 679
principles were frankly 57
principles were gathered 77
principles were general 71
principles were granted 86
principles were grasped 89
principles were grossly 59
principles were honored 75
principles were hostile 88
principles were ignored 371
principles were imbibed 52
principles were implied 56
principles were imposed 91
principles were infringed 41
principles were infused 45
principles were ingrained 40
principles were invited 53
principles were invoked 451
principles were largely 539
principles were liberal 186
principles were limited 153
principles were nowhere 44
principles were offered 155
principles were operating 147
principles were opposed 1539
principles were perhaps 103
principles were planted 48
principles were pointed 51
principles were popular 157
principles were preached 66
principles were present 493
principles were printed 64
principles were pursued 73
principles were quickly 254
principles were rapidly 120
principles were realized 152
principles were reduced 214
principles were refined 145
principles were related 159
principles were relaxed 46
principles were removed 96
principles were repeated 144
principles were revealed 219
principles were revised 139
principles were revived 143
principles were rigidly 72
principles were roughly 42
principles were settled 442
principles were sharply 101
principles were similar 525
principles were sincere 40
principles were somehow 49
principles were spelled 123
principles were started 142
principles were steadily 45
principles were stronger 125
principles were strongly 300
principles were studied 128
principles were subject 118
principles were superior 128
principles were tacitly 53
principles were tainted 49
principles were totally 205
principles were touched 47
principles were unknown 224
principles were unsound 94
principles were unsteady 122
principles were useless 48
principles were usually 193
principles were utterly 200
principles were violated 874
principles were written 460
principles what conduct 97
principles when applied 832
principles when assessing 79
principles when carried 48
principles when designing 285
principles when preparing 55
principles when selecting 85
principles will account 246
principles will achieve 68
principles will benefit 77
principles will command 41
principles will conquer 55
principles will control 65
principles will develop 165
principles will enhance 165
principles will equally 59
principles will exhibit 43
principles will explain 299
principles will express 79
principles will finally 66
principles will furnish 73
principles will improve 185
principles will include 133
principles will increase 237
principles will involve 128
principles will justify 62
principles will operate 189
principles will perhaps 75
principles will prevail 411
principles will prevent 117
principles will produce 465
principles will promote 89
principles will protect 71
principles will provide 735
principles will receive 175
principles will reflect 57
principles will require 529
principles will satisfy 196
principles will somehow 54
principles will succeed 58
principles will suffice 418
principles will suggest 59
principles will support 118
principles will survive 151
principles will sustain 44
principles will triumph 177
principles will usually 163
principles will warrant 173
principles work because 45
principles work together 438
principles worth mentioning 81
privateers from bristol 43
privateers from british 57
privateers from dunkirk 769
privateers from jamaica 71
privateers have brought 83
privateers upon british 58
privateers were allowed 168
privateers were attacking 59
privateers were brought 77
privateers were capturing 97
privateers were obliged 62
privateers were operating 108
privateers were ordered 93
privateers were pirates 80
privateers were quickly 45
privateers were usually 82
privatized their national 43
privileged bond between 56
privileged exec command 1665
privileged from answering 750
privileged from arrests 1058
privileged from producing 664
privileged from seizure 119
privileged from service 133
privileged idle classes 60
privileged just because 130
privileged link between 280
privileged male position 55
privileged male subject 107
privileged male workers 112
privileged only against 84
privileged only because 182
privileged over against 131
privileged over content 87
privileged port numbers 215
privileged ruling classes 442
privileged ruling stratum 93
privileged site because 50
privileged their position 41
privileged user account 194
privileged were allowed 264
privileged work product 242
privileges among members 64
privileges come chiefly 40
privileges even against 59
privileges ever enjoyed 44
privileges ever granted 89
privileges from certain 45
privileges from charles 96
privileges from congress 45
privileges from emperor 44
privileges from foreign 215
privileges from invasion 54
privileges from several 74
privileges from society 84
privileges have brought 80
privileges have expired 47
privileges have hitherto 41
privileges just because 177
privileges just granted 42
privileges mere sources 81
privileges once enjoyed 271
privileges once granted 246
privileges only because 105
privileges only granted 91
privileges over against 72
privileges over certain 54
privileges their parents 40
privileges there granted 91
privileges upon certain 89
privileges upon foreign 71
privileges upon persons 53
privileges upon private 150
privileges upon vessels 40
privileges very similar 65
privileges were allowed 803
privileges were annexed 85
privileges were assured 139
privileges were awarded 242
privileges were brought 47
privileges were claimed 337
privileges were closely 48
privileges were defined 144
privileges were derived 936
privileges were enjoyed 823
privileges were equally 74
privileges were exacted 40
privileges were exposed 119
privileges were finally 155
privileges were founded 138
privileges were granted 11788
privileges were guarded 70
privileges were implied 56
privileges were imposed 40
privileges were infringed 285
privileges were invaded 440
privileges were largely 196
privileges were legally 53
privileges were limited 1206
privileges were matters 81
privileges were menaced 59
privileges were offered 556
privileges were opposed 46
privileges were perhaps 48
privileges were reduced 260
privileges were refused 65
privileges were removed 329
privileges were renewed 435
privileges were revived 48
privileges were revoked 947
privileges were secured 1258
privileges were settled 40
privileges were similar 49
privileges were subject 124
privileges were unknown 55
privileges were usually 190
privileges were violated 281
privileges were withheld 157
privileges will increase 47
privileges worth millions 48
probationer into custody 47
procedural duty imposed 73
procedural host language 59
procedural laws governing 79
procedural link between 65
procedural rule governing 97
procedural rule harbors 59
procedural rule regarding 45
procedural rule requiring 235
procedures also affects 41
procedures also allowed 49
procedures also applies 63
procedures also contain 58
procedures also include 392
procedures also increase 195
procedures also involve 160
procedures also present 42
procedures also prevent 46
procedures also produce 73
procedures also protect 48
procedures also provide 624
procedures also reduces 41
procedures also reflect 72
procedures also require 439
procedures also suggest 57
procedures also support 47
procedures among federal 43
procedures among members 41
procedures been adopted 71
procedures been applied 41
procedures best adapted 126
procedures come together 46
procedures during infancy 44
procedures during surgery 66
procedures ever devised 46
procedures fail because 141
procedures fall outside 189
procedures from beginning 65
procedures from chapter 171
procedures from outside 207
procedures from previous 135
procedures from scratch 163
procedures from several 122
procedures gave similar 84
procedures give results 97
procedures give similar 104
procedures giving parents 57
procedures have allowed 372
procedures have altered 121
procedures have appeared 263
procedures have assumed 83
procedures have brought 246
procedures have certain 240
procedures have emerged 412
procedures have enabled 363
procedures have enjoyed 57
procedures have ensured 59
procedures have evolved 1721
procedures have existed 130
procedures have focused 177
procedures have largely 304
procedures have limited 249
procedures have offered 45
procedures have reduced 368
procedures have revealed 275
procedures have several 367
procedures have shifted 43
procedures have similar 196
procedures have started 68
procedures have usually 236
procedures have yielded 390
procedures help prevent 75
procedures help provide 42
procedures here because 57
procedures hold promise 138
procedures into account 160
procedures into modules 54
procedures into question 87
procedures into several 58
procedures into smaller 53
procedures just because 153
procedures like surgery 58
procedures made familiar 44
procedures more closely 390
procedures more complex 186
procedures more precise 43
procedures more quickly 143
procedures more rapidly 61
procedures more reliable 48
procedures more stringent 54
procedures more uniform 169
procedures most closely 67
procedures must account 57
procedures must address 243
procedures must conform 301
procedures must contain 107
procedures must include 1324
procedures must involve 134
procedures must operate 70
procedures must precede 80
procedures must produce 99
procedures must protect 49
procedures must provide 627
procedures must reflect 252
procedures must require 106
procedures must respect 43
procedures must satisfy 131
procedures must specify 116
procedures must support 48
procedures must undergo 45
procedures must usually 71
procedures need careful 62
procedures need revision 50
procedures only because 69
procedures only provide 68
procedures only require 54
procedures over several 103
procedures show promise 72
procedures take account 306
procedures take several 57
procedures these include 44
procedures upon request 46
procedures used against 195
procedures used between 77
procedures used include 235
procedures used involve 52
procedures used provide 43
procedures vary according 674
procedures vary between 230
procedures vary depending 574
