paced reading experiment 248
piety were translated 157
pikes were discovered 63
pikes were fabricated 59
piled great quantities 42
piled high everywhere 217
piled into barricades 77
piled into stupendous 52
piled like jackstraws 42
piled like snowdrifts 46
piled raft foundations 802
piled their possessions 97
piled upon abstraction 45
piled upon experience 50
piled upon frustration 51
piled upon misfortune 56
piles were considered 85
piles were discovered 89
piles were originally 48
piles were reinforced 86
piles were surmounted 49
pills more frequently 41
pills were introduced 148
pills were prescribed 398
pilot boat approached 68
pilot must compensate 69
pilot must constantly 113
pilot must immediately 71
pilot must understand 176
pilot well acquainted 90
pilot will experience 139
pilot work undertaken 48
pines grew formidable 41
pines have disappeared 81
pines were everywhere 45
pines were intermingled 199
pines were introduced 46
pinning down substantial 49
piped into individual 71
pipes from lavatories 40
pipes from reservoirs 60
pipes into reservoirs 42
pipes were apparently 60
pipes were completely 82
pipes were considered 164
pipes were controlled 53
pipes were discovered 277
pipes were fabricated 85
pipes were frequently 141
pipes were immediately 57
pipes were introduced 518
pipes were originally 242
pipes were perforated 98
pipes were surrounded 44
pipes will eventually 46
pique your imagination 117
pitch angle anisotropy 788
pitch angle dependence 161
pitch bend controller 157
pitch bend information 133
pitch dark everywhere 113
pitch during inspiration 53
pitch line velocities 1622
pitch more accurately 116
pitch more frequently 50
pitch wood propellers 89
pitying their calamities 107
pitying your misfortune 98
place along horizontal 68
place along traditional 87
place also determines 58
place also immediately 188
place also influences 69
place amid resistance 65
place amid surroundings 58
place among anatomical 47
place among authorities 73
place among candidates 41
place among capitalist 45
place among characters 40
place among components 41
place among consumption 63
place among cultivated 115
place among democratic 64
place among dramatists 56
place among economists 301
place among educational 347
place among elizabethan 92
place among evangelical 45
place among fashionable 40
place among government 215
place among historical 297
place among households 72
place among illustrious 110
place among immigrants 141
place among indigenous 63
place among individual 389
place among industries 73
place among interested 43
place among legitimate 74
place among mechanical 57
place among newspapers 56
place among ornamental 48
place among particular 52
place among physicists 53
place among politicians 132
place among productive 47
place among protestant 177
place among quadrupeds 67
place among recognized 362
place among relatively 43
place among researchers 57
place among scientific 450
place among scientists 264
place among shakespeare 129
place among sovereigns 40
place among successful 106
place among terrestrial 42
place among therapeutic 52
place among traditional 136
place among university 203
place been discovered 67
place best calculated 201
place clear limitations 49
place cold compresses 118
place cool compresses 47
place demo downloaded 121
place during acquisition 60
place during activities 47
place during application 97
place during ceremonies 111
place during coagulation 104
place during compilation 44
place during compression 341
place during conjugation 72
place during continuous 85
place during contraction 257
place during deformation 676
place during dehydration 52
place during discussions 67
place during evaporation 112
place during examination 41
place during fabrication 54
place during germination 549
place during hibernation 60
place during historical 243
place during hydrolysis 97
place during individual 87
place during inspiration 219
place during instruction 634
place during interaction 162
place during interviews 64
place during mastication 107
place during measurement 51
place during mechanical 80
place during metabolism 53
place during negotiations 174
place during observation 57
place during particular 60
place during parturition 156
place during preparation 152
place during prohibition 135
place during propagation 47
place during protracted 77
place during pubescence 48
place during relatively 116
place during replication 92
place during respiration 258
place during stimulation 42
place during subsequent 356
place during successive 372
place during traditional 44
place during transitions 50
place during translation 57
place from desecration 45
place from destruction 253
place from everywhere 57
place from experience 174
place from government 110
place from haemorrhage 92
place from hemorrhage 85
place from individual 203
place from manuscript 64
place from obstruction 42
place from particular 48
place from relatively 43
place from suffocation 227
place from suppuration 108
place from traditional 95
place full confidence 5258
place full dependence 150
place gets oppressive 57
place good literature 63
place great confidence 7338
place great dependance 133
place great dependence 1094
place great importance 13616
place great limitations 114
place great quantities 99
place great restraints 102
place have determined 53
place have disappeared 138
place have frequently 371
place having apparently 53
place high confidence 290
place high importance 1284
place huge quantities 83
place into categories 62
place into circulation 47
place into containers 336
place into historical 111
place into individual 83
place less accessible 54
place less attractive 90
place less completely 48
place less confidence 1100
place less dependence 288
place less frequented 144
place less frequently 1577
place less importance 3184
place like antarctica 46
place like canterbury 41
place like charleston 90
place like cincinnati 57
place like disneyland 74
place like manchester 137
place like minneapolis 49
place like pittsburgh 84
place like versailles 40
place look attractive 76
place lord cornwallis 115
place lord palmerston 108
place make examination 50
place many generations 185
place many limitations 91
place more abundantly 65
place more acceptable 141
place more accessible 665
place more accurately 398
place more appropriate 1166
place more attractive 1327
place more beautifully 47
place more calculated 128
place more completely 860
place more confidence 7986
place more convenient 2250
place more definitely 220
place more delightful 226
place more dependance 94
place more dependence 856
place more distinctly 262
place more entertaining 87
place more frequently 8202
place more hospitable 84
place more illustrious 68
place more immediately 408
place more importance 10926
place more informally 63
place more information 317
place more intimately 139
place more limitations 43
place more powerfully 46
place more productive 50
place more profitable 89
place more profoundly 48
place more remarkable 74
place more restraints 42
place more vigorously 139
place most abundantly 85
place most acceptably 48
place most accessible 85
place most appropriate 377
place most completely 188
place most confidence 701
place most convenient 1564
place most dependence 158
place most distinctly 83
place most frequented 376
place most frequently 4327
place most importance 235
place most intimately 64
place most remarkably 71
place most unsuitable 57
place most vigorously 151
place most vulnerable 85
place much celebrated 165
place much confidence 10102
place much convenient 45
place much dependance 191
place much dependence 2216
place much expectation 88
place much frequented 6326
place much importance 3390
place must eventually 107
place must immediately 52
place must inevitably 247
place must ultimately 65
place name information 97
place name literature 260
place name references 41
place once considered 43
place only accessible 52
place only immediately 121
place only indirectly 131
place only marginally 47
place only relatively 225
place only subsequent 44
place other components 50
place other information 103
place other limitations 68
place over continuous 49
place over generations 702
place over historical 100
place over individual 93
place over moderately 165
place over relatively 944
place over successive 69
place prior restraints 114
place risk management 133
place some boundaries 216
place some confidence 3144
place some constraint 229
place some dependence 147
place some importance 480
place some information 624
place some limitations 2134
place some obstruction 69
place some parameters 108
place some particular 606
place some restraints 524
place some restriction 1294
place some safeguards 45
place soon disappeared 45
place such activities 205
place such agreements 210
place such confidence 1684
place such expressions 50
place such facilities 107
place such importance 1694
place such information 1685
place such legislation 83
place such limitations 568
place such procedures 158
place such restraints 41
place such safeguards 90
place such securities 128
place such statements 120
place such structures 70
place such tremendous 93
place their activities 560
place their application 134
place their aspirations 131
place their boundaries 175
place their businesses 142
place their candidates 368
place their characters 739
place their collections 251
place their collective 171
place their commercials 98
place their commitment 134
place their complaints 264
place their composition 178
place their conclusions 113
place their confidence 10665
place their conscience 104
place their definitions 111
place their dependance 193
place their dependence 1634
place their discipline 131
place their educational 115
place their employment 48
place their enterprise 61
place their experience 1111
place their explosives 151
place their facilities 363
place their friendship 132
place their government 430
place their grievances 493
place their habitations 75
place their importance 41
place their imprimatur 183
place their individual 1760
place their industries 52
place their information 411
place their investment 248
place their management 158
place their membership 169
place their narratives 129
place their obligations 161
place their particular 454
place their possessions 308
place their possessors 167
place their principles 137
place their properties 268
place their rendezvous 320
place their reputations 319
place their resignation 50
place their respective 1356
place their scientific 143
place their securities 451
place their settlement 55
place their signatures 1009
place their statements 187
place their successors 42
place their suggestions 214
place their supporters 242
place their telescopes 47
place their viewpoints 51
place theory postulates 40
place there immediately 200
place these activities 878
place these advantages 203
place these associations 94
place these assumptions 49
place these attributes 49
place these boundaries 42
place these categories 147
place these characters 323
place these components 278
place these conclusions 122
place these criticisms 90
place these definitions 108
place these discourses 115
place these discussions 190
place these electrodes 41
place these expressions 115
place these facilities 163
place these historical 59
place these individual 136
place these industries 160
place these influences 46
place these limitations 90
place these narratives 101
place these objectives 109
place these obligations 86
place these particular 300
place these principles 356
place these procedures 122
place these properties 116
place these references 111
place these reflections 51
place these regulations 44
place these remarkable 131
place these resolutions 101
place these securities 218
place these statements 526
place these statistics 155
place these structures 394
place these substances 176
place these suggestions 144
place these techniques 154
place those activities 139
place those authorities 89
place those particular 48
place those principles 43
place those statements 152
place those structures 45
place three generations 165
place three successive 102
place time limitations 96
place upon amendments 113
place upon application 100
place upon assistance 172
place upon experience 124
place upon government 108
place upon individual 320
place upon particular 74
place upon subsequent 91
place very accurately 101
place very attractive 273
place very convenient 263
place very definitely 91
place very delightful 56
place very distinctly 40
place very frequently 1950
place well calculated 172
place well remembered 46
place well ventilated 56
place went absolutely 77
place went completely 45
place were absolutely 79
place were accustomed 133
place were apparently 86
place were appropriate 74
place were astonished 49
place were calculated 59
place were completely 127
place were considered 260
place were constantly 80
place were convenient 47
place were demolished 73
place were designated 56
place were determined 198
place were discovered 224
place were distinctly 44
place were essentially 64
place were frequently 93
place were identified 99
place were immediately 143
place were inadequate 80
place were interested 96
place were introduced 189
place were invitations 41
place were irrelevant 49
place were maintained 42
place were originally 79
place were profitable 167
place were recognized 49
place were relatively 102
place were remarkably 52
place were strengthened 42
place were sufficient 219
place were surrounded 78
place when appropriate 132
place when businesses 44
place when confronted 120
place when considered 110
place when contrasted 54
place when dissimilar 54
place when government 220
place when individual 182
place when inferences 97
place when information 267
place when introduced 58
place when lieutenant 128
place when management 80
place when particular 64
place when phosphorus 86
place when researchers 54
place when resistance 40
place when scientists 50
place when substances 192
place when successive 43
place when sufficient 412
place when technology 72
place when traditional 51
place when transferring 53
place will completely 44
place will contribute 217
place will correspond 42
place will definitely 44
place will eventually 623
place will experience 62
place will facilitate 69
place will immediately 136
place will inevitably 258
place will infinitely 118
place will ordinarily 46
place will ultimately 145
place will understand 42
place your application 484
place your characters 256
place your chopsticks 167
place your confidence 2503
place your dependence 142
place your excellency 215
place your experience 85
place your government 111
place your individual 130
place your information 283
place your investment 71
place your manuscript 192
place your microphone 103
place your petitioners 44
place your proposition 118
place your protective 76
place your protractor 97
place your reservation 75
place your resignation 103
place your stethoscope 383
placing cold compresses 69
placing deep deferential 45
placing full confidence 576
placing great confidence 736
placing great dependence 62
placing great importance 623
placing high importance 110
placing less confidence 64
placing less dependence 42
placing less importance 300
placing more confidence 463
placing more dependence 83
placing more importance 1076
placing more information 125
placing much confidence 539
placing much dependence 84
placing much importance 143
placing some confidence 92
placing some limitations 144
placing some restraints 50
placing some restriction 119
placing such activities 56
placing such confidence 206
placing such importance 176
placing such information 115
placing such instruction 61
placing such limitations 80
placing such statements 44
placing their activities 80
placing their candidates 111
placing their characters 135
placing their collections 87
placing their confidence 742
placing their dependence 133
placing their experience 94
placing their facilities 82
placing their government 81
placing their grievances 106
placing their individual 194
placing their management 60
placing their obligations 43
placing their particular 57
placing their possessions 54
placing their respective 231
placing their securities 101
placing their signatures 196
placing their statements 58
placing their supporters 67
placing these activities 121
placing these advantages 75
placing these characters 97
placing these components 80
placing these facilities 40
placing these particular 46
placing these principles 49
placing these statements 82
placing these structures 51
placing these substances 42
placing those activities 57
placing what foreigners 72
placing your application 45
placing your confidence 243
placing your dependence 45
placing your stethoscope 51
plain blue background 229
plain dark background 437
plain duty cheerfully 44
plain film appearances 87
plain film assessment 63
plain film examination 1180
plain film projections 58
plain film radiography 5736
plain film techniques 91
plain film tomography 460
plain from experience 988
plain from observation 42
plain from southeastern 216
plain from subsequent 129
plain gold background 255
plain good management 123
plain gray background 122
plain poor management 59
plain side represents 81
plain text characters 186
plain text description 92
plain text information 118
plain their preference 44
plain those perceptions 412
plain tube carburetor 160
plain upon principles 42
plain view discovered 86
plain view observation 319
plain weave background 89
plain well cultivated 288
plain were completely 41
plain whig principles 58
plain wrong information 153
plain zoning ordinances 79
plain zoning regulations 63
plane during deformation 172
plane from cincinnati 83
plane from copenhagen 158
plane from horizontal 160
plane from marseilles 46
plane from minneapolis 101
plane from pittsburgh 65
plane hits turbulence 49
plane just superficial 211
plane more frequently 40
plane most frequently 47
plane over sverdlovsk 54
plane shear deformation 462
plane shear properties 547
plane shear resistance 168
plane there correspond 48
plane wave amplitudes 170
plane wave approaches 57
plane wave calculation 240
plane wave components 1632
plane wave considered 47
plane wave description 231
plane wave diffracted 83
plane wave diffraction 550
plane wave encounters 96
plane wave illuminating 201
plane wave interaction 266
plane wave multiplied 45
plane wave normalized 100
plane wave propagated 877
plane wave propagates 1171
plane wave propagation 7280
plane wave representing 248
plane wave represents 81
plane were calculated 128
plane were considered 136
plane were determined 177
plane were horizontal 80
plane were introduced 55
plane will contribute 63
plane will correspond 215
plane will eventually 107
plane will experience 115
plane will immediately 60
plane will ultimately 52
plank more gracefully 51
plans also frequently 118
plans been determined 94
plans been formulated 56
plans been frustrated 86
plans been successful 147
plans best calculated 46
plans even considered 79
plans from architects 104
plans from individual 65
plans from materializing 75
plans have advantages 132
plans have apparently 49
plans have completely 40
plans have considered 43
plans have disappeared 76
plans have eliminated 53
plans have emphasized 200
plans have encouraged 69
plans have essentially 47
plans have frequently 238
plans have identified 57
plans have incentives 52
plans have individual 43
plans have influenced 43
plans have introduced 115
plans have limitations 56
plans have miscarried 211
plans have progressed 163
plans have recognized 84
plans have relatively 60
plans have sufficient 69
plans have terminated 82
plans into activities 44
plans into conformity 109
plans into individual 63
plans into operational 120
plans into successful 151
plans less attractive 220
plans made beforehand 313
plans more acceptable 200
plans more accurately 244
plans more appropriate 85
plans more attractive 515
plans more completely 44
plans more definitely 98
plans more frequently 388
plans most frequently 227
plans must constantly 75
plans must eventually 56
plans must inevitably 58
plans must ultimately 76
plans take precedence 131
plans these activities 101
plans took precedence 49
plans vary enormously 44
plans vest immediately 55
plans went completely 42
plans were absolutely 98
plans were acceptable 160
plans were adequately 49
plans were advertised 60
plans were apparently 358
plans were appropriate 108
plans were attractive 48
plans were attributed 76
plans were beautifully 41
plans were calculated 204
plans were circulated 128
plans were classified 111
plans were comparable 63
plans were compatible 80
plans were completely 864
plans were confounded 153
plans were considered 2655
plans were consistent 269
plans were constantly 506
plans were controlled 66
plans were criticized 161
plans were definitely 303
plans were designated 52
plans were determined 406
plans were disarranged 256
plans were discovered 1542
plans were dislocated 53
plans were elaborated 632
plans were eliminated 91
plans were embittered 82
plans were encouraged 161
plans were essentially 334
plans were eventually 641
plans were everywhere 51
plans were explicitly 40
plans were financially 48
plans were foredoomed 52
plans were formalized 110
plans were formulated 6108
plans were frequently 494
plans were frustrated 9007
plans were hopelessly 90
plans were identified 183
plans were immediately 2833
plans were impossible 177
plans were impressive 80
plans were inadequate 467
plans were incomplete 249
plans were indefinite 267
plans were indicative 44
plans were inevitably 65
plans were influenced 271
plans were instituted 439
plans were integrated 650
plans were interfered 204
plans were introduced 1765
plans were jeopardized 81
plans were maintained 99
plans were obstructed 78
plans were originally 643
plans were originated 53
plans were overturned 160
plans were potentially 43
plans were predicated 309
plans were presumably 56
plans were propounded 119
plans were publicized 55
plans were recognized 78
plans were registered 47
plans were relatively 257
plans were remarkably 91
plans were reportedly 58
plans were reproduced 97
plans were restricted 148
plans were simplified 55
plans were skillfully 52
plans were solidified 41
plans were structured 89
plans were successful 1784
plans were sufficient 85
plans were summarized 101
plans were superseded 86
plans were terminated 403
plans were translated 154
plans were ultimately 322
plans were unaffected 73
plans were undermined 111
plans were understood 94
plans were undertaken 463
plans were unrealistic 297
plans were unworkable 82
plans were vigorously 76
plans when appropriate 85
plans when confronted 56
plans when unexpected 40
plans will accomplish 75
plans will constitute 72
plans will contribute 76
plans will eventually 182
plans will facilitate 64
plans will frequently 41
plans will illustrate 74
plans will inevitably 178
plans will materialize 129
plans will ultimately 324
plant also influences 270
plant came originally 136
plant cell attachment 174
plant cell chromosome 109
plant cell components 216
plant cell cultivation 146
plant cell interaction 145
plant cell metabolism 484
plant cell organelles 1366
plant cell penetration 108
plant cell populations 95
plant cell protoplasm 112
plant cell recognition 136
plant cell respiration 466
plant cell structures 320
plant cell suspensions 3280
plant cold acclimation 176
plant data acquisition 109
plant dies completely 48
plant during germination 253
plant fire department 187
plant food consumption 170
plant food deficiency 73
plant food immediately 43
plant food preparation 138
plant food substances 908
plant from desiccation 87
plant from destruction 101
plant from germination 211
plant from herbivores 104
plant from madagascar 338
plant from queensland 59
plant fuel consumption 219
plant great quantities 161
plant grew abundantly 106
plant grew luxuriantly 76
plant have disappeared 56
plant health legislation 238
plant health management 366
plant health regulations 565
plant into cultivation 119
plant less depreciation 57
plant life discovered 92
plant life everywhere 205
plant life flourished 151
plant life flourishes 796
plant life impossible 99
plant life indigenous 177
plant life management 61
plant life originated 63
plant making automobile 88
plant more attractive 361
plant more economical 58
plant more frequently 133
plant more indigenous 91
plant more productive 306
plant more profitable 268
plant more vegetables 221
plant more vulnerable 165
plant most frequently 135
plant much cultivated 120
plant must inevitably 45
plant must ultimately 41
plant pest management 358
plant root penetration 306
plant root respiration 953
plant root structures 120
plant root vegetables 47
plant seed germination 172
plant siting legislation 228
plant size categories 190
plant some vegetables 606
plant steam generators 336
plant their cornfields 129
plant their proportions 64
plant their settlement 56
plant their traditional 83
plant their vegetables 225
plant these vegetables 42
plant those principles 45
plant upon germination 46
plant very attractive 88
plant very frequently 41
plant wage structures 293
plant were calculated 169
plant were classified 54
plant were completely 90
plant were considered 266
plant were constantly 64
plant were cultivated 58
plant were determined 277
plant were discharged 80
plant were discovered 163
plant were eliminated 42
plant were eventually 42
plant were frequently 42
plant were identified 117
plant were immediately 54
plant were inadequate 64
plant were inoculated 148
plant were introduced 132
plant were maintained 53
plant were originally 144
plant were recognized 61
plant were relatively 92
plant were successful 42
plant were sufficient 45
plant were undertaken 75
plant when cultivated 82
plant will completely 44
plant will contribute 159
plant will deteriorate 56
plant will eventually 852
plant will experience 116
plant will facilitate 86
plant will frequently 84
plant will illustrate 48
plant will immediately 130
plant will inevitably 104
plant will ordinarily 77
plant will presumably 49
plant will regenerate 48
plant will ultimately 268
plant your vegetables 213
plate drag coefficient 87
plate edge preparation 110
plate held vertically 60
plate here reproduced 83
plate like structures 57
plate load resistance 1581
plate type structures 45
plate were calculated 71
plate were considered 93
plate were determined 185
plate were discovered 41
plate were inoculated 54
plate were introduced 81
plate were originally 43
plate will completely 54
plate will constitute 44
plate will correspond 75
plate will eventually 118
plate will experience 80
plate will illustrate 54
plate will immediately 42
playing beach volleyball 1260
playing card experiment 198
playing good basketball 66
playing great basketball 63
playing into stereotypes 60
playing like drumsticks 52
playing like schoolboys 49
playing male characters 90
playing more frequently 65
playing more traditional 50
playing most beautifully 202
playing most fancifully 45
playing other characters 174
playing soft background 97
playing some basketball 90
playing some flourishes 47
playing some instrument 652
playing some particular 296
playing some ridiculous 49
playing such characters 110
playing their accustomed 86
playing their appropriate 138
playing their characters 168
playing their designated 42
playing their harmonicas 48
playing their historical 40
playing their individual 235
playing their instrument 530
playing their legitimate 68
playing their particular 348
playing their prescribed 56
playing their respective 815
playing their traditional 541
playing these characters 151
playing these particular 40
playing those characters 70
playing true confessions 45
playing upon promissory 50
playing upon sentiments 62
playing upon traditional 56
playing very beautifully 68
playing your instrument 314
plays back information 57
plays four characters 94
plays from publication 102
plays from shakespeare 976
plays have characters 56
plays have disappeared 137
plays have frequently 106
plays have historical 60
plays here considered 132
plays into stereotypes 95
plays just considered 121
plays less frequently 124
plays like maeterlinck 49
plays like shakespeare 624
plays more accessible 181
plays more beautifully 53
plays more entertaining 155
plays more explicitly 292
plays more frequently 196
plays more vigorously 103
plays most beautifully 144
plays most frequently 586
plays show characters 135
plays show shakespeare 52
plays soft background 45
plays some instrument 360
plays some particular 42
plays these characters 116
plays those sensational 43
plays very beautifully 161
plays very frequently 45
plays were absolutely 93
plays were adaptations 330
plays were advertised 373
plays were apparently 210
plays were appreciated 75
plays were appropriate 40
plays were attributed 125
plays were celebrated 45
plays were classified 52
plays were colloquies 73
plays were completely 70
plays were considered 1224
plays were constantly 321
plays were criticized 69
plays were definitely 54
plays were discovered 108
plays were distinctly 47
plays were encouraged 91
plays were enormously 64
plays were essentially 499
plays were eventually 289
plays were frequently 1157
plays were historical 130
plays were identified 40
plays were immediately 83
plays were improvised 101
plays were inevitably 46
plays were influenced 206
plays were instituted 78
plays were introduced 1225
plays were melodramas 59
plays were originally 2376
plays were presumably 88
plays were prohibited 673
plays were recognized 43
plays were registered 150
plays were relatively 138
plays were remarkable 43
plays were remarkably 93
plays were reproduced 56
plays were restricted 55
plays were shakespeare 114
plays were structured 51
plays were successful 1039
plays were suppressed 470
plays were translated 2907
plays were ultimately 52
plays were understood 113
plays when shakespeare 46
plays will illustrate 94
pleading most eloquently 62
pleading other engagements 113
pleading such precedents 48
pleading their respective 91
pleads most eloquently 163
pleads most powerfully 43
please call educational 417
please call immediately 113
please come downstairs 359
please come immediately 248
please find information 46
please give generously 127
please give information 110
please have confidence 44
please help yourselves 241
please leave immediately 128
please make allowances 94
please make suggestions 62
please make yourselves 303
please must condescend 164
please must insensibly 111
please send immediately 68
please send information 260
please some individual 42
please some particular 110
please stop interrupting 190
please take particular 52
please their boyfriends 91
please their conquerors 43
please their electorate 49
please their imagination 88
please their mistresses 110
please their paymasters 79
please their professors 50
please their respective 84
please their supporters 86
please those interested 46
please those spectators 47
please tick appropriate 221
please your excellence 401
please your excellency 22075
please your grandfather 74
please your grandmother 85
please your illustrious 44
please your instructor 41
please your mastership 329
please your mightiness 84
please your reverences 462
please your worshipful 128
pleasing there yourselves 42
plied more vigorously 77
plied their implements 51
plied their profitable 40
plied their respective 161
plied their traditional 56
plots also illustrate 44
plots ever instigated 49
plots their destruction 83
plots were attributed 51
plots were calculated 339
plots were classified 196
plots were comparable 65
plots were completely 128
plots were considered 266
plots were constantly 154
plots were cultivated 489
plots were demarcated 122
plots were designated 100
plots were determined 302
plots were discovered 1122
plots were dramatized 125
plots were eliminated 109
plots were encouraged 51
plots were essentially 91
plots were everywhere 72
plots were fertilized 429
plots were frequently 218
plots were frustrated 159
plots were identified 136
plots were immediately 43
plots were inoculated 124
plots were introduced 149
plots were maintained 205
plots were normalized 49
plots were originally 122
plots were randomized 107
plots were registered 101
plots were relatively 150
plots were replicated 110
plots were subdivided 202
plots were sufficient 44
plots were surrounded 170
plots were unsolvable 60
plows were introduced 189
plugs were considered 40
plugs were introduced 62
plumb line intersects 127
plumb some profounder 103
plump down comforters 59
plump hand gratefully 66
plunge ahead regardless 52
plunge down vertically 116
plunge from prosperity 97
plunge into abstraction 200
plunge into activities 245
plunge into adventures 323
plunge into alcoholism 42
plunge into bankruptcy 446
plunge into bottomless 147
plunge into debauchery 370
plunge into degradation 123
plunge into destruction 176
plunge into difficulty 42
plunge into discussions 167
plunge into dissipation 968
plunge into excitement 43
plunge into experience 346
plunge into fashionable 46
plunge into government 51
plunge into historical 234
plunge into imperialism 179
plunge into journalism 261
plunge into literature 400
plunge into materialism 141
plunge into mathematics 48
plunge into misfortune 56
plunge into negotiations 120
plunge into philosophy 264
plunge into profligacy 49
plunge into sensuality 69
plunge into speculation 231
plunge into wickedness 151
plunge more recklessly 66
plunge over precipices 270
plunge over waterfalls 48
plunging down precipices 177
plunging into activities 69
plunging into adventures 46
plunging into bankruptcy 125
plunging into bottomless 44
plunging into discussions 80
plunging into dissipation 193
plunging into experience 123
plunging into literature 61
plunging over precipices 114
plunging over waterfalls 53
plush down comforters 138
poetic fire extinguished 97
poetry also flourished 136
poetry also influenced 43
poetry also represents 58
poetry from baudelaire 210
poetry from literature 98
poetry from philosophy 222
poetry from scientific 48
poetry from shakespeare 284
poetry from traditional 97
poetry have disappeared 43
poetry have emphasized 40
poetry have frequently 60
poetry have influenced 44
poetry into historical 42
poetry into philosophy 73
poetry like shakespeare 91
poetry more acceptable 55
poetry more accessible 265
poetry more accurately 44
poetry more attractive 43
poetry more completely 50
poetry more frequently 99
poetry more intimately 50
poetry most frequently 67
poetry much influenced 42
poetry must constantly 51
poetry must inevitably 131
poetry over philosophy 171
poetry took precedence 128
poetry were accessible 41
poetry were completely 69
poetry were considered 222
poetry were cultivated 558
poetry were essentially 55
poetry were everywhere 50
poetry were frequently 57
poetry were influenced 67
poetry were introduced 120
poetry were originally 63
poetry were synonymous 44
poetry were translated 93
poetry were understood 50
poetry when considered 87
poetry when translated 41
poetry will eventually 59
poetry will illustrate 64
poetry will inevitably 88
poetry will understand 60
point also determines 113
point also emphasized 404
point also emphasizes 73
point also highlights 108
point also recognized 63
point also represents 423
point among scientists 59
point bears elaboration 87
point bears reiteration 113
point been completely 40
point been considered 152
point been determined 54
point been overlooked 52
point been understood 51
point best calculated 118
point drying procedures 151
point drying techniques 173
point during discussions 102
point during inspiration 56
point during instruction 71
point during negotiations 146
point during subsequent 53
point even considered 123
point fate intervened 95
point five kilometers 201
point four kilometers 57
point from experience 147
point from individual 47
point from mechanical 51
point from prosperity 53
point from traditional 46
point have considered 109
point have disappeared 88
point have emphasized 147
point have introduced 69
point have relatively 40
point here considered 139
point here emphasized 217
point here represents 41
point home forcefully 123
point into components 56
point into prominence 44
point just considered 100
point just determined 89
point just emphasized 41
point just sufficient 152
point leads immediately 57
point less abstractly 51
point lies vertically 73
point loan origination 62
point made abundantly 138
point made convincingly 43
point made eloquently 95
point made explicitly 312
point made forcefully 530
point made frequently 218
point made immediately 87
point made implicitly 85
point made originally 61
point made powerfully 64
point made succinctly 49
point more abstractly 179
point more accessible 99
point more accurately 1230
point more adequately 110
point more appropriate 115
point more colorfully 76
point more completely 359
point more concretely 1125
point more convenient 146
point more convincingly 407
point more decisively 151
point more definitely 671
point more delicately 48
point more distinctly 539
point more eloquently 396
point more explicitly 2285
point more forcefully 6364
point more frequently 267
point more immediately 644
point more impressive 40
point more information 65
point more interested 47
point more poignantly 87
point more positively 990
point more powerfully 249
point more remarkable 43
point more rigorously 57
point more succinctly 2406
point more vigorously 231
point most accessible 151
point most appropriate 148
point most assailable 47
point most completely 90
point most convenient 1322
point most convincingly 222
point most definitely 117
point most distinctly 401
point most eloquently 539
point most emphasized 103
point most explicitly 585
point most forcefully 1911
point most frequently 641
point most immediately 44
point most intimately 47
point most poignantly 173
point most powerfully 79
point most succinctly 396
point most vigorously 55
point most vulnerable 128
point moving everywhere 124
point moving relatively 49
point much appreciated 40
point much difference 42
point much emphasized 308
point must constantly 42
point must correspond 162
point must essentially 146
point must eventually 248
point must immediately 40
point must inevitably 240
point must ultimately 123
point once determined 312
point only indirectly 123
point paul introduces 49
point some definitions 49
point some explanation 90
point some information 107
point some particular 71
point some resolutions 47
point their activities 57
point their conductors 75
point their difference 44
point their resentment 41
point their respective 130
point their telescopes 688
point their usefulness 207
point there intervened 52
point those interested 56
point three kilometers 160
point type declaration 127
point very accurately 281
point very convincingly 352
point very decisively 50
point very definitely 722
point very distinctly 1008
point very eloquently 245
point very explicitly 615
point very forcefully 816
point very frequently 153
point very powerfully 115
point very remarkable 52
point very succinctly 633
point video conferencing 515
point well appreciated 66
point well documented 237
point well emphasized 164
point well recognized 92
point well understood 872
point were absolutely 44
point were admissible 70
point were apparently 44
point were calculated 354
point were classified 56
point were completely 89
point were considered 346
point were determined 369
point were discovered 67
point were essentially 61
point were identified 62
point were immediately 51
point were introduced 80
point were maintained 53
point were originally 47
point were relatively 54
point were strengthened 59
point were sufficient 47
point were undertaken 44
point what difference 45
point when appropriate 86
point when capitalism 47
point when confronted 199
point when considered 155
point when constructing 136
point when establishing 69
point when government 139
point when individual 326
point when information 142
point when interpreting 131
point when management 169
point when multiplied 254
point when negotiations 60
point when resistance 63
point when sufficient 65
point when technology 49
point when translated 76
point will completely 41
point will constitute 153
point will contribute 145
point will correspond 612
point will definitely 56
point will eventually 1371
point will experience 146
point will facilitate 116
point will frequently 289
point will illustrate 345
point will immediately 154
point will inevitably 349
point will ordinarily 61
point will presumably 44
point will ultimately 351
point worth highlighting 310
point worth underscoring 172
point your application 58
point your flashlight 121
point your instructor 101
point your puritanism 161
poise were elaborated 66
polar angle coordinate 51
polar angle dependence 139
polar axis represents 41
polar plot represents 47
poles have disappeared 49
poles were approached 114
poles were completely 60
poles were considered 154
poles were determined 54
poles were distinctly 90
poles were frequently 60
poles were introduced 88
poles were originally 68
poles will neutralize 52
polls have documented 103
polls have frequently 45
polls have registered 95
polls more frequently 54
polls show overwhelming 93
polls were completely 46
polls were introduced 50
polls were remarkably 40
polls were surrounded 42
polls were undertaken 41
ponds have disappeared 69
ponds were completely 66
ponds were considered 78
ponds were fertilized 142
ponds were maintained 48
ponds were originally 78
ponds were surrounded 41
