ha farmyard manure 500
he objected mildly 123
he obligingly agreed 161
he obligingly called 50
he obligingly opened 50
he obligingly shewed 75
he obligingly showed 88
he obligingly turned 66
he observed abroad 43
he observed acidly 180
he observed across 56
he observed airily 45
he observed almost 328
he observed always 67
he observed amiably 126
he observed amongst 331
he observed another 765
he observed archly 67
he observed around 1585
he observed became 85
he observed before 733
he observed behind 103
he observed calmly 388
he observed changes 137
he observed church 51
he observed clearly 43
he observed coldly 383
he observed coolly 281
he observed curtly 58
he observed darkly 93
he observed earlier 169
he observed enough 70
he observed evenly 41
he observed events 99
he observed farther 48
he observed feebly 41
he observed flatly 51
he observed french 41
he observed further 754
he observed gently 205
he observed glumly 66
he observed greater 55
he observed grimly 386
he observed groups 47
he observed horses 41
he observed indians 43
he observed inside 42
he observed instead 103
he observed ivanhoe 72
he observed jewish 73
he observed keenly 127
he observed kindly 70
he observed lazily 61
he observed little 333
he observed loudly 49
he observed marked 86
he observed matter 66
he observed merely 122
he observed mildly 618
he observed musingly 97
he observed nature 424
he observed neither 314
he observed readily 42
he observed sagely 267
he observed saturn 40
he observed seemed 138
he observed severe 46
he observed showed 69
he observed simply 154
he observed slowly 219
he observed softly 241
he observed someone 187
he observed something 897
he observed sourly 411
he observed standing 171
he observed strict 236
he observed sunday 64
he observed tartly 169
he observed therein 74
he observed through 1568
he observed toward 128
he observed traces 93
he observed twelve 119
he observed twenty 65
he observed various 148
he observed wearily 76
he observed whether 87
he observed whilst 40
he observed without 540
he observes almost 44
he observes always 43
he observes another 226
he observes around 877
he observes before 69
he observes events 57
he observes farther 133
he observes further 900
he observes justly 111
he observes keenly 97
he observes nature 163
he observes shreds 43
he observes simply 52
he observes someone 98
he observes something 206
he observes through 256
he observes toward 43
he observes various 41
he observes whether 121
he observes without 194
he obtained access 3311
he obtained actual 70
he obtained advice 95
he obtained agreed 50
he obtained almost 419
he obtained another 2323
he obtained before 624
he obtained better 917
he obtained casual 54
he obtained copies 531
he obtained copper 50
he obtained credit 912
he obtained curves 65
he obtained decree 53
he obtained degree 41
he obtained direct 123
he obtained divine 108
he obtained double 72
he obtained eighty 64
he obtained eleven 63
he obtained enough 1054
he obtained entire 121
he obtained fairly 90
he obtained formal 85
he obtained french 223
he obtained further 1081
he obtained grants 280
he obtained greater 242
he obtained greatly 40
he obtained guides 84
he obtained hardly 59
he obtained higher 228
he obtained highly 147
he obtained horses 112
he obtained instead 82
he obtained larger 72
he obtained little 1402
he obtained livery 62
he obtained lodgings 110
he obtained marked 47
he obtained merely 62
he obtained neither 674
he obtained ninety 66
he obtained normal 50
he obtained notice 79
he obtained office 215
he obtained orders 354
he obtained oxygen 41
he obtained papers 43
he obtained pardon 987
he obtained partial 121
he obtained partly 85
he obtained patent 113
he obtained places 45
he obtained plants 87
he obtained plenty 157
he obtained powers 48
he obtained praise 60
he obtained priest 52
he obtained prizes 97
he obtained proper 54
he obtained public 46
he obtained pupils 51
he obtained release 311
he obtained relief 651
he obtained renown 52
he obtained rights 90
he obtained scores 81
he obtained second 231
he obtained secret 71
he obtained seemed 43
he obtained sexual 79
he obtained should 50
he obtained showed 131
he obtained signal 41
he obtained solely 118
he obtained something 269
he obtained sparks 84
he obtained special 425
he obtained speedy 46
he obtained strength 46
he obtained striking 70
he obtained thereby 103
he obtained through 6672
he obtained traces 42
he obtained training 119
he obtained twelve 142
he obtained twenty 260
he obtained useful 40
he obtained values 404
he obtained varied 58
he obtained various 359
he obtained weapons 53
he obtained without 760
he obviously adored 324
he obviously adores 97
he obviously agreed 117
he obviously agrees 82
he obviously already 287
he obviously avoids 44
he obviously became 160
he obviously belongs 133
he obviously changed 117
he obviously craved 65
he obviously deemed 62
he obviously enjoys 581
he obviously failed 324
he obviously favors 45
he obviously forgot 74
he obviously gained 56
he obviously lacked 309
he obviously learned 194
he obviously looked 154
he obviously missed 191
he obviously needed 2130
he obviously picked 53
he obviously placed 72
he obviously places 40
he obviously played 103
he obviously refers 375
he obviously relied 88
he obviously seemed 66
he obviously sensed 138
he obviously shared 270
he obviously shares 332
he obviously should 362
he obviously showed 50
he obviously slides 44
he obviously sought 427
he obviously stands 132
he obviously strove 45
he obviously thought 3579
he obviously turned 63
he obviously valued 172
he obviously values 136
he obviously viewed 142
he obviously wanted 2930
he obviously wished 628
he obviously wishes 263
he obviously worked 217
he obviously writes 51
he occupied almost 122
he occupied amongst 112
he occupied another 179
he occupied austria 74
he occupied became 43
he occupied before 3935
he occupied behind 66
he occupied beside 95
he occupied center 62
he occupied chairs 53
he occupied ground 41
he occupied instead 110
he occupied lahore 58
he occupied lodgings 80
he occupied london 61
he occupied madrid 64
he occupied moscow 48
he occupied office 49
he occupied prague 177
he occupied should 62
he occupied through 250
he occupied toward 49
he occupied twenty 88
he occupied various 903
he occupied vienna 96
he occupied without 647
he occupies amongst 91
he occupies another 72
he occupies before 75
he occupies should 106
he occupies toward 46
he occupies without 64
he offended another 48
he offended anyone 60
he offended french 44
he offended neither 104
he offended nobody 47
he offended public 45
he offended someone 68
he offended theodora 76
he operated almost 63
he operated another 64
he operated before 148
he operated behind 314
he operated mainly 83
he operated mostly 89
he operated solely 40
he operated through 824
he operated twenty 52
he operated without 268
he operates almost 45
he operates another 103
he operates behind 44
he operates through 487
he operates without 210
he ordained bishop 52
he ordained elders 71
he ordained joshua 81
he ordained priest 125
he ordained should 191
he ordained strength 55
he ordained timothy 72
he ordained twelve 664
he ordinary course 73
he oriented toward 57
he otherwise agreed 47
he otherwise agrees 51
he otherwise always 62
he otherwise appears 109
he otherwise engaged 42
he otherwise enjoys 46
he otherwise enters 63
he otherwise failed 48
he otherwise greatly 100
he otherwise highly 40
he otherwise lacked 165
he otherwise seemed 91
he otherwise shared 53
he otherwise shares 102
he otherwise should 223
he otherwise showed 75
he otherwise sought 65
he otherwise thought 91
he otherwise treated 60
he otherwise values 105
he otherwise wished 62
he otherwise wishes 40
he outlined another 51
he outlined before 134
he outlined clearly 49
he outlined earlier 106
he outlined further 100
he outlined methods 57
he outlined various 106
he outlines various 62
he outraged public 80
he overcame almost 45
he overcame another 41
he overcame before 62
he overcame europe 65
he overcame through 104
he overcame without 54
he overheard another 189
he overheard enough 106
he overheard someone 579
he overheard something 232
he overheard through 47
he overheard voices 49
he overhears someone 91
he overthrew cities 90
he overthrew darius 48
he overtook another 239
he pardoned former 102
he pardoned nobody 67
he partially admits 44
he partially agreed 90
he partially agrees 47
he partially blamed 79
he partially cleared 59
he partially closed 145
he partially failed 67
he partially filled 102
he partially learned 49
he partially lifted 93
he partially opened 119
he partially raised 129
he partially turned 87
he patented another 77
he patently lacked 41
he perceive another 68
he perforce became 61
he perforce turned 54
he performs actions 560
he performs almost 101
he performs another 307
he performs before 258
he performs better 570
he performs divine 122
he performs duties 186
he performs homage 40
he performs little 94
he performs manual 142
he performs neither 40
he performs partly 79
he performs poorly 293
he performs public 42
he performs ritual 49
he performs should 69
he performs simple 41
he performs something 72
he performs special 41
he performs through 270
he performs tricks 51
he performs various 424
he performs without 262
he perished before 303
he perished through 254
he perished without 116
he perishes through 121
he perishes without 67
he persists through 75
he pervades creation 42
he pictured another 72
he pictured before 46
he pictured christ 80
he pictured france 76
he pictured little 41
he pictured madame 82
he pictured radiant 51
he pictures before 65
he pictures christ 67
he pictures nature 91
he pillaged cities 47
he pioneered modern 67
he piteously begged 78
he placidly poured 102
he placidly pulled 45
he plunders without 43
he pocketed without 87
he poisoned mozart 120
he politely agreed 80
he politely begged 135
he politely called 270
he politely doffed 44
he politely evaded 60
he politely handed 217
he politely helped 45
he politely lifted 88
he politely nodded 55
he politely offers 54
he politely opened 211
he politely passed 85
he politely placed 106
he politely pulled 106
he politely raised 171
he politely rested 56
he politely showed 96
he politely smiled 56
he politely stated 64
he politely termed 76
he politely thanked 346
he politely tipped 106
he politely turned 360
he politely waited 84
he politely wished 48
he pondered another 42
he pondered awhile 133
he pondered before 41
he pondered deeply 800
he pondered further 168
he pondered mighty 40
he pondered something 105
he pondered various 61
he pondered whether 995
he portrays another 49
he portrays christ 126
he portrays nature 46
he portrays through 56
he possibly accept 113
he possibly afford 109
he possibly answer 76
he possibly arrive 48
he possibly became 65
he possibly become 102
he possibly caught 81
he possibly choose 80
he possibly derive 369
he possibly desire 62
he possibly endure 60
he possibly escape 133
he possibly expect 421
he possibly forget 129
he possibly handle 58
he possibly intend 45
he possibly learned 80
he possibly manage 174
he possibly object 115
he possibly obtain 48
he possibly refers 72
he possibly refuse 154
he possibly regard 77
he possibly remain 134
he possibly resist 89
he possibly return 49
he possibly should 48
he possibly thought 338
he possibly wanted 101
he potential dangers 52
he pottered around 609
he powerful enough 186
he predicts future 135
he prefaced almost 41
he prepared almost 51
he prepared another 1462
he prepared before 541
he prepared charts 58
he prepared coffee 137
he prepared dinner 291
he prepared drafts 43
he prepared dramas 41
he prepared drawings 125
he prepared earlier 106
he prepared english 40
he prepared enough 42
he prepared german 41
he prepared ground 129
he prepared little 54
he prepared models 66
he prepared orders 48
he prepared oxygen 69
he prepared papers 103
he prepared plates 47
he prepared public 50
he prepared something 116
he prepared special 80
he prepared supper 170
he prepared tables 79
he prepared twenty 76
he prepared various 144
he prepared without 119
he prepares another 95
he prepares dinner 118
he presents almost 141
he presents another 529
he presents before 396
he presents christ 269
he presents clearly 123
he presents enough 42
he presents events 75
he presents further 98
he presents images 71
he presents instead 71
he presents little 291
he presents merely 102
he presents methods 44
he presents nature 54
he presents neither 52
he presents reality 42
he presents scenes 66
he presents should 138
he presents simply 55
he presents something 254
he presents through 225
he presents various 278
he presents without 103
he presided became 59
he presided before 60
he presided twenty 42
he presided without 55
he presides should 69
he pressingly engaged 42
he presumed before 61
he presumed beyond 99
he presumed without 86
he presumes already 104
he pretends wholly 56
he prevailing opinion 40
he prevents another 75
he probably agreed 622
he probably agrees 82
he probably already 3486
he probably always 635
he probably appeals 144
he probably appears 98
he probably argued 150
he probably became 1790
he probably begins 136
he probably belongs 356
he probably blamed 136
he probably blames 62
he probably bought 528
he probably burned 89
he probably called 614
he probably carved 46
he probably caught 348
he probably caused 118
he probably changed 325
he probably cheated 41
he probably chewed 40
he probably cleared 61
he probably closed 89
he probably coined 57
he probably copied 292
he probably counts 79
he probably created 153
he probably cursed 53
he probably deemed 391
he probably denied 50
he probably doubts 83
he probably dreaded 77
he probably dreamed 143
he probably drinks 210
he probably drives 58
he probably engaged 94
he probably enjoys 215
he probably envied 64
he probably failed 631
he probably filled 132
he probably forced 42
he probably forgot 775
he probably formed 216
he probably fought 158
he probably gained 654
he probably gleaned 40
he probably greatly 56
he probably hailed 57
he probably handed 53
he probably hardly 110
he probably helped 697
he probably hunted 52
he probably joined 459
he probably judged 268
he probably jumped 73
he probably killed 515
he probably lacked 399
he probably landed 137
he probably learned 5570
he probably levied 84
he probably lifted 40
he probably little 186
he probably lodged 68
he probably looked 2377
he probably merely 156
he probably missed 502
he probably misses 100
he probably needed 1958
he probably neither 233
he probably obeyed 43
he probably opened 83
he probably passed 774
he probably passes 63
he probably penned 47
he probably picked 787
he probably placed 193
he probably played 808
he probably prayed 71
he probably prized 42
he probably pulled 126
he probably pushed 81
he probably quoted 77
he probably raised 164
he probably ranked 72
he probably rarely 79
he probably reached 700
he probably reacted 51
he probably refers 1100
he probably relied 450
he probably relies 48
he probably rented 98
he probably repeats 44
he probably rested 41
he probably sailed 154
he probably seemed 290
he probably seized 47
he probably seldom 117
he probably sensed 451
he probably senses 99
he probably served 558
he probably shared 1149
he probably shares 290
he probably should 7410
he probably showed 382
he probably shrank 49
he probably signed 114
he probably simply 129
he probably sleeps 120
he probably smells 44
he probably smiled 101
he probably smoked 55
he probably sought 370
he probably spends 324
he probably stands 254
he probably starts 45
he probably stated 49
he probably stayed 642
he probably strove 40
he probably struck 149
he probably talked 336
he probably taught 429
he probably tended 73
he probably thought 18687
he probably tossed 48
he probably traded 53
he probably treated 176
he probably turned 470
he probably valued 361
he probably values 62
he probably viewed 363
he probably voiced 92
he probably waited 163
he probably walked 264
he probably wanted 4204
he probably washed 43
he probably wasted 56
he probably wastes 71
he probably weighs 79
he probably wished 1747
he probably wishes 420
he probably worked 1752
he probably writes 142
he proceeds across 88
he proceeds almost 107
he proceeds always 120
he proceeds around 41
he proceeds before 43
he proceeds beyond 182
he proceeds boldly 82
he proceeds calmly 76
he proceeds farther 419
he proceeds further 2892
he proceeds instead 41
he proceeds onward 418
he proceeds slowly 354
he proceeds solely 40
he proceeds through 5720
he proceeds toward 494
he proceeds wholly 106
he proceeds wisely 44
he proceeds without 726
he procured access 60
he procured another 519
he procured cicero 80
he procured copies 188
he procured enough 97
he procured guides 153
he procured horses 215
he procured lights 64
he procured lodgings 82
he procured masons 74
he procured pardon 47
he procured plenty 63
he procured secret 86
he procured through 263
he procured twenty 55
he procured without 65
he procures another 114
he procures through 44
he procures without 79
he produced albums 44
he produced almost 496
he produced another 7189
he produced around 465
he produced became 102
he produced before 2510
he produced better 175
he produced beyond 47
he produced called 61
he produced caused 40
he produced charming 46
he produced charts 44
he produced copies 284
he produced cotton 57
he produced dozens 186
he produced drawings 329
he produced earlier 149
he produced eighty 61
he produced eleven 197
he produced english 41
he produced enough 676
he produced essays 128
he produced etchings 64
he produced except 178
he produced further 219
he produced greater 68
he produced hamlet 101
he produced highly 289
he produced images 135
he produced instead 162
he produced julius 41
he produced little 2724
he produced mainly 155
he produced masses 47
he produced merely 63
he produced models 52
he produced mostly 77
he produced neither 193
he produced ninety 76
he produced novels 243
he produced number 46
he produced operas 147
he produced papers 166
he produced pieces 124
he produced powers 90
he produced prints 126
he produced proofs 86
he produced proved 78
he produced scenes 61
he produced scores 139
he produced seemed 176
he produced series 54
he produced sheets 43
he produced should 135
he produced showed 99
he produced simple 71
he produced something 1356
he produced sounds 260
he produced strange 51
he produced striking 88
he produced superb 42
he produced tables 59
he produced through 430
he produced twelve 193
he produced twenty 692
he produced useful 56
he produced various 417
he produced verses 140
he produced volume 65
he produced william 55
he produced without 341
he produces almost 103
he produces always 55
he produces another 572
he produces before 83
he produces belongs 55
he produces better 143
he produces beyond 64
he produces causes 48
he produces changes 55
he produces cotton 111
he produces enough 362
he produces forged 48
he produces greater 82
he produces highly 69
he produces images 95
he produces instead 128
he produces little 440
he produces merely 48
he produces neither 72
he produces should 80
he produces something 881
he produces sounds 332
he produces through 206
he produces unique 40
he produces various 90
he produces without 273
he proffers advice 50
he profited greatly 753
he profited little 702
he profited thereby 86
he profited through 57
he projects before 197
he projects something 86
he projects through 120
he prolonged beyond 55
he promised active 56
he promised always 190
he promised another 236
he promised austria 40
he promised before 1142
he promised better 484
he promised darkly 61
he promised double 50
he promised eagerly 73
he promised earlier 154
he promised farther 44
he promised france 54
he promised further 640
he promised future 63
he promised gently 77
he promised greater 213
he promised grimly 325
he promised higher 40
he promised hitler 50
he promised instead 80
he promised kindly 41
he promised little 221
he promised mendez 95
he promised merely 61
he promised neither 139
he promised pardon 252
he promised philip 65
he promised prompt 51
he promised rashly 86
he promised readers 43
he promised readily 97
he promised reform 197
he promised relief 146
he promised richly 53
he promised safety 56
he promised should 1348
he promised simply 44
he promised softly 516
he promised something 336
he promised special 69
he promised speedy 42
he promised thickly 87
he promised through 294
he promised twenty 66
he promised voters 117
he promised william 59
he promised without 208
he promises another 106
he promises further 159
he promises future 51
he promises little 115
he promises pardon 149
he promises reward 42
he promises something 177
he promises without 64
he promoted another 195
he promoted becket 88
he promoted public 133
he promoted through 168
he promoted various 91
he prompted gently 569
he prompted softly 412
he promptly adopts 47
he promptly agreed 539
he promptly banned 45
he promptly became 892
he promptly begged 44
he promptly begins 123
he promptly bolted 40
he promptly bought 451
he promptly buried 42
he promptly burned 74
he promptly cabled 85
he promptly called 922
he promptly cashed 42
he promptly caught 93
he promptly changed 583
he promptly cleared 44
he promptly closed 453
he promptly created 91
he promptly dashed 55
he promptly denied 301
he promptly dubbed 105
he promptly dumped 56
he promptly engaged 188
he promptly enough 153
he promptly failed 59
he promptly filled 143
he promptly forgot 1203
he promptly formed 127
he promptly gained 59
he promptly handed 710
he promptly hauled 49
he promptly helped 44
he promptly issued 490
he promptly joined 593
he promptly jumped 191
he promptly kicked 79
he promptly killed 225
he promptly kissed 55
he promptly landed 86
he promptly learned 57
he promptly lifted 50
he promptly loaned 43
he promptly locked 77
he promptly looked 91
he promptly mailed 58
he promptly obeyed 695
he promptly offers 50
he promptly opened 271
he promptly orders 55
he promptly packed 83
he promptly passed 365
he promptly passes 44
he promptly picked 209
he promptly placed 417
he promptly plunged 42
he promptly poured 71
he promptly proved 87
he promptly pulled 199
he promptly pushed 105
he promptly raised 429
he promptly reached 78
he promptly rented 44
he promptly repaid 58
he promptly rolled 73
he promptly rushed 62
he promptly sacked 50
he promptly sailed 107
he promptly seized 617
he promptly shared 81
he promptly shoved 42
he promptly showed 257
he promptly signed 322
he promptly sought 499
he promptly starts 44
he promptly stated 96
he promptly struck 133
he promptly tossed 80
he promptly traded 42
he promptly treated 41
he promptly turned 1470
he promptly walked 165
he promptly warned 51
he promptly worked 69
he promptly writes 57
he properly begins 47
he properly belongs 1235
he properly called 260
he properly claims 42
he properly enough 155
he properly infers 40
he properly placed 83
he properly places 123
he properly points 159
he properly refers 52
he properly refuse 83
he properly should 244
he properly termed 44
he properly treated 57
he properly values 40
he prophesy relating 40
he proposed adopting 95
he proposed allowing 99
he proposed almost 50
he proposed always 55
he proposed amending 89
he proposed another 1534
he proposed applying 155
he proposed became 66
he proposed becoming 40
he proposed before 540
he proposed building 1416
he proposed called 43
he proposed calmly 45
he proposed carrying 171
he proposed changes 235
he proposed creation 83
he proposed crossing 119
he proposed devoting 56
he proposed direct 105
he proposed dividing 188
he proposed doubling 54
he proposed dropping 67
he proposed earlier 156
he proposed edward 44
he proposed entering 139
he proposed erecting 243
he proposed farther 260
he proposed founding 250
he proposed further 780
he proposed granting 82
he proposed greater 60
he proposed higher 104
he proposed instead 1351
he proposed inviting 143
he proposed limiting 131
he proposed lowering 47
he proposed marching 105
he proposed marrying 66
he proposed merely 251
he proposed methods 107
he proposed neither 139
he proposed offering 118
he proposed passed 44
he proposed prayer 52
he proposed prince 42
he proposed printing 109
he proposed prizes 99
he proposed public 92
he proposed pursuing 41
he proposed reducing 174
he proposed reform 47
he proposed removing 180
he proposed repeating 62
he proposed retiring 50
he proposed reviving 43
he proposed seemed 326
he proposed settling 103
he proposed severe 43
he proposed should 2695
he proposed showed 136
he proposed simply 183
he proposed something 534
he proposed special 50
he proposed spending 232
he proposed starting 200
he proposed stopping 83
he proposed striking 43
he proposed studying 61
he proposed sweeping 98
he proposed through 195
he proposed twelve 40
he proposed twenty 59
he proposed unless 47
he proposed various 384
he proposed visiting 332
he proposed william 80
he proposed without 234
he proposes another 558
he proposes appears 41
he proposes carrying 48
he proposes changes 45
he proposes further 160
he proposes instead 568
he proposes merely 81
he proposes methods 51
he proposes should 585
he proposes simply 63
he proposes something 270
he proposes spending 123
he proposes through 46
he proposes various 134
he proposes visiting 65
he proposes without 73
he protecting someone 64
he protests before 68
he protests loudly 104
he provided access 110
he provided advice 257
he provided almost 93
he provided another 538
he provided before 42
he provided better 190
he provided copies 63
he provided crucial 131
he provided direct 79
he provided drawings 88
he provided english 44
he provided enough 343
he provided expert 56
he provided further 567
he provided future 55
he provided german 45
he provided helped 42
he provided horses 106
he provided little 1305
he provided lodgings 68
he provided merely 40
he provided models 49
he provided needed 42
he provided neither 196
he provided plenty 217
he provided proved 47
he provided public 67
he provided readers 95
he provided reasons 50
he provided refuge 52
he provided relief 77
he provided should 46
he provided simple 59
he provided solely 66
he provided something 192
he provided special 118
he provided tables 44
he provided through 419
he provided training 232
he provided twenty 48
he provided useful 144
he provided various 83
he provided weapons 79
he provided winter 50
he provided without 95
he provides access 95
he provides advice 179
he provides almost 85
he provides another 432
he provides copious 41
he provides credit 62
he provides direct 40
he provides enough 407
he provides further 488
he provides instead 72
he provides kindly 43
he provides little 1550
he provides neither 289
he provides plenty 109
he provides readers 122
he provides reasons 83
he provides should 79
he provides something 189
he provides special 96
he provides through 127
he provides training 78
he provides useful 191
he provides various 74
he provoked another 73
he provoked austria 56
he provoked further 44
he provokes thought 45
he publicly abused 41
he publicly admits 99
he publicly adored 59
he publicly agreed 70
he publicly argued 152
he publicly avowed 820
he publicly backed 89
he publicly begged 49
he publicly blamed 183
he publicly burned 1894
he publicly called 903
he publicly claims 84
he publicly defied 79
he publicly denied 745
he publicly denies 96
he publicly engaged 71
he publicly hailed 54
he publicly hinted 52
he publicly joined 208
he publicly kissed 43
he publicly lauded 126
he publicly opened 47
he publicly placed 54
he publicly pleaded 54
he publicly prayed 88
he publicly raised 79
he publicly shared 51
he publicly showed 126
he publicly signed 48
he publicly stated 3653
he publicly states 59
he publicly struck 45
he publicly taught 313
he publicly thanked 541
he publicly treated 42
he publicly turned 90
he publicly voiced 171
he publicly warned 346
he punished anyone 42
he punished without 224
he punishes another 75
he punishes crimes 100
he purposed applying 42
he purposed before 276
he purposed building 360
he purposed carrying 95
he purposed crossing 42
he purposed devoting 45
he purposed entering 59
he purposed erecting 51
he purposed marching 119
he purposed removing 48
he purposed should 167
he purposed spending 112
he purposed visiting 152
he purposes visiting 62
he puttered around 1272
he quaintly called 254
he quaintly styled 74
he quaintly termed 120
he questions nature 41
he questions whether 5185
he rampaged around 93
he rampaged through 209
he rampages through 66
he randomly picked 53
he rationale behind 50
he ravished sundry 61
he reappeared almost 68
he reappeared amongst 65
he reappeared before 536
he reappeared behind 118
he reappeared beside 59
he reappeared carrying 246
he reappeared dragging 53
he reappeared through 92
he reappeared without 103
he reassured readers 93
he rebelled openly 94
he recalled almost 187
he recalled another 746
he recalled anselm 80
he recalled before 201
he recalled clearly 219
he recalled doctor 43
he recalled earlier 163
he recalled edward 59
he recalled enough 183
he recalled events 167
he recalled fondly 256
he recalled further 59
he recalled grimly 65
he recalled images 40
he recalled little 381
he recalled prince 47
he recalled robert 50
he recalled scenes 73
he recalled slowly 45
he recalled someone 102
he recalled something 1304
he recalled spending 62
he recalled standing 104
he recalled sundry 93
he recalled twenty 182
he recalled various 121
he recalled visiting 82
he recalled watching 130
he recalled william 50
he recalled without 139
he recanted before 195
he received aboard 81
he received abroad 213
he received across 46
he received active 93
he received actual 83
he received advice 2780
he received alarming 214
he received almost 1958
he received already 48
he received always 99
he received amongst 151
he received annual 198
he received another 14495
he received answer 572
he received anyway 40
he received appeals 159
he received appears 99
he received around 353
he received assets 42
he received asylum 235
he received awards 393
he received barely 158
he received became 146
he received before 4441
he received better 1041
he received beyond 114
he received bishop 71
he received bitter 80
he received blessing 41
he received bounty 43
he received bribes 232
he received buford 41
he received cables 40
he received calmly 42
he received caused 240
he received caution 58
he received changed 56
he received charge 375
he received checks 107
he received cheers 51
he received christ 687
he received coldly 107
he received copies 561
he received copious 40
he received cordial 211
he received credit 2295
he received damage 58
he received decent 63
he received direct 787
he received divers 144
he received divine 1091
he received double 454
he received dozens 225
he received eagerly 41
he received earlier 767
he received earnest 88
he received edward 76
he received eighty 327
he received eleven 293
he received english 213
he received enough 2042
he received entire 43
he received envoys 332
he received except 59
he received expert 74
he received failed 46
he received fairly 116
he received farther 93
he received favors 105
he received fighting 78
he received filled 73
he received flight 42
he received formal 964
he received freely 46
he received french 241
he received fuller 41
he received further 9888
he received german 155
he received gladly 72
he received grades 109
he received grants 518
he received gratis 110
he received greater 308
he received greatly 44
he received greene 43
he received guests 323
he received hardly 198
he received helped 133
he received higher 716
he received highly 268
he received hitler 180
he received homage 745
he received honors 558
he received hourly 93
he received income 415
he received indeed 76
he received initial 88
he received injury 78
he received inside 146
he received instead 662
he received joanna 54
he received joseph 73
he received kindly 279
he received larger 99
he received lately 74
he received lavish 105
he received letter 99
he received little 16068
he received livery 45
he received madame 55
he received mainly 53
he received marching 49
he received marked 259
he received master 190
he received medals 279
he received mention 159
he received merely 256
he received minute 58
he received modest 53
he received moneys 50
he received monies 48
he received monthly 566
he received mortal 113
he received mostly 127
he received needed 46
he received neither 2304
he received ninety 367
he received nobody 71
he received notice 15304
he received offers 1937
he received office 195
he received oliver 90
he received orally 65
he received orders 24786
he received oxygen 47
he received papers 105
he received pardon 512
he received partial 119
he received partly 73
he received patent 120
he received pension 49
he received philip 249
he received pleased 52
he received plenty 723
he received polite 110
he received powers 58
he received praise 837
he received pressing 206
he received pretty 98
he received priest 556
he received prince 107
he received prizes 194
he received prompt 319
he received proofs 143
he received proper 662
he received proved 263
he received public 577
he received pupils 148
he received rations 67
he received rebuke 51
he received relief 124
he received report 125
he received reward 49
he received rights 52
he received robert 76
he received russian 42
he received sacred 69
he received salary 113
he received scores 222
he received scraps 62
he received screen 232
he received second 322
he received secret 806
he received seemed 373
he received serious 380
he received served 125
he received severe 637
he received shares 77
he received shocking 87
he received should 321
he received showed 278
he received signal 352
he received silver 55
he received simply 97
he received slaves 49
he received slight 101
he received solemn 73
he received something 898
he received soviet 161
he received special 2257
he received speech 91
he received speedy 99
he received stalin 130
he received standing 87
he received stated 72
he received stolen 65
he received stores 42
he received strange 94
he received strength 391
he received strict 146
he received sudden 117
he received sundry 120
he received taylor 54
he received teachings 244
he received tempting 133
he received tended 61
he received tender 42
he received tenure 147
he received therapy 84
he received thereby 104
he received therein 45
he received through 8382
he received timely 382
he received tokens 231
he received toward 66
he received training 3990
he received tuition 436
he received turned 52
he received tutoring 54
he received twelve 1664
he received twenty 2763
he received urgent 360
he received useful 104
he received varied 90
he received various 1415
he received verbal 210
he received visions 151
he received visiting 50
he received visits 1545
he received warnings 293
he received weapons 47
he received weekly 576
he received whether 42
he received whilst 389
he received william 137
he received wilson 99
he received wisdom 74
he received without 1285
he received wounds 471
he receives actual 104
he receives advice 278
he receives almost 145
he receives always 47
he receives annual 64
he receives another 2665
he receives appears 164
he receives before 168
he receives better 312
he receives beyond 76
he receives bodily 163
he receives bribes 83
he receives checks 61
he receives christ 448
he receives copies 125
he receives credit 634
he receives depend 41
he receives direct 405
he receives divine 439
he receives double 353
he receives enough 540
he receives favors 107
he receives formal 83
he receives further 1188
he receives gladly 71
he receives gratis 132
he receives greater 148
he receives guests 171
he receives higher 317
he receives homage 152
he receives income 815
he receives injury 55
he receives inside 218
he receives instead 204
he receives little 2370
he receives merely 219
he receives monthly 256
he receives neither 489
he receives notice 6801
he receives orders 1362
he receives pardon 103
he receives plenty 115
he receives praise 359
he receives profit 42
he receives prompt 106
he receives proofs 46
he receives proper 384
he receives public 130
he receives rations 60
he receives relief 84
he receives reward 158
he receives salary 62
he receives secret 51
he receives should 354
he receives simply 45
he receives something 626
he receives special 660
he receives strength 137
he receives thereby 90
he receives through 1798
he receives timely 43
he receives training 461
he receives twelve 62
he receives twenty 274
he receives unless 46
he receives various 102
he receives verbal 44
he receives visits 212
he receives visual 42
he receives weekly 184
he receives wisdom 101
he receives without 375
he recently argued 46
he recently became 311
he recently bought 606
he recently called 158
he recently caught 63
he recently changed 118
he recently created 55
he recently edited 263
he recently helped 84
he recently issued 48
he recently joined 176
he recently learned 228
he recently opened 108
he recently passed 216
he recently placed 44
he recently played 94
he recently served 161
he recently showed 90
he recently signed 102
he recently stated 279
he recently turned 138
he recently warned 45
he recently worked 96
he reckoned amongst 352
he reckoned beyond 41
he reckoned nobody 47
he reckoned should 61
he reckoned twenty 75
he reckoned without 5145
he reckoned wrongly 52
he reclined amidst 49
he reclined beside 134
he reclined lazily 41
he reclines beside 66
he recoiled almost 56
he recoiled before 442
he recorded albums 106
he recorded almost 147
he recorded another 412
he recorded before 315
he recorded dozens 66
he recorded earlier 41
he recorded eleven 44
he recorded events 210
he recorded further 101
he recorded little 254
he recorded scenes 56
he recorded simply 44
he recorded something 71
he recorded through 43
he recorded twelve 103
he recorded twenty 154
he recorded various 103
he recorded without 139
