ha sample plots 71
he openly talks 109
he openly tells 101
he openly tried 67
he openly urged 150
he openly vowed 44
he openly wrote 53
he opined about 42
he opined would 51
he opinion which 63
he orders about 78
he orders anything 44
he orders blood 50
he orders every 187
he orders first 44
he orders goods 104
he orders people 99
he outdid every 74
he outran peter 85
he packed every 61
he packed mules 131
he padded about 389
he padded after 105
he padded naked 75
he padded round 119
he paints after 57
he paints badly 44
he paints cloud 55
he paints every 127
he paints hands 48
he paints human 91
he paints large 43
he paints people 136
he paints rather 106
he paints trees 47
he paints vivid 123
he paints water 52
he paints women 69
he panama canal 60
he panned again 80
he panted after 399
he panted again 76
he panted aloud 42
he panted rather 202
he panted under 107
he parked again 54
he parked close 60
he parked right 195
he parked under 200
he parked where 66
he parted after 113
he parted hence 112
he parted thence 357
he partly aimed 70
he partly based 70
he partly built 50
he partly loses 43
he partly makes 46
he partly opens 62
he partly owned 303
he partly reared 183
he partly stood 196
he partly wrote 104
he passed about 2221
he passed above 595
he passed after 378
he passed again 1304
he passed alone 537
he passed anything 49
he passed below 1658
he passed beneath 3237
he passed billy 45
he passed blood 555
he passed byron 43
he passed close 6286
he passed could 157
he passed daily 763
he passed david 70
he passed easily 589
he passed eight 434
he passed either 230
he passed emily 56
he passed every 1109
he passed exams 58
he passed father 49
he passed fifty 173
he passed final 60
he passed first 1186
he passed forty 420
he passed frank 59
he passed george 78
he passed happy 66
he passed harry 50
he passed helen 52
he passed hence 75
he passed henry 72
he passed hours 473
he passed house 53
he passed james 43
he passed jerry 64
he passed large 106
he passed later 58
he passed laura 50
he passed light 124
he passed major 43
he passed meeting 41
he passed might 95
he passed money 42
he passed months 94
he passed mount 87
he passed nearby 222
he passed nearer 92
he passed nearly 981
he passed notes 41
he passed often 55
he passed others 84
he passed people 392
he passed peter 85
he passed point 56
he passed quite 432
he passed rather 138
he passed right 1702
he passed round 3676
he passed running 56
he passed sadly 61
he passed sandy 104
he passed sarah 67
he passed seven 1146
he passed since 45
he passed sitting 73
he passed sixty 86
he passed small 143
he passed smiling 56
he passed still 158
he passed stood 75
he passed strong 42
he passed thence 511
he passed thirty 348
he passed thither 41
he passed though 133
he passed thrice 89
he passed twice 174
he passed uncle 45
he passed under 10004
he passed until 252
he passed urine 913
he passed water 578
he passed weeks 99
he passed where 441
he passed which 169
he passed while 244
he passed white 50
he passed whole 1697
he passed within 3237
he passed women 42
he passed would 549
he passes about 132
he passes above 149
he passes after 101
he passes again 211
he passes alone 53
he passes below 245
he passes beneath 309
he passes blood 69
he passes close 491
he passes daily 188
he passes easily 198
he passes either 135
he passes every 344
he passes final 94
he passes first 421
he passes forty 57
he passes hence 52
he passes hours 141
he passes large 73
he passes looks 41
he passes moral 40
he passes people 53
he passes quite 50
he passes right 263
he passes round 536
he passes seven 42
he passes thirty 93
he passes under 1912
he passes urine 629
he passes water 209
he passes while 89
he passes whole 133
he passes within 307
he patted david 41
he patted every 65
he patted peter 41
he patted sally 44
he patted tommy 49
he paused above 79
he paused after 623
he paused again 6702
he paused beneath 243
he paused every 264
he paused first 122
he paused fully 47
he paused longer 338
he paused looking 178
he paused often 257
he paused quite 58
he paused thinking 56
he paused twice 157
he paused under 575
he paused until 541
he paused waiting 60
he paused where 148
he paused while 867
he paused within 113
he pauses after 207
he pauses again 294
he pauses every 45
he pauses often 48
he pauses until 56
he pauses while 87
he pecked again 73
he peeked again 46
he peeked under 135
he peeped again 73
he peeped round 395
he peeped under 268
he peeped within 41
he peered about 1090
he peered above 112
he peered after 101
he peered again 282
he peered below 164
he peered beneath 130
he peered close 168
he peered first 234
he peered hither 45
he peered right 71
he peered round 1388
he peered short 46
he peered under 601
he peered within 127
he penned about 118
he penned after 134
he penned psalm 40
he penned under 91
he penned while 116
he penned words 43
he perked right 239
he permit anything 51
he permit others 175
he phoned about 100
he phoned after 53
he phoned again 551
he phoned every 87
he phoned george 41
he phoned later 62
he phones again 114
he picked about 51
he picked apart 164
he picked david 43
he picked every 110
he picked flaws 66
he picked fruit 139
he picked george 49
he picked henry 60
he picked holes 43
he picked people 81
he picked right 223
he picked seven 46
he picked sixty 51
he picked would 98
he piously added 88
he piously hoped 108
he piously loved 58
he piously thanks 64
he piously wrote 48
he pissed blood 53
he pitied rather 68
he pitied while 67
he placed about 1188
he placed above 2398
he placed after 550
he placed again 43
he placed apart 51
he placed armed 132
he placed arthur 49
he placed aside 144
he placed below 287
he placed beneath 381
he placed black 53
he placed blame 263
he placed calls 111
he placed chief 100
he placed civil 40
he placed close 342
he placed diego 78
he placed eighth 45
he placed eight 417
he placed either 196
he placed equal 155
he placed every 466
he placed extra 41
he placed feeling 42
he placed fifty 113
he placed first 2936
he placed forty 131
he placed fourth 609
he placed fresh 81
he placed george 86
he placed greek 55
he placed hands 50
he placed henry 81
he placed human 271
he placed james 96
he placed jesus 110
he placed large 302
he placed light 172
he placed louis 42
he placed major 342
he placed money 93
he placed monks 68
he placed mother 70
he placed music 40
he placed nearly 65
he placed neatly 74
he placed others 126
he placed paper 119
he placed people 90
he placed peter 157
he placed plato 47
he placed power 49
he placed quite 82
he placed rather 65
he placed reason 63
he placed right 126
he placed round 593
he placed seven 261
he placed sharp 46
he placed short 42
he placed sixty 78
he placed small 460
he placed social 52
he placed spies 53
he placed still 110
he placed stone 45
he placed strings 42
he placed strong 333
he placed thereon 178
he placed thirty 175
he placed thomas 95
he placed trust 128
he placed under 19085
he placed undue 146
he placed value 74
he placed water 207
he placed where 223
he placed white 91
he placed whole 91
he placed within 1227
he placed women 81
he places about 368
he places above 1138
he places after 269
he places below 133
he places beneath 91
he places blame 260
he places close 49
he places either 47
he places equal 88
he places every 186
he places first 1359
he places homer 211
he places human 93
he places jesus 152
he places large 42
he places major 60
he places money 85
he places music 40
he places nearly 67
he places people 52
he places rather 56
he places reason 57
he places round 96
he places seven 54
he places small 71
he places strong 70
he places trust 88
he places under 1218
he places undue 78
he places value 156
he places where 75
he places within 312
he places woman 51
he places women 54
he places words 50
he planed fifty 42
he plants crops 68
he plants grows 42
he plants others 51
he plants seeds 156
he plants shade 61
he plants thorns 49
he plants trees 232
he played about 1996
he played above 121
he played after 894
he played again 1023
he played alone 1483
he played anything 137
he played arthur 61
he played badly 656
he played banjo 248
he played billy 52
he played black 59
he played blind 45
he played blues 124
he played bowls 173
he played caesar 49
he played cards 3808
he played catch 502
he played cello 230
he played chess 2685
he played close 57
he played comic 45
he played could 109
he played count 66
he played craps 44
he played cupid 43
he played daily 168
he played dance 118
he played darts 89
he played david 62
he played devil 91
he played dirty 125
he played drums 1329
he played ducks 47
he played duets 257
he played easily 43
he played eight 709
he played either 188
he played ended 40
he played every 1754
he played false 240
he played father 114
he played fewer 211
he played fifty 60
he played first 2794
he played fives 48
he played flute 212
he played forty 73
he played games 1425
he played george 130
he played guard 511
he played harry 91
he played havoc 323
he played haydn 65
he played henry 182
he played hooky 825
he played house 144
he played hymns 77
he played indian 136
he played james 61
he played jimmy 41
he played jokes 119
he played junior 179
he played later 200
he played light 45
he played liszt 358
he played local 53
he played longer 52
he played louis 41
he played major 163
he played might 62
he played minor 624
he played moses 59
he played music 2276
he played nearly 258
he played often 258
he played organ 352
he played paris 60
he played parts 215
he played people 46
he played peter 98
he played point 86
he played poker 1714
he played psalm 525
he played quite 538
he played rather 282
he played really 146
he played rhythm 106
he played right 1660
he played robin 53
he played roles 167
he played rough 128
he played round 229
he played rugby 1179
he played saint 76
he played santa 212
he played seven 665
he played short 86
he played simon 45
he played sitting 42
he played sixty 62
he played small 263
he played solos 175
he played still 76
he played sweet 74
he played table 109
he played tapes 79
he played tenor 311
he played thirty 142
he played tight 90
he played today 246
he played touch 151
he played tough 68
he played tunes 209
he played twice 441
he played uncle 67
he played under 2161
he played until 973
he played violin 575
he played water 105
he played weber 73
he played where 40
he played which 66
he played while 943
he played whist 1835
he played within 244
he played women 54
he played works 113
he played worse 47
he played would 612
he pleaded after 98
he pleaded again 652
he pleaded aloud 46
he pleaded delay 94
he pleaded first 41
he pleaded hunger 60
he pleaded rather 48
he pleaded still 42
he pleaded under 56
he pleaded weakly 79
he pleaded while 120
he pleaded within 75
he pleased about 2048
he pleased after 236
he pleased could 128
he pleased either 78
he pleased every 163
he pleased might 118
he pleased others 342
he pleased rather 40
he pleased right 42
he pleased since 97
he pleased under 179
he pleased until 336
he pleased which 76
he pleased while 681
he pleased within 662
he pleased would 218
he pleases about 3823
he pleases above 92
he pleases after 450
he pleases either 65
he pleases every 84
he pleases first 46
he pleases others 74
he pleases rather 63
he pleases since 64
he pleases still 73
he pleases under 222
he pleases until 266
he pleases which 79
he pleases while 579
he pleases within 766
he pleases would 66
he plowed right 325
he plowed under 147
he plunged about 528
he plunged after 486
he plunged again 1277
he plunged alone 58
he plunged below 108
he plunged beneath 352
he plunged first 45
he plunged fully 59
he plunged gaily 41
he plunged holding 128
he plunged madly 111
he plunged naked 42
he plunged right 1428
he plunged still 129
he plunged under 343
he plunged whole 86
he plunged within 55
he plunges about 160
he plunges again 139
he plunges below 43
he plunges beneath 83
he plunges right 226
he plunges under 52
he pocket vetoed 115
he points above 135
he points again 399
he points first 138
he points rather 50
he points right 108
he points where 41
he poised above 159
he police power 88
he polled about 103
he polled fewer 169
he polled nearly 231
he poorly plays 112
he popped pills 46
he popped right 154
he popped round 107
he posits under 48
he posits within 85
he posted about 88
he posted armed 42
he posted signs 98
he posted strong 95
he posted thither 115
he poured about 224
he poured abuse 263
he poured again 107
he poured black 54
he poured blood 203
he poured boiling 382
he poured drink 50
he poured drops 53
he poured every 137
he poured fourth 50
he poured fresh 208
he poured iodine 60
he poured large 52
he poured light 44
he poured money 323
he poured nearly 51
he poured olive 53
he poured orange 139
he poured paint 162
he poured round 48
he poured scorn 3820
he poured steaming 92
he poured sugar 112
he poured sweet 51
he poured syrup 157
he poured vodka 111
he poured water 9979
he poured white 73
he poured words 74
he prated about 102
he prates about 363
he prayed about 917
he prayed after 171
he prayed again 3012
he prayed alone 805
he prayed aloud 2118
he prayed daily 1376
he prayed every 916
he prayed first 191
he prayed heaven 316
he prayed longer 44
he prayed might 685
he prayed morning 75
he prayed night 177
he prayed often 349
he prayed right 117
he prayed seven 82
he prayed still 115
he prayed thrice 161
he prayed twice 68
he prayed under 187
he prayed until 286
he prayed while 282
he prayed within 89
he prayed would 706
he preaching about 46
he pretty nearly 355
he pretty often 94
he prints large 42
he prized above 3255
he prized still 107
he prizes above 368
he probed about 175
he probed again 71
he probed beneath 86
he probed every 79
he probes beneath 73
he probes every 49
he proper focus 78
he proved adept 799
he proved after 147
he proved again 396
he proved anything 159
he proved brave 52
he proved could 52
he proved either 57
he proved equal 768
he proved every 99
he proved false 501
he proved first 104
he proved fully 170
he proved inept 251
he proved later 283
he proved loyal 106
he proved often 40
he proved quite 995
he proved rather 185
he proved really 40
he proved right 1801
he proved steady 76
he proved still 81
he proved strong 106
he proved under 47
he proved unfit 283
he proved wanting 107
he proved weaker 40
he proved willing 574
he proved wiser 59
he proved worse 50
he proved worthy 653
he proves again 145
he proves anything 79
he proves either 1032
he proves equal 66
he proves every 41
he proves facts 63
he proves false 223
he proves first 152
he proves quite 136
he proves right 140
he proves willing 55
he proves worthy 347
he prowls about 1139
he prowls round 179
he prunes every 46
he public burning 52
he public lands 54
he puffed again 90
he puffed smoke 397
he puffed until 78
he pulled about 326
he pulled after 72
he pulled again 484
he pulled anything 70
he pulled apart 871
he pulled aside 1876
he pulled burke 49
he pulled close 502
he pulled easily 51
he pulled every 324
he pulled faces 84
he pulled first 289
he pulled frank 42
he pulled fruit 74
he pulled henry 52
he pulled loose 822
he pulled molly 119
he pulled money 44
he pulled people 62
he pulled pitch 44
he pulled rather 63
he pulled right 431
he pulled round 587
he pulled sarah 62
he pulled strings 506
he pulled susan 45
he pulled tight 256
he pulled today 105
he pulled under 98
he pulled until 288
he pulled weeds 121
he pulled while 47
he pulled wires 150
he pulled within 68
he pulsed within 41
he pumped water 367
he punish people 40
he pursue after 54
he pushed about 351
he pushed adams 114
he pushed after 110
he pushed again 376
he pushed alice 43
he pushed apart 150
he pushed aside 16585
he pushed close 175
he pushed david 66
he pushed every 98
he pushed first 66
he pushed nearer 95
he pushed others 112
he pushed people 185
he pushed right 542
he pushed still 89
he pushed under 287
he pushed until 110
he pushed women 49
he pushes aside 1312
he pushes others 49
he pushes people 114
he pushes right 110
he quoted about 61
he quoted again 220
he quoted aloud 191
he quoted anything 46
he quoted bacon 50
he quoted burke 94
he quoted byron 103
he quoted cases 70
he quoted dante 207
he quoted david 62
he quoted engels 74
he quoted every 46
he quoted facts 51
he quoted freud 67
he quoted gaily 53
he quoted george 134
he quoted greek 91
he quoted henry 101
he quoted homer 101
he quoted isaiah 502
he quoted james 135
he quoted jesus 162
he quoted judge 58
he quoted kipling 117
he quoted large 42
he quoted latin 248
he quoted lenin 493
he quoted lines 189
he quoted locke 93
he quoted luther 70
he quoted often 161
he quoted others 66
he quoted plato 146
he quoted pliny 41
he quoted poetry 323
he quoted psalm 296
he quoted right 169
he quoted saint 65
he quoted texts 46
he quoted thomas 190
he quoted thoreau 41
he quoted under 47
he quoted verse 158
he quoted words 150
he quoted would 80
he quotes about 217
he quotes above 136
he quotes after 45
he quotes again 306
he quotes appear 42
he quotes bacon 220
he quotes byron 85
he quotes cases 123
he quotes comes 67
he quotes dante 85
he quotes david 129
he quotes eight 55
he quotes engels 60
he quotes father 81
he quotes first 190
he quotes freud 114
he quotes galen 122
he quotes george 170
he quotes greek 236
he quotes hegel 96
he quotes heine 104
he quotes henry 109
he quotes hesiod 44
he quotes homer 515
he quotes isaiah 666
he quotes james 203
he quotes jesus 288
he quotes large 42
he quotes later 190
he quotes latin 264
he quotes lenin 235
he quotes lines 278
he quotes locke 98
he quotes luther 201
he quotes moses 96
he quotes nearly 40
he quotes often 151
he quotes others 131
he quotes parts 54
he quotes peter 66
he quotes plato 366
he quotes pliny 135
he quotes poetry 175
he quotes prove 57
he quotes psalm 599
he quotes quite 75
he quotes rabbi 42
he quotes rather 70
he quotes saint 110
he quotes sayings 65
he quotes seems 81
he quotes senior 72
he quotes seven 43
he quotes shows 127
he quotes swift 114
he quotes texts 56
he quotes thirty 44
he quotes thomas 245
he quotes thoreau 49
he quotes twice 143
he quotes under 185
he quotes verse 128
he quotes which 51
he quotes words 196
he quotes would 126
he radioed again 83
he railed about 278
he rained blows 346
he rained manna 97
he raised about 2664
he raised above 1193
he raised after 102
he raised again 601
he raised alice 132
he raised aloft 964
he raised blood 101
he raised could 108
he raised crops 173
he raised david 52
he raised eight 171
he raised either 52
he raised every 233
he raised false 55
he raised fifty 78
he raised first 187
he raised forty 79
he raised fresh 174
he raised fruit 88
he raised funds 1424
he raised goats 52
he raised grain 134
he raised hands 42
he raised hopes 118
he raised jesus 294
he raised large 486
he raised loans 114
he raised might 60
he raised money 5603
he raised nearly 223
he raised others 92
he raised people 79
he raised prize 170
he raised quite 98
he raised rugby 43
he raised seven 387
he raised sheep 344
he raised sixty 45
he raised still 190
he raised stock 125
he raised strong 117
he raised sugar 46
he raised taxes 642
he raised thereon 194
he raised thirty 58
he raised under 130
he raised wages 215
he raised which 83
he raised within 143
he raised works 52
he raised would 328
he raises about 1418
he raises above 297
he raises again 170
he raises aloft 199
he raises crops 115
he raises every 83
he raises first 43
he raises fruit 49
he raises funds 61
he raises grain 60
he raises jesus 46
he raises large 80
he raises money 295
he raises others 50
he raises price 82
he raises sheep 72
he raises stock 48
he raises taxes 89
he raises water 46
he raises which 44
he raises would 44
he ranked above 923
he ranked after 110
he ranked below 817
he ranked close 43
he ranked eighth 197
he ranked first 1398
he ranked forty 77
he ranked fourth 572
he ranked lower 65
he ranked right 98
he ranked thirty 70
he ranted about 1367
he rapped about 281
he rapped again 519
he rapped twice 193
he rarely acted 293
he rarely added 69
he rarely again 69
he rarely asked 618
he rarely bathed 94
he rarely breaks 78
he rarely broke 469
he rarely calls 187
he rarely cared 186
he rarely cares 401
he rarely ceased 43
he rarely ceases 60
he rarely chose 253
he rarely cited 151
he rarely cites 191
he rarely comes 669
he rarely could 426
he rarely cried 151
he rarely cries 213
he rarely dared 120
he rarely dated 205
he rarely dined 233
he rarely dines 42
he rarely drank 1052
he rarely draws 69
he rarely drove 168
he rarely dwelt 47
he rarely erred 129
he rarely faced 66
he rarely fails 1237
he rarely falls 194
he rarely feels 354
he rarely finds 577
he rarely fired 51
he rarely found 3079
he rarely gains 60
he rarely gives 855
he rarely holds 74
he rarely joked 62
he rarely keeps 119
he rarely kills 40
he rarely knows 559
he rarely lacks 40
he rarely learns 72
he rarely leaves 870
he rarely liked 82
he rarely likes 55
he rarely lived 127
he rarely lives 75
he rarely looks 317
he rarely loses 363
he rarely makes 1350
he rarely meets 271
he rarely mingled 115
he rarely mixed 96
he rarely moved 352
he rarely moves 235
he rarely names 174
he rarely needs 345
he rarely noted 51
he rarely omits 99
he rarely opens 103
he rarely owned 51
he rarely plays 258
he rarely prays 45
he rarely quits 47
he rarely rises 275
he rarely seeks 141
he rarely seems 457
he rarely sells 72
he rarely shows 617
he rarely sinks 256
he rarely slept 836
he rarely soars 51
he rarely speaks 1278
he rarely spent 1542
he rarely spoke 6393
he rarely stays 171
he rarely stood 92
he rarely stops 181
he rarely swore 76
he rarely takes 971
he rarely talks 918
he rarely tells 214
he rarely thinks 539
he rarely treats 59
he rarely tried 413
he rarely tries 137
he rarely turns 186
he rarely voted 55
he rarely walks 65
he rarely wants 99
he rarely works 140
he rarely would 431
he rarely wrote 1226
he rashly added 52
he rashly bound 78
he rashly broke 73
he rashly press 71
he rashly tried 90
he rasped again 77
he rasped weakly 42
he reached about 4528
he reached above 302
he reached adult 259
he reached after 2430
he reached again 976
he reached allen 67
he reached amelia 40
he reached april 83
he reached argos 105
he reached athens 1176
he reached baden 70
he reached basel 54
he reached basra 52
he reached baton 61
he reached bayou 71
he reached below 303
he reached beneath 1187
he reached bengal 93
he reached berne 62
he reached billy 49
he reached black 131
he reached boeotia 46
he reached bowling 49
he reached brest 268
he reached brook 45
he reached brown 43
he reached bryan 44
he reached burma 50
he reached cadiz 164
he reached cairo 934
he reached cedar 109
he reached chard 118
he reached chile 61
he reached china 685
he reached close 116
he reached corfu 85
he reached could 43
he reached court 58
he reached cover 470
he reached crete 208
he reached crown 62
he reached cuzco 92
he reached dacca 143
he reached david 76
he reached davis 43
he reached delhi 757
he reached derby 317
he reached dover 415
he reached downing 116
he reached egypt 689
he reached eighth 48
he reached eight 278
he reached either 246
he reached emily 44
he reached every 111
he reached father 53
he reached fifty 743
he reached first 1328
he reached forty 946
he reached fourth 47
he reached frank 53
he reached front 111
he reached genoa 417
he reached george 87
he reached georgia 131
he reached ghent 121
he reached grand 211
he reached grant 58
he reached green 253
he reached haiti 53
he reached hanoi 88
he reached haven 41
he reached heaven 472
he reached henry 83
he reached indian 42
he reached israel 101
he reached italy 1159
he reached ithaca 181
he reached james 90
he reached japan 1189
he reached jesus 49
he reached junior 190
he reached kabul 260
he reached kyoto 76
he reached later 168
he reached laura 84
he reached leech 54
he reached leeds 64
he reached legal 161
he reached level 546
he reached lhasa 353
he reached lough 100
he reached lower 113
he reached lyons 414
he reached macao 389
he reached macon 109
he reached maine 42
he reached major 113
he reached malta 402
he reached march 87
he reached martha 45
he reached mecca 246
he reached milan 527
he reached monte 81
he reached mosul 99
he reached mount 850
he reached nancy 53
he reached nanking 274
he reached natal 95
he reached nearly 169
he reached often 45
he reached olive 85
he reached omaha 113
he reached orange 43
he reached paris 12561
he reached patna 93
he reached people 61
he reached persia 163
he reached point 296
he reached poona 78
he reached porto 278
he reached power 228
he reached puget 45
he reached queen 54
he reached quite 88
he reached quito 340
he reached rather 44
he reached right 404
he reached river 47
he reached roman 45
he reached round 448
he reached route 108
he reached russia 256
he reached saint 298
he reached salem 403
he reached samoa 141
he reached sandy 221
he reached santa 797
he reached sarah 60
he reached senior 57
he reached seven 379
he reached shore 1634
he reached simon 55
he reached sixty 764
he reached snake 395
he reached solid 179
he reached spain 959
he reached spiting 75
he reached still 55
he reached stony 40
he reached surat 213
he reached table 43
he reached texas 333
he reached thebes 240
he reached thirty 1028
he reached thomas 88
he reached tibet 107
he reached timor 139
he reached tokyo 223
he reached tours 62
he reached trent 120
he reached tunis 175
he reached turin 497
he reached under 10675
he reached upper 107
he reached villa 78
he reached walla 92
he reached water 431
he reached where 492
he reached which 49
he reached while 101
he reached white 379
he reached within 669
he reached worms 175
he reached would 110
he reached wyoming 119
he reaches about 711
he reaches above 137
he reaches adult 644
he reaches after 551
he reaches again 176
he reaches beneath 52
he reaches cairo 61
he reaches cross 59
he reaches egypt 58
he reaches eight 62
he reaches either 308
he reaches every 60
he reaches fifty 393
he reaches final 64
he reaches first 882
he reaches forty 330
he reaches heaven 429
he reaches italy 108
he reaches ithaca 271
he reaches junior 107
he reaches legal 115
he reaches level 47
he reaches milan 57
he reaches mount 61
he reaches paris 305
he reaches people 57
he reaches point 314
he reaches power 69
he reaches quite 49
he reaches senior 45
he reaches seven 112
he reaches shore 272
he reaches sixty 824
he reaches thirty 660
he reaches under 476
he reaches water 64
he reaches where 51
he reaches within 45
he reacted after 70
he reacted badly 317
he reacted first 128
he reacted quite 200
he reacted rather 157
he readily asked 71
he readily began 41
he readily broke 43
he readily chose 49
he readily comes 63
he readily could 264
he readily drank 49
he readily falls 182
he readily finds 304
he readily found 988
he readily gives 287
he readily joins 42
he readily learns 273
he readily leaves 73
he readily lends 47
he readily makes 143
he readily moved 57
he readily named 40
he readily notes 53
he readily obeys 112
he readily owned 160
he readily sells 44
he readily spoke 60
he readily takes 279
he readily tells 44
he readily turns 104
he readily would 44
he realize about 44
he realize fully 88
he realize where 190
he reasons about 1018
he reasons badly 83
he reasons given 58
he reasons which 92
he reasons within 58
he recall anything 135
he recall where 43
he reckon would 120
he record shows 321
he recurs again 527
he reeled about 776
he reeled again 67
he reeled round 154
he reeled under 466
he refers above 347
he refers again 1866
he refers below 99
he refers could 99
he refers either 319
he refers every 279
he refers first 437
he refers later 195
he refers might 150
he refers often 383
he refers quite 170
he refers rather 270
he refers seems 53
he refers twice 525
he refers under 78
he refers would 163
he refuse after 45
he refuse anything 53
he regret anything 107
he reigns above 1124
he reigns alone 413
he reigns whose 70
he reigns within 42
he reined about 145
he reined round 51
he release jesus 56
he relied above 154
he relied again 52
he relied first 68
he relied fully 49
he relied quite 53
he relied rather 273
he relied still 51
he relied thereon 77
he relied would 52
he relies either 94
he relies rather 113
he remain after 90
he remain alive 270
he remain alone 185
he remain aloof 268
he remain awake 107
he remain blind 62
he remain bound 111
he remain bowed 41
he remain close 156
he remain longer 446
he remain loyal 258
he remain quiet 291
he remain seated 394
he remain sitting 68
he remain still 148
he remain under 570
he remain until 787
he remain where 600
he remain whole 102
he remain within 418
he render right 395
he rented about 42
he rented above 57
he rented after 59
he rented every 46
he rented farms 95
he rented rooms 553
he rented space 358
he rented under 98
he rented until 40
he repaid every 46
he repaid within 52
he repeats about 59
he repeats after 455
he repeats again 1669
he repeats aloud 139
he repeats either 93
he repeats every 302
he repeats later 173
he repeats often 177
he repeats thrice 122
he repeats twice 565
he repeats under 54
he repeats until 123
he repeats words 292
he repels every 102
he repels force 44
he report about 45
he report daily 41
he reside within 173
he resign within 48
he rested after 640
he rested again 382
he rested alone 62
he rested beneath 224
he rested easier 49
he rested easily 75
he rested every 57
he rested first 65
he rested often 85
he rested rigid 52
he rested still 41
he rested truly 131
he rested under 784
he rested until 655
he rested where 53
he rested while 238
he rested within 71
he result would 96
he retire after 44
he retire until 48
he return after 321
he return again 704
he return alive 86
he return alone 83
he return empty 94
he return hither 47
he return later 80
he return thanks 82
he return thither 97
he return today 54
he return until 303
he return within 161
he reveals about 670
he reveals again 76
he reveals anything 45
he reveals every 43
he reveals later 80
he reveals quite 72
he reveals where 91
he reveals which 44
he reveals within 124
he reward every 480
he rhymed beneath 66
he richly earned 272
he rights wrongs 42
he ripens mines 100
he ripped apart 289
he ripped aside 73
he ripped loose 42
he risked breaking 104
he risked calling 46
he risked creating 46
he risked defeat 66
he risked every 125
he risked falling 187
he risked finding 57
he risked getting 278
he risked hurting 46
he risked letting 46
he risked looking 137
he risked meeting 42
he risked might 48
he risked missing 80
he risked opening 102
he risked plunging 46
he risked putting 96
he risked raising 47
he risked ruining 74
he risked running 93
he risked sending 60
he risked turning 78
he roamed about 3717
he roamed again 61
he roamed alone 96
he roamed round 327
he roamed where 52
he roared about 80
he roared above 443
he roared after 169
he roared again 1467
he roared aloud 821
he roared until 93
he roared while 50
he robbed banks 2020
he robbed every 49
he robbed people 80
he robbed peter 47
he rocked again 64
he rolled about 3460
he rolled above 98
he rolled after 84
he rolled again 297
he rolled aside 345
he rolled balls 111
he rolled below 79
he rolled beneath 71
he rolled easily 43
he rolled naked 65
he rolled nearly 49
he rolled right 950
he rolled round 618
he rolled twice 93
he rolled under 712
he rolled until 153
he romped about 130
he roomed alone 112
he rooted about 84
he rounding still 51
he rounds first 47
he roused after 54
he roused again 260
he roused every 63
he roused people 41
he rubbed amber 98
he rubbed every 181
he rubbed first 51
he rubbed lotion 49
he rubbed noses 120
he rubbed people 46
he rubbed sleep 62
he rudely asked 77
he rudely broke 49
he rudely thrust 66
he ruined could 41
he ruined every 150
he rushed about 3247
he rushed after 1640
he rushed again 581
he rushed alone 102
he rushed below 348
he rushed close 40
he rushed first 108
he rushed hither 201
he rushed madly 809
he rushed naked 52
he rushed right 1102
he rushed round 1200
he rushed thither 47
he rushed under 116
he rushed within 81
he rushes about 962
he rushes after 213
he rushes again 212
he rushes hither 50
he rushes hotly 45
he rushes madly 189
he rushes right 43
he rushes round 358
he russian people 42
he sacked athens 58
he sacked delhi 188
he sacked surat 110
he safely could 1764
he safely might 204
he sagely added 48
he sagged again 55
he sagged under 64
he sailed about 630
he sailed above 232
he sailed after 179
he sailed again 5025
he sailed alone 1095
he sailed close 598
he sailed could 61
he sailed eight 58
he sailed every 59
he sailed first 984
he sailed hither 42
he sailed nearly 84
he sailed quite 52
he sailed right 1204
he sailed round 4476
he sailed seven 52
he sailed still 104
he sailed thence 1033
he sailed thirty 81
he sailed thither 1658
he sailed twice 62
he sailed under 2121
he sailed until 187
he sailed within 81
he sailed would 43
he saints every 49
he savors every 56
he scaled mount 55
he scarce could 1473
he scarce dared 356
he scarce dares 74
he scarce durst 204
he scarce feels 62
he scarce found 118
he scarce heeds 175
he scarce hoped 67
he scarce knows 829
he scarce noted 122
he scarce seems 90
he scarce spoke 78
he scarce swore 47
he scarce would 273
he scarce wrote 51
he scared people 114
he scares people 110
he scents danger 269
he school board 65
he scored about 73
he scored above 193
he scored after 40
he scored again 340
he scored below 166
he scored eight 163
he scored every 61
he scored fifty 152
he scored first 103
he scored forty 121
he scored goals 57
he scored lower 83
he scored major 68
he scored nearly 56
he scored quite 45
he scored seven 186
he scored sixty 55
he scored thirty 193
he scored twice 482
he scored within 90
he scores above 77
he scores again 48
he scores below 118
he scores lower 41
he scorns james 57
he screaming about 68
he screams about 112
he screams after 41
he screams again 255
he screams aloud 94
he screams under 41
he screams until 58
he seaward looks 64
he second class 80
he second floor 52
he second group 68
he second major 69
he second method 45
he second order 50
he second period 48
he second phase 78
he second place 80
he second point 52
he second stage 129
he second world 692
he secret keeps 62
he seemed about 10382
he seemed above 941
he seemed after 265
he seemed again 994
he seemed alert 361
he seemed alien 58
he seemed alike 126
he seemed alive 360
he seemed alone 1293
he seemed aloof 838
he seemed anything 407
he seemed apart 144
he seemed armed 98
he seemed awake 49
he seemed aware 1173
he seemed awful 52
he seemed badly 119
he seemed bathed 45
he seemed beaten 71
he seemed beset 47
he seemed black 41
he seemed blind 687
he seemed bored 592
he seemed borne 91
he seemed bound 543
he seemed bowed 292
he seemed built 55
he seemed choking 42
