ha would require 128
he named francis 67
he named gallium 42
he named general 972
he named gilbert 40
he named himself 2820
he named iridium 41
he named johnson 40
he named members 44
he named montreal 215
he named perched 41
he named persons 111
he named poverty 49
he named richard 168
he named rosalie 47
he named sabrina 66
he named santiago 169
he named senator 111
he named several 1087
he named sixteen 50
he named solomon 42
he named trinity 41
he named uranium 115
he named victoria 311
he named virginia 355
he named vitamin 212
he names certain 97
he names himself 1442
he names rousseau 47
he names several 448
he names thirteen 52
he neared manhood 125
he neared seventy 250
he nearly becomes 70
he nearly blacked 285
he nearly blinded 77
he nearly blunted 211
he nearly blurted 61
he nearly brought 345
he nearly brushed 46
he nearly carried 180
he nearly covered 52
he nearly cracked 305
he nearly crashed 187
he nearly crushed 569
he nearly deafened 84
he nearly decided 152
he nearly defeated 91
he nearly doubled 718
he nearly doubles 45
he nearly dragged 148
he nearly drained 53
he nearly dropped 2383
he nearly drowned 3264
he nearly emptied 83
he nearly escaped 149
he nearly expired 117
he nearly fainted 5831
he nearly flipped 69
he nearly flunked 98
he nearly forgets 93
he nearly groaned 342
he nearly growled 96
he nearly knocked 1758
he nearly laughed 675
he nearly managed 204
he nearly married 184
he nearly matched 59
he nearly pitched 203
he nearly rebuilt 73
he nearly reduced 52
he nearly refused 75
he nearly retched 54
he nearly screamed 411
he nearly severed 345
he nearly shouted 1231
he nearly slammed 81
he nearly slipped 317
he nearly smashed 207
he nearly snapped 111
he nearly spilled 237
he nearly spoiled 137
he nearly started 159
he nearly starved 2050
he nearly starves 69
he nearly stepped 343
he nearly stopped 286
he nearly swerved 42
he nearly swooned 314
he nearly toppled 644
he nearly touched 245
he nearly tripled 79
he nearly tripped 2003
he nearly tumbled 1047
he nearly twisted 116
he nearly unseated 111
he nearly vomited 155
he nearly withdrew 66
he nearly wrecked 641
he nearly yielded 41
he neatly arranged 100
he neatly avoided 105
he neatly removed 41
he neatly stacked 66
he needs according 93
he needs against 105
he needs alcohol 76
he needs answers 162
he needs anybody 67
he needs because 1406
he needs besides 119
he needs between 109
he needs brothers 123
he needs capital 237
he needs careful 232
he needs certain 463
he needs charity 65
he needs comfort 268
he needs company 220
he needs contact 134
he needs control 67
he needs counsel 173
he needs courage 188
he needs depends 90
he needs everything 167
he needs exactly 71
he needs fifteen 77
he needs foreign 53
he needs freedom 579
he needs friends 463
he needs glasses 548
he needs helpers 64
he needs himself 417
he needs history 113
he needs increasing 40
he needs insight 50
he needs insulin 60
he needs language 188
he needs leisure 57
he needs material 225
he needs maximum 89
he needs medical 965
he needs outside 488
he needs parents 68
he needs perhaps 59
he needs prayers 79
he needs privacy 88
he needs prompting 44
he needs protein 42
he needs quickly 104
he needs regarding 86
he needs regular 102
he needs reliable 50
he needs religion 137
he needs remedial 59
he needs reminding 214
he needs repeated 40
he needs science 55
he needs scruple 213
he needs service 85
he needs several 236
he needs shelter 165
he needs skilled 84
he needs society 128
he needs somehow 56
he needs stronger 41
he needs success 51
he needs support 1077
he needs surgery 260
he needs sympathy 363
he needs variety 71
he needs workers 91
he needs written 40
he nerve himself 71
he never abandon 51
he never abjured 202
he never acceded 105
he never accepts 801
he never accused 510
he never accuses 114
he never adapted 153
he never adduces 44
he never adhered 216
he never admired 326
he never adopted 2292
he never adorned 60
he never adverts 218
he never advised 2027
he never advises 53
he never affects 173
he never affirms 135
he never affixed 83
he never affords 78
he never aligned 79
he never alleged 102
he never alleges 44
he never allowed 30463
he never alluded 2381
he never alludes 1433
he never altered 4256
he never amassed 146
he never amended 62
he never amounts 42
he never annoyed 49
he never answers 1210
he never appealed 671
he never appeared 14582
he never applied 2561
he never applies 708
he never aroused 230
he never arouses 49
he never arranged 148
he never arrived 3157
he never arrives 981
he never ascends 136
he never aspired 1741
he never aspires 91
he never assents 48
he never asserts 367
he never assigns 136
he never assumed 3349
he never assumes 438
he never attacks 726
he never attains 1771
he never attempt 274
he never attends 632
he never availed 731
he never averted 58
he never avoided 597
he never awakens 163
he never beckons 42
he never becomes 3684
he never behaved 552
he never behaves 156
he never beholds 61
he never believe 51
he never belonged 1869
he never bestows 182
he never betrays 835
he never bitched 41
he never blessed 124
he never blinded 62
he never blindly 67
he never blinked 580
he never blotted 1483
he never bluffed 94
he never blurted 48
he never blushed 219
he never boarded 107
he never boasted 1237
he never boggled 45
he never borrows 92
he never bothered 10851
he never bragged 425
he never brooded 117
he never brooked 114
he never brought 7352
he never brushed 493
he never brushes 67
he never buckled 55
he never bullied 232
he never burrows 56
he never carried 8051
he never carries 946
he never catches 695
he never catered 77
he never chanced 94
he never charged 1427
he never charges 408
he never charmed 127
he never chatted 44
he never checked 911
he never chooses 471
he never chopped 111
he never claimed 8498
he never clapped 43
he never classed 40
he never climbed 528
he never cloaked 47
he never closely 94
he never coached 76
he never commits 1116
he never conceals 301
he never confers 48
he never conveys 49
he never coughed 108
he never counted 1208
he never courted 1139
he never covered 269
he never coveted 333
he never cowered 72
he never cracked 837
he never crawled 82
he never credits 49
he never crossed 2336
he never crosses 347
he never crowded 44
he never crushed 62
he never curried 45
he never dabbled 223
he never dallied 84
he never damaged 77
he never darkens 50
he never dawdled 57
he never debased 107
he never debated 80
he never decided 560
he never decides 170
he never decreed 59
he never decried 40
he never defeated 57
he never defends 138
he never defiled 91
he never defined 1885
he never defines 793
he never deigned 1190
he never delayed 171
he never deluded 158
he never deludes 40
he never demands 259
he never demeaned 118
he never departs 862
he never depends 65
he never depicts 110
he never derided 52
he never derived 315
he never deserts 516
he never designs 103
he never desired 2733
he never desires 337
he never desists 43
he never deviated 11277
he never deviates 900
he never devised 289
he never devoted 802
he never devotes 51
he never digress 57
he never dilated 44
he never directs 161
he never dirtied 53
he never disowns 47
he never divests 65
he never divided 164
he never divides 48
he never divined 90
he never doubted 17779
he never drafted 52
he never dragged 91
he never drained 41
he never dressed 695
he never dresses 59
he never drifted 91
he never dropped 1819
he never drowned 55
he never elected 67
he never elicits 90
he never emerged 1746
he never emerges 335
he never emitted 56
he never employs 781
he never emptied 87
he never enacted 52
he never endowed 53
he never endured 144
he never engraved 47
he never enjoyed 6356
he never entered 9636
he never equaled 257
he never equated 146
he never equates 71
he never erected 108
he never escaped 1951
he never escapes 874
he never essayed 274
he never evinced 667
he never evinces 72
he never evolved 160
he never exacted 172
he never exactly 661
he never exalted 186
he never exceeds 200
he never excited 490
he never excites 71
he never excused 253
he never excuses 53
he never exerted 606
he never existed 4835
he never expects 2449
he never exposed 603
he never exposes 140
he never express 87
he never extends 128
he never fainted 79
he never falters 472
he never fancied 308
he never fathered 113
he never fathomed 205
he never favored 930
he never fetched 107
he never figured 1001
he never figures 237
he never finally 397
he never flagged 542
he never flashed 54
he never flaunts 80
he never flirted 176
he never flogged 64
he never flunked 178
he never focused 187
he never focuses 61
he never follows 658
he never fondled 117
he never forbade 180
he never foresaw 1178
he never forgave 30420
he never forgets 14141
he never forgive 111
he never forsake 60
he never forsook 3536
he never founded 274
he never frankly 65
he never freezes 51
he never fretted 261
he never frowned 416
he never fuddled 41
he never fumbled 93
he never gambled 815
he never gambles 135
he never gathered 247
he never glanced 803
he never glances 82
he never gloated 64
he never gloried 80
he never glossed 42
he never glosses 43
he never grabbed 54
he never granted 742
he never grasped 1168
he never greeted 142
he never grieved 133
he never groaned 145
he never growled 81
he never grudged 672
he never grudges 112
he never guessed 1853
he never guesses 134
he never haggled 84
he never handled 1097
he never handles 159
he never happens 66
he never haunted 40
he never hazards 43
he never heartily 297
he never himself 2035
he never hoarded 117
he never hoisted 44
he never honored 408
he never humbled 54
he never hungered 51
he never hurried 649
he never hurries 210
he never ignored 664
he never ignores 180
he never imbibed 92
he never imparts 45
he never implied 240
he never implies 177
he never imposed 816
he never imposes 166
he never imputed 84
he never imputes 105
he never incited 67
he never informs 83
he never infringed 86
he never inhaled 155
he never injured 1216
he never injures 250
he never inserts 73
he never insists 230
he never insults 54
he never insured 140
he never intends 1838
he never invaded 140
he never invents 136
he never invests 99
he never invited 1978
he never invites 262
he never invoked 411
he never invokes 122
he never kindled 97
he never knocked 327
he never knowingly 1395
he never labored 193
he never laments 50
he never laughed 3665
he never legally 201
he never lighted 211
he never lightly 54
he never limited 450
he never listens 1615
he never located 147
he never locates 43
he never lowered 501
he never lunched 44
he never managed 7787
he never manages 981
he never marched 168
he never married 14764
he never marries 1047
he never masters 75
he never matched 400
he never matured 126
he never measured 1152
he never measures 136
he never meddled 2831
he never meddles 169
he never mentions 13595
he never merited 256
he never misleads 58
he never mistook 657
he never misused 205
he never mounted 624
he never mourned 67
he never murmurs 71
he never noticed 9835
he never notices 1189
he never objects 525
he never obliged 207
he never obliges 74
he never obtains 212
he never offends 418
he never offered 6228
he never omitted 4140
he never opposed 948
he never opposes 119
he never ordered 1275
he never outgrew 4476
he never overdid 100
he never overdoes 55
he never overtly 292
he never paddled 62
he never painted 2754
he never paraded 356
he never parades 115
he never pardons 109
he never partook 369
he never perform 92
he never perhaps 327
he never permits 1472
he never perused 151
he never phrased 51
he never piloted 91
he never pinched 96
he never pitched 330
he never plainly 75
he never planned 1327
he never planted 240
he never pledged 149
he never plotted 128
he never plucked 85
he never poached 51
he never pointed 323
he never pounded 44
he never praised 696
he never praises 256
he never preached 6205
he never preaches 536
he never prefers 50
he never pressed 1578
he never presses 174
he never printed 901
he never punched 64
he never pursued 1792
he never pursues 219
he never puzzled 60
he never quailed 350
he never queried 55
he never question 81
he never rallied 2020
he never rallies 60
he never rambled 60
he never realized 7878
he never realizes 804
he never reappears 127
he never reasoned 169
he never rebuilt 52
he never rebuked 330
he never recalls 84
he never receded 441
he never receive 111
he never recited 120
he never reckons 54
he never records 116
he never recover 92
he never reduced 309
he never reduces 119
he never reforms 52
he never refused 6572
he never refuses 1357
he never refuted 71
he never regains 226
he never regards 521
he never regrets 259
he never reigned 401
he never rejects 327
he never related 348
he never relates 315
he never relaxed 7874
he never relaxes 590
he never released 447
he never releases 89
he never relents 87
he never remains 270
he never remarks 74
he never reminds 58
he never removed 2050
he never removes 387
he never renders 192
he never reneged 86
he never renewed 253
he never reopened 60
he never repeated 3800
he never repents 269
he never repined 251
he never replied 1818
he never replies 157
he never reports 174
he never reposed 54
he never rescued 86
he never resents 118
he never resided 959
he never resides 76
he never resigns 142
he never resists 135
he never resorts 362
he never resumed 1176
he never resumes 45
he never retired 705
he never retires 60
he never retreats 143
he never returns 2811
he never revealed 10084
he never reverts 94
he never reviled 86
he never revised 715
he never revises 56
he never revived 282
he never revoked 121
he never revokes 70
he never rewrote 159
he never rightly 390
he never rivaled 58
he never rounded 118
he never saluted 68
he never salutes 42
he never scanted 84
he never scoffed 87
he never scolded 650
he never scorned 130
he never screamed 143
he never screwed 77
he never searched 203
he never searches 56
he never secured 1285
he never seduced 99
he never selects 85
he never settled 1254
he never settles 235
he never severed 367
he never sharply 60
he never shifted 338
he never shipped 68
he never shirked 1927
he never shocked 81
he never shopped 59
he never shouted 487
he never shrinks 740
he never shunned 484
he never sighted 103
he never skimped 87
he never skipped 224
he never slacked 301
he never slapped 74
he never slipped 329
he never slurred 163
he never smelled 182
he never snapped 112
he never snarled 45
he never sneered 137
he never snubbed 66
he never snuffed 212
he never sounded 510
he never spanked 99
he never spelled 454
he never spilled 147
he never spoiled 128
he never sported 49
he never spotted 150
he never spurned 126
he never squealed 86
he never stained 64
he never started 1323
he never starved 233
he never starves 43
he never steered 58
he never stepped 1213
he never stifled 44
he never stinted 976
he never stirred 4111
he never stooped 1693
he never stopped 24696
he never stormed 56
he never strains 207
he never strayed 1653
he never strikes 606
he never strives 140
he never studied 7101
he never studies 558
he never subdued 184
he never submits 183
he never succeed 77
he never suffers 1142
he never sullied 112
he never summons 60
he never suspect 125
he never swerved 5865
he never swerves 533
he never tackled 250
he never tackles 64
he never tampers 64
he never tarried 153
he never tarries 41
he never taunted 48
he never tempted 112
he never theorized 54
he never theorizes 70
he never thirsted 67
he never thrashed 62
he never threatens 130
he never thwarted 74
he never totally 867
he never touched 13153
he never touches 2685
he never trained 530
he never travels 593
he never trifled 278
he never trifles 199
he never trimmed 160
he never tripped 65
he never trotted 45
he never trusted 3085
he never tumbled 124
he never unbends 46
he never usually 203
he never usurped 152
he never uttered 16388
he never utterly 85
he never vaunted 49
he never venture 77
he never violated 1031
he never violates 346
he never visited 11741
he never vomited 60
he never vouched 47
he never wagered 54
he never wakened 182
he never wanders 376
he never watched 1335
he never watches 187
he never watered 64
he never wavered 13817
he never weakened 331
he never weighed 422
he never whipped 280
he never wielded 259
he never willingly 3568
he never withdrew 1226
he never withheld 553
he never wittingly 92
he never wonders 143
he never worried 4617
he never worries 540
he never wounded 369
he never wrangled 97
he never written 1924
he never wrought 341
he never yielded 2775
he newly arrived 41
he nobly carried 48
he nobly devotes 84
he nobly endured 49
he nobly exerted 57
he nobly offered 79
he nobly refused 884
he nobly refuses 77
he nobly replied 573
he noted against 51
he noted beauties 146
he noted between 322
he noted briefly 214
he noted certain 333
he noted details 93
he noted everything 725
he noted exactly 52
he noted gravely 41
he noted happily 202
he noted himself 241
he noted however 124
he noted increasing 96
he noted proudly 420
he noted quickly 49
he noted quietly 90
he noted several 826
he noted sharply 40
he noted shortly 68
he noted similar 78
he noted soberly 61
he noted tersely 122
he noted uneasily 117
he noted vaguely 51
he noted weakness 55
he notes between 241
he notes briefly 157
he notes certain 230
he notes details 46
he notes everything 65
he notes himself 313
he notes proudly 67
he notes regarding 43
he notes several 369
he notes similar 62
he obeys because 258
he obeys blindly 54
he obeys certain 77
he obeys himself 202
he obeys natural 65
he obeys willingly 122
he offed himself 89
he offer himself 733
he offer marriage 48
he offer violence 48
he often accepts 251
he often accused 327
he often accuses 126
he often adapted 107
he often adjured 45
he often admired 160
he often admires 45
he often adopted 1024
he often adorned 43
he often adverts 52
he often advised 500
he often advises 76
he often affects 255
he often affirms 185
he often affords 90
he often alleges 76
he often allowed 2465
he often alluded 795
he often alludes 900
he often altered 676
he often annoyed 237
he often answers 567
he often appealed 343
he often appeared 4831
he often applied 763
he often applies 327
he often aroused 151
he often arranged 280
he often arranges 81
he often arrived 569
he often arrives 338
he often assails 59
he often asserts 302
he often assigns 133
he often assists 65
he often assumed 894
he often assumes 713
he often assured 820
he often attacks 231
he often attains 362
he often attends 177
he often availed 162
he often averred 107
he often avoided 349
he often awakens 81
he often battled 53
he often becomes 3502
he often behaved 618
he often behaves 294
he often berated 67
he often bestows 80
he often betrays 263
he often blended 43
he often blessed 109
he often blesses 89
he often blotted 133
he often blushed 40
he often boasted 1433
he often borrows 232
he often bragged 292
he often brooded 75
he often brought 3218
he often brushed 45
he often carried 2700
he often carries 855
he often catches 297
he often chaffed 52
he often chanted 50
he often charged 394
he often charges 196
he often charmed 89
he often chatted 117
he often checked 311
he often cheered 62
he often chooses 924
he often claimed 1119
he often clashed 349
he often climbed 287
he often closely 41
he often commits 273
he often conceals 115
he often confers 59
he often conveys 591
he often couched 42
he often counted 155
he often coupled 40
he often couples 42
he often courted 41
he often covered 515
he often cracked 220
he often credits 131
he often crossed 475
he often crosses 50
he often crushes 44
he often debated 305
he often debates 136
he often decided 150
he often decides 231
he often decrees 77
he often decried 57
he often defeated 196
he often defends 116
he often defined 90
he often defines 76
he often deigned 46
he often delayed 258
he often demands 372
he often departs 124
he often depends 139
he often depicts 460
he often derided 90
he often derived 302
he often derives 122
he often designs 95
he often desired 372
he often desires 221
he often detects 75
he often deviated 127
he often deviates 80
he often devised 59
he often devoted 523
he often devotes 76
he often differs 98
he often directs 161
he often diverts 48
he often divided 98
he often divides 62
he often donated 59
he often doubled 88
he often doubted 384
he often drafted 51
he often dragged 76
he often dressed 392
he often dresses 71
he often drifted 112
he often dropped 896
he often effects 91
he often emerged 49
he often emerges 105
he often employs 1637
he often endured 238
he often enjoyed 875
he often enlists 43
he often entered 461
he often equated 105
he often equates 150
he often escaped 443
he often escapes 283
he often evinced 202
he often evinces 92
he often exceeds 77
he often excited 452
he often excused 66
he often exerted 106
he often exhorts 57
he often expands 64
he often expects 167
he often exposed 383
he often exposes 113
he often extends 78
he often fainted 134
he often falters 49
he often fancied 385
he often favored 353
he often featured 75
he often feigned 167
he often figured 89
he often figures 211
he often flashed 40
he often focused 166
he often focuses 139
he often follows 536
he often forbade 44
he often forbids 45
he often forgave 68
he often forgets 1633
he often founded 44
he often frankly 53
he often fretted 55
he often frowned 40
he often fumbled 44
he often gambled 59
he often gathered 201
he often glanced 297
he often grabbed 48
he often granted 187
he often grasped 50
he often greeted 123
he often grieved 142
he often groaned 136
he often growled 120
he often guessed 69
he often handled 407
he often handles 97
he often harbors 42
he often himself 193
he often honored 88
he often hurried 59
he often ignored 682
he often ignores 303
he often implied 293
he often implies 262
he often imposed 162
he often imposes 112
he often induced 40
he often indulge 80
he often injured 168
he often injures 42
he often inserts 372
he often insists 475
he often invents 120
he often invests 69
he often invited 1765
he often invites 237
he often invoked 697
he often invokes 231
he often knocked 133
he often labored 187
he often laments 318
he often laughed 885
he often likened 111
he often limited 97
he often listens 301
he often lowered 51
he often lunched 178
he often managed 929
he often manages 284
he often marched 69
he often married 51
he often marries 168
he often measures 131
he often mentions 4244
he often mistook 1136
he often misused 51
he often misuses 61
he often mounted 132
he often mourned 133
he often mumbled 71
he often mutters 51
he often noticed 390
he often notices 87
he often objects 119
he often obliged 246
he often obtains 368
he often offends 115
he often offered 441
he often omitted 352
he often opposed 940
he often opposes 95
he often ordered 302
he often overran 93
he often painted 1517
he often paraded 41
he often partook 70
he often perches 98
he often permits 151
he often perused 93
he often phrased 97
he often pitched 94
he often planned 117
he often planted 54
he often pointed 2489
he often ponders 69
he often posited 152
he often praised 615
he often praises 579
he often preached 4753
he often preaches 115
he often prefers 964
he often pressed 305
he often presses 100
he often printed 121
he often proudly 159
he often pursued 289
he often pursues 366
he often puzzled 180
he often quietly 57
he often quipped 155
he often rallied 59
he often rambled 121
he often rambles 47
he often realized 67
he often realizes 184
he often reasoned 61
he often rebuked 107
he often recalls 356
he often recited 896
he often recites 82
he often records 337
he often reduced 271
he often reduces 168
he often refused 1376
he often refuses 471
he often regaled 127
he often regards 311
he often regrets 166
he often rejects 212
he often related 1722
he often relates 188
he often relaxed 178
he often relaxes 40
he often remains 596
he often remarks 599
he often reminds 995
he often removed 124
he often removes 84
he often renders 125
he often renewed 201
he often repairs 57
he often repeated 12622
he often replied 332
he often replies 181
he often reports 279
he often rescued 56
he often resents 156
he often resided 392
he often resists 168
he often resorts 1501
he often resumed 66
he often retains 229
he often retired 885
he often retires 94
he often retreats 74
he often returns 2010
he often revealed 685
he often reverts 236
he often reviews 47
he often revised 106
he often rewrote 250
he often sallied 69
he often scoffed 85
he often scolded 173
he often scorned 53
he often screamed 65
he often searched 126
he often searches 54
he often secured 175
he often secures 83
he often selects 165
he often settled 116
he often settles 70
he often shifted 159
he often shocked 210
he often shouted 196
he often shrinks 69
he often skipped 294
he often slipped 518
he often smelled 98
he often snapped 58
he often sneered 46
he often sounded 525
he often spelled 94
he often spoiled 191
he often sported 93
he often started 640
he often stepped 151
he often stirred 351
he often stopped 2150
he often stormed 66
he often strains 48
he often strayed 125
he often strikes 343
he often strives 120
he often stroked 76
he often strongly 62
he often studied 839
he often studies 56
he often submits 61
he often suffers 935
he often taunted 44
he often tempted 40
he often threatens 188
he often thrilled 62
he often touched 327
he often touches 235
he often tramped 102
he often travels 671
he often tripped 54
he often trusted 103
he often tumbled 46
he often twisted 54
he often uttered 959
he often violated 156
he often violates 120
he often visited 8992
he often vomited 92
he often wanders 212
he often watched 1083
he often watches 152
he often wavered 70
he often weakened 54
he often whipped 47
he often wielded 47
he often willingly 43
he often withdrew 266
he often withheld 76
he often wonders 639
he often worried 328
he often worries 82
he often wrapped 61
he often yielded 298
he oiled himself 44
he omits certain 166
he omits details 85
he omits everything 104
he omits mentioning 107
he omits opinions 41
he omits several 189
he opens chapter 74
he opens himself 2673
he opted against 209
he ought according 83
he ought because 278
he ought besides 127
he ought chiefly 246
he ought equally 137
he ought finally 74
he ought forthwith 155
he ought frankly 73
he ought himself 1138
he ought however 73
he ought legally 57
he ought morally 96
he ought perhaps 830
he ought plainly 66
he ought rightly 112
he ought somehow 139
he ought towards 47
he ought willingly 46
he outed himself 48
he owned adjoining 234
he owned because 349
he owned belonged 80
he owned besides 63
he owned between 193
he owned castles 48
he owned certain 125
he owned estates 213
he owned everything 1147
he owned exactly 69
he owned fifteen 406
he owned frankly 69
he owned himself 2469
he owned immense 52
he owned including 53
he owned jointly 518
he owned outside 479
he owned perhaps 53
he owned seventy 314
he owned several 3182
he owned sixteen 76
he owned thirteen 119
he paced between 167
he paced briskly 43
he paced forward 258
he paced himself 459
he paced outside 212
he paced quickly 141
he paced rapidly 255
he paced several 48
he paced steadily 59
he paced swiftly 65
he paced towards 90
he paced uneasily 60
he paces himself 140
he paint himself 121
he paled visibly 94
he pared religion 80
he parks himself 71
he parts company 2856
he party against 45
he party charged 77
he paved streets 55
he peels potatoes 45
he peers between 47
he peers closely 48
he period between 164
he period covered 46
he picks flowers 84
he picks himself 1111
he piece together 112
he piled everything 93
he piled several 62
he piled together 146
he piped advancing 380
he piped shrilly 58
he place himself 1831
he placing himself 98
he plain language 181
he plans everything 169
he plant himself 78
he plays according 151
he plays against 616
he plays because 274
he plays between 61
he plays certain 65
he plays chiefly 85
he plays cricket 283
he plays defense 44
he plays dominoes 156
he plays everything 439
he plays exactly 118
he plays forward 89
he plays happily 90
he plays himself 515
he plays malcolm 60
he plays marbles 88
he plays outside 316
he plays pinball 242
he plays quietly 79
he plays records 52
he plays several 312
he plays trumpet 135
he pleads against 330
he pleads himself 45
he pleads illness 56
he pleads poverty 117
he pleads strongly 88
he please contact 104
he please explain 220
he please forgive 92
he please himself 249
he plied between 53
he plied himself 88
he plies himself 63
he plops himself 61
he plots against 423
he plume himself 108
he plunge himself 78
he poked himself 87
he posed against 52
he posed between 47
he posed himself 620
he posed several 134
he posed willingly 47
he poses against 59
he poses between 55
he poses himself 317
he poses several 47
he posts himself 205
he pours himself 1636
he pours libation 140
he pours several 61
he prays according 51
he prays against 268
he prays because 99
he prays himself 61
he preach against 252
he preach himself 70
he press charges 66
he press forward 243
he pride himself 433
he pried himself 244
he privy council 146
he proof against 184
he props himself 368
he prove against 52
he prove capable 77
he prove faithful 166
he prove himself 2482
he prove recreant 86
he prove restive 47
he prove unequal 65
he prove unworthy 171
he puffs himself 272
he puffs volumes 68
he pulls against 125
he pulls everything 45
he pulls forward 217
he pulls himself 5176
he pulls steadily 65
he pulls strongly 51
he pulls together 434
he pulls towards 50
he pulls trigger 54
he pumps himself 64
he purge himself 265
he pushing himself 53
he putting himself 227
he quite admired 53
he quite altered 53
he quite believe 88
he quite belonged 86
he quite bluntly 58
he quite capable 42
he quite carried 53
he quite certain 260
he quite charmed 89
he quite cheered 45
he quite content 126
he quite correct 48
he quite dazzled 72
he quite decided 41
he quite dropped 51
he quite elderly 41
he quite enjoyed 1374
he quite entered 84
he quite excited 93
he quite expects 48
he quite fancied 116
he quite forgave 431
he quite forgets 1738
he quite forsook 67
he quite frankly 812
he quite grasped 107
he quite happily 205
he quite himself 42
he quite ignored 266
he quite ignores 154
he quite laughed 65
he quite measured 53
he quite mistook 150
he quite naively 70
he quite omitted 168
he quite outside 88
he quite plainly 261
he quite quickly 127
he quite realized 1048
he quite realizes 182
he quite refused 123
he quite refuses 52
he quite rightly 5664
he quite sincere 89
he quite spoiled 155
he quite started 66
he quite succeed 43
he quite unaware 43
he quite venture 62
he quite willingly 208
he quits ambition 68
he quits because 136
he quits himself 53
he raced against 409
he raced between 101
he raced forward 1232
he raced outside 434
he raced swiftly 69
he raced towards 682
he races against 118
he races towards 58
he raged against 2410
he raged because 42
he rages against 1267
he rages because 46
he rails against 3502
he raise himself 535
he raked together 230
he rakes together 197
he ranged against 47
he ranged between 46
he ranged himself 2152
he ranges between 51
he ranges himself 797
he ranks courage 107
he ranks highest 228
he ranks himself 498
he ranks supreme 52
he ranks together 148
he rants against 214
he rated highest 125
he rated himself 918
he rates highest 55
he rates himself 515
he rather accepts 40
he rather admired 867
he rather admires 188
he rather adopted 44
he rather advised 155
he rather affects 87
he rather affirms 112
he rather alarmed 72
he rather annoyed 44
he rather appeared 173
he rather applied 64
he rather asserts 41
he rather assumed 116
he rather assumes 105
he rather attacks 110
he rather avoided 768
he rather becomes 41
he rather belonged 53
he rather betrays 99
he rather blankly 43
he rather bluntly 94
he rather boasted 78
he rather carried 42
he rather checked 74
he rather chooses 327
he rather claimed 55
he rather closely 73
he rather conceals 40
he rather courted 259
he rather crudely 61
he rather desired 694
he rather desires 69
he rather doubted 959
he rather dragged 74
he rather dropped 49
he rather enjoyed 5391
he rather escaped 53
he rather exceeds 123
he rather excused 92
he rather exerted 41
he rather expects 151
he rather fancied 2651
he rather fancies 465
he rather favored 577
he rather follows 58
he rather gloried 314
he rather grandly 141
he rather guessed 200
he rather happily 40
he rather hastily 252
he rather ignored 97
he rather implied 168
he rather implies 162
he rather infused 63
he rather injured 72
he rather injures 54
he rather insists 69
he rather invited 91
he rather invites 57
he rather laughed 100
he rather loosely 56
he rather naively 357
he rather opposed 66
he rather overdid 742
he rather overdoes 87
he rather prefers 416
he rather proudly 156
he rather puzzled 61
he rather quickly 382
he rather regards 96
he rather regrets 81
he rather reminds 132
he rather resents 112
he rather roughly 57
he rather scorned 76
he rather sharply 152
he rather shocked 240
he rather shouted 82
he rather shrinks 45
he rather shunned 307
he rather skirted 140
he rather slights 86
he rather snorted 63
he rather spoiled 329
he rather sternly 57
he rather stiffly 51
he rather strives 88
he rather strongly 52
he rather studied 66
he rather submits 43
he rather sulkily 51
he rather testily 89
he rather timidly 193
he rather trifles 937
he rather trusted 63
he rather vaguely 241
he rather weakened 60
he rather wonders 166
he raved against 455
he raves against 146
he reacts according 106
he reacts against 1316
he reacts quickly 135
he reacts sharply 121
he reacts strongly 329
he reacts towards 93
he really abandon 70
he really accepts 287
he really achieve 109
he really admired 1431
he really admires 489
he really adopted 138
he really allowed 168
he really altered 46
he really amounts 66
he really annoyed 64
he really answers 67
he really appealed 47
he really appeared 886
he really applied 290
he really applies 53
he really approve 65
he really arrived 166
he really arrives 54
he really aspired 130
he really aspires 66
he really asserts 155
he really assigns 47
he really assumed 180
he really assumes 77
he really attacks 45
he really attains 183
he really attempt 231
he really attends 49
he really avoided 86
he really becomes 899
he really beginning 42
he really behaved 227
he really behaves 78
he really believe 8906
he really belonged 3460
he really betrays 42
he really borrows 69
he really bothered 43
he really brought 587
he really buckled 45
he really capable 241
he really carried 421
he really carries 140
he really catches 42
he really chooses 152
he really claimed 121
he really clouded 75
he really commits 82
he really content 97
he really control 79
he really counted 128
he really covered 71
he really coveted 553
he really cracked 56
he really crossed 113
he really decided 315
he really decides 101
he really defends 106
he really demands 92
he really depends 93
he really derived 102
he really derives 54
he really deserve 414
he really designs 179
he really desired 4053
he really desires 2375
he really destroy 59
he really detests 68
he really devoted 103
he really differs 93
he really dislike 84
he really divides 50
he really doubted 462
he really dressed 41
he really dropped 68
he really emerged 55
he really employs 45
he really endured 63
he really enjoyed 7752
he really entered 300
he really escaped 141
he really esteems 142
he really evinced 49
he really exerted 107
he really existed 2097
he really expecting 96
he really expects 677
he really explain 67
he really express 144
he really fancied 542
he really fancies 155
he really favored 591
he really figured 49
he really flipped 93
he really focused 97
he really following 82
he really follows 149
he really foresaw 167
he really forgets 98
he really founded 214
he really governs 75
he really grasped 217
he really grieved 52
he really grieves 83
he really handled 75
he really happens 45
he really himself 101
he really hungered 43
he really hurried 58
he really imagine 679
he really implied 41
he really implies 49
he really injured 50
he really insists 94
he really intends 5455
he really invited 78
he really knocked 88
he really labored 64
he really laughed 301
he really listening 92
he really listens 377
he really managed 303
he really manages 82
he really married 343
he really matters 77
he really measured 62
he really measures 93
