ha ammonium sulphate 107
he politely inquires 62
he politely insisted 158
he politely listened 92
he politely observed 53
he politely received 55
he politely referred 43
he politely rejected 104
he politely relieves 88
he politely remarked 113
he politely reminded 81
he politely requests 60
he politely returned 232
he politely seconded 43
he politely suggests 42
he pondered anxiously 93
he pondered gloomily 51
he pondered seriously 77
he pondered silently 51
he portrays socrates 110
he possibly believed 68
he possibly conceive 70
he possibly consider 92
he possibly continue 72
he possibly convince 72
he possibly describe 76
he possibly discover 49
he possibly expected 93
he possibly imagined 45
he possibly included 40
he possibly intended 134
he possibly maintain 47
he possibly persuade 57
he possibly preserve 58
he possibly received 62
he possibly regarded 133
he possibly remember 176
he practice medicine 65
he prepared articles 77
he prepared breakfast 287
he prepared detailed 310
he prepared extracts 41
he prepared lectures 101
he prepared materials 88
he prepared numerous 167
he prepared seriously 44
he prepared sketches 61
he prepared solutions 43
he prepared speeches 52
he prepared students 82
he prepares breakfast 76
he presents compelling 57
he presents concerning 77
he presents concrete 44
he presents convincing 61
he presents detailed 139
he presents evidence 983
he presents examples 146
he presents indicate 44
he presents libations 41
he presents numerous 124
he presents pictures 50
he presents powerful 51
he presents problems 100
he presents socrates 67
he presents specific 55
he presents suggests 74
he pretends contains 57
he pretends otherwise 183
he probably absorbed 129
he probably accepted 457
he probably achieved 169
he probably acquired 1335
he probably actually 104
he probably advanced 86
he probably affected 59
he probably answered 69
he probably approved 199
he probably ascended 44
he probably ascribed 61
he probably assigned 74
he probably assisted 583
he probably attached 144
he probably attacked 42
he probably attained 61
he probably attended 704
he probably believed 3369
he probably believes 794
he probably bestowed 66
he probably borrowed 811
he probably captured 48
he probably combined 82
he probably compared 42
he probably compiled 89
he probably composed 760
he probably concealed 84
he probably confined 78
he probably confused 523
he probably confuses 53
he probably consoled 77
he probably consults 41
he probably consumed 58
he probably conveyed 42
he probably deceived 185
he probably declared 67
he probably declined 69
he probably demanded 42
he probably departed 63
he probably depended 158
he probably deserved 2462
he probably deserves 611
he probably designed 959
he probably despised 303
he probably detected 54
he probably detested 48
he probably dictated 76
he probably differed 121
he probably directed 123
he probably disliked 359
he probably dislikes 83
he probably displays 62
he probably disposed 84
he probably effected 74
he probably employed 395
he probably endorsed 61
he probably enhanced 45
he probably exceeded 102
he probably excelled 143
he probably executed 185
he probably expected 3403
he probably extended 80
he probably finished 295
he probably followed 952
he probably harbored 63
he probably hastened 75
he probably imagined 1235
he probably imagines 201
he probably imitated 114
he probably imported 69
he probably improved 117
he probably included 442
he probably includes 185
he probably increased 82
he probably indulged 152
he probably indulges 48
he probably inferred 45
he probably informed 94
he probably inherits 48
he probably initiated 56
he probably inserted 43
he probably insisted 57
he probably inspired 127
he probably intended 8589
he probably invented 319
he probably invested 62
he probably listened 198
he probably mentioned 343
he probably modified 43
he probably murdered 77
he probably objected 59
he probably observed 429
he probably obtained 1105
he probably occupied 425
he probably operated 41
he probably otherwise 78
he probably outlived 54
he probably perished 215
he probably pictured 51
he probably prepared 355
he probably presided 54
he probably presumed 41
he probably procured 73
he probably produced 304
he probably produces 54
he probably profited 68
he probably promised 93
he probably proposed 61
he probably provided 153
he probably provoked 41
he probably purposed 58
he probably recalled 136
he probably received 6047
he probably receives 225
he probably reckoned 330
he probably recorded 70
he probably referred 654
he probably reflects 97
he probably regarded 2854
he probably rejected 64
he probably rejoiced 77
he probably relished 187
he probably remained 1174
he probably reminded 44
he probably rendered 97
he probably repaired 53
he probably repented 94
he probably replaced 41
he probably reported 84
he probably required 91
he probably requires 92
he probably resented 294
he probably reserved 65
he probably resigned 105
he probably resisted 42
he probably resolved 65
he probably resorted 72
he probably respects 42
he probably retained 379
he probably retreated 40
he probably returned 945
he probably scarcely 54
he probably secretly 52
he probably selected 208
he probably sketched 59
he probably squeezed 46
he probably strained 44
he probably stumbled 42
he probably succeeds 55
he probably suffered 895
he probably supplied 123
he probably supposed 658
he probably supposes 139
he probably surmised 90
he probably survived 167
he probably suspects 196
he probably threatened 49
he probably traveled 254
he probably trembled 88
he probably utilized 49
he probably wandered 71
he probably welcomed 323
he probably wondered 501
he proceeds directly 497
he proceeds somewhat 63
he proceeds southward 46
he proceeds straight 196
he proceeds therefore 47
he proceeds westward 41
he procured admission 192
he procured bladders 46
he procured hundreds 46
he procured supplies 155
he procures attention 115
he produced abstract 91
he produced annually 66
he produced articles 169
he produced beautiful 189
he produced brilliant 110
he produced canvases 45
he produced cartoons 49
he produced children 68
he produced comedies 43
he produced complete 49
he produced convincing 86
he produced critical 40
he produced depended 79
he produced detailed 278
he produced dramatic 55
he produced eighteen 133
he produced enormous 47
he produced evidence 842
he produced examples 60
he produced fourteen 104
he produced hundreds 399
he produced included 82
he produced laughter 44
he produced literary 53
he produced miracles 55
he produced nineteen 60
he produced numerous 1281
he produced original 103
he produced pictures 307
he produced powerful 53
he produced probably 54
he produced publicly 50
he produced realistic 40
he produced religious 85
he produced sketches 123
he produced therefrom 142
he produced thousands 176
he produced valuable 65
he produced variations 71
he produced woodcuts 53
he produces beautiful 42
he produces brilliant 57
he produces charters 72
he produces children 60
he produces directly 108
he produces evidence 587
he produces examples 46
he produces numerous 59
he produces original 40
he produces pictures 46
he profited directly 42
he promised absolute 50
he promised american 150
he promised cheerful 84
he promised complete 121
he promised concerning 98
he promised delivery 46
he promised earnestly 89
he promised economic 42
he promised elections 64
he promised elizabeth 45
he promised everyone 119
he promised fidelity 326
he promised financial 73
he promised hereafter 77
he promised hoarsely 93
he promised immediate 193
he promised immunity 66
he promised implicit 66
he promised increased 54
he promised likewise 76
he promised margaret 43
he promised military 69
he promised paradise 43
he promised publicly 99
he promised religious 104
he promised remission 56
he promised salvation 104
he promised security 90
he promised silently 167
he promised solemnly 513
he promised speedily 80
he promised vigorous 51
he promised whatever 154
he promises salvation 85
he promises whatever 71
he promoted american 87
he promoted commerce 126
he promoted economic 134
he promoted education 284
he promoted included 41
he promoted industry 51
he promoted interest 40
he promoted numerous 41
he promoted policies 65
he promoted religious 117
he promptly abandons 55
he promptly accepted 3870
he promptly accorded 45
he promptly acquired 89
he promptly admitted 115
he promptly advanced 177
he promptly answered 1520
he promptly approved 91
he promptly arrested 221
he promptly assailed 137
he promptly assented 99
he promptly asserted 135
he promptly assigned 103
he promptly attached 49
he promptly attacked 264
he promptly attended 78
he promptly banished 65
he promptly borrowed 56
he promptly canceled 85
he promptly captured 54
he promptly complied 260
he promptly composed 42
he promptly conveyed 56
he promptly declared 1338
he promptly declined 1070
he promptly delivers 214
he promptly demanded 265
he promptly departed 220
he promptly deployed 62
he promptly deserted 180
he promptly devoured 44
he promptly directed 142
he promptly disowned 43
he promptly disposed 87
he promptly divorced 69
he promptly effected 147
he promptly embarked 132
he promptly embraced 74
he promptly employed 53
he promptly endorsed 45
he promptly enlisted 806
he promptly enrolled 325
he promptly espoused 47
he promptly exchanged 93
he promptly executed 190
he promptly expelled 78
he promptly extended 90
he promptly followed 323
he promptly improved 40
he promptly increased 49
he promptly informed 1288
he promptly initiated 107
he promptly inquired 87
he promptly invented 63
he promptly invested 125
he promptly launched 170
he promptly notified 213
he promptly notifies 100
he promptly objected 61
he promptly observed 43
he promptly obtained 99
he promptly occupied 41
he promptly pardoned 47
he promptly pocketed 53
he promptly prepared 285
he promptly proceeds 120
he promptly procured 46
he promptly produced 286
he promptly promised 127
he promptly promoted 56
he promptly proposed 189
he promptly provided 87
he promptly recalled 106
he promptly received 441
he promptly recorded 40
he promptly recovers 57
he promptly referred 55
he promptly rejected 383
he promptly rejoined 104
he promptly relieved 194
he promptly remarked 100
he promptly reminded 41
he promptly repaired 91
he promptly replaced 112
he promptly reported 477
he promptly repulsed 41
he promptly resented 143
he promptly resigned 2262
he promptly resolved 115
he promptly responds 42
he promptly restored 128
he promptly retorted 186
he promptly retreated 109
he promptly returned 1413
he promptly reversed 102
he promptly reverted 43
he promptly selected 87
he promptly stripped 90
he promptly summoned 186
he promptly supplied 140
he promptly switched 98
he promptly tendered 221
he promptly vanished 96
he properly asserted 41
he properly declined 99
he properly deserves 74
he properly executed 47
he properly insisted 42
he properly observed 194
he properly observes 110
he properly performs 60
he properly prepared 126
he properly receives 54
he properly referred 57
he properly regarded 353
he properly reported 55
he proposed abandoning 76
he proposed abolishing 127
he proposed addressing 54
he proposed amounted 44
he proposed appointing 120
he proposed articles 73
he proposed commencing 57
he proposed concerning 43
he proposed concrete 46
he proposed conducting 52
he proposed continuing 101
he proposed converting 79
he proposed delivering 62
he proposed developing 76
he proposed differed 42
he proposed directly 52
he proposed economic 43
he proposed education 51
he proposed formally 86
he proposed formation 63
he proposed immediate 170
he proposed included 173
he proposed increased 66
he proposed involved 98
he proposed military 40
he proposed numerous 59
he proposed organizing 70
he proposed postponing 65
he proposed presenting 44
he proposed proceeding 68
he proposed programs 42
he proposed publicly 44
he proposed publishing 190
he proposed purchasing 43
he proposed questions 75
he proposed remedies 67
he proposed required 54
he proposed separate 71
he proposed separating 49
he proposed severity 43
he proposed solutions 122
he proposed specific 110
he proposed submitting 108
he proposed therefore 332
he proposed washington 116
he proposed withdrawing 64
he proposes attended 49
he proposes consists 56
he proposes involves 60
he proposes publishing 111
he proposes questions 51
he proposes remedies 41
he proposes solutions 66
he proposes specific 72
he proposes therefore 61
he protests solemnly 58
he protests violently 56
he provided abundant 40
he provided accurate 44
he provided adequate 106
he provided concerning 63
he provided concrete 49
he provided constant 60
he provided convincing 64
he provided critical 84
he provided detailed 912
he provided direction 47
he provided economic 56
he provided essential 61
he provided evidence 601
he provided examples 258
he provided feedback 40
he provided financial 350
he provided generous 62
he provided guidance 174
he provided hundreds 40
he provided included 40
he provided insights 87
he provided materials 83
he provided military 99
he provided numerous 170
he provided personal 48
he provided religious 65
he provided security 151
he provided separate 42
he provided services 168
he provided sketches 48
he provided soldiers 42
he provided solutions 40
he provided specific 97
he provided students 97
he provided suitable 147
he provided supplies 57
he provided valuable 413
he provided whatever 48
he provides abundant 73
he provides adequate 98
he provides compelling 43
he provides concerning 71
he provides concrete 71
he provides consulting 268
he provides convincing 103
he provides detailed 332
he provides direction 45
he provides essential 43
he provides evidence 832
he provides examples 603
he provides feedback 51
he provides financial 55
he provides glimpses 59
he provides guidance 124
he provides insights 184
he provides materials 45
he provides numerous 205
he provides personal 52
he provides powerful 47
he provides security 108
he provides separate 47
he provides services 174
he provides specific 175
he provides students 53
he provides suggests 51
he provides suitable 60
he provides valuable 257
he provoked laughter 47
he provokes laughter 51
he publicly accepted 450
he publicly admitted 824
he publicly advanced 45
he publicly affected 106
he publicly affirmed 176
he publicly approved 144
he publicly assailed 81
he publicly asserted 414
he publicly assigned 44
he publicly attacked 729
he publicly attended 109
he publicly bestowed 57
he publicly censured 66
he publicly compared 56
he publicly conceded 97
he publicly condemns 54
he publicly declared 4762
he publicly declares 265
he publicly declined 98
he publicly defended 898
he publicly demanded 250
he publicly denounce 50
he publicly deplored 201
he publicly despised 40
he publicly directed 50
he publicly disowned 130
he publicly displays 135
he publicly disputed 228
he publicly embraced 506
he publicly endorsed 641
he publicly endorses 54
he publicly espoused 251
he publicly executed 58
he publicly exhorted 114
he publicly extolled 117
he publicly implored 49
he publicly informed 123
he publicly insisted 116
he publicly insulted 362
he publicly lamented 77
he publicly launched 40
he publicly lectured 83
he publicly mentioned 123
he publicly notified 42
he publicly objected 79
he publicly observed 48
he publicly performs 43
he publicly proclaim 40
he publicly promised 214
he publicly promoted 48
he publicly proposed 269
he publicly recanted 322
he publicly received 194
he publicly referred 265
he publicly rejected 294
he publicly remarked 54
he publicly reminded 48
he publicly renounce 46
he publicly repented 148
he publicly replaces 45
he publicly reported 69
he publicly reproved 90
he publicly resigned 202
he publicly returned 209
he publicly reversed 57
he publicly stressed 51
he publicly supports 43
he publicly threatened 322
he publicly welcomed 128
he punished rebellion 42
he punished severely 535
he punished traitors 50
he punishes everyone 565
he punishes severely 44
he purchase freehold 45
he purchase property 51
he purposed delivering 56
he purposed proceeding 83
he purposed publishing 64
he quaintly entitled 52
he quaintly observed 183
he quaintly observes 284
he quaintly remarked 130
he quarrels violently 51
he randomly assigned 134
he randomly selected 306
he ransomed captives 43
he rationale underlying 53
he reappeared suddenly 48
he reassured everyone 86
he rebelled inwardly 45
he rebuffed attempts 40
he recalled attention 58
he recalled bitterly 230
he recalled cunningham 57
he recalled innocent 63
he recalled memories 172
he recalled parsifal 45
he recalled recently 253
he recalled ruefully 135
he recalled somewhat 41
he recalled suddenly 167
he received absolute 61
he received abundant 363
he received academic 97
he received accounts 997
he received accurate 85
he received adequate 386
he received adulation 43
he received advanced 420
he received advances 95
he received affection 42
he received american 234
he received amounted 170
he received annually 450
he received anywhere 42
he received applause 217
he received approval 666
he received attention 390
he received authentic 217
he received authority 1043
he received bachelor 402
he received beautiful 40
he received benefits 218
he received bismarck 59
he received business 53
he received campaign 47
he received cardinal 65
he received christian 460
he received citations 73
he received clearance 130
he received columbus 98
he received commands 248
he received comments 50
he received communion 1483
he received complete 207
he received concerning 575
he received constant 716
he received continuing 41
he received contrary 112
he received convincing 142
he received cordially 69
he received corporal 63
he received counseling 142
he received couriers 56
he received courteous 94
he received critical 216
he received decisive 51
he received definite 675
he received delivery 59
he received depended 86
he received deposits 50
he received deputies 82
he received deserved 43
he received detailed 741
he received diplomas 84
he received direction 125
he received directly 618
he received distinct 41
he received disturbing 186
he received donations 152
he received dramatic 58
he received education 260
he received effusive 40
he received eighteen 303
he received electric 65
he received elizabeth 103
he received enormous 130
he received erroneous 40
he received everyone 134
he received evidence 247
he received exceeded 60
he received explicit 185
he received extended 166
he received external 44
he received feedback 332
he received financial 955
he received firsthand 123
he received flattering 460
he received formerly 55
he received fourteen 657
he received franklin 41
he received frequent 1029
he received friendly 296
he received generous 465
he received governor 129
he received graduate 68
he received grateful 88
he received gratifying 44
he received grievous 75
he received guidance 251
he received hamilton 207
he received handsome 220
he received harrison 40
he received hastened 40
he received honorary 1372
he received hospital 44
he received hostages 207
he received hundreds 664
he received immediate 644
he received immunity 73
he received included 217
he received increased 158
he received indirect 51
he received informal 82
he received informed 149
he received initially 54
he received initiation 616
he received injuries 568
he received inspired 41
he received interest 741
he received internal 49
he received japanese 95
he received johnston 98
he received judgment 208
he received kindness 249
he received likewise 154
he received literary 50
he received marshall 46
he received messages 1024
he received military 549
he received missives 91
he received monetary 94
he received morphine 42
he received multiple 177
he received negative 139
he received nineteen 84
he received numerous 3646
he received occurred 112
he received ordinary 90
he received packages 57
he received patients 169
he received payments 654
he received pecuniary 142
he received personal 497
he received petitions 376
he received physical 160
he received plaudits 73
he received positive 1108
he received powerful 157
he received presents 1965
he received priestly 154
he received probably 157
he received probation 228
he received produced 75
he received promises 461
he received promotion 984
he received property 128
he received protests 56
he received provided 85
he received publicly 71
he received questions 42
he received rabbinic 43
he received received 50
he received recently 91
he received rejection 115
he received relative 46
he received religious 455
he received remained 62
he received remission 83
he received requests 373
he received respecting 141
he received resulted 87
he received rigorous 54
he received salaries 100
he received salvation 67
he received scarcely 158
he received security 46
he received sentence 1525
he received separate 75
he received services 56
he received sixpence 82
he received slightly 87
he received somewhat 206
he received specific 366
he received splendid 77
he received stitches 45
he received straight 130
he received strangers 311
he received students 62
he received suddenly 42
he received suitable 145
he received supplies 475
he received surgical 62
he received surprising 47
he received terrible 92
he received thereafter 65
he received therefrom 317
he received thousands 504
he received treatment 2415
he received tributes 136
he received twopence 40
he received valuable 1071
he received vigorous 43
he received visitors 1872
he received washington 339
he received whatever 191
he received whenever 122
he received wherever 150
he receives actually 49
he receives adequate 392
he receives affection 49
he receives annually 291
he receives applause 58
he receives approval 187
he receives attention 188
he receives authority 145
he receives benefits 473
he receives commands 223
he receives communion 397
he receives concerning 126
he receives constant 156
he receives contains 90
he receives definite 68
he receives delivery 108
he receives detailed 59
he receives directly 196
he receives education 90
he receives evidence 59
he receives feedback 423
he receives financial 133
he receives frequent 222
he receives guidance 172
he receives hundreds 111
he receives immediate 233
he receives injuries 57
he receives interest 1337
he receives judgment 85
he receives messages 291
he receives military 40
he receives negative 71
he receives numerous 137
he receives patients 57
he receives payments 287
he receives personal 81
he receives petitions 155
he receives physical 59
he receives positive 213
he receives presents 567
he receives promotion 55
he receives property 147
he receives religious 49
he receives remission 85
he receives requests 138
he receives salvation 58
he receives security 55
he receives sentence 116
he receives services 48
he receives specific 117
he receives strangers 50
he receives thereafter 51
he receives therefrom 56
he receives thousands 55
he receives treatment 319
he receives valuable 61
he receives visitors 505
he receives whatever 158
he recently accepted 77
he recently acquired 188
he recently admitted 77
he recently attended 205
he recently confided 44
he recently declared 209
he recently designed 49
he recently directed 62
he recently finished 121
he recently informed 114
he recently launched 43
he recently observed 171
he recently obtained 104
he recently produced 58
he recently proposed 64
he recently recalled 139
he recently received 847
he recently recorded 40
he recently remarked 210
he recently reported 107
he recently resigned 357
he recently returned 366
he recently reviewed 60
he recently suffered 100
he recently switched 48
he recently traveled 52
he reclined languidly 134
he recoiled slightly 118
he recoiled violently 52
he recorded concerning 47
he recorded detailed 61
he recorded fourteen 40
he recorded hundreds 89
he recorded included 53
he recorded numerous 186
he recorded whatever 45
he recounts numerous 80
he recovers judgment 162
he recovers somewhat 46
he recovers workaday 44
he reddened furiously 46
he reddened slightly 121
he redeemed captives 62
he referred bitterly 94
he referred casually 129
he referred directly 463
he referred included 74
he referred patients 67
he referred publicly 140
he referred somewhat 134
he referred specially 42
he reflects bitterly 194
he reflects ruefully 74
he reflects seriously 98
he refrains entirely 45
he regained complete 162
he regained conscious 42
he regained somewhat 46
he regarded africans 40
he regarded american 376
he regarded attempts 45
he regarded bismarck 59
he regarded buddhism 44
he regarded business 77
he regarded children 56
he regarded christian 154
he regarded columbus 70
he regarded domestic 43
he regarded economic 97
he regarded education 295
he regarded elizabeth 61
he regarded essential 52
he regarded everyone 160
he regarded evolution 40
he regarded extension 41
he regarded external 47
he regarded florence 40
he regarded governor 42
he regarded hamilton 73
he regarded humanity 117
he regarded induction 46
he regarded literary 51
he regarded marshall 56
he regarded military 77
he regarded morality 79
he regarded personal 143
he regarded physical 96
he regarded politics 376
he regarded property 86
he regarded religious 203
he regarded rhetoric 92
he regarded secession 63
he regarded sensation 42
he regarded seriously 43
he regarded socialism 119
he regarded somebody 140
he regarded somewhat 80
he regarded thackeray 44
he regarded washington 166
he regarded whatever 58
he rejected absolute 74
he rejected abstract 57
he rejected academic 42
he rejected american 203
he rejected attempts 148
he rejected buddhism 50
he rejected cartesian 50
he rejected christian 121
he rejected entirely 335
he rejected miracles 41
he rejected numerous 52
he rejected outright 1401
he rejected religious 107
he rejected socialism 147
he rejected tradition 62
he rejected washington 58
he rejected whatever 242
he rejoiced inwardly 112
he rejoiced mightily 79
he rejoiced secretly 92
he rejoiced whenever 41
he rejoices evermore 102
he rejoined absently 45
he rejoined bitterly 113
he rejoined earnestly 56
he rejoined gloomily 98
he rejoined placidly 100
he rejoined promptly 110
he rejoined washington 86
he relented slightly 147
he relented somewhat 327
he relieved macarthur 77
he remained absolute 81
he remained absorbed 904
he remained actively 667
he remained actually 40
he remained addicted 104
he remained affected 57
he remained agitated 81
he remained agnostic 113
he remained alongside 102
he remained ambitious 52
he remained anchored 131
he remained anxiously 44
he remained anywhere 47
he remained apathetic 82
he remained ardently 60
he remained attached 2232
he remained balanced 52
he remained beholden 41
he remained besieged 57
he remained bitterly 131
he remained breathless 42
he remained burdened 48
he remained careless 59
he remained celibate 550
he remained chairman 797
he remained cheerful 798
he remained closeted 536
he remained comatose 330
he remained complete 43
he remained composed 358
he remained concealed 1921
he remained confined 848
he remained confused 297
he remained conscious 1623
he remained constant 1299
he remained courteous 178
he remained crippled 57
he remained critical 742
he remained crouched 206
he remained curiously 350
he remained dangerous 63
he remained defiantly 65
he remained delicate 94
he remained delirious 98
he remained democrat 41
he remained deprived 131
he remained detached 452
he remained devoutly 83
he remained dictator 43
he remained diligent 40
he remained directly 83
he remained director 348
he remained disabled 68
he remained discreet 237
he remained doggedly 249
he remained dominant 44
he remained doubtful 397
he remained eighteen 707
he remained eligible 72
he remained emphatic 42
he remained employed 372
he remained encamped 522
he remained engrossed 161
he remained enmeshed 58
he remained enrolled 43
he remained enslaved 66
he remained entangled 107
he remained entirely 1346
he remained entitled 40
he remained estranged 92
he remained excluded 127
he remained fiercely 237
he remained flexible 107
he remained formally 148
he remained fourteen 718
he remained friendly 1046
he remained generous 88
he remained gloomily 99
he remained governor 641
he remained grateful 489
he remained grounded 64
he remained handsome 48
he remained helpless 141
he remained hesitant 332
he remained honorary 40
he remained ignorant 1383
he remained immature 88
he remained immersed 331
he remained immobile 562
he remained impartial 72
he remained impotent 212
he remained inactive 5899
he remained indebted 233
he remained informed 45
he remained innocent 261
he remained insecure 53
he remained interned 50
he remained intimate 171
he remained involved 805
he remained inwardly 124
he remained isolated 1488
he remained listless 78
he remained lukewarm 52
he remained marginal 40
he remained meditating 54
he remained mentally 376
he remained minister 477
he remained moderate 71
he remained nameless 59
he remained nineteen 133
he remained obdurate 3007
he remained obedient 729
he remained oblivious 699
he remained obsessed 375
he remained occupied 181
he remained otherwise 128
he remained partially 102
he remained perforce 119
he remained placidly 55
he remained politely 91
he remained positive 150
he remained powerful 131
he remained prepared 79
he remained prisoner 637
he remained probably 101
he remained prolific 51
he remained publicly 219
he remained realistic 53
he remained religious 232
he remained reserved 194
he remained resident 208
he remained resolute 940
he remained resolved 55
he remained restless 331
he remained reticent 208
he remained scarcely 99
he remained secluded 1066
he remained secreted 85
he remained secretly 102
he remained securely 131
he remained sensible 107
he remained separate 48
he remained serenely 128
he remained seriously 109
he remained severely 117
he remained sexually 99
he remained shackled 54
he remained silently 278
he remained singularly 457
he remained slightly 150
he remained solitary 520
he remained sometime 108
he remained somewhat 1216
he remained sprawled 62
he remained stalwart 40
he remained stationed 63
he remained steadfast 6836
he remained stolidly 85
he remained straight 140
he remained stranded 57
he remained strangely 414
he remained strictly 445
he remained strikingly 40
he remained stubborn 363
he remained suddenly 62
he remained sullenly 157
he remained taciturn 292
he remained terribly 80
he remained thereafter 259
he remained therefore 92
he remained tolerant 221
he remained touchingly 42
he remained tranquil 615
he remained troubled 348
he remained unafraid 119
he remained unassuming 70
he remained unbroken 40
he remained unburied 190
he remained unchanged 635
he remained unharmed 864
he remained unscathed 286
he remained unshaken 1892
he remained unswerving 45
he remained unwavering 75
he remained unyielding 142
he remained upstairs 90
he remained vigilant 434
he remained vigorous 171
he remained watchful 173
he remained withdrawn 264
he remarked abruptly 364
he remarked absently 265
he remarked admiringly 162
he remarked anxiously 71
he remarked bitterly 1119
he remarked brightly 80
he remarked candidly 87
he remarked casually 3772
he remarked cheerily 259
he remarked concerning 172
he remarked cordially 62
he remarked curiously 45
he remarked defiantly 51
he remarked dubiously 55
he remarked earnestly 85
he remarked enviously 41
he remarked gloomily 436
he remarked jauntily 57
he remarked jocosely 96
he remarked languidly 97
he remarked laughingly 162
he remarked modestly 44
he remarked morosely 55
he remarked placidly 108
he remarked politely 323
he remarked publicly 79
he remarked recently 195
he remarked ruefully 632
he remarked savagely 59
he remarked serenely 52
he remarked seriously 118
he remarked severely 200
he remarked shrewdly 67
he remarked solemnly 212
he remarked somberly 45
he remarked somewhat 575
he remarked suddenly 560
he remarked sullenly 79
he remarked symptoms 41
he remarked urbanely 58
he remedies provided 53
he reminded catholics 80
he reminded citizens 40
he reminded elizabeth 112
he reminded everyone 914
he reminded marshall 50
he reminded students 87
he reminded washington 120
he remitted supplies 55
he rendered abortive 41
he rendered accounts 68
he rendered brilliant 97
he rendered complete 40
he rendered decisions 114
he rendered essential 587
he rendered financial 70
he rendered judgment 557
he rendered military 133
he rendered obsolete 63
he rendered possible 151
he rendered services 1165
he rendered splendid 153
he rendered valuable 3189
he repaired directly 247
he repaired joyfully 51
he repaired secretly 43
he repaired straight 89
he repaired therefore 45
he repelled bancroft 63
he repented bitterly 338
he replaced johnston 64
he reported bitterly 65
he reported complete 79
he reported concerning 118
he reported directly 1565
he reported evidence 105
he reported formally 52
he reported frequent 49
he reported gloomily 131
he reported increased 53
he reported modestly 52
he reported numerous 85
he reported progress 521
he reported promptly 139
he reported ruefully 111
he reported solemnly 56
he reported somewhat 114
he reported verbally 45
he reported verbatim 47
he reprints hundreds 50
he reproved cromwell 41
he reproved epicurus 40
he repulsed argument 68
he requests otherwise 300
he required absolute 184
he required admission 47
he required attention 64
he required complete 156
he required concerning 65
he required constant 554
he required everyone 87
he required evidence 82
he required exercise 45
he required financial 63
he required frequent 133
he required hospital 86
he required hostages 43
he required immediate 243
he required personal 63
he required physical 75
he required security 106
he required soldiers 117
he required solitude 52
he required stitches 42
he required students 147
he required treatment 185
he requires absolute 107
he requires attention 107
he requires complete 64
he requires concerning 51
he requires constant 556
he requires directly 55
he requires domestic 78
he requires frequent 66
he requires guidance 115
he requires holiness 40
he requires immediate 106
he requires personal 51
he requires physical 41
he requires prepared 45
he requires security 121
he requires somebody 99
he requires students 44
he requires thereafter 63
he requires treatment 206
he resented american 53
he resented attempts 79
he resented authority 77
he resented bitterly 656
he resented fiercely 52
he reserved entirely 40
he reserved judgment 570
he reserves judgment 230
he resigned abruptly 115
he resigned december 148
he resigned february 78
he resigned november 96
he resigned recently 42
he resigned suddenly 141
he resisted american 51
he resisted attempts 528
he resisted authority 42
he resisted fiercely 91
he resisted furiously 50
he resisted manfully 75
he resisted mightily 48
he resisted numerous 109
he resisted pressure 1298
he resisted violently 166
he resolved entirely 138
he resolved problems 81
he resolved promptly 69
he resolved publicly 44
he resolved secretly 41
he resolved speedily 49
he resolved suddenly 72
he resolved therefore 714
he resolves problems 45
he resolves therefore 56
he resorted annually 68
he respects authority 91
he respects boldness 67
he respects tradition 62
he responds actively 73
he responds directly 159
he responds normally 46
he responds politely 42
he responds promptly 127
he responds properly 91
he responds verbally 54
he responds violently 52
he restored financial 40
he restored fourfold 44
he restored relations 44
he restored religious 44
he restored security 103
he restored vitality 53
he retained absolute 145
he retained affection 43
he retained authority 91
he retained complete 239
he retained contacts 41
he retained elements 85
he retained friendly 47
he retained harrison 41
he retained included 91
he retained interest 79
he retained memories 68
he retained personal 129
he retained prisoner 41
he retained property 44
he retained scarcely 56
he retained thereafter 59
he retained ultimate 111
he retained unchanged 102
he retained whatever 77
he retorted abruptly 100
he retorted bitterly 402
he retorted brutally 54
he retorted defiantly 85
he retorted directly 52
he retorted doggedly 51
he retorted fiercely 333
he retorted furiously 133
he retorted gloomily 47
he retorted promptly 93
he retorted savagely 236
he retorted somewhat 64
he retorted sullenly 67
he retreated backward 347
he retreated northward 179
he retreated silently 43
he retreated slightly 67
he retreated somewhat 176
he retreated southward 120
he retreated suddenly 91
he retreated upstairs 85
he retreated westward 70
he retreated whenever 51
he returned abruptly 305
he returned absently 128
he returned amicably 85
he returned annually 104
he returned bitterly 189
he returned breathless 181
he returned casually 49
he returned cordially 49
he returned dejected 146
he returned directly 772
he returned doggedly 119
he returned earnestly 99
he returned eighteen 43
he returned entirely 49
he returned everyone 89
he returned fatigued 56
he returned fiercely 95
he returned followed 102
he returned fourfold 144
he returned gloomily 127
he returned happiest 43
he returned homeward 1072
he returned hopeless 44
he returned joyfully 142
he returned laughingly 138
he returned northward 441
he returned overland 539
he returned penitent 42
he returned placidly 47
he returned politely 126
he returned posthaste 47
he returned promptly 541
he returned recently 57
he returned reproach 218
he returned ruefully 50
he returned savagely 70
he returned secretly 725
he returned seriously 158
he returned silently 102
he returned solemnly 123
he returned sometime 104
he returned somewhat 655
he returned southward 502
he returned speedily 168
he returned staggering 41
he returned stealthily 63
he returned straight 431
he returned suddenly 509
he returned suffered 62
he returned sullenly 118
he returned thereafter 47
he returned therefore 143
he returned therefrom 49
he returned tomorrow 76
he returned unharmed 343
he returned unopened 110
he returned unscathed 115
he returned upstairs 648
he returned westward 118
