ha active ingredient 174
he needed answered 279
he needed approval 248
he needed attention 420
he needed authority 165
he needed business 128
he needed children 73
he needed clearance 68
he needed comforting 570
he needed complete 267
he needed concerning 124
he needed concrete 81
he needed constant 989
he needed contacts 45
he needed convincing 616
he needed counseling 384
he needed crutches 100
he needed darkness 43
he needed daylight 45
he needed detailed 150
he needed direction 188
he needed directly 66
he needed distance 397
he needed diversion 73
he needed domestic 41
he needed economic 85
he needed education 73
he needed eighteen 40
he needed emotional 110
he needed enormous 57
he needed everyone 176
he needed evidence 315
he needed exercise 545
he needed exposure 49
he needed external 110
he needed feminine 42
he needed financial 543
he needed firewood 45
he needed fourteen 45
he needed frequent 139
he needed friendly 47
he needed guidance 1519
he needed hospital 190
he needed hundreds 49
he needed immediate 812
he needed increased 69
he needed infantry 43
he needed isolation 49
he needed kindness 47
he needed laborers 51
he needed leverage 49
he needed marshall 52
he needed materials 72
he needed medicine 267
he needed military 505
he needed morphine 112
he needed movement 51
he needed officers 80
he needed parental 44
he needed partners 50
he needed patience 204
he needed personal 115
he needed persuading 59
he needed physical 227
he needed pictures 46
he needed positive 42
he needed powerful 126
he needed practice 174
he needed protecting 112
he needed recreation 126
he needed salvation 98
he needed seclusion 68
he needed security 282
he needed servants 57
he needed soldiers 162
he needed solitude 955
he needed somebody 1876
he needed specific 158
he needed stitches 278
he needed sunshine 51
he needed supplies 567
he needed surgical 44
he needed therefore 48
he needed thousands 50
he needed treatment 1531
he needed urgently 296
he needed whatever 167
he needed whenever 79
he needed wherever 96
he neither abandons 88
he neither accepted 515
he neither achieved 128
he neither acquired 44
he neither actively 59
he neither admitted 408
he neither advanced 46
he neither affected 176
he neither affirmed 287
he neither answered 1219
he neither approved 536
he neither approves 152
he neither asserted 56
he neither assisted 42
he neither attacked 338
he neither attained 52
he neither attempts 604
he neither attended 147
he neither believed 2476
he neither believes 522
he neither betrayed 157
he neither borrowed 42
he neither choleric 112
he neither combines 138
he neither commands 178
he neither composed 40
he neither concealed 151
he neither condemns 466
he neither condones 82
he neither confirms 96
he neither consults 274
he neither consumed 49
he neither controls 172
he neither deceived 53
he neither declared 51
he neither declined 159
he neither declines 114
he neither defended 60
he neither demanded 139
he neither departed 167
he neither deserved 192
he neither deserves 132
he neither designed 97
he neither despised 91
he neither develops 73
he neither directed 246
he neither directly 184
he neither displays 57
he neither employed 44
he neither endorsed 100
he neither endorses 62
he neither entirely 118
he neither esteemed 103
he neither examined 43
he neither excelled 46
he neither expected 1856
he neither explains 170
he neither faltered 95
he neither finished 60
he neither flatters 47
he neither flinched 308
he neither followed 311
he neither forgives 184
he neither hindered 59
he neither imitated 41
he neither improves 45
he neither increased 77
he neither indulged 192
he neither indulges 122
he neither inflicts 96
he neither informed 106
he neither initiated 98
he neither inquired 112
he neither insisted 101
he neither inspired 41
he neither intended 1667
he neither invented 195
he neither listened 192
he neither mentioned 518
he neither molested 72
he neither murmured 49
he neither objected 145
he neither observed 182
he neither observes 81
he neither obtained 144
he neither offended 97
he neither performs 63
he neither presents 106
he neither presumed 40
he neither pretends 49
he neither produced 74
he neither produces 107
he neither promised 64
he neither promoted 87
he neither prompted 178
he neither proposed 168
he neither proposes 90
he neither provided 53
he neither provides 61
he neither provoked 130
he neither publicly 44
he neither punished 148
he neither questions 95
he neither reappeared 47
he neither recalled 91
he neither received 2361
he neither receives 390
he neither referred 47
he neither regarded 524
he neither rejected 150
he neither rejoices 199
he neither relished 88
he neither remained 112
he neither repented 111
he neither required 350
he neither requires 126
he neither resented 70
he neither resigned 176
he neither resisted 174
he neither respects 107
he neither returned 313
he neither slumbers 105
he neither suffered 204
he neither summoned 102
he neither supports 118
he neither trembled 54
he neither troubled 128
he neither wantonly 42
he neither welcomed 56
he neither whistled 40
he nicely balanced 131
he nodded abruptly 375
he nodded absently 246
he nodded agreeably 194
he nodded approval 768
he nodded benignly 58
he nodded brightly 56
he nodded casually 133
he nodded cordially 93
he nodded drowsily 43
he nodded earnestly 59
he nodded farewell 118
he nodded formally 47
he nodded gloomily 45
he nodded grudgingly 67
he nodded politely 924
he nodded ruefully 45
he nodded seriously 193
he nodded sideways 49
he nodded silently 552
he nodded sleepily 62
he nodded slightly 1383
he nodded solemnly 726
he nodded somberly 97
he nodded vacantly 65
he obeyed commands 58
he obeyed promptly 103
he obtain complete 40
he obtain judgment 97
he obtain salvation 40
he obtain supplies 94
he offers children 40
he offers comments 79
he offers compelling 56
he offers concerning 168
he offers concrete 84
he offers convincing 63
he offers detailed 200
he offers evidence 524
he offers examples 373
he offers extended 41
he offers glimpses 40
he offers guidance 131
he offers insights 169
he offers libations 71
he offers multiple 41
he offers numerous 155
he offers oblations 105
he offers personal 54
he offers positive 53
he offers powerful 40
he offers presents 193
he offers salvation 251
he offers security 53
he offers solutions 146
he offers specific 147
he offers valuable 155
he opened absently 43
he opened accounts 78
he opened branches 186
he opened business 164
he opened channels 47
he opened friendly 47
he opened lectures 50
he opened numerous 40
he opened practice 92
he opened quarries 42
he opened relations 151
he opened slightly 72
he opened suddenly 158
he opened trenches 141
he openly abandons 49
he openly accepted 153
he openly admitted 2516
he openly advanced 86
he openly affected 55
he openly affirmed 88
he openly approved 113
he openly ascribed 77
he openly assailed 96
he openly asserted 304
he openly assisted 47
he openly attacked 1301
he openly bestowed 88
he openly betrayed 57
he openly caressed 93
he openly censured 151
he openly conceded 56
he openly concedes 49
he openly condemns 118
he openly declared 13476
he openly declares 1325
he openly defended 360
he openly demanded 267
he openly deplored 107
he openly deserted 60
he openly despised 709
he openly despises 85
he openly detested 73
he openly disavows 45
he openly disliked 66
he openly displays 117
he openly disputed 94
he openly embraced 446
he openly embraces 65
he openly endorsed 193
he openly entreated 72
he openly espoused 738
he openly espouses 51
he openly flaunted 93
he openly followed 51
he openly indulged 72
he openly insulted 158
he openly lamented 55
he openly mentioned 44
he openly objected 51
he openly prepared 180
he openly promised 64
he openly promises 45
he openly promoted 68
he openly proposed 132
he openly questions 101
he openly rebelled 340
he openly received 47
he openly referred 205
he openly regarded 214
he openly rejected 308
he openly rejoiced 174
he openly reproved 51
he openly resented 128
he openly resisted 97
he openly returned 151
he openly revolted 196
he openly suggests 43
he openly supports 64
he openly threatened 502
he openly welcomed 94
he openly wondered 84
he orally promised 47
he orders everyone 112
he outdid everyone 53
he padded barefoot 388
he padded silently 166
he paints beautiful 65
he paints children 43
he paints directly 48
he paints paradise 86
he paints pictures 632
he paints religious 45
he panted hoarsely 154
he parked alongside 113
he parked directly 40
he partly accepted 136
he partly achieved 46
he partly acquired 53
he partly admitted 63
he partly ascribed 44
he partly ascribes 76
he partly believed 104
he partly believes 65
he partly borrowed 80
he partly composed 47
he partly deserved 107
he partly executed 42
he partly expected 91
he partly explains 53
he partly followed 72
he partly imagined 91
he partly overcame 48
he partly regained 52
he partly succeeds 101
he partly threatened 40
he passed abruptly 102
he passed advocate 265
he passed alongside 206
he passed backward 75
he passed chlorine 119
he passed directly 800
he passed downward 46
he passed eighteen 231
he passed electric 73
he passed entirely 244
he passed entrance 44
he passed fourteen 113
he passed homeward 112
he passed hundreds 77
he passed jauntily 89
he passed judgment 3337
he passed languidly 42
he passed monsieur 42
he passed northward 118
he passed numerous 153
he passed opposite 122
he passed ordinary 130
he passed promptly 44
he passed received 71
he passed secretly 43
he passed sentence 1873
he passed serenely 51
he passed silently 254
he passed somewhat 53
he passed southward 380
he passed speedily 48
he passed standard 96
he passed stealthily 61
he passed straight 820
he passed suddenly 310
he passed sunlight 42
he passed therefrom 74
he passed underneath 726
he passed unharmed 341
he passed unheeded 121
he passed unscathed 356
he passed upstairs 113
he passed welcomed 74
he passed westward 176
he passes abruptly 122
he passes directly 313
he passes entirely 52
he passes judgment 3557
he passes sentence 1599
he passes serenely 76
he passes silently 59
he passes straight 256
he passes suddenly 186
he passes underneath 69
he passes unscathed 40
he pasted pictures 42
he paused abruptly 1137
he paused breathless 45
he paused directly 187
he paused opposite 416
he paused slightly 295
he paused suddenly 1252
he peered anxiously 631
he peered curiously 326
he peered directly 77
he peered downward 96
he peered earnestly 89
he peered fearfully 65
he peered intently 826
he peered owlishly 42
he peered sideways 74
he peered straight 221
he peered underneath 68
he penned numerous 62
he picked angelique 41
he picked quarrels 98
he piously affected 111
he piously believed 95
he piously believes 54
he piously declared 90
he piously declares 41
he piously exclaims 56
he piously observed 319
he piously observes 82
he piously required 50
he piously supposed 90
he pithily observed 43
he pithily observes 47
he pithily remarked 87
he pitied unlearned 67
he placed absolute 101
he placed adroitly 50
he placed alongside 447
he placed american 61
he placed complete 207
he placed directly 172
he placed economic 47
he placed education 52
he placed emphasis 858
he placed enormous 118
he placed entirely 77
he placed foremost 126
he placed hundreds 45
he placed implicit 939
he placed military 44
he placed morality 42
he placed numerous 86
he placed officers 79
he placed opposite 340
he placed personal 77
he placed pictures 72
he placed religious 45
he placed sandoval 64
he placed sentries 42
he placed soldiers 96
he placed squarely 103
he placed underneath 112
he placed unopened 44
he placed washington 103
he places absolute 44
he places alongside 288
he places complete 50
he places emphasis 619
he places foremost 131
he places implicit 169
he places johnston 71
he places opposite 181
he places personal 40
he places squarely 51
he played accordion 103
he played acoustic 83
he played alongside 784
he played american 188
he played baccarat 133
he played baritone 140
he played baseball 5968
he played beautiful 61
he played beethoven 1032
he played billiards 1816
he played charmingly 87
he played checkers 263
he played clarinet 785
he played computer 40
he played concerts 158
he played cribbage 309
he played directly 204
he played divinely 204
he played eighteen 182
he played electric 130
he played entirely 58
he played excerpts 60
he played expertly 46
he played falstaff 531
he played football 6113
he played fourteen 48
he played freshman 119
he played fullback 502
he played furiously 61
he played halfback 338
he played handball 348
he played hardball 176
he played included 40
he played innocent 55
he played juvenile 79
he played lacrosse 254
he played mandolin 93
he played masterly 508
he played melodies 56
he played multiple 65
he played numerous 135
he played opposite 2058
he played outdoors 121
he played outfield 281
he played patience 168
he played pinochle 211
he played politics 410
he played publicly 60
he played quartets 47
he played recordings 90
he played reminded 43
he played romantic 47
he played rosalind 123
he played roulette 105
he played schubert 129
he played schumann 536
he played silently 60
he played softball 353
he played soldiers 49
he played somewhat 69
he played straight 574
he played strictly 76
he played superbly 226
he played supporting 109
he played surpassing 69
he played trombone 535
he played unfairly 52
he played variations 222
he played villains 46
he played whatever 88
he played whenever 123
he pleaded anxiously 63
he pleaded ardently 66
he pleaded brokenly 63
he pleaded business 181
he pleaded concerning 41
he pleaded earnestly 888
he pleaded exemption 44
he pleaded hoarsely 203
he pleaded innocent 320
he pleaded insanity 395
he pleaded inwardly 41
he pleaded piteously 229
he pleaded pressure 51
he pleaded sickness 139
he pleaded silently 558
he pleaded tearfully 52
he pleaded urgently 110
he pleased anywhere 133
he pleased concerning 130
he pleased everyone 104
he pleased provided 162
he pleased respecting 69
he pleased whenever 101
he pleases concerning 196
he pleases everyone 42
he pleases provided 398
he pleases thereafter 56
he pleases whenever 72
he plowed straight 130
he plunged abruptly 54
he plunged actively 46
he plunged backward 107
he plunged directly 333
he plunged downward 1043
he plunged fiercely 54
he plunged furiously 154
he plunged headfirst 418
he plunged sideways 42
he plunged straight 1879
he plunged struggling 103
he plunged suddenly 195
he plunged violently 135
he plunges directly 70
he plunges downward 134
he plunges straight 494
he plunges westward 64
he points accusingly 42
he points directly 193
he points downward 51
he points straight 126
he posted directly 61
he posted sentries 180
he posted soldiers 52
he posted straight 41
he poured concrete 55
he poured contempt 444
he poured everyone 50
he poured gasoline 298
he poured generous 81
he poured kerosene 334
he poured libations 325
he poured ridicule 364
he poured straight 55
he poured thousands 51
he poured vitriolic 54
he prayed almighty 54
he prayed ardently 83
he prayed concerning 61
he prayed devoutly 334
he prayed directly 68
he prayed earnestly 3610
he prayed inwardly 253
he prayed judgment 290
he prayed mentally 71
he prayed mightily 71
he prayed publicly 98
he prayed secretly 54
he prayed silently 2759
he prayed unceasingly 147
he pretty directly 51
he probed curiously 54
he proper standard 60
he proved agreeable 41
he proved amenable 122
he proved diligent 45
he proved disloyal 70
he proved electric 44
he proved entirely 154
he proved faithless 266
he proved flexible 40
he proved friendly 84
he proved impotent 123
he proved innocent 42
he proved mistaken 127
he proved obdurate 606
he proved obedient 118
he proved otherwise 253
he proved singularly 332
he proved skillful 45
he proved somewhat 101
he proved stubborn 145
he proved unsuited 59
he proved unyielding 99
he proved valuable 60
he proved worthless 72
he proves couplets 131
he proves faithless 67
he proves impotent 92
he proves monarchy 75
he proves otherwise 426
he proves stubborn 52
he public interest 440
he puffed furiously 114
he puffed savagely 43
he puffed sedately 53
he pulled abruptly 48
he pulled alongside 1644
he pulled backward 52
he pulled directly 68
he pulled downward 61
he pulled elizabeth 67
he pulled everyone 53
he pulled slightly 174
he pulled straight 324
he pulled suddenly 42
he pulled violently 140
he pumped furiously 44
he pursue whatever 44
he pushed american 90
he pushed backward 73
he pushed directly 83
he pushed doggedly 42
he pushed downward 85
he pushed everyone 115
he pushed forwards 390
he pushed northward 348
he pushed slightly 43
he pushed southward 198
he pushed straight 603
he pushed violently 83
he pushed westward 227
he pushes backward 141
he pushes manfully 47
he quaked inwardly 115
he quoted benjamin 64
he quoted bitterly 45
he quoted cardinal 48
he quoted copiously 177
he quoted cromwell 40
he quoted directly 241
he quoted evidence 54
he quoted examples 158
he quoted excerpts 62
he quoted extracts 136
he quoted franklin 44
he quoted macaulay 93
he quoted numerous 85
he quoted passages 555
he quoted schiller 71
he quoted silently 41
he quoted socrates 44
he quoted solemnly 61
he quoted tennyson 168
he quoted verbatim 567
he quoted voltaire 65
he quoted washington 48
he quotes authority 61
he quotes avicenna 45
he quotes biblical 41
he quotes cardinal 42
he quotes concerning 78
he quotes copiously 182
he quotes directly 480
he quotes evidence 108
he quotes examples 301
he quotes excerpts 50
he quotes extracts 52
he quotes franklin 45
he quotes josephus 63
he quotes numerous 234
he quotes passages 816
he quotes plutarch 101
he quotes proverbs 64
he quotes schiller 76
he quotes suggests 45
he quotes tennyson 40
he quotes verbatim 803
he quotes voltaire 86
he quotes xenophon 49
he radioed marshall 64
he raided columbus 88
he railed bitterly 124
he railed inwardly 53
he raised annually 45
he raised anxiously 50
he raised chickens 331
he raised children 61
he raised concerning 164
he raised concerns 188
he raised continue 40
he raised eyebrows 140
he raised fourteen 58
he raised hundreds 86
he raised interest 73
he raised numerous 144
he raised objection 85
he raised problems 60
he raised purebred 101
he raised questions 1499
he raised salaries 57
he raised slightly 87
he raised straight 123
he raised supplies 100
he raised thousands 68
he raises annually 110
he raises chickens 100
he raises concerning 178
he raises concerns 163
he raises objection 60
he raises phantoms 162
he raises problems 100
he raises questions 1386
he ranked alongside 174
he ranked foremost 97
he rapped violently 50
he rarely abandons 43
he rarely absented 57
he rarely accepted 256
he rarely achieved 501
he rarely achieves 178
he rarely actually 105
he rarely admitted 292
he rarely advanced 40
he rarely answered 218
he rarely ascended 44
he rarely asserted 48
he rarely attacked 96
he rarely attained 144
he rarely attempts 472
he rarely attended 1749
he rarely believes 63
he rarely betrayed 124
he rarely borrowed 47
he rarely comments 164
he rarely complied 50
he rarely composed 45
he rarely concerns 46
he rarely confided 94
he rarely consents 69
he rarely consults 80
he rarely declined 75
he rarely departed 199
he rarely depicted 64
he rarely descends 83
he rarely develops 78
he rarely directly 40
he rarely displays 148
he rarely disturbs 46
he rarely employed 357
he rarely examines 41
he rarely exceeded 112
he rarely excelled 46
he rarely exchanged 87
he rarely exhibits 110
he rarely explains 64
he rarely extended 135
he rarely finished 667
he rarely followed 282
he rarely included 76
he rarely includes 52
he rarely indulged 852
he rarely indulges 227
he rarely initiated 178
he rarely initiates 73
he rarely intrudes 41
he rarely invented 55
he rarely involved 95
he rarely lectured 57
he rarely listened 251
he rarely mentioned 1774
he rarely observed 99
he rarely obtained 67
he rarely obtruded 99
he rarely occupied 99
he rarely offended 85
he rarely performs 79
he rarely pondered 47
he rarely prepared 131
he rarely presents 119
he rarely presides 40
he rarely proceeds 106
he rarely produced 101
he rarely produces 71
he rarely provided 73
he rarely provides 91
he rarely punished 70
he rarely recalled 72
he rarely received 1197
he rarely receives 253
he rarely recorded 96
he rarely recovers 69
he rarely referred 676
he rarely reflects 55
he rarely remained 201
he rarely reported 44
he rarely required 64
he rarely resisted 65
he rarely resorted 261
he rarely responds 91
he rarely returned 727
he rarely succeeds 315
he rarely suffered 208
he rarely summoned 66
he rarely suspects 40
he rarely traveled 256
he rarely troubled 521
he rarely troubles 90
he rarely ventured 1058
he rarely ventures 341
he rashly accepted 233
he rashly advanced 153
he rashly attacked 112
he rashly declared 111
he rashly promised 154
he rashly proposed 68
he rashly provoked 67
he rashly resolved 155
he rashly returned 53
he rashly supposes 81
he rashly ventured 245
he rasped bitterly 45
he rasped hoarsely 233
he rasped savagely 50
he rasped suddenly 48
he reached aberdeen 235
he reached absently 64
he reached adelaide 87
he reached adulthood 3719
he reached advanced 93
he reached american 218
he reached amritsar 85
he reached arkansas 62
he reached artistic 133
he reached atlantic 119
he reached auckland 97
he reached augsburg 183
he reached australia 534
he reached backward 80
he reached barbados 161
he reached bartlett 131
he reached belgrade 152
he reached berkeley 72
he reached bethlehem 107
he reached birmingham 83
he reached bradford 48
he reached brighton 93
he reached brisbane 119
he reached brittany 55
he reached broadway 145
he reached brooklyn 40
he reached brussels 422
he reached buckingham 46
he reached budapest 99
he reached bulawayo 59
he reached burlington 104
he reached calcutta 1110
he reached capetown 153
he reached cheshire 40
he reached cheyenne 69
he reached colorado 106
he reached columbus 139
he reached complete 104
he reached concerning 55
he reached cornwall 128
he reached damascus 757
he reached dartmouth 44
he reached daylight 52
he reached december 80
he reached decisions 91
he reached delaware 51
he reached directly 42
he reached downtown 103
he reached downward 42
he reached edmonton 47
he reached eighteen 511
he reached elizabeth 62
he reached february 44
he reached flanders 62
he reached florence 760
he reached fortress 55
he reached fourteen 221
he reached franklin 105
he reached friendly 69
he reached gonzales 57
he reached grenoble 194
he reached hamilton 155
he reached harrison 65
he reached hartford 220
he reached honduras 87
he reached honolulu 174
he reached hospital 279
he reached illinois 137
he reached istanbul 175
he reached kandahar 74
he reached kentucky 197
he reached khartoum 290
he reached labrador 52
he reached latitude 802
he reached lawrence 68
he reached limerick 167
he reached louisiana 86
he reached macedonia 80
he reached mackinac 63
he reached mackinaw 127
he reached majority 312
he reached marietta 83
he reached maryland 68
he reached maturity 3032
he reached michigan 70
he reached midstream 111
he reached military 75
he reached mindanao 48
he reached missouri 182
he reached nagasaki 92
he reached nineteen 111
he reached normandy 137
he reached nottingham 283
he reached november 60
he reached onondaga 200
he reached paradise 119
he reached pembroke 67
he reached peshawar 340
he reached portland 408
he reached portugal 138
he reached probably 41
he reached richmond 1788
he reached sandwich 60
he reached savannah 1109
he reached scotland 419
he reached sideways 52
he reached smolensk 111
he reached somerset 43
he reached srinagar 86
he reached stamford 73
he reached standard 42
he reached suddenly 72
he reached syracuse 349
he reached thousands 58
he reached tientsin 133
he reached timbuktu 195
he reached toulouse 143
he reached trinidad 261
he reached underneath 536
he reached veracruz 56
he reached washington 7644
he reached waterloo 117
he reached wellington 80
he reached whatever 40
he reached wilmington 196
he reached winnipeg 211
he reached yokohama 200
he reached yorktown 109
he reached zanzibar 291
he reaches adulthood 2912
he reaches complete 63
he reaches concerning 61
he reaches decisions 71
he reaches eighteen 563
he reaches fourteen 101
he reaches hospital 62
he reaches majority 511
he reaches maturity 2084
he reaches paradise 79
he reaches physical 95
he reaches richmond 46
he reaches underneath 86
he reaches washington 133
he reacted bitterly 99
he reacted fiercely 51
he reacted furiously 114
he reacted promptly 126
he reacted somewhat 67
he reacted strangely 40
he reacted violently 1202
he reacted whenever 41
he readily abandons 90
he readily absorbed 292
he readily accepted 15434
he readily accorded 86
he readily acquired 244
he readily acquires 75
he readily adjusted 55
he readily admitted 6256
he readily advances 84
he readily afforded 60
he readily answered 902
he readily approved 379
he readily assented 5545
he readily assisted 62
he readily believed 754
he readily believes 210
he readily complied 4450
he readily complies 62
he readily conceded 920
he readily concedes 561
he readily consents 138
he readily declared 93
he readily deferred 55
he readily detected 162
he readily disposed 85
he readily effected 125
he readily embraced 553
he readily embraces 74
he readily employed 85
he readily endorsed 71
he readily espoused 54
he readily exchanged 53
he readily explains 42
he readily extended 196
he readily followed 186
he readily forgives 44
he readily hearkened 107
he readily imagined 78
he readily imagines 44
he readily imparted 151
he readily indulged 61
he readily informed 120
he readily inspired 78
he readily listened 559
he readily mastered 84
he readily observed 185
he readily obtained 1098
he readily pardoned 86
he readily persuade 46
he readily prepared 44
he readily procured 228
he readily produced 230
he readily promised 1401
he readily provided 94
he readily recalled 56
he readily received 960
he readily resigned 208
he readily responds 122
he readily returned 111
he readily succumbs 55
he readily suffered 131
he readily supplied 152
he readily welcomed 91
he reasons concerning 102
he reasons entirely 63
he reasons forcibly 46
he record contains 82
he record reflects 77
he record supports 42
he reeled backward 1277
he reeled sideways 62
he reeled slightly 119
he refers admiringly 57
he refers bitterly 43
he refers casually 123
he refers consists 48
he refers contains 46
he refers directly 692
he refers likewise 70
he refers occurred 53
he refers patients 110
he refers probably 82
he refers somewhat 61
he refers specially 97
he release barabbas 41
he relied directly 76
he relied entirely 1397
he relied overmuch 74
he relied somewhat 75
he relies entirely 758
he remain celibate 42
he remain concealed 120
he remain detached 43
he remain entirely 46
he remain ignorant 209
he remain inactive 131
he remain obdurate 94
he remain steadfast 83
he remain uncaught 118
he rented premises 74
he rented property 45
he rented quarters 97
he repeats gloomily 42
he repeats publicly 56
he repeats verbatim 259
he report directly 147
he rested entirely 73
he rested securely 91
he rested somewhat 57
he return directly 48
he return unharmed 63
he richly deserved 12762
he richly deserves 3253
he richly rewarded 242
he risked alienating 421
he risked destroying 70
he risked detection 41
he risked disaster 41
he risked execution 53
he risked exposure 62
he risked expulsion 84
he risked forfeiting 63
he risked reversal 61
he risked ridicule 45
he rivets attention 103
he roared fiercely 71
he roared furiously 200
he roared hideously 59
he roared hoarsely 90
he roared savagely 86
he roared suddenly 404
he roared terribly 338
he rocked backward 141
he rocked slightly 153
he rolled backward 241
he rolled clumsily 44
he rolled downhill 47
he rolled inverted 106
he rolled sideways 337
he rolled slightly 101
he rolled straight 75
he rolled suddenly 47
he roused suddenly 52
he roused suspicion 89
he rudely answered 59
he rudely declined 45
he rudely demanded 46
he rudely rejected 58
he rudely repulsed 67
he rudely snatched 48
he rushed breathless 58
he rushed directly 102
he rushed downtown 41
he rushed fiercely 118
he rushed forwards 523
he rushed furiously 688
he rushed outdoors 121
he rushed straight 2107
he rushed suddenly 329
he rushed upstairs 1966
he rushed violently 101
he rushes furiously 53
he rushes straight 135
he rushes suddenly 49
he rushes upstairs 149
he safely asserted 56
he safely conveyed 65
he safely returned 288
he sagely observed 535
he sagely observes 106
he sagely remarked 327
he sagged flabbily 264
he sagged slightly 46
he sailed alongside 41
he sailed backward 44
he sailed directly 915
he sailed eastwards 254
he sailed homeward 284
he sailed northward 1207
he sailed northwest 72
he sailed secretly 155
he sailed serenely 60
he sailed southward 2054
he sailed southwest 236
he sailed straight 1376
he sailed westerly 65
he sailed westward 1258
he scarce admitted 64
he scarce believed 110
he scarce believes 82
he scarce deserved 69
he scarce deserves 59
he scarce expected 70
he scarce observed 367
he scarce received 146
he scarce suffered 105
he scared everyone 47
he scared suspicion 45
he scares everyone 43
he school district 86
he scored nineteen 45
he scored slightly 60
he seemed abruptly 47
he seemed absorbed 1667
he seemed absurdly 117
he seemed actively 74
he seemed actually 1377
he seemed actuated 88
he seemed addicted 99
he seemed adjusted 51
he seemed affected 263
he seemed agitated 783
he seemed agreeable 198
he seemed allergic 40
he seemed ambitious 178
he seemed amenable 146
he seemed animated 211
he seemed apathetic 108
he seemed appalled 85
he seemed arrogant 181
he seemed attached 209
he seemed backward 70
he seemed beautiful 53
he seemed breathless 62
he seemed brighter 424
he seemed brilliant 40
he seemed burdened 125
he seemed carefree 64
he seemed careless 343
he seemed cheerful 1785
he seemed childish 44
he seemed composed 288
he seemed confused 1799
he seemed conscious 999
he seemed consumed 145
he seemed conversing 52
he seemed curiously 797
he seemed dangerous 164
he seemed deflated 57
he seemed dejected 360
he seemed delirious 113
he seemed deprived 42
he seemed deserted 48
he seemed designed 88
he seemed desirous 5792
he seemed desolate 55
he seemed destined 4579
he seemed detached 283
he seemed dismayed 117
he seemed disposed 4619
he seemed doubtful 652
he seemed downcast 287
he seemed earnestly 96
he seemed ecstatic 52
he seemed endeavoring 56
he seemed engrossed 262
he seemed enormous 214
he seemed entirely 3124
he seemed entitled 102
he seemed equipped 47
he seemed estimating 65
he seemed estranged 71
he seemed euphoric 46
he seemed fatigued 195
he seemed feverish 79
he seemed finished 89
he seemed forcibly 47
he seemed friendly 986
he seemed generous 45
he seemed gigantic 184
he seemed grateful 808
he seemed handsome 65
he seemed happiest 421
he seemed harassed 94
he seemed harmless 583
he seemed heedless 49
he seemed helpless 413
he seemed hesitant 1378
he seemed hesitating 51
he seemed honestly 229
he seemed hopeless 73
he seemed horribly 71
he seemed ignorant 337
he seemed immature 158
he seemed immersed 100
he seemed immortal 86
he seemed impelled 188
he seemed imperious 42
he seemed impotent 97
he seemed improved 123
he seemed inclined 6400
he seemed informed 43
he seemed initially 79
he seemed innocent 95
he seemed insecure 56
he seemed inspired 552
he seemed insulted 50
he seemed intently 71
he seemed intimate 43
he seemed invested 100
he seemed involved 116
he seemed inwardly 60
he seemed isolated 146
he seemed jubilant 40
he seemed lethargic 93
he seemed lifeless 99
he seemed likewise 97
he seemed listless 265
he seemed lukewarm 45
he seemed markedly 48
he seemed meditating 55
he seemed mentally 160
he seemed mightier 89
he seemed mightily 319
he seemed modestly 137
he seemed narrowly 44
he seemed oblivious 3635
he seemed obsessed 1441
he seemed obviously 74
he seemed occupied 147
he seemed offended 325
he seemed ordinary 113
he seemed otherwise 479
he seemed overcome 617
he seemed pacified 51
he seemed partially 74
he seemed positive 79
he seemed powerful 81
he seemed prepared 1850
he seemed properly 76
he seemed reassured 354
he seemed recently 40
he seemed reckless 83
he seemed recovering 54
he seemed rejoiced 137
he seemed relieved 3455
he seemed reserved 286
he seemed resigned 1083
he seemed resolute 192
he seemed resolved 2289
he seemed restless 1007
he seemed restored 129
he seemed reticent 289
he seemed saddened 67
he seemed scarcely 2752
he seemed secretly 78
he seemed securely 52
he seemed sensible 483
he seemed seriously 220
he seemed shrunken 227
he seemed silently 82
he seemed singularly 1163
he seemed slightly 1429
he seemed sluggish 58
he seemed somewhat 9002
he seemed specially 233
he seemed startled 807
he seemed straight 55
he seemed strained 45
he seemed strangely 2281
he seemed stricken 147
he seemed stripped 51
he seemed strongest 43
he seemed struggling 423
he seemed suddenly 4570
he seemed suitably 56
he seemed superbly 45
he seemed taciturn 160
he seemed tenderly 40
he seemed terrible 68
he seemed terribly 745
he seemed thereafter 45
he seemed threatened 121
he seemed tireless 174
he seemed touchingly 52
he seemed tranquil 132
he seemed troubled 1069
he seemed unafraid 162
he seemed unchanged 230
he seemed unfitted 46
he seemed unharmed 129
he seemed uniquely 73
he seemed unlikely 964
he seemed unnerved 40
he seemed unsuited 56
he seemed vigorous 134
he seemed violently 40
he seemed watchful 78
he seemed weighted 57
he seemed withdrawn 387
he seethed inwardly 121
he seized absolute 62
he seized ignatius 54
he seized lorraine 101
he seized property 83
he seized whatever 102
he seizes property 51
he seizes whatever 40
he seldom accepted 189
he seldom achieved 233
he seldom achieves 205
he seldom acquires 76
he seldom actually 213
he seldom admitted 176
he seldom answered 237
he seldom ascended 46
he seldom asserted 50
he seldom attacked 87
he seldom attained 75
he seldom attempts 372
he seldom attended 1150
he seldom believed 46
he seldom bestowed 126
he seldom betrayed 103
he seldom comments 45
he seldom composed 48
he seldom concerns 75
he seldom consults 158
he seldom declined 66
he seldom departed 250
he seldom descends 61
he seldom develops 74
he seldom directly 68
he seldom displays 125
he seldom disposes 41
