ha research institute 52
he quietly commenced 49
he quietly commented 71
he quietly completed 45
he quietly concluded 43
he quietly confessed 74
he quietly consented 54
he quietly continued 931
he quietly corrected 75
he quietly delivered 56
he quietly deposited 70
he quietly descended 133
he quietly described 42
he quietly disappears 64
he quietly disengaged 52
he quietly dismissed 99
he quietly exclaimed 65
he quietly explained 450
he quietly expressed 47
he quietly intimated 85
he quietly negotiated 49
he quietly organized 50
he quietly performed 60
he quietly permitted 83
he quietly persisted 75
he quietly persuaded 51
he quietly possessed 40
he quietly presented 61
he quietly proceeded 356
he quietly purchased 62
he quietly renounced 45
he quietly requested 83
he quietly responded 163
he quietly stretched 66
he quietly submitted 777
he quietly succeeded 61
he quietly suggested 301
he quietly supported 242
he quietly swallowed 53
he quietly undressed 115
he quietly whispered 222
he radiated happiness 104
he radiates happiness 47
he rallied instantly 65
he rallied opposition 47
he rallied presently 45
he rambled northwards 48
he rapidly abandoned 137
he rapidly assembled 71
he rapidly attracted 52
he rapidly collected 81
he rapidly completed 135
he rapidly conceived 53
he rapidly concluded 118
he rapidly conquered 73
he rapidly continued 143
he rapidly converted 131
he rapidly descanted 143
he rapidly descended 404
he rapidly developed 2314
he rapidly discovers 76
he rapidly dismissed 70
he rapidly explained 212
he rapidly organized 167
he rapidly performed 43
he rapidly proceeded 180
he rapidly recounted 157
he rapidly recovered 1255
he rapidly succeeded 116
he rapidly succumbed 141
he rapidly traversed 126
he rattled homewards 41
he realized afterward 140
he realized belatedly 355
he realized correctly 42
he realized increasingly 78
he realized instantly 521
he realized miserably 44
he realized painfully 97
he realized perfectly 358
he realized precisely 71
he realized presently 63
he realizes perfectly 92
he reasoned correctly 394
he reasoned logically 105
he rebuilt jerusalem 89
he recalls augustine 86
he recalls childhood 55
he recalls incidents 99
he recalls wistfully 72
he receive absolution 90
he receive additional 63
he receive admonition 83
he receive attentions 46
he receive permission 183
he receive spiritual 58
he records elsewhere 65
he records incidents 46
he records instances 72
he recover insurance 75
he recover possession 90
he redeems jerusalem 49
he refused absolution 262
he refused adamantly 116
he refused allegiance 145
he refused altogether 321
he refused compliance 700
he refused confession 41
he refused decidedly 78
he refused evacuation 185
he refused medication 86
he refused nomination 71
he refused obedience 1491
he refused ordination 156
he refused overtures 43
he refused permission 1007
he refused political 79
he refused president 181
he refused protection 89
he refused reelection 207
he refused repeatedly 87
he refused submission 123
he refused throughout 77
he refuses absolution 46
he refuses altogether 102
he refuses everybody 77
he refuses medication 40
he refuses obedience 224
he refuses permission 130
he regains composure 49
he regains possession 203
he regaled audiences 42
he regards aristotle 47
he regards democracy 55
he regards happiness 227
he regards knowledge 129
he regards necessary 61
he regards political 123
he regards primarily 56
he regards revolution 40
he regards spiritual 46
he regards toleration 87
he regrets exceedingly 72
he reigned gloriously 51
he reigned paramount 58
he reigned peacefully 94
he reigned seventeen 268
he rejects altogether 212
he rejects aristotle 161
he rejects classical 63
he rejects criticism 40
he rejects democracy 47
he rejects descartes 105
he rejects difficult 224
he rejects hypotheses 57
he rejects nietzsche 42
he rejects political 41
he rejects precisely 52
he rejoins desdemona 54
he related afterward 151
he related anecdotes 226
he related incidents 154
he related instances 61
he relates anecdotes 60
he relates elsewhere 60
he relates incidents 133
he relates instances 58
he released political 97
he released prisoners 106
he remains adamantly 50
he remains alienated 120
he remains altogether 84
he remains ambiguous 75
he remains anonymous 413
he remains approvingly 42
he remains associated 89
he remains attentive 114
he remains available 95
he remains basically 282
he remains cautiously 64
he remains childless 40
he remains cognizant 51
he remains committed 2560
he remains competent 49
he remains concerned 540
he remains confident 442
he remains connected 206
he remains contented 98
he remains convinced 3174
he remains dedicated 136
he remains dependent 547
he remains depressed 49
he remains destitute 72
he remains difficult 50
he remains disturbed 40
he remains eminently 40
he remains enigmatic 89
he remains eternally 300
he remains extremely 213
he remains generally 112
he remains immovable 161
he remains immoveable 53
he remains impassive 119
he remains imperfect 48
he remains impervious 125
he remains important 177
he remains impressed 43
he remains incapable 416
he remains incarnate 40
he remains incognito 48
he remains infantile 42
he remains insistent 53
he remains intensely 101
he remains interesting 58
he remains intrigued 40
he remains invariably 48
he remains invisible 428
he remains miserable 50
he remains motionless 1906
he remains mysterious 83
he remains nominally 80
he remains objective 128
he remains obligated 85
he remains obstinate 630
he remains outwardly 82
he remains painfully 58
he remains paralyzed 75
he remains perfectly 727
he remains perplexed 206
he remains persuaded 51
he remains possessed 77
he remains possessor 89
he remains powerless 166
he remains precisely 84
he remains president 204
he remains primarily 248
he remains protected 64
he remains qualified 48
he remains reasonably 53
he remains receptive 40
he remains reluctant 156
he remains satisfied 586
he remains sensitive 236
he remains separated 114
he remains skeptical 392
he remains sovereign 234
he remains stationary 411
he remains staunchly 52
he remains submerged 49
he remains supremely 103
he remains suspended 653
he remains suspicious 171
he remains thoroughly 115
he remains throughout 691
he remains uncertain 430
he remains undaunted 190
he remains undecided 197
he remains undefeated 68
he remains unmarried 566
he remains unnoticed 111
he remains unruffled 61
he remains untainted 49
he remains untouched 312
he remains virtually 228
he remarks approvingly 60
he remarks elsewhere 956
he remarks especially 52
he remarks generally 62
he remarks pointedly 74
he remarks somewhere 143
he remarks wistfully 41
he reminds believers 91
he reminds christians 46
he reminds listeners 42
he removed carefully 63
he removed furtively 51
he removed mcclellan 80
he removed obstacles 80
he removed secretary 62
he removes obstacles 58
he renders literally 82
he renders obedience 66
he repeated aimlessly 92
he repeated anecdotes 44
he repeated arguments 52
he repeated awkwardly 71
he repeated brusquely 76
he repeated carefully 300
he repeated cautiously 90
he repeated correctly 64
he repeated countless 79
he repeated dolefully 46
he repeated dutifully 60
he repeated elsewhere 77
he repeated endlessly 341
he repeated excitedly 191
he repeated fervently 230
he repeated foolishly 92
he repeated gleefully 50
he repeated hopefully 74
he repeated hurriedly 87
he repeated inquiringly 129
he repeated irritably 296
he repeated meaningfully 44
he repeated miserably 81
he repeated nervously 129
he repeated neutrally 43
he repeated ominously 133
he repeated patiently 547
he repeated peevishly 42
he repeated pensively 70
he repeated pointedly 57
he repeated precisely 55
he repeated presently 208
he repeated reassuringly 60
he repeated regularly 66
he repeated sometimes 43
he repeated throughout 307
he repeated wistfully 97
he repeated wonderingly 330
he repents sincerely 53
he replied accordingly 70
he replied adamantly 76
he replied austerely 40
he replied awkwardly 272
he replied brusquely 838
he replied callously 57
he replied carefully 696
he replied cautiously 1163
he replied concisely 48
he replied correctly 99
he replied cynically 273
he replied decidedly 161
he replied distantly 120
he replied dolefully 176
he replied dutifully 78
he replied evasively 2080
he replied excitedly 324
he replied favorably 58
he replied fearlessly 44
he replied fervently 332
he replied gallantly 666
he replied gleefully 78
he replied graciously 280
he replied guardedly 377
he replied haughtily 762
he replied helpfully 51
he replied hopefully 121
he replied hurriedly 305
he replied ingenuously 103
he replied instantly 1079
he replied invariably 46
he replied irritably 683
he replied jocularly 58
he replied judicially 86
he replied miserably 117
he replied nervously 537
he replied neutrally 60
he replied obliquely 157
he replied officially 47
he replied ominously 105
he replied patiently 617
he replied peevishly 157
he replied pensively 107
he replied pettishly 127
he replied playfully 117
he replied pleasantly 716
he replied pointedly 256
he replied pompously 176
he replied presently 137
he replied prudently 60
he replied reasonably 200
he replied reassuringly 303
he replied reprovingly 51
he replied similarly 43
he replied sincerely 288
he replied stoically 113
he replied tactfully 99
he replied truthfully 555
he replied unhappily 103
he replied unsmilingly 42
he replied unsteadily 85
he replied unwillingly 48
he replied wistfully 160
he replies evasively 67
he reports accordingly 57
he reports correctly 57
he reports elsewhere 53
he reports faithfully 83
he reports favorably 86
he reports regularly 79
he reposed unlimited 155
he request permission 54
he rescued alexander 47
he rescued andromeda 122
he rescued mussolini 45
he rescues andromeda 97
he resents criticism 90
he resided altogether 55
he resided elsewhere 139
he resided generally 47
he resided primarily 49
he resided regularly 40
he resided seventeen 52
he resided sometimes 119
he resided somewhere 77
he resided throughout 160
he resides elsewhere 159
he resists temptation 252
he resumed campaigning 52
he resumed leadership 126
he resumed newspaper 121
he resumed offensive 70
he resumed operations 387
he resumed political 113
he resumed possession 261
he resumed presently 576
he resumed production 59
he resumed residence 142
he retains ownership 275
he retains possession 1264
he retains throughout 404
he retakes possession 59
he retired altogether 839
he retired backwards 361
he retired cautiously 61
he retired disgusted 45
he retired exhausted 43
he retired hurriedly 51
he retired instantly 45
he retired northwards 115
he retired officially 79
he retired presented 101
he retired presently 48
he retired privately 97
he retired satisfied 85
he retired undefeated 192
he retired westwards 104
he retires enchanted 74
he retreats backwards 48
he returning homewards 41
he returns disguised 104
he returns exhausted 58
he returns refreshed 65
he returns regularly 137
he returns repeatedly 413
he returns throughout 84
he returns victorious 929
he revealed important 42
he revealed qualities 87
he reviews regularly 48
he reviled accordingly 58
he revived classical 48
he rightly associated 45
he rightly associates 52
he rightly complains 71
he rightly conceived 524
he rightly conceives 92
he rightly concluded 1265
he rightly concludes 676
he rightly condemned 74
he rightly considers 740
he rightly construed 108
he rightly contended 63
he rightly described 410
he rightly describes 416
he rightly discerned 303
he rightly dismisses 81
he rightly estimated 315
he rightly estimates 70
he rightly explained 56
he rightly indicates 81
he rightly interpret 349
he rightly maintains 266
he rightly perceived 595
he rightly perceives 186
he rightly predicted 291
he rightly preferred 164
he rightly protested 56
he rightly suggested 70
he rightly suspected 835
he rigidly abstained 93
he rigidly conformed 162
he roasted chestnuts 61
he roasted hurriedly 139
he roughly commanded 75
he roughly estimated 155
he roughly estimates 75
he roundly condemned 1218
he roundly denounced 568
he roundly denounces 92
he roundly described 47
he roundly dismissed 56
he roundly expressed 49
he rumbled ominously 48
he saluted everybody 57
he scanned carefully 67
he scathingly condemned 45
he scathingly denounced 262
he scathingly described 80
he scathingly dismissed 43
he scented adventure 43
he scolded playfully 47
he scouted carefully 102
he scowled ominously 50
he screamed dreadfully 75
he screamed excitedly 48
he screamed repeatedly 62
he searched carefully 391
he searched elsewhere 67
he searched endlessly 56
he searched hurriedly 56
he searched patiently 45
he searched thoroughly 74
he searched throughout 128
he searches carefully 49
he searches throughout 42
he secured additional 184
he secured agreement 221
he secured carefully 48
he secured contracts 96
he secured enactment 45
he secured excellent 58
he secured exclusive 45
he secured favorable 56
he secured happiness 47
he secured important 132
he secured montezuma 89
he secured obedience 95
he secured permanent 83
he secured permission 1572
he secured political 55
he secured possession 583
he secured protection 64
he secured provisions 42
he secured specimens 123
he secured temporary 88
he secured unanimous 54
he secured universal 44
he secures additional 44
he secures permission 119
he secures possession 50
he seemingly abandoned 41
he seemingly preferred 46
he selects different 59
he selects difficult 74
he selects incidents 46
he settled somewhere 116
he severed connection 89
he sharply challenged 54
he sharply commanded 57
he sharply condemned 342
he sharply contrasts 210
he sharply curtailed 103
he sharply denounced 140
he sharply disagreed 191
he sharply disagrees 71
he sharply dissented 44
he sharply protested 46
he sharply questioned 177
he sharply separated 150
he sharply separates 80
he sharply upbraided 74
he shifted allegiance 64
he shifted awkwardly 89
he shifted directions 53
he shifted nervously 277
he shifted operations 64
he shocked everybody 79
he shortly abandoned 138
he shortly afterward 1519
he shortly announced 43
he shortly corrected 71
he shortly discovers 54
he shortly explained 56
he shortly proceeded 75
he shortly recovered 132
he shortly succeeded 132
he shouted directions 184
he shouted drunkenly 83
he shouted excitedly 1521
he shouted gleefully 612
he shouted irritably 126
he shouted nervously 55
he shouted playfully 43
he shouted presently 55
he shouted repeatedly 246
he shouted threateningly 112
he shouted wrathfully 116
he shunned charybdis 318
he shunned notoriety 40
he shunned political 49
he shunned publicity 603
he sighted carefully 116
he sighted greenland 92
he skipped backwards 56
he slipped backwards 228
he slipped carefully 48
he slipped cautiously 129
he slipped furtively 70
he slipped gradually 78
he slipped naturally 46
he slipped overboard 145
he slipped peacefully 40
he slipped sometimes 44
he slipped unnoticed 459
he slumped backwards 62
he slumped exhausted 68
he smartly proceeded 159
he smashed furniture 47
he smelled cigarette 77
he smelled different 100
he smelled gunpowder 209
he smelled marijuana 151
he smelled pleasantly 63
he smelled wonderful 208
he smelled woodsmoke 58
he smilingly addressed 51
he smilingly continued 59
he smilingly conversed 81
he smilingly describes 135
he smilingly explained 123
he smilingly responded 48
he smilingly suggested 85
he smothers desdemona 59
he snapped brusquely 53
he snapped handcuffs 75
he snapped irritably 528
he snapped nervously 65
he snapped peevishly 104
he sniffed cautiously 54
he sniffed dolefully 52
he sobered instantly 96
he soberly concluded 44
he soberly explained 54
he soberly permitted 70
he sociably continued 52
he somehow associated 101
he somehow concluded 76
he somehow connected 192
he somehow continued 74
he somehow contrived 1474
he somehow contrives 146
he somehow convinced 566
he somehow developed 58
he somehow discovers 41
he somehow neglected 66
he somehow perceived 54
he somehow persuaded 319
he somehow possessed 54
he somehow resembled 66
he somehow succeeded 369
he somehow suggested 67
he somehow suspected 110
he sounded aggrieved 46
he sounded concerned 391
he sounded confident 281
he sounded convinced 44
he sounded defensive 329
he sounded delighted 117
he sounded depressed 183
he sounded desperate 363
he sounded different 298
he sounded disgusted 56
he sounded downright 277
he sounded especially 40
he sounded exhausted 141
he sounded extremely 98
he sounded flustered 40
he sounded genuinely 1010
he sounded impatient 209
he sounded impressed 75
he sounded increasingly 64
he sounded interesting 44
he sounded irritable 115
he sounded irritated 233
he sounded miserable 41
he sounded perfectly 157
he sounded reasonable 94
he sounded reasonably 47
he sounded regretful 54
he sounded reluctant 86
he sounded sarcastic 100
he sounded skeptical 109
he sounded surprised 506
he sounded suspicious 124
he sounded tentative 53
he sounded terrified 63
he sounded thoroughly 59
he sounded uncertain 243
he sounded unusually 91
he soundly condemned 44
he spelled correctly 195
he squeaked miserably 55
he stalked haughtily 94
he started advertising 238
he started apologizing 187
he started approaching 76
he started awkwardly 42
he started backwards 136
he started calculating 63
he started campaigning 281
he started carefully 117
he started cautiously 256
he started celebrating 45
he started circulating 50
he started complaining 954
he started considering 150
he started continued 89
he started continues 52
he started contracting 41
he started cooperating 47
he started criticizing 185
he started cultivating 164
he started disappearing 62
he started downstream 155
he started dreadfully 86
he started encouraging 141
he started extensive 44
he started fantasizing 41
he started formulating 86
he started freelancing 61
he started frequenting 138
he started gradually 47
he started hitchhiking 45
he started homewards 601
he started hopefully 40
he started household 40
he started hurriedly 100
he started identifying 50
he started improvising 75
he started inquiries 44
he started instantly 153
he started intensive 55
he started interfering 101
he started introducing 134
he started maneuvering 46
he started nervously 297
he started northwards 248
he started objections 54
he started operations 244
he started painfully 63
he started persecuting 52
he started political 56
he started preschool 150
he started proceedings 145
he started production 151
he started programming 54
he started propagating 65
he started prospecting 41
he started recognizing 40
he started regularly 55
he started rehearsals 80
he started remembering 254
he started reminiscing 147
he started secondary 84
he started somewhere 40
he started southwards 42
he started speculating 88
he started telephoning 76
he started thankfully 116
he started translating 286
he started unbuttoning 267
he started unfastening 44
he started yesterday 120
he steadily advocated 158
he steadily continued 245
he steadily depresses 61
he steadily developed 417
he steadily endeavored 42
he steadily maintains 65
he steadily persisted 144
he steadily professed 97
he steadily recovered 47
he steadily supported 641
he steered carefully 132
he steered northwards 164
he stepped awkwardly 89
he stepped backwards 1984
he stepped carefully 1218
he stepped cautiously 809
he stepped fearlessly 55
he stepped gallantly 45
he stepped hurriedly 180
he stepped naturally 61
he stepped overboard 55
he stepped unsteadily 467
he sternly addressed 46
he sternly announced 79
he sternly commanded 239
he sternly condemned 104
he sternly denounced 95
he sternly exclaimed 87
he sternly maintains 80
he sternly repressed 632
he sternly upbraided 163
he stirred nervously 64
he stooped nervously 45
he stooped painfully 77
he stopped advertising 98
he stopped altogether 1130
he stopped appellant 266
he stopped awkwardly 89
he stopped campaigning 58
he stopped complaining 303
he stopped considering 58
he stopped cooperating 55
he stopped criticizing 54
he stopped everybody 44
he stopped exhausted 99
he stopped identifying 41
he stopped instantly 271
he stopped interfering 50
he stopped motionless 54
he stopped overnight 960
he stopped proceedings 46
he stopped production 87
he stopped regularly 42
he stopped remembering 87
he stopped repeatedly 123
he stopped sometimes 44
he stopped somewhere 243
he stormed exceedingly 72
he stormed jerusalem 72
he stoutly advocated 109
he stoutly championed 84
he stoutly contended 157
he stoutly maintains 548
he stoutly persisted 63
he stoutly protested 117
he stoutly repudiated 62
he stoutly supported 187
he stoutly upbraided 41
he strikes desdemona 91
he stroked approvingly 69
he strolls leisurely 65
he strongly advocated 8562
he strongly advocates 1460
he strongly associated 58
he strongly associates 50
he strongly challenged 76
he strongly championed 79
he strongly commended 298
he strongly concurred 84
he strongly condemned 2047
he strongly contended 287
he strongly contested 151
he strongly contrasts 40
he strongly denounced 681
he strongly denounces 147
he strongly disagreed 1327
he strongly disagrees 422
he strongly dissented 199
he strongly dissuaded 242
he strongly expressed 678
he strongly expresses 259
he strongly fortified 1436
he strongly fortifies 179
he strongly impressed 284
he strongly indicated 89
he strongly intimated 134
he strongly intimates 100
he strongly inveighed 61
he strongly maintains 254
he strongly preferred 582
he strongly protested 983
he strongly questioned 110
he strongly reaffirmed 96
he strongly regretted 55
he strongly repudiated 217
he strongly repudiates 95
he strongly requested 49
he strongly resembled 1429
he strongly resembles 758
he strongly solicited 100
he strongly suggested 1674
he strongly supported 12760
he strongly suspected 7906
he studied advertising 71
he studied archeology 45
he studied aristotle 294
he studied arithmetic 495
he studied astrology 163
he studied astronomy 886
he studied augustine 40
he studied bookkeeping 360
he studied carefully 1429
he studied carpentry 149
he studied chemistry 2503
he studied classical 1096
he studied commercial 185
he studied conditions 94
he studied contained 91
he studied dentistry 363
he studied descartes 80
he studied developed 55
he studied different 151
he studied documents 68
he studied economics 2074
he studied eloquence 46
he studied especially 278
he studied exhibited 41
he studied faithfully 122
he studied industrial 180
he studied intensely 158
he studied landscape 243
he studied linguistics 193
he studied mechanics 207
he studied meditation 47
he studied mysticism 61
he studied navigation 633
he studied neurology 63
he studied permitted 45
he studied philology 583
he studied physiology 306
he studied political 1168
he studied possessed 62
he studied practical 105
he studied primarily 112
he studied printmaking 152
he studied privately 960
he studied psychiatry 148
he studied regularly 55
he studied rembrandt 81
he studied saxophone 58
he studied scripture 175
he studied sculpture 1037
he studied specimens 50
he studied technical 53
he studied theoretical 87
he studied thoroughly 433
he studied throughout 88
he studies astronomy 56
he studies carefully 253
he studies character 40
he studies chemistry 75
he studies different 46
he studies economics 44
he studies mechanics 67
he suavely explained 58
he subdued provinces 49
he submits passively 88
he submits patiently 50
he suffers accordingly 174
he suffers ambiguous 40
he suffers dreadfully 89
he suffers excruciating 152
he suffers hardships 43
he suffers humiliation 97
he suffers injustice 95
he suffers intensely 192
he suffers martyrdom 229
he suffers patiently 80
he suffers permanent 48
he suffers restraint 57
he suffers shipwreck 174
he suffers throughout 46
he summons witnesses 57
he surveys conditions 62
he swiftly descended 69
he swiftly developed 117
he swiftly dismissed 71
he swiftly proceeded 44
he swiftly recovered 72
he swiftly traversed 46
he tacitly abandoned 83
he tacitly authorizes 45
he tacitly commented 41
he tacitly confesses 41
he tacitly confirmed 42
he tacitly consented 102
he tacitly expressed 74
he tacitly permitted 73
he tacitly suggested 85
he tacitly supported 143
he tempers despotism 55
he tersely announced 49
he tersely described 101
he tersely explained 63
he tersely expressed 91
he testily exclaimed 125
he thrilled audiences 62
he timidly suggested 90
he timidly whispered 42
he toppled backwards 728
he totally abandoned 320
he totally abolished 79
he totally abstained 191
he totally committed 96
he totally condemned 110
he totally despaired 79
he totally destroyed 510
he totally disagreed 350
he totally disagrees 135
he totally disappears 44
he totally discarded 47
he totally dismissed 68
he totally dispersed 53
he totally dissented 74
he totally dominated 143
he totally extracted 76
he totally misjudged 88
he totally neglected 609
he totally overlooks 50
he totally renounced 85
he totally repudiated 139
he totally subverted 45
he totally supported 192
he totally surprised 113
he touched prospered 189
he touched succeeded 79
he touches interesting 93
he trained carefully 41
he trained disciples 64
he travels backwards 229
he travels incognito 251
he travels ministering 64
he travels regularly 90
he travels throughout 395
he tripped backwards 46
he trotted leisurely 40
he trotted nervously 50
he trudged homewards 132
he trudged painfully 54
he trusted altogether 67
he trusted everybody 104
he trusted gradually 40
he trusted honorable 62
he trusted thoroughly 41
he tumbled awkwardly 41
he tumbled backwards 936
he tumbled overboard 108
he tumbles backwards 257
he tutored alexander 58
he twisted nervously 63
he uniform commercial 119
he uniform throughout 61
he upholds propriety 60
he usually abandoned 109
he usually abstained 135
he usually addressed 668
he usually addresses 169
he usually advocated 54
he usually announced 74
he usually announces 63
he usually appointed 167
he usually associated 448
he usually associates 225
he usually attempted 169
he usually attracted 77
he usually collected 127
he usually commanded 225
he usually commenced 84
he usually commences 42
he usually committed 42
he usually complains 183
he usually completed 124
he usually completes 66
he usually conceived 65
he usually conceives 69
he usually concluded 199
he usually concludes 164
he usually conducted 254
he usually considers 375
he usually consulted 263
he usually contented 137
he usually continued 348
he usually continues 266
he usually contrived 496
he usually contrives 148
he usually conversed 46
he usually converses 45
he usually delegated 139
he usually delegates 92
he usually delighted 52
he usually delivered 244
he usually described 348
he usually describes 330
he usually destroyed 71
he usually developed 64
he usually disagreed 59
he usually disagrees 52
he usually disappears 46
he usually discarded 46
he usually discovers 217
he usually discussed 187
he usually discusses 120
he usually disdained 169
he usually disguised 53
he usually dismissed 167
he usually dismisses 64
he usually dispensed 95
he usually dispenses 45
he usually displayed 1301
he usually dominated 93
he usually entrusted 42
he usually exercised 242
he usually exercises 171
he usually exhibited 1065
he usually explained 132
he usually expressed 642
he usually expresses 396
he usually frequents 137
he usually furnishes 66
he usually hesitated 41
he usually impressed 46
he usually incapable 106
he usually indicated 110
he usually indicates 183
he usually inhabited 152
he usually instructs 41
he usually maintains 193
he usually manifests 79
he usually neglected 52
he usually negotiated 68
he usually nominates 62
he usually overlooks 55
he usually perceives 109
he usually performed 495
he usually permitted 219
he usually portrayed 118
he usually possessed 151
he usually possesses 178
he usually postponed 44
he usually practiced 89
he usually practices 44
he usually preferred 3237
he usually presented 443
he usually preserved 45
he usually preserves 48
he usually pretended 88
he usually prevailed 54
he usually proceeded 112
he usually professed 107
he usually projected 68
he usually protected 43
he usually protested 82
he usually published 50
he usually purchased 141
he usually purchases 135
he usually qualifies 64
he usually recovered 108
he usually refrained 170
he usually regretted 71
he usually remembers 161
he usually repressed 44
he usually requested 100
he usually respected 199
he usually responded 349
he usually restricts 95
he usually separates 42
he usually specifies 50
he usually submitted 99
he usually succeeded 994
he usually succumbed 58
he usually suggested 87
he usually supported 282
he usually transacts 96
he usually triumphed 46
he usually undertook 55
he uttered blasphemy 49
he uttered perfectly 113
he uttered plaintive 48
he uttered sentences 227
he uttered yesterday 73
he utterly abandoned 66
he utterly abolished 115
he utterly collapsed 68
he utterly committed 60
he utterly condemned 404
he utterly despaired 235
he utterly destroyed 1346
he utterly disagreed 64
he utterly disavowed 113
he utterly discarded 44
he utterly disclaims 348
he utterly disdained 97
he utterly distracts 44
he utterly exhausted 42
he utterly forgotten 91
he utterly neglected 338
he utterly renounced 249
he utterly renounces 88
he utterly repudiated 566
he utterly repudiates 333
he vaguely associated 99
he vaguely associates 42
he vaguely conceived 54
he vaguely described 151
he vaguely describes 121
he vaguely discerned 51
he vaguely indicated 73
he vaguely perceived 153
he vaguely perceives 69
he vaguely protested 51
he vaguely remembers 399
he vaguely resembled 114
he vaguely resembles 57
he vaguely suggested 107
he vaguely suspected 203
he visibly shuddered 301
he visibly struggled 71
he visited alexander 83
he visited alexandria 425
he visited allahabad 94
he visited amsterdam 282
he visited annapolis 56
he visited argentina 116
he visited auschwitz 384
he visited baltimore 657
he visited bangladesh 48
he visited barcelona 101
he visited bucharest 108
he visited california 1600
he visited cambridge 853
he visited churchill 43
he visited cleveland 114
he visited coleridge 213
he visited communist 105
he visited contained 51
he visited countries 88
he visited different 570
he visited edinburgh 826
he visited factories 209
he visited familiarly 122
he visited frankfort 227
he visited frankfurt 78
he visited frederick 128
he visited galleries 65
he visited georgetown 113
he visited gibraltar 59
he visited greenland 123
he visited guatemala 68
he visited hiroshima 80
he visited hollywood 129
he visited hospitals 274
he visited hyderabad 183
he visited important 69
he visited jefferson 122
he visited jerusalem 1820
he visited josephine 53
he visited lancaster 55
he visited leicester 115
he visited libraries 134
he visited liverpool 586
he visited manhattan 80
he visited mauritius 130
he visited mcclellan 184
he visited melbourne 304
he visited milwaukee 81
he visited minnesota 59
he visited montevideo 45
he visited mountains 51
he visited mussolini 75
he visited nantucket 57
he visited nashville 155
he visited neighboring 60
he visited newcastle 337
he visited nicaragua 97
he visited nuremberg 221
he visited palestine 2107
he visited parliament 60
he visited portsmouth 410
he visited president 1386
he visited priestley 44
he visited princeton 104
he visited professor 238
he visited regularly 1131
he visited relatives 505
he visited repeatedly 161
he visited rochester 72
he visited roosevelt 105
he visited salisbury 146
he visited secretary 46
he visited seventeen 59
he visited sheffield 55
he visited sometimes 42
he visited springfield 139
he visited stockholm 176
he visited tennessee 70
he visited throughout 108
he visited vancouver 76
he visited venezuela 81
he visited virtually 72
he visited waterford 43
he visited whitehall 90
he visited wisconsin 55
he visited worcester 151
he visited wordsworth 100
he visited workshops 41
he visited yesterday 41
he visited yorkshire 254
he visited yugoslavia 262
he vividly described 1409
he vividly describes 1170
he vividly expressed 105
he vividly expresses 59
he vividly portrayed 219
he vividly recounted 71
he vividly remembers 561
he vocally supported 105
he vomited profusely 133
he vomited repeatedly 101
he wanders aimlessly 602
he wanders respected 62
he wanders sometimes 64
he wanders throughout 78
he watched alexander 69
he watched approvingly 53
he watched carefully 1509
he watched cautiously 42
he watched charlotte 89
he watched christina 57
he watched entranced 52
he watched everybody 49
he watched faithfully 50
he watched hopefully 41
he watched horrified 57
he watched nervously 73
he watched operations 40
he watched passively 50
he watched patiently 121
he watched president 65
he watched proceedings 74
he watched television 3898
he watched throughout 41
he watches carefully 434
he watches passively 44
he watches regularly 45
he watches television 1142
he weighed carefully 336
he weighed seventeen 52
he wielded influence 535
he wielded political 60
he willingly abandoned 474
he willingly associated 57
he willingly concurred 47
he willingly confessed 82
he willingly confesses 65
he willingly consented 2598
he willingly construed 43
he willingly continued 45
he willingly descended 46
he willingly discussed 68
he willingly explained 47
he willingly performed 133
he willingly permitted 173
he willingly presented 51
he willingly renounced 134
he willingly renounces 77
he willingly responded 138
he willingly subjected 63
he willingly submitted 810
he willingly supported 177
he willingly undertook 2362
he willingly underwent 212
he withdrew accordingly 85
he withdrew altogether 560
he withdrew backwards 40
he withdrew gradually 119
he withdrew hurriedly 44
he withdrew increasingly 138
he withdrew northwards 137
he withdrew permission 83
he withdrew privately 213
he withheld permission 74
he wittily described 63
he wittily describes 55
he wobbled unsteadily 62
he wonders sometimes 90
he worried endlessly 96
he worried increasingly 50
he worried privately 40
he worried sometimes 61
he worried throughout 40
he worthily fulfilled 53
he worthily sustained 41
he wrapped carefully 143
he wrought faithfully 45
he wrought throughout 44
he wrought wonderful 61
he yielded instantly 58
he yielded obedience 525
he yielded sometimes 79
he yielded unwillingly 52
hoe dropped instantly 58
hp bristol centaurus 78
hr against distilled 93
hr following irradiation 159
hr glucose tolerance 302
