backlog orders believed 86
between sexual assaults 48
between sexual behaviors 138
between sexual contacts 47
between sexual curiosity 40
between sexual equality 98
between sexual functioning 98
between sexual identity 972
between sexual impulses 182
between sexual instinct 150
between sexual interest 114
between sexual intimacy 286
between sexual inversion 158
between sexual maturity 724
between sexual minority 46
between sexual morality 194
between sexual partners 3165
between sexual pathology 41
between sexual patterns 181
between sexual pleasures 43
between sexual politics 200
between sexual practice 165
between sexual problems 160
between sexual relations 490
between sexual response 79
between sexual selection 413
between shared variables 69
between shifting alliances 72
between siblings increases 179
between signal bandwidth 51
between signal detection 77
between signal elements 143
between signal peptides 51
between signal processing 322
between signed languages 66
between silica exposure 113
between silica surfaces 87
between silver chloride 184
between simple concepts 67
between simple contract 84
between simple diffusion 87
between simple economic 56
between simple elements 105
between simple futurity 47
between simple geometric 91
between simple harmonic 425
between simple imitation 71
between simple interest 517
between simple majority 42
between simple physical 106
between simple reflexes 78
between simple supports 202
between simple variables 46
between sinful humanity 185
between sister churches 102
between skills acquired 87
between skills demanded 46
between skills required 126
between sleeping sickness 124
between slight variations 141
between soccer practice 50
between sodium chloride 896
between sodium excretion 292
between sodium fluoride 133
between sodium peroxide 53
between sodium retention 62
between sodium silicate 213
between sodium sulphate 225
between sordid interest 58
between sounds produced 168
between source document 59
between source materials 75
between soviet advisers 43
between soviet citizens 956
between soviet doctrine 51
between soviet domestic 243
between soviet economic 202
between soviet industry 49
between soviet internal 47
between soviet military 384
between soviet officers 46
between soviet officials 228
between soviet policies 98
between soviet politics 62
between soviet practice 54
between soviet rhetoric 56
between soviet scholars 53
between soviet security 77
between soviet socialism 105
between soviet soldiers 91
between spatial analysis 71
between spatial attention 69
between spatial channels 66
between spatial cognition 127
between spatial concepts 81
between spatial distance 100
between spatial elements 96
between spatial entities 188
between spatial locations 220
between spatial mobility 176
between spatial patterns 458
between spatial positions 71
between spatial relations 163
between spatial variations 58
between special activity 43
between special education 1575
between special interest 1159
between special services 78
between speech partners 133
between speech patterns 128
between speech processing 47
between speech reception 67
between speech segments 125
between spelling patterns 127
between spending patterns 47
between spinal anesthesia 115
between spinal reflexes 61
between spinal segments 126
between spinal vertebrae 64
between spiral galaxies 161
between spoken languages 176
between sports medicine 84
between square brackets 5585
between stable isotopes 57
between starch granules 155
between starch synthesis 64
between starting attempts 72
between starting materials 132
between starting salaries 145
between starting treatment 64
between stated intention 121
between stated policies 124
between stated purposes 59
between states actually 61
between states concerning 556
between states continue 53
between states governed 91
between states increased 72
between states increases 114
between states indicate 44
between states involved 253
between states involves 45
between states mutually 92
between states possessing 100
between states remained 52
between states requires 88
between static analysis 68
between static electric 139
between static elements 48
between static pressure 194
between status offenses 73
between status positions 72
between status variables 111
between stopping treatment 79
between stored patterns 61
between strange agitated 42
between strange situation 383
between strata containing 96
between streaming potential 56
between street children 196
between street electric 110
between street railways 285
between strength workouts 60
between stress corrosion 122
between stress exposure 116
between stress hormones 153
between stress patterns 71
between stress response 74
between strict equality 46
between strict liability 1226
between strict orthodoxy 46
between strict products 61
between strict scrutiny 164
between strike activity 381
between striking platform 59
between stroke patients 105
between subtle variations 75
between suction attempts 137
between suction pressure 74
between sultan muhammad 71
between summer pastures 251
between summer rainfall 121
between summer solstice 67
between sunday services 246
between sundry elements 48
between survey questions 65
between swelling pressure 251
between switch contacts 75
between switch positions 47
between system analysis 91
between system capacity 127
between system dynamics 86
between system elements 1018
between system engineering 66
between system entities 88
between system failures 222
between system functions 142
between system pressure 59
between system programs 43
between system response 113
between system software 394
between system variables 511
between target behaviors 138
between target children 49
between target detection 51
between target distance 50
between target variables 125
between teacher attention 97
between teacher attitude 114
between teacher authority 54
between teacher autonomy 80
between teacher behaviors 376
between teacher direction 74
between teacher education 900
between teacher efficacy 186
between teacher enthusiasm 90
between teacher feedback 71
between teacher guidance 59
between teacher immediacy 82
between teacher judgment 64
between teacher practice 41
between teacher questions 117
between teacher salaries 176
between teacher variables 91
between temper tantrums 53
between tension headaches 52
between tenure security 148
between theories concerning 54
between thermal capacity 54
between thermal diffusion 67
between thermal energies 46
between thermal expansion 444
between thermal neutrons 59
between thermal stresses 73
between thickly forested 84
between thought disorder 189
between thought patterns 89
between thyroid activity 241
between thyroid hormones 453
between timber harvesting 205
between tissue elements 48
between tissue perfusion 44
between tissue pressure 59
between tissue proteins 82
between touching surfaces 48
between towering mountain 121
between tracer injection 65
between training colleges 96
between training examples 62
between training patterns 42
between training programs 381
between training received 52
between trauma exposure 152
between travel agencies 146
between travel distance 103
between travel patterns 80
between treated patients 169
between tribal cultures 109
between tribal divisions 63
between tribal identity 50
between tribal politics 49
between tribal religions 83
between tribal segments 122
between tribal tradition 64
between tribes occurred 48
between troops stationed 41
between trusts executed 189
between twelve midnight 140
between twelve spaniards 55
between ulster unionists 118
between united airlines 152
between unlike electric 56
between unlike elements 134
between unlike magnetic 106
between unlike materials 123
between unlike segments 96
between unlike subunits 97
between unpaid domestic 97
between upward mobility 448
between utopian socialism 96
between valley glaciers 102
between values assigned 76
between values computed 108
between values education 52
between values observed 106
between values obtained 1382
between values recorded 62
between values reported 129
between various abstract 44
between various academic 221
between various accounting 56
between various accounts 317
between various adjacent 45
between various agencies 1834
between various american 475
between various antigens 43
between various articles 81
between various artistic 109
between various bacterial 62
between various behaviors 162
between various benefits 44
between various biblical 80
between various branches 2322
between various buddhist 90
between various business 716
between various capitals 59
between various carriers 63
between various cellular 153
between various channels 165
between various chapters 113
between various chemical 524
between various children 45
between various christian 527
between various churches 177
between various circuits 74
between various citizens 57
between various climatic 78
between various clinical 235
between various clusters 92
between various colleges 61
between various colonies 46
between various commands 40
between various communal 43
between various computer 466
between various concepts 675
between various concerns 53
between various concrete 63
between various conscious 45
between various consumer 55
between various contending 463
between various contents 44
between various contexts 177
between various controls 54
between various cortical 176
between various counties 59
between various creatures 44
between various criminal 116
between various critical 87
between various cultural 2033
between various cultures 997
between various currents 146
between various customer 48
between various database 46
between various decisions 46
between various developing 146
between various discrete 63
between various distinct 99
between various divisions 381
between various domestic 173
between various echelons 59
between various economic 1459
between various education 61
between various elements 3842
between various emotional 114
between various employee 45
between various engineering 107
between various entities 625
between various episodes 123
between various examples 65
between various external 155
between various extremes 135
between various families 348
between various feminist 154
between various financial 904
between various fractions 203
between various functions 759
between various geometric 88
between various habitats 47
between various hardware 155
between various hormones 127
between various hospital 57
between various identity 53
between various impulses 45
between various industry 196
between various interest 2550
between various internal 299
between various isolates 48
between various isotopes 45
between various japanese 135
between various languages 524
between various lebanese 44
between various linguistic 327
between various literary 215
between various locations 871
between various machines 167
between various mammalian 85
between various managers 65
between various materials 477
between various maternal 50
between various membrane 125
between various metallic 45
between various militant 46
between various military 232
between various minerals 127
between various minority 189
between various mixtures 54
between various monetary 104
between various networks 195
between various observed 46
between various officers 94
between various officials 214
between various outcomes 98
between various parallel 46
between various parental 48
between various partners 213
between various passages 175
between various patterns 362
between various personal 179
between various physical 758
between various pleasures 48
between various policies 183
between various polymers 46
between various positions 642
between various possible 1816
between various potential 196
between various powerful 99
between various pressure 307
between various problems 135
between various processing 89
between various products 500
between various programs 301
between various projects 363
between various property 40
between various proposed 252
between various proteins 161
between various purposes 84
between various quarters 54
between various relations 70
between various relevant 91
between various religions 678
between various religious 2632
between various resource 58
between various response 83
between various scenarios 52
between various scholars 110
between various sciences 187
between various sectional 46
between various sectoral 100
between various security 250
between various segments 1782
between various semantic 157
between various services 310
between various socialist 125
between various societal 135
between various software 157
between various solutions 180
between various solvents 78
between various specific 407
between various spectral 121
between various standard 249
between various statuses 61
between various stimulus 73
between various students 50
between various subjects 430
between various subtypes 124
between various subunits 71
between various surfaces 178
between various symbolic 57
between various symptoms 90
between various temporal 58
between various terminal 95
between various textures 42
between various treatment 186
between various variables 452
between various vascular 45
between various villages 182
between various warlords 59
between vector elements 66
between velvet breeches 99
between vendor products 121
between venous pressure 241
between verbal aptitude 165
between verbal attitude 63
between verbal concepts 68
between verbal elements 57
between verbal facility 54
between verbal messages 78
between verbal response 96
between vessel elements 134
between vested benefits 71
between vested interest 262
between vicious extremes 107
between victor emmanuel 388
between violent activity 42
between violent conflict 143
between violent criminal 44
between violent episodes 66
between violent eruptions 44
between violent extremes 85
between visual analysis 50
between visual attention 207
between visual cortical 367
between visual elements 260
between visual literacy 50
between visual movement 45
between visual patterns 217
between visual pictures 48
between visual processing 162
between visual sensation 84
between visual stimulus 119
between visual textures 84
between voiced segments 135
between volume elements 163
between volume expansion 45
between vomiting episodes 56
between walter benjamin 236
between walter cronkite 47
between walter lippmann 165
between weight reduction 106
between wholly distinct 75
between widely accepted 91
between widely distinct 55
between widely separate 188
between william faulkner 112
between william hamilton 65
between william marshall 65
between william mckinley 161
between william randolph 212
between window managers 61
between winter pastures 71
between winter quarters 143
between winter rainfall 60
between winter severity 47
between winter solstice 110
between wooden frigates 50
between wooden shuttering 49
between wooden supports 56
between wooden surfaces 45
between wooden uprights 56
between woolen blankets 107
between writings produced 75
between yankee sullivan 45
between yields obtained 100
between younger children 329
between younger patients 91
between younger students 40
between yunnan province 114
between zealous advocacy 150
between zionist settlers 61
between zygote formation 43
bewailing russian nihilism 54
bicycle helmet campaign 131
bicycle pathway adjacent 82
bicycle pathway condition 41
bicycle pathway intended 78
bicycle pathway provides 105
bicycle rental business 87
bicycle repair business 213
bicycle safety education 151
bicycle safety programs 176
biennial budget requests 108
biggest annual festival 97
biggest budget deficits 74
biggest building projects 64
biggest cement producer 55
biggest changes occurred 208
biggest coffee producer 110
biggest copper producer 319
biggest cotton producer 97
biggest covert operation 49
biggest design challenge 150
biggest energy consumer 105
biggest export customer 46
biggest export industry 112
biggest factor accounting 67
biggest factor preventing 77
biggest figure injected 62
biggest german shepherd 50
biggest income producer 42
biggest losses occurred 48
biggest number possible 52
biggest police operation 40
biggest profit possible 64
biggest public relations 499
biggest rescue operation 60
biggest retail business 42
biggest roller coasters 46
biggest sporting surprise 43
biggest street festival 71
biggest talent agencies 62
biggest vested interest 112
bigotry toward catholics 40
bilingual french canadians 66
bilingual latino students 121
bilingual monthly magazine 51
bilingual police officers 62
bilingual public education 106
bilingual public services 73
bilingual school children 157
bilingual school programs 188
bilingual special education 3656
bilingual teacher education 166
bilingual training programs 80
billiard tables shrouded 68
binomial random variables 2806
binomial series expansion 461
biologic effect produced 63
biologic safety cabinets 126
biopsies showed evidence 61
biopsies without clinical 45
bipolar mental disorder 109
bipolar staining bacillus 82
bipolar versus unipolar 842
birches earlier affected 57
birches standing luminous 74
birthday dinner tomorrow 47
bishops almost entirely 64
bishops already mentioned 93
bishops became involved 49
bishops became otherwise 135
bishops became powerful 40
bishops before mentioned 83
bishops called attention 72
bishops issued pastoral 115
bishops openly declared 40
bishops readily connived 95
bishops should assemble 132
bishops should continue 137
bishops should exercise 222
bishops should nominate 66
bishops should renounce 53
bishops without assembling 48
bishops without consulting 181
bishops without exception 73
bishops without recourse 50
bitters before breakfast 72
bivalve rectal speculum 189
bizarre double standard 86
bizarre mental symptoms 46
bizarre sexual activity 113
bizarre sexual behaviors 44
bizarre sexual practice 59
bizarre speech patterns 86
bizarre thought occurred 45
bizarre thought patterns 120
bladder always contains 49
bladder become involved 45
bladder become thickened 111
bladder becoming affected 41
bladder before operation 56
bladder before treatment 48
bladder cancer compared 201
bladder cancer detected 267
bladder cancer detection 382
bladder cancer diagnosed 129
bladder cancer diagnosis 308
bladder cancer includes 171
bladder cancer increased 99
bladder cancer increases 334
bladder cancer occurred 49
bladder cancer patients 4774
bladder cancer randomly 45
bladder cancer requires 49
bladder cancer treatment 297
bladder causes frequent 44
bladder emptying problems 145
bladder mucous membrane 1457
bladder reflex activity 147
bladder should encircle 281
bladder should therefore 52
bladder training programs 528
bladder volume increases 385
bladder without jaundice 51
blanket around yourself 79
blanket folded lengthwise 48
blanket hearsay exception 41
blanket safety argument 55
blasted kingdoms flourish 55
blatant double standard 1542
blatant public relations 60
blatant racist policies 41
blatant sexual advances 71
blatant sexual innuendo 63
bleached without chlorine 720
bleeder wrench standard 73
blended cement concrete 336
blended cement containing 170
blended emotion concepts 120
blended family consists 85
blended family includes 95
blended family situation 269
blended voices evermore 115
blessed figure reclined 47
blessed little children 1334
blessed little strangers 41
blessed martyr ignatius 57
blessed michael archangel 53
blessed saints catherine 86
blessed saints margaret 67
blessed saints preserve 66
blessed virgin received 46
blesses little children 451
blessings already bestowed 130
blessings already received 372
blinded french soldiers 44
blinded therapy followed 82
blindly accept authority 61
blindly accept whatever 207
blindly follow authority 116
blindly follow tradition 118
blindly follow whatever 94
blindly toward disaster 93
blindly without questioning 125
blister became infected 53
blister copper containing 164
blister copper contains 190
blister copper produced 365
blithely equate airports 46
blocked almost entirely 48
blocked career mobility 56
blocked earlier attempts 61
blocked energy channels 79
blocked further expansion 179
blocked further movement 51
blocked further progress 712
blocked russian expansion 124
blocked sterling accounts 128
blocked sterling balances 747
blocked upward mobility 218
blogger andrew sullivan 70
blooded animal produces 41
blooded animal requires 48
blooded cattle supposed 81
blooded indians remained 71
blooded native american 1299
blunted immune response 147
blunted stress response 128
bluntly enough compared 41
blurred shapes vanished 68
boarded another steamboat 83
boarded united airlines 127
boarded without incident 50
boasted modern progress 41
boldest actions recorded 155
boldest manner possible 55
bombers heavily escorted 43
bombers versus missiles 45
bonfire burned brightly 86
boomers become eligible 91
boomers reached adulthood 54
boosted public interest 47
bootleg liquor business 116
bootleg liquor industry 68
borders almost disappear 55
borders around elements 52
borders around graphics 53
borders around pictures 41
borders around selected 58
borders rarely coincide 81
borders should coincide 41
borders through military 43
borders without detection 40
borders without probable 55
boredom without actually 97
borough school district 164
borrowing excess reserves 50
borrowing raises interest 70
borrowing through financial 93
borrowing without interest 146
botanic garden attached 85
botched rescue operation 44
bottled carbon monoxide 398
bottled fruits enclosed 54
bottles already prepared 89
bounced without ceremony 47
bounded almost entirely 155
bounded closed interval 131
bounded random variables 963
bounded spatial entities 53
bounded without conceiving 131
boycott clearly involved 87
boycott french products 44
boycott further elections 42
boycott future elections 48
boycott gained momentum 116
boycott german products 140
boycott israeli products 174
boycott nestle products 117
boycott should continue 106
boyhood always regarded 65
boyhood friend recalled 56
boyhood gender identity 335
braided fluvial deposits 275
braided suture materials 99
branching enzyme activity 676
bravely become votaries 42
breakers seldom frequent 93
breasted jacket buttoned 44
breeder reactor concepts 135
breeder reactor produces 407
breeder reactor programs 349
breeder reactor requires 84
breeder should consider 96
breezed through security 44
brethren already mentioned 56
brethren should assemble 43
bridges across cultural 90
bridges across cultures 166
bridges across mountain 107
bridges already mentioned 112
bridges carrying electric 146
bridges remain attached 67
bridges without parapets 95
briefly answer questions 57
briefly became involved 252
briefly before announcing 41
briefly before attempting 58
briefly before concluding 288
briefly before continuing 1984
briefly before descending 133
briefly before describing 159
briefly before discussing 600
briefly before presenting 167
briefly before proceeding 1160
briefly before responding 336
briefly before succumbing 125
briefly before withdrawing 96
briefly called attention 583
briefly direct attention 325
briefly review evidence 241
briefly review examples 63
briefly review possible 53
briefly review relevant 401
briefly review selected 111
briefly seemed possible 151
briefly stated supposed 41
briefly studying medicine 108
briefly without attempting 49
brigade became involved 53
brigade before mentioned 73
bristling blocks westward 76
brittle matrix materials 69
brittle reaction products 44
brittle solids containing 66
brittle unless modified 46
broaching native subjects 41
broaden higher education 46
broaden public interest 73
broader common interest 81
broader debate concerning 142
broader ethical concerns 121
broader ethical questions 108
broader family dynamics 45
broader gender relations 56
broader global concerns 59
broader global coverage 64
broader global economic 135
broader global patterns 42
broader global strategy 58
broader higher education 174
broader immune response 44
broader issues concerning 1056
broader issues involved 2183
broader issues pertaining 158
broader issues relevant 64
broader issues underlying 95
broader market averages 56
broader market coverage 106
broader market segments 63
broader policy analysis 69
broader policy approach 109
broader policy concerns 552
broader policy contexts 59
broader policy decisions 238
broader policy direction 47
broader policy questions 910
broader public attention 182
broader public audience 225
broader public benefits 76
broader public concerns 222
broader public education 141
broader public exposure 63
broader public interest 8872
broader public policies 137
broader public purposes 153
broader public relations 174
broader public scrutiny 50
broader public services 51
broader reform movement 282
broader reform programs 53
broader reform strategy 64
broader target audience 79
broadly kantian approach 47
broadly marked divisions 58
broadly shared benefits 42
broadly shared concerns 64
broadly shared cultural 236
broadly shared economic 125
broadly shared interest 52
broadly spreading branches 81
broadly stated policies 163
broadly stated purposes 89
broadly stated questions 58
broadly worded provision 133
broadly worded statutes 176
brocade window curtains 58
brokers without liability 46
bromide silver chloride 124
bromide sodium chloride 59
bronchi become inflamed 321
bronchi become involved 60
bronchi become narrowed 44
bronchi become occluded 46
bronchi become thickened 45
bronzed english veterans 57
bronzed groups encircling 77
bronzes wanted sunlight 69
bronzes without retouching 114
brooked little argument 50
brothers already mentioned 122
brothers became estranged 52
brothers became involved 270
brothers became officers 52
brothers became partners 139
brothers became soldiers 59
brothers become involved 51
brothers called schwartz 55
brothers played baseball 78
brothers played football 108
brothers proved obdurate 41
brothers should continue 79
brothers thought otherwise 45
brought alarming accounts 42
brought almost complete 220
brought almost directly 84
brought almost entirely 251
brought almost everyone 68
brought almost fabulous 51
brought almost immediate 405
brought annual inflation 52
brought another american 41
brought another argument 65
brought another challenge 97
brought another daughter 47
brought another dimension 454
brought another disaster 67
brought another disturbing 40
brought another economic 58
brought another explosion 44
brought another outburst 86
brought another physician 41
brought another powerful 76
brought another prisoner 100
brought another reminder 43
brought another reversal 56
brought another surprise 488
brought another telegram 78
brought ashore mortally 71
brought before alderman 184
brought before american 184
brought before aurangzeb 81
brought before authority 68
brought before berkeley 67
brought before boniface 40
brought before cardinal 94
brought before chancery 87
brought before children 96
brought before claudius 81
brought before councils 209
brought before criminal 229
brought before cromwell 183
brought before district 170
brought before domestic 52
brought before electors 49
brought before elizabeth 47
brought before governor 374
brought before hannibal 49
brought before innocent 47
brought before judgment 141
brought before justices 638
brought before justinian 61
brought before juvenile 1177
brought before military 611
brought before montcalm 63
brought before muhammad 201
brought before nicholas 47
brought before officials 60
brought before ordinary 116
brought before powhatan 1586
brought before recorder 60
brought before students 45
brought before thousands 81
brought before tiberius 62
brought before vespasian 431
brought before washington 59
brought better economic 63
brought better relations 41
brought bitter memories 108
brought bitter protests 68
brought bright sunshine 77
brought building materials 310
brought calvin coolidge 101
brought closer contacts 73
brought closer relations 77
brought closer scrutiny 40
brought costly presents 97
brought direct benefits 112
brought direct economic 55
brought direct evidence 42
brought direct pressure 167
brought divine judgment 79
brought doubts concerning 62
brought eleven children 113
brought english settlers 85
brought enough disgrace 48
brought enough evidence 44
brought enough pressure 848
brought enough supplies 141
brought entire families 69
brought fairly entitled 73
brought formal education 57
brought french canadians 66
brought french military 41
brought further additions 94
brought further advances 147
brought further attention 235
brought further benefits 62
brought further conflict 65
brought further confusion 201
brought further declines 50
brought further disaster 140
brought further disgrace 51
brought further distress 41
brought further economic 410
brought further evidence 355
brought further expansion 415
brought further financial 90
brought further hardship 102
brought further increases 153
brought further pressure 287
brought further prestige 57
brought further problems 401
brought further progress 155
brought further protests 52
brought further setbacks 40
brought further supplies 42
brought further troubles 90
brought german industry 48
brought german settlers 46
brought global attention 106
brought greater activity 47
brought greater attention 448
brought greater autonomy 44
brought greater benefits 260
brought greater economic 285
brought greater emphasis 134
brought greater equality 141
brought greater exposure 54
brought greater financial 120
brought greater hardship 50
brought greater interest 73
brought greater mobility 80
brought greater personal 49
brought greater precision 141
brought greater pressure 200
brought greater prestige 104
brought greater problems 58
brought greater progress 42
brought greater religious 50
brought greater scrutiny 57
brought greater security 275
brought greater triumphs 101
brought greatly expanded 50
brought greatly improved 158
brought greatly increased 554
brought higher education 383
brought higher salaries 45
brought issues concerning 53
brought jackie robinson 229
brought jewish children 45
brought jewish refugees 51
brought little apparent 46
brought little applause 57
brought little attention 92
brought little children 598
brought little concrete 48
brought little cultural 40
brought little economic 136
brought little enthusiasm 49
brought little evidence 44
brought little financial 216
brought little immediate 588
brought little military 48
brought little personal 107
brought little positive 68
brought little presents 267
brought little pressure 45
brought little prestige 51
brought little progress 253
brought little prospect 55
brought little reduction 43
brought little response 661
brought little security 119
brought marked increases 76
brought marked progress 56
brought modern education 69
brought modern industry 73
brought modern medicine 177
brought mounting pressure 99
brought mutual benefits 84
brought native american 103
brought needed attention 109
brought needed supplies 89
brought neither economic 74
brought obvious benefits 126
brought oliver cromwell 86
brought prompt response 89
brought public attention 1360
brought public disgrace 94
brought public education 95
brought public interest 54
brought public officials 45
brought public pressure 163
brought public relations 40
brought public ridicule 54
brought public scrutiny 43
brought raised eyebrows 107
brought relief supplies 65
brought serious attention 54
brought serious confusion 58
brought serious economic 179
brought serious financial 122
brought serious hardship 59
brought serious inflation 81
brought serious problems 661
brought serious reverses 45
brought serious setbacks 69
brought serious troubles 54
brought severe distress 55
brought severe economic 303
brought severe financial 117
brought severe hardship 255
brought severe pressure 147
brought severe problems 159
brought something beautiful 84
brought something entirely 153
brought something positive 91
brought something resembling 42
brought something spectral 45
brought something valuable 74
brought soviet military 110
brought special attention 148
brought special education 43
brought special hardship 41
brought special problems 271
brought strange blossoms 88
brought sudden darkness 42
brought summer visitors 51
brought tender memories 64
brought through channels 47
brought through discreet 51
brought through flanders 65
brought through maryland 278
brought through separate 65
brought toward informed 60
brought twelve children 89
brought twenty africans 44
brought unique insights 47
brought untold benefits 184
brought untold disaster 59
brought untold distress 41
brought untold hardship 240
brought untold miseries 433
brought untold sufferings 313
brought upward mobility 44
brought urgent requests 40
brought various articles 361
brought various benefits 49
brought various presents 60
brought various problems 53
brought various utensils 91
brought vastly improved 41
brought vastly increased 100
brought verbal messages 53
brought violent protests 138
brought without authority 58
brought without probable 251
brought yellow starched 47
browser called internet 75
browser called netscape 282
browser client software 310
browser simply displays 93
browser window containing 218
browser window contains 105
browser window displaying 162
browser window displays 954
bruises caused agreeable 85
brusque manner concealed 44
bubbled through solutions 98
bubbled through sulfuric 57
bubbles become attached 275
bubbles become unstable 90
bubbles remain attached 41
bubbles remain centered 58
bubbles should disappear 40
bubonic plague bacillus 391
bubonic plague epidemic 1414
bubonic plague followed 65
bubonic plague infection 63
bubonic plague occurred 342
bubonic plague outbreaks 100
bubonic plague pandemic 273
bubonic plague patients 142
bubonic plague reappeared 53
bubonic plague returned 70
bubonic plague threatened 55
budgeting forces managers 40
budgeting system provides 131
budgeting system requires 108
budgets already strained 49
budgets should consider 55
budgets should therefore 42
budgets showed deficits 44
budgets totaling hundreds 42
buffalo skulls attached 242
buffalo turned furiously 76
buffers buffer elements 55
builder became bankrupt 70
builder builds somewhat 92
builder should consider 170
builder should therefore 45
buildings almost entirely 77
buildings already finished 79
buildings already mentioned 608
buildings already occupied 219
buildings already referred 106
buildings around washington 116
buildings became derelict 45
buildings became obsolete 59
buildings became possible 47
buildings become obsolete 157
buildings before mentioned 191
buildings before withdrawing 51
buildings belonging thereunto 89
buildings called churches 168
buildings except churches 56
buildings fairly promptly 81
buildings herein referred 50
buildings marked deserted 126
buildings remain unchanged 45
buildings seemed deserted 77
buildings seemed scarcely 110
buildings should consider 57
buildings should continue 72
buildings should therefore 132
buildings standing shoulder 107
buildings without adequate 224
buildings without consulting 55
buildings without destroying 80
buildings without disturbing 41
buildings without exception 94
buildings without submitting 45
buildings wright designed 46
bullets before daylight 45
bullets merely inflicting 41
bullied younger children 50
bullies younger children 146
bundled without ceremony 54
burdens thereby entailed 50
burgeoning aviation industry 52
burgeoning budget deficits 169
burgeoning cattle industry 55
burgeoning coffee industry 40
burgeoning cotton industry 75
burgeoning fashion industry 46
burgeoning fiscal deficits 60
burgeoning hippie movement 41
burgeoning lumber industry 71
burgeoning printing industry 103
burgeoning prison industry 53
burgeoning public interest 144
burgeoning public relations 50
burgeoning record industry 62
burgeoning reform movement 107
burgeoning soviet military 41
burgeoning timber industry 54
burgeoning zionist movement 77
burgher lately ennobled 45
burrows slowly collapse 103
busiest inland waterway 369
busiest shipping channels 58
busiest shopping district 136
busiest writer produces 64
butcher drives bullocks 305
butcher english settlers 58
buttons always buttoned 55
bypassing normal channels 85
