identically zero throughout 123
instruments were concluded 82
instruments were condemned 41
instruments were conducted 79
instruments were connected 406
instruments were contained 66
instruments were contrived 79
instruments were converted 53
instruments were decorated 70
instruments were defective 90
instruments were delivered 230
instruments were deposited 132
instruments were described 518
instruments were destroyed 653
instruments were developed 6097
instruments were different 202
instruments were difficult 134
instruments were discarded 97
instruments were discussed 299
instruments were displayed 228
instruments were doubtless 43
instruments were effective 84
instruments were especially 136
instruments were evaluated 185
instruments were evidently 87
instruments were exceedingly 56
instruments were excellent 70
instruments were exhibited 133
instruments were expensive 153
instruments were explained 55
instruments were extremely 213
instruments were forbidden 206
instruments were forwarded 41
instruments were furnished 171
instruments were generally 621
instruments were generated 54
instruments were gradually 247
instruments were graduated 46
instruments were identical 186
instruments were imperfect 110
instruments were important 142
instruments were incapable 88
instruments were increasingly 98
instruments were inspected 41
instruments were installed 1555
instruments were intrusted 49
instruments were invariably 73
instruments were monitored 65
instruments were naturally 54
instruments were necessary 491
instruments were negotiable 55
instruments were negotiated 87
instruments were perfected 259
instruments were perfectly 75
instruments were performed 96
instruments were permitted 150
instruments were plentiful 40
instruments were positioned 79
instruments were preferred 139
instruments were presented 356
instruments were preserved 104
instruments were pretested 154
instruments were previously 58
instruments were primarily 169
instruments were primitive 143
instruments were protected 57
instruments were published 148
instruments were purchased 616
instruments were recovered 165
instruments were regularly 83
instruments were routinely 46
instruments were scattered 195
instruments were sensitive 110
instruments were separated 57
instruments were sharpened 77
instruments were shattered 43
instruments were similarly 83
instruments were sometimes 457
instruments were specified 97
instruments were subjected 115
instruments were submitted 113
instruments were suggested 78
instruments were supported 55
instruments were suspended 90
instruments were themselves 82
instruments were thoroughly 95
instruments were typically 65
instruments were unreliable 57
instruments were validated 73
instruments were virtually 94
instruments when necessary 122
instruments will certainly 84
instruments will determine 88
instruments will doubtless 41
instruments will generally 136
instruments will gradually 55
instruments will introduce 42
instruments will sometimes 54
instruments will typically 40
insurrection deem necessary 67
insurrection were insulated 51
insurrection were scattered 40
integrations into suggested 40
integrations were performed 461
intelligent among themselves 53
intelligent beings analogous 51
intelligent beings elsewhere 329
intelligent beings primarily 74
intelligent beings somewhere 67
intelligent beings throughout 137
intelligent data retrieval 56
intelligent data terminals 85
intelligent face expressed 45
intelligent home appliances 119
intelligent life developed 48
intelligent life elsewhere 1696
intelligent life somewhere 241
intelligent life throughout 69
intelligent like ourselves 52
intelligent mind perceived 106
intelligent south americans 45
intelligent text retrieval 226
intelligent user interface 1485
intelligent were gradually 40
intelligent work published 63
intelligent young americans 81
intelligent young englishman 277
intelligent young englishmen 51
intelligent young frenchman 98
intelligent young gentleman 479
intelligent young gentlemen 65
intelligent young scotchman 53
intensified crop production 100
intensified during pregnancy 109
intensified food production 279
intensified from generation 115
intensified into rembrandt 65
intensified rice production 96
intensified their aggression 75
intensified their artillery 44
intensified their awareness 93
intensified their campaigns 219
intensified their commercial 65
intensified their conviction 82
intensified their criticism 253
intensified their guerrilla 149
intensified their hostility 273
intensified their influence 50
intensified their interests 43
intensified their missionary 91
intensified their offensive 120
intensified their onslaught 42
intensified their operations 286
intensified their opposition 462
intensified their oppression 91
intensified their political 313
intensified their pressures 86
intensified their production 201
intensified their repression 103
intensified their struggles 94
intensified their submarine 75
intensified their suspicions 47
intensified their terrorist 178
intensified their vigilance 67
intensified these anxieties 46
intensified these conditions 60
intensified these conflicts 115
intensified these pressures 86
intensified these processes 73
intensified when president 71
intensities among different 43
intensities during endurance 70
intensities from different 312
intensities vary inversely 64
intensities were available 71
intensities were collected 131
intensities were converted 185
intensities were corrected 594
intensities were different 76
intensities were estimated 347
intensities were evaluated 104
intensities were expressed 81
intensities were extracted 89
intensities were generally 60
intensities were identical 41
intensities were monitored 117
intensities were performed 68
intensities were presented 148
intensively among themselves 136
intensively used grassland 130
intensively used throughout 49
interactions also determine 72
interactions also influence 180
interactions among behavioral 82
interactions among biological 510
interactions among chemicals 116
interactions among cognitive 593
interactions among colleagues 142
interactions among community 324
interactions among companies 55
interactions among component 328
interactions among conflicting 41
interactions among consumers 104
interactions among corporate 46
interactions among countries 274
interactions among coworkers 55
interactions among customers 60
interactions among different 3935
interactions among dimensions 40
interactions among disparate 49
interactions among ecosystem 255
interactions among educators 55
interactions among electrons 250
interactions among employees 481
interactions among functional 178
interactions among genotypes 60
interactions among household 155
interactions among important 58
interactions among industrial 51
interactions among knowledge 92
interactions among landforms 63
interactions among landscape 49
interactions among molecules 894
interactions among neighboring 803
interactions among neighbors 370
interactions among nutrients 170
interactions among operations 51
interactions among organisms 3270
interactions among particles 512
interactions among personnel 70
interactions among phenomena 80
interactions among physicians 66
interactions among political 332
interactions among population 139
interactions among predators 107
interactions among predictor 50
interactions among preschool 269
interactions among previously 44
interactions among processes 385
interactions among producers 125
interactions among production 74
interactions among receptors 84
interactions among relatives 90
interactions among residents 251
interactions among resources 116
interactions among societies 160
interactions among sovereign 95
interactions among subatomic 46
interactions among technical 58
interactions among themselves 1303
interactions among treatments 61
interactions during adsorption 40
interactions during childhood 111
interactions during cytotoxic 48
interactions during different 48
interactions during embryonic 106
interactions during pregnancy 79
interactions from different 129
interactions have attracted 45
interactions have developed 134
interactions have different 127
interactions have generally 113
interactions have generated 49
interactions have important 260
interactions have indicated 49
interactions have previously 51
interactions have suggested 56
interactions have typically 55
interactions help determine 73
interactions just described 248
interactions just discussed 91
interactions lend themselves 65
interactions more difficult 116
interactions more effective 95
interactions more efficient 51
interactions more generally 150
interactions more precisely 74
interactions over distances 59
interactions over processes 395
interactions play important 179
interactions were accounted 45
interactions were associated 243
interactions were available 51
interactions were carefully 50
interactions were collected 90
interactions were concerned 91
interactions were conducted 201
interactions were confirmed 66
interactions were described 465
interactions were developed 89
interactions were different 101
interactions were difficult 63
interactions were discussed 242
interactions were disrupted 48
interactions were dominated 83
interactions were estimated 98
interactions were evaluated 225
interactions were extremely 74
interactions were generally 231
interactions were generated 64
interactions were important 354
interactions were indicated 59
interactions were minimized 54
interactions were monitored 73
interactions were necessary 104
interactions were neglected 215
interactions were organized 51
interactions were perceived 59
interactions were performed 146
interactions were predicted 84
interactions were presented 107
interactions were primarily 148
interactions were simulated 126
interactions were sometimes 71
interactions were suggested 92
interactions were supported 44
interactions were sustained 50
interactions were truncated 123
interactions were typically 67
interactions were videotaped 878
interactions when prescribing 82
interactions will certainly 73
interactions will determine 157
interactions will generally 56
interactions will influence 159
interactive among themselves 59
interactive data collection 161
interactive data retrieval 286
interactive frog dissection 58
interactive goal programming 406
interactive media companies 51
interactive media production 132
interactive mesh generation 56
interactive user interface 3087
interactive video equipment 139
interactive video production 88
interactive video programming 127
interactive video simulation 56
interactive video terminals 51
interbreeding among themselves 113
intercepted their provisions 100
interception more difficult 254
interchanged among different 66
interchanged among themselves 192
interchanges among different 62
intercourse among christians 102
intercourse among civilized 104
intercourse among different 325
intercourse among gentlemen 71
intercourse among neighbors 52
intercourse among ourselves 58
intercourse among teenagers 290
intercourse among themselves 1226
intercourse among unmarried 240
intercourse during childhood 41
intercourse during engagement 182
intercourse during menstrual 170
intercourse during pregnancy 3070
intercourse from conception 48
intercourse from pregnancy 55
intercourse from procreation 203
intercourse have developed 57
intercourse less enjoyable 69
intercourse made necessary 43
intercourse more difficult 154
intercourse more enjoyable 81
intercourse more extensive 62
intercourse more interesting 45
intercourse there developed 55
intercourse very difficult 103
intercourse were concerned 89
intercourse were forbidden 66
intercourse were generally 45
intercourse were suspended 64
intercourse when conception 55
intercourse will naturally 48
interdicted from approaching 68
interdicted from interfering 206
interdicted unto christians 126
interlinked among themselves 55
interlocked among themselves 73
intermarrying among themselves 353
intermediary bank accordingly 67
intermediate bulk container 153
intermediate care nurseries 87
intermediate cell population 52
intermediate code generated 100
intermediate code generation 329
intermediate code generator 134
intermediate cost estimates 169
intermediate cost objective 161
intermediate data generated 62
intermediate data structure 442
intermediate depth earthquakes 601
intermediate during catalysis 166
intermediate gene frequency 73
intermediate good producers 101
intermediate good production 89
intermediate gray substance 126
intermediate host necessary 43
intermediate host population 133
intermediate lens projector 44
intermediate lobe pituitary 154
intermediate mass fragments 1081
intermediate ones diminishing 49
intermediate prey densities 137
intermediate range attraction 118
intermediate range ballistic 3797
intermediate size molecules 73
intermediate size particles 207
intermediate step necessary 77
intermediate time intervals 174
internalize high standards 45
internalize their knowledge 48
internalize their oppression 246
internalize their standards 64
internalize these attitudes 237
internalize these pressures 103
internalize these processes 51
internalize these qualities 46
internalize these standards 244
internalize those standards 49
internships were available 91
interoffice mail envelopes 43
interpolating when necessary 76
interpreted along different 58
interpreted from different 689
interpreted from satellite 210
interpreted holy scripture 125
interpreted into cowardice 61
interpreted into different 43
interpreted into irritation 55
interpreted into practical 41
interpreted into prudential 71
interpreted less literally 52
interpreted many different 232
interpreted more carefully 152
interpreted more cautiously 258
interpreted more correctly 115
interpreted more cynically 43
interpreted more favorably 93
interpreted more generally 441
interpreted more leniently 73
interpreted more liberally 1158
interpreted more literally 295
interpreted more meaningfully 99
interpreted more plausibly 58
interpreted more precisely 254
interpreted more reasonably 64
interpreted more stringently 47
interpreted most cautiously 41
interpreted most favorably 110
interpreted most liberally 58
interpreted most meaningfully 41
interpreted most naturally 57
interpreted only literally 50
interpreted such phenomena 51
interpreted such provisions 68
interpreted their appearance 48
interpreted their attitudes 43
interpreted their electoral 43
interpreted their existence 62
interpreted their inability 45
interpreted their interests 97
interpreted their movements 48
interpreted their obligation 45
interpreted their political 73
interpreted their provisions 56
interpreted their responses 92
interpreted these conditions 129
interpreted these conflicts 47
interpreted these doctrines 65
interpreted these documents 65
interpreted these exceptions 51
interpreted these incidents 90
interpreted these movements 87
interpreted these phenomena 254
interpreted these practices 51
interpreted these processes 46
interpreted these provisions 727
interpreted these responses 114
interpreted these traditions 52
interpreted those addresses 46
interpreted those interests 74
interpreted those provisions 91
interpreted three different 56
interpreted very carefully 1017
interpreted very cautiously 993
interpreted very generally 73
interpreted very liberally 912
interpreted very literally 180
interpreted when necessary 99
interpreter among barbarous 63
interpreter must carefully 43
interpreter must construct 48
interpreter must determine 133
interpreter must interpret 78
interpreter must recognize 174
interpreter must translate 101
interpreter when necessary 294
interpreter will interpret 123
interpreter will recognize 48
interpreter will translate 123
interrelate among themselves 217
interrelate many different 89
interrogate their prisoners 54
interrogate those suspected 42
interrupted busy schedules 116
interrupted during pregnancy 45
interrupted file transfers 101
interrupted flow conditions 157
interrupted line indicates 698
interrupted mating technique 269
interrupted some important 44
interrupted their afternoon 41
interrupted their departure 49
interrupted their desultory 46
interrupted their discourse 250
interrupted their discussion 488
interrupted their educations 53
interrupted their honeymoon 58
interrupted their interview 52
interrupted their operations 146
interrupted their proceedings 140
interrupted their programming 171
interrupted their schedules 40
interrupted these proceedings 67
interrupted those harmonious 58
interrupted when necessary 75
interrupted when president 42
interrupted work histories 718
interruption from avocations 69
interruption from galveston 47
interruption from mountains 43
interruption from passengers 156
interruption from political 68
interruption from september 62
interruption here prevented 249
interruption their desultory 53
intersection from different 138
intersection last aforesaid 216
intersection will determine 178
intersection will establish 48
intersection will represent 145
interstitial bone substance 104
interstitial cell carcinoma 80
interstitial cell population 147
interstitial cell stimulating 4699
intervention also reflected 52
intervention data collection 82
intervention during childbirth 119
intervention during childhood 88
intervention during pregnancy 591
intervention from different 42
intervention from neighboring 50
intervention from outsiders 152
intervention from political 83
intervention from president 87
intervention from whitehall 93
intervention have developed 86
intervention have generally 76
intervention have prevented 49
intervention having succeeded 56
intervention into community 58
intervention into corporate 65
intervention into industrial 167
intervention into mainstream 89
intervention into political 150
intervention into production 79
intervention into situations 43
intervention just described 118
intervention less effective 76
intervention less necessary 70
intervention more difficult 379
intervention more effective 455
intervention more efficient 52
intervention more generally 146
intervention more palatable 66
intervention more precisely 41
intervention most effective 142
intervention must accordingly 75
intervention plan developed 102
intervention trial conducted 54
intervention very difficult 87
intervention were associated 56
intervention were available 78
intervention were concerned 48
intervention were conducted 61
intervention were described 98
intervention were developed 166
intervention were different 46
intervention were discussed 181
intervention were effective 61
intervention were evaluated 73
intervention were generally 70
intervention were important 65
intervention were justified 47
intervention were necessary 277
intervention were permitted 83
intervention were presented 89
intervention were sometimes 72
intervention when indicated 264
intervention when necessary 759
intervention will certainly 83
intervention will determine 87
intervention will eliminate 49
intervention will encourage 47
intervention will generally 112
intervention will influence 82
intervention will sometimes 53
intervention will typically 41
interviewed also commented 57
interviewed also confirmed 45
interviewed also described 68
interviewed also discussed 47
interviewed also expressed 234
interviewed also indicated 126
interviewed also suggested 76
interviewed during fieldwork 158
interviewed during pregnancy 111
interviewed four different 42
interviewed from different 64
interviewed have described 61
interviewed have developed 64
interviewed have expressed 146
interviewed have indicated 43
interviewed have suggested 46
interviewed made reference 100
interviewed many different 48
interviewed many prominent 123
interviewed many survivors 126
interviewed many witnesses 132
interviewed some prominent 45
interviewed these witnesses 41
interviewed three different 99
interviewed vice president 115
interviewed were affiliated 48
interviewed were committed 49
interviewed were concerned 436
interviewed were confident 47
interviewed were connected 43
interviewed were contacted 99
interviewed were convinced 611
interviewed were currently 154
interviewed were different 49
interviewed were extremely 238
interviewed were favorable 57
interviewed were favorably 47
interviewed were generally 427
interviewed were impressed 60
interviewed were motivated 45
interviewed were primarily 108
interviewed were questioned 71
interviewed were recruited 60
interviewed were reluctant 281
interviewed were residents 56
interviewed were satisfied 335
interviewed were sensitive 43
interviewed were skeptical 49
interviewed were surprised 93
interviewed were themselves 117
interviewed were unanimous 354
interviewed were uncertain 56
interviewed were virtually 66
interviewer must ascertain 44
interviewer must carefully 72
interviewer must determine 293
interviewer must encourage 63
interviewer must establish 198
interviewer must recognize 166
interviewer will appreciate 111
interviewer will certainly 43
interviewer will determine 62
interviewer will encourage 42
interviewer will generally 79
interviewer will introduce 61
interviewer will naturally 56
interviewer will recognize 69
interviewer will sometimes 66
interviewer will typically 44
intimidated into compliance 267
intimidated into cooperating 43
intimidated into obedience 66
intimidated into passivity 53
intimidated into submission 2702
intimidated into surrender 187
intimidated their neighbors 63
intimidated their opponents 103
intimidation were widespread 63
intimidation when necessary 51
intolerable home conditions 105
intolerable home situations 115
intolerable life situations 175
intolerable living conditions 1771
intolerable when exercised 78
intolerable work conditions 127
intolerance among christians 42
intolerance during pregnancy 475
intolerance most repugnant 63
intolerance soon rekindled 46
intoxicants were forbidden 49
intoxication during pregnancy 167
intoxication from absorption 294
intoxication from excessive 76
intoxication from industrial 53
intoxication from inhalation 113
intoxication took possession 51
intractable pain associated 243
intractable pain conditions 59
intractable pain secondary 149
intractable pain syndromes 499
intravenous drip technique 44
intravenous drug equipment 78
intravenous drug injections 89
intravenous drug injectors 65
intravenous line infections 54
intravenous line placement 300
intravenous loop diuretics 130
intravenous pain medication 184
intravenous tubing connected 44
intrepidity were exhibited 90
introduction also contained 43
introduction also describes 72
introduction also discusses 84
introduction also indicates 55
introduction among ourselves 54
introduction among themselves 45
introduction from alexander 51
introduction from elsewhere 97
introduction from ferdinand 42
introduction from garibaldi 52
introduction from jefferson 163
introduction from lafayette 405
introduction from president 387
introduction from professor 427
introduction from prominent 166
introduction from roosevelt 42
introduction from secretary 190
introduction from wilkinson 53
introduction into arithmetic 41
introduction into australian 131
introduction into biological 48
introduction into california 498
introduction into chemistry 73
introduction into classical 42
introduction into commercial 292
introduction into countries 89
introduction into curricula 47
introduction into dentistry 43
introduction into different 174
introduction into discourse 53
introduction into economics 81
introduction into existence 61
introduction into factories 42
introduction into hospitals 50
introduction into industrial 145
introduction into jerusalem 57
introduction into linguistics 47
introduction into mainstream 106
introduction into palestine 293
introduction into parliament 1538
introduction into political 302
introduction into practical 265
introduction into production 514
introduction into psychiatry 78
introduction into secondary 128
introduction more difficult 52
introduction more interesting 49
introduction once tolerated 103
introduction very carefully 50
introduction very desirable 57
introduction well completed 41
introduction were addressed 90
introduction were completed 41
introduction were necessary 48
introduction were presented 74
introduction were published 76
introduction will encourage 82
introduction will establish 57
introduction will generally 49
introduction will stimulate 62
introduction will summarize 100
intuitively less plausible 72
intuitively more difficult 78
intuitively more plausible 407
intuitively more reasonable 136
intuitively most plausible 65
intuitively very different 76
intuitively very plausible 226
intuitively very reasonable 67
invalidated laws prohibiting 60
invalidated their testimony 90
invalidated these provisions 64
invalidated those provisions 49
invalidates their testimony 45
inventories from different 59
inventories have generally 44
inventories were available 145
inventories were collected 55
inventories were completed 206
inventories were conducted 185
inventories were developed 305
inventories were discussed 46
inventories were estimated 90
inventories were excessive 94
inventories were exhausted 72
inventories were generally 107
inventories were necessary 41
inventories were published 85
inventories were purchased 60
inventories will generally 48
investigate best practices 43
investigate drug trafficking 127
investigate five different 54
investigate food shortages 54
investigate four different 101
investigate from hypotheses 48
investigate gene expression 251
investigate health conditions 136
investigate health insurance 52
investigate home conditions 113
investigate into conditions 67
investigate life insurance 74
investigate living conditions 211
investigate many different 321
investigate many important 69
investigate many interesting 44
investigate more carefully 1012
investigate more effective 62
investigate more efficient 107
investigate more generally 61
investigate more precisely 420
investigate more thoroughly 2489
investigate most carefully 161
investigate most thoroughly 78
investigate other important 74
investigate other interesting 41
investigate other phenomena 90
investigate other sensitive 102
investigate soil conditions 46
investigate some additional 107
investigate some important 207
investigate some interesting 130
investigate some mysterious 54
investigate some practical 42
investigate some theoretical 44
investigate such accidents 56
investigate such complaint 392
investigate such conditions 182
investigate such hypotheses 43
investigate such important 91
investigate such incidents 121
investigate such instances 43
investigate such phenomena 396
investigate such practices 82
investigate such processes 198
investigate such situations 125
investigate their association 45
investigate their attitudes 147
investigate their biological 79
investigate their character 174
investigate their complaint 65
investigate their conditions 195
investigate their connection 57
investigate their different 41
investigate their employees 56
investigate their existence 48
investigate their falsehood 45
investigate their functional 43
investigate their hypothesis 51
investigate their influence 489
investigate their knowledge 76
investigate their mechanism 40
investigate their operations 114
investigate their pedigrees 74
investigate their political 128
investigate their practical 43
investigate their practices 62
investigate their production 41
investigate their relevance 72
investigate their responses 40
investigate their stability 167
investigate their structure 333
investigate these additional 45
investigate these anomalies 47
investigate these arguments 42
investigate these assertions 76
investigate these attitudes 40
investigate these companies 47
investigate these compounds 46
investigate these conditions 506
investigate these different 254
investigate these disorders 40
investigate these hypotheses 1119
investigate these important 189
investigate these incidents 221
investigate these interesting 92
investigate these mysteries 40
investigate these mysterious 43
investigate these phenomena 1261
investigate these practices 98
investigate these processes 1424
investigate these proposals 49
investigate these resources 78
investigate these situations 71
investigate those conditions 142
investigate those phenomena 93
investigate those processes 82
investigate those suspected 141
investigate those universal 67
investigate three different 305
investigate three hypotheses 42
investigate three important 60
investigate very carefully 469
investigate very thoroughly 155
investigate vice conditions 83
investigate what additional 60
investigate what conditions 163
investigate what different 46
investigate what influence 258
investigate what interests 113
investigate what knowledge 56
investigate what precisely 42
investigate what proportion 81
investigate what resources 43
investigate when considering 42
investigate your character 47
investigate your complaint 546
investigate your parentage 41
investigating bank robberies 60
investigating body appointed 47
investigating drug trafficking 137
investigating gene expression 113
investigating health conditions 41
investigating living conditions 47
investigating many different 148
investigating many important 42
investigating more carefully 92
investigating more efficient 42
investigating more precisely 50
investigating more thoroughly 222
investigating other phenomena 46
investigating said complaint 269
investigating some important 65
investigating such important 47
investigating such incidents 75
investigating such phenomena 299
investigating such processes 95
investigating such situations 42
investigating their character 43
investigating their conditions 45
investigating their influence 73
investigating their phenomena 40
investigating their political 45
investigating their stability 43
investigating their structure 145
investigating these conditions 105
investigating these different 101
investigating these hypotheses 207
investigating these important 56
investigating these incidents 112
investigating these phenomena 571
investigating these practices 60
investigating these processes 566
investigating these wonderful 48
investigating those phenomena 65
investigating those processes 62
investigating three different 92
investigating very carefully 44
investigating waking suggestion 44
investigating what qualities 51
investigating your complaint 73
investments among countries 56
investments among different 440
investments from companies 175
investments from countries 134
investments from developed 323
investments from different 116
investments from industrial 77
investments from investors 59
investments from political 41
investments have accounted 59
investments have benefited 58
investments have continued 203
investments have developed 67
investments have different 297
investments have generally 200
investments have generated 102
investments have increasingly 44
investments have performed 333
investments have typically 44
investments have undergone 45
investments having different 86
investments into different 106
investments into industrial 48
investments into production 318
investments like corporate 46
investments like municipal 49
investments made available 90
investments made elsewhere 71
investments made necessary 44
investments made previously 43
investments made primarily 87
investments more carefully 90
investments more difficult 104
investments more effective 73
investments more efficient 46
investments more expensive 60
investments over different 89
investments these companies 40
investments very carefully 51
investments were accounted 45
investments were allocated 335
investments were announced 52
investments were associated 55
investments were attracted 152
investments were authorized 51
investments were available 196
investments were carefully 64
investments were certainly 55
investments were channeled 169
investments were completed 81
investments were concerned 541
investments were curtailed 56
investments were developed 59
investments were difficult 56
investments were discussed 142
investments were endangered 49
investments were especially 101
investments were estimated 518
investments were evaluated 66
investments were extremely 92
investments were generally 244
investments were gradually 40
investments were important 152
investments were increasingly 110
investments were justified 183
investments were motivated 83
investments were necessary 497
investments were neglected 50
investments were permitted 113
investments were postponed 66
investments were preferred 40
investments were presented 44
investments were primarily 297
investments were projected 50
investments were protected 166
investments were purchased 310
investments were scattered 68
investments were similarly 57
investments were sometimes 60
investments were subjected 40
investments were supported 65
investments were typically 74
investments were virtually 80
investments were worthwhile 91
investments will appreciate 46
investments will certainly 85
investments will determine 67
investments will fluctuate 53
investments will generally 172
investments will gradually 47
investments will influence 42
investments will naturally 43
investments will represent 41
investments will stimulate 58
involuntary body movements 541
involuntary body processes 400
involuntary body responses 66
involuntary flinging movements 94
involuntary from voluntary 65
involuntary hand movements 131
involuntary into voluntary 67
involuntary limb movements 270
involuntary sigh announced 41
involuntary step backwards 1181
involvement among different 58
involvement among employees 80
involvement during childhood 110
involvement during extremely 47
involvement during pregnancy 152
involvement from carcinoma 113
involvement from community 81
involvement from different 65
involvement from employees 100
involvement have different 52
involvement more difficult 69
involvement more effective 61
involvement more generally 137
involvement were associated 188
involvement were described 79
involvement were discussed 71
involvement were generally 73
involvement were important 98
involvement were necessary 41
involvement when necessary 41
involvement will certainly 81
involvement will determine 133
involvement will encourage 63
involvement will generally 77
involvement will influence 75
involvement work practices 595
irregularly among themselves 40
irregularly from different 50
irremediable wrong committed 64
irreparable harm inflicted 49
irreparable harm necessary 81
irreparable loss occasioned 104
irreparable loss sustained 571
irrevocable bank guarantee 103
irrevocable doom transfers 75
irrevocable life insurance 5889
