he add certain praises 115
he was himself chiefly 67
he was himself closely 62
he was himself composing 41
he was himself content 91
he was himself crowned 55
he was himself crushed 139
he was himself defeated 529
he was himself deluded 49
he was himself deposed 264
he was himself devoted 245
he was himself directing 66
he was himself dragged 40
he was himself drowned 45
he was himself elected 706
he was himself embarking 40
he was himself enabled 93
he was himself endowed 93
he was himself equally 171
he was himself expecting 53
he was himself exposed 304
he was himself familiar 226
he was himself finally 40
he was himself following 89
he was himself hastening 47
he was himself imposed 44
he was himself inferior 57
he was himself injured 70
he was himself intending 46
he was himself invited 110
he was himself knocked 61
he was himself largely 311
he was himself married 252
he was himself moreover 53
he was himself obliged 964
he was himself offered 86
he was himself opposed 267
he was himself ordered 90
he was himself perhaps 126
he was himself preparing 295
he was himself present 2502
he was himself proposing 59
he was himself pursued 54
he was himself receiving 47
he was himself reduced 90
he was himself related 65
he was himself released 50
he was himself removed 196
he was himself shortly 44
he was himself sincere 56
he was himself smitten 48
he was himself strongly 235
he was himself subject 449
he was himself suffering 383
he was himself superior 101
he was himself tempted 62
he was himself totally 164
he was himself trained 124
he was himself unarmed 46
he was himself unaware 359
he was himself unequal 42
he was himself unwilling 147
he was himself ushered 92
he was himself usually 46
he was himself utterly 218
he was himself witness 194
he was himself worried 50
he was himself wounded 958
he was hitherto equally 58
he was honored because 40
he was hostile towards 136
he was however obliged 92
he was huddled against 56
he was hunched forward 128
he was hurried forward 97
he was husband material 41
he was ignored because 60
he was imagining himself 561
he was immersing himself 238
he was improving himself 111
he was improving rapidly 70
he was improving steadily 42
he was inclining towards 79
he was including himself 115
he was indulging himself 577
he was inferior because 47
he was informing himself 49
he was ingratiating himself 166
he was injecting himself 97
he was injured because 508
he was insured against 224
he was investing capital 48
he was invited because 263
he was invited several 55
he was involving himself 490
he was isolating himself 217
he was jointly awarded 65
he was kindled towards 48
he was knocked against 58
he was knocked sprawling 70
he was largely because 46
he was largely brought 61
he was largely content 100
he was largely correct 167
he was largely endowed 112
he was largely following 40
he was largely ignored 632
he was largely unaware 320
he was largely unknown 349
he was launching against 46
he was launching himself 114
he was legally adopted 193
he was legally advised 56
he was legally allowed 161
he was legally capable 111
he was legally correct 60
he was legally elected 234
he was legally married 1125
he was legally obliged 701
he was legally present 115
he was legally settled 195
he was legally subject 45
he was lenient towards 100
he was liberal towards 96
he was lightly dressed 49
he was lightly wounded 139
he was listening because 62
he was listening closely 194
he was loyally devoted 123
he was lustily cheered 129
he was married according 105
he was married against 53
he was married because 244
he was married briefly 112
he was married himself 195
he was married january 97
he was married october 128
he was married several 120
he was married shortly 68
he was matched against 812
he was measured against 59
he was medical adviser 124
he was medical officer 438
he was morally certain 899
he was morally corrupt 54
he was morally obliged 667
he was morally opposed 151
he was morally perfect 46
he was morally superior 124
he was moreover expecting 40
he was muttering between 95
he was muttering prayers 43
he was national champion 47
he was nattily dressed 105
he was nervous because 417
he was nervous himself 42
he was nowhere visible 110
he was obliged against 88
he was obliged finally 160
he was obliged hastily 76
he was obliged himself 408
he was obliged several 68
he was observing everything 66
he was observing himself 66
he was observing silence 75
he was occupying himself 523
he was offending against 141
he was offered because 89
he was offered command 461
he was offered freedom 64
he was offered several 368
he was offered shelter 82
he was offered supreme 44
he was officer material 70
he was official painter 53
he was operating against 192
he was operating outside 185
he was opposed because 101
he was ordered forthwith 238
he was ordered forward 162
he was ordered overseas 302
he was ordered released 127
he was ordered removed 53
he was orderly officer 82
he was orderly sergeant 88
he was orienting himself 40
he was outside himself 125
he was parodying himself 47
he was perfect because 46
he was perhaps america 49
he was perhaps ashamed 56
he was perhaps beginning 89
he was perhaps blinded 42
he was perhaps capable 50
he was perhaps chiefly 49
he was perhaps closest 40
he was perhaps correct 75
he was perhaps equally 132
he was perhaps expecting 56
he was perhaps fifteen 56
he was perhaps following 65
he was perhaps happier 56
he was perhaps himself 152
he was perhaps inferior 80
he was perhaps married 45
he was perhaps misleading 62
he was perhaps obliged 98
he was perhaps referring 101
he was perhaps suffering 42
he was perhaps superior 81
he was perhaps unaware 240
he was perhaps unwilling 67
he was perhaps wondering 64
he was perhaps worried 60
he was perjuring himself 358
he was picturing himself 157
he was pitched against 44
he was pitched forward 203
he was plainly annoyed 160
he was plainly dressed 195
he was plainly nervous 111
he was plainly puzzled 136
he was plainly subject 216
he was plainly unhappy 48
he was plainly unworthy 107
he was plainly visible 210
he was plainly worried 122
he was pleasant company 159
he was plotted against 136
he was poisoning himself 65
he was popular because 305
he was praised because 46
he was preached against 47
he was preparing against 402
he was preparing himself 5063
he was preparing material 164
he was present because 95
he was present himself 401
he was presiding officer 218
he was pressed against 731
he was pressed closely 46
he was pressed forward 47
he was program manager 59
he was project engineer 65
he was project manager 184
he was promising himself 272
he was promoting himself 75
he was proposing marriage 191
he was propped against 299
he was providing against 51
he was providing himself 189
he was provost marshal 181
he was punishing himself 456
he was purifying himself 66
he was puzzled because 514
he was quickly aroused 43
he was quickly brought 424
he was quickly carried 124
he was quickly defeated 164
he was quickly deposed 77
he was quickly dragged 56
he was quickly dropped 45
he was quickly elected 144
he was quickly hustled 69
he was quickly invited 43
he was quickly labeled 45
he was quickly obliged 105
he was quickly offered 61
he was quickly ordered 54
he was quickly pursued 126
he was quickly reduced 90
he was quickly released 446
he was quickly removed 170
he was quickly rescued 102
he was quickly secured 63
he was quickly spotted 69
he was quickly stopped 63
he was quickly subdued 90
he was quickly ushered 124
he was quickly whisked 59
he was quietly allowed 41
he was quietly dropped 98
he was quietly ignored 47
he was quietly married 50
he was quietly preparing 214
he was quietly released 148
he was quietly removed 142
he was quietly settled 70
he was quietly thrilled 61
he was rapidly acquiring 353
he was rapidly advancing 172
he was rapidly attaining 49
he was rapidly beginning 60
he was rapidly declining 79
he was rapidly extending 44
he was rapidly hastening 45
he was rapidly improving 62
he was rapidly increasing 239
he was rapidly regaining 83
he was rapidly surveying 72
he was reassuring himself 215
he was rebelling against 1045
he was recalling himself 40
he was receiving abounding 41
he was receiving because 44
he was receiving fifteen 46
he was receiving lessons 49
he was receiving letters 388
he was receiving medical 228
he was receiving payment 58
he was receiving regular 122
he was receiving reports 261
he was receiving support 137
he was reclining against 65
he was recording everything 41
he was referring chiefly 77
he was refused because 781
he was refused medical 44
he was refused passage 75
he was refused payment 117
he was refused service 347
he was refused shelter 80
he was regaining control 99
he was regarding himself 59
he was regional manager 43
he was released because 1507
he was released following 148
he was released several 82
he was released shortly 294
he was relieving himself 487
he was remaining faithful 95
he was reminding himself 387
he was removed according 47
he was removed because 964
he was removed shortly 54
he was rendering forbade 48
he was rendering himself 248
he was rendering service 93
he was research chemist 60
he was research officer 60
he was reserving himself 133
he was resigning because 1000
he was resigning himself 305
he was retired because 309
he was retreating towards 102
he was returning because 142
he was returning officer 52
he was returning towards 262
he was reversing himself 43
he was reviled reviled 72
he was revolting against 132
he was revolving measures 49
he was rewriting history 41
he was rigidly opposed 47
he was rigidly orthodox 59
he was roughly dragged 61
he was roughly dressed 65
he was roughly handled 1315
he was roughly ordered 50
he was roundly accused 97
he was roundly berated 64
he was roundly cheered 73
he was roundly defeated 215
he was roundly rebuked 102
he was roundly scolded 90
he was ruthless towards 58
he was saluted emperor 252
he was schooling himself 142
he was secured against 173
he was seemingly content 47
he was seemingly unaware 72
he was selfish because 46
he was several decades 45
he was several degrees 61
he was several hundred 431
he was several minutes 104
he was several thousand 206
he was sharply brought 40
he was sharply opposed 134
he was sharply rebuked 620
he was shielding himself 97
he was shipped overseas 1025
he was shivering because 92
he was shocked because 371
he was shocked himself 43
he was shortly brought 48
he was shortly elected 49
he was shortly expecting 82
he was shortly obliged 48
he was shortly released 184
he was shortly removed 121
he was shortly returning 42
he was shuttling between 89
he was sixteen because 78
he was slammed against 272
he was slumped against 136
he was slumped forward 96
he was smartly dressed 583
he was smartly whipped 44
he was smashed against 59
he was soberly dressed 41
he was socially awkward 75
he was socially inferior 85
he was socially popular 48
he was somehow ashamed 53
he was somehow betraying 81
he was somehow certain 51
he was somehow familiar 44
he was somehow related 211
he was somehow superior 60
he was soundly berated 63
he was soundly defeated 1019
he was soundly flogged 70
he was soundly rebuked 68
he was soundly thrashed 214
he was soundly whipped 105
he was squeezing himself 45
he was squinting against 72
he was stabbed several 59
he was steadily acquiring 49
he was steadily advancing 60
he was steadily improving 105
he was steadily increasing 142
he was steadily opposed 116
he was steadily preparing 86
he was steeled against 82
he was sternly opposed 94
he was sternly ordered 75
he was sternly rebuked 330
he was sternly refused 56
he was stifled between 47
he was stopped because 230
he was stopped outside 121
he was stopped several 69
he was stoutly opposed 231
he was straining against 126
he was straining forward 114
he was straining himself 91
he was strapping himself 44
he was stripping himself 72
he was strolling towards 119
he was strongly advised 2198
he was strongly against 917
he was strongly devoted 84
he was strongly excited 113
he was strongly guarded 110
he was strongly incited 93
he was strongly induced 42
he was strongly opposed 13991
he was strongly pressed 289
he was strongly rebuked 77
he was strongly tempted 1652
he was stumbling forward 43
he was stumbling towards 47
he was suffering acutely 428
he was suffering agonies 267
he was suffering because 1009
he was suffering cruelly 68
he was suffering extreme 124
he was suffering himself 139
he was suffering intense 227
he was suffering torture 45
he was superior because 50
he was suspect because 106
he was swiftly carried 54
he was swiftly removed 176
he was switching parties 49
he was tacitly admitting 70
he was tempted against 42
he was tempted onwards 42
he was thankful because 51
he was threatening suicide 47
he was thrilled because 163
he was thundering against 69
he was torturing himself 412
he was totally against 467
he was totally baffled 91
he was totally blinded 66
he was totally correct 56
he was totally covered 60
he was totally defeated 1403
he was totally devoted 402
he was totally drained 52
he was totally exposed 66
he was totally familiar 68
he was totally focused 256
he was totally ignored 239
he was totally opposed 1212
he was totally relaxed 442
he was totally reliable 41
he was totally removed 42
he was totally ruthless 50
he was totally shocked 210
he was totally sincere 128
he was totally smitten 119
he was totally stunned 45
he was totally unarmed 216
he was totally unaware 2474
he was totally unequal 89
he was totally unknown 456
he was totally unmoved 196
he was totally unwilling 85
he was totally unworthy 193
he was totally useless 78
he was totally wrapped 57
he was touched lightly 68
he was towards himself 82
he was traffic manager 58
he was trapped against 66
he was trapped because 40
he was trapped between 618
he was trapped forever 48
he was traveling between 170
he was traveling crashed 68
he was traveling outside 40
he was traveling stopped 62
he was traveling towards 71
he was trembling because 113
he was trembling himself 73
he was trembling visibly 76
he was troubling himself 99
he was unbending himself 127
he was uneasily certain 55
he was unfitting himself 56
he was unhappy because 1026
he was unknown outside 350
he was unwilling himself 123
he was upholding against 66
he was usually allowed 218
he was usually brought 48
he was usually capable 52
he was usually careful 439
he was usually carried 110
he was usually cautious 43
he was usually charged 41
he was usually content 777
he was usually correct 101
he was usually dressed 299
he was usually elected 122
he was usually greeted 100
he was usually ignored 48
he was usually invited 94
he was usually obliged 120
he was usually opposed 56
he was usually present 409
he was usually referring 48
he was usually released 55
he was usually suffering 75
he was usually unwilling 47
he was utterly against 173
he was utterly ashamed 111
he was utterly baffled 73
he was utterly callous 44
he was utterly certain 111
he was utterly content 134
he was utterly crushed 185
he was utterly defeated 1141
he was utterly deluded 42
he was utterly devoted 440
he was utterly faithful 67
he was utterly fearless 275
he was utterly hostile 53
he was utterly ignored 42
he was utterly obscure 58
he was utterly opposed 1176
he was utterly puzzled 45
he was utterly reliable 58
he was utterly ruthless 201
he was utterly selfish 114
he was utterly shocked 209
he was utterly sincere 277
he was utterly stunned 54
he was utterly unaware 330
he was utterly unequal 78
he was utterly unknown 371
he was utterly unwilling 174
he was utterly unworthy 255
he was utterly useless 170
he was vaguely ashamed 55
he was vaguely familiar 132
he was vaguely related 40
he was vaguely wondering 64
he was vaguely worried 45
he was visibly annoyed 446
he was visibly declining 45
he was visibly excited 196
he was visibly nervous 165
he was visibly present 166
he was visibly shocked 239
he was visibly touched 109
he was visibly trembling 93
he was visibly worried 61
he was visited several 91
he was watched closely 226
he was weighed against 201
he was welcome because 69
he was whipped because 54
he was whipped fifteen 49
he was whirled rapidly 46
he was whistling happily 59
he was whistling merrily 50
he was whistling shrilly 57
he was wondering exactly 69
he was wondering himself 48
he was worried because 3358
he was worried himself 47
he was wounded because 678
he was wounded himself 309
he was wounded several 360
he was wrapped tightly 45
he was wrestling against 207
he who absents himself 48
he who acquits himself 56
he who allowed himself 43
he who applies himself 261
he who blesses himself 84
he who blindly follows 61
he who brought forward 213
he who brought together 296
he who chooses earliest 61
he who commits himself 52
he who commits larceny 129
he who commits suicide 115
he who defends himself 250
he who demands decision 50
he who devoted himself 57
he who devotes himself 996
he who excuses himself 203
he who exposes himself 169
he who fancies himself 140
he who finally brought 53
he who forgets himself 74
he who gathered together 78
he who governs himself 130
he who humbled himself 80
he who humbles himself 3236
he who invited napoleon 72
he who mediates between 46
he who offends against 305
he who offered himself 62
he who permits himself 203
he who pursues pleasure 117
he who regards himself 237
he who regards reproof 111
he who remains passive 104
he who remains totally 40
he who renders service 138
he who resigns himself 94
he who revealed himself 56
he who revolts against 58
he who settles freedom 53
he who snarled warningly 89
he who stepped forward 41
he who strives against 108
he who studies history 47
he who submits himself 132
he who suffers himself 185
he won battles against 43
he won fifteen hundred 40
he won general respect 77
he won national acclaim 69
he won popular acclaim 50
he won popular support 86
he won several battles 116
he won several thousand 45
he won varsity letters 48
he yet allowed himself 162
