head belongs one distinction 94
his troops and transports 63
his troops are completely 59
his troops being incommoded 44
his troops had discovered 55
his troops had penetrated 153
his troops had surrounded 58
his troops with confidence 337
his troops with consummate 212
his troops with difficulty 75
his tropes are inadequate 97
his tunnel had manifestly 59
his turban was ornamented 61
his uncles and grandfather 263
his uncles don bartholomew 88
his unique and impressive 48
his unique and individual 144
his unique and inimitable 111
his unique and innovative 40
his unique and invaluable 47
his unique and privileged 47
his unique and remarkable 52
his unjust and tyrannical 63
his unjust and unfriendly 57
his untiring and successful 123
his upbringing and background 123
his upbringing and experience 244
his upbringing and surroundings 41
his useful and benevolent 62
his useful and entertaining 83
his useful and successful 41
his valiant and successful 55
his values and aspirations 191
his values and assumptions 67
his values and conceptions 56
his values and convictions 59
his values and objectives 57
his values and perceptions 50
his values and philosophy 56
his values and prejudices 57
his values and principles 162
his vanity and affectation 96
his vanity and ostentation 106
his vanity and presumption 224
his vanity for inspiration 58
his vanity was delicately 53
his varied and remarkable 55
his varied and successful 88
his varied and voluminous 40
his verses are frequently 47
his verses for publication 71
his version and confutation 64
his vessel was frequently 62
his vessel was surrounded 59
his vested and contracted 49
his victim had disappeared 47
his violent and aggressive 54
his violent and oppressive 168
his violent and treacherous 41
his violent and tyrannical 41
his violent and unreserved 45
his violent and vindictive 52
his virtue and excellence 84
his virtue and generosity 64
his virtue and perfections 81
his virtue and temperance 40
his virtue his inclination 51
his visage was remarkably 79
his visions and aspirations 84
his visions and prophecies 652
his visions and revelations 676
his volume for publication 42
his vowels and consonants 363
his voyage and adventures 120
his voyage was prosperous 97
his voyage was undertaken 63
his wagons and ambulances 47
his wallet and discovered 41
his wanton and thoughtless 74
his wanton and unprovoked 41
his warnings and admonitions 104
his warnings and prophecies 119
his weapons and implements 271
his weight and importance 87
his wicked and abominable 174
his wicked and traitorous 50
his wicked and tyrannical 56
his window and disappeared 50
his window that overlooked 49
his wisdom and cleverness 55
his wisdom and competence 61
his wisdom and conscience 111
his wisdom and experience 6272
his wisdom and forbearance 58
his wisdom and forethought 153
his wisdom and friendship 91
his wisdom and generosity 308
his wisdom and gentleness 178
his wisdom and information 46
his wisdom and inspiration 51
his wisdom and liberality 134
his wisdom and maintained 73
his wisdom and miraculous 43
his wisdom and penetration 83
his wisdom and philosophy 111
his wisdom and prescience 41
his wisdom and prosperity 57
his wisdom and providence 448
his wisdom and restrained 60
his wisdom and shrewdness 67
his wisdom and superiority 45
his wisdom and tenderness 91
his wisdom and usefulness 44
his wisdom was manifested 40
his wisdom who pronounced 81
his wishes and aspirations 175
his wishes and convictions 61
his wishes and declaration 54
his wishes and sentiments 49
his wishes and suggestions 115
his wishes are frustrated 55
his wishes for information 92
his wishes was impossible 51
his wonder and approbation 60
his wonder and excitement 76
his wonder was infinitely 78
his wounds was considered 81
his writings and activities 506
his writings and broadcasts 66
his writings and collections 44
his writings and discourses 780
his writings and discussions 86
his writings and interviews 407
his writings and philosophy 99
his writings and scientific 57
his writings and statements 208
his writings and utterances 675
his writings are calculated 80
his writings are considered 178
his writings are essentially 68
his writings are frequently 76
his writings are invaluable 62
his writings are remarkable 301
his writings are remarkably 69
his writings are sufficient 44
his writings are voluminous 66
his writings for publication 251
his writings with references 61
his yearnings and aspirations 74
his zealous and successful 271
hot coffee and cigarettes 75
hot coffee and croissants 73
hot coffee and sandwiches 881
hot drinks and sandwiches 121
hot sauces and condiments 58
hot stones are discharged 47
hot strength and resistance 47
how absurd and impossible 80
how absurd and ridiculous 158
how actions are controlled 74
how anyone can understand 92
how assets and liabilities 359
how authors and publishers 50
how biology and experience 99
how charming and delightful 81
how clearly and accurately 86
how clearly and completely 106
how clearly and definitely 70
how clearly and distinctly 150
how clearly and inevitably 54
how clearly she remembered 76
how clearly she understood 100
how clearly they recognized 44
how clearly they understand 81
how clearly they understood 57
how clearly you understand 72
how common this experience 63
how common this phenomenon 125
how crimes are classified 83
how darkly and confusedly 40
how deeply and completely 141
how deeply and gratefully 79
how deeply and intimately 61
how deeply and personally 98
how deeply and profoundly 64
how deeply his imagination 49
how deeply his prejudices 50
how deeply his prescience 43
how deeply she appreciated 86
how deeply she appreciates 58
how deeply she reverenced 52
how deeply she sympathized 58
how deeply they appreciated 76
how deeply they influenced 45
how deeply they penetrated 80
how deeply they sympathized 54
how deeply they understand 68
how deeply this difference 41
how deeply this experience 40
how deftly you approached 52
how drooping and dispirited 52
how errors are propagated 68
how europe has influenced 66
how events and activities 41
how events are remembered 47
how events are structured 40
how fairly and accurately 57
how feeble and inadequate 50
how fickle and inconstant 129
how fleeting and transitory 67
how france had strengthened 55
how freely and generously 42
how fruits and vegetables 180
how gender has influenced 46
how gently and unobserved 65
how grades are determined 113
how greatly our individual 71
how groups are structured 150
how highly they appreciated 141
how hollow and superficial 69
how honest and trustworthy 54
how kindly and courteously 58
how likely any particular 51
how little any description 49
how little his philosophy 47
how little its categories 91
how little men understand 43
how little real confidence 40
how little real difference 108
how little real importance 111
how little real information 71
how little real superiority 136
how little real tenderness 48
how little she appreciated 79
how little she remembered 124
how little she understood 531
how little they appreciated 205
how little they comprehend 83
how little they contribute 162
how little they correspond 46
how little they influenced 47
how little they intimidate 68
how little they understand 1004
how little they understood 1527
how little was understood 151
how little you understand 1237
how little you understood 70
how lonely and frightened 221
how memory and imagination 70
how morris had forewarned 54
how narrow and inaccurate 40
how narrow and inadequate 67
how narrow and superficial 81
how nature was discovered 45
how obvious this difference 47
how output and employment 58
how partial and incomplete 72
how plants are classified 102
how policy was formulated 46
how poorly they understood 48
how pretty and attractive 50
how prices and quantities 375
how prices are determined 3976
how readily and accurately 42
how readily and cheerfully 63
how readily and completely 108
how readily and frequently 78
how reward and punishment 92
how rights and obligations 80
how sacred his convictions 63
how serious and determined 51
how serious they considered 104
how serious this difficulty 49
how severe his punishment 54
how should one understand 315
how should she accomplish 40
how should that information 66
how should they understand 163
how should this information 190
how should you understand 197
how silent and unambitious 83
how simple and convenient 43
how simply and beautifully 65
how slight and superficial 61
how slowly and laboriously 73
how solemn and impressive 50
how stable and consistent 45
how states and localities 306
how strange and incredible 67
how strange and remarkable 40
how strange and unexpected 131
how stupid and ridiculous 68
how sudden and overwhelming 130
how sudden and unexpected 170
how tender and sympathetic 68
how theories are formulated 41
how topics are introduced 46
how unjust and oppressive 43
how useful and appropriate 40
how useful and profitable 59
how useful that information 69
how useful this information 209
how values are determined 120
how values are translated 52
how vowels and consonants 84
how wanton and purposeful 98
how warmly and gratefully 55
how wicked and groundless 40
how widely this difficulty 41
how widely this particular 51
how widely this supposition 57
how yankee jim introduced 62
