babe full of innocence 66
been only in appearance 94
been only in maintaining 44
been only in proportion 47
been only of secondary 145
been only of temporary 44
been only the expression 130
been only the necessary 75
been only the occasional 101
been only the precursor 40
been only the reflection 67
been only the slightest 138
been only the temporary 57
been only to encourage 48
been only to establish 67
been only to introduce 65
been open to conviction 261
been open to corruption 41
been open to criticism 1609
been open to different 165
been open to discussion 273
been open to everybody 66
been open to influence 107
been open to inspection 344
been open to negotiation 81
been open to objections 73
been open to outsiders 59
been open to persuasion 146
been open to political 52
been open to suggestion 55
been open to travelers 40
been over by christmas 131
been over it carefully 58
been over the centuries 683
been over the departure 74
been over the interests 47
been over the mountains 294
been over the precipice 47
been over the telephone 109
been over the territory 79
been paid an additional 66
been paid an allowance 60
been paid as aforesaid 635
been paid as corporate 107
been paid as dividends 171
been paid at different 74
been paid by consumers 48
been paid by customers 87
been paid by defendant 145
been paid by different 40
been paid by employers 73
been paid by historians 310
been paid by insurance 89
been paid by parliament 50
been paid by plaintiff 149
been paid by political 53
been paid by themselves 42
been paid by voluntary 68
been paid if presented 102
been paid in compliance 46
been paid in connection 193
been paid in different 41
been paid in discharge 129
been paid in dividends 680
been paid in obedience 43
been paid in proportion 109
been paid in pursuance 212
been paid in royalties 57
been paid in september 45
been paid in subsidies 63
been paid on preferred 136
been paid or accounted 155
been paid or collected 185
been paid or delivered 313
been paid or deposited 312
been paid or performed 61
been paid or recovered 84
been paid or satisfied 1886
been paid the insurance 41
been paid the principal 62
been paid the remainder 40
been paid to biological 56
been paid to claimants 69
been paid to cognitive 82
been paid to community 62
been paid to conditions 67
been paid to controlling 121
been paid to creditors 163
been paid to defendant 75
been paid to determining 138
been paid to different 148
been paid to documenting 69
been paid to employees 192
been paid to evaluation 42
been paid to functional 44
been paid to identifying 262
been paid to important 65
been paid to industrial 89
been paid to integrating 56
been paid to investors 75
been paid to irrigation 50
been paid to maintaining 107
been paid to pensioners 95
been paid to phenomena 69
been paid to plaintiff 129
been paid to political 173
been paid to population 46
been paid to practical 61
been paid to preferred 120
been paid to prevention 121
been paid to processes 73
been paid to production 88
been paid to sanitation 92
been paid to situations 50
been paid to strengthening 76
been paid to technical 133
been paid to theoretical 59
been paid to transport 63
been part of alexander 82
been part of australian 165
been part of california 82
been part of childhood 41
been part of classical 51
been part of communist 41
been part of community 57
been part of corporate 40
been part of customary 54
been part of different 86
been part of hollywood 51
been part of humankind 42
been part of important 41
been part of industrial 45
been part of mainstream 494
been part of organized 99
been part of palestine 169
been part of political 246
been part of president 70
been part of roosevelt 56
been part of television 54
been part of virtually 82
been part of yugoslavia 108
been paying the slightest 152
been paying the strictest 43
been paying to wordsworth 46
been piling up armaments 56
been plying the obsequious 47
been prior to september 52
been raging at edinburgh 102
been reading an excellent 135
been reading an indication 40
been reading an interesting 192
been reading by starlight 85
been reading it carefully 42
been reading the chronicle 86
been reading the dictionary 74
been reading the documents 42
been reading the magazines 78
been reading the musketeer 44
been reading the newspaper 2319
been reading the specimens 59
been reading the testimony 47
been ready to accompany 89
been ready to acquiesce 97
been ready to apologize 43
been ready to appreciate 50
been ready to apprehend 72
been ready to attribute 98
been ready to celebrate 83
been ready to cooperate 297
been ready to criticize 53
been ready to discharge 41
been ready to encounter 66
been ready to encourage 128
been ready to entertain 69
been ready to establish 61
been ready to guarantee 42
been ready to intercept 47
been ready to interfere 45
been ready to interpret 60
been ready to intervene 184
been ready to introduce 79
been ready to pronounce 158
been ready to recognize 444
been ready to recommend 144
been ready to represent 41
been ready to sacrifice 2368
been ready to subscribe 106
been ready to surrender 363
been ready to terminate 54
been ready to undertake 351
been ready to volunteer 89
been reaping the whirlwind 40
been rent by earthquakes 46
been rich in proportion 54
been riding on horseback 361
been rising at intervals 142
been rising in influence 63
been rising in proportion 61
been rising in reputation 41
been rude to interrupt 185
been said at different 135
been said by advocates 101
been said by aristotle 227
been said by christians 47
been said by competent 182
been said by confucius 103
been said by different 260
been said by everybody 54
been said by gentlemen 94
been said by herodotus 71
been said by historians 348
been said by honorable 54
been said by objectors 62
been said by observers 51
been said by opponents 46
been said by political 43
been said by president 76
been said by professor 430
been said by themselves 60
been said by witnesses 47
been said in committee 42
been said in confession 49
been said in connection 2089
been said in criticism 745
been said in derogation 63
been said in different 258
been said in discussion 44
been said in mitigation 58
been said in opposition 224
been said in panegyric 40
been said in paragraph 157
been said in parliament 414
been said in reference 1793
been said in refutation 110
been said in scripture 139
been said in substance 186
been said is confirmed 127
been said is important 80
been said of alexander 96
been said of americans 56
been said of aristotle 52
been said of augustine 41
been said of coleridge 45
been said of defendant 44
been said of parliament 45
been said of political 90
been said of president 68
been said of primitive 70
been said of roosevelt 49
been said of substance 50
been said of wordsworth 91
been said or intimated 46
been said or published 56
been said or suggested 190
been said the conclusion 114
been said to accompany 61
been said to correlate 69
been said to determine 143
been said to discredit 54
been said to distinguish 188
been said to elucidate 113
been said to emphasize 445
been said to encompass 59
been said to encourage 242
been said to establish 1369
been said to exemplify 82
been said to influence 198
been said to interfere 52
been said to introduce 142
been said to originate 177
been said to ourselves 43
been said to recommend 128
been said to represent 1652
been said to stimulate 157
been said to symbolize 131
been said to underline 63
been said to undermine 41
been said to vindicate 233
been saving my allowance 65
been saying to ourselves 84
been saying to themselves 303
been seeing on television 75
been seeing the president 56
been seen as ambiguous 42
been seen as analogous 293
been seen as associated 112
been seen as basically 80
been seen as beneficial 156
been seen as concerned 72
been seen as conducive 52
been seen as conflicting 182
been seen as connected 96
been seen as deficient 52
been seen as dependent 90
been seen as desirable 354
been seen as determining 40
been seen as different 248
been seen as difficult 73
been seen as dominated 64
been seen as effective 61
been seen as encouraging 149
been seen as especially 301
been seen as excessive 53
been seen as exemplary 41
been seen as extensions 44
been seen as extremely 99
been seen as generally 100
been seen as identical 85
been seen as important 1504
been seen as incapable 62
been seen as increasingly 173
been seen as influencing 73
been seen as intrinsic 91
been seen as irrational 74
been seen as justified 41
been seen as masculine 198
been seen as motivated 53
been seen as necessary 919
been seen as obstacles 85
been seen as opposites 52
been seen as originating 73
been seen as outsiders 88
been seen as paramount 46
been seen as peculiarly 61
been seen as political 200
been seen as primarily 412
been seen as prophetic 40
been seen as reasonable 45
been seen as reinforcing 104
been seen as secondary 216
been seen as strengthening 54
been seen as symbolizing 76
been seen as temporary 61
been seen as typically 65
been seen as undermining 156
been seen as unrelated 57
been seen as virtually 116
been seen at different 434
been seen at intervals 271
been seen at jamestown 45
been seen at jerusalem 59
been seen at nightfall 102
been seen by alexander 70
been seen by americans 90
been seen by audiences 69
been seen by christians 98
been seen by civilized 266
been seen by competent 45
been seen by countless 87
been seen by different 326
been seen by everybody 213
been seen by explorers 57
been seen by feminists 75
been seen by fishermen 53
been seen by historians 461
been seen by observers 100
been seen by outsiders 126
been seen by physicians 116
been seen by political 53
been seen by professor 177
been seen by themselves 41
been seen by travelers 45
been seen by witnesses 163
been seen in absorption 113
been seen in abundance 154
been seen in alexandria 86
been seen in argentina 79
been seen in association 1501
been seen in australian 54
been seen in baltimore 61
been seen in california 256
been seen in cambridge 57
been seen in captivity 137
been seen in centuries 113
been seen in childhood 66
been seen in civilized 101
been seen in commercial 42
been seen in connection 990
been seen in countless 60
been seen in countries 125
been seen in different 679
been seen in edinburgh 138
been seen in greenland 111
been seen in hollywood 42
been seen in jerusalem 147
been seen in landscape 54
been seen in liverpool 67
been seen in malignant 40
been seen in melbourne 55
been seen in numerical 47
been seen in opposition 74
been seen in palestine 232
been seen in parliament 226
been seen in political 60
been seen in possession 80
been seen in premature 61
been seen in previously 49
been seen in rotterdam 133
been seen in september 73
been seen in specimens 62
been seen in trafalgar 46
been seen in virtually 60
been seen on different 96
been seen on horseback 294
been seen on television 946
been seen or collected 125
been seen or described 166
been seen or perceived 53
been seen or suspected 68
been seen so depressed 152
been seen the spectacle 41
been seen to accompany 200
been seen to advantage 174
been seen to correlate 57
been seen to determine 77
been seen to discharge 64
been seen to encompass 40
been seen to encourage 50
been seen to establish 75
been seen to exemplify 46
been seen to germinate 152
been seen to influence 240
been seen to interfere 59
been seen to originate 138
been seen to penetrate 171
been seen to reinforce 43
been seen to represent 460
been seen to reproduce 52
been seen to stimulate 45
been seen to terminate 73
been seen to undermine 66
been sent an invitation 253
been sent as delegates 177
been sent as messengers 184
been sent as ministers 52
been sent as missionary 105
been sent as prisoners 233
been sent as secretary 49
been sent at different 121
been sent at intervals 61
been sent by alexander 219
been sent by bonaparte 90
been sent by brigadier 105
been sent by certified 168
been sent by charlotte 45
been sent by churchill 55
been sent by commodore 74
been sent by cornelius 61
been sent by different 100
been sent by ferdinand 57
been sent by frederick 96
been sent by jefferson 137
been sent by leicester 51
been sent by montezuma 135
been sent by president 1683
been sent by professor 63
been sent by relatives 86
been sent by roosevelt 70
been sent by secretary 127
been sent by telegraph 251
been sent by telephone 51
been sent by velasquez 84
been sent in compliance 53
been sent in connection 73
been sent in deputation 76
been sent in different 125
been sent in duplicate 90
been sent in pursuance 58
been sent in september 120
been sent in succession 45
been sent on deputation 80
been sent on embassies 200
been sent on exhibition 51
been sent on horseback 135
been sent on important 121
been sent on previously 52
been sent on temporary 66
been sent or delivered 201
been sent or generated 53
been sent to accompany 522
been sent to alexander 114
been sent to alexandria 304
been sent to allahabad 41
been sent to amsterdam 140
been sent to annapolis 77
been sent to apprehend 410
been sent to argentina 98
been sent to ascertain 450
been sent to auschwitz 1707
been sent to baltimore 247
been sent to barcelona 85
been sent to bonaparte 51
been sent to brunswick 115
been sent to bucharest 110
been sent to california 1387
been sent to cambridge 519
been sent to churchill 93
been sent to cleveland 78
been sent to committee 88
been sent to commodore 75
been sent to constance 109
been sent to construct 57
been sent to cooperate 79
been sent to countries 116
been sent to cultivate 53
been sent to customers 106
been sent to determine 111
been sent to different 840
been sent to edinburgh 709
been sent to eliminate 67
been sent to encourage 125
been sent to establish 593
been sent to evangelize 76
been sent to factories 40
been sent to forestall 42
been sent to frankfort 125
been sent to frankfurt 75
been sent to frederick 85
been sent to galveston 58
been sent to georgetown 41
been sent to gibraltar 431
been sent to greenland 400
been sent to guatemala 89
been sent to hollywood 56
been sent to hospitals 197
been sent to hyderabad 98
been sent to implement 53
been sent to indochina 69
been sent to industrial 50
been sent to intercept 1753
been sent to intervene 52
been sent to interview 985
been sent to introduce 83
been sent to jefferson 72
been sent to jerusalem 441
been sent to knoxville 141
been sent to lancaster 110
been sent to leavenworth 54
been sent to libraries 47
been sent to liverpool 536
been sent to mauritius 163
been sent to maximilian 52
been sent to mcclellan 154
been sent to melbourne 306
been sent to ministers 48
been sent to nashville 215
been sent to neighboring 102
been sent to newcastle 132
been sent to nicaragua 172
been sent to palestine 966
been sent to parliament 882
been sent to pensacola 238
been sent to persecute 95
been sent to physicians 42
been sent to portsmouth 662
been sent to president 813
been sent to princeton 55
been sent to privately 138
been sent to professor 199
been sent to prominent 92
been sent to prosecute 69
been sent to provincial 45
been sent to purgatory 151
been sent to recapture 151
been sent to reenforce 148
been sent to reinforce 2227
been sent to relatives 192
been sent to reorganize 112
been sent to represent 742
been sent to rosecrans 49
been sent to safeguard 44
been sent to salisbury 65
been sent to secretary 109
been sent to slaughter 67
been sent to springfield 264
been sent to stockholm 183
been sent to subjugate 60
been sent to supersede 418
been sent to supervise 176
been sent to tennessee 181
been sent to terminate 48
been sent to transport 62
been sent to treblinka 101
been sent to undertake 54
been sent to vancouver 52
been sent to venezuela 50
been sent to vicksburg 60
been sent to waterford 46
been sent to whitehall 43
been sent to worcester 254
been sent to yorkshire 45
been sent to yugoslavia 212
been shot at different 62
been shot at repeatedly 47
been shot by sportsmen 51
been shot in california 46
been shot in different 43
been shot in retaliation 59
been shot on september 42
been shot or abandoned 42
been shot or bayoneted 104
been shut up somewhere 90
been sick of dysentery 43
been slow in appreciating 165
been slow in discovering 188
been slow in formulating 42
been slow in identifying 63
been slow in introducing 133
been slow in penetrating 43
been slow in recognizing 774
been slow in translating 85
been slow or reluctant 98
been slow to appreciate 2076
been slow to apprehend 88
been slow to attribute 46
been slow to construct 50
been slow to cooperate 57
been slow to criticize 118
been slow to emphasize 69
been slow to encourage 131
been slow to establish 429
been slow to formulate 107
been slow to implement 892
been slow to influence 48
been slow to institute 60
been slow to integrate 247
been slow to interfere 60
been slow to intervene 74
been slow to introduce 509
been slow to legislate 128
been slow to modernize 175
been slow to penetrate 361
been slow to percolate 49
been slow to privatize 60
been slow to pronounce 42
been slow to recognize 8350
been slow to transform 42
been slow to translate 107
been slow to undertake 193
been soft on communism 144
been sold as aforesaid 306
been sold as souvenirs 44
been sold at different 211
been sold by defendant 94
been sold by plaintiff 82
been sold in california 51
been sold in different 85
been sold in pursuance 95
been sold on september 43
been sold or abandoned 138
been sold or alienated 76
been sold or converted 115
been sold or delivered 136
been sold or destroyed 213
been sold or discarded 60
been sold or furnished 56
been sold or mortgaged 846
been sold or purchased 109
been sold to advantage 147
been sold to americans 105
been sold to argentina 58
been sold to commercial 92
been sold to companies 98
been sold to consumers 222
been sold to countries 63
been sold to creditors 40
been sold to customers 393
been sold to different 282
been sold to discharge 56
been sold to employees 104
been sold to hollywood 106
been sold to industrial 51
been sold to investors 329
been sold to merchants 83
been sold to outsiders 264
been sold to paramount 41
been sold to plaintiff 89
been sold to residents 68
been sold to retailers 41
been sold to television 79
been sown at different 41
been sown in corruption 51
been spun by machinery 79
been stung by criticism 147
been such an abundance 367
been such an admirable 57
been such an advantage 87
been such an adventure 75
been such an afternoon 40
been such an agreement 323
been such an alteration 48
been such an association 57
been such an astonishing 47
been such an attentive 59
been such an attraction 85
been such an avalanche 57
been such an effective 439
been such an efficient 90
been such an elaborate 46
been such an energetic 41
been such an enjoyable 94
been such an excellent 442
been such an exemplary 66
been such an exhibition 101
been such an expensive 76
been such an expression 117
been such an exquisite 40
been such an extensive 241
been such an extremely 40
been such an important 4942
been such an incentive 77
been such an influence 373
been such an insistent 52
been such an intensive 66
been such an interesting 263
been such an organized 172
been such an outrageous 51
been such an outspoken 93
been such an outstanding 391
been such an undertaking 60
been such an ungrateful 56
been such an universal 53
been such an unnatural 51
been such an unpleasant 157
been such an unusually 43
been such as described 41
been such as englishmen 107
been such as materially 68
been such as naturally 99
been such as qualified 49
been sunk by submarine 206
been sunk in different 76
been sunk in ignorance 46
been sunk in indolence 80
been sunk in missionary 58
been sunk or destroyed 183
been sure of effectual 50
been sure of protection 228
been sure of themselves 79
been sure to electrify 51
been taking an afternoon 152
been taking an antibiotic 49
been taking an important 58
been taking an increasingly 461
been taking an inventory 132
been taking an occasional 42
been taking an ungenerous 138
been taking it regularly 124
been taking my medication 57
been taking the initiative 384
been taking the medication 468
been taking the necessary 87
been taking the offensive 53
been taking the slightest 71
been talk of introducing 69
been there an additional 52
been there at christmas 113
been there at different 64
been there by ourselves 42
been there he certainly 41
been there in abundance 55
been there in september 100
been there on september 49
been there on wednesday 43
been there or thereabouts 75
been there the afternoon 75
been there to appreciate 94
been there to celebrate 120
been there to encourage 252
been there to intercept 40
been there to interfere 82
been there to interpret 57
been there to intervene 95
been there to interview 57
been there to represent 53
been there to supervise 70
been those in connection 45
been those of passionate 52
been those of political 54
been those of professor 50
been those of transport 50
been tied to political 125
been tied to purchases 52
been tied up somewhere 44
been time to ascertain 143
been time to circulate 53
been time to construct 46
been time to determine 70
been time to establish 159
been time to implement 60
been told at different 55
been told by alexander 42
been told by americans 79
been told by churchill 77
been told by colleagues 123
been told by competent 144
been told by countless 144
been told by different 191
been told by employers 40
been told by englishmen 247
been told by everybody 178
been told by fishermen 54
been told by gentlemen 176
been told by historians 140
been told by librarians 44
been told by merchants 46
been told by ministers 59
been told by parliament 42
been told by physicians 263
been told by political 50
been told by president 309
been told by prisoners 108
been told by professor 310
been told by relatives 88
been told by residents 54
been told by roosevelt 71
been told by secretary 46
been told by survivors 42
been told by telephone 77
been told by themselves 63
been told by travelers 63
been told by witnesses 77
been told in childhood 136
been told in connection 368
been told in countless 109
been told in different 275
been told in fascinating 53
been told of instances 225
been told of intrigues 95
been told on excellent 160
been told so repeatedly 65
been told the americans 88
been told the president 153
been told the substance 69
been told to accompany 68
been told to construct 40
been told to cooperate 117
been told to disregard 108
been told to eliminate 50
been told to emphasize 54
been told to encourage 74
been told to establish 80
been told to implement 50
been told to interview 88
been told to introduce 66
been told to recognize 64
been told to sacrifice 55
been told to surrender 65
been torn by conflicting 519
been torn by conflicts 69
been torn by dissension 214
been torn by intestine 100
been torn by political 108
been torn by revolution 71
been torn or stretched 66
been torn to fragments 123
been true in california 61
been true in countries 44
been true in virtually 61
been true of important 44
been true of political 67
been true of primitive 96
been true of railroads 46
been true of virtually 88
been true of wordsworth 50
been true to ourselves 192
been true to principle 53
been true to themselves 729
been trying at intervals 42
been trying my damnedest 73
been trying to adumbrate 48
been trying to ameliorate 51
been trying to apologize 70
been trying to apprehend 65
been trying to ascertain 549
been trying to blackmail 792
been trying to calculate 149
been trying to conciliate 78
been trying to construct 596
been trying to cooperate 83
been trying to correlate 105
been trying to cultivate 516
been trying to determine 1636
been trying to discharge 57
been trying to discredit 571
been trying to dismantle 93
been trying to dissociate 42
been trying to distinguish 230
been trying to diversify 318
been trying to duplicate 194
been trying to economize 55
been trying to elaborate 108
been trying to eliminate 739
been trying to elucidate 255
been trying to embarrass 71
been trying to emphasize 426
been trying to encourage 1385
been trying to enlighten 71
been trying to entertain 158
been trying to eradicate 315
been trying to establish 4984
been trying to explicate 102
been trying to extricate 236
been trying to forestall 141
been trying to formulate 759
been trying to harmonize 89
been trying to highlight 97
been trying to hypnotize 47
been trying to implement 682
been trying to implicate 58
been trying to inculcate 187
been trying to influence 981
been trying to insinuate 56
been trying to instigate 51
been trying to institute 108
been trying to integrate 363
been trying to intercept 41
been trying to interfere 144
been trying to interpret 388
been trying to interrupt 135
been trying to intervene 58
been trying to interview 393
been trying to introduce 1273
been trying to legislate 49
been trying to modernize 161
been trying to normalize 43
been trying to penetrate 415
been trying to prejudice 76
been trying to propagate 129
been trying to publicize 47
been trying to reassemble 44
been trying to recapture 360
been trying to recollect 651
been trying to reconcile 734
been trying to reinforce 97
been trying to reorganize 149
been trying to replicate 100
been trying to represent 192
been trying to reproduce 181
been trying to resurrect 85
been trying to safeguard 94
been trying to stabilize 138
been trying to stimulate 263
been trying to streamline 52
been trying to subjugate 50
been trying to summarize 49
been trying to surrender 144
been trying to synthesize 87
been trying to telephone 533
been trying to terrorize 47
been trying to transcend 44
been trying to transform 204
been trying to translate 367
been trying to undermine 709
been trying to vindicate 55
been trying to visualize 164
been upon an expedition 49
been upon the accusation 46
been upon the assumption 45
been upon the continent 154
been upon the defensive 40
been upon the expedition 136
been upon the mountains 62
been upon the political 40
been upon the primitive 51
been upon the principle 123
been urging the necessity 310
been urging the president 642
been used as abrasives 56
been used as additional 325
been used as additives 314
been used as adhesives 200
been used as advertising 88
been used as aforesaid 49
been used as aggregate 145
been used as alternate 41
been used as ammunition 244
been used as antidotes 69
been used as arguments 643
been used as arrowheads 94
been used as artificial 157
been used as astringents 72
been used as benchmark 49
been used as biological 363
been used as catalysts 681
been used as catalytic 75
been used as ceremonial 177
been used as commercial 135
been used as decoration 175
been used as defensive 60
been used as dependent 190
been used as described 210
been used as detectors 216
been used as diagnostic 420
been used as discussed 41
been used as diuretics 139
been used as effective 434
been used as efficient 98
been used as electrode 92
been used as emergency 137
been used as empirical 63
been used as endpoints 42
been used as estimates 90
been used as excitation 88
been used as exemplars 42
been used as exercises 44
been used as expression 45
been used as extraction 41
been used as fixatives 53
been used as foundation 124
been used as fumigants 48
been used as functional 50
been used as fungicides 171
been used as generally 53
been used as granaries 91
been used as hospitals 137
been used as household 124
been used as hypnotics 63
been used as important 295
been used as indicated 100
been used as indicator 267
been used as industrial 107
been used as ingredients 190
been used as initiators 111
been used as insulation 327
been used as landmarks 73
been used as laxatives 41
been used as livestock 110
been used as makeshift 48
been used as medicinal 127
been used as medicines 355
been used as messengers 67
been used as metaphors 259
been used as modifiers 74
been used as molecular 147
been used as narcotics 48
been used as objective 133
been used as ornaments 574
been used as palliative 59
been used as pasturage 46
been used as permanent 112
been used as platforms 139
been used as political 403
been used as practical 57
been used as precedent 83
been used as primitive 40
been used as principal 62
been used as protection 91
been used as reference 937
been used as reinforcing 94
been used as reporters 53
been used as resources 69
been used as scaffolds 85
been used as secondary 242
been used as sedatives 108
been used as selective 130
been used as sensitive 90
been used as stabilizing 45
been used as standards 554
been used as stationary 238
been used as substrate 469
been used as suggested 54
been used as surrogate 317
been used as talismans 46
been used as taxonomic 102
been used as technical 42
been used as templates 340
been used as temporary 413
been used as textbooks 217
been used as theoretical 70
been used as thickeners 58
been used as transport 67
been used as treatments 87
been used as witnesses 78
been used as workshops 103
been used at cambridge 51
been used at different 2152
been used at intervals 112
been used at pressures 67
been used by academics 117
been used by activists 86
been used by actuaries 46
been used by advocates 217
been used by alexander 262
been used by americans 145
been used by ancestors 40
been used by appellant 43
been used by aristotle 179
been used by attorneys 40
been used by augustine 71
been used by australian 108
been used by behavioral 78
been used by biologists 212
been used by botanists 90
been used by buddhists 68
been used by california 65
been used by christians 597
been used by civilized 62
been used by classical 88
been used by classroom 81
been used by clinicians 401
been used by cognitive 169
been used by coleridge 106
been used by commercial 259
been used by communist 185
been used by community 107
been used by companies 671
been used by composers 347
been used by confucius 49
been used by consumers 119
been used by corporate 78
been used by countless 441
been used by countries 204
been used by craftsmen 76
been used by criminals 102
been used by customers 61
been used by defendant 131
been used by defenders 64
been used by descartes 49
been used by designers 195
been used by developed 114
been used by dictators 51
been used by different 4983
been used by educators 255
been used by employees 82
been used by employers 569
been used by everybody 131
been used by explorers 66
been used by feminists 274
been used by fishermen 180
been used by followers 40
been used by foresters 51
been used by frederick 51
been used by gardeners 62
been used by generation 70
been used by gentlemen 87
been used by geologists 276
been used by goldsmiths 47
been used by henderson 45
been used by herodotus 46
been used by historians 1504
been used by hollywood 54
been used by hospitals 52
been used by humankind 181
been used by industrial 167
been used by inhalation 91
been used by insurance 73
been used by investors 70
been used by jefferson 88
been used by librarians 77
been used by libraries 93
been used by mainstream 97
been used by marketers 109
been used by merchants 174
been used by microsoft 46
been used by ministers 81
been used by molecular 40
been used by novelists 97
been used by observers 49
been used by operators 53
been used by opponents 268
been used by opposition 47
been used by organized 122
been used by ourselves 111
been used by outsiders 66
been used by parliament 65
been used by permission 547
been used by physicians 712
been used by plaintiff 87
been used by political 800
been used by practical 54
been used by president 611
been used by primitive 378
been used by prisoners 49
been used by producers 44
been used by professor 580
been used by prominent 68
been used by provincial 48
been used by railroads 100
been used by reactionary 63
been used by reformers 43
been used by reporters 41
been used by reputable 68
been used by residents 69
been used by retailers 90
been used by robertson 47
been used by roosevelt 55
been used by sculptors 96
been used by shepherds 77
been used by smugglers 195
been used by socialists 41
been used by societies 68
been used by statesmen 55
been used by stevenson 42
been used by surveyors 82
been used by taxpayers 44
been used by telephone 95
been used by television 50
been used by terrorist 59
been used by themselves 200
been used by therapists 185
been used by travelers 127
been used by utilities 66
been used by villagers 60
been used by virtually 140
been used if available 54
been used if necessary 52
been used in abundance 122
been used in additional 60
been used in adhesives 71
been used in admixture 60
been used in adsorption 89
been used in advertising 1103
been used in airplanes 47
been used in analogous 48
been used in antiquity 364
been used in antitrust 57
been used in approaching 85
been used in argentina 124
been used in arguments 245
been used in artificial 209
been used in association 671
been used in astronomy 166
been used in attempted 132
been used in australian 105
been used in automated 188
been used in automatic 172
been used in behavioral 219
been used in beverages 49
been used in biological 634
been used in biomedical 231
been used in botanical 43
been used in byzantine 113
been used in calculating 1441
been used in calibrating 41
been used in california 661
been used in campaigns 114
been used in capillary 45
been used in catalytic 51
been used in centuries 105
been used in ceremonial 90
been used in chemistry 194
been used in childbirth 119
been used in childhood 75
been used in circulating 103
been used in classical 510
been used in classifying 258
been used in classroom 159
been used in cognitive 279
been used in combustion 173
been used in commercial 3415
been used in communist 44
been used in community 289
been used in compliance 46
been used in composite 88
been used in computers 165
been used in conditioning 58
been used in conditions 127
been used in conflicts 58
been used in connection 10229
been used in considering 116
been used in controlling 481
been used in corporate 106
been used in correlating 67
been used in cosmetics 198
been used in countless 555
been used in countries 343
been used in criticism 89
been used in decoration 68
been used in dentistry 1521
been used in designating 95
been used in determining 2397
been used in developed 219
been used in diagnostic 182
been used in different 7569
been used in difficult 62
been used in discovering 53
been used in discussion 122
been used in divination 305
been used in documents 119
been used in dysentery 115
been used in economics 427
been used in elucidating 65
been used in emergency 205
been used in empirical 714
been used in estimates 41
been used in estimation 75
been used in evaluation 221
been used in excessive 67
been used in exercises 49
been used in extensive 243
been used in extremely 46
been used in fabricating 181
been used in factories 123
been used in fertility 132
been used in fireworks 53
been used in fisheries 72
been used in footnotes 60
been used in forecasting 259
been used in formulating 380
been used in functional 112
been used in furniture 161
been used in geological 112
been used in guatemala 81
been used in hollywood 83
been used in homeopathic 47
been used in hospitals 466
been used in household 157
been used in hybridizing 77
been used in hydraulic 87
been used in hydrology 67
been used in identical 59
been used in identifying 338
been used in ignorance 44
been used in important 210
been used in increasingly 49
been used in industrial 1125
been used in infections 48
been used in inorganic 40
been used in instances 114
been used in intensive 71
been used in interesting 54
been used in introducing 62
been used in irrigation 163
been used in jerusalem 41
been used in knowledge 64
been used in landscape 74
been used in libraries 262
been used in linguistics 170
been used in literally 97
been used in litigation 76
been used in livestock 48
been used in localized 43
been used in mainframe 100
been used in mainstream 60
been used in maintaining 63
been used in malignant 54
been used in mechanics 43
been used in medicinal 85
been used in medicines 165
been used in metabolic 145
been used in microwave 187
been used in minnesota 68
been used in moderation 56
been used in molecular 249
been used in municipal 68
been used in navigation 88
been used in newspaper 58
been used in numerical 226
been used in obstetric 75
been used in occasional 59
been used in ointments 69
been used in operations 313
been used in ophthalmic 83
been used in opposition 226
been used in orthopedic 83
been used in palestine 227
been used in parliament 153
been used in paternity 60
been used in pediatrics 43
been used in perfumery 158
been used in personnel 90
been used in petroleum 138
been used in physiology 59
been used in political 853
been used in population 445
been used in poultices 44
been used in practical 855
been used in precisely 203
been used in prediction 71
been used in pregnancy 547
been used in premature 45
been used in prevention 70
been used in previously 93
been used in primitive 163
been used in principle 57
been used in processes 62
been used in production 1695
been used in programming 216
been used in prosecuting 49
been used in prospecting 180
been used in prototype 66
been used in psychiatry 259
been used in published 865
been used in pulmonary 223
been used in pursuance 43
been used in recurrent 56
been used in reference 2326
been used in regression 48
been used in researches 53
been used in resistant 86
been used in rheumatic 72
been used in sacrifice 92
been used in satellite 140
been used in scholarly 63
been used in scripture 118
been used in sculpture 54
been used in secondary 161
been used in selective 96
been used in sentences 78
been used in separation 56
been used in simulation 170
been used in situations 610
been used in societies 55
been used in spiritual 49
been used in stationary 44
been used in strategic 75
been used in structure 58
been used in struggles 47
been used in substance 72
been used in succession 145
been used in suppressing 75
been used in synthesizing 47
been used in taxonomic 84
been used in technical 131
been used in telephone 259
been used in television 275
been used in temporary 45
been used in tennessee 46
been used in terrorist 60
been used in textbooks 90
been used in theological 72
been used in theoretical 247
been used in translating 90
been used in transport 195
been used in treatments 52
been used in venezuela 79
been used in virtually 404
been used in vocational 84
been used in wisconsin 130
been used in woodworking 107
been used in workshops 101
been used in yugoslavia 50
been used is indicated 55
been used on ceremonial 61
been used on commercial 100
been used on countless 85
been used on different 253
been used on important 73
been used on shipboard 69
been used on television 104
been used or advocated 114
been used or attempted 94
been used or described 116
been used or destroyed 41
been used or developed 148
been used or disclosed 80
been used or exploited 51
been used or published 76
been used or suggested 1735
been used so generally 127
been used so regularly 40
been used to abbreviate 46
been used to accompany 472
been used to admiration 88
been used to advantage 13932
been used to advertise 503
been used to affluence 335
been used to aggregate 184
been used to ameliorate 397
been used to apprehend 44
been used to arbitrary 68
been used to arguments 56
been used to ascertain 1195
been used to attenuate 192
been used to attribute 228
been used to barricade 71
