baboons when they achieved 54
brought from his homeland 109
brought from his isolation 67
brought from his seclusion 56
brought from its original 148
brought from new caledonia 46
brought from one district 58
brought from san salvador 114
brought from that direction 57
brought from that horrible 58
brought from that province 40
brought from this locality 60
brought great and deserved 98
brought here and interred 56
brought here are questions 48
brought here for questioning 73
brought here for shipment 90
brought here for treatment 140
brought home and digested 267
brought home and examined 54
brought home and interred 254
brought home and restored 91
brought home and treasured 52
brought home his beautiful 79
brought home his eurydice 49
brought home his paycheck 79
brought home with dramatic 41
brought home with gladness 67
brought home with keenness 42
brought home with terrible 41
brought india and pakistan 300
brought into any definite 54
brought into any district 100
brought into any personal 42
brought into any relations 49
brought into any required 142
brought into being entirely 45
brought into being numerous 48
brought into don frederic 59
brought into fit condition 50
brought into her presence 1361
brought into his analysis 47
brought into his banqueting 43
brought into his business 121
brought into his dominions 150
brought into his hospital 114
brought into his immediate 75
brought into his interiors 84
brought into his personal 41
brought into his presence 8185
brought into his quarters 71
brought into its original 94
brought into its presence 268
brought into its vicinity 185
brought into key positions 61
brought into near communion 42
brought into near relations 61
brought into new relations 420
brought into one category 63
brought into one coherent 43
brought into one district 49
brought into one portrait 58
brought into one sentence 55
brought into our analysis 78
brought into our business 44
brought into our churches 55
brought into our councils 54
brought into our everyday 52
brought into our hospital 145
brought into our politics 68
brought into our presence 229
brought into that condition 387
brought into that covenant 51
brought into that district 41
brought into that intimate 83
brought into that province 52
brought into that situation 139
brought into this analysis 70
brought into this argument 76
brought into this assembly 42
brought into this business 130
brought into this campaign 75
brought into this category 169
brought into this condition 516
brought into this conflict 105
brought into this degraded 43
brought into this distress 129
brought into this district 177
brought into this hospital 141
brought into this lifetime 40
brought into this movement 49
brought into this province 733
brought into this situation 354
brought into use whenever 125
brought jews and gentiles 60
brought life and activity 42
brought life and animation 40
brought life and laughter 43
brought life and movement 67
brought life and salvation 52
brought life and vitality 45
brought love and laughter 62
brought mail and supplies 47
brought many new converts 61
brought many new elements 77
brought many new families 47
brought many new insights 70
brought many new problems 454
brought many new products 52
brought many new recruits 139
brought many new settlers 137
brought more than ordinary 43
brought news that montcalm 59
brought nothing but calamity 62
brought nothing but confusion 233
brought nothing but disaster 585
brought nothing but disgrace 171
brought nothing but distress 46
brought nothing but hardship 52
brought nothing but heartache 66
brought nothing but increased 40
brought nothing but problems 64
brought over and executed 59
brought over one shoulder 51
brought oxen and garlands 877
brought pain and sickness 52
brought paul and barnabas 107
brought peace and goodwill 62
brought peace and progress 73
brought peace and salvation 59
brought peace and security 537
brought peace and serenity 41
brought ruin and disaster 168
brought ruin and disgrace 201
brought some new accession 69
brought some new disaster 100
brought some new elements 64
brought some new insights 41
brought some new problems 82
brought suit and obtained 203
brought suit for injuries 152
brought suit for mandamus 40
brought suit for partition 45
brought suit for personal 101
brought suit for recovery 200
brought suit for specific 360
brought suit for trespass 100
brought tears and laughter 76
brought their own blankets 118
brought their own children 262
brought their own concerns 50
brought their own costumes 64
brought their own cultural 262
brought their own cultures 71
brought their own distinct 49
brought their own families 75
brought their own languages 143
brought their own personal 188
brought their own problems 490
brought their own religions 76
brought their own religious 223
brought their own servants 233
brought their own supplies 190
brought their own utensils 45
brought their own victuals 49
brought their two children 157
brought theory and practice 170
brought there for treatment 89
brought these two elements 60
brought these two passages 43
brought these two strangers 43
brought these two wretches 59
brought upon any contract 436
brought upon any judgment 146
brought upon him disgrace 40
brought upon him lampoons 262
brought upon his daughter 48
brought upon his dominions 88
brought upon his innocent 61
brought upon his premises 73
brought upon his shoulder 66
brought upon his subjects 98
brought upon our american 46
brought upon that judgment 47
brought upon this judgment 61
brought wealth and prestige 150
brought wealth and progress 40
brought what was probably 57
brought what was required 58
brought what was supposed 56
brought wife and children 80
brought word that catherine 66
browser from any computer 71
browser other than internet 517
browser other than netscape 219
bruised reed and quenched 50
brushed back and fastened 41
brushed down and vacuumed 125
brushed down his trousers 41
brushed over with plumbago 91
brushed over with powdered 53
brushed past his shoulder 42
brushes over his shoulder 95
bubbled over with enthusiasm 1426
bubbled over with laughter 248
bubbled over with questions 72
bubbles form and collapse 76
bubbles over with enthusiasm 343
bubbles over with laughter 54
buckets full and examined 44
buckled over with laughter 42
buckled shoes and powdered 107
buckler over his shoulder 49
budgeting theory and practice 80
budgets have not increased 46
budgets were being prepared 117
buffalo over his shoulder 52
buffalo robe and blankets 48
buffeting north that balances 48
buildings have not survived 157
buildings just then cheerful 51
buildings other than churches 210
buildings rearing its frontage 65
buildings used and occupied 190
buildings used for artistic 104
buildings used for barracks 73
buildings used for business 894
buildings used for christian 47
buildings used for churches 60
buildings used for communal 45
buildings used for education 43
buildings used for hospital 53
buildings used for military 138
buildings used for purposes 224
buildings used for religious 564
buildings were all designed 55
buildings were being designed 145
buildings were being occupied 114
buildings were being prepared 92
buildings were being repaired 110
buildings were being replaced 117
buildings were being restored 77
buildings were not adequate 49
buildings were not designed 355
buildings were not entirely 86
buildings were not finished 207
buildings were not included 105
buildings were not intended 85
buildings were not numerous 41
buildings were not occupied 52
buildings were not properly 51
buildings were not provided 73
buildings were not replaced 60
buildings were not required 75
buildings were not suitable 63
buildings were not uncommon 58
bullets from his revolver 139
bullets from that infernal 52
buoyant step and brilliant 70
buoyant youth and cheerful 43
buoyant youth and conscious 74
burdens upon his subjects 123
burnous over his shoulder 51
burrowing into his shoulder 51
burrows among all physical 71
burrows will they frequent 101
buttons help you navigate 46
buttons over each shoulder 64
