fan the 54 fan the 52
for my 429 for the 87
for of 63 for the 510
for to 88 for he 43
for in 112 for of 85
for the 488 for the 46
for is 63 for the 283
for of 42 for is 102
for at 55 for the 128
for the 199 for to 44
for an 41 for as 45
for do 64 for go 117
for he 191 for in 225
for is 62 for it 93
for no 56 for of 64
for on 48 for so 234
for the 1430 for to 427
for we 156 for the 79
for be 57 for to 46
for the 182 for to 70
for be 66 for the 134
for of 76 for the 49
for is 101 for of 164
for in 46 for the 86
for to 122 for of 47
for an 53 for the 365
for the 660 for he 271
for is 265 for it 43
for is 40 for the 226
for in 99 for is 74
for to 83 for in 66
for of 56 for to 52
for of 76 for the 64
for the 249 for the 184
for is 77 for an 44
for the 1340 for to 69
for be 59 for be 75
for to 142 for of 44
for the 87 for he 41
for the 116 for the 56
for to 45 for is 560
for the 133 for the 42
for he 67 for the 1412
for on 101 for be 46
for to 139 for the 131
for he 85 for an 43
for the 59 for to 60
for is 579 for the 44
for the 121 for the 69
for the 42 for of 55
for the 308 for to 57
for of 94 for in 41
for is 42 for to 692
for in 232 for of 203
for to 515 for to 149
for of 48 for to 52
for of 607 for to 106
for the 107 for thy 59
for by 46 for the 90
for the 139 for in 93
for the 92 for in 167
for we 245 for to 169
for to 163 for the 184
for my 53 for at 61
for go 67 for we 846
for of 43 for the 75
for be 170 for we 131
for the 91 for to 76
for no 41 for it 49
for to 58 for to 43
for the 65 for an 41
for it 60 for the 387
for we 58 for ah 86
for the 1810 for to 100
for an 57 for to 74
for the 96 for in 52
for the 70 for the 57
for it 127 for the 279
for we 115 for the 112
for the 83 for as 124
for be 194 for in 63
for be 635 for be 825
for be 63 for no 41
for he 48 for if 62
for in 94 for it 51
for the 208 for we 130
for the 88 for the 49
for by 134 for to 66
for if 41 fox the 59
