near edge reposed the city 73
not there because we were 44
not these muscles of mine 116
not think anybody in their 64
not think anybody is ever 115
not think because we have 64
not think exactly the same 141
not think existed in rome 56
not think himself to have 42
not think lightly of evil 52
not think lightly of such 122
not think lightly of these 54
not think lightly of what 48
not think lightly of your 44
not think needful at home 96
not three bushels of corn 464
not throw herself at once 68
not time because the race 45
not treat members of their 59
not true because we have 67
not turn towards the truth 45
not upon account of their 59
not upon figures of wood 56
not used according to their 79
not used because it will 41
not used because of cost 60
not used because of lack 104
not used because of poor 61
not used because of some 40
not used because of their 541
not used because the data 48
not vary according to their 149
not vary according to time 118
not vary outside the range 42
not very capable of good 53
not very careful he will 54
not very careful in their 78
not very careful of their 47
not very careful to keep 54
not very careful to vary 106
not very certain of their 85
not very consoling to have 90
not very correct in their 42
not very creative in their 50
not very distant in time 75
not very evident in what 53
not very evident of what 104
not very familiar in their 118
not very familiar to most 155
not very fertile in fish 168
not very forward to think 44
not very guarded in what 134
not very helpful in dealing 141
not very helpful in giving 46
not very helpful in making 211
not very helpful in most 89
not very helpful in such 41
not very helpful in these 50
not very helpful in trying 74
not very helpful to have 50
not very helpful to know 99
not very helpful to other 81
not very helpful to speak 60
not very helpful to talk 62
not very helpful to tell 54
not very helpful to think 67
not very helpful to those 166
not very inferior to those 153
not very liberal in their 49
not very material in making 41
not very material in what 45
not very material to know 48
not very meaningful in view 45
not very meaningful to most 46
not very meaningful to speak 68
not very meaningful to talk 96
not very musical in their 253
not very orthodox in their 80
not very perfect in their 341
not very pleasant to find 53
not very pleasant to have 548
not very pleasant to know 106
not very pleasant to live 92
not very pleasant to look 316
not very pleasant to pass 41
not very pleasant to think 217
not very pleasant to those 43
not very pleasant to walk 66
not very pleasant to work 49
not very popular at home 63
not very popular in india 121
not very popular in rome 42
not very popular in some 65
not very popular in these 48
not very popular in those 76
not very precise in their 93
not very prudent to speak 43
not very refined in their 62
not very regular in their 109
not very reliable in their 57
not very reliably at home 76
not very similar to those 214
not very skilful in their 52
not very soluble in cold 515
not very soluble in ether 103
not very soluble in pure 118
not very studious of fame 100
not very subject to these 46
not very thankful to have 71
not very unequal in length 84
not very unequal in size 113
not very unusual to find 461
not very unusual to meet 48
not very unwilling to have 91
not view himself as having 51
not vote according to their 204
not vote against the bill 364
not vote because of their 64
not wait pinioned at your 53
not wake himself to much 50
not want anybody in here 78
not want anybody in there 123
not want anybody to call 135
not want anybody to come 583
not want anybody to ever 189
not want anybody to feel 294
not want anybody to find 420
not want anybody to give 202
not want anybody to have 497
not want anybody to help 221
not want anybody to hurt 123
not want anybody to keep 42
not want anybody to kill 49
not want anybody to kiss 91
not want anybody to know 6805
not want anybody to leave 127
not want anybody to look 144
not want anybody to love 56
not want anybody to make 166
not want anybody to mess 51
not want anybody to miss 64
not want anybody to speak 124
not want anybody to steal 94
not want anybody to stop 42
not want anybody to take 339
not want anybody to talk 211
not want anybody to teach 60
not want anybody to tell 331
not want anybody to think 1460
not want anybody to walk 75
not want anybody to work 50
not want anybody up there 42
not want charlie to know 56
not want congress to have 55
not want custody of their 42
not want exactly the same 77
not want germany to have 44
not want parents to know 56
not want richard to come 40
not want richard to know 51
not want touched in clear 50
not well adapted to cope 42
not well adapted to corn 45
not well adapted to dealing 96
not well adapted to form 44
not well adapted to give 89
not well adapted to heavy 71
not well adapted to high 112
not well adapted to life 60
not well adapted to make 57
not well adapted to making 42
not well adapted to many 45
not well adapted to meet 115
not well adapted to most 105
not well adapted to other 80
not well adapted to show 52
not well adapted to some 44
not well adapted to such 247
not well adapted to take 40
not well adapted to their 351
not well adapted to these 81
not well adapted to those 55
not well assured of their 42
not well covered in other 52
not well defined in many 64
not well defined in most 88
not well defined in their 42
not well defined in these 92
not well defined or well 97
not well defined or when 45
not well express the meaning 105
not well founded in fact 222
not well skilled in such 45
not well trained in their 42
not well withhold the rest 72
not what account to give 42
not what apology to make 165
not what becomes of their 74
not what brought me here 96
not what counsel to give 209
not what counsel to take 64
not what damages the said 53
not what happens in life 78
not what hinders me from 75
not what letters of mine 158
not what measures to take 96
not what support of such 824
not what thoughts it will 47
not what worries me most 41
not when opposed to thine 53
not when payment is made 46
not will herself to move 48
not wish anybody to know 115
not wish anybody to think 47
not wish himself to hire 46
not work according to plan 374
not work according to their 138
not work according to what 117
not work because it will 172
not work because of health 56
not work because of lack 80
not work because of poor 59
not work because of some 88
not work because of their 185
not work because the other 57
not work because we have 112
not work because we were 65
not work equally as well 45
not work exactly the same 239
not work himself up into 76
not work outside of their 100
not work outside the home 26466
not work together as well 97
not work together in such 44
not work together to make 60
not your decision to make 859
not your husband or wife 89
not your parents or your 50
now also desires an open 52
now been adduced to show 75
now been adopted by many 306
now been adopted by more 105
now been adopted by most 482
now been adopted by other 112
now been adopted by some 57
now been adopted in many 122
now been adopted in most 217
now been adopted in other 57
now been adopted in some 65
now been allowed to fall 41
now been applied in many 58
now been applied in most 65
now been applied to many 150
now been applied to other 51
now been brought to great 52
now been brought to such 275
now been brought up from 76
now been carried to such 77
now been decided to make 75
now been divided up into 71
now been obliged to give 63
now been reduced in size 53
now been reduced to five 96
now been reduced to four 196
now been reduced to half 137
now been reduced to just 92
now been reduced to less 351
now been reduced to mere 70
now been reduced to nine 49
now been reduced to only 377
now been reduced to some 59
now been reduced to such 105
now been reduced to their 44
now been reduced to three 707
now been reduced to very 47
now been reduced to zero 89
now been studied in great 52
now been studied in many 50
now been studied in more 100
now been studied in some 148
now been upwards of three 130
now been written to show 61
now came forward to give 48
now came forward to help 47
now came forward to join 43
now came forward to make 85
now came forward to meet 85
now came forward to take 97
now came forward to teach 58
now come forward to give 46
now come forward to make 44
now come forward to take 61
now come together to form 75
now coming forward to take 59
now done outside the home 57
now draw together the main 48
now eaten outside the home 44
now fast declining in years 69
now felt obliged to speak 54
now felt obliged to take 44
now felt unwilling to lose 67
now form perhaps the most 51
now from robbers we have 75
now hard pressed to find 42
now have everything we need 211
now have exactly the same 169
now have leisure to turn 116
now heard against the inca 90
now just beginning to come 68
now just beginning to feel 70
now just beginning to learn 74
now just beginning to make 63
now just beginning to show 87
now just beginning to take 63
now just outside the door 61
now kept steadily in view 48
now leaning against the door 266
now leaning against the wall 247
now leaning forward to spit 115
now left between the foot 48
now live together in peace 53
now look briefly at some 446
now look briefly at these 91
now look briefly at three 78
now look briefly at what 125
now look forward to giving 120
now look forward to having 61
now look forward to living 55
now look forward to many 48
now look forward to more 125
now look forward to seeing 63
now look forward to some 119
now look forward to their 54
now make exactly the same 40
now mere shadows of their 96
now more certain to make 42
now more matured in years 62
now more occasion to pity 59
now move forward in time 76
now moving towards the door 67
now much altered in their 55
now much defaced by time 64
now much injured by time 50
now much pleasure in giving 51
now much reduced in size 485
now much smaller in size 57
now only because of their 43
now only because we have 42
now only beginning to show 40
now only beginning to take 45
now only remains to draw 45
now only remains to find 86
now only remains to give 499
now only remains to make 158
now only remains to shew 47
now only remains to show 244
now only remains to speak 148
now only remains to take 144
now only remains to treat 42
now rears proudly up from 94
now seeing everything to their 49
now seen proudly to rest 41
now shut himself up among 84
now take account of these 40
now take account of what 53
now take courage to tell 90
now talk according to their 51
now these bubbles by much 156
now three parcels of lord 80
now threw himself at full 40
now took matters in hand 49
now took occasion to send 45
now turn briefly to some 157
now turn briefly to what 46
now used because of their 47
now very similar to those 114
now very strongly in those 43
now were returning to their 40
now work outside the home 2985
