gable roof consists 49
gives some definite 226
gives some detailed 409
gives some direction 473
gives some dramatic 48
gives some economic 85
gives some elements 69
gives some emphasis 203
gives some essential 83
gives some estimate 272
gives some evidence 4137
gives some examples 17098
gives some excerpts 62
gives some explicit 69
gives some external 43
gives some extracts 512
gives some fanciful 46
gives some feedback 163
gives some financial 187
gives some formulas 51
gives some glimpses 462
gives some guidance 3960
gives some humorous 41
gives some immediate 107
gives some immunity 60
gives some indirect 184
gives some insights 1081
gives some interest 123
gives some intimate 56
gives some intriguing 78
gives some intuition 80
gives some latitude 136
gives some leverage 82
gives some original 74
gives some passages 89
gives some patients 95
gives some personal 372
gives some physical 271
gives some pictures 81
gives some pointers 478
gives some positive 270
gives some possible 366
gives some potential 55
gives some powerful 43
gives some practice 132
gives some precision 63
gives some presents 107
gives some problems 139
gives some property 67
gives some prospect 66
gives some purchase 43
gives some questions 49
gives some rationale 86
gives some realistic 50
gives some reduction 70
gives some relative 119
gives some relevant 577
gives some religious 149
gives some response 72
gives some rigidity 45
gives some security 368
gives some selected 462
gives some sensible 91
gives some solutions 51
gives some specific 860
gives some specimen 42
gives some splendid 70
gives some standard 197
gives some students 176
gives some surprising 176
gives some suspicion 74
gives some tendency 90
gives some terrible 43
gives some validity 188
gives some valuable 1658
gives some variations 48
gives south carolina 52
gives such abundant 67
gives such accurate 70
gives such attention 168
gives such authority 281
gives such beautiful 105
gives such brilliant 63
gives such children 55
gives such clearness 73
gives such commands 65
gives such complete 177
gives such constant 47
gives such convincing 45
gives such definite 73
gives such detailed 135
gives such dramatic 69
gives such eloquent 78
gives such emphasis 181
gives such enormous 65
gives such evidence 383
gives such examples 322
gives such explicit 41
gives such frequent 40
gives such generous 63
gives such grandeur 83
gives such immediate 80
gives such interest 205
gives such judgment 59
gives such passages 42
gives such patients 57
gives such poignant 42
gives such powerful 168
gives such products 64
gives such profound 100
gives such richness 62
gives such security 457
gives such splendid 92
gives such terrible 62
gives such valuable 89
gives such vitality 66
gives such vivacity 55
gives sure evidence 72
gives their accounts 59
gives their activity 43
gives their approval 40
gives their chemical 132
gives their children 365
gives their combined 43
gives their contents 113
gives their daughter 53
gives their decisions 73
gives their direction 59
gives their distance 69
gives their families 47
gives their husbands 52
gives their judgment 47
gives their locations 105
gives their movement 43
gives their numerals 60
gives their original 75
gives their personal 49
gives their physical 46
gives their pictures 60
gives their positions 100
gives their presence 56
gives their products 72
gives their relative 288
gives their standard 43
gives their students 48
gives these accounts 172
gives these agencies 92
gives these articles 85
gives these chapters 48
gives these children 386
gives these commands 127
gives these concepts 121
gives these creatures 78
gives these elements 194
gives these equations 649
gives these examples 756
gives these extracts 103
gives these families 40
gives these formulas 49
gives these functions 59
gives these glimpses 42
gives these languages 48
gives these lectures 45
gives these managers 41
gives these materials 167
gives these miseries 55
gives these officers 79
gives these officials 61
gives these passages 230
gives these patients 206
gives these pictures 162
gives these problems 103
gives these products 139
gives these questions 127
gives these relations 235
gives these sketches 42
gives these specific 54
gives these students 238
gives these subjects 68
gives these variations 46
gives those children 81
gives those involved 399
gives those students 98
gives three accounts 134
gives three branches 73
gives three chapters 60
gives three concerts 101
gives three distinct 402
gives three divisions 70
gives three elements 45
gives three equations 462
gives three examples 2446
gives three lectures 74
gives three possible 616
gives three products 55
gives three quarters 44
gives three separate 267
gives three solutions 93
gives three specific 122
gives true evidence 52
gives true judgment 96
gives upon oxidation 41
gives very accurate 2355
gives very adequate 79
gives very beautiful 268
gives very brilliant 83
gives very complete 311
gives very concrete 51
gives very constant 92
gives very convincing 131
gives very definite 312
gives very delicate 40
gives very detailed 895
gives very distinct 73
gives very explicit 167
gives very gratifying 51
gives very handsome 42
gives very positive 108
gives very powerful 83
gives very sensible 62
gives very slightly 45
gives very specific 511
gives very valuable 768
gives what purports 599
gives wide coverage 198
gives wide exposure 94
gives wide latitude 375
gives will probably 46
gives wise counsels 77
gives young children 422
gives young students 41
gives your attorney 116
gives your audience 1007
gives your business 272
gives your children 454
gives your computer 281
gives your customer 130
gives your daughter 87
gives your document 101
gives your employer 136
gives your inferiors 41
gives your listener 61
gives your lordship 246
gives your opponent 619
gives your personal 62
gives your physician 40
gives your pictures 66
gives your potential 56
gives your programs 73
gives your property 60
gives your prospect 89
gives your students 588
gives your visitors 139
glade just mentioned 84
glade some distance 122
gland also contains 604
gland also controls 45
gland also increases 40
gland also produces 791
gland also receives 229
gland also secretes 844
gland cell membrane 107
gland cell secretes 95
gland duct orifices 95
gland duct prevents 45
gland during activity 109
gland during darkness 55
gland during gestation 94
gland during lactation 1548
gland during operation 46
gland during secretion 110
gland hair follicle 1842
gland have occurred 93
gland into activity 151
gland into numerous 125
gland less vascular 44
gland lies adjacent 56
gland lies directly 104
gland lies posterior 168
gland most commonly 317
gland much enlarged 202
gland were examined 159
gland were observed 231
gland were obtained 107
gland were prepared 47
gland were reported 115
gland when compared 91
gland when injected 161
gland will continue 111
gland will probably 84
glare evil zephyrus 54
glare from manifold 95
glare from polished 175
glare from reflecting 49
glare from sunlight 527
glare from surfaces 168
glare grew brighter 121
glare into darkness 47
glare more fiercely 272
glare will distress 504
glaring fact remained 50
glaring when compared 226
glass also contains 101
glass also provides 58
glass also reflects 49
glass ball attached 43
glass ball containing 305
glass ball ornament 202
glass beads attached 193
glass beads containing 282
glass beads embedded 118
glass beads followed 74
glass beads imported 141
glass beads obtained 207
glass beads prepared 93
glass beads produced 174
glass beads replaced 45
glass bowl containing 1047
glass bulb attached 399
glass bulb containing 3434
glass bulb contains 239
glass bulb immersed 68
glass bulb provided 96
glass bulb weighted 79
glass cage containing 75
glass case alongside 202
glass case containing 5926
glass case contains 482
glass case displaying 636
glass case displays 510
glass case enclosed 94
glass case opposite 262
glass case protecting 55
glass cell containing 1813
glass cloth laminate 660
glass coil immersed 45
glass cups containing 158
glass dish containing 1871
glass dome containing 101
glass dome designed 46
glass door entrance 269
glass door lettered 109
glass door opposite 1188
glass door separating 370
glass door suddenly 43
glass door unlocked 42
glass down abruptly 119
glass down suddenly 43
glass down untasted 61
glass during exposure 85
glass during processing 135
glass ever produced 61
glass eyes inserted 116
glass fall sideways 61
glass from chartres 58
glass from flanders 65
glass from shattering 323
glass from underneath 68
glass have recently 58
glass have remained 44
glass have replaced 58
glass have survived 107
glass having parallel 227
glass into beautiful 70
glass into thousands 48
glass jars containing 3340
glass just mentioned 64
glass lamp chimneys 372
glass left anywhere 46
glass lens cemented 119
glass lens elements 202
glass made eloquent 55
glass made possible 133
glass making industry 176
glass more westward 105
glass most commonly 53
glass most suitable 41
glass must therefore 110
glass only partially 126
glass only slightly 55
glass over pictures 46
glass pack mufflers 290
glass phial containing 600
glass room dividers 57
glass sand deposits 404
glass sand produced 56
glass skin achieves 66
glass some distance 99
glass stem attached 96
glass taking resigned 43
glass tank containing 715
glass tank delivery 58
glass tank furnaces 1050
glass three quarters 202
glass tray containing 153
glass tube attached 2168
glass tube attracts 48
glass tube cemented 271
glass tube conducting 59
glass tube connecting 558
glass tube connects 199
glass tube containing 18272
glass tube contains 863
glass tube delivering 40
glass tube designed 49
glass tube directly 56
glass tube downward 89
glass tube eighteen 75
glass tube employed 132
glass tube enclosed 115
glass tube envelope 94
glass tube equipped 82
glass tube expanded 52
glass tube extended 72
glass tube fastened 90
glass tube immersed 602
glass tube inserted 2174
glass tube inverted 43
glass tube mentioned 42
glass tube opposite 127
glass tube partially 397
glass tube prevents 44
glass tube projecting 287
glass tube projects 116
glass tube protruding 92
glass tube provided 1299
glass tube provides 91
glass tube resembling 40
glass tube slightly 155
glass tube somewhat 106
glass tube supplied 40
glass tube supporting 81
glass tube weighted 106
glass tubing attached 244
glass tubing connecting 53
glass tubing containing 247
glass tubing inserted 489
glass tubing provided 40
glass vase containing 663
glass very slightly 68
glass vials containing 1662
glass wall opposite 716
glass wall provides 171
glass wall separating 871
glass wall thickness 217
glass were actually 45
glass were attached 75
glass were cemented 81
glass were combined 58
glass were designed 101
glass were embedded 288
glass were employed 171
glass were examined 98
glass were exported 57
glass were fastened 55
glass were imbedded 43
glass were imported 225
glass were included 52
glass were increased 44
glass were inserted 186
glass were observed 107
glass were obtained 146
glass were prepared 162
glass were probably 110
glass were produced 511
glass were provided 77
glass were recorded 52
glass were replaced 163
glass were reported 59
glass were required 74
glass were selected 90
glass when compared 43
glass when required 45
glass when suddenly 105
glass will continue 200
glass will contract 51
glass will disappear 69
glass will disclose 74
glass will discover 62
glass will dissolve 89
glass will fracture 68
glass will indicate 123
glass will modestly 48
glass will probably 355
glass will separate 79
glass will therefore 108
glass will transmit 321
glass will withstand 148
glass wine decanter 113
glass wool blankets 56
glass wool inserted 146
glass wool prevents 124
glass wool products 97
glass wool situated 127
glaze over whenever 147
gleaming eyes fastened 81
gleaming eyes narrowed 43
gleaming like emeralds 104
gleaming like miniature 44
gleaming like polished 658
gleaming like porphyry 59
gleaming like sunlight 46
gleaming like sunshine 43
gleaming more brightly 112
gleaming snow reflects 46
gleams like polished 279
gleams more brightly 171
gleaning such materials 82
gleaning those personal 43
gleans what straggling 56
glide angle approved 45
glide into communion 47
glide into dangerous 48
glide like dissolving 56
glide like phantoms 155
glide like serpents 122
glide more stealthily 180
glide over surfaces 211
glide some distance 40
gliding like phantoms 90
gliding like serpents 46
gliding over mountain 104
gliding over surfaces 46
gloat over homicide 45
gloat over pictures 43
globe from australia 70
globe have admitted 44
globe have increased 81
globe have produced 58
globe have received 67
globe have remained 42
globe into climatic 43
globe into sectarian 66
globe into separate 88
globe more beautiful 44
globe must therefore 71
globe there remained 41
globe those villains 124
globe were composed 57
globe were entirely 92
globe were suddenly 260
globe were unfolded 104
globe will continue 182
globe will probably 95
gloom here pervaded 123
gloom into sunshine 112
gloom more depressing 86
gloom more properly 50
gloom only deepened 52
gloom over everyone 109
gloom their chiefest 114
gloom were contending 258
glory been eclipsed 41
glory ever attained 65
glory from eternity 132
glory have departed 221
glory have entailed 40
glory into contempt 44
glory into enthusiasm 97
glory lies enrolled 42
glory made manifest 142
glory more splendid 47
glory next asserted 61
glory soon departed 58
glory upon portugal 178
glory were entirely 63
glory were numbered 225
glory when compared 78
glory when hannibal 42
glory will continue 116
glory will surround 92
glory worth contending 68
gloss over conflict 100
gloss over cultural 94
gloss over economic 100
gloss over essential 106
gloss over failures 171
gloss over internal 131
gloss over mistakes 207
gloss over negative 151
gloss over policies 93
gloss over possible 135
gloss over potential 179
gloss over problems 1073
gloss over questions 162
gloss over specific 90
gloss over whatever 163
glowing even brighter 97
glowing ever brighter 90
glowing eyes fastened 59
glowing eyes followed 43
glowing from exercise 46
glowing lamp filament 129
glowing like emeralds 84
glowing like furnaces 52
glowing like lanterns 87
glowing like miniature 85
glowing like polished 127
glowing media coverage 45
glowing more brightly 653
glowing very brightly 56
glowing west promised 71
glowing wood splinter 100
glowing word pictures 400
glows even brighter 99
glows ever brighter 83
glows less brightly 136
glows more brightly 2798
glows most brightly 173
glows very brightly 277
glued wood products 122
gnawing pain referred 48
gnawing their entrails 86
goading their husbands 43
goals also included 176
goals also increases 57
goals also provides 79
goals also requires 101
goals among managers 95
goals among students 126
goals been achieved 314
goals been attained 69
goals during treatment 81
goals give direction 215
goals have actually 91
goals have differed 48
goals have expanded 115
goals have included 354
goals have increased 61
goals have involved 40
goals have occurred 54
goals have produced 62
goals have provided 93
goals have received 156
goals have recently 69
goals have remained 619
goals have replaced 46
goals have required 45
goals have resulted 140
goals help students 59
goals into business 106
goals into concrete 550
goals into detailed 147
goals into economic 50
goals into operation 48
goals into personal 80
goals into policies 70
goals into positive 59
goals into practice 503
goals into programs 108
goals into realistic 72
goals into realities 164
goals into specific 1476
goals into workable 85
goals just mentioned 216
goals just outlined 98
goals like economic 101
goals like education 52
goals like equality 45
goals made possible 82
goals more ambitious 75
goals more apparent 52
goals more concrete 94
goals more directly 201
goals more explicit 92
goals more realistic 136
goals more relevant 42
goals more seriously 74
goals more specific 450
goals most commonly 85
goals most relevant 83
goals must consider 88
goals must therefore 147
goals only partially 175
goals over economic 64
goals over personal 123
goals seem realistic 45
goals very seriously 56
goals were accepted 160
goals were achieved 6606
goals were actually 320
goals were adjusted 90
goals were advanced 230
goals were affected 55
goals were ambitious 404
goals were analyzed 56
goals were apparent 71
goals were approved 61
goals were assessed 136
goals were assigned 304
goals were attained 1093
goals were centered 64
goals were combined 99
goals were compared 47
goals were concrete 52
goals were congruent 102
goals were contrary 49
goals were critical 49
goals were declared 57
goals were designed 252
goals were dictated 81
goals were directed 222
goals were directly 140
goals were dominant 66
goals were economic 210
goals were embedded 51
goals were embodied 93
goals were endorsed 81
goals were entirely 153
goals were essential 54
goals were examined 100
goals were exceeded 181
goals were expanded 139
goals were expected 119
goals were explicit 69
goals were explored 46
goals were financial 63
goals were followed 47
goals were foremost 103
goals were furthered 51
goals were implicit 66
goals were improved 61
goals were included 237
goals were increased 142
goals were initially 157
goals were intended 149
goals were involved 310
goals were laudable 140
goals were mentioned 166
goals were military 43
goals were modified 173
goals were mutually 349
goals were obtained 183
goals were obviously 94
goals were oriented 86
goals were outlined 389
goals were partially 118
goals were personal 78
goals were positive 63
goals were possible 102
goals were probably 132
goals were promoted 149
goals were properly 43
goals were proposed 179
goals were provided 61
goals were realistic 275
goals were regarded 62
goals were rejected 44
goals were relevant 52
goals were religious 54
goals were replaced 114
goals were reported 100
goals were required 76
goals were restated 42
goals were reviewed 127
goals were selected 328
goals were slightly 50
goals were somewhat 509
goals were specific 175
goals were stressed 118
goals were strictly 76
goals were supposed 90
goals were targeted 74
goals were therefore 124
goals were threatened 70
goals were threefold 398
goals were unchanged 53
goals were unlikely 41
goals when attempting 51
goals when compared 94
goals when developing 136
goals when evaluating 92
goals when possible 51
goals will actually 127
goals will coincide 68
goals will conflict 135
goals will continue 416
goals will dominate 54
goals will indicate 47
goals will motivate 111
goals will normally 61
goals will obviously 56
goals will probably 684
goals will therefore 80
goats have increased 82
goats were abundant 57
goats were actually 57
goats were affected 57
goats were attacked 40
goats were captured 182
goats were employed 40
goats were enclosed 109
goats were exported 65
goats were imported 207
goats were included 66
goats were infected 80
goats were injected 53
goats were numerous 132
goats were observed 87
goats were obtained 57
goats were pastured 198
goats were probably 216
goats were produced 41
goats were provided 77
goats were regarded 53
goats were reported 80
goats were required 53
goats were restless 42
goats were selected 119
godly laws executed 41
godly soul departed 47
gonna call security 99
gonna call somebody 54
gonna come straight 42
gonna find somebody 217
gonna find yourself 555
gonna give somebody 43
gonna give yourself 192
gonna have breakfast 164
gonna have children 138
gonna have problems 488
gonna have somebody 199
gonna have yourself 107
gonna hurt somebody 356
gonna hurt yourself 556
gonna kill somebody 1062
gonna kill yourself 618
gonna leave tomorrow 50
gonna make mistakes 198
gonna make somebody 62
gonna make yourself 319
gonna meet somebody 49
gonna need somebody 624
gonna need stitches 360
gonna play baseball 297
gonna play football 343
gonna rain tomorrow 52
gonna send somebody 61
gonna take pictures 167
gonna take somebody 51
gonna take whatever 49
gonna tell everyone 245
gonna tell somebody 124
goods also affected 55
goods also declined 169
goods also decreased 50
goods also expanded 66
goods also included 189
goods also includes 104
goods also increased 593
goods also increases 185
goods also involves 52
goods also produced 65
goods also provided 61
goods also provides 47
goods also received 56
goods also reflects 44
goods also remained 48
goods also required 47
goods also requires 90
goods among advanced 57
goods among citizens 68
goods among developing 47
goods arid chattels 40
goods arid services 83
goods been imported 65
goods came directly 68
goods came overland 64
goods cheap compared 70
goods coming directly 104
goods coming overland 48
goods during shipment 262
goods fall relative 84
goods flow directly 48
goods food products 57
goods from acapulco 126
goods from advanced 363
goods from alongside 143
goods from american 1516
goods from anywhere 255
goods from archangel 45
goods from artisans 44
goods from atlantic 44
goods from australia 1019
goods from bankrupt 59
goods from birmingham 210
goods from business 201
goods from calcutta 811
goods from catalogs 42
goods from children 52
goods from citizens 52
goods from civilians 63
goods from colonies 48
goods from consumer 85
goods from damascus 117
goods from delivery 54
goods from developing 2627
goods from distress 78
goods from district 70
goods from domestic 631
goods from europeans 100
goods from execution 45
goods from external 140
goods from flanders 143
goods from florence 43
goods from hundreds 61
goods from illinois 55
goods from imported 279
goods from indonesia 135
goods from industry 514
goods from infected 109
goods from internal 59
goods from japanese 320
goods from liability 80
goods from louisiana 93
goods from mainland 242
goods from manchuria 55
goods from maryland 53
goods from materials 156
goods from merchant 86
goods from missouri 168
goods from multiple 96
goods from numerous 92
goods from occupied 50
goods from ordinary 51
goods from original 50
goods from pakistan 248
goods from personal 59
goods from portland 66
goods from portugal 292
goods from premises 72
goods from producer 2063
goods from province 52
goods from railroad 107
goods from recovering 199
goods from recycled 123
goods from richmond 56
goods from scotland 259
goods from servants 56
goods from services 255
goods from shippers 46
goods from socialist 151
goods from specific 160
goods from strangers 52
goods from supplier 196
goods from textiles 101
goods from thousands 42
goods from trinidad 45
goods from tropical 49
goods from villages 83
goods from washington 63
goods from whatever 102
goods from wherever 52
goods from zanzibar 48
goods from zimbabwe 62
goods giant unilever 54
goods have acquired 178
goods have actually 1198
goods have advanced 106
goods have attained 68
goods have captured 42
goods have declined 409
goods have decreased 168
goods have exceeded 48
goods have expanded 105
goods have followed 46
goods have improved 104
goods have included 62
goods have increased 1789
goods have likewise 43
goods have negative 194
goods have obtained 45
goods have occurred 64
goods have perished 739
goods have positive 226
goods have probably 74
goods have produced 45
goods have provided 57
goods have received 269
goods have recently 113
goods have remained 381
goods have replaced 184
goods have resulted 133
goods have suffered 263
goods have survived 59
goods have therefore 89
goods held constant 127
goods into american 418
goods into australia 190
goods into commerce 86
goods into consumer 223
goods into domestic 89
goods into economic 67
goods into external 70
goods into finished 572
goods into immediate 51
goods into lighters 107
goods into manchuria 123
goods into pakistan 81
goods into personal 40
goods into portugal 60
goods into products 55
goods into scotland 83
goods into services 54
goods into specific 40
goods just imported 51
goods just mentioned 158
goods just received 114
goods leads directly 43
goods less valuable 57
goods like aircraft 42
goods like bicycles 131
goods like blankets 67
goods like education 443
goods like electric 106
goods like garments 67
goods like gasoline 73
goods like hardware 40
goods like kerosene 87
goods like machines 151
goods like personal 45
goods like property 41
goods like security 66
goods like textiles 812
goods like tractors 78
goods made anywhere 42
goods made entirely 232
goods made possible 942
goods made pursuant 78
goods made specially 46
goods made therefrom 182
goods make possible 94
goods mass produced 53
goods more abundant 86
goods more coherent 50
goods more directly 76
goods more promptly 43
goods more slightly 50
goods more speedily 48
goods more suitable 41
goods more valuable 166
goods most affected 50
goods most commonly 373
goods most essential 51
goods most recently 643
goods most suitable 150
goods most urgently 79
goods move directly 77
goods moving industry 135
goods moving westward 47
goods must actually 121
goods must consider 58
goods must continue 126
goods must indicate 47
goods must maintain 43
goods must normally 42
goods must therefore 504
goods once imported 92
goods once produced 161
goods only excepted 57
goods only increased 44
goods only slightly 56
goods other specific 58
goods over consumer 163
goods over domestic 79
goods over imported 145
goods over services 59
goods pass directly 123
goods plus expenses 42
goods plus interest 78
goods plus services 207
goods rise relative 152
goods road vehicles 56
goods rose markedly 53
goods rose relative 100
goods rose slightly 62
goods sent directly 108
goods sold accounts 765
goods sold adjusted 71
goods sold amounted 284
goods sold annually 65
goods sold averages 175
goods sold balances 63
goods sold category 64
goods sold compared 47
goods sold computed 159
goods sold consists 263
goods sold declined 43
goods sold decreased 84
goods sold decreases 150
goods sold deducted 48
goods sold deduction 128
goods sold directly 311
goods sold exceeded 51
goods sold expenses 239
goods sold finished 503
goods sold included 94
goods sold includes 687
goods sold increased 462
goods sold increases 186
goods sold incurred 89
goods sold interest 103
goods sold involves 50
goods sold materials 156
goods sold pursuant 81
goods sold reflects 120
goods sold relative 62
goods sold reported 260
goods sold requires 103
goods sold salaries 188
goods sold schedule 462
goods sold turnover 82
goods their families 72
goods their property 74
goods there referred 68
goods there required 68
goods upon condition 42
goods upon delivery 463
goods upon shipment 54
goods used directly 169
goods went directly 48
goods were absorbed 84
goods were abundant 227
goods were accepted 883
goods were accorded 59
goods were acquired 861
goods were actually 3261
goods were adjudged 46
goods were adjusted 65
goods were admitted 787
goods were advanced 154
goods were affected 219
goods were allotted 52
goods were american 52
goods were annually 88
goods were arrested 106
goods were articles 63
goods were assessed 205
goods were assigned 232
goods were attached 439
goods were attacked 86
goods were auctioned 339
goods were bartered 572
goods were believed 97
goods were bequeathed 61
goods were bestowed 51
goods were burdened 41
goods were canceled 45
goods were captured 299
goods were combined 54
goods were commonly 236
goods were compared 69
goods were composed 49
goods were computed 46
goods were concealed 1008
goods were confined 81
goods were conforming 140
goods were constant 56
goods were consumed 880
goods were conveyed 1411
goods were dangerous 91
goods were declared 635
goods were demanded 277
goods were depleted 63
goods were designed 208
goods were destined 991
goods were detained 366
goods were devoured 44
goods were directed 221
goods were directly 193
goods were displacing 43
goods were disposed 867
goods were diverted 247
goods were dominant 41
goods were effected 79
goods were embargoed 84
goods were embarked 103
goods were employed 99
goods were enormous 81
goods were entirely 243
goods were entitled 104
goods were essential 222
goods were examined 281
goods were excepted 43
goods were exchanged 4082
goods were excluded 786
goods were exempted 533
goods were expected 324
goods were expended 65
goods were exported 4358
goods were extended 96
goods were fashioned 45
goods were financed 110
goods were finished 183
goods were forcibly 150
goods were formerly 329
goods were forthcoming 93
goods were funneled 57
goods were imported 7645
goods were included 865
goods were increased 890
goods were initially 188
goods were intended 1269
goods were interred 61
goods were invented 47
goods were invoiced 294
goods were involved 454
goods were lawfully 167
goods were likewise 152
goods were luxuries 61
goods were marketed 541
goods were mentioned 54
goods were normally 216
goods were numerous 67
goods were obtained 1914
goods were obviously 95
goods were packaged 144
goods were partially 74
goods were patented 43
goods were personal 49
goods were pilfered 47
goods were pillaged 130
goods were possible 49
goods were prepared 238
goods were probably 735
goods were procured 330
goods were produced 10560
goods were products 60
goods were promised 150
goods were promoted 66
goods were promptly 103
goods were properly 424
goods were proposed 54
goods were provided 558
goods were publicly 100
goods were received 4860
goods were reckoned 56
goods were recorded 197
goods were referred 82
goods were regarded 308
goods were rejected 224
goods were reloaded 100
goods were rendered 66
goods were repacked 76
goods were replaced 292
goods were reported 289
goods were required 1335
goods were reserved 96
goods were restored 596
goods were retailed 83
goods were retained 207
goods were returned 2092
goods were salvaged 70
goods were scarcely 59
goods were secreted 88
goods were secretly 55
goods were selected 268
goods were seriously 82
goods were severely 108
goods were situated 206
goods were slightly 87
goods were smuggled 2064
goods were somewhat 108
goods were specially 261
goods were specific 105
goods were speedily 47
goods were standard 57
goods were strapped 45
goods were strictly 181
goods were suddenly 141
goods were suffered 135
goods were suitable 181
goods were supplied 2206
goods were supposed 538
goods were tendered 276
goods were textiles 59
goods were thereafter 79
goods were therefore 446
goods were thereupon 239
goods were threatened 100
goods were unloaded 3512
goods were unpacked 130
goods were urgently 55
goods were utilized 61
goods were valuable 161
goods were wantonly 75
goods were welcomed 57
goods were withdrawn 231
goods were worthless 108
goods when compared 138
goods when consumed 47
goods when delivery 56
goods when demanded 79
goods when domestic 40
goods when exported 291
goods when finished 125
goods when imported 592
goods when possible 72
goods when produced 557
goods when promised 67
goods when received 384
goods when required 258
goods when returned 68
goods when tendered 200
goods will actually 270
goods will continue 1536
goods will contract 45
goods will diminish 168
goods will disappear 134
goods will generate 142
goods will likewise 66
goods will maximize 45
goods will normally 308
goods will obviously 91
goods will probably 893
goods will therefore 383
goods worth hundreds 107
goods worth thousands 136
goose down mattress 545
goose will continue 70
goose will retrieve 53
gorge grew narrower 70
gorge just mentioned 48
gorge some distance 124
gorge their stomachs 112
gorge wall seriously 92
gotta call somebody 141
gotta find somebody 125
gotta give yourself 119
gotta have patience 112
gotta have somebody 610
gotta kill somebody 42
gotta know somebody 127
gotta learn sometime 134
gotta make yourself 53
gotta meet somebody 69
gotta pull yourself 52
gotta tell somebody 156
gotta think positive 132
gotta work tomorrow 795
gowns much resembling 44
gowns were banished 53
gowns were beautiful 64
gowns were designed 145
gowns were provided 50
grabs other children 105
grabs their attention 1095
grabs their interest 198
grabs your attention 3504
grabs your audience 81
grabs your interest 966
grabs your shoulder 75
grace also includes 51
grace brings salvation 92
grace fair princess 55
grace from almighty 77
grace from eternity 41
grace have afforded 67
grace have believed 53
grace have required 71
grace having received 49
grace into exercise 101
grace made manifest 211
grace made possible 435
grace more abundant 61
grace most tenderly 46
grace must therefore 42
grace note inserted 40
grace once received 478
grace over hamilton 47
grace pure tranquil 62
grace such occasions 107
grace their triumphs 119
grace these occasions 87
grace unto salvation 387
grace upon subjects 78
grace were accorded 42
grace were bestowed 90
grace were combined 55
grace were entirely 68
grace were essential 53
grace were finished 40
grace were provided 47
grace were withdrawn 67
grace when compared 57
grace will complete 43
grace will consider 58
grace will continue 213
grace will manifest 46
grace will overcome 62
grace will perceive 67
grace will preserve 71
grace will probably 47
grace will remember 76
grace will strengthen 80
grade also includes 50
grade anal squamous 55
grade army officers 223
grade bond portfolio 73
grade bone sarcomas 522
grade book programs 89
grade book software 75
grade boys enrolled 67
grade boys reported 187
grade boys sprawled 49
grade coal deposits 1285
grade coal reserves 155
grade farm products 152
grade five education 155
grade five students 514
grade food products 211
grade four children 55
grade four education 153
grade four students 403
grade from moderate 51
grade girl reported 56
grade gold deposits 376
grade have received 83
grade health education 252
grade hearing children 44
grade into adjacent 50
grade into ordinary 88
grade into tropical 65
grade iron deposits 1032
grade last semester 51
grade line elevation 696
grade male students 371
grade malt lymphoma 2014
grade many children 275
grade many students 59
grade most children 578
grade most commonly 231
grade most students 234
grade nine education 387
grade nine students 860
grade ores containing 420
grade ores requires 41
grade peer relations 136
grade reading materials 976
grade reading programs 644
grade reading readiness 442
grade reading textbook 109
grade some children 126
grade some students 128
grade south american 55
grade step increases 240
grade their children 154
grade their products 234
grade their students 666
grade these children 153
grade these students 170
grade three children 204
grade three education 127
grade three students 408
grade were admitted 59
grade were assigned 115
grade were combined 50
grade were compared 146
grade were computed 69
grade were eligible 65
grade were employed 95
grade were enrolled 88
grade were examined 94
grade were excluded 74
grade were expected 157
grade were included 361
grade were observed 105
grade were obtained 399
grade were prepared 51
grade were produced 121
grade were promoted 50
grade were provided 92
grade were randomly 108
grade were recorded 53
grade were reported 80
grade were required 323
grade were selected 491
grade were somewhat 103
grade when children 133
grade when compared 426
grade when students 117
grade will continue 230
grade will graduate 51
grade will normally 54
grade will probably 303
grade will therefore 55
grade wood products 50
grade your students 269
grading farm products 69
grading food products 55
grading their products 113
grading their students 137
grading your students 63
graft flow velocity 335
graft from rejection 105
graft just proximal 45
graft limb occlusion 1380
graft some religious 40
graft when compared 95
graft will continue 59
graft will contract 70
graft will probably 65
grain also contains 84
grain also increased 54
grain also increases 71
grain best succeeds 40
grain bread contains 70
grain bread products 176
grain crop amounted 41
grain crop failures 116
grain crop produced 143
grain crop residues 136
grain during harvesting 147
grain dust explosion 228
grain dust exposure 494
grain fell straight 87
grain flow deposits 998
grain flow direction 61
grain food products 250
grain from american 90
grain from australia 537
grain from domestic 83
grain from elevator 46
grain from illinois 70
grain from manchuria 68
grain from manitoba 50
grain from moisture 70
grain from nebraska 52
grain from producer 65
grain from province 139
grain from railroad 70
grain from villages 53
grain have increased 83
grain have remained 40
grain into hogsheads 47
grain line parallel 289
grain made possible 68
grain mill products 4027
grain most commonly 236
grain most suitable 45
grain must therefore 74
grain runs lengthwise 486
grain runs parallel 490
grain runs straight 275
grain shear parallel 121
grain side outwards 45
grain size achieved 123
grain size analysis 6038
grain size attained 74
grain size averages 132
grain size coarsens 49
grain size commonly 101
grain size compared 451
grain size contrast 273
grain size controls 166
grain size decreased 1020
grain size decreases 12170
grain size diameters 168
grain size directly 82
grain size enhances 45
grain size evolution 565
grain size exponent 2404
grain size fractions 6387
grain size gradation 142
grain size gradient 133
grain size improves 197
grain size increased 1724
grain size increases 15714
grain size indicate 153
grain size interval 199
grain size materials 585
grain size normally 59
grain size observed 594
grain size obtained 1141
grain size occurred 66
